,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
42,Christophe Hérelle,0.0,0.2,65.8,88.7,0.1,3.1,0.0,7.07
43,Marco Verratti,2,1.1,79.5,90.9,0.0,2.6,0.5,7.07
44,Thomas Meunier,3,0.9,37.5,84.5,0.5,1.2,0.0,7.07
45,Loïc Mbe Soh,0.0,0.0,63.5,91.3,0.0,0.5,0.0,7.07
46,Thiago Silva,1,0.2,75.0,94.2,0.0,3.5,0.1,7.06
47,Ibrahim Sangaré,3,0.7,54.1,79.6,0.0,3.9,0.1,7.06
48,Houssem Aouar,7,1.2,55.6,86.7,0.1,2.3,0.1,7.05
49,Walter Benítez,0.0,0.0,26.9,75.2,0.0,4.8,0.0,7.05
50,Florent Mollet,4,2.1,39.8,87.3,2,2.4,0.0,7.05
51,Nicolas Pallois,0.0,0.2,43.5,77.1,0.0,3.9,0.0,7.04
52,Gaëtan Laborde,4,1,24.1,67.4,0.1,0.4,0.1,7.04
53,Renaud Ripart,4,0.8,25.8,73.3,0.3,0.7,0.1,7.03
54,Wesley Fofana,0.0,0.0,39.0,88.5,0.0,2.5,0.0,7.03
55,Dani Alves,7,1.4,63.1,85.6,0.7,2.2,0.3,7.02
56,Julian Draxler,7,1.3,49.5,89.8,0.4,1.3,0.1,7.02
57,Jonathan Bamba,3,1.1,30.1,79.6,0.3,0.9,0.2,7.02
58,Ghislain Konan,1,0.9,34.6,77.5,0.8,1.6,0.0,7.02
59,Naïm Sliti,4,2.1,22.6,76.8,1.3,1.1,0.1,7.01
60,Léo Dubois,6,1.0,48.6,85.6,1,1.8,0.0,7.01
61,Emiliano Sala,2,1.2,19.1,64.2,0.1,0.1,0.1,7.0
62,Marcus Thuram,1,1.1,24.5,73.2,0.3,0.3,0.0,7.0
63,Ellyes Skhiri,2,0.6,44.5,85.7,0.1,2.8,0.0,7.0
64,Tanguy Ndombele,7,1.4,57.7,89.1,0.0,1.6,0.1,6.99
65,Ismaila Sarr,6,1.1,19.8,76.5,0.3,0.3,0.0,6.99
66,Thilo Kehrer,2,0.2,49.5,92.7,0.1,1.4,0.0,6.98
67,Pablo Martinez,1,0.1,49.4,84.2,0.1,5.9,0.0,6.98
68,Yunis Abdelhamid,0.0,0.1,42.2,82.9,0.0,2.8,0.0,6.97
69,Samuel Kalu,2,1.4,22.1,71.8,1.2,1.1,0.0,6.97
70,José Fonte,1,0.2,61.4,87.4,0.0,3.5,0.0,6.97
71,Frédéric Guilbert,2,0.7,31.6,74.2,0.4,1.9,0.0,6.97
72,Ole Selnaes,5,1.1,44.8,82.5,0.5,4.2,0.3,6.97
73,Sanjin Prcic,1,1.5,54.2,87.5,1.1,7.4,0.1,6.97
74,Bouna Sarr,1,1.0,37.4,85.2,0.8,1.1,0.0,6.96
75,Loic Perrin,1,0.3,51.8,86.1,0.0,3.3,0.0,6.96
76,Cheikh N'Doye,3,0.6,31.6,61.0,0.1,0.6,0.1,6.96
77,Jonas Martin,1,1.0,65.4,88.4,0.2,4.4,0.0,6.96
78,Moussa Dembele,4,0.9,12.2,74.6,0.2,0.2,0.0,6.95
79,Leandro Paredes,2,1.1,79.1,92.1,0.7,4.5,0.3,6.95
80,Fodé Ballo-Touré,3,1,33.6,79.8,0.9,0.9,0.1,6.94
81,Alexander Djiku,0.0,0.1,45.3,83.0,0.0,4.4,0.0,6.94
82,Charles Traoré,0.0,0.5,32.2,71.8,0.6,1.2,0.0,6.94
