,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
122,Benjamin Lecomte,0.0,0.1,0.0,0.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,29.7,63.9,0.0,9.5,0.0
123,Christopher Jullien,1.0,1.2,1.3,0.5,5.9,0.6,0.8,0.0,1.0,0.0,0.7,0.3,0.1,0.5,0.1,0.1,0.4,0.0,0.3,43.4,83.0,0.0,3.6,0.0
124,Stéphane Ruffier,0.1,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,57.6,0.0,5.9,0.0
125,Morgan Sanson,2.1,1.3,1.6,0.0,0.2,1.7,0.0,0.0,5.0,3.0,1.1,0.7,1.0,1.5,0.0,1.5,1.7,3.0,0.7,39.1,82.9,0.4,3.0,0.1
126,Pierre Lees-Melou,2.5,1.2,1.4,0.0,1.1,1.2,0.3,0.0,2.0,1.0,1.3,1.0,0.5,1.1,0.0,0.8,1.1,1.0,1.0,47.0,85.7,0.5,2.7,0.0
127,Abdoulaye Touré,1.4,1.4,0.8,0.0,0.8,1.1,0.3,0.0,3.0,1.0,1.6,0.7,1.2,1.4,0.0,1.2,1.3,1.0,0.7,39.8,80.4,0.2,1.6,0.1
128,Radamel Falcao,1.0,0.1,2.1,0.0,0.7,0.6,0.2,0.0,15.0,2.0,2.8,0.5,0.4,1.9,0.4,1.4,3.4,2.0,0.5,19.8,77.4,0.1,0.4,0.1
129,Sofiane Alakouch,3.2,1.8,1.2,0.2,1.8,1.1,0.2,0.0,1.0,0.0,0.5,0.8,0.8,1.3,0.0,0.6,1.2,0.0,0.8,32.1,74.3,0.2,1.2,0.1
130,Malang Sarr,1.7,1.9,0.9,0.4,2.7,0.7,0.3,1.0,1.0,1.0,0.3,0.2,0.3,0.9,0.0,0.3,0.7,1.0,0.2,59.5,89.8,0.1,3.9,0.0
131,Félix Eboa Eboa,1.7,1.4,1.0,0.4,4.8,0.2,0.9,0.0,3.0,0.0,0.4,0.2,0.3,0.6,0.0,0.1,0.4,0.0,0.2,35.2,77.4,0.1,2.1,0.0
132,Otávio,3.8,1.3,1.7,0.0,1.5,1.8,0.3,0.0,0.0,2.0,0.6,0.3,0.5,0.7,0.0,0.9,0.9,2.0,0.3,58.0,89.1,0.0,2.6,0.0
133,Juan Bernat,1.9,0.8,1.3,0.1,1.2,1.0,0.2,0.0,1.0,2.0,0.2,0.8,0.7,0.8,0.2,0.9,1.2,2.0,0.8,41.6,90.8,0.4,0.6,0.0
134,Pablo,1.0,1.3,0.7,0.4,6.7,0.4,0.9,0.0,1.0,1.0,0.4,0.2,0.3,0.5,0.0,0.2,0.5,1.0,0.2,39.2,84.4,0.0,3.5,0.0
135,Édouard Mendy,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,26.7,58.0,0.0,7.8,0.0
136,Thomas Monconduit,2.3,1.1,1.6,0.1,2.2,1.1,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.2,0.0,0.8,1.0,1.0,1.0,43.9,77.9,0.1,3.0,0.1
137,Mehdi Merghem,2.8,1.0,1.2,0.0,0.6,1.1,0.1,0.0,0.0,1.0,2.7,0.2,1.9,0.8,0.0,2.0,1.9,1.0,0.2,28.8,76.8,0.3,1.3,0.1
138,Björn Engels,0.3,1.3,0.6,0.4,5.4,0.3,0.7,1.0,1.0,1.0,0.3,0.3,0.2,0.5,0.1,0.1,0.3,1.0,0.3,39.7,83.8,0.0,3.8,0.0
139,Enock Kwateng,2.2,2.6,0.9,0.3,1.6,1.2,0.1,0.0,0.0,1.0,0.2,0.6,0.8,0.7,0.0,0.5,1.0,1.0,0.6,32.3,70.4,0.6,1.1,0.0
140,Clément Grenier,1.3,0.9,1.0,0.0,1.0,1.2,0.1,0.0,2.0,5.0,1.5,1.7,0.7,0.8,0.0,0.8,1.2,5.0,1.7,51.2,82.2,0.9,3.8,0.1
141,Andrei Girotto,2.9,1.5,1.8,0.1,2.0,1.2,0.3,0.0,2.0,0.0,1.0,0.3,0.1,1.2,0.0,0.4,0.7,0.0,0.3,40.0,79.3,0.1,2.2,0.0
142,Ibrahima Sissoko,1.9,1.1,2.3,0.0,1.2,1.0,0.1,0.0,3.0,2.0,0.9,0.7,1.0,0.8,0.0,1.2,1.7,2.0,0.7,38.4,80.5,0.2,2.1,0.0
143,Hilton,0.9,1.8,0.6,0.4,5.3,0.5,0.4,1.0,0.0,2.0,0.4,0.2,0.1,1.3,0.0,0.1,0.5,2.0,0.2,41.7,82.1,0.1,6.6,0.0
144,Jonathan Ikoné,0.7,0.2,0.9,0.0,0.1,0.6,0.1,0.0,3.0,9.0,1.3,1.5,2.0,0.8,0.0,1.7,2.1,9.0,1.5,24.1,73.8,0.1,0.8,0.1
145,Júlio Tavares,0.4,0.4,1.2,0.0,1.4,0.2,0.1,0.0,5.0,4.0,1.7,0.8,0.3,1.2,0.4,0.9,1.9,4.0,0.8,19.7,58.6,0.1,0.3,0.0
146,Youssef Aït Bennasser,2.5,1.2,0.8,0.0,1.3,1.2,0.4,0.0,0.0,2.0,0.6,0.9,0.9,0.8,0.0,0.5,0.8,2.0,0.9,56.2,86.3,0.0,4.0,0.2
147,Dimitri Payet,0.4,0.3,0.4,0.0,0.2,0.5,0.0,0.0,4.0,6.0,1.3,2.7,0.6,1.1,0.0,1.0,1.3,6.0,2.7,31.5,77.5,2.0,1.4,0.2
148,Brice Samba,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,27.7,58.4,0.0,10.0,0.0
149,Romain Thomas,1.3,1.1,1.0,0.2,4.6,0.2,0.9,1.0,2.0,1.0,0.5,0.3,0.0,0.6,0.0,0.1,0.2,1.0,0.3,43.2,85.1,0.0,3.6,0.0
150,Lebo Mothiba,0.3,0.0,3.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.3,0.7,0.0,0.3,0.7,0.7,2.3,0.0,0.7,14.7,81.8,0.0,0.3,0.0
151,Kamil Glik,1.0,1.8,0.9,0.7,6.0,0.5,0.5,0.0,1.0,0.0,0.5,0.1,0.1,1.2,0.0,0.1,0.1,0.0,0.1,49.2,83.9,0.0,3.7,0.0
152,Jonathan Gradit,2.2,1.9,0.9,0.6,3.1,1.0,0.6,1.0,0.0,0.0,0.1,0.3,0.9,1.5,0.0,0.5,0.7,0.0,0.3,34.2,81.2,0.2,2.3,0.0
153,Alphonse Areola,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,83.2,0.0,2.9,0.0
154,Ludovic Butelle,0.0,0.0,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,22.6,56.8,0.0,7.2,0.0
155,Daniel Congré,2.0,1.8,1.0,0.2,2.7,0.8,0.4,0.0,2.0,2.0,0.4,0.2,0.1,0.8,0.0,0.2,0.5,2.0,0.2,41.3,81.9,0.0,3.4,0.0
156,Mathieu Gorgelin,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,85.2,0.0,3.5,0.0
157,Nuno da Costa,1.1,0.4,1.2,0.0,0.1,0.8,0.0,0.0,8.0,5.0,1.4,0.6,1.0,1.2,0.3,1.7,2.4,5.0,0.6,14.1,69.1,0.1,0.4,0.1
158,Valère Germain,1.1,0.2,0.6,0.0,0.8,0.7,0.1,0.0,8.0,2.0,1.5,0.6,0.1,0.6,0.1,0.5,1.2,2.0,0.6,16.2,78.0,0.1,0.2,0.0
159,Boubacar Kamara,2.2,1.5,0.8,0.5,2.9,0.5,0.4,0.0,1.0,0.0,0.4,0.2,0.4,1.0,0.0,0.2,0.3,0.0,0.2,44.7,86.4,0.1,3.0,0.1
160,Adrien Tameze,2.0,1.5,1.2,0.0,1.5,1.4,0.3,0.0,0.0,3.0,0.5,0.7,1.1,1.0,0.0,0.9,1.2,3.0,0.7,50.3,89.1,0.0,2.5,0.1
161,Mike Maignan,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,24.3,57.1,0.0,5.6,0.0
162,Baptiste Santamaría,3.1,1.6,1.3,0.1,1.4,1.4,0.1,0.0,1.0,0.0,0.6,0.3,0.8,1.3,0.0,0.9,1.1,0.0,0.3,39.2,81.0,0.0,3.2,0.0
163,Mathieu Cafaro,1.7,0.6,1.0,0.0,0.2,1.3,0.0,0.0,7.0,3.0,2.1,1.1,0.7,0.9,0.1,0.9,1.6,3.0,1.1,17.8,68.8,1.2,1.1,0.0
164,Denis Bouanga,1.5,0.6,1.2,0.0,0.3,1.4,0.1,0.0,8.0,2.0,2.5,0.9,1.4,0.8,0.1,1.5,2.9,2.0,0.9,16.8,69.7,0.4,0.5,0.0
165,Jean-Clair Todibo,2.1,1.4,1.3,0.4,6.2,0.2,0.5,0.0,1.0,0.0,0.2,0.1,0.5,0.5,0.0,0.5,0.8,0.0,0.1,42.3,84.6,0.0,1.6,0.0
166,Morgan Poaty,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,36.0,61.1,1.0,1.0,0.0
167,Mexer,0.8,1.0,0.3,0.4,4.3,0.2,0.6,0.0,0.0,0.0,0.2,0.1,0.4,0.3,0.0,0.1,0.2,0.0,0.1,43.7,89.0,0.0,3.4,0.0
168,Abdoulaye Diallo,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,20.2,66.1,0.0,4.3,0.0
169,Hamari Traoré,1.8,1.3,1.5,0.1,2.2,1.0,0.3,0.0,0.0,2.0,0.9,1.0,0.8,0.8,0.1,0.4,1.2,2.0,1.0,43.6,82.5,0.5,2.1,0.1
170,Stanley N'Soki,1.7,1.5,0.8,0.2,1.5,0.6,0.1,0.0,0.0,0.0,0.0,0.3,1.1,0.3,0.1,0.4,0.4,0.0,0.3,38.1,86.9,0.0,0.8,0.0
171,Ambroise Oyongo,1.7,1.5,0.9,0.0,1.7,0.7,0.2,1.0,2.0,0.0,0.5,0.9,1.1,0.9,0.0,1.0,1.5,0.0,0.9,29.1,70.7,0.7,1.1,0.0
172,Youssef Aït Bennasser,1.9,1.5,0.8,0.1,0.3,1.2,0.2,0.0,0.0,0.0,0.5,0.5,0.8,0.8,0.0,0.5,0.5,0.0,0.5,49.5,87.6,0.2,4.1,0.1
173,Fouad Chafik,2.1,1.2,0.7,0.2,3.0,0.6,0.1,0.0,0.0,2.0,0.4,0.8,0.8,0.9,0.0,0.6,0.9,2.0,0.8,33.7,74.7,0.4,1.9,0.0
174,Jérémy Morel,1.3,1.5,1.1,0.5,3.6,0.3,1.2,0.0,0.0,0.0,0.3,0.3,0.0,0.8,0.0,0.3,0.6,0.0,0.3,58.8,88.9,0.0,3.3,0.0
175,Jordan Lefort,1.4,2.0,0.7,0.4,4.5,0.4,0.3,0.0,0.0,1.0,0.5,0.2,0.3,0.7,0.0,0.3,0.7,1.0,0.2,34.4,69.5,0.3,2.3,0.0
176,Mauro Goicoechea,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,27.0,61.1,0.0,7.1,0.0
177,Kevin Strootman,2.7,0.9,1.3,0.0,0.9,1.1,0.2,0.0,1.0,5.0,0.6,0.9,0.4,0.3,0.1,0.6,0.6,5.0,0.9,40.8,82.3,0.2,1.6,0.0
178,Benjamin Henrichs,2.6,1.6,1.6,0.2,1.8,1.0,0.0,0.0,1.0,2.0,0.5,1.0,0.6,1.9,0.2,0.5,1.5,2.0,1.0,38.3,74.0,0.5,1.1,0.0
179,Anthony Gonçalves,1.2,0.6,1.7,0.0,0.9,0.8,0.1,0.0,5.0,2.0,0.8,0.8,0.4,0.3,0.1,0.4,1.3,2.0,0.8,22.2,75.5,0.6,0.8,0.0
180,Paul Bernardoni,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.1,49.4,0.0,6.6,0.0
181,Jason Denayer,1.1,0.8,0.4,0.4,3.8,0.3,1.0,0.0,2.0,0.0,0.5,0.2,0.4,0.3,0.0,0.2,0.3,0.0,0.2,63.5,93.8,0.0,1.4,0.0
182,Eduardo Camavinga,3.3,0.6,1.3,0.0,0.6,1.4,0.3,0.0,0.0,0.0,0.3,0.1,0.4,1.6,0.0,0.6,0.9,0.0,0.1,20.4,84.6,0.0,1.3,0.1
183,Théo Pellenard,1.8,0.8,1.8,0.2,2.5,0.5,0.3,0.0,0.0,0.0,0.2,0.7,1.3,0.2,0.0,1.2,0.7,0.0,0.7,43.8,82.9,0.5,0.2,0.0
184,Jules Koundé,1.3,1.4,0.7,0.4,4.9,0.4,0.6,0.0,0.0,1.0,0.4,0.3,0.4,0.6,0.0,0.2,0.4,1.0,0.3,53.0,80.7,0.0,3.2,0.0
185,Adil Rami,0.9,1.1,1.1,0.1,3.1,0.3,0.9,0.0,1.0,1.0,0.9,0.4,0.3,0.6,0.1,0.1,0.4,1.0,0.4,52.7,83.4,0.0,4.1,0.0
186,Benoît Costil,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,27.9,66.8,0.0,8.5,0.0
187,Jordan Ferri,2.2,0.6,1.7,0.0,0.4,1.5,0.1,0.0,2.0,1.0,0.6,1.0,1.1,1.3,0.1,1.2,1.7,1.0,1.0,42.7,82.1,0.0,3.3,0.2
188,Lima,1.6,0.9,1.5,0.2,1.7,1.1,0.1,0.0,0.0,4.0,0.7,1.6,0.7,1.0,0.2,1.0,1.8,4.0,1.6,39.8,73.3,1.7,2.1,0.0
189,Nicolas Benezet,1.3,0.8,0.9,0.0,0.1,0.6,0.0,0.0,3.0,1.0,1.1,1.7,1.4,1.7,0.3,2.2,2.6,1.0,1.7,29.8,74.9,1.3,0.8,0.0
190,Nayef Aguerd,1.3,1.1,1.5,0.9,4.2,0.8,0.8,0.0,3.0,0.0,0.8,0.2,0.5,0.6,0.0,0.4,0.6,0.0,0.2,44.3,78.0,0.2,3.8,0.0
191,Valentin Rosier,2.4,1.8,2.0,0.1,1.8,0.8,0.2,0.0,0.0,3.0,0.8,0.6,0.9,1.1,0.1,1.3,1.4,3.0,0.6,37.0,83.8,0.4,1.3,0.0
192,Remi Oudin,1.4,1.1,0.9,0.0,0.8,0.7,0.1,0.0,10.0,4.0,2.1,0.7,0.3,0.4,0.2,1.3,1.8,4.0,0.7,20.4,60.5,0.1,1.2,0.1
193,Robert Beric,0.5,0.2,1.4,0.0,0.1,0.4,0.1,0.0,9.0,1.0,1.6,0.3,0.2,1.0,0.2,0.7,1.4,1.0,0.3,8.5,68.9,0.0,0.0,0.0
194,Aurelien Tchouameni,2.4,2.1,1.9,0.0,1.3,1.1,0.5,0.0,0.0,0.0,0.7,0.3,0.6,0.8,0.1,0.9,0.5,0.0,0.3,27.9,80.3,0.0,1.8,0.0
195,Adama Soumaoro,0.7,1.1,1.3,0.8,4.4,0.1,0.9,0.0,0.0,1.0,0.3,0.2,0.3,1.0,0.0,0.3,0.3,1.0,0.2,46.3,94.3,0.0,2.0,0.0
196,Sada Thioub,0.8,0.4,1.0,0.0,0.3,0.7,0.0,0.0,3.0,5.0,0.9,1.0,1.9,0.7,0.1,1.6,2.2,5.0,1.0,22.5,78.4,0.5,0.6,0.0
197,Mehdi Abeid,2.0,1.1,2.2,0.0,0.8,1.2,0.3,0.0,3.0,0.0,1.4,0.8,1.2,1.1,0.0,1.2,1.5,0.0,0.8,39.8,86.5,0.2,2.5,0.0
198,Moreto Cassamã,3.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,48.0,81.3,0.0,3.0,0.0
199,Thomas Foket,2.8,1.5,1.5,0.1,2.2,0.8,0.1,0.0,0.0,0.0,0.1,0.4,0.3,1.3,0.1,0.5,0.9,0.0,0.4,33.1,76.6,0.3,1.2,0.0
200,Rafael Leão,0.2,0.2,1.0,0.0,0.4,0.5,0.2,0.0,8.0,3.0,1.5,0.5,0.4,0.7,0.1,1.1,1.0,3.0,0.5,10.0,72.6,0.0,0.2,0.0
201,Timothée Kolodziejczak,0.9,1.5,0.9,0.3,3.1,0.7,0.3,0.0,3.0,3.0,0.5,0.4,0.3,0.3,0.0,0.1,0.6,3.0,0.4,50.0,82.0,0.3,3.3,0.0
202,Lassana Diarra,0.7,0.7,2.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.0,0.0,2.0,0.7,0.0,0.3,48.7,89.7,0.0,1.3,0.0
203,Maxime Poundjé,1.6,1.0,0.8,0.1,2.2,1.0,0.2,0.0,0.0,2.0,0.3,1.0,0.5,0.7,0.0,0.4,1.0,2.0,1.0,35.9,80.1,0.8,1.1,0.0
204,Kalifa Coulibaly,0.5,0.1,1.7,0.0,0.7,0.2,0.0,0.0,8.0,2.0,1.8,0.7,0.6,0.7,0.7,0.8,2.3,2.0,0.7,13.4,53.3,0.1,0.1,0.0
205,Hassane Kamara,1.8,0.9,0.8,0.0,2.1,0.2,0.1,0.0,0.0,0.0,0.6,0.4,1.4,0.6,0.0,0.6,1.0,0.0,0.4,22.6,81.2,0.2,0.9,0.0
206,Adama Mbengue,4.4,0.6,1.9,0.1,1.5,0.6,0.4,0.0,0.0,0.0,0.8,0.2,0.7,0.7,0.0,0.4,1.5,0.0,0.2,22.7,64.4,0.4,2.3,0.0
207,Romain Hamouma,1.1,0.3,0.9,0.0,0.1,0.7,0.0,0.0,4.0,4.0,1.3,1.2,0.8,1.3,0.1,1.1,1.5,4.0,1.2,17.6,78.4,0.6,0.3,0.0
208,Luiz Gustavo,2.4,1.1,1.2,0.3,2.0,1.2,0.4,0.0,2.0,0.0,1.0,0.3,0.5,1.3,0.1,0.4,0.6,0.0,0.3,47.9,88.8,0.1,2.5,0.0
209,Wesley Lautoa,2.4,2.6,1.5,0.3,3.1,1.2,0.4,1.0,0.0,0.0,0.4,0.1,0.4,1.1,0.0,0.3,0.5,0.0,0.1,46.5,86.5,0.0,3.4,0.0
210,Maxwel Cornet,0.5,0.2,0.3,0.0,0.3,0.4,0.0,0.0,7.0,5.0,1.7,0.9,0.9,0.7,0.3,1.0,1.4,5.0,0.9,15.3,77.3,0.3,0.1,0.0
211,Matt Miazga,1.5,1.5,1.4,1.1,4.9,0.3,0.9,0.0,0.0,0.0,0.5,0.3,0.0,0.5,0.0,0.1,0.3,0.0,0.3,53.4,81.0,0.1,2.9,0.1
212,Lionel Carole,1.1,1.4,0.5,0.2,2.0,0.2,0.2,0.0,0.0,3.0,0.3,1.0,0.4,1.2,0.1,1.1,1.2,3.0,1.0,35.5,79.7,0.4,1.4,0.0
213,Arbër Zeneli,0.5,0.1,0.5,0.0,0.1,0.7,0.0,0.0,3.0,3.0,1.7,1.2,2.4,0.8,0.1,2.1,2.1,3.0,1.2,16.9,77.6,0.4,0.4,0.0
214,Abdoulaye Bamba,1.7,1.2,0.7,0.2,2.4,0.7,0.1,0.0,0.0,4.0,0.2,0.5,0.5,0.7,0.1,0.4,0.7,4.0,0.5,30.5,78.0,0.4,0.9,0.0
215,Matthieu Dossevi,1.2,0.9,0.8,0.0,0.1,0.8,0.0,0.0,4.0,2.0,0.7,1.7,1.1,1.3,0.5,1.4,2.6,2.0,1.7,20.6,76.0,1.4,0.6,0.0
216,Maxime Lopez,1.5,0.6,1.0,0.0,0.2,1.1,0.1,0.0,1.0,3.0,0.4,1.5,0.4,0.4,0.0,0.4,0.6,3.0,1.5,69.3,91.3,0.8,2.0,0.0
217,Mateo Pavlovic,0.9,0.7,0.9,0.6,5.4,0.4,1.0,0.0,2.0,1.0,0.6,0.2,0.0,0.3,0.0,0.1,0.2,1.0,0.2,31.4,86.2,0.0,1.7,0.0
218,Matz Sels,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.8,57.3,0.0,7.7,0.0
219,Benjamin Bourigeaud,1.6,0.9,1.0,0.0,0.7,1.4,0.1,0.0,6.0,5.0,1.4,1.0,0.3,0.4,0.1,0.7,1.2,5.0,1.0,31.9,79.8,0.8,2.2,0.0
220,Youssouf Sabaly,2.0,1.1,1.4,0.3,1.5,0.9,0.1,0.0,0.0,1.0,0.5,0.8,0.9,1.3,0.1,1.3,1.7,1.0,0.8,43.2,81.6,0.5,0.9,0.0
221,Sergi Palencia,3.0,0.7,1.1,0.2,2.3,1.1,0.1,0.0,0.0,3.0,0.3,0.8,0.5,1.0,0.0,0.5,0.7,3.0,0.8,36.2,80.0,0.6,1.9,0.0
222,Ciprian Tatarusanu,0.0,0.1,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.5,68.5,0.0,7.9,0.0
223,Adrien Thomasson,1.6,0.5,0.7,0.0,0.2,1.3,0.1,0.0,5.0,8.0,1.6,1.2,0.6,1.2,0.2,1.3,2.0,8.0,1.2,32.7,78.1,0.6,1.2,0.0
224,Martin Terrier,0.7,0.2,0.4,0.0,0.3,0.4,0.1,0.0,9.0,0.0,1.1,0.9,0.4,0.4,0.2,0.5,0.7,0.0,0.9,15.8,84.2,0.1,0.3,0.1
225,Patrick Burner,2.1,1.8,0.9,0.5,2.1,1.0,0.3,0.0,0.0,0.0,0.5,0.3,0.8,0.7,0.0,0.6,1.2,0.0,0.3,36.5,83.9,0.4,1.5,0.0
226,Alexis Blin,2.9,1.2,1.1,0.0,1.7,2.0,0.5,0.0,1.0,1.0,0.3,0.3,0.2,1.2,0.0,0.7,1.1,1.0,0.3,34.6,81.1,0.1,1.4,0.0
227,Dimitri Lienard,1.5,0.8,0.2,0.0,0.8,1.1,0.1,0.0,0.0,2.0,1.0,0.6,0.7,0.7,0.1,0.6,1.1,2.0,0.6,32.5,83.8,1.0,2.7,0.0
228,Loïck Landre,1.4,1.7,1.0,0.5,3.5,0.4,0.5,0.0,3.0,0.0,0.3,0.0,0.2,0.7,0.0,0.1,0.5,0.0,0.0,24.4,80.6,0.0,1.7,0.0
229,Jemerson,2.2,1.0,1.7,0.6,4.7,0.7,0.7,0.0,0.0,1.0,0.3,0.2,0.0,0.8,0.0,0.1,0.4,1.0,0.2,43.1,86.9,0.0,2.4,0.0
230,Ludovic Blas,1.8,0.7,1.1,0.0,0.2,0.7,0.2,0.0,1.0,6.0,1.2,0.6,1.7,1.0,0.1,1.8,1.7,6.0,0.6,26.6,77.2,0.1,1.9,0.1
231,Lucas Deaux,2.3,0.6,1.8,0.0,0.4,1.2,0.0,0.0,3.0,1.0,1.0,0.7,0.3,0.7,0.1,0.7,1.2,1.0,0.7,28.5,70.4,0.2,1.7,0.0
232,Presnel Kimpembe,2.3,1.3,1.2,0.3,1.9,0.7,0.4,1.0,0.0,1.0,0.2,0.2,0.2,1.7,0.0,0.5,0.3,1.0,0.2,60.9,93.6,0.0,2.3,0.0
233,Paul Baysse,1.3,1.6,0.8,0.4,5.6,0.3,1.0,1.0,0.0,0.0,0.5,0.3,0.1,0.6,0.2,0.1,0.2,0.0,0.3,41.0,80.0,0.0,4.9,0.0
234,Nicolas Cozza,1.6,2.1,0.9,0.3,2.7,0.5,0.8,0.0,0.0,1.0,0.0,0.3,0.7,0.8,0.0,0.7,1.6,1.0,0.3,36.8,84.1,0.0,1.8,0.0
235,Saman Ghoddos,1.2,0.3,1.0,0.0,0.4,0.7,0.1,0.0,4.0,4.0,1.6,1.3,0.4,1.6,0.2,0.9,1.9,4.0,1.3,18.0,72.8,1.0,0.6,0.0
236,Anthony Caci,1.9,1.6,0.9,0.2,1.9,0.8,0.3,0.0,0.0,1.0,0.2,0.4,0.4,0.3,0.0,0.3,0.8,1.0,0.4,42.2,81.4,0.4,2.9,0.0
237,Dimitry Bertaud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,48.5,0.0,9.0,0.0
238,Anthony Lopes,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,26.5,77.6,0.0,5.4,0.0
239,Angelo Fulgini,1.2,0.9,0.7,0.1,0.4,0.6,0.1,0.0,4.0,1.0,0.9,1.3,0.6,1.5,0.0,1.5,1.5,1.0,1.3,23.8,77.5,0.5,0.8,0.1
240,Antonin Bobichon,1.1,0.5,1.2,0.0,0.4,1.4,0.1,0.0,7.0,2.0,1.2,0.9,0.6,0.4,0.0,0.8,1.0,2.0,0.9,27.5,83.3,0.5,1.5,0.0
241,Olivier Boscagli,1.4,1.2,0.4,0.4,2.4,0.8,0.1,0.0,0.0,1.0,0.3,0.8,0.4,1.6,0.0,0.3,0.7,1.0,0.8,39.3,79.5,0.4,2.0,0.0
242,Christophe Jallet,2.0,1.0,0.6,0.3,2.1,0.8,0.4,0.0,1.0,0.0,0.3,0.2,0.1,0.2,0.0,0.2,0.9,0.0,0.2,39.1,84.1,0.4,1.4,0.0
243,Lukas Lerager,2.1,1.8,1.1,0.0,1.4,1.4,0.6,0.0,0.0,1.0,0.6,0.5,0.1,0.7,0.0,0.4,0.9,1.0,0.5,35.9,79.6,0.1,1.1,0.1
244,Layvin Kurzawa,1.0,0.5,1.5,0.1,0.8,0.5,0.1,0.0,1.0,2.0,0.3,0.6,0.6,0.3,0.3,0.5,0.9,2.0,0.6,24.9,84.4,0.2,0.2,0.0
245,Souleyman Doumbia,1.6,0.6,1.0,0.3,2.3,0.6,0.1,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.1,0.7,1.0,0.0,0.1,41.6,87.6,0.1,0.3,0.0
246,Kelvin Amian,2.1,1.1,1.2,0.5,3.2,0.3,0.4,0.0,0.0,1.0,0.6,0.3,0.8,0.3,0.1,0.6,1.0,1.0,0.3,30.3,77.8,0.1,1.4,0.0
247,Zacharie Boucher,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,51.1,0.0,5.0,0.0
248,Rolando,1.8,1.1,0.8,0.2,2.5,0.2,0.6,0.0,0.0,0.0,0.8,0.1,0.2,0.2,0.0,0.1,0.4,0.0,0.1,41.6,87.3,0.0,2.5,0.0
249,Jacques François Moubandje,1.7,1.2,1.0,0.4,3.1,0.2,0.2,0.0,0.0,0.0,0.3,0.6,0.7,0.9,0.0,0.5,1.6,0.0,0.6,37.5,78.6,0.4,2.0,0.0
250,Duje Caleta-Car,1.1,1.0,0.7,0.6,4.2,0.2,0.5,0.0,0.0,0.0,0.5,0.1,0.0,0.3,0.0,0.1,0.2,0.0,0.1,41.1,84.5,0.0,3.9,0.0
