,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
40,Vukasin Jovanovic,1.6,2.3,1.1,0.7,6.5,0.4,0.8,0.0,7.08
41,Erik Pieters,3.3,1.1,1.1,0.3,3.3,0.5,0.9,0.0,7.08
42,Christophe Hérelle,2.2,1.8,1,0.5,4.6,0.3,0.5,0.0,7.07
43,Marco Verratti,2.8,0.7,1.3,0.0,0.3,1.7,0.0,0.0,7.07
44,Thomas Meunier,2,0.8,1,0.0,1.0,0.6,0.1,1,7.07
45,Loïc Mbe Soh,0.0,1.5,0.5,1,2.5,1.5,1,0.0,7.07
46,Thiago Silva,0.6,1.3,0.8,0.4,3.7,0.2,0.8,0.0,7.06
47,Ibrahim Sangaré,3.6,1.0,1.8,0.0,1.7,1.1,0.7,0.0,7.06
48,Houssem Aouar,1.7,0.9,0.8,0.0,0.5,1.2,0.2,0.0,7.05
49,Walter Benítez,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,7.05
50,Florent Mollet,1.1,0.7,1.4,0.0,0.1,1.2,0.0,0.0,7.05
51,Nicolas Pallois,3.2,1.4,1.0,0.2,4.6,1.2,0.6,0.0,7.04
52,Gaëtan Laborde,1.0,0.2,0.9,0.0,0.7,0.4,0.1,0.0,7.04
53,Renaud Ripart,2.0,0.7,1.0,0.1,1.9,1.2,0.2,0.0,7.03
54,Wesley Fofana,3.5,2.0,1.0,0.5,4.5,3.5,0.0,0.0,7.03
55,Dani Alves,1.8,0.3,1.9,0.1,0.3,1.1,0.2,1,7.02
56,Julian Draxler,1.3,0.5,0.8,0.0,0.1,0.9,0.0,0.0,7.02
57,Jonathan Bamba,0.8,1.1,0.7,0.0,0.2,0.7,0.0,0.0,7.02
58,Ghislain Konan,2.3,2.0,0.8,0.3,2.3,0.8,0.2,0.0,7.02
59,Naïm Sliti,1.6,0.3,0.9,0.0,0.3,0.9,0.0,0.0,7.01
60,Léo Dubois,2.0,0.9,1.2,0.1,1.9,0.6,0.4,0.0,7.01
61,Emiliano Sala,0.4,0.1,0.8,0.0,1.1,0.4,0.1,0.0,7.0
62,Marcus Thuram,1.4,0.3,1.4,0.0,0.4,0.7,0.0,0.0,7.0
63,Ellyes Skhiri,2.8,1.6,1.1,0.0,1.0,1.3,0.2,0.0,7.0
64,Tanguy Ndombele,1.9,0.9,1.2,0.0,0.3,0.9,0.3,0.0,6.99
65,Ismaila Sarr,1.0,0.4,1.0,0.0,0.1,0.5,0.1,0.0,6.99
66,Thilo Kehrer,2.4,1.1,1.0,0.3,2.3,0.9,0.7,0.0,6.98
67,Pablo Martinez,1.6,1.6,0.9,0.3,3.9,0.6,0.7,0.0,6.98
68,Yunis Abdelhamid,1.6,1.7,0.9,0.3,4.8,0.3,0.6,1,6.97
69,Samuel Kalu,1.3,0.4,0.9,0.0,0.1,0.3,0.1,0.0,6.97
70,José Fonte,0.8,1.0,0.8,0.5,4.2,0.2,0.7,0.0,6.97
71,Frédéric Guilbert,2.9,2.3,1.7,0.3,3.1,1.2,0.6,0.0,6.97
72,Ole Selnaes,2.2,1.0,1.5,0.1,1.4,1.1,0.4,0.0,6.97
73,Sanjin Prcic,1.5,1.4,0.8,0.0,0.5,0.8,0.6,0.0,6.97
74,Bouna Sarr,2.3,1.3,1.3,0.1,1.7,0.6,0.1,0.0,6.96
75,Loic Perrin,1.7,1.4,0.8,0.5,3.6,0.4,0.8,0.0,6.96
76,Cheikh N'Doye,0.9,0.9,1.2,0.0,2.1,0.8,0.3,0.0,6.96
77,Jonas Martin,2.0,1.3,1.5,0.0,1.7,0.7,0.5,0.0,6.96
78,Moussa Dembele,0.4,0.1,1.1,0.0,0.4,0.3,0.1,0.0,6.95
79,Leandro Paredes,2.1,0.9,0.9,0.1,1.3,1.1,0.3,0.0,6.95
80,Fodé Ballo-Touré,2.6,1.6,0.9,0.1,1.7,1.1,0.1,1,6.94
81,Alexander Djiku,1.5,2.7,1.6,0.5,5.8,0.6,1,0.0,6.94
82,Charles Traoré,3.1,1.5,2,0.1,2.7,0.8,0.2,0.0,6.94
83,Gelson Martins,1.3,0.5,0.9,0.0,0.4,1.2,0.1,0.0,6.94
84,Eiji Kawashima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94
85,Gaëtan Poussin,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.94
86,Youri Tielemans,2.3,0.9,1.1,0.1,1,1.2,0.2,0.0,6.94
87,Kenny Tete,2.3,1.4,1.5,0.5,2,0.5,0.4,0.0,6.94
88,Xavier Chavalerin,2.9,2,1.3,0.0,0.9,1.2,0.3,0.0,6.94
89,Bertrand Traoré,1.1,0.4,0.6,0.0,0.4,0.4,0.1,0.0,6.93
90,Pedro Mendes,2.3,1.5,1.5,0.4,2.1,0.5,0.7,0.0,6.93
91,Ludovic Ajorque,0.7,0.2,1.8,0.0,0.4,0.2,0.0,0.0,6.93
92,Jacques-Alaixys Romao,3.2,1.6,2.5,0.0,1.8,1.6,0.4,0.0,6.92
93,William Saliba,2.0,1.8,0.6,0.1,2.7,0.5,0.6,0.0,6.91
94,Rony Lopes,1.4,0.3,0.7,0.0,0.3,0.5,0.0,0.0,6.91
95,Wylan Cyprien,1.4,0.4,0.8,0.0,0.5,1.0,0.2,0.0,6.91
96,Djegui Koita,4.0,0.0,0.5,0.0,4.5,0.5,1.5,0.0,6.91
97,Damien Le Tallec,2.6,1.6,1.5,0.0,1.3,1.6,0.2,0.0,6.91
98,Yann M'Vila,1.9,2,0.5,0.0,2.1,1.2,0.3,0.0,6.91
99,Jordan Amavi,2.6,1.6,1.6,0.3,2.8,0.8,0.3,0.0,6.91
100,Fodé Ballo-Touré,2.6,1.5,0.7,0.6,1.9,0.6,0.4,0.0,6.9
101,Franck Tabanou,2.0,3.0,1.5,0.0,6.5,0.5,0.0,0.0,6.9
102,Diego Carlos,1.7,1.5,1.3,0.6,5.2,0.2,0.9,0.0,6.9
103,Baba Rahman,2.4,1.5,1.4,0.1,3.0,0.3,0.3,0.0,6.9
104,Serigne Modou Kara Mbodji,2.0,1.0,0.3,0.5,4.0,0.3,0.2,0.0,6.89
105,Mehmet Zeki Çelik,2.6,1.0,1.6,0.3,1.9,1.6,0.1,0.0,6.89
106,Vincent Manceau,3.2,1.4,0.9,0.4,2.3,0.9,0.3,1,6.89
107,Faycal Fajr,1.8,0.8,1.2,0.0,0.4,1.1,0.2,0.0,6.88
108,M'Baye Niang,0.6,0.3,1.5,0.0,0.4,0.3,0.1,0.0,6.88
109,Anthony Briançon,1.4,2.1,0.9,0.4,5.4,0.7,1.2,0.0,6.88
110,Issiaga Sylla,2.3,1.6,1.5,0.3,2.7,1.0,0.4,0.0,6.88
111,Christopher Nkunku,1,0.4,1,0.0,0.3,0.4,0.1,0.0,6.88
112,Gianluigi Buffon,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,6.88
113,Damien Da Silva,1.2,1.2,0.8,0.3,4.5,0.2,1.1,0.0,6.88
114,Adrien Silva,3.3,1.1,1.5,0.1,1.5,2.1,0.1,0.0,6.87
115,Pedro Rebocho,1.7,1.1,0.5,0.2,2.0,0.7,0.4,0.0,6.87
116,Ismaël Aaneba,4,2.7,2,0.0,2.3,1.7,0.0,0.0,6.87
117,Dante,1.5,1.1,1.2,0.7,4.2,0.5,0.8,0.0,6.87
118,Pierrick Capelle,2,1.5,1.2,0.1,1.7,1.4,0.1,0.0,6.87
119,Jeff Reine-Adélaïde,1.1,0.5,0.9,0.0,0.1,0.7,0.0,0.0,6.87
120,Mario Balotelli,0.3,0.2,1.6,0.0,0.4,0.3,0.1,0.0,6.86
121,Ramy Bensebaini,2.8,1.6,1.3,0.1,3.3,0.7,0.4,1,6.86
122,Benjamin Lecomte,0.0,0.1,0.0,0.0,1.2,0.1,0.0,0.0,6.86
123,Christopher Jullien,1,1.2,1.3,0.5,5.9,0.6,0.8,0.0,6.86
124,Stéphane Ruffier,0.1,0.0,0.1,0.0,0.9,0.1,0.0,0.0,6.86
125,Morgan Sanson,2.1,1.3,1.6,0.0,0.2,1.7,0.0,0.0,6.86
126,Pierre Lees-Melou,2.5,1.2,1.4,0.0,1.1,1.2,0.3,0.0,6.85
127,Abdoulaye Touré,1.4,1.4,0.8,0.0,0.8,1.1,0.3,0.0,6.85
128,Radamel Falcao,1,0.1,2.1,0.0,0.7,0.6,0.2,0.0,6.85
129,Sofiane Alakouch,3.2,1.8,1.2,0.2,1.8,1.1,0.2,0.0,6.85
130,Malang Sarr,1.7,1.9,0.9,0.4,2.7,0.7,0.3,1,6.85
131,Félix Eboa Eboa,1.7,1.4,1.0,0.4,4.8,0.2,0.9,0.0,6.85
132,Otávio,3.8,1.3,1.7,0.0,1.5,1.8,0.3,0.0,6.85
133,Juan Bernat,1.9,0.8,1.3,0.1,1.2,1,0.2,0.0,6.84
134,Pablo,1,1.3,0.7,0.4,6.7,0.4,0.9,0.0,6.84
135,Édouard Mendy,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,6.84
136,Thomas Monconduit,2.3,1.1,1.6,0.1,2.2,1.1,0.5,0.0,6.84
137,Mehdi Merghem,2.8,1.0,1.2,0.0,0.6,1.1,0.1,0.0,6.83
138,Björn Engels,0.3,1.3,0.6,0.4,5.4,0.3,0.7,1,6.83
139,Enock Kwateng,2.2,2.6,0.9,0.3,1.6,1.2,0.1,0.0,6.83
140,Clément Grenier,1.3,0.9,1,0.0,1.0,1.2,0.1,0.0,6.83
141,Andrei Girotto,2.9,1.5,1.8,0.1,2.0,1.2,0.3,0.0,6.83
142,Ibrahima Sissoko,1.9,1.1,2.3,0.0,1.2,1,0.1,0.0,6.82
143,Hilton,0.9,1.8,0.6,0.4,5.3,0.5,0.4,1,6.82
144,Jonathan Ikoné,0.7,0.2,0.9,0.0,0.1,0.6,0.1,0.0,6.82
145,Júlio Tavares,0.4,0.4,1.2,0.0,1.4,0.2,0.1,0.0,6.82
146,Youssef Aït Bennasser,2.5,1.2,0.8,0.0,1.3,1.2,0.4,0.0,6.82
147,Dimitri Payet,0.4,0.3,0.4,0.0,0.2,0.5,0.0,0.0,6.81
148,Brice Samba,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.81
149,Romain Thomas,1.3,1.1,1,0.2,4.6,0.2,0.9,1,6.81
150,Lebo Mothiba,0.3,0.0,3,0.0,2.7,0.0,0.0,0.0,6.81
151,Kamil Glik,1,1.8,0.9,0.7,6.0,0.5,0.5,0.0,6.81
152,Jonathan Gradit,2.2,1.9,0.9,0.6,3.1,1,0.6,1,6.8
153,Alphonse Areola,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.8
154,Ludovic Butelle,0.0,0.0,0.1,0.0,1.1,0.0,0.0,0.0,6.8
155,Daniel Congré,2,1.8,1,0.2,2.7,0.8,0.4,0.0,6.8
156,Mathieu Gorgelin,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.8
157,Nuno da Costa,1.1,0.4,1.2,0.0,0.1,0.8,0.0,0.0,6.8
158,Valère Germain,1.1,0.2,0.6,0.0,0.8,0.7,0.1,0.0,6.8
159,Boubacar Kamara,2.2,1.5,0.8,0.5,2.9,0.5,0.4,0.0,6.8
160,Adrien Tameze,2,1.5,1.2,0.0,1.5,1.4,0.3,0.0,6.8
161,Mike Maignan,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.79
162,Baptiste Santamaría,3.1,1.6,1.3,0.1,1.4,1.4,0.1,0.0,6.79
163,Mathieu Cafaro,1.7,0.6,1,0.0,0.2,1.3,0.0,0.0,6.79
164,Denis Bouanga,1.5,0.6,1.2,0.0,0.3,1.4,0.1,0.0,6.79
165,Jean-Clair Todibo,2.1,1.4,1.3,0.4,6.2,0.2,0.5,0.0,6.79
166,Morgan Poaty,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.78
167,Mexer,0.8,1,0.3,0.4,4.3,0.2,0.6,0.0,6.78
168,Abdoulaye Diallo,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.77
169,Hamari Traoré,1.8,1.3,1.5,0.1,2.2,1,0.3,0.0,6.77
170,Stanley N'Soki,1.7,1.5,0.8,0.2,1.5,0.6,0.1,0.0,6.77
171,Ambroise Oyongo,1.7,1.5,0.9,0.0,1.7,0.7,0.2,1,6.77
172,Youssef Aït Bennasser,1.9,1.5,0.8,0.1,0.3,1.2,0.2,0.0,6.77
173,Fouad Chafik,2.1,1.2,0.7,0.2,3.0,0.6,0.1,0.0,6.77
174,Jérémy Morel,1.3,1.5,1.1,0.5,3.6,0.3,1.2,0.0,6.77
175,Jordan Lefort,1.4,2,0.7,0.4,4.5,0.4,0.3,0.0,6.76
176,Mauro Goicoechea,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,6.76
177,Kevin Strootman,2.7,0.9,1.3,0.0,0.9,1.1,0.2,0.0,6.76
178,Benjamin Henrichs,2.6,1.6,1.6,0.2,1.8,1,0.0,0.0,6.75
179,Anthony Gonçalves,1.2,0.6,1.7,0.0,0.9,0.8,0.1,0.0,6.75
180,Paul Bernardoni,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,6.75
181,Jason Denayer,1.1,0.8,0.4,0.4,3.8,0.3,1,0.0,6.75
182,Eduardo Camavinga,3.3,0.6,1.3,0.0,0.6,1.4,0.3,0.0,6.75
183,Théo Pellenard,1.8,0.8,1.8,0.2,2.5,0.5,0.3,0.0,6.75
184,Jules Koundé,1.3,1.4,0.7,0.4,4.9,0.4,0.6,0.0,6.75
185,Adil Rami,0.9,1.1,1.1,0.1,3.1,0.3,0.9,0.0,6.74
186,Benoît Costil,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.74
187,Jordan Ferri,2.2,0.6,1.7,0.0,0.4,1.5,0.1,0.0,6.74
188,Lima,1.6,0.9,1.5,0.2,1.7,1.1,0.1,0.0,6.74
189,Nicolas Benezet,1.3,0.8,0.9,0.0,0.1,0.6,0.0,0.0,6.74
190,Nayef Aguerd,1.3,1.1,1.5,0.9,4.2,0.8,0.8,0.0,6.74
191,Valentin Rosier,2.4,1.8,2.0,0.1,1.8,0.8,0.2,0.0,6.74
192,Remi Oudin,1.4,1.1,0.9,0.0,0.8,0.7,0.1,0.0,6.74
193,Robert Beric,0.5,0.2,1.4,0.0,0.1,0.4,0.1,0.0,6.74
194,Aurelien Tchouameni,2.4,2.1,1.9,0.0,1.3,1.1,0.5,0.0,6.73
195,Adama Soumaoro,0.7,1.1,1.3,0.8,4.4,0.1,0.9,0.0,6.73
196,Sada Thioub,0.8,0.4,1.0,0.0,0.3,0.7,0.0,0.0,6.73
197,Mehdi Abeid,2.0,1.1,2.2,0.0,0.8,1.2,0.3,0.0,6.73
198,Moreto Cassamã,3.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,6.73
199,Thomas Foket,2.8,1.5,1.5,0.1,2.2,0.8,0.1,0.0,6.73
200,Rafael Leão,0.2,0.2,1.0,0.0,0.4,0.5,0.2,0.0,6.73
201,Timothée Kolodziejczak,0.9,1.5,0.9,0.3,3.1,0.7,0.3,0.0,6.73
202,Lassana Diarra,0.7,0.7,2.0,0.0,1.0,0.3,0.0,0.0,6.72
203,Maxime Poundjé,1.6,1.0,0.8,0.1,2.2,1.0,0.2,0.0,6.72
204,Kalifa Coulibaly,0.5,0.1,1.7,0.0,0.7,0.2,0.0,0.0,6.72
205,Hassane Kamara,1.8,0.9,0.8,0.0,2.1,0.2,0.1,0.0,6.72
206,Adama Mbengue,4.4,0.6,1.9,0.1,1.5,0.6,0.4,0.0,6.72
207,Romain Hamouma,1.1,0.3,0.9,0.0,0.1,0.7,0.0,0.0,6.72
208,Luiz Gustavo,2.4,1.1,1.2,0.3,2.0,1.2,0.4,0.0,6.72
209,Wesley Lautoa,2.4,2.6,1.5,0.3,3.1,1.2,0.4,1,6.72
210,Maxwel Cornet,0.5,0.2,0.3,0.0,0.3,0.4,0.0,0.0,6.71
211,Matt Miazga,1.5,1.5,1.4,1.1,4.9,0.3,0.9,0.0,6.71
212,Lionel Carole,1.1,1.4,0.5,0.2,2.0,0.2,0.2,0.0,6.71
213,Arbër Zeneli,0.5,0.1,0.5,0.0,0.1,0.7,0.0,0.0,6.71
214,Abdoulaye Bamba,1.7,1.2,0.7,0.2,2.4,0.7,0.1,0.0,6.71
215,Matthieu Dossevi,1.2,0.9,0.8,0.0,0.1,0.8,0.0,0.0,6.71
216,Maxime Lopez,1.5,0.6,1,0.0,0.2,1.1,0.1,0.0,6.71
217,Mateo Pavlovic,0.9,0.7,0.9,0.6,5.4,0.4,1,0.0,6.71
218,Matz Sels,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,6.71
219,Benjamin Bourigeaud,1.6,0.9,1,0.0,0.7,1.4,0.1,0.0,6.71
220,Youssouf Sabaly,2,1.1,1.4,0.3,1.5,0.9,0.1,0.0,6.71
221,Sergi Palencia,3,0.7,1.1,0.2,2.3,1.1,0.1,0.0,6.71
222,Ciprian Tatarusanu,0.0,0.1,0.0,0.0,1.2,0.0,0.0,0.0,6.71
223,Adrien Thomasson,1.6,0.5,0.7,0.0,0.2,1.3,0.1,0.0,6.7
224,Martin Terrier,0.7,0.2,0.4,0.0,0.3,0.4,0.1,0.0,6.7
225,Patrick Burner,2.1,1.8,0.9,0.5,2.1,1,0.3,0.0,6.7
226,Alexis Blin,2.9,1.2,1.1,0.0,1.7,2,0.5,0.0,6.7
227,Dimitri Lienard,1.5,0.8,0.2,0.0,0.8,1.1,0.1,0.0,6.7
228,Loïck Landre,1.4,1.7,1,0.5,3.5,0.4,0.5,0.0,6.69
229,Jemerson,2.2,1.0,1.7,0.6,4.7,0.7,0.7,0.0,6.69
230,Ludovic Blas,1.8,0.7,1.1,0.0,0.2,0.7,0.2,0.0,6.69
231,Lucas Deaux,2.3,0.6,1.8,0.0,0.4,1.2,0.0,0.0,6.69
232,Presnel Kimpembe,2.3,1.3,1.2,0.3,1.9,0.7,0.4,1,6.69
233,Paul Baysse,1.3,1.6,0.8,0.4,5.6,0.3,1,1,6.69
234,Nicolas Cozza,1.6,2.1,0.9,0.3,2.7,0.5,0.8,0.0,6.69
235,Saman Ghoddos,1.2,0.3,1,0.0,0.4,0.7,0.1,0.0,6.69
236,Anthony Caci,1.9,1.6,0.9,0.2,1.9,0.8,0.3,0.0,6.68
237,Dimitry Bertaud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68
238,Anthony Lopes,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0.0,6.68
239,Angelo Fulgini,1.2,0.9,0.7,0.1,0.4,0.6,0.1,0.0,6.67
240,Antonin Bobichon,1.1,0.5,1.2,0.0,0.4,1.4,0.1,0.0,6.67
241,Olivier Boscagli,1.4,1.2,0.4,0.4,2.4,0.8,0.1,0.0,6.67
242,Christophe Jallet,2,1,0.6,0.3,2.1,0.8,0.4,0.0,6.67
243,Lukas Lerager,2.1,1.8,1.1,0.0,1.4,1.4,0.6,0.0,6.67
244,Layvin Kurzawa,1,0.5,1.5,0.1,0.8,0.5,0.1,0.0,6.67
245,Souleyman Doumbia,1.6,0.6,1,0.3,2.3,0.6,0.1,0.0,6.66
246,Kelvin Amian,2.1,1.1,1.2,0.5,3.2,0.3,0.4,0.0,6.66
247,Zacharie Boucher,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.65
248,Rolando,1.8,1.1,0.8,0.2,2.5,0.2,0.6,0.0,6.65
249,Jacques François Moubandje,1.7,1.2,1,0.4,3.1,0.2,0.2,0.0,6.65
250,Duje Caleta-Car,1.1,1.0,0.7,0.6,4.2,0.2,0.5,0.0,6.65
251,Yann Karamoh,0.3,0.3,0.5,0.0,0.1,0.5,0.0,0.0,6.65
252,Xeka,2.2,0.8,2.1,0.0,1.0,1.4,0.1,0.0,6.65
253,Benjamin Jeannot,0.8,0.6,1.6,0.0,0.6,0.6,0.1,0.0,6.64
254,Faitout Maouassa,2.0,0.9,0.4,0.5,2.4,0.6,0.2,0.0,6.64
255,Lucas Evangelista,2.1,0.6,1.4,0.0,0.4,0.8,0.0,0.0,6.64
256,Antonio Barreca,1.6,1.0,1.0,0.0,2.4,0.6,0.3,0.0,6.64
257,Cédric Yambéré,1.4,1.6,1.0,0.4,4.0,0.5,1,0.0,6.64
258,Oussama Haddadi,1.6,1.4,0.9,0.1,2.2,0.6,0.3,0.0,6.64
259,Kévin Monnet-Paquet,2.0,0.6,1.0,0.0,1.1,0.7,0.2,0.0,6.64
260,François Kamano,0.8,0.5,1.3,0.0,0.1,0.5,0.0,0.0,6.64
261,Moussa Doumbia,1.0,0.3,1.0,0.0,0.2,1.0,0.1,0.0,6.64
262,Pierre-Yves Polomat,1.0,1.2,0.7,0.2,0.9,0.4,0.1,0.0,6.63
263,Aleksandr Golovin,1.2,0.7,1.5,0.0,0.2,1.1,0.1,0.0,6.63
264,John Steven Mendoza,1.2,0.6,1.0,0.0,0.3,1.0,0.0,0.0,6.63
265,Florian Miguel,1.5,1.6,1.0,0.5,3.4,0.3,0.5,0.0,6.63
266,Tomás Hubocan,1.5,1.0,0.5,1,2.5,0.5,0.0,0.0,6.63
267,Moussa Diaby,0.6,0.5,0.6,0.0,0.2,0.4,0.0,0.0,6.62
268,Loïc Rémy,0.1,0.1,0.7,0.0,0.7,0.1,0.0,0.0,6.62
269,Adrien Hunou,0.6,0.3,0.7,0.0,0.4,0.4,0.0,0.0,6.62
270,Régis Gurtner,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.62
271,Bafodé Diakité,1.7,1.2,1,0.2,2.4,0.4,0.3,0.0,6.62
272,Danilo Barbosa,1.4,0.7,0.8,0.0,1.0,0.5,0.1,0.0,6.61
273,Neven Subotic,1.7,1.5,0.5,0.5,4.1,0.7,0.2,0.0,6.61
274,Arnaud Nordin,0.6,0.2,0.5,0.0,0.3,0.3,0.1,0.0,6.61
275,Rachid Alioui,0.6,0.4,0.4,0.0,0.4,0.2,0.0,0.0,6.61
276,Diego Benaglio,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,6.61
277,Baptiste Reynet,0.0,0.0,0.0,0.0,0.8,0.1,0.0,1,6.61
278,Benjamin Corgnet,1.2,0.4,1,0.0,0.5,0.4,0.0,0.0,6.6
279,Thomas Fontaine,0.9,1,0.9,0.3,4.0,0.4,0.3,0.0,6.6
280,Rene Krhin,1.4,1.3,0.4,0.1,1.9,0.5,0.3,0.0,6.6
281,Fábio,2.7,0.9,0.9,0.0,1.2,1.4,0.2,0.0,6.6
282,Clement Depres,0.1,0.0,0.8,0.0,0.4,0.2,0.0,0.0,6.6
283,Andreas Cornelius,0.2,0.1,2.0,0.0,1.1,0.2,0.1,0.0,6.6
284,Younousse Sankharé,1.1,0.4,1.6,0.0,0.2,0.6,0.0,0.0,6.59
285,Nicolas de Preville,1.2,0.4,1.8,0.0,0.8,0.9,0.0,0.0,6.59
286,Toma Basic,1.4,0.4,1.0,0.0,1.0,0.9,0.0,0.0,6.59
287,Gabriel Silva,1.0,0.7,0.9,0.5,2.7,0.6,0.2,0.0,6.59
288,Lucas Tousart,2.5,0.9,0.9,0.0,0.7,1.1,0.4,1,6.59
289,Tristan Dingome,1.4,0.6,1.5,0.0,0.2,0.9,0.2,0.0,6.58
290,Djibril Sidibé,1.9,1.2,1.5,0.2,1.9,0.8,0.3,0.0,6.58
291,Casimir Ninga,1.6,0.7,1.9,0.0,0.3,0.9,0.0,0.0,6.58
292,Stefan Mitrovic,0.7,1.4,0.5,0.4,4.2,0.4,0.9,1,6.58
293,Edgar Ié,2.2,0.9,1.3,0.1,2.1,0.8,0.3,0.0,6.58
294,Jimmy Durmaz,0.9,0.3,0.8,0.0,0.3,0.6,0.1,0.0,6.58
295,Boschilia,1.1,0.3,0.6,0.0,0.2,0.9,0.1,0.0,6.57
296,Moussa Konaté,0.4,0.2,1.6,0.0,0.5,0.4,0.1,0.0,6.57
