,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
63,Ellyes Skhiri,3,2,0.7,0.6,0.9,0.9,0.0,0.9,1.0,7.0
64,Tanguy Ndombele,1,7,0.9,1.4,1.9,2.1,0.0,1.5,1.7,6.99
65,Ismaila Sarr,8,6,1.5,1.1,1.8,2.8,0.3,1.9,2.6,6.99
66,Thilo Kehrer,1,2,0.5,0.2,0.1,0.7,0.0,0.3,0.3,6.98
67,Pablo Martinez,3,1,0.4,0.1,0.2,1.5,0.0,0.1,0.3,6.98
68,Yunis Abdelhamid,0.0,0.0,0.5,0.1,0.6,0.5,0.0,0.2,0.4,6.97
69,Samuel Kalu,3,2,2.0,1.4,2.2,1.8,0.1,1.9,1.7,6.97
70,José Fonte,3,1,0.9,0.2,0.1,0.4,0.0,0.1,0.4,6.97
71,Frédéric Guilbert,1,2,0.3,0.7,0.9,1.1,0.0,0.7,1.3,6.97
72,Ole Selnaes,0.0,5,0.6,1.1,0.6,0.6,0.1,0.6,0.8,6.97
73,Sanjin Prcic,2,1,1.2,1.5,0.9,0.3,0.0,0.5,0.7,6.97
74,Bouna Sarr,1,1,0.7,1.0,1.9,1.1,0.1,1.0,1.4,6.96
75,Loic Perrin,1,1,0.4,0.3,0.2,0.6,0.0,0.2,0.3,6.96
76,Cheikh N'Doye,0.0,3,1.5,0.6,0.2,0.9,0.1,1.0,1.4,6.96
77,Jonas Martin,3,1,0.9,1.0,0.8,1.0,0.0,1.3,0.9,6.96
78,Moussa Dembele,15,4,2.7,0.9,0.8,0.4,0.5,1.2,2.0,6.95
79,Leandro Paredes,0.0,2,0.9,1.1,0.3,1.4,0.0,0.5,0.3,6.95
80,Fodé Ballo-Touré,0.0,3,0.2,1,1.7,1.2,0.1,0.8,1.2,6.94
81,Alexander Djiku,1,0.0,0.2,0.1,0.3,1.4,0.0,0.4,0.5,6.94
82,Charles Traoré,0.0,0.0,0.5,0.5,0.1,1.7,0.0,0.7,1.1,6.94
83,Gelson Martins,4,2,1.9,1,1.6,1.6,0.1,1.4,3,6.94
84,Eiji Kawashima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94
85,Gaëtan Poussin,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.94
86,Youri Tielemans,5,1,1.8,1,0.9,1.6,0.0,0.9,1.4,6.94
87,Kenny Tete,0.0,3,0.6,1.5,0.1,0.9,0.1,0.5,1.4,6.94
88,Xavier Chavalerin,2,2,0.6,1.3,0.6,0.3,0.0,0.5,0.8,6.94
89,Bertrand Traoré,7,2,1.9,0.7,1.5,1.3,0.5,1.1,1.9,6.93
90,Pedro Mendes,1,0.0,0.3,0.3,0.4,1.5,0.0,0.3,0.5,6.93
91,Ludovic Ajorque,9,1,1.8,0.5,0.4,0.6,0.1,0.9,1.6,6.93
92,Jacques-Alaixys Romao,0.0,3,0.4,0.3,0.7,2.3,0.0,0.7,1.1,6.92
93,William Saliba,0.0,0.0,0.3,0.1,0.6,0.7,0.0,0.5,0.7,6.91
94,Rony Lopes,2,2,2.1,2,1.2,1.2,0.2,1,2,6.91
95,Wylan Cyprien,4,2,1.8,2.1,0.7,1.7,0.0,0.8,1,6.91
96,Djegui Koita,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.91
97,Damien Le Tallec,3,0.0,0.9,0.6,0.1,0.7,0.0,0.4,0.6,6.91
98,Yann M'Vila,0.0,1,0.4,0.7,0.3,0.9,0.0,0.5,0.5,6.91
99,Jordan Amavi,0.0,2,0.9,0.9,0.8,1.2,0.0,0.9,1.3,6.91
100,Fodé Ballo-Touré,0.0,1,0.2,0.4,1,1.6,0.1,1.2,1.4,6.9
101,Franck Tabanou,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,6.9
102,Diego Carlos,1,0.0,0.9,0.3,0.2,0.7,0.1,0.1,0.5,6.9
103,Baba Rahman,1,1,0.5,0.4,1.2,1.2,0.0,0.7,1.4,6.9
104,Serigne Modou Kara Mbodji,0.0,0.0,0.8,0.2,0.0,1.0,0.0,0.3,0.5,6.89
105,Mehmet Zeki Çelik,1,5,0.4,1,0.5,0.8,0.0,0.6,0.9,6.89
106,Vincent Manceau,1,1,0.5,0.6,0.4,1.1,0.0,0.5,0.8,6.89
107,Faycal Fajr,5,4,1.4,1.5,0.8,2.5,0.1,1,1.3,6.88
108,M'Baye Niang,11,4,2.2,0.4,0.6,1.6,0.4,1.2,2.3,6.88
109,Anthony Briançon,2,2,0.6,0.2,0.1,0.7,0.0,0.1,0.2,6.88
110,Issiaga Sylla,2,0.0,0.7,0.7,0.7,0.6,0.1,0.8,1.4,6.88
111,Christopher Nkunku,3,2,1,0.8,1.0,1.4,0.0,0.9,1.3,6.88
112,Gianluigi Buffon,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.88
113,Damien Da Silva,2,1,0.4,0.1,0.2,0.7,0.0,0.1,0.2,6.88
114,Adrien Silva,0.0,0.0,0.6,0.4,1.0,1.1,0.0,1,1,6.87
115,Pedro Rebocho,0.0,8,0.5,1.5,0.6,0.9,0.0,0.8,0.9,6.87
116,Ismaël Aaneba,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.7,1.3,6.87
117,Dante,1,1,0.6,0.2,0.1,0.4,0.0,0.1,0.3,6.87
118,Pierrick Capelle,3,3,1.1,1,0.7,0.3,0.0,1.3,1.3,6.87
119,Jeff Reine-Adélaïde,3,3,1.1,1,2.7,1.9,0.1,2.1,2.1,6.87
120,Mario Balotelli,8,0.0,2.9,0.5,0.7,1.7,0.3,0.4,0.7,6.86
121,Ramy Bensebaini,1,0.0,0.7,0.4,0.5,1.3,0.0,0.4,1.2,6.86
122,Benjamin Lecomte,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.86
123,Christopher Jullien,1,0.0,0.7,0.3,0.1,0.5,0.1,0.1,0.4,6.86
124,Stéphane Ruffier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86
125,Morgan Sanson,5,3,1.1,0.7,1,1.5,0.0,1.5,1.7,6.86
126,Pierre Lees-Melou,2,1,1.3,1,0.5,1.1,0.0,0.8,1.1,6.85
127,Abdoulaye Touré,3,1,1.6,0.7,1.2,1.4,0.0,1.2,1.3,6.85
128,Radamel Falcao,15,2,2.8,0.5,0.4,1.9,0.4,1.4,3.4,6.85
129,Sofiane Alakouch,1,0.0,0.5,0.8,0.8,1.3,0.0,0.6,1.2,6.85
130,Malang Sarr,1,1,0.3,0.2,0.3,0.9,0.0,0.3,0.7,6.85
131,Félix Eboa Eboa,3,0.0,0.4,0.2,0.3,0.6,0.0,0.1,0.4,6.85
132,Otávio,0.0,2,0.6,0.3,0.5,0.7,0.0,0.9,0.9,6.85
133,Juan Bernat,1,2,0.2,0.8,0.7,0.8,0.2,0.9,1.2,6.84
134,Pablo,1,1,0.4,0.2,0.3,0.5,0.0,0.2,0.5,6.84
135,Édouard Mendy,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.84
136,Thomas Monconduit,0.0,1,0.5,1,1,1.2,0.0,0.8,1,6.84
137,Mehdi Merghem,0.0,1,2.7,0.2,1.9,0.8,0.0,2,1.9,6.83
138,Björn Engels,1,1,0.3,0.3,0.2,0.5,0.1,0.1,0.3,6.83
139,Enock Kwateng,0.0,1,0.2,0.6,0.8,0.7,0.0,0.5,1,6.83
140,Clément Grenier,2,5,1.5,1.7,0.7,0.8,0.0,0.8,1.2,6.83
141,Andrei Girotto,2,0.0,1,0.3,0.1,1.2,0.0,0.4,0.7,6.83
142,Ibrahima Sissoko,3,2,0.9,0.7,1,0.8,0.0,1.2,1.7,6.82
143,Hilton,0.0,2,0.4,0.2,0.1,1.3,0.0,0.1,0.5,6.82
144,Jonathan Ikoné,3,9,1.3,1.5,2,0.8,0.0,1.7,2.1,6.82
145,Júlio Tavares,5,4,1.7,0.8,0.3,1.2,0.4,0.9,1.9,6.82
146,Youssef Aït Bennasser,0.0,2,0.6,0.9,0.9,0.8,0.0,0.5,0.8,6.82
147,Dimitri Payet,4,6,1.3,2.7,0.6,1.1,0.0,1,1.3,6.81
148,Brice Samba,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.81
149,Romain Thomas,2,1,0.5,0.3,0.0,0.6,0.0,0.1,0.2,6.81
150,Lebo Mothiba,1,0.0,0.3,0.7,0.0,0.3,0.7,0.7,2.3,6.81
151,Kamil Glik,1,0.0,0.5,0.1,0.1,1.2,0.0,0.1,0.1,6.81
152,Jonathan Gradit,0.0,0.0,0.1,0.3,0.9,1.5,0.0,0.5,0.7,6.8
153,Alphonse Areola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
154,Ludovic Butelle,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.8
155,Daniel Congré,2,2,0.4,0.2,0.1,0.8,0.0,0.2,0.5,6.8
156,Mathieu Gorgelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
157,Nuno da Costa,8,5,1.4,0.6,1,1.2,0.3,1.7,2.4,6.8
158,Valère Germain,8,2,1.5,0.6,0.1,0.6,0.1,0.5,1.2,6.8
159,Boubacar Kamara,1,0.0,0.4,0.2,0.4,1,0.0,0.2,0.3,6.8
160,Adrien Tameze,0.0,3,0.5,0.7,1.1,1,0.0,0.9,1.2,6.8
161,Mike Maignan,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.79
162,Baptiste Santamaría,1,0.0,0.6,0.3,0.8,1.3,0.0,0.9,1.1,6.79
163,Mathieu Cafaro,7,3,2.1,1.1,0.7,0.9,0.1,0.9,1.6,6.79
164,Denis Bouanga,8,2,2.5,0.9,1.4,0.8,0.1,1.5,2.9,6.79
165,Jean-Clair Todibo,1,0.0,0.2,0.1,0.5,0.5,0.0,0.5,0.8,6.79
166,Morgan Poaty,0.0,0.0,1,1,3,3,0.0,2,1,6.78
167,Mexer,0.0,0.0,0.2,0.1,0.4,0.3,0.0,0.1,0.2,6.78
168,Abdoulaye Diallo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.77
169,Hamari Traoré,0.0,2,0.9,1,0.8,0.8,0.1,0.4,1.2,6.77
170,Stanley N'Soki,0.0,0.0,0.0,0.3,1.1,0.3,0.1,0.4,0.4,6.77
171,Ambroise Oyongo,2,0.0,0.5,0.9,1.1,0.9,0.0,1,1.5,6.77
172,Youssef Aït Bennasser,0.0,0.0,0.5,0.5,0.8,0.8,0.0,0.5,0.5,6.77
173,Fouad Chafik,0.0,2,0.4,0.8,0.8,0.9,0.0,0.6,0.9,6.77
174,Jérémy Morel,0.0,0.0,0.3,0.3,0.0,0.8,0.0,0.3,0.6,6.77
175,Jordan Lefort,0.0,1,0.5,0.2,0.3,0.7,0.0,0.3,0.7,6.76
176,Mauro Goicoechea,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.76
177,Kevin Strootman,1,5,0.6,0.9,0.4,0.3,0.1,0.6,0.6,6.76
178,Benjamin Henrichs,1,2,0.5,1,0.6,1.9,0.2,0.5,1.5,6.75
179,Anthony Gonçalves,5,2,0.8,0.8,0.4,0.3,0.1,0.4,1.3,6.75
180,Paul Bernardoni,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.75
181,Jason Denayer,2,0.0,0.5,0.2,0.4,0.3,0.0,0.2,0.3,6.75
182,Eduardo Camavinga,0.0,0.0,0.3,0.1,0.4,1.6,0.0,0.6,0.9,6.75
183,Théo Pellenard,0.0,0.0,0.2,0.7,1.3,0.2,0.0,1.2,0.7,6.75
184,Jules Koundé,0.0,1,0.4,0.3,0.4,0.6,0.0,0.2,0.4,6.75
185,Adil Rami,1,1,0.9,0.4,0.3,0.6,0.1,0.1,0.4,6.74
186,Benoît Costil,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,6.74
187,Jordan Ferri,2,1,0.6,1,1.1,1.3,0.1,1.2,1.7,6.74
188,Lima,0.0,4,0.7,1.6,0.7,1.0,0.2,1,1.8,6.74
189,Nicolas Benezet,3,1,1.1,1.7,1.4,1.7,0.3,2.2,2.6,6.74
190,Nayef Aguerd,3,0.0,0.8,0.2,0.5,0.6,0.0,0.4,0.6,6.74
191,Valentin Rosier,0.0,3,0.8,0.6,0.9,1.1,0.1,1.3,1.4,6.74
192,Remi Oudin,10,4,2.1,0.7,0.3,0.4,0.2,1.3,1.8,6.74
193,Robert Beric,9,1,1.6,0.3,0.2,1,0.2,0.7,1.4,6.74
194,Aurelien Tchouameni,0.0,0.0,0.7,0.3,0.6,0.8,0.1,0.9,0.5,6.73
195,Adama Soumaoro,0.0,1,0.3,0.2,0.3,1,0.0,0.3,0.3,6.73
196,Sada Thioub,3,5,0.9,1,1.9,0.7,0.1,1.6,2.2,6.73
197,Mehdi Abeid,3,0.0,1.4,0.8,1.2,1.1,0.0,1.2,1.5,6.73
198,Moreto Cassamã,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.73
199,Thomas Foket,0.0,0.0,0.1,0.4,0.3,1.3,0.1,0.5,0.9,6.73
200,Rafael Leão,8,3,1.5,0.5,0.4,0.7,0.1,1.1,1.0,6.73
201,Timothée Kolodziejczak,3,3,0.5,0.4,0.3,0.3,0.0,0.1,0.6,6.73
202,Lassana Diarra,0.0,0.0,0.0,0.3,1.3,1.0,0.0,2.0,0.7,6.72
203,Maxime Poundjé,0.0,2,0.3,1.0,0.5,0.7,0.0,0.4,1.0,6.72
204,Kalifa Coulibaly,8,2,1.8,0.7,0.6,0.7,0.7,0.8,2.3,6.72
205,Hassane Kamara,0.0,0.0,0.6,0.4,1.4,0.6,0.0,0.6,1.0,6.72
206,Adama Mbengue,0.0,0.0,0.8,0.2,0.7,0.7,0.0,0.4,1.5,6.72
207,Romain Hamouma,4,4,1.3,1.2,0.8,1.3,0.1,1.1,1.5,6.72
208,Luiz Gustavo,2,0.0,1,0.3,0.5,1.3,0.1,0.4,0.6,6.72
209,Wesley Lautoa,0.0,0.0,0.4,0.1,0.4,1.1,0.0,0.3,0.5,6.72
210,Maxwel Cornet,7,5,1.7,0.9,0.9,0.7,0.3,1,1.4,6.71
211,Matt Miazga,0.0,0.0,0.5,0.3,0.0,0.5,0.0,0.1,0.3,6.71
212,Lionel Carole,0.0,3,0.3,1,0.4,1.2,0.1,1.1,1.2,6.71
213,Arbër Zeneli,3,3,1.7,1.2,2.4,0.8,0.1,2.1,2.1,6.71
214,Abdoulaye Bamba,0.0,4,0.2,0.5,0.5,0.7,0.1,0.4,0.7,6.71
215,Matthieu Dossevi,4,2,0.7,1.7,1.1,1.3,0.5,1.4,2.6,6.71
216,Maxime Lopez,1,3,0.4,1.5,0.4,0.4,0.0,0.4,0.6,6.71
217,Mateo Pavlovic,2,1,0.6,0.2,0.0,0.3,0.0,0.1,0.2,6.71
218,Matz Sels,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.71
219,Benjamin Bourigeaud,6,5,1.4,1,0.3,0.4,0.1,0.7,1.2,6.71
220,Youssouf Sabaly,0.0,1,0.5,0.8,0.9,1.3,0.1,1.3,1.7,6.71
221,Sergi Palencia,0.0,3,0.3,0.8,0.5,1.0,0.0,0.5,0.7,6.71
222,Ciprian Tatarusanu,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.71
223,Adrien Thomasson,5,8,1.6,1.2,0.6,1.2,0.2,1.3,2,6.7
224,Martin Terrier,9,0.0,1.1,0.9,0.4,0.4,0.2,0.5,0.7,6.7
225,Patrick Burner,0.0,0.0,0.5,0.3,0.8,0.7,0.0,0.6,1.2,6.7
226,Alexis Blin,1,1,0.3,0.3,0.2,1.2,0.0,0.7,1.1,6.7
227,Dimitri Lienard,0.0,2,1,0.6,0.7,0.7,0.1,0.6,1.1,6.7
228,Loïck Landre,3,0.0,0.3,0.0,0.2,0.7,0.0,0.1,0.5,6.69
229,Jemerson,0.0,1,0.3,0.2,0.0,0.8,0.0,0.1,0.4,6.69
230,Ludovic Blas,1,6,1.2,0.6,1.7,1,0.1,1.8,1.7,6.69
231,Lucas Deaux,3,1,1,0.7,0.3,0.7,0.1,0.7,1.2,6.69
232,Presnel Kimpembe,0.0,1,0.2,0.2,0.2,1.7,0.0,0.5,0.3,6.69
233,Paul Baysse,0.0,0.0,0.5,0.3,0.1,0.6,0.2,0.1,0.2,6.69
234,Nicolas Cozza,0.0,1,0.0,0.3,0.7,0.8,0.0,0.7,1.6,6.69
235,Saman Ghoddos,4,4,1.6,1.3,0.4,1.6,0.2,0.9,1.9,6.69
236,Anthony Caci,0.0,1,0.2,0.4,0.4,0.3,0.0,0.3,0.8,6.68
237,Dimitry Bertaud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68
238,Anthony Lopes,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,6.68
239,Angelo Fulgini,4,1,0.9,1.3,0.6,1.5,0.0,1.5,1.5,6.67
240,Antonin Bobichon,7,2,1.2,0.9,0.6,0.4,0.0,0.8,1,6.67
241,Olivier Boscagli,0.0,1,0.3,0.8,0.4,1.6,0.0,0.3,0.7,6.67
242,Christophe Jallet,1,0.0,0.3,0.2,0.1,0.2,0.0,0.2,0.9,6.67
243,Lukas Lerager,0.0,1,0.6,0.5,0.1,0.7,0.0,0.4,0.9,6.67
244,Layvin Kurzawa,1,2,0.3,0.6,0.6,0.3,0.3,0.5,0.9,6.67
245,Souleyman Doumbia,0.0,0.0,0.0,0.1,1,1,0.1,0.7,1,6.66
246,Kelvin Amian,0.0,1,0.6,0.3,0.8,0.3,0.1,0.6,1,6.66
247,Zacharie Boucher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65
248,Rolando,0.0,0.0,0.8,0.1,0.2,0.2,0.0,0.1,0.4,6.65
249,Jacques François Moubandje,0.0,0.0,0.3,0.6,0.7,0.9,0.0,0.5,1.6,6.65
250,Duje Caleta-Car,0.0,0.0,0.5,0.1,0.0,0.3,0.0,0.1,0.2,6.65
251,Yann Karamoh,3,1,1.6,1.2,2,1.2,0.2,1.7,1.8,6.65
252,Xeka,2,0.0,1.3,0.4,0.3,1.0,0.0,0.5,1.2,6.65
253,Benjamin Jeannot,2,0.0,2.1,0.5,0.7,1.0,0.3,0.8,1.8,6.64
254,Faitout Maouassa,0.0,1,0.3,0.5,0.9,0.9,0.0,0.9,0.9,6.64
255,Lucas Evangelista,1,0.0,1.0,0.3,0.7,2.2,0.0,1.3,1.9,6.64
256,Antonio Barreca,0.0,1,0.7,0.7,0.3,1.0,0.0,0.9,1.7,6.64
257,Cédric Yambéré,0.0,0.0,0.7,0.1,0.2,1.0,0.0,0.1,0.4,6.64
258,Oussama Haddadi,2,2,0.3,1.1,0.3,0.3,0.1,0.8,1.1,6.64
259,Kévin Monnet-Paquet,1,1,0.9,0.6,0.9,0.4,0.0,1.1,1.4,6.64
260,François Kamano,10,1,2.2,0.9,1.1,1.4,0.3,1.6,1.9,6.64
261,Moussa Doumbia,3,1,1.0,0.7,1.2,2.4,0.3,1.4,2.1,6.64
262,Pierre-Yves Polomat,0.0,2,0.3,0.7,0.4,0.3,0.1,0.6,0.6,6.63
263,Aleksandr Golovin,3,3,1.6,0.9,1.0,1.4,0.0,1.1,1.7,6.63
264,John Steven Mendoza,2,2,1.7,1.1,1.6,1.8,0.1,2.1,2.8,6.63
265,Florian Miguel,0.0,1,0.3,0.7,0.2,1.5,0.1,0.3,0.3,6.63
266,Tomás Hubocan,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,6.63
267,Moussa Diaby,2,6,0.9,0.8,0.8,0.2,0.1,1,1.4,6.62
268,Loïc Rémy,7,2,1.3,0.3,0.2,0.4,0.4,0.6,0.9,6.62
269,Adrien Hunou,7,1,1.4,0.5,0.2,1.2,0.7,0.3,1.4,6.62
270,Régis Gurtner,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,6.62
271,Bafodé Diakité,1,0.0,0.1,0.2,0.0,0.8,0.0,0.7,1,6.62
272,Danilo Barbosa,0.0,0.0,1,0.5,1.5,1.5,0.0,1.8,1.9,6.61
273,Neven Subotic,1,0.0,0.5,0.2,0.1,0.2,0.0,0.1,0.3,6.61
274,Arnaud Nordin,3,1,1.6,0.5,0.9,1.4,0.0,1.2,1.3,6.61
275,Rachid Alioui,5,0.0,1.9,0.7,0.3,0.4,0.2,0.4,0.6,6.61
276,Diego Benaglio,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.61
277,Baptiste Reynet,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,6.61
278,Benjamin Corgnet,1,2,1.1,0.4,0.5,1.1,0.1,0.6,0.7,6.6
279,Thomas Fontaine,0.0,1,0.0,0.3,0.1,0.4,0.0,0.1,0.4,6.6
280,Rene Krhin,0.0,0.0,0.4,0.1,0.3,0.8,0.0,0.3,0.8,6.6
281,Fábio,0.0,2,0.2,0.8,0.4,1.0,0.1,0.3,0.5,6.6
282,Clement Depres,4,0.0,1.6,0.2,0.1,0.4,0.1,0.5,1.1,6.6
283,Andreas Cornelius,3,1,1.1,0.5,0.3,0.9,0.4,1.0,1.5,6.6
284,Younousse Sankharé,1,3,0.8,0.8,1.3,1.6,0.2,0.9,1.3,6.59
285,Nicolas de Preville,3,2,1.4,1.0,1.0,1.5,0.2,1.3,2.5,6.59
286,Toma Basic,2,0.0,0.9,0.9,0.8,1.0,0.0,0.8,1.2,6.59
