,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
51,Joaquín Correa,0.6,0.1,0.8,,0.2,0.4,0.1,,7.03
52,Miralem Pjanic,1.3,1.2,1.2,,0.6,1.4,0.2,,7.03
53,Lyanco,2.2,1.7,0.8,0.3,4.3,0.4,1.2,,7.03
54,Remo Freuler,2.4,1.1,1.2,0.1,1.1,1.2,0.3,,7.02
55,Senad Lulic,2.1,1.4,1.2,,1.4,1.3,0.1,,7.02
56,Jasmin Kurtic ,1.2,0.7,1.2,,1.7,0.9,0.1,,7.02
57,Juraj Kucka ,2.8,0.9,2.3,,2.0,1.9,0.4,,7.01
58,Marten de Roon,2.9,1.5,1.8,0.1,1.3,1.7,0.3,,7.0
59,Antonio Mirante,,,0.1,,0.6,,,,7.0
60,Lorenzo Pellegrini,1.6,0.5,1.3,,0.8,0.8,0.1,,7.0
61,Dennis Praet,1.9,1.1,0.7,,0.8,0.7,0.1,,6.99
62,Albin Ekdal,1.9,1.7,1.4,,1.9,1.0,0.4,,6.99
63,Piotr Zielinski,1.1,0.6,0.8,,0.4,0.6,0.1,,6.99
64,Dalbert,3.0,0.7,0.8,,1.2,0.8,0.3,,6.99
65,Krzysztof Piatek,0.4,0.1,1.6,,0.8,0.4,0.1,,6.99
66,Domenico Berardi,1.1,0.7,1.9,,0.7,1.7,0.1,,6.98
67,Federico Chiesa,1.2,0.3,1.5,,0.1,0.8,,,6.98
68,Giorgio Chiellini,1.0,1.2,0.6,0.2,3.7,0.1,0.6,,6.98
69,Emre Can,2.2,1.0,1.5,,1.0,0.6,0.4,1,6.98
70,Salvatore Sirigu,,0.1,,,0.9,0.1,,,6.98
71,Diego Farias,0.7,,0.8,,0.2,0.4,0.1,,6.97
72,Tomás Rincón,2.2,1.2,2,,1.9,1.1,0.1,,6.97
73,Ismaël Bennacer,2.6,1.5,1.2,,0.8,1.2,0.2,,6.96
74,Iván Marcano,0.8,2.4,1,0.6,4.1,0.3,0.6,,6.96
75,Jordan Veretout,1.9,1.4,1.5,0.1,1.5,0.9,0.2,,6.96
76,Ciro Immobile,0.3,,0.7,,0.2,0.1,,,6.96
77,Roberto Gagliardini,1.2,0.8,1.5,,0.9,0.9,0.2,,6.96
78,Franck Kessié,1.2,0.8,1.4,0.1,1.5,0.6,0.3,,6.95
79,Pietro Terracciano,,,,,1.5,,,,6.95
80,Francesco Acerbi,1.1,1.6,0.6,0.6,4.4,0.1,0.9,,6.95
81,Timothy Castagne,2.2,1.0,0.7,0.1,1.6,0.9,0.2,,6.95
82,Nikola Milenkovic,1.7,1.4,1.8,0.3,4.0,0.5,0.6,,6.94
83,Nicolas Nkoulou,1.3,1.9,1.0,0.4,4.7,0.3,0.8,,6.94
84,Cristián Zapata,1.8,0.6,0.6,0.7,4.3,0.2,1.2,,6.93
85,Kwadwo Asamoah,1.4,1.3,0.8,0.3,1.2,0.7,0.1,,6.93
86,Samir,2.2,1.6,1.9,0.1,3.9,0.3,0.4,,6.93
87,Manuel Lazzari ,0.9,0.6,0.8,0.2,1.2,0.3,0.2,,6.93
88,Nicola Murru,2.4,1.2,1.0,0.5,2.1,0.4,0.6,,6.93
89,Federico Santander,0.6,0.3,1.6,,0.9,0.7,0.1,,6.92
90,Rodrigo Palacio,0.9,0.2,0.8,,0.5,1.1,,,6.92
91,Matteo Politano,0.5,0.4,0.4,,0.2,0.6,,,6.92
92,Cristiano Biraghi,1.4,1.2,1.0,0.2,2.5,0.6,0.5,,6.92
93,Rade Krunic,1.2,0.6,1.4,,0.9,0.8,0.4,,6.91
94,Hans Hateboer,1.3,0.7,0.9,0.2,1.1,0.5,0.1,,6.91
95,Stefano Sensi,1.3,1.2,0.9,,0.5,0.9,0.3,,6.91
96,Cédric Soares,2.0,0.5,0.5,,0.5,0.8,0.3,,6.9
97,Faouzi Ghoulam,0.6,0.5,0.8,0.1,0.8,0.1,0.1,,6.9
98,Milan Skriniar,1.8,0.8,1.2,0.5,3.8,0.6,0.8,1,6.89
99,Alessandro Florenzi,1.3,1.6,0.5,0.5,1.8,0.7,0.2,,6.89
100,Danilo D'Ambrosio,2.3,0.9,1.6,0.3,1,1.1,0.3,,6.89
101,Diego Perotti,1.1,0.3,0.4,,0.1,1,,,6.89
102,Radja Nainggolan,1.2,0.3,1.1,,0.2,0.5,0.1,,6.89
103,Kostas Manolas,1.2,1.9,1.1,1.2,4.3,0.3,0.9,,6.89
104,Mattia De Sciglio,1.8,1.2,0.7,,2,0.5,0.3,,6.89
105,Pietro Terracciano,,0.1,,,0.9,,,,6.88
106,Soualiho Meité,1.3,0.8,1.7,,0.6,0.7,0.2,,6.88
107,Juan Musso,,,,,1.4,,,,6.88
108,Lucas Biglia,3.8,1.4,1.3,0.1,1.3,1.6,0.2,,6.88
109,Gervinho ,0.6,0.3,0.4,,,0.3,,,6.88
110,Daniele Baselli,1.9,1,1.4,,0.8,0.8,0.2,,6.88
111,Ola Aina,1.8,1.3,1,0.1,1.2,0.8,0.1,,6.88
112,Koffi Djidji,2.2,1.4,0.8,0.7,3.6,0.5,1.1,,6.87
113,Luis Muriel,1,0.2,1.1,,0.1,0.6,,,6.87
114,Riccardo Orsolini,1.1,0.4,0.7,,0.5,0.9,0.1,,6.87
115,Nikola Maksimovic,1.2,1.6,0.6,0.4,3.1,0.4,0.5,,6.87
116,Vitor Hugo,2.1,2.5,1.4,0.6,4.5,0.3,0.4,,6.87
117,Ali Adnan,0.3,1,0.7,,2.0,0.3,0.3,,6.87
118,Silvio Proto,,,,,0.5,0.5,,,6.87
119,Gianluca Mancini,1.4,1.6,1.2,0.3,2.3,0.4,0.1,,6.86
120,Riccardo Gagliolo ,2,1.9,0.9,0.2,5.7,1,1,2,6.86
121,Ignacio Pussetto,1.9,0.8,1.5,,0.9,0.8,0.1,,6.86
122,Alessio gnoli,1.1,1.2,0.6,0.6,5.2,0.1,1,1,6.86
123,Luigi Sepe ,,0.1,,,0.8,,,1,6.85
124,Juan Cuadrado,1.1,1,0.8,0.1,0.6,1,0.2,,6.85
125,Berat Djimsiti,1.3,1.4,0.9,0.5,3.9,0.7,0.5,1,6.85
126,Marko Pajac,0.7,0.7,0.9,0.1,1.6,0.6,,,6.85
127,Blaise Matuidi,1.9,0.8,1.1,,0.5,0.5,0.3,,6.85
128,Gonzalo Higuaín,0.5,,1,,0.7,0.5,,,6.85
129,Stefan de Vrij,0.9,0.9,0.5,0.6,3.4,0.3,0.8,1,6.85
130,Gianluigi Donnarumma,,,,,0.9,,,,6.85
131,Roberto Soriano,1.6,0.2,1.6,,0.6,0.9,0.1,,6.85
132,Lorenzo Tonelli,1.6,1.3,1.3,0.6,4.7,0.2,1.1,1,6.85
133,Marco Parolo,2,0.8,1.3,,1.4,1.1,0.3,,6.85
134,Ricardo Rodríguez,1.6,1.1,0.7,0.2,2.1,0.2,0.1,,6.84
135,Mauro Icardi,0.3,0.1,0.7,,0.7,0.2,,,6.84
136,Rodrigo Bentancur,1.7,1.4,1.3,,1.2,0.7,0.3,,6.84
137,Wojciech Szczesny,0.1,,,,0.6,,,,6.84
138,José Luis Palomino,1.6,2.3,1,0.5,2.5,0.5,0.6,,6.84
139,Rômulo,1,0.5,0.9,0.1,0.7,0.2,0.2,,6.84
140,Joachim Andersen,1.3,1.1,1.0,1,4.5,0.4,0.5,,6.84
141,Davide Calabria,3.0,1.2,0.5,0.2,2.2,1.2,,,6.84
142,Daniele Rugani,0.5,1.1,1.9,0.5,3.4,0.2,0.9,,6.84
143,Thiago Cionek ,2.5,1.8,1.7,0.5,4.2,0.9,0.7,,6.83
144,Iago Falque,0.5,0.1,0.6,,0.1,0.5,,,6.83
145,Gregoire Defrel,1.1,0.1,1.1,,0.2,0.3,,,6.82
146,Fabrizio Cacciatore,1.3,1.0,1.1,0.3,2.1,0.6,0.6,,6.82
147,Danilo,1.1,1.1,0.7,0.5,5.1,0.3,1.1,,6.82
148,Nicola Sansone,1.9,0.6,1.7,,0.3,1.2,0.1,,6.81
149,Luiz Felipe,1.6,1.6,1.2,0.2,3.2,0.4,0.9,,6.81
150,Cristian Romero,2.3,1.4,1.4,0.4,4.4,0.5,1,,6.81
151,Raúl Albiol,0.8,1.0,0.5,0.6,4.5,0.4,0.8,,6.81
152,Andrea Petagna ,0.4,0.1,1.2,,0.4,0.2,0.2,,6.81
153,Paolo Gozzi Iweru,3.0,3.0,,,3,,,,6.81
154,Bryan Cristante,1.8,0.8,1.8,,1.3,0.9,0.1,,6.81
155,Rafael Tolói,1.3,1.6,0.4,0.6,2.6,0.4,0.4,1,6.81
156,Lucas Castro,1.5,1.4,1.4,,0.5,1.3,0.3,,6.81
157,Mohamed Fares ,1.8,1.5,1.5,0.2,1.7,0.8,0.1,,6.81
158,Amin Younes,0.9,0.2,1.3,,,0.3,,,6.8
159,Leonardo Bonucci,0.6,1.3,0.5,0.2,2.8,0.1,0.7,,6.8
160,Jeremie Boga,0.3,0.1,0.3,,0.1,0.4,,,6.8
161,Daniele De Rossi,0.9,1.4,0.7,,1.8,0.6,0.7,,6.8
162,Salvador Ichazo,,,0.3,,0.3,,,,6.8
163,Orestis Karnezis,,,,,0.6,,,,6.79
164,Karol Linetty,2.3,0.8,1.4,,0.4,1.7,0.1,,6.79
165,Simone Missiroli ,1.7,1.4,0.9,0.1,1.3,0.7,0.3,,6.78
166,Pol Lirola,1,0.9,0.4,0.3,2.3,0.4,0.1,2,6.78
167,Samir Handanovic,,,,,0.3,,,,6.78
168,Roberto Inglese ,0.8,0.3,2.2,,1.1,0.5,0.1,,6.78
169,Kevin Bonifazi ,1.5,1.3,0.7,0.6,2.6,0.7,0.8,,6.78
170,Alex Meret,,,0.1,,0.7,,,,6.77
171,Manuel Locatelli,1.5,0.9,1.2,,1,0.6,0.1,,6.77
172,Gianluca Caprari,0.7,0.2,1,,,0.3,,,6.76
173,Thomas Strakosha,,,,,0.8,,,,6.76
174,Luca Cigarini,2.2,1,1.3,,1.5,1.4,0.2,,6.76
175,Gastón Ramírez,1.4,0.3,1.6,,0.9,0.7,0.1,,6.76
176,Mattia Bani,2.2,1.9,1,0.4,5.4,0.4,1.1,1,6.76
177,Matías Vecino,1.7,0.6,1.4,,0.7,0.9,0.3,,6.75
178,Sami Khedira,1,0.5,0.5,,0.6,0.4,0.3,,6.75
179,Giovanni Di Lorenzo,1.8,1,1.2,0.3,1.8,0.5,0.4,,6.75
180,Rômulo,1.5,1.1,1.1,0.2,0.9,0.6,0.2,,6.74
181,Omar Colley,0.9,1,0.8,1.5,4.9,,0.8,,6.74
182,Federico Peluso,1.4,1.4,0.6,0.9,4.0,0.2,0.2,,6.74
183,Nicolò Barella,2.8,1.1,1.7,,0.6,1.5,0.1,,6.73
184,Marvin Zeegelaar,2.5,1.4,1.4,0.1,2.7,0.7,0.2,,6.73
185,Pepe Reina,,,,,1.0,,,,6.73
186,Rolando Mandragora,1.9,1.2,1.3,,1.5,1.3,0.3,,6.73
187,Mateo Musacchio,1.4,1,0.9,0.5,3.8,0.3,0.7,,6.73
188,Francesco Vicari ,1,1.2,0.5,1.1,4.9,0.4,0.9,,6.72
189,Darijo Srna,0.9,0.7,0.9,0.3,2.0,0.2,0.2,,6.72
190,Elseid Hysaj,1.5,0.9,0.9,0.3,1.6,0.9,0.1,,6.72
191,Mauro Burruchaga,2.0,,1.0,,3.0,2.0,1,,6.72
192,Gian Marco Ferrari,1.3,1.1,1.2,0.5,2.9,0.1,0.6,,6.72
193,Bruno Alves ,0.5,0.9,0.9,0.2,6.3,0.1,0.8,1,6.72
194,Valon Behrami,3.4,0.9,2.4,,1.3,1.4,0.6,,6.72
195,Federico Dimarco ,1.7,1.2,1.0,0.2,1.3,0.8,0.5,,6.72
196,Stefan Radu,1.5,1.5,1.1,,2.8,0.5,0.5,,6.72
197,Ibrahima Mbaye,2.1,0.8,1.5,0.3,2.4,0.6,0.5,,6.72
198,Francesco Caputo,0.3,0.1,0.7,,0.3,0.2,,,6.71
199,Edgar Barreto,2.3,1.4,1.6,,0.3,1.3,0.3,,6.71
200,Kevin-Prince Boateng,0.4,0.2,1.9,,0.9,0.2,0.2,,6.71
201,Marco Sportiello,,,,,0.4,,,,6.71
202,Lukas Lerager,2.4,1.3,1.9,,0.8,2.1,0.1,,6.71
203,Andrea Consigli,,,,,0.8,0.1,,,6.71
204,Camillo Ciano,1,0.2,2.1,,0.4,1.3,0.1,,6.71
205,Danilo Cataldi,1,0.6,0.5,0.1,0.5,0.6,,,6.71
206,Emiliano Viviano ,,,,,0.6,,,,6.71
207,Federico Mattiello,1.9,1.2,0.9,,2.2,0.5,0.2,,6.71
208,Javier Pastore,0.7,0.2,0.6,,0.4,0.9,,,6.7
209,Davide Biraschi,1.7,1.9,1.1,0.4,2.9,0.5,0.4,1,6.7
210,Lorenzo De Silvestri,0.5,0.7,1,0.1,2,0.5,0.1,,6.7
211,Nicolò Zaniolo,1.3,0.5,1.7,,0.2,1.1,,,6.7
212,Miha Zajc,0.3,0.3,0.9,,0.4,0.5,0.2,,6.7
213,João Mário,1.4,0.3,0.7,,0.1,1.1,,,6.7
214,Alessandro Murgia ,1.5,1.3,1.1,,0.8,1.7,0.1,,6.7
215,José Machín ,2,1.5,0.5,,,1.5,,,6.7
216,Luca Paganini,1.8,1.4,1.9,0.2,0.9,1.1,0.3,,6.69
217,Lukasz Skorupski,,0.1,,,0.8,,,,6.69
218,Seko Fofana,0.8,0.9,0.9,,0.5,1,0.2,,6.69
219,Stefano Sorrentino,,0.1,,,0.6,,,,6.69
220,Jacopo Dezi ,1,3.0,2.0,,2.0,1.0,,,6.69
221,Moise Kean,,0.2,0.7,,0.1,0.1,,,6.69
222,Bartosz Bereszynski,1.7,1.1,0.9,0.6,1.7,1.0,0.3,,6.69
223,Mário Rui,1.2,1.1,0.9,0.2,1.5,0.6,0.2,,6.69
224,Gerson,1.2,0.4,1.4,,0.8,0.7,0.3,1,6.69
225,Cengiz Ünder,0.2,0.5,0.3,,0.1,0.3,,,6.69
226,William Troost-Ekong,0.9,1.2,0.8,0.4,5.5,0.3,1.2,,6.68
227,Federico Bernardeschi,0.5,0.2,0.7,,0.3,0.4,,,6.68
228,Milan Badelj,1.4,1.4,1.1,,0.8,0.9,0.4,1,6.68
229,Felipe Caicedo,0.6,0.2,1.0,,0.2,0.3,0.1,,6.68
230,Darko Lazovic,0.8,0.6,0.5,0.1,0.8,0.5,0.2,,6.68
231,Jacopo Sala,1.9,1.0,1.0,0.2,1.7,0.9,0.1,,6.67
232,Alex Ferrari,1.7,1.5,0.5,1.2,4.2,0.3,0.7,,6.67
233,Sebastien De Maio,0.7,0.8,0.6,0.1,5.6,0.6,1.1,,6.67
234,Bram Nuytinck,1.9,1.1,0.9,0.1,4.4,0.3,1,,6.67
235,Joel Obi,2.1,1.3,1.4,,1.2,0.9,0.1,,6.67
236,Hamed Traore,2.1,1.0,1.2,,0.5,1.4,0.1,,6.67
237,Justin Kluivert,1.0,0.2,0.9,,0.3,0.4,,,6.66
238,Joseph Alfred Duncan,1.3,0.6,1.4,0.2,0.7,1.1,0.2,,6.66
239,Federico Ceccherini,0.9,1.4,1.1,0.2,2.5,0.3,0.5,,6.66
240,Marek Hamsik,0.5,0.9,0.4,0.1,1.0,0.8,0.1,,6.66
241,Ivan Provedel,,,0.1,,0.8,0.1,,,6.66
242,Christian Nørgaard,0.7,1.7,1.8,,2.3,0.5,,,6.66
243,Bartosz Salamon,0.9,1.4,1.0,0.6,7.1,0.4,1,,6.65
244,Sandro,2.1,1.5,1.6,,1.8,0.6,0.3,,6.65
245,Francisco Sierralta ,1.8,0.7,1.2,0.2,4.3,0.3,0.2,1,6.65
246,Alberto Grassi ,2.9,1.1,1.3,,1.0,1.1,0.3,,6.65
247,Júnior Tavares,0.7,0.7,1.3,,0.3,0.7,,,6.65
248,João Pedro,0.5,0.2,1.4,,0.4,0.2,0.1,,6.65
249,Riccardo Meggiorini,0.8,0.3,1.4,,1.1,0.4,0.1,,6.65
250,Giovanni Simeone,1.2,0.1,1.3,,0.3,0.6,0.1,,6.64
251,Arturo Calabresi,2.5,1.8,1,0.3,3.3,0.9,0.2,,6.64
252,Marlon Santos,1.6,1.4,1.1,1.2,2.0,0.3,0.7,,6.64
253,Mehdi Bourabia,1.6,1,1.3,,0.9,1,0.2,,6.64
254,Alban Lafont,,,,,0.9,,,1,6.64
255,Lautaro Martínez,0.2,0.1,1,,0.3,0.1,,,6.64
256,Artur Ionita,1.8,0.7,1.8,,0.8,1.1,0.1,,6.64
257,Cristian Dell'Orco,1.5,1.4,0.8,0.8,3.3,0.6,0.6,,6.63
258,Marco D'Alessandro,2.3,0.4,0.9,,1.2,0.8,0.1,,6.63
259,Luca Ceppitelli,1.7,0.8,0.9,0.8,4.5,0.4,1,1,6.63
260,Emiliano Moretti,1.3,1,1.1,0.5,2.4,0.3,0.3,,6.63
261,Ionut Radu,,,,,1,,,,6.63
262,Adam Marusic,1.2,0.9,1.2,,1,0.3,0.2,,6.63
263,Emil Audero,0.1,,0.1,,0.9,,,,6.63
264,Douglas Costa,0.6,0.2,0.8,,0.1,0.3,,,6.63
265,Ivan Radovanovic,1.3,0.8,1.3,0.1,1.2,0.6,0.3,,6.63
266,Lorenzo Ariaudo,1.1,0.7,0.8,0.4,5.4,0.2,1.1,1,6.62
267,Emanuel Vignato,0.8,1,0.2,,,0.6,,,6.62
268,Antonino Barillà ,2.1,1.2,2.2,0.1,1.2,1.1,0.4,,6.62
269,Edoardo Goldaniga,1.5,2,1.6,0.3,3.9,0.4,0.6,,6.62
270,Ignazio Abate,1.8,0.9,0.7,0.1,2.2,0.4,0.3,,6.62
271,Filippo Costa ,1.8,0.9,0.6,0.4,2.8,0.6,0.3,,6.62
272,Nicolò Brighenti,2.5,2.8,1.5,0.2,3.2,0.7,0.7,,6.61
273,Rogerio,1.7,1.1,0.8,0.2,2.6,0.8,0.2,,6.61
274,Paolo Faragò,1.7,0.6,1.3,,1.3,1.2,0.1,,6.61
275,Blerim Dzemaili,1.6,0.6,0.8,,0.4,1.4,,,6.61
276,Charalampos Lykogiannis,1.3,1.7,0.8,0.3,2.3,0.5,0.3,,6.61
277,Wallace,1.1,1.9,1.1,0.6,3.3,0.6,0.4,2,6.61
278,Fabio Borini,0.7,0.6,0.7,,0.9,0.3,,,6.6
279,Alex Berenguer,1.0,0.3,0.9,,0.3,0.7,,,6.6
280,Luca Siligardi ,1.0,0.5,0.4,,0.3,0.5,0.1,,6.6
281,Andrea Masiello,1.2,1.8,0.6,0.5,1.9,0.5,0.3,1,6.6
282,Jacob Rasmussen,1.3,0.9,0.6,0.6,3.6,0.6,0.9,,6.6
283,Marko Rog,1.3,0.6,1.3,0.1,0.1,0.7,0.2,,6.6
284,Hidde ter Avest,2.0,0.8,0.3,0.1,1.7,0.5,0.2,,6.6
285,Andrea Beghetto,1.0,0.6,0.9,0.1,1.5,0.4,0.1,,6.6
286,Marco Benassi,0.9,0.3,0.8,,0.8,0.8,0.1,,6.6
287,Luca Valzania,1.6,1.2,1.0,,0.5,1.5,,,6.6
288,Manolo Gabbiadini,0.3,0.2,1.0,,0.2,0.4,0.1,,6.6
289,Raffaele Maiello,1.4,1.0,0.4,,1.1,0.4,0.3,,6.59
290,Giancarlo González,1.1,1.0,0.7,,3.4,0.3,0.9,,6.59
291,Pasquale Schiattarella ,1.5,0.8,1.2,,0.9,0.9,0.2,,6.59
292,Lucas Paquetá,1.4,0.3,1.3,,0.8,1.3,,,6.59
293,Amadou Diawara,0.9,0.8,1.2,,0.8,0.1,,,6.59
294,Valentin Eysseric,0.8,0.5,1.3,,,0.3,0.1,,6.59
295,Felipe ,1.2,0.6,1.1,0.4,2.8,0.5,0.6,,6.59
296,Marco Capuano,2.0,1.3,0.7,0.3,3.7,0.7,1.1,,6.58
297,Andrea Poli,2.2,1.2,1.0,,0.3,1.4,0.2,,6.58
298,Patrik Schick,0.5,0.1,1.1,,0.5,0.8,0.1,,6.58
299,Matías Silvestre,0.9,0.6,0.6,0.9,4.7,0.3,0.7,1,6.58
300,Keita Baldé,0.4,0.1,0.8,,,0.3,,,6.58
301,Mehdi Léris,2.3,1.2,1.8,,0.7,1.3,,,6.58
302,Rafael Cabral,,,,,0.5,,,,6.58
303,Luca Rigoni ,1.9,0.9,1,,1.6,0.7,0.1,,6.57
304,Andrea Pinamonti,0.5,0.2,1.1,,0.6,0.6,0.1,,6.57
305,Davide Santon,0.8,0.9,0.9,0.1,0.9,0.2,0.4,,6.57
306,Mario Pasalic,1,0.4,0.6,,0.3,0.7,0.1,,6.57
307,Mitchell Dijks,1.2,0.9,1.8,,1.6,0.9,,,6.57
308,Emil Hallfredsson,,1,,,1,0.3,0.3,,6.57
309,Luca Valzania,2.5,0.5,,,,1,,,6.57
310,Luca Rossettini,1.2,1.7,0.7,0.6,5.4,0.2,0.7,,6.57
311,Valter Birsa,0.8,0.4,0.6,,0.7,0.8,0.1,,6.57
312,Pierluigi Gollini,0.1,,0.1,,0.4,0.1,,,6.57
313,Luka Krajnc,1.1,1.2,0.6,0.7,4.6,0.1,0.3,,6.57
314,Andrea Conti,0.8,1.3,0.9,0.2,0.8,0.6,,,6.56
315,Filip Helander,2.1,0.7,1.4,0.4,3.7,0.2,0.8,,6.56
316,David Ospina,0.1,,,,0.5,,,,6.56
317,Simone Iacoponi ,1.6,1,0.9,0.3,3.6,0.5,0.7,,6.56
318,Vlad Chiriches,0.7,0.3,0.7,1,0.3,0.7,0.7,,6.56
319,Vanja Milinkovic-Savic ,,,,,1.0,,,,6.56
320,Mattia Perin,,,,,0.6,,,,6.55
321,Kevin Lasagna,0.2,0.2,0.9,,0.9,0.3,0.1,,6.55
322,Bartlomiej Dragowski,,,,,1.3,,,,6.55
323,Fabio Pisacane,1.2,0.8,1,0.7,3.9,0.5,0.9,,6.55
324,Ervin Zukanovic,1.1,0.8,0.8,0.5,3.7,0.5,0.4,,6.55
325,Koray Günter,1.3,1.3,0.4,0.4,2.4,0.5,0.5,,6.54
326,José Mauri,1.6,1,1,,,0.8,,,6.54
327,Ivan Radovanovic,1.4,1.3,1.1,0.1,1.9,1.1,0.4,,6.54
328,Miranda,0.8,1,1.4,0.4,3.3,0.3,0.5,,6.54
329,Robin Olsen,,,,,0.6,,,,6.54
330,Jens Stryger Larsen,1.2,0.7,0.4,0.1,2.3,0.6,0.2,,6.54
331,Leo Stulac ,0.7,1.3,0.5,,1.2,0.5,0.5,,6.54
332,Alessandro Bastoni ,1.0,0.9,0.7,0.4,3.7,0.4,0.8,,6.54
333,Juan Jesus,1.9,0.8,0.9,1.1,1.9,0.7,0.6,1,6.53
334,Khouma Babacar,0.2,0.1,1.0,,0.9,0.3,0.1,,6.53
335,Adam Ounas,0.3,0.1,0.2,,,0.5,,,6.53
336,Daniel Bessa,1.7,0.6,1.6,,0.3,0.8,0.1,,6.53
337,Filippo gna,0.8,1.1,0.4,0.7,3.7,0.2,0.7,,6.52
338,Vincent Laurini,0.9,0.9,1.1,0.1,1.8,0.3,0.3,,6.52
339,Pawel Jaroszynski,1.5,1.3,1.1,0.1,1.9,0.8,0.2,,6.52
340,Federico Barba,1,2.1,1.2,0.2,4,0.4,0.5,,6.52
341,Raman Chibsah,1.4,1,1.4,0.1,0.8,1.2,0.3,,6.52
342,Arkadiusz Reca,0.7,1,0.3,,,0.3,,,6.52
343,Dávid Hancko,1.4,0.6,0.2,0.2,2,0.6,0.2,,6.52
344,Ragnar Klavan,0.6,0.7,0.5,0.5,4.5,0.4,0.9,,6.52
