,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
129,Andrei Girotto,1.9,1.7,0.9,3.0,0.4,0.0,1.0,1.0,0.9,0.3,0.1,0.7,0.0,0.1,0.4,1.0,0.3,43.2,80.1,0.1,2.1,0.0
130,Daniele Rugani,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,87.7,0.0,0.0,0.0
131,Opa Nguette,0.9,0.1,1.1,0.1,0.1,0.0,3.0,1.0,1.1,0.9,1.8,1.4,0.4,2.7,3.4,1.0,0.9,17.2,73.1,0.1,0.0,0.0
132,Morgan Sanson,1.8,0.8,1.5,0.3,0.0,0.0,2.0,3.0,0.9,1.1,0.8,0.8,0.0,1.1,2.2,3.0,1.1,26.7,77.8,0.5,0.8,0.0
133,Laurent Abergel,3.8,1.2,1.2,0.3,0.2,0.0,3.0,1.0,0.8,0.5,0.8,1.0,0.0,1.2,1.4,1.0,0.5,40.2,83.7,0.1,2.6,0.0
134,Habib Diallo,0.3,0.4,0.8,0.3,0.1,0.0,9.0,3.0,1.7,0.6,0.5,0.8,0.4,1.2,2.7,3.0,0.6,17.0,67.4,0.1,0.7,0.0
135,Marshall Munetsi,1.3,2.1,1.1,3.1,0.9,0.0,1.0,0.0,0.4,0.3,0.6,0.7,0.0,0.3,1.1,0.0,0.3,31.0,83.4,0.0,2.0,0.0
136,Rayan Aït-Nouri,1.0,1.3,0.7,0.0,0.3,0.0,0.0,1.0,0.3,1.7,2.7,1.0,0.0,1.0,1.7,1.0,1.7,41.0,92.7,0.7,0.3,0.0
137,Samuel Kalu,1.1,0.5,0.8,0.1,0.0,0.0,4.0,1.0,1.3,0.5,1.8,1.8,0.3,1.3,2.5,1.0,0.5,13.5,77.0,0.3,0.6,0.0
138,Djibril Sidibé,1.9,1.7,1.1,1.2,0.2,0.0,0.0,2.0,0.2,0.8,0.3,0.7,0.0,0.2,0.7,2.0,0.8,51.1,85.1,0.8,2.3,0.1
139,Boubakary Soumaré,1.4,1.2,0.7,0.7,0.2,0.0,0.0,1.0,0.3,0.4,0.9,0.5,0.0,0.7,0.7,1.0,0.4,48.5,86.9,0.0,2.4,0.0
140,Paul Baysse,1.1,1.7,0.7,3.9,0.8,0.0,2.0,2.0,0.4,0.3,0.1,0.5,0.0,0.1,0.1,2.0,0.3,55.0,87.7,0.1,3.6,0.0
141,Ghislain Konan,1.8,1.0,0.8,1.8,0.4,0.0,2.0,1.0,0.3,0.6,1.4,0.8,0.1,0.8,1.1,1.0,0.6,37.5,80.9,0.5,1.6,0.0
142,Xavier Chavalerin,3.1,1.4,1.3,0.9,0.3,0.0,0.0,3.0,0.7,0.8,0.6,0.2,0.1,0.4,0.8,3.0,0.8,33.1,84.3,0.2,2.1,0.1
143,Anthony Caci,2.4,1.7,1.0,1.4,0.1,0.0,0.0,2.0,0.2,0.6,0.8,0.4,0.0,0.5,1.1,2.0,0.6,46.2,77.0,0.5,5.0,0.0
144,Renaud Ripart,1.4,0.9,0.8,1.2,0.3,0.0,11.0,1.0,1.8,0.5,0.7,1.7,0.1,1.3,1.9,1.0,0.5,27.7,69.5,0.2,1.1,0.1
145,Hiroki Sakai,2.8,1.9,1.4,1.9,0.2,0.0,0.0,1.0,0.1,0.6,0.3,0.6,0.1,0.4,0.6,1.0,0.6,40.4,82.6,0.1,1.1,0.0
146,Danilo Pereira,0.9,1.3,0.6,1.4,0.3,0.0,2.0,1.0,0.7,0.2,0.3,0.7,0.0,0.3,0.5,1.0,0.2,51.5,92.0,0.0,1.3,0.0
147,Kalifa Coulibaly,0.2,0.1,0.7,0.7,0.1,0.0,3.0,1.0,1.1,0.6,0.2,0.4,0.6,0.8,1.5,1.0,0.6,15.5,58.0,0.0,0.1,0.0
148,Bruno Ecuele Manga,1.4,1.5,0.4,4.3,0.9,0.0,2.0,0.0,0.8,0.0,0.3,0.7,0.0,0.2,0.4,0.0,0.0,51.6,84.7,0.0,4.2,0.0
149,Junior Sambia,1.1,1.1,0.6,1.1,0.4,0.0,1.0,6.0,0.5,0.7,1.0,1.2,0.1,1.0,1.1,6.0,0.7,27.6,79.7,0.7,1.4,0.0
150,Nathanael Mbuku,1.0,0.4,0.8,0.2,0.0,0.0,4.0,1.0,1.2,0.8,1.3,1.8,0.1,0.8,1.5,1.0,0.8,16.5,81.6,0.2,0.6,0.1
151,Julian Draxler,0.5,0.6,0.3,0.0,0.0,0.0,4.0,3.0,0.5,1.3,0.6,0.5,0.2,0.5,0.3,3.0,1.3,25.1,88.4,0.5,0.8,0.0
152,Steven Nzonzi,1.0,0.5,1.1,0.7,0.3,0.0,1.0,1.0,0.6,0.4,0.6,0.4,0.0,0.2,0.3,1.0,0.4,85.4,91.7,0.0,3.4,0.1
153,Sacha Boey,2.3,1.7,1.5,2.2,0.2,0.0,0.0,1.0,0.4,0.8,0.9,0.5,0.1,0.5,1.4,1.0,0.8,31.7,79.2,0.8,1.6,0.0
154,Moses Simon,0.8,0.5,0.5,0.4,0.0,0.0,6.0,5.0,1.2,1.0,1.4,0.9,0.1,1.4,2.0,5.0,1.0,17.3,75.0,0.7,0.3,0.0
155,Ngonda Muzinga,2.0,2.4,1.2,1.7,0.1,0.0,2.0,0.0,0.4,0.6,1.2,0.5,0.0,0.6,1.4,0.0,0.6,45.0,73.1,0.4,2.7,0.0
156,Mohamed Simakan,1.7,1.6,1.2,1.8,0.6,0.0,1.0,1.0,0.7,0.2,0.5,1.4,0.1,0.5,0.6,1.0,0.2,42.1,82.1,0.1,4.4,0.0
157,Pablo Sarabia,0.6,0.2,0.2,0.3,0.0,0.0,6.0,4.0,1.4,0.9,0.3,0.6,0.3,0.5,1.0,4.0,0.9,20.9,79.4,0.4,0.7,0.1
158,Youssouf Sabaly,1.4,1.5,1.0,1.2,0.2,0.0,1.0,2.0,0.4,0.8,1.2,1.3,0.1,0.9,1.5,2.0,0.8,47.5,84.4,0.3,1.1,0.0
159,Seko Fofana,0.5,1.1,0.7,0.5,0.2,0.0,2.0,3.0,1.3,0.8,1.4,0.7,0.0,1.1,1.7,3.0,0.8,39.8,87.4,0.1,1.4,0.0
160,Morgan Schneiderlin,1.8,1.9,1.5,1.6,0.4,0.0,0.0,0.0,0.4,0.5,0.5,0.4,0.0,0.3,0.8,0.0,0.5,57.3,88.8,0.0,3.2,0.0
161,Abdou Diallo,0.7,1.1,0.8,1.5,0.4,0.0,0.0,1.0,0.2,0.0,0.8,0.4,0.0,0.0,0.7,1.0,0.0,51.3,93.1,0.2,2.1,0.0
162,Thomas Mangani,1.5,1.1,0.5,1.1,0.2,0.0,3.0,3.0,0.7,1.2,0.3,0.7,0.0,0.4,0.5,3.0,1.2,57.2,83.6,0.7,4.6,0.1
163,Ronaël Pierre-Gabriel,2.0,1.0,0.9,1.8,0.2,0.0,1.0,0.0,0.3,0.6,1.2,1.0,0.1,0.4,0.5,0.0,0.6,38.9,82.8,0.4,2.0,0.0
164,Thomas Delaine,1.3,1.0,0.9,1.0,0.2,0.0,3.0,2.0,0.8,0.5,1.2,0.7,0.0,0.5,1.1,2.0,0.5,25.3,77.6,0.6,0.6,0.0
165,Duje Caleta-Car,0.9,1.3,0.9,3.9,0.7,0.0,2.0,1.0,0.3,0.2,0.1,0.5,0.0,0.1,0.2,1.0,0.2,57.4,86.1,0.0,3.4,0.0
166,Wout Faes,1.1,2.1,0.7,4.3,0.9,0.0,1.0,0.0,0.3,0.1,0.4,0.5,0.0,0.3,0.3,0.0,0.1,48.5,86.1,0.0,3.8,0.0
167,Leandro Paredes,1.4,0.8,1.1,0.6,0.2,0.0,1.0,2.0,1.1,0.5,0.2,0.8,0.0,0.3,0.4,2.0,0.5,69.6,90.9,0.0,3.7,0.1
168,Sergio Rico,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.3,89.0,0.0,1.2,0.0
169,Etienne Green,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,23.5,55.9,0.0,6.0,0.0
170,John Boye,1.7,2.3,0.9,3.9,0.6,1.0,1.0,2.0,0.4,0.2,0.1,0.6,0.1,0.1,0.4,2.0,0.2,35.3,82.8,0.0,2.5,0.0
171,Nicolas Pallois,1.8,1.2,0.7,4.8,0.6,1.0,2.0,0.0,0.4,0.2,0.5,0.4,0.1,0.3,0.4,0.0,0.2,40.5,79.0,0.1,3.0,0.0
172,Terem Moffi,0.4,0.1,0.9,0.3,0.1,0.0,14.0,2.0,1.8,0.8,0.8,0.6,0.3,1.3,2.9,2.0,0.8,11.9,68.9,0.1,0.3,0.0
173,Adil Aouchiche,1.1,0.3,0.6,0.2,0.0,0.0,2.0,5.0,0.8,1.7,1.0,0.9,0.0,0.8,1.8,5.0,1.7,20.0,76.7,1.4,1.2,0.1
174,Remi Oudin,0.9,1.3,0.6,0.9,0.1,0.0,4.0,4.0,1.4,1.0,0.4,0.9,0.1,0.8,1.2,4.0,1.0,24.2,72.6,0.7,0.7,0.0
175,Wahbi Khazri,1.1,0.2,1.1,0.5,0.0,0.0,7.0,1.0,1.5,0.9,1.2,1.4,0.3,1.1,1.8,1.0,0.9,15.2,71.3,0.3,0.9,0.0
176,Anthony Lopes,0.0,0.0,0.1,0.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,26.2,79.5,0.0,5.3,0.0
177,Jason Denayer,0.8,0.9,0.7,2.7,0.8,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,54.4,94.6,0.0,2.5,0.0
178,Gabriel Silva,1.8,1.5,1.3,2.0,0.3,0.0,0.0,0.0,0.0,0.8,0.5,1.8,0.0,0.3,0.5,0.0,0.8,44.5,84.8,1.3,1.5,0.0
179,Walter Benítez,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,27.3,78.6,0.0,3.8,0.0
180,Daniel Congré,1.6,1.8,0.8,3.7,0.9,0.0,2.0,0.0,0.3,0.1,0.1,0.7,0.0,0.1,0.4,0.0,0.1,39.8,86.5,0.0,3.4,0.0
181,Jérémy Pied,1.2,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.2,1.0,0.7,0.3,0.0,0.5,0.0,0.0,1.0,38.0,82.5,1.2,1.5,0.0
182,Rony Lopes,0.7,0.3,0.5,0.2,0.1,0.0,3.0,1.0,1.5,1.5,1.1,0.9,0.0,0.8,1.9,1.0,1.5,24.3,80.0,1.1,0.4,0.0
183,Giulian Biancone,1.5,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,37.0,75.7,1.0,3.0,0.0
184,Alexandre Oukidja,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,25.1,59.4,0.0,7.6,0.0
185,Thomas Foket,2.1,1.9,0.9,2.0,0.2,1.0,0.0,3.0,0.2,0.6,0.5,0.9,0.1,0.5,1.0,3.0,0.6,40.4,80.1,0.4,2.5,0.0
186,Timothée Pembélé,1.3,0.8,1.2,1.3,0.0,1.0,1.0,0.0,0.7,0.3,1.3,0.5,0.0,0.5,1.8,0.0,0.3,38.7,91.8,0.0,0.0,0.0
187,Ibrahima Sissoko,1.9,1.3,1.8,1.1,0.1,0.0,0.0,0.0,0.7,0.2,0.8,0.6,0.0,0.6,1.3,0.0,0.2,29.8,81.5,0.1,2.1,0.0
188,Predrag Rajkovic,0.1,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,34.8,62.7,0.0,6.6,0.0
189,Presnel Kimpembe,1.6,1.1,1.1,2.1,0.4,0.0,0.0,0.0,0.2,0.1,0.3,0.9,0.0,0.1,0.5,0.0,0.1,70.3,95.0,0.0,1.6,0.0
190,Dennis Appiah,2.5,1.1,0.7,1.7,0.3,0.0,0.0,2.0,0.3,0.6,0.5,0.1,0.0,0.8,0.8,2.0,0.6,29.2,74.8,0.2,0.9,0.0
191,Ignatius Ganago,0.2,0.3,0.6,0.1,0.0,0.0,7.0,0.0,1.7,0.6,1.0,1.9,0.5,1.1,2.0,0.0,0.6,11.0,72.6,0.0,0.1,0.0
192,Charles Traoré,2.4,1.6,1.4,2.4,0.2,0.0,1.0,0.0,0.1,0.2,0.2,1.0,0.0,0.4,1.2,0.0,0.2,33.4,71.4,0.3,1.6,0.0
193,Thiago Mendes,1.2,1.3,0.8,0.6,0.2,0.0,0.0,1.0,0.7,0.8,0.5,0.7,0.0,0.4,0.8,1.0,0.8,45.7,88.3,0.1,3.5,0.1
194,William Saliba,0.8,1.3,0.8,4.0,0.8,0.0,1.0,0.0,0.3,0.1,0.5,0.5,0.0,0.2,0.6,0.0,0.1,73.2,91.3,0.0,5.0,0.0
195,Flavien Tait,1.1,0.6,0.8,0.0,0.1,0.0,1.0,3.0,1.1,0.9,1.0,1.3,0.0,0.6,1.2,3.0,0.9,33.7,85.1,0.3,2.2,0.0
196,Jonas Omlin,0.0,0.0,0.1,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,26.1,66.0,0.0,7.3,0.0
197,Andreaw Gravillon,1.0,2.3,0.7,4.2,1.2,1.0,2.0,2.0,0.5,0.3,0.3,1.4,0.0,0.2,0.6,2.0,0.3,46.2,74.9,0.2,3.2,0.0
198,Yassine Benzia,1.4,0.9,1.1,0.3,0.0,0.0,2.0,0.0,0.9,1.3,1.1,1.3,0.0,1.0,1.9,0.0,1.3,25.4,84.3,0.7,1.4,0.0
199,Fábio,2.8,1.7,1.6,2.0,0.4,0.0,0.0,1.0,0.3,0.5,0.3,0.5,0.0,0.6,0.7,1.0,0.5,30.5,77.3,0.3,1.3,0.0
200,Jonathan Ikoné,0.5,0.2,0.4,0.2,0.0,0.0,4.0,5.0,1.3,0.6,1.4,0.6,0.2,1.5,1.6,5.0,0.6,19.8,81.0,0.0,0.6,0.1
201,Cesc Fàbregas,1.0,0.6,0.7,0.1,0.0,0.0,2.0,3.0,0.5,1.2,0.3,0.6,0.0,0.4,0.8,3.0,1.2,34.9,82.9,1.0,2.2,0.0
202,Miguel Trauco,1.8,1.2,1.1,1.3,0.2,0.0,0.0,2.0,0.2,1.2,0.4,0.5,0.0,0.4,1.0,2.0,1.2,42.7,78.3,0.8,2.1,0.0
203,Mathieu Cafaro,1.3,0.5,0.9,0.4,0.0,0.0,4.0,2.0,1.9,0.8,0.7,1.2,0.2,0.4,1.8,2.0,0.8,23.3,68.0,0.8,1.4,0.0
204,Pablo Martinez,1.4,1.6,0.7,3.9,0.6,0.0,0.0,1.0,0.0,0.3,0.0,1.4,0.0,0.3,0.1,1.0,0.3,42.0,82.7,0.0,5.1,0.0
205,Valon Berisha,1.7,1.0,0.6,0.8,0.1,0.0,0.0,3.0,0.9,1.0,0.4,0.7,0.0,0.5,1.1,3.0,1.0,39.3,85.2,0.7,4.1,0.0
206,Baptiste Reynet,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,37.9,64.6,0.0,7.7,0.0
207,Álvaro González,0.8,1.0,1.0,3.6,0.6,0.0,2.0,3.0,0.5,0.2,0.1,0.9,0.1,0.1,0.3,3.0,0.2,60.6,87.9,0.0,3.6,0.0
208,Ibrahima Diallo,2.8,0.6,1.6,0.6,0.0,0.0,0.0,0.0,0.2,0.4,1.8,1.6,0.0,1.0,0.8,0.0,0.4,56.8,87.0,0.0,4.6,0.0
209,Issiaga Sylla,1.4,0.8,0.9,1.0,0.2,0.0,1.0,0.0,0.5,0.4,0.8,0.4,0.1,0.7,1.0,0.0,0.4,25.4,78.7,0.5,0.9,0.0
210,Matthieu Udol,1.4,1.6,0.6,0.9,0.2,0.0,0.0,3.0,0.5,0.9,0.6,0.7,0.0,0.7,1.3,3.0,0.9,29.0,83.6,0.6,1.0,0.0
211,Axel Disasi,1.0,0.9,1.0,2.2,0.4,1.0,3.0,0.0,0.6,0.1,0.3,0.7,0.0,0.1,0.2,0.0,0.1,52.2,86.7,0.0,2.7,0.0
212,Toma Basic,1.0,0.9,1.2,1.1,0.1,0.0,4.0,1.0,1.3,0.8,0.7,0.9,0.1,0.6,1.4,1.0,0.8,35.8,84.8,0.4,1.7,0.0
213,Arnaud Kalimuendo-Muinga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,18.0,94.4,0.0,0.0,0.0
214,Sofiane Boufal,1.2,0.2,1.6,0.0,0.0,0.0,1.0,0.0,0.9,0.2,2.4,1.6,0.0,1.5,1.9,0.0,0.2,19.0,77.1,0.0,0.6,0.0
215,Romain Hamouma,0.4,0.2,1.1,0.3,0.0,0.0,6.0,1.0,1.1,1.2,1.2,1.2,0.3,1.3,2.9,1.0,1.2,18.4,75.1,0.7,0.8,0.0
216,Souleyman Doumbia,1.8,1.6,1.2,1.3,0.1,1.0,0.0,1.0,0.3,0.7,0.9,0.6,0.0,0.9,1.7,1.0,0.7,35.9,82.4,0.5,0.8,0.0
217,Hwang Ui-Jo,0.4,0.2,0.9,0.3,0.1,0.0,12.0,3.0,2.1,0.6,0.7,1.0,0.5,0.8,1.9,3.0,0.6,13.0,79.9,0.1,0.1,0.0
218,Clément Grenier,0.9,0.2,1.2,0.1,0.0,0.0,4.0,3.0,1.2,1.1,0.4,0.7,0.0,0.4,0.9,3.0,1.1,36.8,82.5,0.7,2.4,0.0
219,Alban Lafont,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,26.1,53.6,0.0,5.8,0.0
220,Brandon Soppy,2.1,0.6,1.2,1.2,0.0,0.0,0.0,0.0,0.5,0.2,0.9,1.5,0.0,0.4,1.1,0.0,0.2,32.8,81.1,0.4,0.7,0.0
221,Dimitri Lienard,1.1,0.5,0.6,0.2,0.0,0.0,2.0,4.0,0.9,1.2,0.4,0.4,0.0,0.4,0.9,4.0,1.2,28.4,82.7,1.6,3.0,0.0
222,Adrien Truffert,1.3,0.6,0.8,1.1,0.2,0.0,1.0,3.0,0.8,0.7,0.6,0.9,0.0,0.5,1.1,3.0,0.7,36.0,87.0,0.4,0.9,0.0
223,Yusuf Yazici,0.4,0.1,0.4,0.1,0.0,0.0,7.0,4.0,1.4,1.1,0.4,0.3,0.2,0.6,1.0,4.0,1.1,14.2,76.2,0.7,0.4,0.0
224,Hichem Boudaoui,2.1,0.9,1.2,1.0,0.2,0.0,3.0,2.0,0.6,0.3,1.0,0.8,0.2,0.9,1.5,2.0,0.3,33.4,82.5,0.1,0.8,0.0
225,Niclas Eliasson,0.9,0.8,0.8,0.4,0.0,0.0,4.0,3.0,0.8,1.2,0.3,1.4,0.1,0.4,1.5,3.0,1.2,12.4,69.0,1.3,0.4,0.0
226,Jean-Charles Castelletto,1.3,1.8,1.4,3.1,0.8,0.0,1.0,0.0,0.3,0.2,0.3,0.3,0.0,0.1,0.2,0.0,0.2,32.8,81.2,0.0,1.8,0.0
227,Jean-Ricner Bellegarde,1.6,0.5,0.9,0.4,0.1,0.0,1.0,1.0,0.6,0.5,1.3,1.3,0.0,1.1,2.0,1.0,0.5,20.3,81.8,0.5,1.3,0.0
228,Thilo Kehrer,1.3,0.6,1.1,1.5,0.2,0.0,0.0,0.0,0.3,0.1,0.1,0.4,0.0,0.1,0.3,0.0,0.1,50.3,92.5,0.1,0.8,0.0
229,Pierrick Capelle,1.5,1.3,0.9,0.9,0.0,0.0,3.0,3.0,0.8,0.7,0.6,0.5,0.1,0.9,1.1,3.0,0.7,30.9,81.5,0.3,1.0,0.0
230,Enock Kwateng,1.2,1.4,0.8,1.4,0.2,0.0,1.0,0.0,0.2,0.4,0.4,0.9,0.0,0.4,1.1,0.0,0.4,30.9,81.1,0.3,1.1,0.0
231,Jonathan Panzo,0.8,2.7,1.3,4.0,0.6,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.0,0.1,0.4,0.0,0.0,49.5,87.0,0.0,2.4,0.0
232,Benoît Costil,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,31.1,67.3,0.0,8.8,0.0
233,Nicolas Cozza,2.0,1.3,0.8,2.8,0.6,0.0,0.0,0.0,0.1,0.3,0.6,0.8,0.1,0.2,1.1,0.0,0.3,25.6,80.6,0.2,1.4,0.0
234,Enzo Le Fée,1.4,0.7,0.7,0.2,0.2,0.0,0.0,6.0,0.9,0.9,1.1,1.1,0.0,0.9,1.3,6.0,0.9,21.9,82.1,0.6,1.1,0.1
235,Lucas Perrin,1.0,1.1,0.6,2.0,0.6,0.0,1.0,0.0,0.4,0.1,0.3,0.6,0.0,0.1,0.4,0.0,0.1,22.9,92.5,0.0,1.4,0.0
236,Steven Fortes,1.8,1.5,1.4,2.9,0.6,1.0,0.0,0.0,0.3,0.1,0.2,0.5,0.0,0.1,0.2,0.0,0.1,51.9,87.0,0.0,3.6,0.0
237,Domagoj Bradaric,1.1,1.0,0.7,0.5,0.2,0.0,1.0,2.0,0.2,0.4,0.3,0.5,0.0,0.2,0.8,2.0,0.4,28.5,84.6,0.3,1.1,0.0
238,Alfred Gomis,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,24.9,75.0,0.0,4.0,0.0
239,Lassana Coulibaly,2.7,1.1,0.9,0.6,0.1,0.0,1.0,1.0,0.5,0.2,0.5,1.1,0.0,0.6,0.9,1.0,0.2,22.6,82.7,0.0,1.2,0.0
240,Arnaud Nordin,0.4,0.3,0.4,0.3,0.1,0.0,4.0,4.0,1.4,0.7,0.9,1.9,0.1,0.7,1.6,4.0,0.7,13.3,82.0,0.7,0.7,0.0
241,Maxence Caqueret,2.5,0.8,1.1,0.1,0.1,0.0,0.0,1.0,0.3,0.6,1.1,0.9,0.0,1.0,1.3,1.0,0.6,36.3,86.9,0.1,1.7,0.0
242,Lamine Fomba,2.1,1.8,1.4,1.1,0.6,0.0,1.0,1.0,0.8,0.6,0.4,0.5,0.0,1.3,1.2,1.0,0.6,21.8,80.9,0.0,0.8,0.0
243,Kasper Dolberg,0.2,0.2,0.8,0.8,0.1,0.0,6.0,2.0,1.5,0.6,0.4,2.0,0.2,1.2,2.9,2.0,0.6,12.3,81.5,0.0,0.2,0.0
244,Pedro Mendes,1.0,1.5,1.0,2.4,0.6,0.0,2.0,0.0,0.3,0.1,0.1,1.2,0.0,0.1,0.4,0.0,0.1,36.4,84.1,0.0,3.9,0.0
245,Imran Louza,1.7,1.0,1.1,0.4,0.1,0.0,7.0,2.0,1.1,0.8,0.5,1.4,0.1,0.6,1.5,2.0,0.8,37.0,82.6,0.5,2.2,0.0
246,Jordan Lotomba,1.2,1.1,0.9,1.4,0.2,0.0,1.0,0.0,0.3,0.4,1.0,1.2,0.1,0.8,0.9,0.0,0.4,37.9,82.9,0.2,1.1,0.0
247,Paul Lasne,2.1,2.2,1.2,0.7,0.2,0.0,0.0,0.0,0.2,0.3,0.2,0.8,0.0,0.2,0.6,0.0,0.3,48.9,85.8,0.0,2.2,0.0
248,Arnaud Kalimuendo-Muinga,0.3,0.1,0.6,0.1,0.0,0.0,7.0,3.0,1.1,0.5,0.8,0.9,0.0,1.1,1.8,3.0,0.5,9.5,80.5,0.2,0.1,0.0
249,Ismael Traoré,0.9,1.2,0.6,3.0,0.4,0.0,3.0,3.0,0.4,0.3,0.4,0.3,0.0,0.1,0.6,3.0,0.3,51.0,84.1,0.0,2.6,0.0
250,Gautier Larsonneur,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,30.7,77.1,0.0,6.6,0.0
251,Mehdi Abeid,1.9,1.1,1.7,0.6,0.1,0.0,0.0,0.0,1.1,0.7,1.1,1.2,0.1,0.6,1.3,0.0,0.7,37.2,88.2,0.6,2.2,0.0
252,Sinaly Diomandé,0.4,1.3,0.6,1.9,0.6,0.0,0.0,0.0,0.6,0.1,0.2,0.5,0.0,0.1,0.1,0.0,0.1,27.0,86.8,0.0,1.1,0.0
253,Myziane Maolida,0.7,0.3,0.9,0.2,0.1,0.0,3.0,1.0,1.0,0.8,1.1,0.5,0.1,0.9,1.4,1.0,0.8,17.5,77.8,0.3,0.4,0.0
254,Pape Gueye,1.5,1.5,1.5,0.9,0.2,0.0,2.0,0.0,0.5,0.2,0.2,1.4,0.0,0.5,1.0,0.0,0.2,42.9,84.2,0.1,2.1,0.0
255,Youcef Atal,1.4,1.4,1.0,0.6,0.1,0.0,1.0,0.0,0.4,0.3,1.1,1.5,0.4,0.7,2.2,0.0,0.3,27.4,83.6,0.4,0.9,0.0
256,Arbër Zeneli,0.7,0.1,0.5,0.1,0.0,0.0,3.0,3.0,0.8,0.6,1.4,0.9,0.2,0.9,2.0,3.0,0.6,12.0,79.1,0.4,0.1,0.0
257,Timothée Kolodziejczak,1.2,1.5,1.2,3.3,0.6,0.0,0.0,0.0,0.4,0.1,0.1,0.3,0.0,0.1,0.4,0.0,0.1,53.7,83.1,0.1,2.6,0.0
258,Dylan Bronn,1.5,1.2,1.0,2.8,0.4,0.0,2.0,0.0,0.4,0.2,0.4,0.3,0.0,0.2,0.3,0.0,0.2,47.1,83.2,0.0,3.4,0.0
259,Xeka,1.0,0.6,0.8,0.5,0.1,0.0,1.0,2.0,0.5,0.6,0.2,0.8,0.0,0.1,0.6,2.0,0.6,25.9,88.9,0.3,1.5,0.1
260,Mihailo Ristic,1.3,0.8,0.8,1.5,0.3,0.0,0.0,2.0,0.6,0.5,0.6,0.5,0.0,0.6,0.9,2.0,0.5,27.6,79.6,0.9,2.2,0.0
261,Boubacar Traore,1.5,0.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,22.0,77.3,0.0,0.5,0.0
262,Christophe Hérelle,1.2,1.9,1.2,2.5,0.6,1.0,0.0,0.0,0.4,0.2,0.3,1.0,0.1,0.1,0.3,0.0,0.2,55.8,87.3,0.0,5.4,0.0
263,Florent Mollet,0.6,0.9,1.0,0.2,0.1,0.0,3.0,5.0,1.5,1.2,0.4,0.8,0.1,0.8,0.9,5.0,1.2,33.1,89.4,0.7,2.1,0.0
264,Panagiotis Retsos,1.3,0.8,1.5,2.8,0.3,0.0,0.0,0.0,0.3,0.5,1.0,0.3,0.0,0.0,0.5,0.0,0.5,45.8,85.2,0.0,2.3,0.0
265,Mexer,1.0,1.9,1.1,2.4,0.6,0.0,0.0,0.0,0.1,0.2,0.3,0.2,0.0,0.3,0.2,0.0,0.2,51.1,86.5,0.0,3.4,0.0
266,Stephy Mavididi,0.5,0.4,0.9,0.1,0.0,0.0,9.0,0.0,0.9,0.4,1.0,0.9,0.1,1.1,2.1,0.0,0.4,13.0,81.3,0.1,0.3,0.0
267,Lamine Gueye,0.7,0.8,0.5,0.1,0.1,0.0,3.0,2.0,1.6,0.7,0.6,1.4,0.3,1.2,2.3,2.0,0.7,16.2,75.7,0.5,0.2,0.0
