,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
84,Jordan Amavi,0.0,0.4,27.5,76.5,0.2,1.6,0.0,6.85
85,Idrissa Gueye,1,0.5,60.1,92.6,0.1,1.6,0.0,6.85
86,Florian Sotoca,3,0.8,26.5,73.6,0.2,1.4,0.0,6.85
87,Franck Honorat,5,1.8,23.1,72.1,1.7,0.8,0.1,6.85
88,Ruben Aguilar,3,1.2,38.7,85.4,1.0,1.3,0.0,6.85
89,Romain Perraud,7,1.0,43.0,79.9,1.1,2.3,0.0,6.84
90,Gaël Kakuta,5,1.4,29.4,76.5,0.8,1.0,0.1,6.84
91,Hassane Kamara,1,0.8,44.2,84.7,0.6,1.9,0.0,6.83
92,Mauro Icardi,3,0.8,8.9,79.2,0.0,0.2,0.0,6.83
93,Houssem Aouar,3,1.3,32.0,86.0,0.0,1.0,0.0,6.83
94,Alessandro Florenzi,1,0.9,39.7,83.7,1.2,1.5,0.0,6.83
95,Mitchel Bakker,2,0.6,45.0,90.4,0.4,0.6,0.0,6.83
96,Jonathan David,2,0.9,15.2,77.4,0.1,0.1,0.0,6.83
97,Damien Da Silva,0.0,0.2,67.5,88.0,0.0,4.7,0.0,6.83
98,Dante,1,0.2,77.1,90.3,0.0,4.4,0.0,6.83
99,Layvin Kurzawa,1,0.5,43.4,87.6,0.4,0.4,0.0,6.83
100,Boulaye Dia,1,0.8,16.8,80.5,0.1,0.7,0.0,6.83
101,Yvan Neyou,2,0.5,41.5,86.6,0.1,1.7,0.0,6.82
102,Sébastien Corchia,1,1.1,24.9,72.1,1.3,0.8,0.0,6.82
103,Jean-Clair Todibo,0.0,0.2,74.9,87.7,0.1,4.3,0.0,6.82
104,Ander Herrera,3,0.8,55.4,91.1,0.1,1.4,0.2,6.82
105,Jean Eudes Aholou,2,0.3,31.1,83.1,0.0,1.3,0.0,6.82
106,Ibrahima Niane,0.0,0.3,14.5,73.1,0.0,0.4,0.0,6.82
107,Pape Sarr,0.0,0.7,42.3,85.3,0.0,2.8,0.0,6.82
108,Mike Maignan,0.0,0.0,22.9,67.3,0.0,4.3,0.0,6.82
109,Denis Bouanga,4,0.7,19.6,67.3,0.3,0.8,0.0,6.82
110,Trevoh Chalobah,2,0.3,41.1,84.8,0.0,2.0,0.1,6.82
111,Youssouf Fofana,3,0.8,47.4,85.5,0.4,2.8,0.0,6.81
112,Bruno Guimarães,1,0.5,43.3,90.5,0.1,2.3,0.1,6.81
113,Jonathan Gradit,1,0.2,52.1,86.9,0.1,3.9,0.0,6.81
114,Eduardo Camavinga,2,0.6,45.5,89.0,0.0,1.7,0.0,6.8
115,Harold Moukoudi,1,0.2,44.6,88.5,0.0,2.3,0.0,6.8
116,Julien Laporte,0.0,0.2,50.0,82.5,0.0,4.1,0.0,6.8
117,Pierre Lees-Melou,2,0.4,40.4,86.3,0.1,2.4,0.0,6.8
118,Birger Meling,3,0.7,38.5,79.8,0.3,2.2,0.0,6.8
119,Guillermo Maripán,1,0.1,59.4,90.0,0.0,3.3,0.0,6.8
120,Benoit Badiashile,1,0.2,69.7,86.9,0.0,5.1,0.0,6.79
121,Yacine Adli,5,1.5,44.7,83.7,0.3,3.3,0.1,6.79
122,Romain Thomas,0.0,0.1,49.2,84.6,0.0,4.9,0.0,6.78
123,Alexis Claude Maurice,5,1.2,23.0,84.5,0.6,0.5,0.0,6.78
124,Otávio,0.0,0.1,51.9,89.8,0.1,3.0,0.0,6.78
125,Caio Henrique,4,0.8,36.9,84.3,0.5,1.1,0.0,6.78
126,Kenny Lala,3,1.3,39.0,74.1,1,3.7,0.0,6.78
127,Renato Sanches,3,0.8,40.7,85.8,0.5,3.5,0.1,6.78
128,Pablo,0.0,0.1,53.8,89.1,0.0,2.9,0.0,6.77
129,Andrei Girotto,1,0.3,43.2,80.1,0.1,2.1,0.0,6.77
130,Daniele Rugani,0.0,0.0,65.0,87.7,0.0,0.0,0.0,6.77
131,Opa Nguette,1,0.9,17.2,73.1,0.1,0.0,0.0,6.77
132,Morgan Sanson,3,1.1,26.7,77.8,0.5,0.8,0.0,6.77
133,Laurent Abergel,1,0.5,40.2,83.7,0.1,2.6,0.0,6.77
134,Habib Diallo,3,0.6,17.0,67.4,0.1,0.7,0.0,6.77
135,Marshall Munetsi,0.0,0.3,31.0,83.4,0.0,2,0.0,6.76
136,Rayan Aït-Nouri,1,1.7,41.0,92.7,0.7,0.3,0.0,6.76
137,Samuel Kalu,1,0.5,13.5,77.0,0.3,0.6,0.0,6.76
138,Djibril Sidibé,2,0.8,51.1,85.1,0.8,2.3,0.1,6.76
139,Boubakary Soumaré,1,0.4,48.5,86.9,0.0,2.4,0.0,6.76
140,Paul Baysse,2,0.3,55.0,87.7,0.1,3.6,0.0,6.75
141,Ghislain Konan,1,0.6,37.5,80.9,0.5,1.6,0.0,6.75
142,Xavier Chavalerin,3,0.8,33.1,84.3,0.2,2.1,0.1,6.75
143,Anthony Caci,2,0.6,46.2,77.0,0.5,5.0,0.0,6.75
144,Renaud Ripart,1,0.5,27.7,69.5,0.2,1.1,0.1,6.74
145,Hiroki Sakai,1,0.6,40.4,82.6,0.1,1.1,0.0,6.74
146,Danilo Pereira,1,0.2,51.5,92.0,0.0,1.3,0.0,6.74
147,Kalifa Coulibaly,1,0.6,15.5,58.0,0.0,0.1,0.0,6.73
148,Bruno Ecuele Manga,0.0,0.0,51.6,84.7,0.0,4.2,0.0,6.73
149,Junior Sambia,6,0.7,27.6,79.7,0.7,1.4,0.0,6.73
150,Nathanael Mbuku,1,0.8,16.5,81.6,0.2,0.6,0.1,6.73
151,Julian Draxler,3,1.3,25.1,88.4,0.5,0.8,0.0,6.73
152,Steven Nzonzi,1,0.4,85.4,91.7,0.0,3.4,0.1,6.73
153,Sacha Boey,1,0.8,31.7,79.2,0.8,1.6,0.0,6.73
154,Moses Simon,5,1.0,17.3,75.0,0.7,0.3,0.0,6.73
155,Ngonda Muzinga,0.0,0.6,45.0,73.1,0.4,2.7,0.0,6.73
156,Mohamed Simakan,1,0.2,42.1,82.1,0.1,4.4,0.0,6.72
157,Pablo Sarabia,4,0.9,20.9,79.4,0.4,0.7,0.1,6.72
158,Youssouf Sabaly,2,0.8,47.5,84.4,0.3,1.1,0.0,6.72
159,Seko Fofana,3,0.8,39.8,87.4,0.1,1.4,0.0,6.72
160,Morgan Schneiderlin,0.0,0.5,57.3,88.8,0.0,3.2,0.0,6.72
161,Abdou Diallo,1,0.0,51.3,93.1,0.2,2.1,0.0,6.72
162,Thomas Mangani,3,1.2,57.2,83.6,0.7,4.6,0.1,6.71
163,Ronaël Pierre-Gabriel,0.0,0.6,38.9,82.8,0.4,2.0,0.0,6.71
164,Thomas Delaine,2,0.5,25.3,77.6,0.6,0.6,0.0,6.71
165,Duje Caleta-Car,1,0.2,57.4,86.1,0.0,3.4,0.0,6.71
166,Wout Faes,0.0,0.1,48.5,86.1,0.0,3.8,0.0,6.7
167,Leandro Paredes,2,0.5,69.6,90.9,0.0,3.7,0.1,6.7
168,Sergio Rico,0.0,0.0,17.3,89.0,0.0,1.2,0.0,6.7
169,Etienne Green,0.0,0.0,23.5,55.9,0.0,6.0,0.0,6.7
170,John Boye,2,0.2,35.3,82.8,0.0,2.5,0.0,6.7
171,Nicolas Pallois,0.0,0.2,40.5,79.0,0.1,3.0,0.0,6.7
172,Terem Moffi,2,0.8,11.9,68.9,0.1,0.3,0.0,6.7
173,Adil Aouchiche,5,1.7,20.0,76.7,1.4,1.2,0.1,6.7
174,Remi Oudin,4,1,24.2,72.6,0.7,0.7,0.0,6.7
175,Wahbi Khazri,1,0.9,15.2,71.3,0.3,0.9,0.0,6.7
176,Anthony Lopes,0.0,0.0,26.2,79.5,0.0,5.3,0.0,6.69
177,Jason Denayer,0.0,0.0,54.4,94.6,0.0,2.5,0.0,6.69
178,Gabriel Silva,0.0,0.8,44.5,84.8,1.3,1.5,0.0,6.69
179,Walter Benítez,0.0,0.0,27.3,78.6,0.0,3.8,0.0,6.69
180,Daniel Congré,0.0,0.1,39.8,86.5,0.0,3.4,0.0,6.69
181,Jérémy Pied,0.0,1,38.0,82.5,1.2,1.5,0.0,6.69
182,Rony Lopes,1,1.5,24.3,80.0,1.1,0.4,0.0,6.69
183,Giulian Biancone,0.0,1,37.0,75.7,1,3,0.0,6.69
184,Alexandre Oukidja,0.0,0.0,25.1,59.4,0.0,7.6,0.0,6.68
185,Thomas Foket,3,0.6,40.4,80.1,0.4,2.5,0.0,6.68
186,Timothée Pembélé,0.0,0.3,38.7,91.8,0.0,0.0,0.0,6.68
187,Ibrahima Sissoko,0.0,0.2,29.8,81.5,0.1,2.1,0.0,6.67
188,Predrag Rajkovic,0.0,0.0,34.8,62.7,0.0,6.6,0.0,6.67
189,Presnel Kimpembe,0.0,0.1,70.3,95.0,0.0,1.6,0.0,6.67
190,Dennis Appiah,2,0.6,29.2,74.8,0.2,0.9,0.0,6.67
191,Ignatius Ganago,0.0,0.6,11.0,72.6,0.0,0.1,0.0,6.67
192,Charles Traoré,0.0,0.2,33.4,71.4,0.3,1.6,0.0,6.67
193,Thiago Mendes,1,0.8,45.7,88.3,0.1,3.5,0.1,6.66
194,William Saliba,0.0,0.1,73.2,91.3,0.0,5.0,0.0,6.66
195,Flavien Tait,3,0.9,33.7,85.1,0.3,2.2,0.0,6.66
196,Jonas Omlin,0.0,0.0,26.1,66.0,0.0,7.3,0.0,6.66
197,Andreaw Gravillon,2,0.3,46.2,74.9,0.2,3.2,0.0,6.66
198,Yassine Benzia,0.0,1.3,25.4,84.3,0.7,1.4,0.0,6.66
199,Fábio,1,0.5,30.5,77.3,0.3,1.3,0.0,6.65
200,Jonathan Ikoné,5,0.6,19.8,81.0,0.0,0.6,0.1,6.65
201,Cesc Fàbregas,3,1.2,34.9,82.9,1,2.2,0.0,6.65
202,Miguel Trauco,2,1.2,42.7,78.3,0.8,2.1,0.0,6.65
203,Mathieu Cafaro,2,0.8,23.3,68.0,0.8,1.4,0.0,6.65
204,Pablo Martinez,1,0.3,42.0,82.7,0.0,5.1,0.0,6.64
205,Valon Berisha,3,1.0,39.3,85.2,0.7,4.1,0.0,6.64
206,Baptiste Reynet,0.0,0.1,37.9,64.6,0.0,7.7,0.0,6.64
207,Álvaro González,3,0.2,60.6,87.9,0.0,3.6,0.0,6.64
208,Ibrahima Diallo,0.0,0.4,56.8,87.0,0.0,4.6,0.0,6.64
209,Issiaga Sylla,0.0,0.4,25.4,78.7,0.5,0.9,0.0,6.63
210,Matthieu Udol,3,0.9,29.0,83.6,0.6,1,0.0,6.63
211,Axel Disasi,0.0,0.1,52.2,86.7,0.0,2.7,0.0,6.63
212,Toma Basic,1,0.8,35.8,84.8,0.4,1.7,0.0,6.63
213,Arnaud Kalimuendo-Muinga,0.0,1,18.0,94.4,0.0,0.0,0.0,6.62
214,Sofiane Boufal,0.0,0.2,19.0,77.1,0.0,0.6,0.0,6.62
215,Romain Hamouma,1,1.2,18.4,75.1,0.7,0.8,0.0,6.62
216,Souleyman Doumbia,1,0.7,35.9,82.4,0.5,0.8,0.0,6.62
217,Hwang Ui-Jo,3,0.6,13.0,79.9,0.1,0.1,0.0,6.62
218,Clément Grenier,3,1.1,36.8,82.5,0.7,2.4,0.0,6.62
219,Alban Lafont,0.0,0.0,26.1,53.6,0.0,5.8,0.0,6.61
220,Brandon Soppy,0.0,0.2,32.8,81.1,0.4,0.7,0.0,6.61
221,Dimitri Lienard,4,1.2,28.4,82.7,1.6,3.0,0.0,6.61
222,Adrien Truffert,3,0.7,36.0,87.0,0.4,0.9,0.0,6.61
223,Yusuf Yazici,4,1.1,14.2,76.2,0.7,0.4,0.0,6.61
224,Hichem Boudaoui,2,0.3,33.4,82.5,0.1,0.8,0.0,6.61
225,Niclas Eliasson,3,1.2,12.4,69.0,1.3,0.4,0.0,6.6
226,Jean-Charles Castelletto,0.0,0.2,32.8,81.2,0.0,1.8,0.0,6.6
227,Jean-Ricner Bellegarde,1,0.5,20.3,81.8,0.5,1.3,0.0,6.6
228,Thilo Kehrer,0.0,0.1,50.3,92.5,0.1,0.8,0.0,6.6
229,Pierrick Capelle,3,0.7,30.9,81.5,0.3,1.0,0.0,6.59
230,Enock Kwateng,0.0,0.4,30.9,81.1,0.3,1.1,0.0,6.59
231,Jonathan Panzo,0.0,0.0,49.5,87.0,0.0,2.4,0.0,6.59
232,Benoît Costil,0.0,0.0,31.1,67.3,0.0,8.8,0.0,6.59
233,Nicolas Cozza,0.0,0.3,25.6,80.6,0.2,1.4,0.0,6.58
234,Enzo Le Fée,6,0.9,21.9,82.1,0.6,1.1,0.1,6.58
235,Lucas Perrin,0.0,0.1,22.9,92.5,0.0,1.4,0.0,6.58
236,Steven Fortes,0.0,0.1,51.9,87.0,0.0,3.6,0.0,6.58
237,Domagoj Bradaric,2,0.4,28.5,84.6,0.3,1.1,0.0,6.58
238,Alfred Gomis,0.0,0.0,24.9,75.0,0.0,4.0,0.0,6.58
239,Lassana Coulibaly,1,0.2,22.6,82.7,0.0,1.2,0.0,6.58
240,Arnaud Nordin,4,0.7,13.3,82.0,0.7,0.7,0.0,6.58
241,Maxence Caqueret,1,0.6,36.3,86.9,0.1,1.7,0.0,6.57
242,Lamine Fomba,1,0.6,21.8,80.9,0.0,0.8,0.0,6.57
243,Kasper Dolberg,2,0.6,12.3,81.5,0.0,0.2,0.0,6.57
244,Pedro Mendes,0.0,0.1,36.4,84.1,0.0,3.9,0.0,6.56
245,Imran Louza,2,0.8,37.0,82.6,0.5,2.2,0.0,6.56
246,Jordan Lotomba,0.0,0.4,37.9,82.9,0.2,1.1,0.0,6.56
247,Paul Lasne,0.0,0.3,48.9,85.8,0.0,2.2,0.0,6.56
248,Arnaud Kalimuendo-Muinga,3,0.5,9.5,80.5,0.2,0.1,0.0,6.56
249,Ismael Traoré,3,0.3,51.0,84.1,0.0,2.6,0.0,6.56
250,Gautier Larsonneur,0.0,0.0,30.7,77.1,0.0,6.6,0.0,6.55
251,Mehdi Abeid,0.0,0.7,37.2,88.2,0.6,2.2,0.0,6.55
252,Sinaly Diomandé,0.0,0.1,27.0,86.8,0.0,1.1,0.0,6.55
253,Myziane Maolida,1,0.8,17.5,77.8,0.3,0.4,0.0,6.55
254,Pape Gueye,0.0,0.2,42.9,84.2,0.1,2.1,0.0,6.55
255,Youcef Atal,0.0,0.3,27.4,83.6,0.4,0.9,0.0,6.55
256,Arbër Zeneli,3,0.6,12.0,79.1,0.4,0.1,0.0,6.55
257,Timothée Kolodziejczak,0.0,0.1,53.7,83.1,0.1,2.6,0.0,6.55
258,Dylan Bronn,0.0,0.2,47.1,83.2,0.0,3.4,0.0,6.55
259,Xeka,2,0.6,25.9,88.9,0.3,1.5,0.1,6.55
260,Mihailo Ristic,2,0.5,27.6,79.6,0.9,2.2,0.0,6.55
261,Boubacar Traore,0.0,0.0,22.0,77.3,0.0,0.5,0.0,6.55
262,Christophe Hérelle,0.0,0.2,55.8,87.3,0.0,5.4,0.0,6.54
263,Florent Mollet,5,1.2,33.1,89.4,0.7,2.1,0.0,6.54
264,Panagiotis Retsos,0.0,0.5,45.8,85.2,0.0,2.3,0.0,6.54
265,Mexer,0.0,0.2,51.1,86.5,0.0,3.4,0.0,6.54
266,Stephy Mavididi,0.0,0.4,13.0,81.3,0.1,0.3,0.0,6.54
267,Lamine Gueye,2,0.7,16.2,75.7,0.5,0.2,0.0,6.54
268,Romain Salin,0.0,0.0,29.8,70.4,0.0,6.1,0.0,6.53
269,Arnaud Souquet,1,0.4,18.7,76.1,0.5,0.4,0.0,6.53
270,Facundo Medina,0.0,0.3,65.0,85.8,0.0,4.8,0.0,6.52
271,Leonardo Balerdi,0.0,0.0,49.8,87.0,0.0,2.5,0.0,6.52
272,Adrien Thomasson,1,1,29.2,78.0,0.2,1.2,0.0,6.52
273,Gaëtan Charbonnier,1,0.6,18.4,78.6,0.2,0.5,0.1,6.52
274,Kelyan Guessoum,0.0,0.1,38.0,88.4,0.0,1.9,0.0,6.52
275,Adama Soumaoro,0.0,0.0,38.7,94.8,0.0,1.7,0.0,6.52
276,Haris Belkebla,0.0,0.3,40.1,87.7,0.0,2.1,0.0,6.52
277,Gerzino Nyamsi,0.0,0.1,46.9,87.5,0.0,2.3,0.0,6.52
278,Vincent Le Goff,0.0,0.8,37.3,77.3,0.5,1.5,0.0,6.52
279,Benjamin Lecomte,0.0,0.0,32.0,72.8,0.0,6.1,0.0,6.52
280,Faitout Maouassa,1,0.4,27.1,82.7,0.4,1.7,0.0,6.52
281,Adrián Cubas,0.0,0.3,37.1,83.9,0.1,2.5,0.0,6.52
282,Luis Henrique,5,0.8,12.8,80.7,0.5,0.1,0.1,6.51
283,Yannick Cahuzac,0.0,0.4,28.8,83.3,0.1,1.1,0.0,6.51
284,Loris Benito,0.0,0.5,49.0,86.4,0.3,2.0,0.0,6.51
285,Nicolas de Preville,2,1,17.5,72.9,0.7,1.0,0.0,6.51
286,Colin Dagba,1,0.5,32.2,90.8,0.3,0.2,0.0,6.51
287,Anthony Racioppi,0.0,0.0,26.0,60.1,0.0,5.3,0.0,6.51
288,Jérôme Hergault,0.0,0.3,31.1,77.6,0.2,0.7,0.0,6.51
289,Mounir Chouiar,2,1,20.3,79.8,0.6,1.0,0.0,6.51
290,Eiji Kawashima,0.0,0.0,26.3,64.3,0.0,8.8,0.0,6.5
291,Éric Ebimbe,1,0.8,25.4,81.8,0.2,0.9,0.0,6.5
292,Abdoulaye Touré,2,0.5,32.3,85.1,0.1,1.2,0.1,6.5
293,Stevan Jovetic,0.0,0.4,12.1,69.8,0.2,0.4,0.0,6.5
294,Erwan Belhadji,0.0,1,8.0,87.5,0.0,0.0,0.0,6.5
295,Yehvann Diouf,0.0,0.0,19.5,71.8,0.0,3,0.0,6.5
296,Jean-Kévin Duverne,0.0,0.1,49.2,84.2,0.0,5,0.0,6.5
297,Fabien Lemoine,0.0,0.5,46.2,86.6,0.1,2.5,0.0,6.5
298,Jean Lucas,2,0.6,39.6,90.2,0.3,2.4,0.2,6.5
299,Anthony Briançon,0.0,0.3,52.4,85.1,0.1,6.2,0.0,6.49
300,Quentin Boisgard,2,0.9,17.7,80.2,0.7,0.3,0.0,6.49
301,Moreto Cassamã,1,0.5,47.4,88.4,0.3,4.6,0.0,6.49
302,Rayan Cherki,3,0.5,12.4,82.6,0.1,0.5,0.0,6.49
303,Julien Faussurier,3,1.2,24.7,76.4,1.4,2.5,0.0,6.49
304,Vincent Manceau,0.0,0.4,47.3,81.5,0.3,2.4,0.0,6.49
305,Jean-Louis Leca,0.0,0.0,23.8,63.0,0.0,5.5,0.0,6.49
306,Romain Del Castillo,5,0.7,12.8,73.8,0.6,0.3,0.0,6.48
307,Sofiane Alakouch,2,0.2,32.5,78.0,0.1,1.7,0.0,6.48
308,Sada Thioub,1,0.9,21.3,84.7,0.2,0.6,0.0,6.48
309,Clement Michelin,4,0.7,18.9,77.0,0.9,1.1,0.0,6.48
310,Sékou Mara,2,0.3,7.6,59.0,0.0,0.1,0.0,6.48
311,Kévin Denkey,1,0.5,10.5,70.5,0.1,0.4,0.0,6.48
312,Henry Onyekuru,1,0.8,8.5,76.5,0.0,0.0,0.0,6.48
313,Khéphren Thuram,0.0,0.2,33.1,88.0,0.0,1.6,0.0,6.47
314,Jean Michael Seri,0.0,0.4,42.4,86.1,0.2,2.9,0.0,6.47
315,Mathias Pereira Lage,1,0.4,15.1,76.3,0.1,0.3,0.0,6.47
316,Mattia De Sciglio,1,0.3,28.8,84.2,0.3,1.5,0.0,6.47
317,Senou Coulibaly,0.0,0.0,46.3,79.8,0.0,2.8,0.0,6.47
318,Mama Baldé,0.0,0.3,16.1,69.7,0.0,0.4,0.0,6.47
319,Saidou Sow,0.0,0.1,38.9,82.4,0.0,2.5,0.0,6.47
320,Didier Ndong,1,0.3,51.1,87.7,0.1,3.8,0.1,6.47
321,Josh Maja,0.0,0.5,11.1,84.1,0.0,0.2,0.0,6.46
322,Victorien Angban,1,0.5,33.7,88.5,0.0,2.3,0.0,6.46
323,Saif-Eddine Khaoui,1,0.3,12.7,71.3,0.1,0.4,0.0,6.46
324,Jordan Ferri,3,0.6,47.4,86.0,0.2,4.2,0.1,6.45
325,Arthur Zagre,0.0,0.0,13.7,70.7,0.0,0.7,0.0,6.45
326,Ibrahim Amadou,0.0,0.2,28.5,84.6,0.0,1.1,0.0,6.45
327,Abdoulaye Bamba,0.0,0.5,40.5,79.2,0.4,1.6,0.1,6.45
328,Hugo Magnetti,0.0,0.2,26.0,85.5,0.0,2.4,0.1,6.45
329,Stéphane Bahoken,2,0.4,10.3,74.8,0.0,0.1,0.0,6.45
