,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
31,Erick Pulgar,6,2,1.2,2.1,0.4,1.2,0.0,0.7,1.2,7.11
32,Fabio Quagliarella,26,8,3.8,1,0.5,1.6,1,1.4,2.5,7.11
33,Merih Demiral,2,0.0,0.5,0.1,0.3,0.3,0.1,0.1,0.1,7.11
34,Lucas Leiva,0.0,2,0.6,1.1,0.4,0.7,0.1,0.9,0.3,7.11
35,Kevin Malcuit,0.0,2,0.5,0.9,1.4,0.9,0.1,0.8,1.6,7.11
36,Bartlomiej Dragowski,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.1
37,Kevin Strootman,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,7.09
38,Marcelo Brozovic,2,1,0.8,1.6,0.7,0.9,0.0,0.8,1.4,7.08
39,Paulo Dybala,5,4,2.2,1.7,1.7,2.2,0.2,1.4,2.4,7.08
40,Sime Vrsaljko,0.0,2,0.2,1.6,0.2,1.0,0.1,0.4,0.8,7.08
41,Alessio Cragno,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,7.07
42,Federico Fazio,5,0.0,0.9,0.2,0.4,0.4,0.0,0.2,0.5,7.07
43,Germán Pezzella,2,1,0.8,0.2,0.1,0.8,0.0,0.3,0.5,7.06
44,Kalidou Koulibaly,2,2,0.5,0.2,0.3,0.5,0.0,0.3,0.5,7.06
45,Ivan Perisic,8,3,2.9,1.8,0.7,0.3,0.3,0.5,1.5,7.06
46,Steven Nzonzi,1,2,0.7,0.8,0.4,0.5,0.0,0.4,0.5,7.06
47,Luis Alberto,4,5,2.5,2.9,0.9,0.9,0.1,1.6,1.8,7.05
48,Christian Kouamé,4,5,2.3,1.3,1.1,2.2,0.5,2.1,2.7,7.05
49,Stefano Okaka,6,1,1.1,1.1,1.6,1.8,0.4,2.7,2.5,7.04
50,José Callejón,3,10,1.8,2.1,0.4,1.4,0.5,0.6,0.8,7.03
51,Joaquín Correa,5,6,2.1,1.7,2.1,1.2,0.2,0.8,1.7,7.03
52,Miralem Pjanic,2,6,0.9,2.3,0.4,0.7,0.0,0.5,0.8,7.03
53,Lyanco,1,0.0,0.6,0.2,0.7,0.2,0.2,0.4,0.6,7.03
54,Remo Freuler,2,6,0.9,1.3,0.7,2.1,0.0,1.1,1.5,7.02
55,Senad Lulic,4,1,0.8,1.5,1.2,0.8,0.2,0.9,1.6,7.02
56,Jasmin Kurtic ,6,5,2.1,1.2,0.8,1.8,0.0,0.7,1,7.02
57,Juraj Kucka ,4,3,1.4,0.9,0.8,1.5,0.1,1.6,1.3,7.01
58,Marten de Roon,2,3,0.8,0.9,0.2,0.4,0.0,0.3,0.6,7.0
59,Antonio Mirante,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,7.0
60,Lorenzo Pellegrini,2,3,1.8,2.4,1.0,1.3,0.2,1.3,2.0,7.0
61,Dennis Praet,2,3,1.0,1.1,1.1,1.2,0.0,1.5,1.2,6.99
62,Albin Ekdal,0.0,0.0,0.5,0.6,1.1,2.1,0.0,1.0,0.9,6.99
63,Piotr Zielinski,6,2,2.2,1.6,1.0,0.8,0.1,1.1,1.4,6.99
64,Dalbert,0.0,1,0.5,0.9,0.3,1.5,0.0,0.6,0.7,6.99
65,Krzysztof Piatek,9,0.0,2.3,0.8,0.4,1.2,0.7,1.3,2.6,6.99
66,Domenico Berardi,8,4,3.6,1.7,1.3,2.6,0.3,1.4,2.2,6.98
67,Federico Chiesa,6,3,3.6,1.5,2.1,1.6,0.3,1.8,2.9,6.98
68,Giorgio Chiellini,1,1,0.5,0.3,0.2,0.8,0.0,0.4,0.4,6.98
69,Emre Can,4,1,1.1,0.7,0.9,0.8,0.1,0.4,0.9,6.98
70,Salvatore Sirigu,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.98
71,Diego Farias,4,4,2.3,1.3,0.8,1.0,0.2,1.2,1.8,6.97
72,Tomás Rincón,3,1,1,0.8,0.8,1.2,0.0,1,1.1,6.97
73,Ismaël Bennacer,0.0,5,0.5,0.9,1.8,1.6,0.0,1.2,1.5,6.96
74,Iván Marcano,0.0,0.0,0.3,0.6,0.3,0.4,0.0,0.2,0.0,6.96
75,Jordan Veretout,5,3,1.2,2.3,0.6,1.2,0.0,0.8,0.9,6.96
76,Ciro Immobile,15,6,3.4,1.5,0.9,1.1,1.1,1,2.3,6.96
77,Roberto Gagliardini,5,0.0,1.3,0.7,0.3,1.0,0.1,0.5,1.2,6.96
78,Franck Kessié,7,2,1.5,1.3,1.3,0.9,0.1,1.2,2.1,6.95
79,Pietro Terracciano,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.95
80,Francesco Acerbi,3,1,0.5,0.3,0.2,1.1,0.1,0.2,0.5,6.95
81,Timothy Castagne,4,2,0.7,1.0,0.7,0.5,0.0,1.0,1.2,6.95
82,Nikola Milenkovic,3,0.0,0.9,0.1,0.3,0.6,0.1,0.2,0.6,6.94
83,Nicolas Nkoulou,2,0.0,0.2,0.1,0.2,0.8,0.0,0.3,0.2,6.94
84,Cristián Zapata,0.0,0.0,0.2,0.3,0.2,0.6,0.0,0.2,0.2,6.93
85,Kwadwo Asamoah,0.0,1,0.3,1.0,1.3,2.2,0.0,0.7,1.1,6.93
86,Samir,2,0.0,0.4,0.4,0.4,1.2,0.1,0.2,0.8,6.93
87,Manuel Lazzari ,0.0,8,1.0,1.7,2.0,1.8,0.0,1.3,1.8,6.93
88,Nicola Murru,0.0,5,0.5,0.9,0.5,0.9,0.0,0.7,0.6,6.93
89,Federico Santander,8,3,2.4,1.2,0.1,1.2,0.5,0.8,1.4,6.92
90,Rodrigo Palacio,3,6,1.6,1.4,1.8,2.3,0.9,2.0,2.6,6.92
91,Matteo Politano,5,6,2.2,1.8,1.3,1.2,0.1,0.9,1.4,6.92
92,Cristiano Biraghi,1,4,0.9,1.7,0.4,0.7,0.1,0.3,1.1,6.92
93,Rade Krunic,5,7,1.6,1.6,1.4,2.3,0.0,1.1,2.2,6.91
94,Hans Hateboer,5,5,0.8,1.4,0.4,0.4,0.1,0.9,1.0,6.91
95,Stefano Sensi,2,4,1.3,1.9,0.7,2.4,0.0,1.0,1.2,6.91
96,Cédric Soares,0.0,1,1.0,1.5,0.0,1.0,0.0,0.3,1.3,6.9
97,Faouzi Ghoulam,1,3,0.6,1.6,0.1,1.1,0.2,0.2,0.6,6.9
98,Milan Skriniar,0.0,1,0.4,0.2,0.2,0.8,0.0,0.2,0.5,6.89
99,Alessandro Florenzi,3,2,1.2,1.4,0.3,0.8,0.1,0.3,0.6,6.89
100,Danilo D'Ambrosio,2,5,0.5,1.1,0.4,1.2,0.3,0.6,0.9,6.89
101,Diego Perotti,5,0.0,1.2,1.4,1.4,1.2,0.1,0.7,0.9,6.89
102,Radja Nainggolan,6,3,2.4,1.4,0.9,0.9,0.1,1.6,1.9,6.89
103,Kostas Manolas,1,1,0.5,0.1,0.1,0.7,0.0,0.0,0.3,6.89
104,Mattia De Sciglio,0.0,1,0.3,0.6,0.4,0.6,0.1,0.5,0.6,6.89
105,Pietro Terracciano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.88
106,Soualiho Meité,2,4,0.9,0.9,1.5,1.5,0.0,1.3,1.9,6.88
107,Juan Musso,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,6.88
108,Lucas Biglia,1,0.0,0.4,0.8,0.2,1,0.0,0.8,0.6,6.88
109,Gervinho ,11,2,1.5,0.7,2.1,1.1,0.5,1.9,2.5,6.88
110,Daniele Baselli,4,1,1.2,1.3,0.7,1.0,0.0,1,1.5,6.88
111,Ola Aina,1,3,0.8,0.8,1,1.3,0.1,0.8,1.2,6.88
112,Koffi Djidji,0.0,0.0,0.1,0.0,0.9,0.2,0.0,0.4,0.6,6.87
113,Luis Muriel,6,0.0,2.4,1,1.6,0.8,0.2,1.6,2.6,6.87
114,Riccardo Orsolini,8,5,1.9,0.6,0.9,1.5,0.4,0.7,1.7,6.87
115,Nikola Maksimovic,0.0,0.0,0.1,0.2,0.2,1.0,0.1,0.1,0.4,6.87
116,Vitor Hugo,0.0,2,0.5,0.3,0.1,0.6,0.0,0.1,0.4,6.87
117,Ali Adnan,0.0,0.0,1,1,1.7,0.7,0.0,0.3,0.0,6.87
118,Silvio Proto,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.87
119,Gianluca Mancini,5,2,1.3,0.4,0.4,0.5,0.1,0.3,0.4,6.86
120,Riccardo Gagliolo ,0.0,2,0.6,0.5,0.1,1.2,0.0,0.2,0.7,6.86
121,Ignacio Pussetto,4,4,1.6,0.6,1.3,1.6,0.6,1.3,2.5,6.86
122,Alessio gnoli,2,0.0,0.3,0.2,0.0,0.4,0.1,0.1,0.4,6.86
123,Luigi Sepe ,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.85
124,Juan Cuadrado,1,2,0.9,1.7,1.1,2.2,0.1,0.8,1.2,6.85
125,Berat Djimsiti,1,2,0.4,0.3,0.2,0.8,0.0,0.2,0.5,6.85
126,Marko Pajac,2,2,0.9,1,0.9,0.9,0.0,1,0.9,6.85
127,Blaise Matuidi,3,2,0.6,0.7,0.6,0.8,0.2,0.6,1.3,6.85
128,Gonzalo Higuaín,6,1,3.7,1.3,1.3,0.9,0.5,1.7,2.3,6.85
129,Stefan de Vrij,2,0.0,0.6,0.2,0.1,0.4,0.0,0.1,0.2,6.85
130,Gianluigi Donnarumma,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.85
131,Roberto Soriano,2,2,1.8,1.5,1.1,1,0.1,1.4,1.7,6.85
132,Lorenzo Tonelli,1,0.0,0.4,0.1,0.3,1.9,0.0,0.7,0.3,6.85
133,Marco Parolo,4,3,1.8,0.9,0.1,0.4,0.1,0.6,1,6.85
134,Ricardo Rodríguez,0.0,3,0.8,0.6,0.3,0.5,0.0,0.5,0.4,6.84
135,Mauro Icardi,11,4,2.5,1.2,0.3,0.6,0.7,0.7,1.5,6.84
136,Rodrigo Bentancur,2,3,0.6,0.8,0.6,0.5,0.1,0.7,0.9,6.84
137,Wojciech Szczesny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84
138,José Luis Palomino,1,1,0.3,0.2,0.2,0.2,0.0,0.1,0.4,6.84
139,Rômulo,0.0,1,0.4,1.2,1.3,0.8,0.2,0.6,0.6,6.84
140,Joachim Andersen,0.0,1,0.4,0.3,0.5,0.4,0.0,0.2,0.3,6.84
141,Davide Calabria,1,1,0.4,0.8,0.5,0.7,0.0,0.6,1.0,6.84
142,Daniele Rugani,2,0.0,0.6,0.0,0.0,0.3,0.0,0.3,0.2,6.84
143,Thiago Cionek ,0.0,3,0.5,0.5,0.1,1.2,0.0,0.4,0.7,6.83
144,Iago Falque,6,4,2.2,1.9,0.7,0.7,0.3,1.4,1.8,6.83
145,Gregoire Defrel,11,3,1.3,0.7,0.8,0.9,0.2,1.4,1.6,6.82
146,Fabrizio Cacciatore,0.0,2,0.4,0.9,0.3,0.3,0.0,0.1,0.4,6.82
147,Danilo,1,0.0,0.3,0.3,0.1,0.5,0.1,0.0,0.1,6.82
148,Nicola Sansone,2,4,2.0,1.3,0.8,1.9,0.3,1.8,2.3,6.81
149,Luiz Felipe,1,1,0.5,0.2,0.2,0.7,0.1,0.2,0.5,6.81
150,Cristian Romero,2,2,0.7,0.1,0.6,0.8,0.0,0.2,0.6,6.81
151,Raúl Albiol,1,0.0,0.2,0.3,0.1,0.4,0.0,0.1,0.3,6.81
152,Andrea Petagna ,16,1,2.5,0.8,0.8,1.3,0.2,2.4,2.3,6.81
153,Paolo Gozzi Iweru,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.81
154,Bryan Cristante,4,3,1.2,0.8,0.9,0.4,0.0,1,0.8,6.81
155,Rafael Tolói,1,3,1.2,0.6,0.4,0.7,0.0,0.4,0.6,6.81
156,Lucas Castro,1,3,0.8,1.3,0.6,0.8,0.2,1.8,2.5,6.81
157,Mohamed Fares ,3,0.0,1.6,1.1,1.0,1.1,0.0,1.1,1.5,6.81
158,Amin Younes,3,2,1.1,0.8,1.5,1.3,0.2,0.7,0.8,6.8
159,Leonardo Bonucci,3,0.0,0.5,0.3,0.1,0.8,0.1,0.1,0.3,6.8
160,Jeremie Boga,3,1,1.1,0.6,3.3,1.2,0.3,1,1.5,6.8
161,Daniele De Rossi,1,2,0.3,0.9,0.1,0.5,0.1,0.1,0.2,6.8
162,Salvador Ichazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
163,Orestis Karnezis,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.79
164,Karol Linetty,3,3,1.1,0.9,0.6,1.6,0.0,1.1,1.9,6.79
165,Simone Missiroli ,0.0,0.0,0.4,0.8,0.6,1.6,0.0,0.7,0.9,6.78
166,Pol Lirola,2,6,0.5,1.1,1.2,0.3,0.1,0.8,0.9,6.78
167,Samir Handanovic,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.78
168,Roberto Inglese ,9,1,1.9,0.6,0.8,1.3,1.2,2.2,3.4,6.78
169,Kevin Bonifazi ,2,1,0.4,0.3,0.9,0.7,0.0,0.7,0.9,6.78
170,Alex Meret,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,6.77
171,Manuel Locatelli,2,4,1.1,1.4,0.7,1.0,0.0,0.9,1.4,6.77
172,Gianluca Caprari,6,2,1.4,0.7,0.9,1.2,0.2,1.3,1.9,6.76
173,Thomas Strakosha,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.76
174,Luca Cigarini,0.0,1,0.8,1.3,0.4,0.7,0.0,0.5,0.4,6.76
175,Gastón Ramírez,4,4,1,1.2,0.7,1.3,0.1,1.8,1.3,6.76
176,Mattia Bani,0.0,0.0,0.4,0.1,0.0,1.1,0.1,0.2,0.5,6.76
177,Matías Vecino,3,1,1.5,0.7,0.5,1.0,0.1,0.5,0.9,6.75
178,Sami Khedira,2,1,1.7,0.6,0.0,0.5,0.0,0.4,0.8,6.75
179,Giovanni Di Lorenzo,5,3,0.6,1.1,0.8,1.5,0.1,1.2,1.1,6.75
180,Rômulo,1,2,0.8,1.4,1,1.1,0.2,0.3,1.1,6.74
181,Omar Colley,0.0,0.0,0.3,0.2,0.2,0.3,0.1,0.2,0.2,6.74
182,Federico Peluso,1,0.0,0.1,0.0,0.3,0.9,0.0,0.1,0.1,6.74
183,Nicolò Barella,1,3,1.5,1.2,1.2,2.3,0.1,1.8,3.2,6.73
184,Marvin Zeegelaar,0.0,0.0,0.1,0.4,1.3,0.5,0.1,0.5,1,6.73
185,Pepe Reina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73
186,Rolando Mandragora,3,2,1.3,0.8,0.1,1.1,0.0,0.4,0.7,6.73
187,Mateo Musacchio,1,0.0,0.4,0.3,0.1,0.6,0.1,0.2,0.2,6.73
188,Francesco Vicari ,2,1,0.3,0.1,0.0,0.4,0.0,0.1,0.0,6.72
189,Darijo Srna,0.0,4,0.4,1.7,0.4,2.8,0.0,0.5,0.8,6.72
190,Elseid Hysaj,0.0,2,0.5,0.6,0.7,0.7,0.0,0.8,1,6.72
191,Mauro Burruchaga,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,0.0,6.72
192,Gian Marco Ferrari,4,0.0,0.7,0.2,0.1,0.8,0.0,0.2,0.5,6.72
193,Bruno Alves ,4,1,0.5,0.3,0.1,0.4,0.0,0.0,0.2,6.72
194,Valon Behrami,1,0.0,0.5,0.3,0.3,1.8,0.0,0.9,0.8,6.72
195,Federico Dimarco ,1,0.0,1.0,0.7,0.8,0.5,0.1,1.1,0.9,6.72
196,Stefan Radu,0.0,1,0.3,0.3,0.3,0.8,0.0,0.5,0.8,6.72
197,Ibrahima Mbaye,2,0.0,0.6,0.2,0.2,1,0.0,0.5,0.8,6.72
198,Francesco Caputo,16,3,2.5,1.2,0.3,0.9,0.8,1.3,2.4,6.71
199,Edgar Barreto,0.0,2,0.7,0.8,0.1,0.8,0.1,0.5,1,6.71
200,Kevin-Prince Boateng,4,1,2.2,1.2,0.0,2.1,0.6,1.1,2,6.71
201,Marco Sportiello,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.71
202,Lukas Lerager,1,0.0,1.1,1.3,0.3,1.6,0.1,0.8,0.4,6.71
203,Andrea Consigli,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,6.71
204,Camillo Ciano,7,4,2.3,1.8,0.5,2.7,0.5,1.9,2.1,6.71
205,Danilo Cataldi,2,1,1.1,1.2,0.5,0.3,0.1,0.2,0.6,6.71
206,Emiliano Viviano ,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,6.71
207,Federico Mattiello,1,1,0.6,1.1,0.5,0.7,0.1,0.6,1.6,6.71
208,Javier Pastore,3,0.0,1.4,1.3,1.1,0.2,0.0,0.4,1,6.7
209,Davide Biraschi,0.0,0.0,0.3,0.3,1.4,0.9,0.0,0.5,0.7,6.7
210,Lorenzo De Silvestri,2,4,0.9,0.9,0.2,0.6,0.2,0.6,1.2,6.7
211,Nicolò Zaniolo,4,2,1.8,0.7,1.5,1.2,0.1,2.5,2.6,6.7
212,Miha Zajc,3,2,2.8,1.2,1.4,0.6,0.3,1.1,1.6,6.7
213,João Mário,1,2,0.8,0.9,1.2,1.2,0.0,1,1.4,6.7
214,Alessandro Murgia ,0.0,3,0.9,1.1,0.2,2.1,0.1,0.8,1.2,6.7
215,José Machín ,0.0,1,1,0.5,1.5,0.0,0.0,0.0,1,6.7
216,Luca Paganini,2,0.0,2,0.6,0.3,2.5,0.1,1.2,1.5,6.69
217,Lukasz Skorupski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69
218,Seko Fofana,2,4,1.9,1.2,1.7,0.9,0.0,1.6,2.3,6.69
219,Stefano Sorrentino,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.69
220,Jacopo Dezi ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.69
221,Moise Kean,6,0.0,1.5,0.4,0.7,0.5,0.2,0.8,1.7,6.69
222,Bartosz Bereszynski,0.0,2,0.3,0.4,0.9,1.1,0.0,0.7,0.7,6.69
223,Mário Rui,1,1,1.1,1.3,0.6,0.9,0.2,0.7,0.9,6.69
224,Gerson,3,3,1.1,1,0.8,2.4,0.1,1.3,1.0,6.69
225,Cengiz Ünder,3,7,1.5,1.2,0.8,1.1,0.2,0.8,1.5,6.69
226,William Troost-Ekong,0.0,0.0,0.2,0.1,0.1,0.3,0.0,0.2,0.3,6.68
227,Federico Bernardeschi,2,3,1.9,1.2,0.8,1.1,0.3,0.6,1.0,6.68
228,Milan Badelj,1,0.0,0.6,0.4,1.3,0.7,0.0,0.4,0.4,6.68
229,Felipe Caicedo,8,2,1.5,0.7,0.6,0.9,0.3,0.8,1.0,6.68
230,Darko Lazovic,3,4,1.2,1.4,1.1,0.4,0.1,0.5,1.2,6.68
231,Jacopo Sala,0.0,1,0.4,0.9,0.5,0.8,0.0,0.6,0.8,6.67
232,Alex Ferrari,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,1.3,6.67
233,Sebastien De Maio,1,0.0,0.8,0.2,0.3,0.3,0.1,0.0,0.3,6.67
234,Bram Nuytinck,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.3,6.67
235,Joel Obi,1,0.0,0.9,0.5,0.5,0.4,0.3,0.2,0.9,6.67
236,Hamed Traore,2,2,1.4,0.8,1.3,0.7,0.2,1.5,1.4,6.67
237,Justin Kluivert,1,6,0.7,1.2,0.8,0.8,0.1,0.8,1.5,6.66
238,Joseph Alfred Duncan,4,4,1,1.2,0.7,0.8,0.1,1.2,1.0,6.66
239,Federico Ceccherini,0.0,0.0,0.1,0.2,0.4,1.3,0.1,0.1,0.5,6.66
240,Marek Hamsik,0.0,0.0,1.2,1.2,0.5,0.2,0.0,0.5,0.4,6.66
241,Ivan Provedel,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.1,6.66
242,Christian Nørgaard,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.5,0.5,6.66
243,Bartosz Salamon,0.0,0.0,0.6,0.1,0.1,0.4,0.0,0.1,0.2,6.65
244,Sandro,0.0,1,0.4,0.5,0.0,0.8,0.2,0.2,0.2,6.65
245,Francisco Sierralta ,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.2,0.3,6.65
246,Alberto Grassi ,0.0,0.0,0.7,0.3,0.7,1.6,0.0,0.4,1.1,6.65
247,Júnior Tavares,0.0,0.0,0.3,0.7,1,1.3,0.0,1.7,0.0,6.65
248,João Pedro,7,2,1.8,1.0,0.6,1.6,0.3,1.2,1.7,6.65
249,Riccardo Meggiorini,3,1,1.4,0.5,0.3,2.3,0.5,0.9,1.5,6.65
250,Giovanni Simeone,6,3,1.8,0.8,0.7,1.6,0.4,1.7,2.8,6.64
251,Arturo Calabresi,1,0.0,0.1,0.6,0.5,0.6,0.1,0.4,0.5,6.64
252,Marlon Santos,1,0.0,0.3,0.2,0.2,0.4,0.0,0.1,0.4,6.64
253,Mehdi Bourabia,1,0.0,1.1,0.8,1.0,0.8,0.0,1.2,1.4,6.64
254,Alban Lafont,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,6.64
255,Lautaro Martínez,6,2,2.4,0.8,0.5,1.6,0.1,1.1,2.1,6.64
256,Artur Ionita,3,2,1,0.5,0.5,0.4,0.1,1.1,1.1,6.64
257,Cristian Dell'Orco,1,0.0,0.3,0.3,0.2,0.7,0.0,0.4,0.9,6.63
258,Marco D'Alessandro,0.0,2,0.5,0.9,1.3,1.2,0.1,0.7,1.3,6.63
259,Luca Ceppitelli,1,1,0.6,0.1,0.1,0.6,0.0,0.1,0.2,6.63
260,Emiliano Moretti,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.2,0.2,6.63
261,Ionut Radu,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,6.63
262,Adam Marusic,1,1,0.6,0.8,0.8,0.7,0.1,0.8,0.9,6.63
263,Emil Audero,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,6.63
264,Douglas Costa,1,0.0,1.2,1.2,1.8,0.5,0.1,0.8,1,6.63
265,Ivan Radovanovic,0.0,0.0,1.4,0.3,0.4,1.3,0.1,0.2,0.3,6.63
266,Lorenzo Ariaudo,0.0,0.0,0.3,0.2,0.2,1.2,0.1,0.1,0.1,6.62
267,Emanuel Vignato,1,1,0.9,1.1,1.1,0.5,0.0,1.4,0.7,6.62
268,Antonino Barillà ,3,2,0.6,0.6,0.5,1.0,0.1,0.9,1.2,6.62
269,Edoardo Goldaniga,1,1,0.4,0.2,0.2,1.2,0.1,0.2,0.5,6.62
270,Ignazio Abate,0.0,0.0,0.1,0.4,0.2,0.3,0.0,0.1,0.4,6.62
271,Filippo Costa ,0.0,0.0,0.7,0.8,0.8,0.8,0.0,0.4,1.0,6.62
272,Nicolò Brighenti,0.0,0.0,0.3,0.2,0.1,1.7,0.0,0.2,0.5,6.61
273,Rogerio,1,2,0.4,0.6,0.6,0.8,0.1,0.6,1.2,6.61
274,Paolo Faragò,1,1,0.8,0.8,0.5,0.9,0.0,0.8,1.2,6.61
275,Blerim Dzemaili,1,1,1.5,0.6,1.0,2.0,0.0,0.7,0.8,6.61
276,Charalampos Lykogiannis,0.0,1,0.6,0.7,0.4,0.1,0.1,0.5,0.7,6.61
277,Wallace,0.0,0.0,0.6,0.2,0.2,0.6,0.0,0.1,0.5,6.61
278,Fabio Borini,2,2,1.5,0.7,0.4,1.7,0.2,1.0,1.4,6.6
279,Alex Berenguer,2,3,0.7,1.2,1.1,1.1,0.1,1.6,1.7,6.6
280,Luca Siligardi ,1,2,1.3,0.6,1.2,0.9,0.1,1.4,1.4,6.6
281,Andrea Masiello,0.0,2,0.3,0.3,0.0,0.8,0.1,0.2,0.3,6.6
282,Jacob Rasmussen,0.0,1,0.2,0.2,0.2,0.4,0.0,0.1,0.4,6.6
283,Marko Rog,1,0.0,0.7,0.0,0.9,1.0,0.0,0.4,0.9,6.6
284,Hidde ter Avest,0.0,1,0.2,0.6,0.3,0.5,0.0,0.5,0.6,6.6
285,Andrea Beghetto,0.0,3,0.9,2,0.3,0.6,0.1,0.4,0.6,6.6
