,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
330,Jens Stryger Larsen,4,0.9,39.4,79.6,0.6,1.8,0.0,6.54
331,Leo Stulac ,2,0.8,25.0,85.8,0.5,2.0,0.0,6.54
332,Alessandro Bastoni ,0.0,0.0,26.1,81.5,0.0,2.5,0.1,6.54
333,Juan Jesus,0.0,0.1,41.1,92.0,0.1,3.0,0.0,6.53
334,Khouma Babacar,2,0.4,10.2,81.8,0.0,0.2,0.0,6.53
335,Adam Ounas,0.0,1,15.1,83.4,0.1,0.6,0.2,6.53
336,Daniel Bessa,3,1.1,30.4,84.3,0.4,1.3,0.1,6.53
337,Filippo gna,0.0,0.0,37.5,88.4,0.0,2.4,0.0,6.52
338,Vincent Laurini,0.0,0.5,29.7,79.8,0.7,2.1,0.0,6.52
339,Pawel Jaroszynski,0.0,0.7,33.1,72.0,0.7,1.9,0.1,6.52
340,Federico Barba,0.0,0.4,37.3,80.6,0.2,2.9,0.0,6.52
341,Raman Chibsah,0.0,0.6,27.6,82.5,0.2,1.1,0.0,6.52
342,Arkadiusz Reca,0.0,0.7,8.7,76.9,1,0.7,0.0,6.52
343,Dávid Hancko,0.0,0.6,20.8,71.2,0.4,1.4,0.0,6.52
344,Ragnar Klavan,0.0,0.1,41.7,80.6,0.1,3.1,0.0,6.52
345,Bostjan Cesar,0.0,0.1,28.7,84.1,0.0,1.9,0.0,6.52
346,Sebastien De Maio,1,0.2,37.8,83.3,0.3,3.7,0.0,6.52
347,Simone Edera,0.0,0.5,17.3,79.7,0.3,0.5,0.0,6.52
348,Johan Djourou ,0.0,0.0,22.6,90.3,0.0,1.2,0.0,6.51
349,Gianluca Pegolo,0.0,0.0,21.7,60.0,0.0,7.0,0.0,6.51
350,Luca Pellegrini,1,0.8,28.8,67.8,0.8,1.7,0.0,6.51
351,Edimilson Fernandes,0.0,0.9,29.5,85.8,0.1,1.6,0.0,6.5
352,Daniel Ciofani,2,0.5,10.6,66.8,0.0,0.2,0.0,6.5
353,Giangiacomo Magnani,1,0.2,47.4,86.3,0.0,2.4,0.0,6.5
354,Mirko Valdifiori ,1,1.5,33.7,86.0,0.9,1.7,0.1,6.5
355,Alfred Gomis ,0.0,0.0,28.1,67.7,0.0,6.7,0.0,6.5
356,Cristian Molinaro,0.0,1,31.3,70.5,0.8,2.4,0.0,6.5
357,Matteo Scozzarella ,3,0.9,28.4,82.4,0.7,3.0,0.1,6.5
358,Emiliano Rigoni,0.0,0.8,15.9,73.3,0.4,0.8,0.0,6.5
359,Sergio Floccari ,1,0.3,11.5,79.1,0.1,0.3,0.0,6.49
360,Federico Viviani,0.0,0.6,42.8,84.6,0.6,3.6,0.0,6.49
361,Sandro,0.0,0.3,22.1,80.0,0.0,0.6,0.0,6.49
362,Sebastiano Luperto,0.0,0.0,37.6,90.2,0.0,1.1,0.0,6.49
363,Bastos,0.0,0.1,30.6,86.0,0.0,1.8,0.0,6.49
364,Oscar Hiljemark,0.0,0.7,27.7,81.5,0.4,1.1,0.0,6.49
365,Grigoris Kastanos,0.0,0.0,19.0,84.2,0.0,0.0,0.0,6.49
366,Emanuele Giaccherini,1,1.7,36.9,78.4,1.2,1.9,0.0,6.49
367,Fabrizio Cacciatore,0.0,1.3,29.0,77.8,1.1,1.6,0.0,6.49
368,Francesco Magnanelli,0.0,0.2,50.7,88.5,0.0,2.8,0.0,6.49
369,Miguel Veloso,1,1.1,26.5,79.5,1,1.2,0.0,6.49
370,Molla Wagué,0.0,0.0,24.5,87.8,0.0,2.5,0.0,6.49
371,Leonardo Spinazzola,1,0.8,30.0,83.0,0.6,0.9,0.0,6.49
372,Antonio Sanabria,0.0,0.5,9.6,70.8,0.0,0.3,0.0,6.48
373,Simone Zaza,3,0.5,9.4,67.2,0.0,0.2,0.0,6.48
374,Simone Verdi,3,0.6,15.0,85.5,0.5,0.7,0.1,6.48
375,Fabio Depaoli,4,1,26.0,73.2,0.7,1.6,0.0,6.48
376,Bremer,0.0,0.2,20.8,84.6,0.0,2.4,0.0,6.47
377,Goran Pandev,2,0.8,13.3,76.2,0.2,0.9,0.2,6.47
378,Borja Valero,1,0.7,43.3,93.7,0.2,2.0,0.0,6.46
379,Samu Castillejo,2,0.6,13.9,86.7,0.3,0.5,0.0,6.46
380,Federico Di Francesco,2,0.6,18.3,85.3,0.1,0.6,0.0,6.46
381,Filip Djuricic,1,1.0,23.4,83.5,0.3,0.7,0.0,6.46
382,Roberto Soriano,2,0.8,19.5,84.6,0.3,0.1,0.0,6.46
383,Ronaldo Vieira,0.0,0.3,28.4,85.1,0.0,1.4,0.0,6.46
384,Luca Antonelli,1,0.5,24.8,71.5,0.0,0.7,0.0,6.46
385,Claud Adjapong,0.0,0.4,14.2,74.6,0.0,0.2,0.0,6.45
386,Patric,0.0,0.5,43.3,83.2,0.1,3.4,0.1,6.45
387,Jonathan Biabiany ,0.0,0.5,16.2,72.9,0.2,0.7,0.1,6.44
388,Riccardo Saponara,4,1.1,20.3,69.4,0.1,0.7,0.1,6.44
389,Domenico Maietta,0.0,0.2,45.8,84.9,0.0,4.5,0.0,6.44
390,Rick Karsdorp,1,0.4,28.7,79.1,0.5,2.5,0.1,6.44
391,Iuri Medeiros,0.0,1,20.5,90.2,0.0,3,0.0,6.44
392,Etrit Berisha,0.0,0.0,21.7,69.0,0.0,6,0.0,6.43
393,Ezequiel Schelotto,0.0,0.5,18.0,65.3,0.3,1,0.0,6.43
394,Antonino La Gumina,2,0.3,6.5,78.9,0.0,0.0,0.0,6.43
395,Marko Pjaca,1,0.8,11.0,76.1,0.0,0.3,0.0,6.43
396,Sasa Lukic,0.0,0.5,18.3,87.9,0.5,0.6,0.0,6.43
397,Simone Scuffet,0.0,0.0,25.7,64.1,0.0,8,0.0,6.42
398,Afriyie Acquah,0.0,0.4,24.7,82.2,0.1,0.6,0.0,6.42
399,Filip Bradaric,1,0.3,38.0,85.9,0.1,2.4,0.1,6.42
400,Lorenzo Crisetig,0.0,0.1,25.3,85.6,0.1,1.8,0.0,6.42
401,Kevin Mirallas,1,1.0,13.4,76.9,0.7,0.4,0.0,6.42
402,Esteban Rolón,0.0,0.5,18.9,77.2,0.0,0.7,0.0,6.42
403,Cristian Dell'Orco,1,0.3,18.0,77.8,0.7,0.0,0.0,6.41
404,Matheus Pereira,0.0,0.7,13.0,84.6,0.3,0.3,0.0,6.41
405,Sergio Pellissier,1,0.6,9.7,74.6,0.1,0.3,0.0,6.41
406,Simone Padoin,2,0.5,27.3,82.1,0.6,1.6,0.0,6.41
407,Perparim Hetemaj,0.0,0.5,29.8,81.2,0.4,1.2,0.0,6.41
408,Nicholas Opoku,0.0,0.1,31.5,86.0,0.1,2.1,0.0,6.41
409,Mattia Valoti ,0.0,0.4,20.7,80.6,0.1,0.7,0.0,6.41
410,Alessandro Deiola ,1,0.3,17.3,75.1,0.0,0.8,0.0,6.4
411,Mirco Antenucci ,0.0,0.7,14.5,79.7,0.1,0.3,0.0,6.4
412,Paolo Sammarco,0.0,0.8,39.6,78.9,0.4,2.1,0.0,6.4
413,Bryan Dabo,1,0.5,17.0,80.3,0.0,0.6,0.0,6.4
414,Ladislav Krejci I,3,0.9,26.5,83.6,0.7,0.6,0.0,6.39
415,Ádám Nagy,0.0,0.6,36.4,86.8,0.1,1.6,0.0,6.38
416,Francesco Bardi,0.0,0.0,19.7,50.8,0.0,4.3,0.0,6.38
417,Mattia Sprocati ,0.0,0.7,12.1,73.1,0.3,0.3,0.1,6.38
418,Andrea Favilli,2,0.5,7.3,75.0,0.0,0.3,0.0,6.38
419,Antonio Candreva,0.0,0.9,11.9,82.7,0.9,0.4,0.0,6.38
420,Valon Berisha,0.0,0.5,17.5,87.1,0.3,0.3,0.0,6.37
421,Gianluca Lapadula,0.0,0.5,9.3,66.2,0.0,0.1,0.0,6.37
422,Pedro Pereira,0.0,0.7,18.2,75.5,0.4,0.8,0.0,6.36
423,Darwin Machís,1,0.8,10.5,80.1,0.2,0.3,0.0,6.36
424,Francesco Cassata,2,0.6,17.4,77.9,0.1,1.4,0.0,6.36
425,Manuel Pasqual,2,1.0,34.0,73.1,1.4,2.1,0.0,6.36
426,Mariusz Stepinski,2,0.9,15.5,75.3,0.1,0.2,0.0,6.35
427,Diego Laxalt,0.0,0.4,16.0,77.8,0.4,0.8,0.1,6.35
428,Diego Farias,0.0,0.3,13.8,81.0,0.1,0.4,0.0,6.35
429,Bruno Jordão,0.0,0.3,14.3,83.7,0.0,0.0,0.0,6.35
430,Sofian Kiyine,1,0.4,13.8,80.2,0.3,1,0.0,6.34
431,Jandrei,0.0,0.0,29.0,62.1,0.0,15,0.0,6.34
432,Nenad Tomovic,0.0,0.2,32.4,82.4,0.1,1.2,0.0,6.34
433,Mirko Gori,0.0,0.3,12.8,77.3,0.6,0.7,0.0,6.33
434,Marko Pajac,0.0,0.3,13.0,82.1,1,0.3,0.0,6.33
435,Marcello Gazzola ,0.0,0.2,14.3,64.9,0.4,0.5,0.0,6.32
436,Alberto Cerri,0.0,0.6,14.3,62.3,0.0,0.5,0.0,6.32
437,Lyanco,0.0,0.0,12.5,80.0,0.0,0.5,0.0,6.32
438,Danilo Soddimo,1,0.8,10.0,80.0,0.6,0.5,0.0,6.32
439,Roberto Piccoli,0.0,0.0,5.5,45.5,0.0,0.0,0.0,6.32
440,Nicolas Frey,0.0,0.2,20,78,0.0,2.2,0.0,6.31
441,Mattias Svanberg,3,0.7,13.5,77.2,0.3,0.7,0.0,6.31
442,Giuseppe Pezzella,0.0,0.5,11.8,63.8,0.3,0.8,0.0,6.31
443,Lorenco Simic ,0.0,0.1,18.5,81.8,0.0,0.9,0.0,6.31
444,Salih Uçan,1,0.4,11.8,73.9,0.1,0.6,0.0,6.31
445,Patrick Cutrone,2,0.6,9.3,74.3,0.1,0.1,0.0,6.31
446,Leonardo Capezzi,0.0,0.2,40.9,85.3,0.2,2.4,0.0,6.31
447,Andrea Barzagli,0.0,0.0,27.7,90.7,0.0,2.4,0.0,6.3
448,Gabriele Moncini ,0.0,1,0.0,0.0,0.0,0.0,0.0,6.3
449,Musa Barrow,2,0.7,10.4,79,0.1,0.3,0.0,6.3
450,Martín Cáceres,0.0,0.1,50.3,92.5,0.0,1.6,0.0,6.3
451,Nicola Rigoni,1,0.3,37.1,80.5,0.0,1.9,0.0,6.3
452,Mattia Destro,1,0.2,4.4,54.7,0.0,0.2,0.0,6.29
453,Nicolás Spolli,0.0,0.1,25.6,87.7,0.0,1.1,0.0,6.29
454,Paolo Ghiglione,0.0,0.7,19.1,67.4,0.8,0.6,0.0,6.29
455,Frederic Veseli,0.0,0.2,38.7,86.4,0.3,2.3,0.0,6.29
456,Vitalie Damascan,0.0,0.0,4.0,50.0,0.0,0.0,0.0,6.29
457,Joel Campbell,3,0.6,14.9,76.8,0.1,0.8,0.0,6.29
458,Stefano Sturaro,0.0,0.6,12.0,68.3,0.2,0.4,0.0,6.28
459,Francesco Zampano,1,0.6,25.2,73.7,0.6,0.9,0.0,6.28
460,Adem Ljajic,0.0,0.0,21.0,85.7,0.0,0.0,0.0,6.28
461,Tòfol Montiel,0.0,2,5.0,60.0,0.0,0.0,0.0,6.27
462,Valter Birsa,0.0,0.8,17.3,86.1,0.8,1.2,0.0,6.27
463,Marko Jankovic ,0.0,0.5,6.5,84.6,0.3,0.0,0.0,6.27
464,Rai Vloet,0.0,0.8,7.4,86.5,0.2,0.4,0.0,6.26
465,Matteo Brighi,0.0,0.2,9.2,80.4,0.0,0.1,0.0,6.26
466,Filip Djordjevic,1,0.4,13.5,63.6,0.2,0.3,0.0,6.26
467,Luca Pellegrini,1,0.3,26.5,81.1,0.3,2.3,0.0,6.26
468,Dimitrios Nikolaou,0.0,0.0,40.0,90.6,0.0,2,0.0,6.26
469,Federico Marchetti,0.0,0.0,25.8,70.9,0.0,7.5,0.0,6.26
470,Assane Dioussé,0.0,0.4,34.6,81.4,0.2,2.2,0.0,6.25
471,Diego Falcinelli,1,0.3,8.4,83.7,0.1,0.1,0.0,6.25
472,Vittorio Parigini,0.0,0.5,5.6,71.6,0.2,0.2,0.0,6.23
473,Alessandro Matri,0.0,0.4,7.9,76.7,0.0,0.1,0.0,6.23
474,Marco Andreolli,0.0,0.0,31.1,77.9,0.0,2.5,0.0,6.23
475,Godfred Donsah,0.0,0.2,9.7,84.5,0.0,0.3,0.0,6.23
476,Jordan Lukaku,0.0,0.1,12.3,82.6,0.1,0.1,0.0,6.22
477,Emmanuel Badu,0.0,0.3,8.0,84.4,0.0,0.8,0.0,6.22
478,Cyril Théréau,0.0,0.0,13.2,72.7,0.0,0.0,0.0,6.21
479,Amato Ciciretti ,0.0,0.3,10.3,72.6,0.2,0.8,0.0,6.2
480,Massimo Gobbi ,1,0.5,28.7,75.2,0.3,1.6,0.0,6.2
481,Dawid Kownacki,1,0.5,6.0,79.5,0.1,0.0,0.0,6.19
482,Antonin Barak,0.0,0.3,21.8,84.5,0.0,0.3,0.0,6.19
483,Francesco Verde,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.19
484,Joel Untersee,0.0,0.0,17.0,82.4,0.0,1.3,0.0,6.19
485,Nicola Dalmonte,0.0,0.3,6.3,84.2,0.3,0.0,0.0,6.19
486,Matteo Pessina,1,0.2,15.9,86.4,0.2,0.4,0.0,6.19
487,Enrico Brignola,0.0,0.1,9.9,82.6,0.0,0.7,0.0,6.18
488,Andrea Ranocchia,0.0,0.0,7.5,53.3,0.0,0.5,0.0,6.18
489,Vasco Regini ,0.0,0.0,10.5,73.8,0.0,0.5,0.0,6.18
490,Federico Dionisi,0.0,0.7,5.8,71.2,0.2,0.0,0.0,6.18
491,Luca Mazzitelli,0.0,0.3,20.6,75.7,0.1,1.8,0.0,6.18
492,Lukasz Teodorczyk,0.0,0.2,5.0,63.7,0.1,0.2,0.1,6.18
493,Fabio Ceravolo ,0.0,0.4,10.4,72.7,0.0,0.1,0.0,6.18
494,Riza Durmisi,1,1,12.5,77.6,0.2,0.3,0.0,6.17
495,Joaquín Ardáiz,0.0,0.0,5.0,40.0,0.0,0.0,0.0,6.16
496,Riccardo Doratiotto,0.0,0.0,10.0,60.0,0.0,0.0,0.0,6.16
497,Stipe Perica,0.0,0.0,13.4,67.0,0.0,0.3,0.0,6.16
498,Samuel Mráz,0.0,0.3,7.0,81.0,0.0,0.2,0.0,6.15
499,Antonio Di Gaudio ,1,0.3,9.3,60.4,0.0,0.0,0.0,6.15
500,Luan Capanni,0.0,0.0,5.0,60.0,0.0,0.0,0.0,6.15
501,Marcello Trotta,0.0,0.3,9.1,73.4,0.1,0.7,0.0,6.15
502,Alberto Paloschi ,0.0,0.2,6.9,76.1,0.0,0.0,0.0,6.15
503,Jakub Jankto,0.0,0.2,20.2,82.8,0.3,0.5,0.0,6.15
504,Dejan Kulusevski,0.0,0.0,19.7,72.9,0.0,0.0,0.0,6.14
505,Daniele Dessena,0.0,0.1,15.7,75.7,0.1,0.6,0.0,6.13
506,Manolo Portanova,0.0,0.0,11.0,63.6,0.0,0.0,0.0,6.13
507,Nicolò Armini,0.0,0.0,22.0,77.3,0.0,1,0.0,6.13
508,Alessandro Murgia,0.0,0.0,9.0,88.9,0.0,0.0,0.0,6.12
509,Lorenzo Dickmann ,0.0,0.0,7.7,71.7,0.2,0.0,0.0,6.12
510,Zan Celar,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.12
511,Orji Okwonkwo,0.0,0.3,5.6,68.9,0.0,0.4,0.0,6.12
512,Musa Juwara,0.0,0.0,6.0,66.7,0.0,0.0,0.0,6.11
513,Yann Karamoh,0.0,0.0,3.0,66.7,0.0,1,0.0,6.11
514,Alessio Da Cruz ,0.0,0.0,8.7,80.8,0.0,0.0,0.0,6.11
515,Alessandro Deiola,0.0,0.1,15.9,74.2,0.0,0.7,0.0,6.1
516,Marco Sau,0.0,0.5,10.1,89.4,0.0,0.1,0.0,6.09
517,Levan Mchedlidze,1,0.3,4.5,76,0.0,0.2,0.0,6.09
518,Simone Edera,0.0,0.7,10.3,87.1,0.3,0.0,0.0,6.09
519,Marco Sau,0.0,0.0,4.6,100,0.0,0.0,0.0,6.09
520,Marco Andreolli,0.0,0.0,24.0,90.3,0.0,1,0.0,6.07
521,Kiril Despodov,0.0,0.0,3.8,40.0,0.0,0.0,0.0,6.07
522,Gianni Munari ,0.0,0.0,2.0,100.0,0.0,0.0,0.0,6.07
523,Ben Wilmot,0.0,0.2,20.8,79.8,0.0,1.2,0.0,6.07
524,Lucas Piazon,0.0,0.3,7.3,75.9,0.0,0.3,0.0,6.07
525,Angelo Ndrecka,0.0,1,43.0,83.7,0.0,1,0.0,6.06
526,Giacomo Poluzzi ,0.0,0.0,3.0,100.0,0.0,0.0,0.0,6.05
527,Ibañez,0.0,0.0,3.0,100.0,0.0,0.0,0.0,6.05
528,Ante Coric,0.0,0.0,5.0,80.0,0.5,0.5,0.0,6.04
529,Riccardo Sottil,0.0,0.0,4.0,87.5,0.0,0.0,0.0,6.04
530,Dimitri Oberlin,0.0,0.2,5,68,0.0,0.0,0.0,6.03
531,Andrija Balic,0.0,0.3,6.3,100,0.0,0.8,0.0,6.03
532,Manuel Pucciarelli,0.0,0.1,9.2,77.2,0.0,0.0,0.0,6.02
533,Hans Nicolussi Caviglia,0.0,0.0,8.3,96,0.0,1.3,0.0,6.01
534,Felipe Vizeu,0.0,0.4,1.4,71.4,0.0,0.0,0.0,6.01
535,Gabriele Corbo,0.0,0.0,5,100,0.0,0.0,0.0,6.01
536,Marco Tumminello,0.0,0.0,2.5,40,0.0,0.0,0.0,6.01
537,Emil Hallfredsson,0.0,0.7,24.8,84.6,0.0,1.3,0.0,6.01
538,Andrea Seculin,0.0,0.0,10.5,61.9,0.0,4,0.0,6.01
539,Abdou Diakhate ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
540,Cyril Théréau,0.0,0.0,5,100,0.0,0.0,0.0,6.0
541,Filippo Perucchini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
542,Francesco Rossi,0.0,0.0,1,100,0.0,1,0.0,6.0
543,Giacomo Raspadori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
544,Jens Odgaard,0.0,0.0,2,100,0.0,0.0,0.0,6.0
545,Marcello Trotta,0.0,0.0,3,66.7,0.0,0.0,0.0,6.0
546,Vincenzo Millico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
547,Ibrahim Karamoko,0.0,0.5,8.5,70.6,0.5,0.5,0.0,6.0
548,Sergej Grubac,0.0,0.3,8.3,60,0.0,0.0,0.0,5.99
549,Everton Luiz ,0.0,0.0,13,86.2,0.0,0.1,0.0,5.99
550,Martín Cáceres,0.0,0.0,35.5,88,0.0,2.8,0.0,5.99
551,Nicolás Schiappacasse ,0.0,0.0,4.7,71.4,0.0,0.0,0.0,5.98
552,Leonardo Sernicola,0.0,0.0,3,100,0.0,0.0,0.0,5.98
553,Nehuén Paz,0.0,0.0,23,73.9,0.0,2.5,0.0,5.98
554,Svante Ingelsson,0.0,0.0,11.3,61.8,0.0,0.3,0.0,5.97
555,Dusan Vlahovic,0.0,0.3,3.7,62.2,0.1,0.1,0.0,5.96
556,Alejandro Rodriguez,0.0,0.0,3,33.3,0.0,0.0,0.0,5.96
557,Gianluca Gaetano,0.0,0.5,4.5,77.8,0.0,0.0,0.0,5.96
558,Stephane Omeonga,0.0,0.7,8.7,76.9,0.0,0.0,0.0,5.95
559,Petar Micin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95
560,Pedro Neto,0.0,0.3,5.8,91.3,0.0,0.0,0.0,5.95
561,Luca Matarese,0.0,0.0,2.0,75.0,0.0,0.0,0.0,5.92
562,Mauricio Lemos,0.0,0.0,21.0,92.1,0.0,1,0.0,5.91
563,Juan Manuel Valencia,0.0,0.0,10.0,100.0,0.0,1,0.0,5.89
564,Giuseppe Pezzella,0.0,0.2,6.8,76.5,0.2,1.2,0.0,5.83
565,Nicky Medja Beloko,0.0,0.0,10.0,50.0,0.0,0.0,0.0,5.83
566,Stephy Mavididi,0.0,0.0,4.0,100.0,0.0,0.0,0.0,5.79
567,Guido Guerrieri,0.0,0.0,27.0,66.7,0.0,4,0.0,5.74
568,Carlo Pinsoglio,0.0,0.0,30.0,70.0,0.0,9,0.0,5.73
569,Strahinja Tanasijevic,0.0,0.0,7.0,92.9,0.0,0.0,0.0,5.42
