,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
125,Berat Djimsiti,1.3,1.4,0.9,0.5,3.9,0.7,0.5,1.0,1.0,2.0,0.4,0.3,0.2,0.8,0.0,0.2,0.5,2.0,0.3,43.1,90.8,0.0,2.9,0.0
126,Marko Pajac,0.7,0.7,0.9,0.1,1.6,0.6,0.0,0.0,2.0,2.0,0.9,1.0,0.9,0.9,0.0,1.0,0.9,2.0,1.0,27.6,83.3,0.8,1.3,0.0
127,Blaise Matuidi,1.9,0.8,1.1,0.0,0.5,0.5,0.3,0.0,3.0,2.0,0.6,0.7,0.6,0.8,0.2,0.6,1.3,2.0,0.7,39.6,87.6,0.1,1.6,0.0
128,Gonzalo Higuaín,0.5,0.0,1.0,0.0,0.7,0.5,0.0,0.0,6.0,1.0,3.7,1.3,1.3,0.9,0.5,1.7,2.3,1.0,1.3,22.1,83.7,0.1,2.1,0.1
129,Stefan de Vrij,0.9,0.9,0.5,0.6,3.4,0.3,0.8,1.0,2.0,0.0,0.6,0.2,0.1,0.4,0.0,0.1,0.2,0.0,0.2,59.6,91.6,0.0,3.5,0.0
130,Gianluigi Donnarumma,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,26.9,80.1,0.0,5.6,0.0
131,Roberto Soriano,1.6,0.2,1.6,0.0,0.6,0.9,0.1,0.0,2.0,2.0,1.8,1.5,1.1,1.0,0.1,1.4,1.7,2.0,1.5,35.2,81.6,0.3,0.7,0.1
132,Lorenzo Tonelli,1.6,1.3,1.3,0.6,4.7,0.2,1.1,1.0,1.0,0.0,0.4,0.1,0.3,1.9,0.0,0.7,0.3,0.0,0.1,62.4,88.8,0.0,2.6,0.0
133,Marco Parolo,2.0,0.8,1.3,0.0,1.4,1.1,0.3,0.0,4.0,3.0,1.8,0.9,0.1,0.4,0.1,0.6,1.0,3.0,0.9,30.2,78.1,0.3,1.2,0.0
134,Ricardo Rodríguez,1.6,1.1,0.7,0.2,2.1,0.2,0.1,0.0,0.0,3.0,0.8,0.6,0.3,0.5,0.0,0.5,0.4,3.0,0.6,52.4,87.1,0.7,3.6,0.0
135,Mauro Icardi,0.3,0.1,0.7,0.0,0.7,0.2,0.0,0.0,11.0,4.0,2.5,1.2,0.3,0.6,0.7,0.7,1.5,4.0,1.2,14.1,71.1,0.2,0.4,0.0
136,Rodrigo Bentancur,1.7,1.4,1.3,0.0,1.2,0.7,0.3,0.0,2.0,3.0,0.6,0.8,0.6,0.5,0.1,0.7,0.9,3.0,0.8,39.0,87.2,0.3,2.1,0.0
137,Wojciech Szczesny,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,79.2,0.0,6.3,0.0
138,José Luis Palomino,1.6,2.3,1.0,0.5,2.5,0.5,0.6,0.0,1.0,1.0,0.3,0.2,0.2,0.2,0.0,0.1,0.4,1.0,0.2,43.3,88.3,0.1,2.2,0.0
139,Rômulo,1.0,0.5,0.9,0.1,0.7,0.2,0.2,0.0,0.0,1.0,0.4,1.2,1.3,0.8,0.2,0.6,0.6,1.0,1.2,32.2,88.2,1.4,0.6,0.0
140,Joachim Andersen,1.3,1.1,1.0,1.0,4.5,0.4,0.5,0.0,0.0,1.0,0.4,0.3,0.5,0.4,0.0,0.2,0.3,1.0,0.3,63.4,88.8,0.0,5.9,0.0
141,Davide Calabria,3.0,1.2,0.5,0.2,2.2,1.2,0.0,0.0,1.0,1.0,0.4,0.8,0.5,0.7,0.0,0.6,1.0,1.0,0.8,47.4,83.1,0.5,1.9,0.0
142,Daniele Rugani,0.5,1.1,1.9,0.5,3.4,0.2,0.9,0.0,2.0,0.0,0.6,0.0,0.0,0.3,0.0,0.3,0.2,0.0,0.0,51.5,90.0,0.0,2.1,0.0
143,Thiago Cionek ,2.5,1.8,1.7,0.5,4.2,0.9,0.7,0.0,0.0,3.0,0.5,0.5,0.1,1.2,0.0,0.4,0.7,3.0,0.5,47.6,80.9,0.3,2.8,0.0
144,Iago Falque,0.5,0.1,0.6,0.0,0.1,0.5,0.0,0.0,6.0,4.0,2.2,1.9,0.7,0.7,0.3,1.4,1.8,4.0,1.9,32.0,83.1,0.9,1.4,0.1
145,Gregoire Defrel,1.1,0.1,1.1,0.0,0.2,0.3,0.0,0.0,11.0,3.0,1.3,0.7,0.8,0.9,0.2,1.4,1.6,3.0,0.7,21.5,84.4,0.2,0.2,0.0
146,Fabrizio Cacciatore,1.3,1.0,1.1,0.3,2.1,0.6,0.6,0.0,0.0,2.0,0.4,0.9,0.3,0.3,0.0,0.1,0.4,2.0,0.9,44.3,80.6,0.9,2.9,0.0
147,Danilo,1.1,1.1,0.7,0.5,5.1,0.3,1.1,0.0,1.0,0.0,0.3,0.3,0.1,0.5,0.1,0.0,0.1,0.0,0.3,41.9,77.2,0.1,4.9,0.0
148,Nicola Sansone,1.9,0.6,1.7,0.0,0.3,1.2,0.1,0.0,2.0,4.0,2.0,1.3,0.8,1.9,0.3,1.8,2.3,4.0,1.3,23.1,77.2,0.3,0.4,0.1
149,Luiz Felipe,1.6,1.6,1.2,0.2,3.2,0.4,0.9,0.0,1.0,1.0,0.5,0.2,0.2,0.7,0.1,0.2,0.5,1.0,0.2,40.0,84.3,0.1,2.6,0.0
150,Cristian Romero,2.3,1.4,1.4,0.4,4.4,0.5,1.0,0.0,2.0,2.0,0.7,0.1,0.6,0.8,0.0,0.2,0.6,2.0,0.1,30.1,81.0,0.0,2.1,0.0
151,Raúl Albiol,0.8,1.0,0.5,0.6,4.5,0.4,0.8,0.0,1.0,0.0,0.2,0.3,0.1,0.4,0.0,0.1,0.3,0.0,0.3,56.4,89.4,0.1,6.6,0.1
152,Andrea Petagna ,0.4,0.1,1.2,0.0,0.4,0.2,0.2,0.0,16.0,1.0,2.5,0.8,0.8,1.3,0.2,2.4,2.3,1.0,0.8,20.2,79.6,0.3,1.3,0.0
153,Paolo Gozzi Iweru,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,90.9,0.0,1.0,0.0
154,Bryan Cristante,1.8,0.8,1.8,0.0,1.3,0.9,0.1,0.0,4.0,3.0,1.2,0.8,0.9,0.4,0.0,1.0,0.8,3.0,0.8,36.9,82.2,0.1,2.1,0.1
155,Rafael Tolói,1.3,1.6,0.4,0.6,2.6,0.4,0.4,1.0,1.0,3.0,1.2,0.6,0.4,0.7,0.0,0.4,0.6,3.0,0.6,56.1,85.1,0.0,3.2,0.1
156,Lucas Castro,1.5,1.4,1.4,0.0,0.5,1.3,0.3,0.0,1.0,3.0,0.8,1.3,0.6,0.8,0.2,1.8,2.5,3.0,1.3,36.8,80.0,0.8,0.9,0.0
157,Mohamed Fares ,1.8,1.5,1.5,0.2,1.7,0.8,0.1,0.0,3.0,0.0,1.6,1.1,1.0,1.1,0.0,1.1,1.5,0.0,1.1,32.1,78.4,0.9,0.9,0.0
158,Amin Younes,0.9,0.2,1.3,0.0,0.0,0.3,0.0,0.0,3.0,2.0,1.1,0.8,1.5,1.3,0.2,0.7,0.8,2.0,0.8,25.8,90.3,0.0,0.6,0.0
159,Leonardo Bonucci,0.6,1.3,0.5,0.2,2.8,0.1,0.7,0.0,3.0,0.0,0.5,0.3,0.1,0.8,0.1,0.1,0.3,0.0,0.3,55.7,86.6,0.1,5.7,0.0
160,Jeremie Boga,0.3,0.1,0.3,0.0,0.1,0.4,0.0,0.0,3.0,1.0,1.1,0.6,3.3,1.2,0.3,1.0,1.5,1.0,0.6,18.4,87.0,0.0,0.2,0.0
161,Daniele De Rossi,0.9,1.4,0.7,0.0,1.8,0.6,0.7,0.0,1.0,2.0,0.3,0.9,0.1,0.5,0.1,0.1,0.2,2.0,0.9,51.4,87.5,0.1,4.2,0.2
162,Salvador Ichazo,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,53.8,0.0,9.0,0.0
163,Orestis Karnezis,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,23.0,63.8,0.0,3.4,0.0
164,Karol Linetty,2.3,0.8,1.4,0.0,0.4,1.7,0.1,0.0,3.0,3.0,1.1,0.9,0.6,1.6,0.0,1.1,1.9,3.0,0.9,39.1,84.1,0.1,1.2,0.1
165,Simone Missiroli ,1.7,1.4,0.9,0.1,1.3,0.7,0.3,0.0,0.0,0.0,0.4,0.8,0.6,1.6,0.0,0.7,0.9,0.0,0.8,44.0,82.9,0.2,1.6,0.0
166,Pol Lirola,1.0,0.9,0.4,0.3,2.3,0.4,0.1,2.0,2.0,6.0,0.5,1.1,1.2,0.3,0.1,0.8,0.9,6.0,1.1,39.5,78.8,0.7,1.4,0.0
167,Samir Handanovic,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.3,80.9,0.0,4.9,0.0
168,Roberto Inglese ,0.8,0.3,2.2,0.0,1.1,0.5,0.1,0.0,9.0,1.0,1.9,0.6,0.8,1.3,1.2,2.2,3.4,1.0,0.6,15.3,67.5,0.1,0.2,0.0
169,Kevin Bonifazi ,1.5,1.3,0.7,0.6,2.6,0.7,0.8,0.0,2.0,1.0,0.4,0.3,0.9,0.7,0.0,0.7,0.9,1.0,0.3,44.7,87.6,0.1,2.3,0.0
170,Alex Meret,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,22.1,73.8,0.0,3.7,0.0
171,Manuel Locatelli,1.5,0.9,1.2,0.0,1.0,0.6,0.1,0.0,2.0,4.0,1.1,1.4,0.7,1.0,0.0,0.9,1.4,4.0,1.4,40.8,87.3,0.3,1.6,0.1
172,Gianluca Caprari,0.7,0.2,1.0,0.0,0.0,0.3,0.0,0.0,6.0,2.0,1.4,0.7,0.9,1.2,0.2,1.3,1.9,2.0,0.7,19.6,82.2,0.6,0.6,0.0
173,Thomas Strakosha,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.3,64.9,0.0,6.7,0.0
174,Luca Cigarini,2.2,1.0,1.3,0.0,1.5,1.4,0.2,0.0,0.0,1.0,0.8,1.3,0.4,0.7,0.0,0.5,0.4,1.0,1.3,51.8,80.0,1.2,3.4,0.1
175,Gastón Ramírez,1.4,0.3,1.6,0.0,0.9,0.7,0.1,0.0,4.0,4.0,1.0,1.2,0.7,1.3,0.1,1.8,1.3,4.0,1.2,29.4,78.8,0.8,0.9,0.1
176,Mattia Bani,2.2,1.9,1.0,0.4,5.4,0.4,1.1,1.0,0.0,0.0,0.4,0.1,0.0,1.1,0.1,0.2,0.5,0.0,0.1,41.2,81.0,0.0,3.8,0.0
177,Matías Vecino,1.7,0.6,1.4,0.0,0.7,0.9,0.3,0.0,3.0,1.0,1.5,0.7,0.5,1.0,0.1,0.5,0.9,1.0,0.7,36.8,82.4,0.1,1.1,0.0
178,Sami Khedira,1.0,0.5,0.5,0.0,0.6,0.4,0.3,0.0,2.0,1.0,1.7,0.6,0.0,0.5,0.0,0.4,0.8,1.0,0.6,35.1,85.8,0.1,0.4,0.0
179,Giovanni Di Lorenzo,1.8,1.0,1.2,0.3,1.8,0.5,0.4,0.0,5.0,3.0,0.6,1.1,0.8,1.5,0.1,1.2,1.1,3.0,1.1,48.0,80.1,0.5,1.6,0.1
180,Rômulo,1.5,1.1,1.1,0.2,0.9,0.6,0.2,0.0,1.0,2.0,0.8,1.4,1.0,1.1,0.2,0.3,1.1,2.0,1.4,30.1,79.3,1.4,1.3,0.0
181,Omar Colley,0.9,1.0,0.8,1.5,4.9,0.0,0.8,0.0,0.0,0.0,0.3,0.2,0.2,0.3,0.1,0.2,0.2,0.0,0.2,52.6,88.0,0.0,2.9,0.0
182,Federico Peluso,1.4,1.4,0.6,0.9,4.0,0.2,0.2,0.0,1.0,0.0,0.1,0.0,0.3,0.9,0.0,0.1,0.1,0.0,0.0,50.6,84.7,0.1,2.3,0.0
183,Nicolò Barella,2.8,1.1,1.7,0.0,0.6,1.5,0.1,0.0,1.0,3.0,1.5,1.2,1.2,2.3,0.1,1.8,3.2,3.0,1.2,51.7,81.8,0.6,2.9,0.1
184,Marvin Zeegelaar,2.5,1.4,1.4,0.1,2.7,0.7,0.2,0.0,0.0,0.0,0.1,0.4,1.3,0.5,0.1,0.5,1.0,0.0,0.4,24.3,86.3,0.2,0.8,0.0
185,Pepe Reina,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,69.8,0.0,5.0,0.0
186,Rolando Mandragora,1.9,1.2,1.3,0.0,1.5,1.3,0.3,0.0,3.0,2.0,1.3,0.8,0.1,1.1,0.0,0.4,0.7,2.0,0.8,32.3,84.4,0.4,1.6,0.0
187,Mateo Musacchio,1.4,1.0,0.9,0.5,3.8,0.3,0.7,0.0,1.0,0.0,0.4,0.3,0.1,0.6,0.1,0.2,0.2,0.0,0.3,60.0,90.0,0.0,2.8,0.0
188,Francesco Vicari ,1.0,1.2,0.5,1.1,4.9,0.4,0.9,0.0,2.0,1.0,0.3,0.1,0.0,0.4,0.0,0.1,0.0,1.0,0.1,36.1,88.3,0.0,2.3,0.0
189,Darijo Srna,0.9,0.7,0.9,0.3,2.0,0.2,0.2,0.0,0.0,4.0,0.4,1.7,0.4,2.8,0.0,0.5,0.8,4.0,1.7,47.0,81.2,1.6,3.3,0.1
190,Elseid Hysaj,1.5,0.9,0.9,0.3,1.6,0.9,0.1,0.0,0.0,2.0,0.5,0.6,0.7,0.7,0.0,0.8,1.0,2.0,0.6,57.8,86.0,0.2,2.2,0.0
191,Mauro Burruchaga,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,39.0,79.5,0.0,0.0,0.0
192,Gian Marco Ferrari,1.3,1.1,1.2,0.5,2.9,0.1,0.6,0.0,4.0,0.0,0.7,0.2,0.1,0.8,0.0,0.2,0.5,0.0,0.2,60.6,86.7,0.0,2.9,0.0
193,Bruno Alves ,0.5,0.9,0.9,0.2,6.3,0.1,0.8,1.0,4.0,1.0,0.5,0.3,0.1,0.4,0.0,0.0,0.2,1.0,0.3,36.8,78.9,0.1,5.1,0.0
194,Valon Behrami,3.4,0.9,2.4,0.0,1.3,1.4,0.6,0.0,1.0,0.0,0.5,0.3,0.3,1.8,0.0,0.9,0.8,0.0,0.3,24.4,82.1,0.0,0.3,0.0
195,Federico Dimarco ,1.7,1.2,1.0,0.2,1.3,0.8,0.5,0.0,1.0,0.0,1.0,0.7,0.8,0.5,0.1,1.1,0.9,0.0,0.7,24.8,76.5,0.6,1.8,0.0
196,Stefan Radu,1.5,1.5,1.1,0.0,2.8,0.5,0.5,0.0,0.0,1.0,0.3,0.3,0.3,0.8,0.0,0.5,0.8,1.0,0.3,44.2,85.6,0.4,1.6,0.0
197,Ibrahima Mbaye,2.1,0.8,1.5,0.3,2.4,0.6,0.5,0.0,2.0,0.0,0.6,0.2,0.2,1.0,0.0,0.5,0.8,0.0,0.2,32.4,78.5,0.2,1.4,0.0
198,Francesco Caputo,0.3,0.1,0.7,0.0,0.3,0.2,0.0,0.0,16.0,3.0,2.5,1.2,0.3,0.9,0.8,1.3,2.4,3.0,1.2,22.4,77.2,0.0,0.6,0.0
199,Edgar Barreto,2.3,1.4,1.6,0.0,0.3,1.3,0.3,0.0,0.0,2.0,0.7,0.8,0.1,0.8,0.1,0.5,1.0,2.0,0.8,39.7,81.3,0.3,1.5,0.1
200,Kevin-Prince Boateng,0.4,0.2,1.9,0.0,0.9,0.2,0.2,0.0,4.0,1.0,2.2,1.2,0.0,2.1,0.6,1.1,2.0,1.0,1.2,23.5,80.7,0.0,0.8,0.2
201,Marco Sportiello,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,28.6,62.1,0.0,5.9,0.0
202,Lukas Lerager,2.4,1.3,1.9,0.0,0.8,2.1,0.1,0.0,1.0,0.0,1.1,1.3,0.3,1.6,0.1,0.8,0.4,0.0,1.3,28.2,75.2,0.5,0.9,0.0
203,Andrea Consigli,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,28.2,69.5,0.0,6.3,0.0
204,Camillo Ciano,1.0,0.2,2.1,0.0,0.4,1.3,0.1,0.0,7.0,4.0,2.3,1.8,0.5,2.7,0.5,1.9,2.1,4.0,1.8,22.5,73.0,1.4,1.5,0.0
205,Danilo Cataldi,1.0,0.6,0.5,0.1,0.5,0.6,0.0,0.0,2.0,1.0,1.1,1.2,0.5,0.3,0.1,0.2,0.6,1.0,1.2,28.8,84.3,1.0,1.2,0.0
206,Emiliano Viviano ,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,31.7,68.1,0.0,9.0,0.0
207,Federico Mattiello,1.9,1.2,0.9,0.0,2.2,0.5,0.2,0.0,1.0,1.0,0.6,1.1,0.5,0.7,0.1,0.6,1.6,1.0,1.1,25.4,76.6,1.1,1.5,0.1
208,Javier Pastore,0.7,0.2,0.6,0.0,0.4,0.9,0.0,0.0,3.0,0.0,1.4,1.3,1.1,0.2,0.0,0.4,1.0,0.0,1.3,26.4,85.7,0.5,1.1,0.1
209,Davide Biraschi,1.7,1.9,1.1,0.4,2.9,0.5,0.4,1.0,0.0,0.0,0.3,0.3,1.4,0.9,0.0,0.5,0.7,0.0,0.3,32.4,68.2,0.3,2.1,0.0
210,Lorenzo De Silvestri,0.5,0.7,1.0,0.1,2.0,0.5,0.1,0.0,2.0,4.0,0.9,0.9,0.2,0.6,0.2,0.6,1.2,4.0,0.9,26.8,68.0,0.9,0.7,0.0
211,Nicolò Zaniolo,1.3,0.5,1.7,0.0,0.2,1.1,0.0,0.0,4.0,2.0,1.8,0.7,1.5,1.2,0.1,2.5,2.6,2.0,0.7,20.1,81.3,0.2,0.9,0.0
212,Miha Zajc,0.3,0.3,0.9,0.0,0.4,0.5,0.2,0.0,3.0,2.0,2.8,1.2,1.4,0.6,0.3,1.1,1.6,2.0,1.2,26.7,82.9,0.9,1.0,0.1
213,João Mário,1.4,0.3,0.7,0.0,0.1,1.1,0.0,0.0,1.0,2.0,0.8,0.9,1.2,1.2,0.0,1.0,1.4,2.0,0.9,35.2,84.9,0.4,0.8,0.0
214,Alessandro Murgia ,1.5,1.3,1.1,0.0,0.8,1.7,0.1,0.0,0.0,3.0,0.9,1.1,0.2,2.1,0.1,0.8,1.2,3.0,1.1,30.6,88.0,0.9,1.0,0.0
215,José Machín ,2.0,1.5,0.5,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,0.5,1.5,0.0,0.0,0.0,1.0,1.0,0.5,12.5,76.0,0.0,1.0,0.0
216,Luca Paganini,1.8,1.4,1.9,0.2,0.9,1.1,0.3,0.0,2.0,0.0,2.0,0.6,0.3,2.5,0.1,1.2,1.5,0.0,0.6,26.6,76.4,0.4,1.1,0.0
217,Lukasz Skorupski,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,63.6,0.0,7.4,0.0
218,Seko Fofana,0.8,0.9,0.9,0.0,0.5,1.0,0.2,0.0,2.0,4.0,1.9,1.2,1.7,0.9,0.0,1.6,2.3,4.0,1.2,35.8,85.2,0.4,2.0,0.1
219,Stefano Sorrentino,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.0,62.6,0.0,8.5,0.0
220,Jacopo Dezi ,1.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,90.0,0.0,1.0,0.0
221,Moise Kean,0.0,0.2,0.7,0.0,0.1,0.1,0.0,0.0,6.0,0.0,1.5,0.4,0.7,0.5,0.2,0.8,1.7,0.0,0.4,6.5,79.8,0.0,0.0,0.0
222,Bartosz Bereszynski,1.7,1.1,0.9,0.6,1.7,1.0,0.3,0.0,0.0,2.0,0.3,0.4,0.9,1.1,0.0,0.7,0.7,2.0,0.4,48.8,83.8,0.3,1.4,0.1
223,Mário Rui,1.2,1.1,0.9,0.2,1.5,0.6,0.2,0.0,1.0,1.0,1.1,1.3,0.6,0.9,0.2,0.7,0.9,1.0,1.3,54.2,84.5,0.7,2.1,0.1
224,Gerson,1.2,0.4,1.4,0.0,0.8,0.7,0.3,1.0,3.0,3.0,1.1,1.0,0.8,2.4,0.1,1.3,1.0,3.0,1.0,31.0,82.5,0.1,1.6,0.1
225,Cengiz Ünder,0.2,0.5,0.3,0.0,0.1,0.3,0.0,0.0,3.0,7.0,1.5,1.2,0.8,1.1,0.2,0.8,1.5,7.0,1.2,19.3,77.9,0.6,0.8,0.0
226,William Troost-Ekong,0.9,1.2,0.8,0.4,5.5,0.3,1.2,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.0,0.2,0.3,0.0,0.1,32.3,81.5,0.0,3.3,0.0
227,Federico Bernardeschi,0.5,0.2,0.7,0.0,0.3,0.4,0.0,0.0,2.0,3.0,1.9,1.2,0.8,1.1,0.3,0.6,1.0,3.0,1.2,22.1,83.1,0.9,1.5,0.1
228,Milan Badelj,1.4,1.4,1.1,0.0,0.8,0.9,0.4,1.0,1.0,0.0,0.6,0.4,1.3,0.7,0.0,0.4,0.4,0.0,0.4,37.1,86.1,0.2,1.8,0.0
229,Felipe Caicedo,0.6,0.2,1.0,0.0,0.2,0.3,0.1,0.0,8.0,2.0,1.5,0.7,0.6,0.9,0.3,0.8,1.0,2.0,0.7,12.6,75.6,0.0,0.2,0.1
230,Darko Lazovic,0.8,0.6,0.5,0.1,0.8,0.5,0.2,0.0,3.0,4.0,1.2,1.4,1.1,0.4,0.1,0.5,1.2,4.0,1.4,24.1,74.4,0.9,0.8,0.0
231,Jacopo Sala,1.9,1.0,1.0,0.2,1.7,0.9,0.1,0.0,0.0,1.0,0.4,0.9,0.5,0.8,0.0,0.6,0.8,1.0,0.9,47.3,85.3,0.3,1.6,0.1
232,Alex Ferrari,1.7,1.5,0.5,1.2,4.2,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,1.3,0.0,0.0,52.2,88.2,0.2,3.8,0.0
233,Sebastien De Maio,0.7,0.8,0.6,0.1,5.6,0.6,1.1,0.0,1.0,0.0,0.8,0.2,0.3,0.3,0.1,0.0,0.3,0.0,0.2,25.4,77.4,0.1,2.3,0.0
234,Bram Nuytinck,1.9,1.1,0.9,0.1,4.4,0.3,1.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.3,0.0,0.2,32.6,81.7,0.0,2.7,0.0
235,Joel Obi,2.1,1.3,1.4,0.0,1.2,0.9,0.1,0.0,1.0,0.0,0.9,0.5,0.5,0.4,0.3,0.2,0.9,0.0,0.5,25.8,84.9,0.1,0.4,0.0
236,Hamed Traore,2.1,1.0,1.2,0.0,0.5,1.4,0.1,0.0,2.0,2.0,1.4,0.8,1.3,0.7,0.2,1.5,1.4,2.0,0.8,29.9,79.2,0.1,1.6,0.1
237,Justin Kluivert,1.0,0.2,0.9,0.0,0.3,0.4,0.0,0.0,1.0,6.0,0.7,1.2,0.8,0.8,0.1,0.8,1.5,6.0,1.2,13.3,83.4,0.6,0.3,0.0
238,Joseph Alfred Duncan,1.3,0.6,1.4,0.2,0.7,1.1,0.2,0.0,4.0,4.0,1.0,1.2,0.7,0.8,0.1,1.2,1.0,4.0,1.2,31.4,81.6,0.2,1.4,0.1
239,Federico Ceccherini,0.9,1.4,1.1,0.2,2.5,0.3,0.5,0.0,0.0,0.0,0.1,0.2,0.4,1.3,0.1,0.1,0.5,0.0,0.2,38.5,85.6,0.1,2.3,0.1
240,Marek Hamsik,0.5,0.9,0.4,0.1,1.0,0.8,0.1,0.0,0.0,0.0,1.2,1.2,0.5,0.2,0.0,0.5,0.4,0.0,1.2,65.2,88.4,0.0,5.0,0.0
241,Ivan Provedel,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.0,0.2,23.8,69.0,0.0,5.9,0.0
242,Christian Nørgaard,0.7,1.7,1.8,0.0,2.3,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.5,0.5,0.0,0.3,29.3,83.5,0.0,1.2,0.0
243,Bartosz Salamon,0.9,1.4,1.0,0.6,7.1,0.4,1.0,0.0,0.0,0.0,0.6,0.1,0.1,0.4,0.0,0.1,0.2,0.0,0.1,38.6,82.1,0.0,2.8,0.0
244,Sandro,2.1,1.5,1.6,0.0,1.8,0.6,0.3,0.0,0.0,1.0,0.4,0.5,0.0,0.8,0.2,0.2,0.2,1.0,0.5,25.5,78.9,0.0,1.4,0.0
245,Francisco Sierralta ,1.8,0.7,1.2,0.2,4.3,0.3,0.2,1.0,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.2,0.3,0.0,0.3,15.0,67.8,0.0,1.3,0.0
246,Alberto Grassi ,2.9,1.1,1.3,0.0,1.0,1.1,0.3,0.0,0.0,0.0,0.7,0.3,0.7,1.6,0.0,0.4,1.1,0.0,0.3,16.6,81.0,0.0,1.0,0.0
247,Júnior Tavares,0.7,0.7,1.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.3,0.7,1.0,1.3,0.0,1.7,0.0,0.0,0.7,60.7,92.9,0.7,1.7,0.0
248,João Pedro,0.5,0.2,1.4,0.0,0.4,0.2,0.1,0.0,7.0,2.0,1.8,1.0,0.6,1.6,0.3,1.2,1.7,2.0,1.0,21.6,74.5,0.5,0.6,0.0
249,Riccardo Meggiorini,0.8,0.3,1.4,0.0,1.1,0.4,0.1,0.0,3.0,1.0,1.4,0.5,0.3,2.3,0.5,0.9,1.5,1.0,0.5,17.0,64.7,0.1,0.3,0.0
250,Giovanni Simeone,1.2,0.1,1.3,0.0,0.3,0.6,0.1,0.0,6.0,3.0,1.8,0.8,0.7,1.6,0.4,1.7,2.8,3.0,0.8,9.3,68.7,0.1,0.1,0.1
251,Arturo Calabresi,2.5,1.8,1.0,0.3,3.3,0.9,0.2,0.0,1.0,0.0,0.1,0.6,0.5,0.6,0.1,0.4,0.5,0.0,0.6,33.7,79.9,0.4,2.2,0.0
252,Marlon Santos,1.6,1.4,1.1,1.2,2.0,0.3,0.7,0.0,1.0,0.0,0.3,0.2,0.2,0.4,0.0,0.1,0.4,0.0,0.2,57.7,93.6,0.1,3.3,0.1
253,Mehdi Bourabia,1.6,1.0,1.3,0.0,0.9,1.0,0.2,0.0,1.0,0.0,1.1,0.8,1.0,0.8,0.0,1.2,1.4,0.0,0.8,32.1,83.7,0.3,0.8,0.0
