,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
26,Carlos Soler,11,8,1.2,1.4,0.8,1.2,0.0,0.4,0.9,7.05
27,Mikel Oyarzabal,11,8,1.9,1.5,0.7,1.2,0.5,1.3,1.4,7.05
28,Alexander Isak,17,2,2.4,0.3,1.1,1.0,0.6,0.8,1.6,7.03
29,Rober Correa,0.0,2,0.4,0.7,0.9,1.3,0.1,0.4,1.2,7.01
30,Ousmane Dembélé,6,3,1.8,1.3,2.1,0.9,0.4,1,1.7,7.01
31,Jules Koundé,2,1,0.6,0.3,0.9,0.7,0.1,0.3,0.8,7.01
32,Fernando,3,4,0.2,0.6,0.4,0.5,0.0,0.3,0.8,7.0
33,Jordi Alba,3,5,0.8,1.5,0.5,0.4,0.3,0.4,0.9,7.0
34,David Silva,2,5,1,1.3,1.5,1,0.0,0.8,0.8,6.99
35,Emerson Royal,1,4,0.3,1,0.7,2.1,0.1,1,1.6,6.98
36,Bryan Gil,4,3,1.4,1.8,2.4,1.7,0.4,1.3,3.1,6.96
37,Manu Sánchez,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,6.96
38,Sergio Barcia,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.96
39,Sergio Ramos,2,0.0,1.1,0.3,0.3,0.3,0.1,0.0,0.3,6.96
40,Sergio Canales,8,6,1.5,1.9,1.0,0.7,0.1,0.8,1.4,6.95
41,Guido Rodríguez,1,0.0,0.9,0.3,1.0,1.3,0.0,0.6,0.7,6.95
42,Kike García,12,2,2.4,0.7,1.0,2.5,0.4,1.7,3.8,6.95
43,Ángel Correa,9,8,1.4,1.0,1.4,0.8,0.3,1.5,2.0,6.94
44,Daniel Carvajal,0.0,2,0.7,0.7,0.6,0.8,0.0,0.2,1.5,6.93
45,Lucas Ocampos,5,4,2.0,1.0,2.0,2.2,0.1,1.4,2.1,6.93
46,Stefan Savic,1,0.0,0.2,0.1,0.2,0.5,0.1,0.1,0.2,6.91
47,Koke,1,2,0.5,1.0,0.7,1.2,0.0,0.9,1.1,6.9
48,Maximiliano Gómez,7,1,1.7,0.4,0.5,2.3,1,0.7,1.8,6.9
49,Suso,3,4,1.4,1.3,1.7,1.1,0.2,1.1,1.5,6.89
50,Jesús Navas,0.0,6,0.4,1.9,0.7,0.6,0.1,0.4,0.6,6.88
51,Sergio Busquets,0.0,5,0.1,0.8,0.2,1.7,0.0,0.3,0.7,6.88
52,Renato Tapia,0.0,1,0.5,0.3,0.9,1.5,0.0,0.8,0.8,6.88
53,Youssef En-Nesyri,18,0.0,2.1,0.4,0.4,0.9,0.7,0.6,1.6,6.87
54,Jan Oblak,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.87
55,Santi Mina,12,3,1.3,0.4,0.3,1.8,0.3,0.9,2.1,6.87
56,Eder Militão,1,0.0,0.9,0.0,0.1,0.9,0.0,0.1,0.6,6.86
57,Fidel,6,3,0.6,1.5,1.7,1.4,0.2,1.3,2.1,6.86
58,Mauro Arambarri,3,0.0,1.4,0.6,1.1,2.1,0.0,0.9,1.1,6.86
59,Raphaël Varane,2,0.0,0.5,0.1,0.2,0.3,0.0,0.2,0.5,6.85
60,Jasper Cillessen,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.84
61,Marcos Acuña,1,2,0.6,1.1,1.4,1.1,0.1,1,1.3,6.84
62,Ferland Mendy,1,0.0,0.5,0.7,1.7,1.5,0.2,1,1.7,6.84
63,David García,1,0.0,0.4,0.1,0.1,0.7,0.0,0.1,0.1,6.84
64,Jawad El Yamiq,0.0,1,0.4,0.1,0.1,0.8,0.1,0.0,0.4,6.83
65,Gonçalo Guedes,5,5,1.6,1.1,2.1,2.2,0.1,1.6,1.7,6.83
66,Thomas Lemar,1,3,0.9,0.8,1.6,0.9,0.0,0.8,0.9,6.83
67,Yeray Álvarez,1,0.0,0.4,0.3,0.5,0.7,0.0,0.1,0.3,6.83
68,Alex Berenguer,8,4,1.4,1.1,1,1.3,0.5,1.1,1.6,6.83
69,Nolito,7,5,1.5,1,0.8,1.1,0.3,0.9,1.3,6.83
70,Adnan Januzaj,4,5,1.2,0.9,1.7,1.3,0.1,0.8,1.3,6.83
71,Iker Muniain,5,3,0.8,1.3,1.5,2.5,0.1,1.2,1.7,6.82
72,Carlos Domínguez,0.0,0.0,0.3,0.5,0.0,0.5,0.0,0.0,0.5,6.82
73,Joan Jordán,1,6,0.7,1.1,0.9,1.2,0.0,0.6,0.9,6.82
74,Sergio Escudero,1,0.0,0.7,0.7,0.2,0.8,0.1,0.2,0.8,6.82
75,Gabriel Paulista,4,1,0.5,0.2,0.2,0.8,0.0,0.1,0.3,6.82
76,Florian Lejeune,1,1,0.7,0.2,0.3,0.5,0.1,0.1,0.4,6.82
77,Aridane Hernández,0.0,0.0,0.1,0.2,0.2,0.8,0.0,0.2,0.5,6.81
78,Daniel Wass,4,1,1.1,1.1,0.3,0.9,0.2,0.4,0.8,6.81
79,Luis Milla,1,1,0.6,1.1,1.3,1.3,0.0,0.8,0.6,6.81
80,Mario Hermoso,1,1,0.6,0.3,0.3,1,0.1,0.3,0.8,6.8
81,Aritz Elustondo,1,0.0,0.2,0.1,0.2,1.2,0.0,0.1,0.4,6.8
82,Gerard Piqué,0.0,0.0,0.5,0.1,0.1,0.3,0.1,0.1,0.4,6.8
83,Yangel Herrera,3,1,1,0.3,0.7,1.8,0.2,0.6,1.3,6.79
84,Lucas Torró,0.0,1,0.7,0.2,0.4,1,0.1,0.4,0.8,6.79
85,Ante Budimir,11,0.0,1.6,0.3,0.4,1,0.6,1.1,2.3,6.79
86,Antonio Sivera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79
87,Philippe Coutinho,2,2,2.3,0.5,0.9,1.1,0.1,0.6,0.8,6.79
88,Nacho,1,0.0,0.5,0.2,0.3,1,0.1,0.2,0.4,6.78
89,Federico Valverde,3,1,0.9,0.9,1,0.4,0.1,0.3,0.8,6.78
90,Rubén García,3,5,0.8,1.4,0.7,1.1,0.2,0.9,1.7,6.78
91,José Giménez,0.0,0.0,0.7,0.2,0.0,0.8,0.1,0.0,0.1,6.78
92,Pablo Maffeo,1,4,0.4,0.7,1.2,1.7,0.1,0.8,1.0,6.78
93,Thibaut Courtois,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.78
94,Mario Gaspar,0.0,2,0.6,0.5,0.4,0.4,0.0,0.2,0.8,6.77
95,Óscar Mingueza,2,2,0.4,0.3,0.3,0.6,0.0,0.3,0.3,6.76
96,Sandro Ramírez,5,1,1.5,0.5,1,2.6,0.6,0.9,2.0,6.76
97,Iza,0.0,1,0.3,0.4,1.1,1.6,0.0,0.8,0.8,6.76
98,Unai Núñez,1,1,0.5,0.2,0.2,0.4,0.0,0.3,0.3,6.76
99,Hugo Mallo,3,1,0.6,0.5,0.5,0.9,0.2,0.5,1.1,6.76
100,Pau Torres,2,2,0.2,0.2,0.8,0.5,0.1,0.2,0.6,6.76
101,Dimitrios Siovas,2,0.0,0.8,0.2,0.3,0.3,0.0,0.1,0.4,6.76
102,Papu Gómez,3,1,1,0.9,0.7,1.2,0.1,0.9,0.7,6.76
103,Claudio Bravo,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,6.76
104,Saúl Ñíguez,2,1,1,0.7,0.5,0.5,0.2,0.4,1,6.76
105,Álex Moreno,0.0,2,0.5,0.7,1.1,1,0.0,0.5,1.4,6.75
106,Pedri,3,3,0.7,1.1,0.8,1.1,0.0,0.9,1.7,6.75
107,Brais Méndez,9,0.0,1.5,0.5,0.4,1.8,0.1,1.3,2.3,6.75
108,Álvaro Negredo,8,4,1.4,0.6,0.8,1.1,0.2,0.6,1.8,6.75
109,Sergio Herrera,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,6.75
110,David Ferreiro,2,4,0.7,2.0,1.2,1.0,0.4,1.0,1.1,6.74
111,Ronald Araujo,2,1,0.5,0.1,0.3,0.7,0.1,0.1,0.3,6.74
112,Paulo Oliveira,0.0,1,0.4,0.1,0.2,0.3,0.0,0.1,0.2,6.74
113,Alberto Perea,2,3,1.0,0.5,2.3,1.2,0.0,1.3,0.9,6.73
114,Denis Suárez,0.0,9,0.5,1.3,1.0,1.1,0.0,0.7,1.6,6.73
115,João Félix,7,5,1.3,0.7,1.0,1.5,0.2,1.1,1.3,6.73
116,Sergi Roberto,1,2,0.3,0.9,0.5,0.7,0.1,0.3,0.3,6.73
117,Darwin Machís,5,5,1.5,0.8,1.4,1.4,0.3,1.3,2.0,6.73
118,Yuri Berchiche,1,3,0.7,0.7,0.7,1.3,0.0,0.6,1.0,6.73
119,Rafa Mir,13,1,3.2,0.2,0.4,0.5,0.9,0.5,2.2,6.73
120,Rubén Sobrino,1,0.0,0.6,0.7,1.1,1.8,0.3,0.6,2.7,6.73
121,Felipe,0.0,0.0,0.4,0.1,0.1,0.5,0.0,0.0,0.1,6.73
122,Antonio Blanco,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.3,0.0,6.73
123,Juan Iglesias,0.0,0.0,0.4,0.4,0.5,1.6,0.1,0.5,0.7,6.73
124,Mathías Olivera,0.0,0.0,0.6,0.7,0.8,0.8,0.1,0.8,1.2,6.72
125,Edu Expósito,0.0,3,1.4,1.4,1.3,0.9,0.0,1.1,1.5,6.72
126,José Gayà,1,7,0.7,1.1,1,0.9,0.4,0.5,1.2,6.72
127,Juan Foyth,0.0,0.0,0.1,0.2,1.4,0.9,0.0,0.6,0.5,6.72
128,Lucas Olaza,0.0,2,0.6,0.8,0.3,1,0.1,0.3,0.3,6.72
129,Jaume Doménech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71
130,Rubén Duarte,1,1,0.5,0.9,0.2,1.3,0.0,0.3,0.5,6.71
131,Yassine Bounou,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.71
132,Renan Lodi,1,2,0.5,0.5,1,1.2,0.1,0.4,0.9,6.71
133,Alfonso Espino,0.0,3,0.3,0.5,0.5,0.7,0.1,0.5,1,6.71
134,Marcelo,0.0,2,0.8,1,0.8,0.9,0.3,0.3,0.9,6.71
135,Andoni Gorosabel,0.0,1,0.3,0.7,0.3,0.9,0.0,0.4,1,6.71
136,Thierry Correia,1,1,0.3,0.6,0.9,1.3,0.1,0.4,0.7,6.7
137,Vicente Iborra,0.0,0.0,0.2,0.2,0.3,0.6,0.0,0.3,0.3,6.7
138,Marc Cucurella,3,2,0.7,1.1,0.6,1.6,0.2,1.1,2.2,6.7
139,Javier Ontiveros,2,1,1.8,0.9,1.8,1.6,0.0,0.7,1,6.69
140,Miguel Gutiérrez,0.0,1,0.0,0.7,1,1.2,0.2,0.0,1.7,6.69
141,Diego Carlos,1,0.0,0.5,0.2,0.2,0.6,0.0,0.0,0.2,6.69
142,Jorge de Frutos,4,9,0.7,1.1,1.2,0.8,0.1,0.7,1.9,6.69
143,José Luis Morales,13,3,1.5,0.9,0.8,0.5,0.5,1,1.3,6.68
144,Robin Le Normand,0.0,1,0.5,0.1,0.2,0.5,0.1,0.3,0.3,6.68
145,Asier Illarramendi,0.0,0.0,0.0,0.2,0.0,1.7,0.0,0.0,0.0,6.68
146,Aarón Escandell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68
147,Uros Racic,1,1,1.1,0.3,0.8,0.8,0.0,0.5,0.9,6.68
148,Etienne Capoue,1,0.0,0.5,0.2,0.8,1.4,0.0,0.5,0.6,6.68
149,Marco Asensio,5,2,1.1,0.9,0.8,0.8,0.2,0.7,0.9,6.67
150,Aïssa Mandi,3,1,0.3,0.1,0.1,0.5,0.1,0.1,0.3,6.67
151,José Mari,1,0.0,0.8,0.4,0.7,0.8,0.0,0.6,0.5,6.67
152,Djené Dakonam,0.0,1,0.1,0.2,0.4,1.1,0.0,0.4,0.6,6.67
153,Lucas Boyé,7,2,1.7,0.4,1.9,1.0,0.3,2.3,4.8,6.66
154,Nacho Monreal,1,1,0.5,0.4,0.3,0.6,0.1,0.3,0.5,6.66
155,Eden Hazard,3,2,0.7,0.4,1,1.4,0.2,0.7,0.9,6.66
156,Manu Trigueros,1,7,0.9,1,0.8,1.1,0.1,1,1.1,6.66
157,Miguel Ángel Rubio,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,6.66
158,Raúl García,1,0.0,0.4,0.6,0.8,1.0,0.1,0.1,0.6,6.66
159,Rubén Peña,1,1,0.3,0.3,1.6,0.9,0.0,0.9,1.3,6.66
160,Guido Carrillo,3,2,1.2,0.4,0.4,0.7,0.1,0.5,1.3,6.66
161,Iñaki Williams,6,6,1.4,0.8,0.9,0.9,0.3,1.4,1.8,6.65
162,Gonzalo Melero,7,1,0.9,0.7,0.5,1.1,0.0,0.4,1,6.65
163,Anaitz Arbilla,0.0,1,0.8,0.3,0.7,0.4,0.0,0.3,0.6,6.65
164,Edgar Badia,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.65
165,Kenedy,4,3,1.3,0.6,1.3,0.8,0.0,1.4,1.4,6.65
166,Joaquín,2,5,0.4,1.2,0.7,0.4,0.1,0.6,1.1,6.65
167,Alfonso Pedraza,1,2,0.8,0.9,0.8,0.8,0.0,0.8,1.7,6.64
168,Sergi Gómez,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,6.64
169,Álvaro Fernández,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.64
170,Ander Capa,2,1,0.4,0.6,1,0.3,0.0,0.5,0.8,6.64
171,Rodrygo,1,6,1.1,0.9,0.8,1,0.0,0.7,1.4,6.64
172,Victor Chust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.64
173,Lucas Olaza,1,1,0.8,1.1,0.5,1,0.1,0.3,0.4,6.64
174,Marc Bartra,0.0,1,0.5,0.2,0.4,0.8,0.1,0.1,0.6,6.64
175,Jonathan Calleri,5,2,1.9,0.4,0.7,1.6,0.7,1.2,2.4,6.64
176,Carlos Clerc,0.0,3,0.2,0.7,1,1,0.1,0.5,1.0,6.64
177,Rubén Rochina,0.0,1,1.4,0.6,1.2,1.2,0.0,1.4,1.4,6.64
178,Neto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,6.64
179,Lucas Pérez,4,4,1.1,1.9,1,1,0.5,0.8,2.3,6.63
180,Sergiño Dest,2,1,0.5,0.8,1,0.4,0.1,0.9,1.1,6.63
181,Carlos Akapo,1,0.0,0.2,0.2,0.5,0.3,0.0,0.2,0.8,6.63
182,Juan Miranda,1,2,0.5,0.5,0.2,1,0.0,0.4,0.8,6.63
183,Ilaix Moriba,1,2,0.9,0.5,1.2,1.4,0.0,0.6,0.9,6.63
184,Gonzalo Verdú,0.0,2,0.3,0.2,0.3,1.2,0.1,0.1,0.3,6.63
185,Marc-André ter Stegen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63
186,Víctor Ruiz,2,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.3,6.63
187,Álvaro Odriozola,2,0.0,0.2,0.6,0.6,0.4,0.1,0.4,0.9,6.63
188,Ramiro Funes Mori,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0.4,0.3,6.63
189,Vinícius Júnior,3,3,1.1,0.9,1.3,1.5,0.2,1.2,1.9,6.62
190,Roque Mesa,1,0.0,1.0,0.6,1.4,1.4,0.2,1.6,1.2,6.62
191,Martín Zubimendi,0.0,0.0,0.2,0.2,0.4,0.5,0.0,0.3,0.8,6.62
192,Antonio Sanabria,3,0.0,1.6,0.2,0.7,0.7,0.2,0.5,1.6,6.62
193,Aleix Vidal,0.0,1,0.1,0.5,0.3,1.2,0.0,0.1,0.7,6.61
194,Óscar Plano,5,5,1.1,0.7,0.4,1.7,0.1,0.6,1.5,6.61
195,Lee Kang-In,0.0,4,1.0,0.9,1.6,1.8,0.1,1.1,1.0,6.61
196,Nemanja Maksimovic,1,0.0,0.5,0.5,0.4,0.3,0.0,0.5,0.3,6.61
197,Moi Gómez,4,0.0,0.7,0.9,1.0,0.9,0.3,0.9,0.9,6.6
198,Álex Fernández,4,1,0.4,0.9,0.6,1.2,0.0,0.6,1.3,6.6
199,Nacho Vidal,0.0,0.0,0.3,0.4,0.4,1.0,0.0,0.4,0.7,6.6
200,Joaquín Fernández,1,0.0,0.3,0.1,0.0,0.5,0.1,0.2,0.2,6.6
201,Sime Vrsaljko,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.2,0.9,6.6
202,Tete Morente,2,5,0.6,0.5,1.5,1.1,0.2,1.1,1.7,6.6
203,Cucho Hernández,2,3,1.2,0.9,1.3,1.4,0.4,1.9,2.7,6.6
204,Saidy Janko,0.0,1,0.2,0.5,1.1,0.1,0.2,0.6,0.9,6.6
205,Jeison Murillo,2,0.0,0.3,0.1,0.1,1.0,0.0,0.3,0.3,6.59
206,Ivan Rakitic,4,2,1.1,0.7,0.3,0.6,0.1,0.4,0.9,6.59
207,Roger Martí,12,4,1.4,0.5,0.4,0.8,0.4,0.8,1.8,6.59
208,Raúl García,5,1,1.4,0.4,0.2,1.5,0.4,0.4,0.8,6.59
209,Héctor Herrera,0.0,1,0.4,0.4,0.3,0.4,0.1,0.3,0.3,6.59
210,Íñigo Martínez,1,0.0,0.6,0.2,0.3,1.3,0.1,0.2,0.4,6.59
211,Clément Lenglet,1,0.0,0.3,0.3,0.2,0.9,0.2,0.2,0.2,6.59
212,Borja Iglesias,11,0.0,1.4,0.2,0.4,0.8,0.2,0.6,1.8,6.58
213,Ximo Navarro,1,1,0.4,0.3,0.5,1.1,0.0,0.6,0.9,6.58
214,Hugo Guillamón,1,0.0,0.3,0.0,0.0,1.1,0.0,0.2,0.6,6.58
215,Aarón Martín,0.0,3,0.3,0.3,0.9,0.8,0.2,0.4,0.7,6.58
216,Willian José,3,1,1.1,0.6,0.2,0.8,0.2,0.6,0.9,6.58
217,Esteban Burgos,3,1,0.4,0.1,0.1,0.2,0.1,0.1,0.3,6.58
218,Sergi Enrich,3,0.0,1.7,0.6,0.3,0.7,0.3,0.7,1.7,6.58
219,Daniel Cárdenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58
220,Jorge Pulido,1,0.0,0.5,0.2,0.2,0.8,0.1,0.3,0.2,6.57
221,Kike Barja,2,3,0.7,0.5,1.6,0.7,0.1,1.2,1.7,6.57
222,Raúl Albiol,0.0,0.0,0.2,0.1,0.1,0.5,0.0,0.2,0.3,6.57
223,Pablo Hervías,0.0,5,0.5,1.1,0.8,0.6,0.0,0.6,0.7,6.57
224,Igor Zubeldia,1,1,0.4,0.2,0.3,0.5,0.1,0.3,0.5,6.57
225,Josema,0.0,1,0.2,0.2,0.3,0.6,0.0,0.2,0.3,6.57
226,Sergio Asenjo,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.57
227,Jorge Miramón,0.0,3,0.4,0.6,0.6,0.4,0.0,0.2,0.3,6.57
228,Aihen Muñoz,0.0,1,0.3,0.4,0.6,0.6,0.0,0.4,0.4,6.57
229,Óscar Duarte,1,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.2,6.56
230,Samuel Chukwueze,4,2,1.1,1.0,1.4,1.1,0.6,0.8,1.6,6.56
231,Enis Bardhi,1,2,1.4,0.8,1.3,0.9,0.2,1.4,1.6,6.56
232,Augusto Solari,2,2,0.3,0.6,0.4,0.3,0.0,0.5,0.7,6.56
233,Josan,4,2,0.5,0.5,1.2,0.9,0.0,0.7,1.2,6.56
234,Mickaël Malsa,1,0.0,0.7,0.3,0.6,1,0.0,0.7,0.7,6.56
235,Álvaro Tejero,0.0,0.0,1.0,1.5,0.5,0.0,0.0,0.0,0.5,6.56
236,Juan Cala,3,0.0,0.5,0.1,0.1,1.1,0.0,0.1,0.3,6.56
237,Rúben Vezo,1,0.0,0.2,0.1,0.3,0.6,0.0,0.1,0.3,6.56
238,Karim Rekik,0.0,0.0,0.2,0.3,0.4,0.4,0.1,0.4,0.5,6.56
239,Jorge Molina,8,2,0.7,0.6,0.2,0.8,0.3,0.7,1.4,6.55
240,Óliver Torres,0.0,3,0.3,0.8,1,0.5,0.0,0.8,0.9,6.55
241,Carles Aleñá,2,2,1.4,1.1,1,1.2,0.0,0.8,1.3,6.55
242,Toni Villa,2,0.0,0.7,0.6,1.1,1.5,0.1,0.9,1.6,6.55
243,Iván Villar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55
244,Luis Suárez,5,1,1.7,0.6,1,1.2,0.1,1,1.8,6.55
245,Enes Ünal,4,2,1.4,0.5,0.6,1.3,0.2,1.3,2.2,6.55
246,Paco Alcácer,6,4,1.4,0.6,0.3,0.3,0.6,0.3,1.1,6.55
247,Samuel Umtiti,0.0,0.0,0.2,0.1,0.1,0.6,0.0,0.0,0.4,6.55
248,Unai López,3,0.0,1,0.7,0.6,0.8,0.0,0.5,0.7,6.55
249,Aitor Ruibal,2,2,1.2,0.9,1.3,0.6,0.2,1.3,1.8,6.54
250,Raúl Guti,3,1,0.8,0.2,0.8,1.5,0.0,0.9,1.0,6.54
251,Luis Rioja,4,2,0.7,0.7,1.1,0.8,0.2,0.7,1.4,6.54
252,Jaime Seoane,1,1,0.8,0.4,0.7,1.1,0.0,0.7,1.3,6.54
253,Junior Firpo,1,1,0.1,0.7,0.1,0.9,0.4,0.0,0.9,6.54
254,Fabián Orellana,6,2,1.0,1.1,1.0,1.9,0.2,2,1.7,6.54
255,Rubén Alcaraz,1,0.0,0.9,0.3,0.5,1.5,0.0,0.5,0.8,6.53
256,Pervis Estupiñán,0.0,0.0,0.4,0.7,0.4,0.8,0.2,0.7,1.1,6.53
257,Jens Jonsson,0.0,0.0,0.4,0.3,0.4,0.7,0.0,0.3,0.6,6.53
258,Antonio Barragán,0.0,3,0.2,0.4,0.4,0.9,0.1,0.3,0.6,6.53
259,Yeremi Pino,3,1,0.5,0.4,1.2,0.6,0.1,0.4,1.5,6.53
260,Cristian Tello,5,3,1.2,0.7,0.8,0.3,0.1,0.3,0.8,6.53
261,Pablo Ínsua,0.0,0.0,0.2,0.1,0.2,0.3,0.1,0.1,0.2,6.53
262,Pape Diop,1,1,0.8,0.4,0.2,0.6,0.1,0.4,0.7,6.53
263,Munir El Haddadi,4,2,1.3,0.5,0.5,1.2,0.3,0.9,0.7,6.53
264,Dani García,0.0,1,0.2,0.3,0.2,0.8,0.0,0.4,0.3,6.53
265,Rafa Soares,0.0,1,0.1,0.8,0.2,0.1,0.1,0.3,0.5,6.52
266,Edgar Méndez,5,1,1.1,0.5,0.5,1.5,0.2,0.8,2.0,6.52
267,Maxime Gonalons,0.0,1,0.2,0.3,0.7,1.1,0.1,0.7,0.4,6.52
268,Germán Sánchez,3,1,0.4,0.0,0.0,0.9,0.1,0.1,0.2,6.52
269,Antonio Puertas,3,5,0.7,0.5,1.2,0.7,0.4,1.2,2.0,6.51
270,Diego Costa,2,0.0,0.7,0.6,0.1,0.4,0.7,0.9,1,6.51
271,Álex Remiro,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.51
272,Ángel Montoro,1,1,0.7,1,0.2,0.9,0.0,0.3,0.5,6.51
273,Ander Guevara,1,1,0.3,0.5,0.5,0.5,0.0,0.7,1,6.51
274,Facundo Roncaglia,1,1,0.8,0.3,0.4,0.4,0.0,0.3,0.8,6.51
275,Damián Suárez,1,0.0,0.3,0.6,0.7,1.2,0.0,0.5,1,6.51
276,Alberto Moreno,0.0,0.0,0.8,0.0,0.8,0.6,0.0,0.0,0.0,6.5
277,Pere Milla,4,3,0.9,0.4,0.6,1.7,0.2,1,1.9,6.5
278,Marcos de Sousa,4,1,1.4,0.3,0.6,1.1,0.3,0.7,1.9,6.5
279,Bruno González,1,0.0,0.2,0.0,0.1,0.6,0.0,0.0,0.3,6.5
280,Fali,0.0,0.0,0.3,0.2,0.1,0.7,0.0,0.1,0.3,6.5
281,David Soria,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.5
282,Manu Sánchez,0.0,4,0.2,0.9,0.4,0.5,0.0,0.4,1.1,6.5
283,Mouctar Diakhaby,1,0.0,0.4,0.0,0.3,0.3,0.2,0.0,0.4,6.49
284,Vicente Esquerdo,0.0,0.0,0.3,0.5,0.5,0.0,0.0,0.3,1,6.49
285,Quini,1,0.0,0.4,0.2,0.7,0.5,0.0,0.8,0.8,6.49
286,Portu,8,3,0.8,0.7,0.4,0.7,0.6,0.6,1.1,6.49
287,Domingos Quina,2,0.0,1,0.6,0.8,1.3,0.1,1.4,1,6.49
288,Rodrigo Ely,1,0.0,0.5,0.4,0.1,0.3,0.0,0.0,0.4,6.49
289,Tomás Pina,1,1,0.3,0.2,0.5,0.9,0.1,0.4,0.9,6.48
290,Diego Lainez,0.0,2,0.6,0.6,1.4,1.3,0.1,1.1,1.2,6.48
291,Marvin Park,0.0,1,0.3,0.5,0.5,1.3,0.0,0.3,1.5,6.48
292,Ivan Saponjic,1,0.0,1.2,0.0,0.6,1.8,0.4,0.8,1.2,6.48
