,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
32,Fernando,4,0.6,50.8,89.7,0.0,2.8,0.1,7.0
33,Jordi Alba,5,1.5,73.4,86.9,0.7,1.8,0.0,7.0
34,David Silva,5,1.3,39.7,85.0,0.4,1.9,0.2,6.99
35,Emerson Royal,4,1,45.0,81.2,0.6,1.2,0.0,6.98
36,Bryan Gil,3,1.8,28.2,78.0,1.5,0.5,0.0,6.96
37,Manu Sánchez,1,1,25.0,76.0,0.0,0.0,0.0,6.96
38,Sergio Barcia,0.0,0.0,23.0,47.8,0.0,1,0.0,6.96
39,Sergio Ramos,0.0,0.3,73.5,91.9,0.1,7.6,0.0,6.96
40,Sergio Canales,6,1.9,53.4,87.4,1.2,4.0,0.0,6.95
41,Guido Rodríguez,0.0,0.3,46.6,84.0,0.0,2.6,0.0,6.95
42,Kike García,2,0.7,22.5,68.1,0.2,0.5,0.0,6.95
43,Ángel Correa,8,1.0,22.5,80.0,0.2,0.5,0.0,6.94
44,Daniel Carvajal,2,0.7,51.4,84.7,0.5,2.9,0.0,6.93
45,Lucas Ocampos,4,1.0,26.0,77.3,0.2,0.8,0.0,6.93
46,Stefan Savic,0.0,0.1,52.7,85.2,0.0,3.4,0.0,6.91
47,Koke,2,1.0,65.2,89.3,0.5,3.4,0.1,6.9
48,Maximiliano Gómez,1,0.4,17.7,65.8,0.1,0.8,0.0,6.9
49,Suso,4,1.3,32.1,86.0,0.8,2.1,0.0,6.89
50,Jesús Navas,6,1.9,48.3,82.1,1.6,3.1,0.0,6.88
51,Sergio Busquets,5,0.8,74.5,91.3,0.0,3.0,0.2,6.88
52,Renato Tapia,1,0.3,49.6,81.2,0.0,3.6,0.0,6.88
53,Youssef En-Nesyri,0.0,0.4,9.9,68.2,0.0,0.2,0.0,6.87
54,Jan Oblak,0.0,0.0,22.9,58.9,0.0,6.3,0.0,6.87
55,Santi Mina,3,0.4,17.6,72.0,0.0,0.4,0.0,6.87
56,Eder Militão,0.0,0.0,55.6,90.6,0.1,4.7,0.0,6.86
57,Fidel,3,1.5,32.6,77.8,1.6,1.8,0.0,6.86
58,Mauro Arambarri,0.0,0.6,28.3,73.2,1,2.7,0.1,6.86
59,Raphaël Varane,0.0,0.1,57.0,89.6,0.0,3.6,0.0,6.85
60,Jasper Cillessen,0.0,0.0,27.8,54.7,0.0,7.6,0.0,6.84
61,Marcos Acuña,2,1.1,48.0,84.2,1.1,3.3,0.0,6.84
62,Ferland Mendy,0.0,0.7,48.7,90.3,0.2,1.8,0.0,6.84
63,David García,0.0,0.1,39.1,71.9,0.0,3.9,0.0,6.84
64,Jawad El Yamiq,1,0.1,33.1,78.5,0.0,2.5,0.0,6.83
65,Gonçalo Guedes,5,1.1,23.8,75.0,0.4,1.2,0.1,6.83
66,Thomas Lemar,3,0.8,26.7,85.6,0.6,1.3,0.1,6.83
67,Yeray Álvarez,0.0,0.3,47.6,82.4,0.1,4.7,0.0,6.83
68,Alex Berenguer,4,1.1,21.5,75.3,0.7,0.3,0.0,6.83
69,Nolito,5,1,26.1,75.5,0.3,1.2,0.2,6.83
70,Adnan Januzaj,5,0.9,17.6,76.3,0.8,0.9,0.0,6.83
71,Iker Muniain,3,1.3,33.8,86.0,0.5,1.4,0.1,6.82
72,Carlos Domínguez,0.0,0.5,39.3,80.3,0.0,2.5,0.0,6.82
73,Joan Jordán,6,1.1,56.4,88.2,0.7,4.8,0.1,6.82
74,Sergio Escudero,0.0,0.7,36.4,88.4,0.8,1.3,0.1,6.82
75,Gabriel Paulista,1,0.2,48.4,88.0,0.0,4.3,0.0,6.82
76,Florian Lejeune,1,0.2,43.0,77.0,0.0,4.5,0.0,6.82
77,Aridane Hernández,0.0,0.2,29.9,78.8,0.0,3.2,0.0,6.81
78,Daniel Wass,1,1.1,41.3,77.9,0.3,2.0,0.0,6.81
79,Luis Milla,1,1.1,31.4,80.5,0.8,2.3,0.1,6.81
80,Mario Hermoso,1,0.3,57.1,84.2,0.1,3.1,0.0,6.8
81,Aritz Elustondo,0.0,0.1,53.2,85.4,0.0,3.3,0.0,6.8
82,Gerard Piqué,0.0,0.1,65.2,94.1,0.0,3.6,0.0,6.8
83,Yangel Herrera,1,0.3,27.2,67.3,0.1,0.8,0.0,6.79
84,Lucas Torró,1,0.2,26.7,75.4,0.0,1.0,0.0,6.79
85,Ante Budimir,0.0,0.3,13.0,60.1,0.0,0.1,0.0,6.79
86,Antonio Sivera,0.0,0.0,18.0,38.9,0.0,4.0,0.0,6.79
87,Philippe Coutinho,2,0.5,40.4,89.1,0.4,0.7,0.0,6.79
88,Nacho,0.0,0.2,50.0,90.5,0.2,2.8,0.0,6.78
89,Federico Valverde,1,0.9,31.0,89.0,0.2,2.0,0.0,6.78
90,Rubén García,5,1.4,27.4,69.2,1.4,1.9,0.0,6.78
91,José Giménez,0.0,0.2,52.5,87.5,0.0,4.1,0.0,6.78
92,Pablo Maffeo,4,0.7,31.0,71.9,0.9,1.6,0.0,6.78
93,Thibaut Courtois,0.0,0.0,28.3,78.3,0.0,3.4,0.0,6.78
94,Mario Gaspar,2,0.5,35.4,82.5,0.4,1.4,0.0,6.77
95,Óscar Mingueza,2,0.3,59.1,92.9,0.1,1.4,0.0,6.76
96,Sandro Ramírez,1,0.5,15.0,80.3,0.2,0.9,0.0,6.76
97,Iza,1,0.4,24.4,74.2,0.4,1.6,0.0,6.76
98,Unai Núñez,1,0.2,47.4,83.0,0.0,5.0,0.0,6.76
99,Hugo Mallo,1,0.5,43.6,76.1,0.4,1.8,0.0,6.76
100,Pau Torres,2,0.2,62.4,87.8,0.0,4.5,0.0,6.76
101,Dimitrios Siovas,0.0,0.2,51.4,81.1,0.0,3.0,0.0,6.76
102,Papu Gómez,1,0.9,30.6,88.9,0.6,1.6,0.0,6.76
103,Claudio Bravo,0.0,0.2,28.3,60.5,0.0,6.7,0.0,6.76
104,Saúl Ñíguez,1,0.7,33.9,84.4,0.1,0.7,0.1,6.76
105,Álex Moreno,2,0.7,41.1,78.5,0.3,1.6,0.0,6.75
106,Pedri,3,1.1,45.8,87.7,0.1,1.6,0.1,6.75
107,Brais Méndez,0.0,0.5,33.7,78.6,0.2,1.2,0.1,6.75
108,Álvaro Negredo,4,0.6,16.0,57.3,0.0,0.6,0.1,6.75
109,Sergio Herrera,0.0,0.0,32.4,49.8,0.0,12.5,0.0,6.75
110,David Ferreiro,4,2.0,22.2,75.8,1.8,1.4,0.0,6.74
111,Ronald Araujo,1,0.1,44.4,91.8,0.0,1.4,0.0,6.74
112,Paulo Oliveira,1,0.1,39.3,68.3,0.0,4.7,0.0,6.74
113,Alberto Perea,3,0.5,16.7,79.0,0.4,0.9,0.0,6.73
114,Denis Suárez,9,1.3,54.3,84.4,0.9,2.1,0.1,6.73
115,João Félix,5,0.7,21.5,84.0,0.0,0.9,0.1,6.73
116,Sergi Roberto,2,0.9,53.3,90.1,0.3,0.7,0.0,6.73
117,Darwin Machís,5,0.8,13.6,69.3,0.7,0.7,0.0,6.73
118,Yuri Berchiche,3,0.7,37.1,82.9,0.8,2.1,0.0,6.73
119,Rafa Mir,1,0.2,11.1,57.4,0.1,0.2,0.0,6.73
120,Rubén Sobrino,0.0,0.7,15.3,74.3,0.1,0.3,0.0,6.73
121,Felipe,0.0,0.1,33.7,84.8,0.0,2.1,0.0,6.73
122,Antonio Blanco,0.0,0.5,41.8,93.4,0.3,1.0,0.0,6.73
123,Juan Iglesias,0.0,0.4,15.2,56.6,0.4,0.6,0.0,6.73
124,Mathías Olivera,0.0,0.7,26.8,65.7,0.5,1.0,0.0,6.72
125,Edu Expósito,3,1.4,34.4,77.5,0.8,2.4,0.0,6.72
126,José Gayà,7,1.1,35.5,82.1,0.5,2.2,0.0,6.72
127,Juan Foyth,0.0,0.2,43.3,87.3,0.1,1.8,0.1,6.72
128,Lucas Olaza,2,0.8,44.9,78.0,0.8,1.9,0.0,6.72
129,Jaume Doménech,0.0,0.0,28.1,64.9,0.0,9.4,0.0,6.71
130,Rubén Duarte,1,0.9,32.1,71.4,1.1,2.7,0.0,6.71
131,Yassine Bounou,0.0,0.0,28.7,75.7,0.0,6.1,0.0,6.71
132,Renan Lodi,2,0.5,25.0,83.0,0.7,1.2,0.0,6.71
133,Alfonso Espino,3,0.5,22.3,64.1,0.5,1.9,0.0,6.71
134,Marcelo,2,1,45.8,82.7,0.8,2.0,0.1,6.71
135,Andoni Gorosabel,1,0.7,34.4,80.8,0.6,1.1,0.0,6.71
136,Thierry Correia,1,0.6,32.3,74.7,0.4,2.0,0.0,6.7
137,Vicente Iborra,0.0,0.2,46.0,90.1,0.0,2.8,0.0,6.7
138,Marc Cucurella,2,1.1,29.8,73.0,0.7,0.8,0.0,6.7
139,Javier Ontiveros,1,0.9,21.4,79.2,0.5,0.9,0.1,6.69
140,Miguel Gutiérrez,1,0.7,38.2,88.6,0.3,0.5,0.2,6.69
141,Diego Carlos,0.0,0.2,56.9,89.9,0.0,4.6,0.0,6.69
142,Jorge de Frutos,9,1.1,15.9,74.1,0.5,0.6,0.0,6.69
143,José Luis Morales,3,0.9,16.4,74.7,0.5,0.8,0.1,6.68
144,Robin Le Normand,1,0.1,51.5,85.1,0.1,2.4,0.0,6.68
145,Asier Illarramendi,0.0,0.2,45.0,92.6,0.2,3.0,0.0,6.68
146,Aarón Escandell,0.0,0.0,29.0,44.8,0.0,8.0,0.0,6.68
147,Uros Racic,1,0.3,33.8,79.5,0.0,3.4,0.0,6.68
148,Etienne Capoue,0.0,0.2,47.6,90.0,0.0,1.5,0.1,6.68
149,Marco Asensio,2,0.9,25.5,85.1,0.6,0.9,0.0,6.67
150,Aïssa Mandi,1,0.1,54.3,91.0,0.0,3.0,0.0,6.67
151,José Mari,0.0,0.4,20.8,69.9,0.0,2.4,0.0,6.67
152,Djené Dakonam,1,0.2,29.6,73.3,0.0,2.5,0.0,6.67
153,Lucas Boyé,2,0.4,18.6,77.5,0.1,0.7,0.0,6.66
154,Nacho Monreal,1,0.4,37.6,81.6,0.2,1.3,0.0,6.66
155,Eden Hazard,2,0.4,23.9,88.4,0.1,0.6,0.0,6.66
156,Manu Trigueros,7,1,45.1,86.6,0.2,1.8,0.1,6.66
157,Miguel Ángel Rubio,0.0,0.0,26.5,73.6,0.0,3.0,0.0,6.66
158,Raúl García,0.0,0.6,23.4,73.3,0.5,0.8,0.0,6.66
159,Rubén Peña,1,0.3,24.9,78.9,0.4,0.7,0.0,6.66
160,Guido Carrillo,2,0.4,14.3,71.7,0.0,0.4,0.0,6.66
161,Iñaki Williams,6,0.8,13.6,69.0,0.3,0.2,0.0,6.65
162,Gonzalo Melero,1,0.7,35.6,88.4,0.0,1.0,0.0,6.65
163,Anaitz Arbilla,1,0.3,49.9,75.8,0.3,6.4,0.0,6.65
164,Edgar Badia,0.0,0.0,33.5,72.0,0.0,8.7,0.0,6.65
165,Kenedy,3,0.6,8.9,73.0,0.5,0.4,0.0,6.65
166,Joaquín,5,1.2,25.0,84.9,0.7,0.4,0.0,6.65
167,Alfonso Pedraza,2,0.9,32.1,80.3,0.9,0.6,0.0,6.64
168,Sergi Gómez,0.0,0.1,60.3,93.4,0.0,3.6,0.0,6.64
169,Álvaro Fernández,0.0,0.0,31.5,72.6,0.0,6.7,0.0,6.64
170,Ander Capa,1,0.6,30.5,76.0,0.3,1.0,0.0,6.64
171,Rodrygo,6,0.9,17.6,83.2,0.2,0.2,0.0,6.64
172,Victor Chust,0.0,0.0,37.5,89.3,0.0,2.0,0.0,6.64
173,Lucas Olaza,1,1.1,36.1,76.6,1.1,1.9,0.0,6.64
174,Marc Bartra,1,0.2,50.4,80.6,0.0,3.2,0.0,6.64
175,Jonathan Calleri,2,0.4,13.7,61.5,0.0,0.1,0.0,6.64
176,Carlos Clerc,3,0.7,38.1,77.8,0.5,1.7,0.0,6.64
177,Rubén Rochina,1,0.6,31.4,75.6,0.6,3.4,0.0,6.64
178,Neto,0.0,0.0,29.1,85.8,0.0,3.6,0.0,6.64
179,Lucas Pérez,4,1.9,18.4,70.3,1.8,0.9,0.1,6.63
180,Sergiño Dest,1,0.8,37.2,90.0,0.2,0.2,0.0,6.63
181,Carlos Akapo,0.0,0.2,18.0,69.7,0.2,0.8,0.0,6.63
182,Juan Miranda,2,0.5,32.5,76.1,0.4,0.9,0.0,6.63
183,Ilaix Moriba,2,0.5,26.4,91.6,0.0,0.4,0.0,6.63
184,Gonzalo Verdú,2,0.2,48.0,84.2,0.0,4.2,0.0,6.63
185,Marc-André ter Stegen,0.0,0.0,28.6,86.9,0.0,4.6,0.0,6.63
186,Víctor Ruiz,0.0,0.1,48.0,86.3,0.0,2.4,0.0,6.63
187,Álvaro Odriozola,0.0,0.6,27.0,90.6,0.7,0.8,0.0,6.63
188,Ramiro Funes Mori,0.0,0.0,47.7,87.0,0.0,2.2,0.0,6.63
189,Vinícius Júnior,3,0.9,21.1,86.1,0.2,0.3,0.0,6.62
190,Roque Mesa,0.0,0.6,34.7,80.9,0.4,2.2,0.1,6.62
191,Martín Zubimendi,0.0,0.2,35.8,88.4,0.0,2.1,0.0,6.62
192,Antonio Sanabria,0.0,0.2,13.6,72.9,0.0,0.3,0.0,6.62
193,Aleix Vidal,1,0.5,35.8,86.2,0.2,2.5,0.0,6.61
194,Óscar Plano,5,0.7,21.8,75.7,0.2,0.7,0.1,6.61
195,Lee Kang-In,4,0.9,20.8,86.2,0.3,1.8,0.2,6.61
196,Nemanja Maksimovic,0.0,0.5,21.7,74.8,0.3,0.9,0.0,6.61
197,Moi Gómez,0.0,0.9,35.5,86.5,0.3,1.5,0.0,6.6
198,Álex Fernández,1,0.9,31.8,82.0,1.1,1.8,0.0,6.6
199,Nacho Vidal,0.0,0.4,22.4,71.2,0.3,1.2,0.0,6.6
200,Joaquín Fernández,0.0,0.1,31.0,79.1,0.0,2.9,0.0,6.6
201,Sime Vrsaljko,0.0,0.0,25.1,72.6,0.3,0.8,0.0,6.6
202,Tete Morente,5,0.5,21.4,80.3,0.7,0.8,0.0,6.6
203,Cucho Hernández,3,0.9,20.3,69.7,0.3,0.7,0.0,6.6
204,Saidy Janko,1,0.5,22.4,76.9,0.6,0.9,0.0,6.6
205,Jeison Murillo,0.0,0.1,52.5,88.1,0.0,3.4,0.0,6.59
206,Ivan Rakitic,2,0.7,45.3,87.2,0.2,2.9,0.0,6.59
207,Roger Martí,4,0.5,15.2,70.5,0.1,0.5,0.1,6.59
208,Raúl García,1,0.4,16.4,62.2,0.0,0.6,0.1,6.59
209,Héctor Herrera,1,0.4,40.9,90.1,0.0,2.3,0.1,6.59
210,Íñigo Martínez,0.0,0.2,51.6,82.8,0.1,5.3,0.0,6.59
211,Clément Lenglet,0.0,0.3,69.7,92.1,0.0,2.8,0.0,6.59
212,Borja Iglesias,0.0,0.2,9.7,70.5,0.1,0.3,0.0,6.58
213,Ximo Navarro,1,0.3,25.5,75.9,0.4,1.5,0.0,6.58
214,Hugo Guillamón,0.0,0.0,47.0,87.6,0.0,4.2,0.0,6.58
215,Aarón Martín,3,0.3,35.4,82.3,0.2,1.1,0.0,6.58
216,Willian José,1,0.6,17.7,76.5,0.1,1.7,0.1,6.58
217,Esteban Burgos,1,0.1,39.6,75.1,0.0,6.3,0.0,6.58
218,Sergi Enrich,0.0,0.6,16.2,76.9,0.1,0.6,0.0,6.58
219,Daniel Cárdenas,0.0,0.0,27.6,71.5,0.0,5.5,0.0,6.58
220,Jorge Pulido,0.0,0.2,48.5,83.6,0.1,2.8,0.0,6.57
221,Kike Barja,3,0.5,12.9,76.1,0.4,0.5,0.0,6.57
222,Raúl Albiol,0.0,0.1,58.6,88.8,0.1,4.0,0.0,6.57
223,Pablo Hervías,5,1.1,19.4,83.8,1.1,0.7,0.0,6.57
224,Igor Zubeldia,1,0.2,50.0,86.9,0.1,2.6,0.0,6.57
225,Josema,1,0.2,30.2,80.4,0.2,1.9,0.0,6.57
226,Sergio Asenjo,0.0,0.0,31.0,75.0,0.0,5.6,0.0,6.57
227,Jorge Miramón,3,0.6,30.7,78.2,0.6,1.6,0.0,6.57
228,Aihen Muñoz,1,0.4,32.3,71.2,0.8,1.5,0.0,6.57
229,Óscar Duarte,0.0,0.1,42.4,83.4,0.0,3.5,0.0,6.56
230,Samuel Chukwueze,2,1.0,17.8,77.3,0.2,0.3,0.1,6.56
231,Enis Bardhi,2,0.8,30.8,78.7,0.7,2.0,0.0,6.56
232,Augusto Solari,2,0.6,11.1,75.8,0.5,0.6,0.0,6.56
233,Josan,2,0.5,18.9,82.3,0.6,0.6,0.0,6.56
234,Mickaël Malsa,0.0,0.3,39.4,84.6,0.0,2.5,0.0,6.56
235,Álvaro Tejero,0.0,1.5,33.0,81.8,1.5,3.0,0.0,6.56
236,Juan Cala,0.0,0.1,26.7,69.9,0.0,3.3,0.0,6.56
237,Rúben Vezo,0.0,0.1,42.0,83.5,0.0,3.7,0.0,6.56
238,Karim Rekik,0.0,0.3,39.1,90.5,0.1,0.7,0.0,6.56
239,Jorge Molina,2,0.6,14.1,61.6,0.0,0.4,0.1,6.55
240,Óliver Torres,3,0.8,29.3,86.3,0.3,3.5,0.0,6.55
241,Carles Aleñá,2,1.1,23.6,70.8,0.8,1.3,0.0,6.55
242,Toni Villa,0.0,0.6,16.2,75.4,0.3,0.8,0.0,6.55
243,Iván Villar,0.0,0.0,28.6,55.8,0.0,5.7,0.0,6.55
244,Luis Suárez,1,0.6,10.2,61.2,0.0,0.4,0.0,6.55
245,Enes Ünal,2,0.5,12.1,59.3,0.0,0.2,0.0,6.55
246,Paco Alcácer,4,0.6,9.7,73.3,0.0,0.3,0.0,6.55
247,Samuel Umtiti,0.0,0.1,47.3,93.8,0.0,1.3,0.0,6.55
248,Unai López,0.0,0.7,37.7,85.7,0.3,3.9,0.0,6.55
249,Aitor Ruibal,2,0.9,18.8,75.9,0.1,0.5,0.0,6.54
250,Raúl Guti,1,0.2,35.5,83.9,0.1,2.1,0.0,6.54
251,Luis Rioja,2,0.7,14.6,72.1,0.6,0.5,0.0,6.54
252,Jaime Seoane,1,0.4,29.1,77.6,0.2,2.3,0.0,6.54
253,Junior Firpo,1,0.7,29.0,89.7,0.1,0.0,0.0,6.54
254,Fabián Orellana,2,1.1,22.5,78.8,0.6,1.4,0.0,6.54
255,Rubén Alcaraz,0.0,0.3,37.0,83.0,0.1,3.9,0.0,6.53
256,Pervis Estupiñán,0.0,0.7,20.1,80.5,0.8,0.8,0.0,6.53
257,Jens Jonsson,0.0,0.3,19.7,76.2,0.0,1,0.0,6.53
258,Antonio Barragán,3,0.4,41.1,85.7,0.4,2.6,0.0,6.53
259,Yeremi Pino,1,0.4,12.3,81.6,0.0,0.3,0.1,6.53
260,Cristian Tello,3,0.7,16.2,80.4,0.2,0.5,0.0,6.53
261,Pablo Ínsua,0.0,0.1,37.2,85.5,0.0,2.8,0.0,6.53
262,Pape Diop,1,0.4,26.2,69.4,0.1,2.2,0.0,6.53
263,Munir El Haddadi,2,0.5,13.5,82.4,0.2,0.5,0.0,6.53
264,Dani García,1,0.3,38.0,83.8,0.0,3.2,0.0,6.53
265,Rafa Soares,1,0.8,24.9,71.5,0.9,2.5,0.0,6.52
266,Edgar Méndez,1,0.5,11.7,60.6,0.4,0.5,0.0,6.52
267,Maxime Gonalons,1,0.3,28.3,82.9,0.0,2.4,0.0,6.52
268,Germán Sánchez,1,0.0,28.5,73.5,0.0,2.4,0.0,6.52
269,Antonio Puertas,5,0.5,15.7,67.7,0.2,0.4,0.0,6.51
270,Diego Costa,0.0,0.6,10.3,77.8,0.1,0.3,0.0,6.51
271,Álex Remiro,0.0,0.0,28.5,68.6,0.0,6.9,0.0,6.51
272,Ángel Montoro,1,1,27.9,76.6,0.9,3.4,0.0,6.51
273,Ander Guevara,1,0.5,45.6,82.8,0.0,2.7,0.0,6.51
274,Facundo Roncaglia,1,0.3,25.4,71.1,0.2,2.5,0.0,6.51
275,Damián Suárez,0.0,0.6,30.1,63.3,0.6,2.7,0.0,6.51
276,Alberto Moreno,0.0,0.0,16.4,89.0,0.0,0.6,0.0,6.5
277,Pere Milla,3,0.4,18.0,73.0,0.1,0.5,0.1,6.5
278,Marcos de Sousa,1,0.3,8.1,60.8,0.0,0.2,0.0,6.5
279,Bruno González,0.0,0.0,29.5,75.6,0.0,2.4,0.0,6.5
280,Fali,0.0,0.2,20.7,70.2,0.1,2.4,0.0,6.5
281,David Soria,0.0,0.0,30.0,45.8,0.0,10.8,0.0,6.5
282,Manu Sánchez,4,0.9,25.1,72.6,0.6,0.9,0.0,6.5
283,Mouctar Diakhaby,0.0,0.0,38.0,85.0,0.0,2.6,0.0,6.49
284,Vicente Esquerdo,0.0,0.5,23.5,84.0,0.3,1.3,0.0,6.49
285,Quini,0.0,0.2,18.8,67.2,0.3,0.9,0.0,6.49
286,Portu,3,0.7,13.6,73.1,0.3,0.1,0.0,6.49
287,Domingos Quina,0.0,0.6,11.1,76.4,0.0,0.5,0.0,6.49
288,Rodrigo Ely,0.0,0.4,20.3,78.4,0.0,2.1,0.0,6.49
289,Tomás Pina,1,0.2,27.5,82.5,0.0,0.9,0.0,6.48
290,Diego Lainez,2,0.6,15.8,79.8,0.3,0.3,0.0,6.48
291,Marvin Park,1,0.5,17.5,82.9,0.0,0.0,0.0,6.48
292,Ivan Saponjic,0.0,0.0,9.0,72.8,0.0,0.0,0.0,6.48
293,Joseph Aidoo,0.0,0.1,24.9,82.0,0.0,1.3,0.0,6.48
294,Néstor Araújo,0.0,0.1,48.0,83.2,0.0,2.9,0.0,6.47
295,Pedro Mosquera,0.0,0.5,44.6,85.5,0.1,3.4,0.0,6.47
296,Fernando Pacheco,0.0,0.0,25.4,66.1,0.0,8.6,0.0,6.47
297,Sidnei,0.0,0.0,47.4,90.4,0.1,2.7,0.0,6.47
298,Jon Moncayola,0.0,0.5,31.4,81.7,0.2,3,0.0,6.47
299,Jon Morcillo,2,0.8,12.8,73.9,1,0.4,0.0,6.46
300,Andrés Guardado,0.0,0.3,32.3,83.7,0.0,2.5,0.0,6.46
301,Rubén Yáñez,0.0,0.0,23.8,55.9,0.0,8.6,0.0,6.46
302,Luuk de Jong,0.0,0.3,9.9,72.8,0.0,0.1,0.0,6.46
303,Isco,2,0.8,27.4,90.2,0.2,1.2,0.0,6.46
304,Jeremías Ledesma,0.0,0.0,29.5,44.9,0.0,10.9,0.0,6.46
305,Jon Guridi,1,0.2,21.0,80.7,0.1,0.5,0.0,6.46
306,Allan-Roméo Nyom,2,0.5,20.9,64.1,0.7,1.3,0.0,6.45
307,Sergio Postigo,0.0,0.1,39.5,82.3,0.1,3.2,0.0,6.45
308,Rui Silva,0.0,0.0,31.4,52.7,0.0,9.2,0.0,6.45
309,Roberto Torres,1,0.5,19.0,72.3,0.8,1.7,0.0,6.44
310,Óscar De Marcos,2,0.5,23.8,77.1,0.2,1.0,0.0,6.44
311,Mikel Vesga,1,0.4,30.1,77.9,0.0,1.9,0.0,6.44
312,Carlos Bacca,0.0,0.2,6.9,65.4,0.0,0.2,0.0,6.44
313,Rodrigo Battaglia,0.0,0.1,32.3,84.1,0.0,1.5,0.0,6.44
314,Diego González,0.0,0.1,39.1,88.9,0.0,2.6,0.0,6.44
315,Dani Calvo,0.0,0.0,33.5,82.4,0.0,2.0,0.0,6.44
316,Pedro López,1,0.3,22.1,86.0,0.5,0.9,0.0,6.44
317,Borja García,0.0,1,25.9,87.8,0.1,1.0,0.0,6.43
318,Rober Pier,1,0.2,46.3,82.6,0.0,4.5,0.0,6.43
319,Marcos Mauro,0.0,0.1,20.4,82.6,0.0,1.7,0.0,6.43
320,Pepe Sanchez,0.0,0.7,22.0,50.0,0.0,1.0,0.0,6.43
321,Mikel Rico,4,0.6,26.7,80.1,0.3,1.7,0.0,6.43
322,Anthony Lozano,1,0.4,8.5,62.2,0.1,0.1,0.0,6.43
323,Marko Dmitrovic,0.0,0.1,27.7,50.2,0.0,8.9,0.0,6.43
324,Mikel Balenziaga,1,0.3,31.9,77.9,0.4,1.2,0.0,6.42
325,Denis Cheryshev,3,0.8,13.0,66.9,0.4,0.5,0.0,6.42
326,Aitor Fernández,0.0,0.0,26.7,72.2,0.0,4.4,0.0,6.42
327,Eugeni Valderrama,0.0,0.7,25.3,85.5,0.7,0.7,0.0,6.42
328,Kevin Vázquez,0.0,0.0,33.6,74.3,0.1,1.3,0.0,6.42
329,Denis Vavro,0.0,0.1,28.7,76.6,0.0,1.9,0.0,6.42
330,Ander Barrenetxea,0.0,0.5,11.9,74.8,0.2,0.4,0.0,6.42
331,Joseba Zaldua,0.0,0.6,23.5,79.4,0.8,0.7,0.0,6.42
332,Helibelton Palacios,0.0,0.3,21.6,80.3,0.5,1.0,0.0,6.41
333,Pedro Bigas,0.0,0.0,29.8,72.2,0.0,4.4,0.0,6.41
334,Nacho,1,1,34.5,71.2,0.6,2.1,0.0,6.41
335,Shon Weissman,1,0.6,10.3,73.7,0.0,0.1,0.1,6.41
336,Víctor Laguardia,1,0.1,33.6,76.3,0.0,4.3,0.0,6.41
