,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
25,Ciro Immobile,6,1.5,24.7,74.0,0.1,0.6,0.1,7.15
26,Franck Kessié,4,0.8,53.9,88.9,0.1,2.8,0.0,7.15
27,Cristian Romero,2,0.3,42.2,86.2,0.0,2.3,0.0,7.14
28,Giovanni Di Lorenzo,6,1.4,60.8,86.9,0.4,2.3,0.1,7.14
29,Josip Ilicic,9,2.2,32.2,77.5,1,2.1,0.2,7.13
30,Luis Alberto,2,2.4,51.7,81.9,0.9,2.6,0.2,7.1
31,Victor Osimhen,3,1,9.8,71.5,0.1,0.2,0.0,7.09
32,Manuel Locatelli,2,1.1,80.9,88.3,0.3,4.9,0.0,7.08
33,Andrea Ranocchia,1,0.4,61.8,94.3,0.0,2.5,0.0,7.07
34,Gianluca Pegolo,0.0,0.0,20.0,95.0,0.0,0.0,0.0,7.06
35,Duván Zapata,9,1.1,20.6,79.5,0.2,0.3,0.0,7.05
36,Diego Godín,0.0,0.3,55.2,83.6,0.0,4.7,0.0,7.04
37,Davide Calabria,1,0.7,46.5,79.2,0.5,3,0.0,7.04
38,Marcelo Brozovic,6,1.4,66.7,89.6,1,4.3,0.1,7.03
39,Danilo,4,0.7,67.2,88.9,0.4,3.1,0.1,7.03
40,Karlo Letica,0.0,0.0,27.0,85.2,0.0,4.0,0.0,7.03
41,Milan Badelj,4,1,52.4,82.1,0.1,4.2,0.0,7.02
42,Simon Kjaer,2,0.3,52.8,88.0,0.0,4.2,0.0,7.01
43,Paulo Dybala,3,1.5,31.7,87.8,0.9,1.5,0.1,7.01
44,João Pedro,3,1,24.7,74.3,0.1,1.2,0.0,7.0
45,Remo Freuler,3,0.9,61.1,89.0,0.1,2.5,0.0,6.99
46,Ignacio Pussetto,1,0.7,15.2,67.7,0.1,0.3,0.0,6.99
47,Ante Rebic,4,1.3,14.8,67.7,0.5,0.3,0.1,6.99
48,Fabián Ruiz,1,1.2,63.0,90.2,0.2,5.2,0.0,6.98
49,Leonardo Spinazzola,4,1.4,38.3,80.6,0.9,2.1,0.1,6.98
50,Achraf Hakimi,8,1,32.7,84.5,0.8,0.9,0.0,6.98
51,Marten de Roon,1,0.5,61.8,85.5,0.1,4.0,0.0,6.98
52,Hirving Lozano,3,1.1,16.7,76.6,0.4,0.3,0.0,6.98
53,Juraj Kucka ,2,0.6,32.3,72.4,0.2,1.1,0.1,6.97
54,Fikayo Tomori,0.0,0.0,53.6,88.7,0.0,2.8,0.0,6.96
55,Nicolò Barella,7,1.3,51.1,84.9,0.4,2.2,0.1,6.95
56,Alex Sandro,1,0.7,48.3,87.7,0.5,2.5,0.0,6.94
57,Rodrigo Bentancur,4,0.9,55.0,89.8,0.3,3.2,0.0,6.94
58,Vlad Chiriches,1,0.3,66.7,93.7,0.0,2.3,0.0,6.93
59,Roberto Soriano,6,1.4,39.4,82.9,0.2,1.1,0.1,6.93
60,Marco Faraoni,7,0.7,34.3,71.6,0.4,2.3,0.0,6.92
61,Daniel Fuzato,0.0,0.0,24.2,68.6,0.0,3.8,0.0,6.91
62,Álvaro Morata,9,1.3,18.0,76.5,0.2,0.5,0.1,6.91
63,Andrea Consigli,0.0,0.0,31.9,78.8,0.0,4.4,0.0,6.91
64,Edin Dzeko,3,1.1,18.0,68.8,0.1,0.7,0.0,6.91
65,Berat Djimsiti,2,0.6,52.6,87.4,0.1,2.2,0.0,6.9
66,Omar Colley,0.0,0.1,46.6,81.1,0.0,4.4,0.0,6.9
67,Federico Dimarco,3,2.1,42.1,75.7,2.1,2.5,0.0,6.9
68,Dusan Vlahovic,3,0.5,16.1,66.3,0.0,0.4,0.0,6.9
69,Adrien Rabiot,2,0.3,41.6,90.8,0.1,1.2,0.0,6.9
70,Joaquín Correa,3,1,24.4,83.2,0.1,0.9,0.0,6.9
71,Milan Skriniar,0.0,0.3,67.5,92.2,0.1,2.6,0.0,6.9
72,Gianluca Mancini,2,0.2,59.8,88.2,0.1,3.3,0.0,6.89
73,Mattia Zaccagni,5,1.1,23.7,74.1,0.3,0.9,0.0,6.89
74,Stefan de Vrij,0.0,0.2,61.3,93.8,0.0,2.7,0.0,6.89
75,Dries Mertens,8,1.2,14.6,80.3,0.4,0.3,0.0,6.88
76,Morten Thorsby,1,0.5,29.2,74.9,0.0,0.5,0.0,6.87
77,Rafael Leão,6,0.9,15.3,75.7,0.2,0.2,0.0,6.87
78,Guglielmo Vicario,0.0,0.0,22.3,62.9,0.0,7.3,0.0,6.87
79,Simone Bastoni,6,1.3,37.9,76.6,1.3,2.4,0.0,6.86
80,Kalidou Koulibaly,0.0,0.2,67.8,88.7,0.1,4.8,0.0,6.86
81,Bremer,0.0,0.2,50.2,82.7,0.0,3.5,0.0,6.86
82,Ibañez,1,0.4,56.6,86.9,0.0,3.2,0.0,6.86
83,Alessandro Bastoni,3,0.4,68.0,90.5,0.1,4.6,0.0,6.85
84,Francesco Acerbi,1,0.3,63.7,89.4,0.3,5.3,0.0,6.85
85,Antonio Sanabria,1,0.5,18.4,75.1,0.1,0.7,0.0,6.85
86,Matteo Politano,4,0.9,20.5,81.7,0.5,0.9,0.1,6.85
87,Jeremie Boga,2,0.4,27.5,89.4,0.1,0.6,0.0,6.85
88,Hans Hateboer,1,0.9,38.7,87.1,0.5,0.8,0.0,6.84
89,Kevin Strootman,4,1.3,44.0,84.1,0.4,1.7,0.1,6.83
90,Wilfried Stephane Singo,2,0.9,25.5,79.9,0.6,0.9,0.0,6.83
91,Pietro Terracciano,0.0,0.0,19.5,50.0,0.0,7.5,0.0,6.83
92,Simone Edera,0.0,1.5,8.5,82.4,1.5,0.5,0.0,6.83
93,Gian Marco Ferrari,4,0.4,79.6,91.7,0.0,3.4,0.0,6.82
94,Ionut Radu,0.0,0.0,22.0,95.5,0.0,0.5,0.0,6.82
95,Alberto Paleari,0.0,0.0,22.3,62.7,0.0,3.0,0.0,6.82
96,Musa Barrow,8,1.6,26.4,77.1,0.9,1.4,0.0,6.82
97,Matthijs de Ligt,1,0.3,63.9,92.5,0.1,2.6,0.0,6.82
98,Nehuén Paz,0.0,0.2,39.0,83.3,0.0,1.2,0.0,6.82
99,Koray Günter,2,0.2,42.1,88.2,0.0,2.9,0.0,6.81
100,Franck Ribéry,6,1.2,29.3,89.2,0.1,1.5,0.2,6.81
101,Emil Audero,1,0.0,28.8,65.6,0.0,7.2,0.0,6.81
102,Elseid Hysaj,2,0.6,44.1,84.6,0.0,2.0,0.1,6.81
103,Marko Rog,0.0,0.6,43.7,88.1,0.1,1.6,0.0,6.8
104,Alessio Cragno,0.0,0.0,24.2,64.8,0.0,6.3,0.0,6.8
105,Gianluigi Donnarumma,0.0,0.0,29.2,77.0,0.0,5.5,0.0,6.8
106,Alexis Sánchez,5,1.1,16.0,80.0,0.4,0.9,0.2,6.79
107,M'Bala Nzola,3,0.9,18.4,84.3,0.0,0.7,0.0,6.79
108,Antonio Candreva,8,1.8,36.5,77.0,1.5,3.4,0.0,6.79
109,Cristián Zapata,0.0,0.1,40.8,87.1,0.0,2.0,0.0,6.79
110,Nikola Milenkovic,1,0.2,46.6,86.0,0.0,2.5,0.0,6.79
111,Mattia Perin,0.0,0.0,31.8,60.4,0.0,7.5,0.0,6.78
112,Razvan Marin,6,1.9,41.1,87.5,1.4,2.4,0.0,6.78
113,Léo Sena,0.0,0.1,38.1,88.7,0.1,5.3,0.0,6.78
114,Armando Izzo,0.0,0.2,46.5,81.6,0.3,4.0,0.0,6.78
115,Francesco Caputo,5,0.6,16.3,77.7,0.0,0.2,0.0,6.77
116,Diego Demme,3,0.8,51.8,89.2,0.0,2.4,0.0,6.77
117,Takehiro Tomiyasu,0.0,0.3,48.7,82.1,0.2,3.0,0.0,6.77
118,Bram Nuytinck,0.0,0.2,41.2,84.2,0.1,2.4,0.0,6.77
119,Davide Zappacosta,2,0.5,32.0,83.6,0.6,0.8,0.0,6.77
120,Tiemoué Bakayoko,1,0.4,38.2,88.3,0.0,1.4,0.0,6.76
121,Stefan Radu,3,0.6,49.4,85.3,0.6,3.0,0.0,6.75
122,Aaron Ramsey,4,1.4,31.8,87.1,0.5,1.5,0.0,6.75
123,Alessio gnoli,1,0.1,46.5,89.6,0.0,1.4,0.0,6.75
124,Cristian Ansaldi,6,1.2,20.5,75.4,1.6,2.1,0.0,6.74
125,Gianluigi Buffon,0.0,0.0,32.6,82.0,0.0,4.0,0.0,6.74
126,David Ospina,1,0.1,30.9,81.4,0.0,5.9,0.0,6.74
127,Radja Nainggolan,0.0,1,34.3,80.0,0.8,3.0,0.0,6.74
128,Gianluca Caprari,6,1.2,19.7,80.6,0.8,0.8,0.0,6.74
129,Yildirim Mert Çetin,0.0,0.0,28.7,79.7,0.0,3.3,0.0,6.74
130,Simy,2,0.7,18.2,77.1,0.0,0.3,0.0,6.73
131,José Luis Palomino,2,0.3,42.1,82.8,0.0,2.5,0.0,6.73
132,Hernani ,3,1.1,29.6,83.4,0.6,2.8,0.0,6.73
133,Bartosz Bereszynski,0.0,0.3,39.1,82.2,0.2,1.3,0.0,6.72
134,Diogo Dalot,1,0.4,23.2,79.1,0.5,1.8,0.0,6.72
135,Nahitan Nández,2,1,30.9,77.7,0.8,1.0,0.0,6.72
136,Riccardo Orsolini,3,0.9,18.1,69.9,0.8,0.7,0.1,6.72
137,Filip Djuricic,4,1.7,27.4,78.9,0.1,0.4,0.0,6.72
138,Wojciech Szczesny,1,0.0,29.4,89.1,0.0,4.3,0.0,6.71
139,Fabio Quagliarella,1,0.6,15.2,71.1,0.1,0.6,0.0,6.71
140,Ismaël Bennacer,2,0.2,46.0,87.9,0.0,2.5,0.0,6.71
141,Giacomo Bonaventura,2,0.7,26.8,82.3,0.3,1.4,0.0,6.71
142,Merih Demiral,1,0.3,41.3,94.0,0.0,1.3,0.0,6.71
143,Lukasz Skorupski,0.0,0.0,28.1,74.7,0.0,4.3,0.0,6.71
144,Rodrigo Palacio,5,1.1,24.6,79.4,0.3,0.6,0.0,6.71
145,Mattia Bani,0.0,0.2,47.5,84.1,0.1,3.7,0.0,6.71
146,Giangiacomo Magnani,0.0,0.0,24.2,75.5,0.0,1.6,0.0,6.7
147,Yordan Osorio ,0.0,0.1,49.3,88.5,0.0,4.0,0.0,6.7
148,Gastón Brugman ,1,1,39.9,87.5,0.7,3.4,0.1,6.7
149,Gian Marco Crespi,0.0,0.0,36.0,86.1,0.0,8.0,0.0,6.7
150,Gianluca Scamacca,2,0.6,13.0,66.1,0.1,0.8,0.0,6.7
151,Arkadiusz Reca,3,0.9,25.8,73.3,0.5,0.8,0.0,6.7
152,Christian Eriksen,0.0,1.2,36.6,87.3,1.2,2.0,0.0,6.69
153,Jerdy Schouten,1,0.7,40.6,87.1,0.1,2.2,0.1,6.69
154,Antonin Barak,3,0.7,37.7,78.8,0.1,1.5,0.0,6.69
155,Matteo Gabbia,0.0,0.0,45.0,91.7,0.0,2.8,0.0,6.69
156,Dejan Kulusevski,3,1.5,20.0,81.3,0.5,0.2,0.1,6.69
157,Mattia Destro,1,0.2,9.3,69.1,0.0,0.2,0.0,6.68
158,Jordan Veretout,2,0.9,42.9,88.1,0.5,2.8,0.0,6.68
159,Hamed Traore,2,1,22.3,79.6,0.4,0.7,0.0,6.68
160,Erick Pulgar,3,0.7,34.5,85.1,0.7,2.1,0.0,6.68
161,Weston McKennie,2,0.8,22.2,85.4,0.0,0.7,0.0,6.68
162,Giuseppe Pezzella ,4,0.8,32.3,81.8,0.7,1.8,0.0,6.68
163,Domenico Criscito,0.0,0.3,44.2,82.3,0.2,3.3,0.0,6.68
164,Albin Ekdal,1,0.3,32.7,83.8,0.0,1.2,0.0,6.68
165,Ivan Perisic,4,0.9,19.0,76.0,0.6,0.9,0.0,6.67
166,Pedro,2,1.1,22.7,81.4,0.3,1.0,0.0,6.67
167,Matteo Scozzarella ,0.0,2.0,31.0,84.9,1.7,2.3,0.0,6.67
168,Alex Ferrari,1,0.3,36.9,84.2,0.1,2.4,0.0,6.67
169,Roberto Pereyra,7,1.3,35.4,87.4,0.2,1.0,0.0,6.67
170,Ivan Ilic,0.0,0.6,38.1,85.8,0.3,1.5,0.0,6.67
171,Rafael Tolói,0.0,0.5,52.0,83.3,0.2,3.1,0.0,6.67
172,Manolo Gabbiadini,2,0.7,13.3,75.0,0.1,0.6,0.0,6.67
173,Lucas Leiva,0.0,0.2,45.7,86.8,0.1,1.7,0.0,6.67
174,Luiz Felipe,0.0,0.2,38.8,91.3,0.1,1.6,0.0,6.67
175,Gaetano Letizia,1,0.6,28.3,80.4,0.9,1.8,0.0,6.67
176,Darko Lazovic,6,1.1,32.5,76.7,0.9,1.3,0.0,6.67
177,Alexis Saelemaekers,4,0.9,25.1,82.6,0.3,0.5,0.0,6.66
178,Andrea Carboni,1,0.3,36.6,79.4,0.4,1.7,0.0,6.66
179,Adam Marusic,3,0.8,37.3,85.4,0.4,1.6,0.0,6.66
180,Georgios Kyriakopoulos,0.0,0.6,36.7,85.7,0.4,1.0,0.0,6.66
181,Leonardo Bonucci,0.0,0.1,55.8,90.4,0.0,4.5,0.0,6.66
182,Simone Verdi,5,1.6,17.1,77.6,1.4,1.3,0.0,6.66
183,Lyanco,0.0,0.3,54.4,85.9,0.0,4.8,0.0,6.66
184,Adama Soumaoro,0.0,0.2,46.0,88.9,0.0,1.6,0.0,6.65
185,Federico Ceccherini,0.0,0.2,35.7,80.9,0.0,1.9,0.0,6.65
186,Tomás Rincón,1,0.4,37.1,84.6,0.2,2.8,0.0,6.65
187,Chris Smalling,1,0.1,42.6,90.7,0.0,2.0,0.0,6.65
188,Rick Karsdorp,6,0.8,32.2,83.8,0.3,1.2,0.0,6.64
189,Nicolas Viola,3,1.1,26.4,71.4,0.7,1.4,0.1,6.64
190,Bryan Cristante,3,0.5,44.5,83.1,0.1,3.9,0.1,6.64
191,Tolgay Arslan,0.0,0.3,28.9,85.6,0.1,1.3,0.0,6.64
192,Andreas Cornelius ,4,0.8,20.0,68.2,0.0,0.5,0.1,6.64
193,Adrien Tameze,0.0,0.4,30.5,80.0,0.2,1.8,0.0,6.64
194,Giorgio Chiellini,1,0.1,65.1,92.1,0.1,3.7,0.0,6.64
195,Alex Meret,0.0,0.0,23.0,87.8,0.0,3.2,0.0,6.64
196,Charalampos Lykogiannis,2,0.5,28.1,73.0,0.7,1.3,0.0,6.63
197,Lucas Martínez Quarta,0.0,0.3,37.9,80.8,0.1,2.7,0.0,6.63
198,Thomas Strakosha,0.0,0.0,32.8,83.1,0.0,7.7,0.0,6.63
199,Mario Pasalic,2,0.7,26.5,86.1,0.0,1.4,0.0,6.63
200,Mário Rui,2,1.1,43.4,84.6,0.9,1.8,0.0,6.63
201,Julian Chabot,1,0.2,42.6,85.2,0.0,3.8,0.0,6.63
202,Maya Yoshida,2,0.2,37.5,85.1,0.0,3.3,0.0,6.63
203,Luca Cigarini,0.0,1.1,51.5,85.3,0.8,4.1,0.0,6.63
204,Arthur,0.0,0.8,49.0,94.1,0.0,2.5,0.0,6.63
205,Rodrigo Becão,0.0,0.2,38.5,86.7,0.0,1.6,0.0,6.63
206,Lorenzo Tonelli,0.0,0.0,39.3,81.3,0.0,3.3,0.0,6.62
207,Adam Ounas,0.0,1,15.9,72.1,0.4,1,0.0,6.62
208,Manuel Lazzari,5,0.9,26.1,85.0,0.7,0.8,0.0,6.62
209,Kastriot Dermaku ,0.0,0.0,20.0,87.5,0.0,0.0,0.0,6.62
210,Samir Handanovic,0.0,0.0,24.8,84.8,0.0,3.8,0.0,6.62
211,Tommaso Augello,3,0.8,43.1,79.5,0.7,1.4,0.0,6.62
212,Kamil Glik,1,0.1,36.0,88.5,0.0,3.2,0.0,6.61
213,Stefano Sturaro,0.0,0.7,35.3,75.0,0.8,2.7,0.0,6.61
214,Kostas Manolas,0.0,0.2,51.7,92.8,0.0,3.4,0.0,6.61
215,Emmanuel Gyasi,6,0.7,24.5,84.5,0.2,0.5,0.0,6.61
216,Gervinho ,1,1,19.2,82.4,0.1,0.2,0.0,6.61
217,Tommaso Pobega,0.0,0.4,22.0,77.3,0.1,1.0,0.0,6.61
218,Rolando Mandragora,1,0.9,41.1,83.7,0.4,1.4,0.1,6.61
219,Antonio Mirante,0.0,0.0,27.5,74.9,0.0,5.2,0.0,6.6
220,Graziano Pellè ,2,0.9,15.1,76.5,0.0,0.5,0.1,6.6
221,Riccardo Sottil,1,0.8,16.0,81.3,0.3,0.8,0.0,6.6
222,Giacomo Raspadori,0.0,1.0,11.5,82.6,0.4,0.3,0.0,6.6
223,Brahim Díaz,3,0.7,17.3,87.1,0.2,0.5,0.0,6.6
224,Mikkel Damsgaard,4,0.7,19.2,73.3,0.3,0.5,0.0,6.6
225,Arturo Vidal,1,0.4,32.1,86.6,0.1,1.8,0.0,6.6
226,Nicola Sansone,2,1.2,18.2,82.9,0.5,0.5,0.0,6.6
227,Yann Karamoh ,1,0.6,14.0,80.0,0.2,0.5,0.0,6.6
228,Cristiano Biraghi,5,1.4,34.2,75.7,1.9,1.5,0.0,6.6
229,Pierre Kalulu,1,0.5,34.8,87.6,0.1,0.7,0.0,6.59
230,Amir Rrahmani,0.0,0.0,37.3,90.9,0.0,1.5,0.0,6.59
231,Lucien Agoume,0.0,0.2,40.2,89.6,0.1,3.7,0.0,6.59
232,Miguel Veloso,2,0.5,38.1,79.5,0.2,2.0,0.0,6.59
233,Pau López,0.0,0.0,26.5,76.8,0.0,4.6,0.0,6.59
234,Borja Mayoral,2,0.7,11.7,79.6,0.0,0.5,0.0,6.59
235,Pepe Reina,0.0,0.0,34.6,80.2,0.0,7.4,0.0,6.59
236,Samir,0.0,0.3,40.7,88.1,0.1,1.7,0.0,6.58
237,Luca Ceppitelli,0.0,0.1,43.3,84.4,0.1,2.8,0.0,6.58
238,Koffi Djidji,0.0,0.2,34.8,82.6,0.0,1.7,0.0,6.58
239,Roberto Gagliardini,2,0.3,21.0,87.4,0.1,0.8,0.0,6.58
240,Matteo Darmian,3,0.4,14.8,83.9,0.4,0.7,0.0,6.58
241,Gonzalo Villar,1,0.2,39.5,89.9,0.2,0.9,0.0,6.58
242,Gianluca Lapadula,2,0.9,12.3,70.0,0.0,0.3,0.0,6.57
243,Kevin Agudelo,2,0.4,10.8,71.9,0.0,0.6,0.0,6.57
244,Matteo Pessina,2,1,33.1,84.4,0.1,0.9,0.0,6.57
245,Bruno Alves ,0.0,0.1,48.3,85.8,0.1,6.8,0.0,6.57
246,Nicolo Fagioli,0.0,0.0,19.0,94.7,0.0,0.0,0.0,6.57
247,Eldor Shomurodov,1,0.6,15.1,70.0,0.1,0.2,0.0,6.57
248,Salvador Ferrer,1,0.8,38.7,76.1,0.9,2.7,0.0,6.57
249,Stephan El Shaarawy,1,1.7,22.6,79.2,0.4,0.9,0.1,6.56
250,Joakim Maehle,2,0.7,29.3,80.5,0.4,0.8,0.0,6.56
251,Stefano Okaka,1,0.4,13.6,79.3,0.0,0.1,0.0,6.56
252,Nikola Maksimovic,0.0,0.2,56.5,92.2,0.0,3.9,0.0,6.56
253,Nicola Zalewski,1,1.0,6.0,83.3,0.0,0.0,0.0,6.56
254,Federico Fazio,0.0,0.2,52.0,86.9,0.0,1.8,0.0,6.56
255,Adrien Silva,1,0.5,39.0,87.6,0.0,3.6,0.0,6.56
256,Jasmin Kurtic ,0.0,0.7,39.0,86.9,0.7,3.1,0.0,6.56
257,Marvin Zeegelaar,0.0,0.4,26.5,79.1,0.3,0.9,0.0,6.56
258,Andrea Petagna,3,1.0,8.8,80.4,0.0,0.3,0.0,6.55
259,Federico Bonazzoli,1,1.0,13.0,73.1,0.0,1,0.0,6.55
260,Rogerio,1,0.4,38.1,88.5,0.3,1.2,0.0,6.55
261,Martin Erlic,1,0.0,39.5,84.9,0.0,3.8,0.0,6.55
262,Bruno Peres,2,0.9,19.9,86.8,0.6,1.2,0.0,6.55
263,Felipe Caicedo,0.0,0.5,10.3,71.3,0.0,0.2,0.0,6.55
264,Marco Sportiello,0.0,0.0,20.1,80.1,0.0,3.9,0.0,6.55
265,Salvatore Molina,4,0.8,32.4,80.7,0.8,2.1,0.0,6.55
266,Ashley Young,4,1.1,20.3,82.2,0.5,0.4,0.0,6.54
267,Pierluigi Gollini,0.0,0.0,23.2,73.2,0.0,5.2,0.0,6.54
268,Matteo Ricci,2,0.8,56.2,86.4,0.3,5.6,0.0,6.54
269,Diego Farias,2,1.1,21.5,82.9,0.3,1.1,0.0,6.54
270,Ebrima Darboe,0.0,0.4,52.8,93.9,0.0,3.0,0.0,6.54
271,Leonardo Pavoletti,3,0.4,12.3,69.2,0.0,0.2,0.0,6.54
272,Nicolò Rovella,2,0.8,40.5,86.5,0.4,2.8,0.1,6.54
273,Soualiho Meité,0.0,0.3,17.8,84.9,0.0,1.0,0.1,6.54
274,Keita Baldé,1,0.8,12.2,74.8,0.0,0.1,0.0,6.54
275,Maximiliano Olivera,0.0,0.0,14.5,89.7,0.0,2.5,0.0,6.54
276,Kevin Bonifazi,0.0,0.1,44.9,88.8,0.0,2.1,0.0,6.53
277,Sofyan Amrabat,0.0,0.4,43.7,88.8,0.1,3.7,0.0,6.53
278,Mattia Bani ,0.0,0.1,46.9,89.2,0.1,3.1,0.0,6.53
279,Daniele Rugani,1,0.2,31.1,80.5,0.0,1.2,0.0,6.53
280,Nicolas Nkoulou,0.0,0.1,40.0,86.0,0.0,2.7,0.0,6.53
281,Gastón Ramírez,4,0.9,17.2,78.2,0.5,1.0,0.0,6.53
282,Aleksey Miranchuk,2,0.6,15.4,79.5,0.2,0.5,0.0,6.53
283,Botond Balogh ,0.0,0.0,25.3,75.0,0.0,1.7,0.0,6.53
284,Danilo,1,0.3,49.9,80.7,0.0,5.1,0.1,6.53
285,Gaetano Castrovilli,3,0.5,20.8,78.5,0.3,1.2,0.0,6.53
286,Mattias Svanberg,2,0.4,18.9,79.6,0.0,0.8,0.1,6.52
287,Ivan Radovanovic,0.0,0.1,34.4,85.1,0.1,2.9,0.0,6.52
288,Nicolás Domínguez,0.0,0.7,24.9,87.1,0.1,1.1,0.0,6.52
289,Andrea Masiello,0.0,0.2,46.5,83.8,0.1,3.5,0.0,6.52
290,Walace,0.0,0.3,38.4,88.5,0.0,2.3,0.0,6.52
291,Riccardo Saponara,0.0,0.4,14.7,81.1,0.0,0.6,0.0,6.52
292,Ivan Provedel,0.0,0.0,43.8,72.0,0.0,10.6,0.0,6.52
293,Miha Zajc,3,0.6,31.7,84.6,0.6,1.3,0.0,6.51
294,Riccardo Improta,0.0,0.6,23.1,73.2,0.7,0.9,0.0,6.51
295,Riccardo Gagliolo ,2,0.6,42.6,81.3,0.5,3.5,0.0,6.51
296,Maxime Lopez,0.0,0.7,57.0,94.1,0.2,1.1,0.0,6.51
297,Ardian Ismajli,1,0.1,43.2,86.8,0.0,3.2,0.0,6.5
298,Daniele Verde,1,0.5,16.0,84.9,0.2,0.7,0.0,6.5
299,Jakub Jankto,3,1,23.0,73.2,0.4,0.7,0.1,6.5
300,Soualiho Meité,1,0.5,26.9,83.6,0.0,1.8,0.0,6.5
301,Marco Silvestri,0.0,0.0,27.0,41.1,0.0,6.5,0.0,6.49
302,Bartlomiej Dragowski,1,0.0,24.0,60.7,0.0,6.2,0.0,6.49
303,Francesco Magnanelli,0.0,0.4,42.0,86.0,0.0,2.1,0.1,6.49
304,Dennis Man ,1,0.4,18.1,85.0,0.2,0.9,0.0,6.49
305,Nahuel Molina,5,0.8,25.5,78.8,0.6,0.8,0.0,6.49
306,Sandro Tonali,0.0,0.6,29.6,83.6,0.4,1.4,0.0,6.49
307,Giulio Maggiore,1,0.4,23.6,70.9,0.1,0.8,0.1,6.48
308,Ricardo Rodríguez,0.0,0.4,39.8,86.3,0.1,2.6,0.0,6.48
309,Sasa Lukic,0.0,0.7,23.8,81.0,0.4,0.6,0.0,6.48
310,Pawel Dawidowicz,0.0,0.2,29.1,83.4,0.0,1.3,0.0,6.48
311,Mert Müldür,0.0,0.3,29.7,80.5,0.1,1.1,0.0,6.48
312,Juan Brunetta ,2,0.7,13.8,86.7,0.7,0.9,0.0,6.48
313,Aleksandar Kolarov,1,0.9,47.7,88.3,0.4,2.4,0.0,6.48
314,Paolo Faragò,0.0,0.6,22.4,86.6,0.6,0.9,0.0,6.48
315,Sebastian Walukiewicz,1,0.1,42.5,85.9,0.0,2.6,0.0,6.47
316,Brian Oddei,2,0.4,3.2,68.8,0.8,0.0,0.0,6.47
317,Claudio Terzi,1,0.2,53.0,84.5,0.0,7.1,0.0,6.47
318,Matías Vecino,1,0.5,15.5,83.1,0.0,0.8,0.0,6.47
319,Samir Ujkani,0.0,0.0,21.0,85.7,0.0,3,0.0,6.47
320,Fernando Llorente,0.0,0.8,15.9,71.2,0.0,0.4,0.0,6.46
321,Germán Pezzella,0.0,0.1,36.6,85.1,0.0,2,0.0,6.46
322,Antonio Cioffi,0.0,1.0,10.0,90.0,0.0,0.0,0.0,6.46
323,Samu Castillejo,0.0,0.4,14.5,84.0,0.3,0.7,0.0,6.46
324,Gerard Deulofeu,1,0.5,16.3,75.5,0.2,0.2,0.2,6.46
325,Gregoire Defrel,3,0.7,14.5,88.1,0.0,0.2,0.0,6.46
326,Roberto Insigne,4,1.3,19.1,82.0,0.8,1.1,0.0,6.45
327,Andrea Conti ,0.0,0.6,32.8,83.1,0.5,1.5,0.0,6.45
328,Giovanni Simeone,2,0.4,10.2,75.4,0.0,0.1,0.0,6.45
329,Andreas Skov Olsen,2,0.8,18.2,82.0,0.6,0.3,0.0,6.45
