,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
334,James Léa Siliki,1.4,0.6,1.7,0.0,0.5,0.7,0.2,0.0,6.52
335,Mathias Autret,1.0,0.4,0.6,0.0,0.1,0.7,0.0,0.0,6.52
336,Hwang Ui-Jo,0.4,0.2,0.5,0.0,0.1,0.7,0.0,0.0,6.52
337,Alexis Blin,1.6,0.7,1.3,0.0,2,1.7,0.3,0.0,6.51
338,Lionel Carole,1.3,1.1,0.6,0.1,1.1,0.2,0.1,0.0,6.51
339,Juan Ferney Otero,0.9,1.1,1.1,0.0,0.4,0.9,0.1,0.0,6.51
340,Josh Maja,0.2,0.0,0.8,0.0,0.1,0.4,0.2,0.0,6.51
341,Farid Boulaya,0.7,0.3,0.3,0.0,0.1,0.6,0.0,0.0,6.51
342,Régis Gurtner,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.51
343,Valère Germain,0.8,0.3,0.6,0.0,0.9,1,0.1,0.0,6.51
344,Jonas Martin,1.7,0.3,1.3,0.0,1.0,0.7,0.0,0.0,6.5
345,Bakaye Dibassy,1.2,1.7,1,0.5,3.4,0.2,0.8,1,6.5
346,Manuel Cabit,1,1.3,2,0.0,1.3,2.7,0.0,0.0,6.5
347,Paul Lasne,1.3,0.4,0.8,0.0,0.3,0.7,0.1,0.0,6.5
348,Franck Honorat,1.3,0.4,0.6,0.1,0.8,1.3,0.1,0.0,6.49
349,Benjamin Henrichs,2,1.1,1,0.2,0.8,1.5,0.3,0.0,6.48
350,Stephy Mavididi,0.8,0.3,0.9,0.0,0.2,0.7,0.0,0.0,6.48
351,Nicholas Opoku,1.0,1,1.4,0.1,4.4,1,0.3,0.0,6.48
352,Yohan Cabaye,1.9,1.5,1.4,0.0,0.5,0.7,0.0,0.0,6.48
353,Thomas Delaine,1.6,0.9,1.4,0.3,1.4,0.6,0.1,0.0,6.48
354,Wesley Saïd,0.9,0.4,0.5,0.0,0.3,0.5,0.0,0.0,6.47
355,Senou Coulibaly,1.4,1,0.7,0.5,4.2,0.2,1,0.0,6.47
356,Vincent Manceau,1.5,1,0.6,0.1,2,0.9,0.1,0.0,6.47
357,Lebo Mothiba,0.2,0.1,1.1,0.0,0.0,0.2,0.0,0.0,6.47
358,François Kamano,1.1,0.3,0.9,0.0,0.1,0.6,0.0,0.0,6.46
359,Anthony Limbombe,0.8,0.0,0.5,0.0,0.8,0.0,0.0,0.0,6.45
360,Racine Coly,2.1,1.2,1.2,0.2,1.9,0.8,0.0,0.0,6.45
361,Andy Pelmard,2.2,1.5,0.3,0.2,2.6,0.2,0.4,0.0,6.44
362,Jemerson,2.2,1.2,1.6,0.3,1.8,0.8,0.2,0.0,6.44
363,Keita Baldé,0.3,0.1,0.6,0.0,0.3,0.3,0.0,0.0,6.43
364,Albert-Nicolas Lottin,2,2,0.0,0.0,2.0,3.0,0.0,0.0,6.43
365,Cesc Fàbregas,0.6,0.4,0.6,0.0,0.2,1.3,0.1,0.0,6.43
366,Clement Vidal,0.0,0.0,3,0.0,4.0,2.0,1,0.0,6.43
367,Yusuf Yazici,0.9,0.3,0.6,0.0,0.1,0.4,0.1,0.0,6.43
368,Haris Duljevic,0.8,0.1,0.3,0.0,0.1,0.6,0.0,0.0,6.43
369,Ignatius Ganago,0.4,0.2,0.6,0.0,0.5,0.6,0.0,0.0,6.43
370,Alexandre Mendy,0.3,0.0,1.1,0.0,0.5,0.2,0.1,0.0,6.42
371,Joris Chotard,1.5,1,1.4,0.0,0.6,1,0.3,0.0,6.42
372,Baptiste Reynet,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,6.42
373,Ibrahim Cissé,0.5,0.0,0.0,0.5,3,0.0,0.0,0.0,6.42
374,Moussa Koné,0.4,0.2,0.4,0.0,0.0,0.4,0.0,0.0,6.42
375,Hugo Magnetti,2,0.9,0.4,0.0,0.5,0.5,0.0,0.0,6.42
376,Arnaud Nordin,0.4,0.2,0.7,0.1,0.2,0.5,0.1,0.0,6.42
377,Khéphren Thuram,1.6,0.5,0.8,0.0,0.9,0.8,0.1,0.0,6.41
378,Stoppila Sunzu,0.9,1.4,1,0.3,3.6,0.3,0.9,0.0,6.41
379,Myziane Maolida,0.8,0.2,0.6,0.0,0.1,0.4,0.0,0.0,6.41
380,Rayan Cherki,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,6.4
381,Kouadio Koné,2.7,1.5,1.5,0.0,0.7,1.3,0.1,0.0,6.4
382,Thierry Ambrose,0.4,0.2,0.4,0.0,0.2,0.3,0.0,0.0,6.4
383,Thomas Monconduit,1.4,0.6,1.7,0.0,1.3,0.9,0.2,0.0,6.39
384,Mateo Pavlovic,0.7,0.5,1,0.3,3.5,0.2,0.2,0.0,6.39
385,Antonin Bobichon,2.0,0.5,2,0.0,0.0,0.0,0.0,0.0,6.39
386,Benjamin Jeannot,1.0,1,0.0,0.0,2,2,0.0,0.0,6.39
387,Charles Abi,0.6,0.3,1.1,0.0,0.3,0.3,0.0,0.0,6.39
388,Marcus Coco,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.38
389,Cheick Timité,0.3,0.7,0.0,0.0,0.3,0.3,0.0,0.0,6.38
390,Victorien Angban,1.2,0.4,0.9,0.0,0.3,0.7,0.1,0.0,6.37
391,Gaëtan Paquiez,1.7,1.6,1.1,0.1,1.8,1.4,0.2,0.0,6.37
392,Bastian Badu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37
393,Mathías Suárez,2,1,1,0.0,1,1,0.0,0.0,6.37
394,Kévin Zohi,0.5,0.2,0.5,0.0,0.1,0.2,0.0,0.0,6.37
395,Fousseni Diabaté,0.8,0.4,0.6,0.0,0.2,0.6,0.0,0.0,6.37
396,Suk Hyun-Jun,0.2,0.1,1.2,0.0,0.2,0.1,0.0,0.0,6.36
397,Théo Pellenard,1.4,0.6,1.6,0.1,0.9,0.9,0.0,0.0,6.36
398,Timothée Kolodziejczak,1.1,2,1.1,0.5,2.6,0.7,0.2,0.0,6.36
399,Casimir Ninga,0.3,0.2,0.9,0.0,0.1,0.3,0.0,0.0,6.36
400,Steven Moreira,2.2,0.9,1.6,0.1,1.5,0.7,0.2,0.0,6.36
401,Kelvin Amian,1.4,0.9,1.2,0.3,2.6,0.6,0.4,0.0,6.36
402,Boubakary Soumaré,1,0.8,0.8,0.0,0.4,0.5,0.0,0.0,6.35
403,Lois Diony,1.3,0.1,0.9,0.0,0.0,0.3,0.0,0.0,6.35
404,Maxime Lopez,0.7,0.3,0.4,0.0,0.0,1,0.1,0.0,6.35
405,Loïc Mbe Soh,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6.35
406,Ruben Gabrielsen,0.4,1,0.6,0.4,5.1,0.3,0.4,0.0,6.35
407,Stéphane Ruffier,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.35
408,Thiago Maia,1.3,0.3,0.3,0.0,0.3,0.3,0.0,0.0,6.34
409,Matheus Pereira,1,0.6,0.8,0.1,0.5,0.6,0.0,0.0,6.34
410,Jean Lucas,1.5,0.2,0.5,0.0,0.0,0.6,0.2,0.0,6.34
411,Jonas Martin,2,0.0,1,0.0,0.0,0.0,0.7,0.0,6.34
412,Stéphane Bahoken,0.4,0.1,1.2,0.0,0.1,0.3,0.1,0.0,6.34
413,Maxence Rivera,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,6.33
414,Rúnar Alex Rúnarsson,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,6.33
415,Ludovic Butelle,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,6.32
416,Xeka,1.1,0.2,0.9,0.0,0.4,1.2,0.1,0.0,6.32
417,Anastasios Donis,0.2,0.1,1.2,0.0,0.2,0.5,0.0,0.0,6.32
418,Renaud Emond,0.5,0.0,0.7,0.0,1.2,0.7,0.0,0.0,6.32
419,Quentin Cornette,0.6,0.5,0.5,0.0,0.2,0.5,0.1,0.0,6.32
420,Bryan Soumaré,1,0.2,0.3,0.0,0.1,0.3,0.0,0.0,6.32
421,Mickael Le Bihan,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6.32
422,Chadrac Akolo,1.1,0.3,0.6,0.0,0.2,0.5,0.1,0.0,6.32
423,Adrien Tameze,0.8,0.9,1.4,0.0,0.1,1.5,0.3,0.0,6.32
424,Kévin Denkey,0.6,0.1,1.4,0.0,0.1,0.2,0.0,0.0,6.32
425,Mihailo Ristic,1,0.4,0.8,0.0,0.8,0.6,0.1,0.0,6.31
426,Nathanael Mbuku,0.4,0.2,0.6,0.0,0.1,0.3,0.0,0.0,6.31
427,Alphonse Areola,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.3
428,Florian Thauvin,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.3
429,Arbër Zeneli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
430,Sacha Boey,1.0,0.3,0.3,0.2,0.8,0.7,0.0,0.0,6.3
431,Agustín Rogel,1.5,1.1,0.5,0.6,3.2,0.6,1,0.0,6.3
432,Youssef Aït Bennasser,0.9,0.3,0.8,0.0,0.7,1.7,0.1,0.0,6.3
433,Adil Taoui,1.0,1,0.0,0.0,0.0,1,0.0,0.0,6.3
434,Tristan Dingome,0.6,0.4,1.3,0.0,0.1,0.7,0.0,0.0,6.28
435,Jean-Victor Makengo,0.7,0.2,1.1,0.0,0.2,0.5,0.1,0.0,6.28
436,Jordan Lefort,0.3,0.9,0.4,0.3,2.6,0.2,0.1,0.0,6.28
437,Lucas Da Cunha,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28
438,Jordan Marié,0.9,0.5,0.9,0.0,0.3,0.6,0.1,0.0,6.27
439,Thibaut Vargas,1.0,0.0,0.7,0.0,1,1,0.3,0.0,6.27
440,Cristian Benavente,0.7,0.3,0.4,0.0,0.0,0.5,0.0,0.0,6.27
441,Mitchel Bakker,2,0.0,1,0.0,2,0.0,0.0,0.0,6.27
442,Rene Krhin,0.5,0.8,0.3,0.0,2,0.0,0.0,0.0,6.27
443,Ihsan Sacko,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,6.26
444,Marvin Gakpa,0.8,0.4,0.4,0.0,0.1,0.3,0.0,0.0,6.26
445,Stefan Bajic,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6.26
446,Thomas Basila,0.9,0.6,0.4,0.1,1.9,0.0,0.0,0.0,6.26
447,Gabriel Silva,0.8,1,0.8,0.5,1.8,0.3,0.0,0.0,6.26
448,Jonathan Panzo,1,1.5,0.0,0.5,3,0.0,0.5,0.0,6.26
449,Junior Sambia,0.5,0.5,0.8,0.1,0.4,0.6,0.0,1,6.25
450,Moussa Konaté,0.3,0.1,1.1,0.0,0.1,0.2,0.0,0.0,6.24
451,Lucas Valls,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
452,Moussa Diarra,3,3,0.0,1,2,0.0,0.0,0.0,6.24
453,Keagan Dolly,1,0.2,1,0.0,0.0,0.5,0.0,0.0,6.24
454,Benjamin Corgnet,0.2,0.3,0.5,0.0,0.5,0.3,0.0,0.0,6.24
455,Bongani Zungu,1.3,0.8,1.1,0.0,1,0.6,0.1,0.0,6.24
456,Roli Pereira De Sa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23
457,Robert Beric,0.3,0.4,0.7,0.0,0.2,0.5,0.0,0.0,6.23
458,Jordan Siebatcheu,0.5,0.1,0.8,0.0,0.1,0.1,0.0,0.0,6.23
459,Petar Skuletic,1.2,0.0,0.6,0.0,0.2,0.4,0.0,0.0,6.23
460,Yann Gboho,0.3,0.1,1.0,0.0,0.0,0.3,0.0,0.0,6.23
461,Vincent Pajot,0.3,0.8,0.3,0.0,0.0,0.0,0.0,0.0,6.23
462,Eddy Gnahore,1.4,0.5,1.7,0.1,1.3,1.2,0.2,0.0,6.22
463,Jean Onana,0.0,1,2.0,0.0,0.0,2,0.0,0.0,6.22
464,Florent Balmont,1.1,0.1,0.4,0.0,0.3,0.5,0.0,0.0,6.22
465,Saif-Eddine Khaoui,0.4,0.1,0.6,0.0,0.6,0.4,0.0,0.0,6.22
466,Nicolás Gaitán,0.3,0.0,0.8,0.0,0.3,0.0,0.0,0.0,6.22
467,Bilal Benkhedim,1,0.3,0.7,0.0,0.0,1,0.0,0.0,6.22
468,Ahmad Toure Ngouyamsa,1,1,3.0,0.0,5,3,1,0.0,6.21
469,Dereck Kutesa,0.4,0.1,0.4,0.0,0.0,0.4,0.0,0.0,6.21
470,Bilal Boutobba,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,6.2
471,Gerzino Nyamsi,0.3,0.3,1,0.0,1.3,0.0,0.0,0.0,6.2
472,Henry Onyekuru,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.2
473,Ferris N'Goma,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.19
474,Enzo Loiodice,1.2,0.4,1.4,0.0,0.2,0.4,0.0,0.0,6.18
475,Sanjin Prcic,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.0,6.18
476,Mathieu Bodmer,0.0,0.1,0.6,0.0,0.1,0.1,0.1,0.0,6.18
477,Vlatko Stojanovski,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.18
478,Isaac Mbenza,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,6.17
479,Antoine Valério,0.2,0.6,0.6,0.0,0.2,0.4,0.0,0.0,6.17
480,Gautier Lloris,1.7,0.7,0.3,1.3,3.7,0.3,1,1,6.16
481,Moataz Zemzemi,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.15
482,Amine Adli,0.0,0.3,0.5,0.0,0.0,0.3,0.0,0.0,6.15
483,Abdallah Ndour,0.8,0.7,0.8,0.0,0.7,0.8,0.2,0.0,6.15
484,Rubén Pardo,0.5,0.2,0.3,0.0,0.2,0.2,0.0,0.0,6.15
485,Jean-Kévin Augustin,0.3,0.3,0.2,0.0,0.0,0.5,0.0,0.0,6.15
486,Yun Il-Lok,0.2,0.0,0.2,0.0,0.0,0.8,0.0,0.0,6.15
487,Eddy Sylvestre,0.0,0.0,1,0.0,0.0,2,0.0,0.0,6.14
488,Adrien Lebeau,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,6.14
489,Sami Ben Amar,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.14
490,Edmilson Indjai Correia,0.0,0.3,0.5,0.0,0.0,0.3,0.0,0.0,6.13
491,Souleymane Camara,0.0,0.0,0.3,0.0,0.1,0.2,0.0,0.0,6.13
492,Yvann Maçon,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0,6.13
493,Assane Dioussé,0.3,0.0,0.8,0.0,0.3,0.8,0.0,0.0,6.13
494,Boschilia,0.6,0.4,0.2,0.0,0.4,0.8,0.2,0.0,6.12
495,Aaron Leya Iseka,0.1,0.0,0.9,0.0,0.3,0.1,0.0,0.0,6.12
496,Bassem Srarfi,0.3,0.7,1.7,0.0,0.0,0.7,0.0,0.0,6.12
497,Marley Aké,0.2,0.1,0.3,0.0,0.1,0.2,0.0,0.0,6.12
498,Kalidou Sidibe,0.8,0.3,0.8,0.0,0.0,0.8,0.0,0.0,6.1
499,Samuel Moutoussamy,0.2,0.2,0.1,0.0,0.3,0.3,0.0,0.0,6.1
500,Timothee Nkada,0.1,0.0,0.5,0.0,0.1,0.1,0.0,0.0,6.09
501,Sambou Sissoko,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,6.09
502,Percy Ruiz,2,0.3,0.7,0.0,1.7,1.3,0.0,0.0,6.08
503,Thody Elie Youan,0.0,0.0,0.4,0.0,0.6,1.4,0.0,0.0,6.07
504,Georges Mikautadze,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
505,Timothy Weah,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,6.06
506,Cheikh Niasse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06
507,Corentin Jean,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.06
508,Moussa Sylla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06
509,Nathan N'Goumou Minpole,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.04
510,Adama Noss Traoré,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.04
511,Riza Durmisi,0.3,0.3,0.3,0.0,0.8,0.0,0.3,0.0,6.04
512,Kaj Sierhuis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
513,Lucas Buades,0.7,0.2,0.5,0.0,0.2,0.7,0.0,0.0,6.03
514,Rony Lopes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
515,Isaac Lihadji,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.01
516,Amine Gouiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
517,Danijel Subasic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
518,Diego Benaglio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
519,Gaëtan Poussin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
520,Jeremy Grimm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
521,Jesé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
522,Kévin Mayi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
523,Oumar Solet,0.0,0.0,0.0,0.0,1,0.0,1,0.0,6.0
524,Maxime Poundjé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
525,Sergio Rico,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0
526,Pierrick Valdivia,0.5,0.0,1.5,0.0,0.0,0.5,0.0,0.0,5.99
527,Rafik Guitane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
528,Madih Talal,0.0,0.0,1,0.0,0.5,0.5,0.0,0.0,5.98
529,Théo Sainte-Luce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97
530,Janis Antiste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96
531,Wesley Moustache,0.0,0.0,1,0.0,1,0.0,0.0,0.0,5.96
532,Abou Ouattara,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,5.95
533,Papa Ndiaga Yade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
534,Wilfried Kanga,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,5.94
535,Aurelien Tchouameni,0.0,0.0,1.3,0.0,0.7,0.7,0.0,0.0,5.92
536,Dimitry Bertaud,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,5.9
537,Rayan Philippe,0.0,1,1,0.0,1,1,0.0,0.0,5.9
538,Mathieu Goncalves,1.3,1,1,1,2.5,1.5,0.8,1,5.89
539,Lyle Foster,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,5.88
540,Florian Chabrolle,0.0,0.0,1,0.0,0.0,1,0.0,0.0,5.79
541,Raoul Bellanova,1,0.0,1,0.0,0.0,1,0.0,0.0,5.73
542,Mauro Goicoechea,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,5.61
543,Paul Delecroix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58
544,Nicolas Lemaitre,0.0,1,0.0,0.0,1,1,0.0,0.0,5.17
