,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
425,Mihailo Ristic,0.0,2,0.4,0.6,0.2,0.3,0.1,0.2,1.4,6.31
426,Nathanael Mbuku,0.0,0.0,0.7,0.3,0.7,1.6,0.1,0.9,0.8,6.31
427,Alphonse Areola,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.3
428,Florian Thauvin,0.0,0.0,1.5,0.0,1.5,1.5,0.0,0.0,1,6.3
429,Arbër Zeneli,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,6.3
430,Sacha Boey,0.0,0.0,0.2,0.3,0.2,0.5,0.0,0.3,0.2,6.3
431,Agustín Rogel,0.0,0.0,0.4,0.2,0.0,0.3,0.0,0.1,0.4,6.3
432,Youssef Aït Bennasser,0.0,1,0.2,0.3,0.3,0.3,0.0,0.3,0.6,6.3
433,Adil Taoui,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1,0.5,6.3
434,Tristan Dingome,0.0,1,0.6,0.8,0.2,0.7,0.0,0.7,1.3,6.28
435,Jean-Victor Makengo,2,0.0,0.7,0.6,0.7,0.7,0.1,0.7,1.4,6.28
436,Jordan Lefort,0.0,1,0.3,0.3,0.5,0.6,0.0,0.2,0.7,6.28
437,Lucas Da Cunha,0.0,0.0,1,1,0.5,0.0,0.0,0.5,1.0,6.28
438,Jordan Marié,0.0,0.0,0.1,0.4,0.5,0.3,0.0,0.5,0.9,6.27
439,Thibaut Vargas,0.0,0.0,0.0,0.7,0.3,0.3,0.0,0.0,2.3,6.27
440,Cristian Benavente,0.0,1,0.3,0.6,0.4,0.3,0.0,0.7,1.2,6.27
441,Mitchel Bakker,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,6.27
442,Rene Krhin,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.4,6.27
443,Ihsan Sacko,0.0,0.0,0.0,0.7,0.7,0.7,0.0,1,2,6.26
444,Marvin Gakpa,0.0,0.0,1.1,0.8,0.4,0.2,0.0,1,0.7,6.26
445,Stefan Bajic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26
446,Thomas Basila,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.1,0.3,6.26
447,Gabriel Silva,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.5,6.26
448,Jonathan Panzo,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.26
449,Junior Sambia,1,1,0.8,0.2,0.4,0.8,0.1,0.4,0.8,6.25
450,Moussa Konaté,2,0.0,1.1,0.2,0.4,1,0.1,1.1,2.1,6.24
451,Lucas Valls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
452,Moussa Diarra,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.24
453,Keagan Dolly,0.0,0.0,0.7,0.7,0.3,0.0,0.0,0.2,0.5,6.24
454,Benjamin Corgnet,0.0,0.0,0.7,0.2,0.5,0.5,0.0,0.3,0.3,6.24
455,Bongani Zungu,0.0,0.0,0.3,0.1,0.2,0.7,0.0,0.3,1,6.24
456,Roli Pereira De Sa,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,6.23
457,Robert Beric,1,0.0,0.6,0.4,0.1,0.5,0.6,0.5,0.8,6.23
458,Jordan Siebatcheu,0.0,1,0.7,0.4,0.4,0.5,0.1,0.7,1.3,6.23
459,Petar Skuletic,0.0,0.0,1,0.2,0.0,0.8,0.0,0.6,0.6,6.23
460,Yann Gboho,1,1,0.4,0.6,0.9,1,0.1,0.8,1.9,6.23
461,Vincent Pajot,0.0,1,0.5,0.5,0.0,0.0,0.0,0.3,0.3,6.23
462,Eddy Gnahore,0.0,0.0,0.4,0.4,0.2,0.3,0.1,1.2,1.3,6.22
463,Jean Onana,0.0,0.0,1,1,0.0,1,0.0,1.0,2.0,6.22
464,Florent Balmont,0.0,0.0,0.6,0.2,0.1,0.6,0.0,0.5,0.6,6.22
465,Saif-Eddine Khaoui,0.0,0.0,0.7,0.3,0.4,0.1,0.0,0.6,0.4,6.22
466,Nicolás Gaitán,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.3,0.5,6.22
467,Bilal Benkhedim,0.0,0.0,0.3,1.7,0.0,1,0.0,0.3,2.0,6.22
468,Ahmad Toure Ngouyamsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.21
469,Dereck Kutesa,1,0.0,0.4,0.4,0.8,0.4,0.1,0.9,1.2,6.21
470,Bilal Boutobba,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.2
471,Gerzino Nyamsi,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.5,6.2
472,Henry Onyekuru,0.0,1,0.3,0.3,1.0,1,0.0,1,1.5,6.2
473,Ferris N'Goma,1,0.0,0.5,0.0,0.8,0.0,0.0,0.5,0.3,6.19
474,Enzo Loiodice,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.2,6.18
475,Sanjin Prcic,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.7,6.18
476,Mathieu Bodmer,1,0.0,0.4,0.1,0.1,0.0,0.1,0.1,0.2,6.18
477,Vlatko Stojanovski,0.0,0.0,0.3,0.5,0.3,0.2,0.0,0.5,1,6.18
478,Isaac Mbenza,0.0,0.0,1.3,1,0.3,0.0,0.0,1,0.3,6.17
479,Antoine Valério,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,6.17
480,Gautier Lloris,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,6.16
481,Moataz Zemzemi,0.0,0.0,1,1,0.0,0.0,0.0,1,2,6.15
482,Amine Adli,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.3,0.3,6.15
483,Abdallah Ndour,0.0,0.0,0.0,1,0.0,0.8,0.0,0.2,1.2,6.15
484,Rubén Pardo,1,0.0,0.3,0.2,0.2,0.2,0.0,0.8,0.8,6.15
485,Jean-Kévin Augustin,0.0,0.0,0.7,0.0,0.3,0.7,0.4,0.6,0.9,6.15
486,Yun Il-Lok,0.0,0.0,0.4,0.6,0.4,0.0,0.0,0.4,0.4,6.15
487,Eddy Sylvestre,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3,6.14
488,Adrien Lebeau,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6.14
489,Sami Ben Amar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.14
490,Edmilson Indjai Correia,0.0,0.0,0.0,0.5,0.5,0.8,0.0,0.3,0.8,6.13
491,Souleymane Camara,0.0,0.0,0.2,0.4,0.1,0.2,0.3,0.2,0.4,6.13
492,Yvann Maçon,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.0,6.13
493,Assane Dioussé,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.3,0.5,6.13
494,Boschilia,0.0,0.0,1,0.0,0.6,0.6,0.0,0.0,1.4,6.12
495,Aaron Leya Iseka,2,0.0,1.2,0.2,0.4,0.5,0.3,1,1.1,6.12
496,Bassem Srarfi,0.0,0.0,0.7,0.3,0.3,2,0.0,0.3,1,6.12
497,Marley Aké,0.0,0.0,0.3,0.0,0.4,0.3,0.0,0.0,0.1,6.12
498,Kalidou Sidibe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.1
499,Samuel Moutoussamy,0.0,0.0,0.3,0.4,0.3,0.3,0.1,0.3,0.9,6.1
500,Timothee Nkada,0.0,0.0,0.3,0.3,0.1,0.4,0.3,0.0,0.5,6.09
501,Sambou Sissoko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.09
502,Percy Ruiz,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.7,6.08
503,Thody Elie Youan,0.0,0.0,0.6,0.2,0.4,0.0,0.4,1,1.2,6.07
504,Georges Mikautadze,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,6.07
505,Timothy Weah,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.3,1.3,6.06
506,Cheikh Niasse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06
507,Corentin Jean,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,6.06
508,Moussa Sylla,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.06
509,Nathan N'Goumou Minpole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
510,Adama Noss Traoré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.04
511,Riza Durmisi,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,1,6.04
512,Kaj Sierhuis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.03
513,Lucas Buades,0.0,0.0,0.0,0.0,0.2,0.7,0.2,0.3,0.7,6.03
514,Rony Lopes,0.0,0.0,2,0.0,1,3,1,2,1,6.02
515,Isaac Lihadji,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,6.01
516,Amine Gouiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
517,Danijel Subasic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
518,Diego Benaglio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
519,Gaëtan Poussin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
520,Jeremy Grimm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
521,Jesé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
522,Kévin Mayi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
523,Oumar Solet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
524,Maxime Poundjé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
525,Sergio Rico,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0
526,Pierrick Valdivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
527,Rafik Guitane,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1,5.99
528,Madih Talal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.98
529,Théo Sainte-Luce,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,5.97
530,Janis Antiste,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,5.96
531,Wesley Moustache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96
532,Abou Ouattara,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,5.95
533,Papa Ndiaga Yade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
534,Wilfried Kanga,0.0,0.0,0.8,0.5,0.0,0.0,0.3,0.5,1.3,5.94
535,Aurelien Tchouameni,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.3,5.92
536,Dimitry Bertaud,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,5.9
537,Rayan Philippe,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,5.9
538,Mathieu Goncalves,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.5,0.3,5.89
539,Lyle Foster,0.0,0.0,1,0.0,0.0,0.0,0.5,0.0,1.5,5.88
540,Florian Chabrolle,0.0,0.0,0.0,0.0,0.0,1,0.0,1,3,5.79
541,Raoul Bellanova,0.0,0.0,0.0,0.0,1,1,0.0,2,1,5.73
542,Mauro Goicoechea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61
543,Paul Delecroix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58
544,Nicolas Lemaitre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.17
