,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
28,Pierre Lees-Melou,2.4,1.2,1.5,0.0,1.5,2.2,0.5,0.0,5.0,6.0,2.1,1.3,1.0,1.3,0.0,1.2,1.7,6.0,1.3,44.5,86.1,0.4,2.9,0.1
29,Júlio Tavares,0.5,0.3,0.9,0.0,1.2,0.6,0.1,0.0,5.0,2.0,2.2,1.4,0.3,2.0,0.3,1.3,2.2,2.0,1.4,22.0,65.2,0.1,0.2,0.0
30,Raphinha,1.0,0.8,0.9,0.0,0.5,1.0,0.0,0.0,5.0,3.0,2.0,1.9,2.2,1.5,0.1,1.5,2.1,3.0,1.9,25.8,71.3,1.3,1.0,0.1
31,Zinedine Ferhat,1.0,0.6,0.7,0.0,0.7,1.2,0.1,0.0,3.0,4.0,1.7,2.0,1.9,2.1,0.3,1.7,2.2,4.0,2.0,28.9,70.2,1.8,1.0,0.0
32,Renato Sanches,1.5,0.8,1.8,0.0,0.5,1.3,0.1,0.0,3.0,1.0,1.6,1.8,2.6,1.4,0.1,1.7,2.4,1.0,1.8,47.0,86.7,1.1,2.4,0.0
33,Steven Nzonzi,1.0,0.8,0.6,0.0,3.6,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,61.2,89.9,0.0,2.2,0.0
34,Islam Slimani,0.4,0.1,2.1,0.0,0.6,0.6,0.0,0.0,9.0,7.0,2.9,1.8,0.4,0.9,0.7,1.7,2.6,7.0,1.8,28.3,69.4,0.3,0.6,0.2
35,Eduardo Camavinga,4.2,1.4,1.9,0.0,1.3,1.9,0.3,0.0,1.0,2.0,0.6,0.3,0.8,2.4,0.0,0.8,1.0,2.0,0.3,39.0,87.7,0.0,2.5,0.0
36,Nicolas de Preville,1.5,0.3,2.0,0.0,0.8,1.6,0.1,0.0,6.0,4.0,1.9,1.9,1.5,2.8,0.1,2.3,3.4,4.0,1.9,34.8,78.2,1.3,1.7,0.0
37,Aleksandr Golovin,2.0,1.2,1.3,0.1,0.7,2.2,0.0,0.0,3.0,4.0,1.5,1.9,1.6,1.4,0.0,0.6,1.8,4.0,1.9,39.4,81.8,1.5,2.0,0.1
38,Valentin Rongier,1.7,0.7,1.7,0.0,0.0,0.7,0.0,0.0,0.0,1.0,1.3,3.0,1.0,1.0,0.0,0.7,2.0,1.0,3.0,56.7,88.2,1.0,3.0,0.3
39,Marcin Bulka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,100.0,0.0,0.0,0.0
40,Benjamin André,2.7,2.3,2.1,0.0,1.3,1.7,0.3,0.0,2.0,1.0,0.5,0.6,0.6,1.4,0.0,0.8,0.7,1.0,0.6,46.8,79.0,0.1,1.7,0.0
41,Adam Ounas,0.6,0.7,0.4,0.0,0.4,0.5,0.1,0.0,2.0,4.0,1.3,1.6,2.8,1.8,0.0,1.4,2.1,4.0,1.6,26.4,82.0,0.6,1.9,0.3
42,Baptiste Santamaría,3.3,1.5,0.7,0.0,1.2,1.6,0.2,0.0,1.0,1.0,1.3,0.5,1.1,1.1,0.0,0.9,1.2,1.0,0.5,47.2,81.5,0.0,5.0,0.1
43,Yunis Abdelhamid,1.6,1.7,0.8,0.3,3.4,0.4,0.5,0.0,3.0,0.0,0.7,0.2,0.7,0.6,0.0,0.2,0.5,0.0,0.2,55.8,84.5,0.0,3.1,0.0
44,Ludovic Baal,2.5,1.5,0.9,0.1,1.2,1.1,0.3,0.0,0.0,0.0,0.2,1.3,1.5,1.4,0.1,0.7,1.5,0.0,1.3,45.8,79.8,0.9,2.1,0.0
45,Fabien Centonze,2.7,2.1,0.7,0.0,3.0,0.8,0.4,0.0,0.0,3.0,0.3,0.8,1.1,1.3,0.1,0.9,1.1,3.0,0.8,36.3,75.2,0.6,1.9,0.0
46,Fábio,3.8,1.8,1.2,0.1,1.8,1.0,0.5,0.0,0.0,0.0,0.3,0.7,0.6,0.3,0.0,0.5,0.7,0.0,0.7,41.1,81.5,0.4,2.0,0.0
47,Lucas Deaux,2.9,0.9,1.5,0.0,1.0,1.7,0.2,0.0,2.0,1.0,0.9,0.9,0.5,1.3,0.1,0.4,1.8,1.0,0.9,40.2,76.6,0.2,3.4,0.1
48,Lucas Dias,0.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,48.9,0.0,6.5,0.0
49,Jordan Amavi,2.1,2.2,1.6,0.2,3.3,1.3,0.2,0.0,1.0,1.0,0.6,0.5,1.2,0.7,0.0,0.7,1.2,1.0,0.5,38.6,79.0,0.3,1.8,0.0
50,Valentin Rongier,3.3,1.6,1.5,0.0,0.6,1.8,0.2,0.0,0.0,2.0,1.6,1.2,1.2,0.8,0.0,0.9,1.4,2.0,1.2,54.6,86.6,0.0,2.1,0.0
51,Angelo Fulgini,1.4,1.0,1.4,0.0,0.5,0.6,0.1,0.0,1.0,1.0,1.8,1.3,2.5,2.8,0.1,1.9,2.1,1.0,1.3,42.6,80.7,1.1,1.2,0.0
52,Wylan Cyprien,0.9,0.9,0.7,0.0,0.8,1.0,0.1,0.0,7.0,3.0,2.9,1.9,0.7,1.6,0.1,0.8,0.9,3.0,1.9,62.6,87.6,1.5,3.8,0.0
53,Xavier Chavalerin,3.0,1.5,1.7,0.0,1.2,1.3,0.3,0.0,1.0,3.0,0.9,1.8,0.5,0.4,0.2,0.4,1.3,3.0,1.8,41.2,81.5,1.2,3.1,0.0
54,Moussa Dembele,0.4,0.2,1.6,0.0,1.1,0.4,0.1,0.0,16.0,2.0,2.1,0.8,0.9,0.9,0.4,2.1,3.5,2.0,0.8,16.0,70.1,0.0,0.3,0.1
55,Gaëtan Laborde,0.8,0.3,1.5,0.0,1.1,1.0,0.0,0.0,6.0,5.0,2.3,0.9,1.2,1.1,0.3,1.3,3.4,5.0,0.9,21.9,68.8,0.1,0.3,0.1
56,Tiemoué Bakayoko,2.4,1.5,1.7,0.0,0.9,1.3,0.2,0.0,1.0,2.0,1.2,0.5,1.8,2.9,0.0,1.5,1.6,2.0,0.5,47.2,86.0,0.0,2.1,0.1
57,Juan Bernat,2.3,0.6,0.9,0.1,1.2,1.7,0.1,0.0,0.0,4.0,0.3,0.8,1.6,0.9,0.0,0.8,1.0,4.0,0.8,55.3,91.0,0.2,0.4,0.0
58,Gil Dias,3.8,0.9,0.9,0.0,1.2,2.0,0.1,0.0,0.0,0.0,1.2,0.9,1.6,1.1,0.1,1.1,1.6,0.0,0.9,38.1,82.0,0.4,1.4,0.0
59,Denis Bouanga,1.7,0.4,2.0,0.0,0.5,1.3,0.0,0.0,10.0,3.0,3.0,0.7,2.2,1.3,0.3,2.3,3.3,3.0,0.7,19.1,72.4,0.3,0.7,0.0
60,Nayef Aguerd,1.2,1.6,1.2,0.5,4.7,0.4,1.0,0.0,1.0,0.0,0.4,0.0,0.3,0.5,0.0,0.3,0.4,0.0,0.0,53.6,83.1,0.0,6.4,0.0
61,Gerónimo Rulli,0.1,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,29.2,74.1,0.0,8.9,0.0
62,Nolan Roux,0.7,0.6,1.3,0.0,0.7,0.3,0.0,0.0,2.0,0.0,2.6,1.3,0.3,0.4,0.3,1.1,2.3,0.0,1.3,19.0,70.7,0.3,0.1,0.0
63,Tanguy Nianzou,0.3,0.5,1.2,0.3,1.0,0.3,0.3,0.0,2.0,0.0,0.5,0.5,0.5,1.3,0.0,0.3,0.5,0.0,0.5,56.5,91.4,0.0,1.8,0.0
64,Predrag Rajkovic,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,32.3,69.8,0.0,5.7,0.0
65,Pablo,1.1,1.6,1.0,0.3,5.2,0.6,0.6,0.0,4.0,0.0,0.7,0.1,0.2,0.4,0.0,0.3,0.4,0.0,0.1,59.4,87.1,0.0,2.7,0.0
66,Houssem Aouar,1.1,0.5,1.0,0.0,0.3,1.0,0.0,0.0,3.0,4.0,1.8,1.0,2.6,1.7,0.1,1.5,2.1,4.0,1.0,42.1,85.7,0.2,1.3,0.1
67,Marçal,2.5,2.4,1.5,0.0,2.2,1.2,0.3,2.0,0.0,1.0,0.4,1.1,0.5,0.9,0.0,0.3,0.5,1.0,1.1,58.8,83.8,0.7,3.9,0.0
68,Gautier Larsonneur,0.1,0.1,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,32.1,68.8,0.0,6.2,0.0
69,Ludovic Ajorque,0.6,0.1,1.5,0.1,0.7,0.4,0.0,0.0,8.0,4.0,1.9,0.6,0.3,0.8,0.2,0.6,2.0,4.0,0.6,19.0,70.3,0.1,0.4,0.0
70,Bouna Sarr,2.2,1.2,0.9,0.1,1.3,0.9,0.0,1.0,1.0,3.0,1.0,0.5,1.8,1.6,0.1,1.2,1.9,3.0,0.5,39.7,84.7,0.5,1.0,0.0
71,Nicolas Pallois,2.2,1.9,1.0,0.3,3.6,1.1,0.6,0.0,0.0,0.0,0.7,0.1,1.0,0.9,0.1,0.3,0.4,0.0,0.1,51.0,83.3,0.0,4.0,0.0
72,Presnel Kimpembe,2.1,1.3,1.0,0.4,2.0,0.4,0.2,0.0,0.0,0.0,0.4,0.1,0.8,1.1,0.0,0.1,0.3,0.0,0.1,69.4,95.0,0.0,1.8,0.0
73,Josué Homawoo,6.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,68.8,0.0,1.0,0.0
74,Habib Maïga,3.3,1.3,1.8,0.0,1.5,1.5,0.2,0.0,1.0,2.0,1.1,0.5,1.7,1.0,0.0,1.1,1.7,2.0,0.5,47.3,83.5,0.3,2.4,0.0
75,Stanley N'Soki,2.4,1.9,0.9,0.1,1.9,1.1,0.4,0.0,0.0,1.0,0.2,0.4,1.5,0.8,0.0,0.3,0.7,1.0,0.4,56.6,90.0,0.1,1.6,0.0
76,Andrei Girotto,3.0,1.4,1.2,0.7,4.2,1.3,0.7,0.0,1.0,0.0,0.9,0.1,0.1,0.7,0.1,0.0,0.5,0.0,0.1,49.4,84.8,0.1,2.8,0.0
77,Boubacar Kamara,2.8,1.4,1.0,0.4,2.1,1.3,0.6,0.0,1.0,2.0,0.6,0.3,0.6,1.2,0.0,0.4,0.6,2.0,0.3,54.4,85.7,0.0,3.5,0.0
78,Dimitri Lienard,1.7,0.8,0.7,0.0,1.0,1.0,0.2,0.0,2.0,3.0,1.5,1.5,0.7,0.3,0.1,0.6,1.1,3.0,1.5,40.8,83.5,1.6,5.2,0.0
79,Faitout Maouassa,2.2,1.0,0.6,0.0,1.9,0.5,0.2,0.0,3.0,1.0,0.5,0.6,0.9,1.4,0.1,0.7,1.1,1.0,0.6,32.5,76.7,0.6,1.4,0.0
80,Marcelo,1.6,1.3,0.8,0.6,4.4,0.4,0.6,0.0,0.0,0.0,0.5,0.1,0.0,0.5,0.0,0.1,0.1,0.0,0.1,68.6,85.3,0.0,4.1,0.0
81,Jack Lahne,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0
82,Hamari Traoré,2.0,1.8,1.6,0.1,1.8,1.2,0.2,0.0,0.0,5.0,0.8,1.3,0.9,0.6,0.1,0.3,1.4,5.0,1.3,45.3,81.2,0.6,2.0,0.0
83,Maxwel Cornet,1.4,1.0,0.7,0.0,0.8,0.5,0.0,0.0,4.0,3.0,1.1,1.3,0.9,1.3,0.1,1.0,1.2,3.0,1.3,26.3,75.8,1.0,0.6,0.0
84,Habib Diallo,0.1,0.2,1.3,0.0,1.7,0.2,0.2,0.0,12.0,3.0,2.9,0.9,0.8,0.8,0.7,1.3,3.3,3.0,0.9,17.1,66.7,0.0,0.2,0.0
85,Thiago Silva,1.3,1.2,0.4,0.1,2.5,0.1,0.7,0.0,0.0,0.0,0.3,0.0,0.1,0.5,0.0,0.1,0.2,0.0,0.0,71.2,95.5,0.0,3.2,0.0
86,Morgan Sanson,2.2,0.9,2.1,0.0,0.2,1.4,0.2,0.0,5.0,4.0,1.4,1.1,1.5,1.9,0.1,2.1,2.5,4.0,1.1,30.2,86.0,0.4,1.3,0.0
87,Darío Benedetto,0.5,0.1,1.0,0.0,0.8,0.6,0.1,0.0,11.0,0.0,2.3,0.8,0.7,1.1,0.2,1.0,2.0,0.0,0.8,19.0,66.3,0.0,1.4,0.0
88,Alexandre Oukidja,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,29.0,46.0,0.0,7.6,0.0
89,Ghislain Konan,2.7,1.5,1.1,0.1,2.0,0.6,0.2,0.0,0.0,1.0,0.1,0.8,1.8,1.4,0.0,1.1,1.5,1.0,0.8,43.5,79.3,0.6,1.8,0.0
90,Adama Noss Traoré,0.2,0.2,0.5,0.0,0.3,0.6,0.1,0.0,1.0,4.0,1.1,2.3,1.9,2.2,0.0,0.9,1.1,4.0,2.3,28.9,86.6,0.9,1.0,0.1
91,Édouard Mendy,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,28.7,70.1,0.0,7.8,0.0
92,Hilton,1.0,1.8,0.6,0.4,4.3,0.5,0.6,0.0,0.0,2.0,0.5,0.5,0.3,1.1,0.0,0.1,0.4,2.0,0.5,50.1,80.3,0.1,6.4,0.0
93,Bertrand Traoré,1.2,0.9,0.9,0.0,0.6,0.5,0.1,0.0,1.0,3.0,1.6,1.1,1.4,0.8,0.1,1.1,1.9,3.0,1.1,21.4,82.2,0.8,1.1,0.0
94,Thomas Meunier,1.7,1.1,1.3,0.1,0.9,0.6,0.3,0.0,0.0,2.0,0.3,1.2,0.6,0.1,0.0,0.3,0.6,2.0,1.2,47.2,85.3,0.7,2.3,0.0
95,Adrien Thomasson,1.4,0.4,1.1,0.0,0.3,1.2,0.0,0.0,8.0,1.0,2.0,1.6,1.2,1.5,0.3,1.2,2.9,1.0,1.6,35.4,79.4,0.6,1.2,0.0
96,Vincent Pajot,2.3,1.3,1.9,0.0,1.9,0.3,0.1,0.0,0.0,3.0,0.9,1.4,0.3,0.6,0.1,0.7,1.0,3.0,1.4,33.0,84.0,0.4,1.7,0.0
97,Ciprian Tatarusanu,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,88.9,0.0,5.0,0.0
98,Kasper Dolberg,0.4,0.4,1.1,0.0,1.0,0.6,0.1,0.0,11.0,3.0,1.8,0.5,0.6,1.6,0.3,1.2,2.7,3.0,0.5,12.4,77.2,0.0,0.1,0.0
99,M'Baye Niang,0.7,0.2,1.8,0.1,0.7,0.6,0.0,0.0,10.0,0.0,2.5,0.4,0.6,2.1,0.7,1.9,3.2,0.0,0.4,18.5,68.6,0.0,0.8,0.0
100,Enock Kwateng,2.6,1.6,1.4,0.1,2.5,1.8,0.4,0.0,0.0,1.0,0.3,0.4,0.8,0.9,0.0,0.9,1.2,1.0,0.4,35.8,78.0,0.2,1.6,0.0
101,Damien Da Silva,1.1,1.0,1.0,0.1,5.5,0.4,0.5,1.0,1.0,2.0,0.2,0.2,0.2,0.5,0.1,0.2,0.2,2.0,0.2,50.3,85.1,0.0,3.2,0.0
102,Walter Benítez,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,82.4,0.0,2.8,0.0
103,Souleyman Doumbia,2.0,1.2,1.0,0.2,2.6,0.2,0.0,0.0,0.0,1.0,0.0,0.8,1.0,0.4,0.0,0.4,1.4,1.0,0.8,43.8,79.9,0.6,0.8,0.0
104,Gabriel Magalhães,1.7,0.9,0.8,0.7,3.3,0.3,0.8,1.0,1.0,0.0,0.7,0.1,0.1,1.1,0.0,0.3,0.4,0.0,0.1,61.8,82.2,0.0,3.7,0.0
105,Ludovic Blas,1.1,0.6,1.1,0.0,0.3,0.9,0.0,0.0,5.0,1.0,1.9,1.0,2.5,1.1,0.0,1.6,2.5,1.0,1.0,27.5,79.2,0.1,1.5,0.0
106,Julian Draxler,1.2,0.9,1.5,0.0,0.1,0.7,0.1,0.0,0.0,4.0,1.2,1.1,0.8,0.4,0.0,1.0,1.2,4.0,1.1,42.5,90.0,0.4,0.8,0.3
107,Dario Maresic,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,83.9,0.0,2.0,0.0
108,Serhou Guirassy,0.3,0.2,1.8,0.0,0.9,0.2,0.3,0.0,9.0,1.0,2.0,0.6,0.7,2.7,0.6,1.8,3.3,1.0,0.6,26.5,71.3,0.0,0.6,0.0
109,Alexander Djiku,1.8,2.2,1.5,0.2,3.1,0.3,0.3,0.0,1.0,1.0,0.8,0.2,0.5,0.9,0.0,0.5,0.4,1.0,0.2,48.8,86.1,0.1,4.0,0.0
110,Eric Maxim Choupo-Moting,1.3,0.1,0.2,0.0,0.3,0.4,0.0,0.0,3.0,1.0,2.0,0.7,0.9,0.7,0.6,0.8,1.7,1.0,0.7,11.4,80.6,0.0,0.0,0.0
111,Opa Nguette,1.7,0.4,0.7,0.0,0.4,1.1,0.1,0.0,5.0,2.0,1.0,0.8,2.4,1.5,0.0,2.0,2.3,2.0,0.8,19.5,81.2,0.0,0.3,0.0
112,Charles Traoré,2.4,2.0,1.1,0.2,2.7,1.3,0.2,0.0,0.0,1.0,0.3,0.5,0.7,1.0,0.0,0.3,0.7,1.0,0.5,43.6,74.7,0.3,1.9,0.0
113,Otávio,3.2,1.6,1.8,0.0,1.5,1.9,0.4,0.0,2.0,3.0,0.9,0.3,0.7,1.1,0.0,0.5,0.7,3.0,0.3,60.5,89.5,0.1,2.8,0.0
114,Toma Basic,1.7,0.6,0.9,0.1,0.8,1.0,0.1,0.0,1.0,3.0,1.1,1.5,1.3,0.9,0.1,0.9,2.1,3.0,1.5,36.1,81.5,0.9,1.8,0.1
115,Romain Salin,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,21.2,66.0,0.0,5.2,0.0
116,Youssouf Fofana,2.3,1.1,1.7,0.0,1.1,1.0,0.3,0.0,0.0,2.0,1.0,0.7,0.9,1.0,0.1,1.4,1.4,2.0,0.7,50.0,85.1,0.1,2.7,0.1
117,Romain Del Castillo,1.0,0.3,1.0,0.0,0.2,1.0,0.1,0.0,2.0,5.0,1.3,1.0,1.7,1.0,0.2,1.2,2.0,5.0,1.0,21.1,79.2,0.4,0.6,0.1
118,Alfred Gomis,0.1,0.0,0.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,32.6,65.5,0.0,8.6,0.0
119,Lucas Tousart,2.4,1.3,1.5,0.1,1.0,1.6,0.3,0.0,2.0,2.0,1.2,0.4,0.6,0.8,0.0,0.4,1.3,2.0,0.4,38.9,84.9,0.1,1.7,0.0
120,Yohann Pelé,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,20.0,77.5,0.0,2.0,0.0
121,Issiaga Sylla,2.6,2.4,1.3,0.3,2.7,1.0,0.3,0.0,0.0,2.0,0.8,0.9,1.1,0.8,0.1,0.9,1.7,2.0,0.9,40.9,75.5,0.6,1.5,0.0
122,Kenny Lala,1.2,0.8,0.6,0.1,1.2,0.6,0.2,0.0,2.0,1.0,0.8,1.2,1.8,0.7,0.1,1.1,1.2,1.0,1.2,40.1,78.6,1.0,3.8,0.0
123,Mohamed Simakan,2.8,1.6,1.3,0.4,1.1,0.6,0.2,0.0,0.0,0.0,0.5,0.5,0.8,2.1,0.1,0.5,0.8,0.0,0.5,39.7,76.9,0.2,3.1,0.0
124,Renaud Ripart,1.6,0.5,0.9,0.0,1.4,1.2,0.1,0.0,4.0,2.0,2.0,0.8,0.8,2.0,0.3,1.7,2.0,2.0,0.8,22.5,69.1,0.3,0.8,0.0
125,Abdou Diallo,1.3,0.6,1.5,0.6,1.6,0.4,0.3,0.0,0.0,1.0,0.3,0.3,1.0,0.4,0.0,0.2,0.9,1.0,0.3,64.6,92.6,0.1,3.1,0.0
126,Samuel Kalu,1.7,1.2,1.5,0.0,0.4,1.0,0.1,0.0,1.0,1.0,2.0,0.5,2.4,1.5,0.2,1.4,2.2,1.0,0.5,23.0,75.9,0.3,0.8,0.0
127,Zaydou Youssouf,2.5,1.0,1.0,0.0,0.7,1.3,0.1,0.0,0.0,0.0,0.5,0.6,2.2,1.7,0.0,1.0,1.1,0.0,0.6,31.9,81.4,0.0,3.0,0.0
