,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
605,Thierry Ambrose,24,Forward,Metz,741,444,297,France,23,14,9,0,0,0,1,0,1,0,0,4,3,1,10,5,5,4,0,0.12,0.12,0,0,0,0,1.21,74,32,185,741,0.49,395,118,-1,22,0.3,0.1,1,0.2,0,0,0,1,0.8,0.5,0.8,0.4,0.1,1.1,1.4,1,0.5,9.6,71.5,0.2,0.3,0
606,Thilo Kehrer,24,Defender,PSG,1610,916,694,Germany,24,13,11,0,0,0,0,0,0,0,0,11,6,5,12,6,6,3,0,0,0,0,0,0,0,0.67,134,67,537,0,0.17,268,256,14,28,1.3,0.6,1.1,1.5,0.2,0,0,0,0.3,0.1,0.1,0.4,0,0.1,0.3,0,0.1,50.3,92.5,0.1,0.8,0
607,Thomas Basila,22,Defender,Nantes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Thomas Delaine,29,Defender,Metz,1779,1003,776,France,24,13,11,3,1,2,2,1,1,0,0,6,2,4,24,15,9,4,0,0.25,0.1,0.15,0.09,0.23,593,1.21,74,74,445,890,0.2,136,137,72,5,1.3,1,0.9,1,0.2,0,3,2,0.8,0.5,1.2,0.7,0,0.5,1.1,2,0.5,25.3,77.6,0.6,0.6,0
609,Thomas Foket,26,Midfielder,Reims,3325,1615,1710,Belgium,37,18,19,0,0,0,3,2,1,0,0,10,6,4,45,19,26,4,0,0.08,0.08,0,0,0,0,1.22,74,90,831,1108,0.11,326,168,-1,28,2.1,1.9,0.9,2,0.2,1,0,3,0.2,0.6,0.5,0.9,0.1,0.5,1,3,0.6,40.4,80.1,0.4,2.5,0
610,Thomas Fontaine,30,Defender,Lorient,321,90,231,France,4,1,3,0,0,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,0,0,0,0,0,2.52,36,80,0,0,0,420,412,171,15,1.3,1.3,0.3,3.3,0.5,0,0,0,0.5,0,0,0.8,0,0,0.3,0,0,25.5,87.3,0,2,0
611,Thomas Mangani,34,Midfielder,Angers SCO,2702,1381,1321,France,35,17,18,3,3,0,3,1,2,3,0,8,3,5,39,21,18,3,0,0.2,0.1,0.1,0.2,0,901,1.3,69,77,901,901,0.1,167,144,-1,7,1.5,1.1,0.5,1.1,0.2,0,3,3,0.7,1.2,0.3,0.7,0,0.4,0.5,3,1.2,57.2,83.6,0.7,4.6,0.1
612,Thomas Monconduit,30,Defender,Lorient,1146,513,633,France,27,15,12,2,0,2,0,0,0,0,0,5,4,1,28,14,14,4,0,0.16,0,0.16,0,0.28,573,2.2,41,42,287,0,0.31,124,283,167,9,1,0.5,0.9,0.8,0.1,0,2,0,0.8,0.4,0.5,0.6,0,0.5,0.6,0,0.4,23.9,80.5,0.2,1.9,0
613,Tiago Abiola Delfim Almeida Ilori,28,Defender,Lorient,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Tiago Emanuel Embalo Djaló,21,Defender,Lille,867,427,440,Portugal,17,9,8,0,0,0,0,0,0,0,0,8,3,5,6,3,3,4,1,0,0,0,0,0,0,0.62,145,51,217,0,0.42,362,367,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Timothée Kolodziejczak,29,Defender,Saint-Étienne,2038,1214,824,France,24,14,10,0,0,0,0,0,0,0,0,9,5,4,31,20,11,5,1,0,0,0,0,0,0,1.37,66,85,340,0,0.26,402,402,96,38,1.2,1.5,1.2,3.3,0.6,0,0,0,0.4,0.1,0.1,0.3,0,0.1,0.4,0,0.1,53.7,83.1,0.1,2.6,0
616,Timothee Pembele,18,Defender,PSG,380,263,117,France,6,4,2,1,1,0,0,0,0,0,0,3,3,0,3,2,1,1,0,0.24,0,0.24,0.34,0,380,0.71,127,63,380,0,0.24,86,259,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Timothy Weah,21,Forward,Lille,867,364,503,USA,28,13,15,3,0,3,0,0,0,0,0,17,6,11,6,3,3,1,0,0.31,0,0.31,0,0.54,289,0.62,145,31,867,0,0.1,61,385,-1,7,0.5,0.1,0.5,0.1,0,0,3,0,0.9,0.2,0.3,0.3,0.1,0.3,0.9,0,0.2,10,78.9,0,0,0
618,Tinotenda Kadewere,25,Forward,Olympique Lyonnais,2018,957,1061,Zimbabwe,33,16,17,10,3,7,3,2,1,0,0,10,5,5,23,12,11,4,0,0.58,0.13,0.45,0.28,0.59,202,1.03,88,61,505,673,0.18,27,104,-1,3,1.1,0.6,1.1,0.8,0.1,0,10,3,1.8,0.6,0.9,0.8,0.3,1,1.6,3,0.6,17.9,75.2,0.2,0.4,0
619,Tom Lacoux,19,Midfielder,Bordeaux,522,383,139,France,13,9,4,0,0,0,0,0,0,0,0,3,3,0,9,4,5,4,1,0,0,0,0,0,0,1.55,58,40,131,0,0.69,280,268,-1,26,1.7,0.9,1.4,0.5,0.2,0,0,0,0.2,0.1,0.4,0.1,0,0.7,1.1,0,0.1,16.7,86.6,0,0.5,0
620,Toma Bašić,24,Midfielder,Bordeaux,2609,1234,1375,Croatia,34,16,18,4,1,3,1,0,1,0,0,13,8,5,39,12,27,7,0,0.17,0.03,0.14,0.07,0.2,652,1.35,67,77,373,2609,0.24,140,235,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Tony Mauricio,27,Midfielder,Lens,482,199,283,France,26,12,14,0,0,0,4,3,1,0,0,5,2,3,9,3,6,3,0,0.75,0.75,0,0,0,0,1.68,54,19,161,121,0.56,438,2,-1,19,0.7,0.1,0.7,0.2,0,0,0,4,0.5,0.5,0.2,0.4,0,0.5,0.3,4,0.5,10.8,86.8,0.4,0.8,0
622,Trevoh Chalobah,22,Defender,Lorient,2237,1219,1018,England,29,16,13,2,1,1,2,1,1,0,0,3,3,0,42,19,23,5,0,0.16,0.08,0.08,0.07,0.09,1119,1.69,53,77,447,1119,0.2,195,176,138,10,1.6,2.4,0.7,1.9,0.2,0,2,2,0.5,0.3,1.3,0.9,0,0.3,0.9,2,0.3,41.1,84.8,0,2,0.1
623,Trey Vimalin,20,Goalkeeper,Reims,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Tristan Dingome,30,Midfielder,Reims,14,0,14,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,80,0,0,0
625,Tyrone Tormin,20,Forward,Saint-Étienne,18,9,9,France,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,18,6,0,0,0,-1,-1,-1,21,0,0,0.3,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,3,88.9,0,0,0
626,Ugo Bertelli,18,Forward,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Umut Bozok,24,Forward,Lorient,56,16,40,France,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0.6,1.2,0,0.4,0.6,0,0,5.4,63,0,0,0
628,Vagner José Dias Gonçalves,25,Forward,Metz,962,412,550,Cape Verde,26,12,14,4,0,4,1,0,1,2,0,8,4,4,15,8,7,3,0,0.47,0.09,0.37,0,0.65,241,1.4,64,37,321,962,0.28,43,153,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Valentin Rongier,26,Midfielder,Olympique Marseille,1894,946,948,France,26,13,13,1,0,1,2,1,1,0,0,6,0,6,22,15,7,8,0,0.14,0.1,0.05,0,0.09,1894,1.05,86,73,237,947,0.38,242,145,-1,14,3.6,1.1,1.7,0.8,0.1,0,1,2,0.7,0.5,1,0.9,0,0.3,1.3,2,0.5,52.7,86.3,0.1,1.7,0
630,Valentin Salatiel Decarpentrie,19,Midfielder,Monaco,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Valère Germain,31,Forward,Olympique Marseille,843,317,526,France,24,12,12,3,2,1,0,0,0,0,0,5,0,5,15,6,9,1,0,0.32,0,0.32,0.57,0.17,281,1.6,56,35,843,0,0.11,57,254,-1,5,0.3,0.5,0.4,0.8,0.1,0,3,0,0.4,0.1,0,0.8,0.1,0.3,0.5,0,0.1,11.3,69.4,0,0.2,0
632,Valon Berisha,28,Midfielder,Reims,1644,764,880,Kosovo,24,10,14,0,0,0,3,1,2,0,0,7,4,3,18,7,11,2,0,0.16,0.16,0,0,0,0,0.99,91,69,822,548,0.11,328,83,-1,26,1.7,1,0.6,0.8,0.1,0,0,3,0.9,1,0.4,0.7,0,0.5,1.1,3,1,39.3,85.2,0.7,4.1,0
633,Victorien Angban,24,Midfielder,Metz,1679,870,809,Côte d'Ivoire,26,12,14,0,0,0,1,1,0,0,0,7,4,3,22,11,11,5,0,0.05,0.05,0,0,0,0,1.18,76,65,336,1679,0.27,393,213,-1,23,1.4,0.7,1,0.3,0.2,0,0,1,0.2,0.5,0.8,1,0,1.2,0.9,1,0.5,33.7,88.5,0,2.3,0
634,Vincent Le Goff,31,Defender,Lorient,2307,1137,1170,France,26,13,13,0,0,0,0,0,0,0,0,3,3,0,45,17,28,0,0,0,0,0,0,0,0,1.76,51,89,0,0,0,414,372,148,26,1.6,1.7,0.6,1.3,0.2,0,0,0,0.3,0.8,0.5,0.5,0,0.4,0.8,0,0.8,37.3,77.3,0.5,1.5,0
635,Vincent Manceau,32,Defender,Angers SCO,2307,1214,1093,France,27,14,13,0,0,0,0,0,0,0,0,5,2,3,32,16,16,4,0,0,0,0,0,0,0,1.25,72,85,577,0,0.16,290,292,79,15,1.6,1.3,0.6,2,0.1,0,0,0,0.2,0.4,0.4,0.6,0,0.1,0.6,0,0.4,47.3,81.5,0.3,2.4,0
636,Vincent Pajot,30,Midfielder,Metz,918,513,405,France,12,6,6,0,0,0,0,0,0,0,0,1,1,0,11,7,4,3,0,0,0,0,0,0,0,1.08,83,77,306,0,0.29,379,375,-1,24,2.9,3.5,1.3,0.8,0.2,0,0,0,0.5,0.3,0.3,1,0.1,0.3,0.7,0,0.3,41.8,88.8,0.2,2.6,0
637,Vito Mannone,33,Goalkeeper,Monaco,810,360,450,Italy,9,4,5,0,0,0,0,0,0,0,0,2,1,1,14,7,7,0,0,0,0,0,0,0,0,1.56,58,90,0,0,0,304,296,123,18,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,29.2,68.8,0,6.1,0
638,Vitorino Hilton,43,Defender,Montpellier,2114,1079,1035,Brazil,29,14,15,0,0,0,1,0,1,0,0,3,1,2,32,16,16,6,2,0.04,0.04,0,0,0,0,1.36,66,73,264,2114,0.34,300,219,95,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Vukašin Jovanović,25,Defender,Bordeaux,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Wahbi Khazri,30,Midfielder,Saint-Étienne,1217,589,628,Tunisia,22,11,11,7,5,2,1,1,0,3,0,7,2,5,11,8,3,6,1,0.59,0.07,0.52,0.76,0.29,174,0.81,111,55,174,1217,0.52,17,181,-1,1,1.1,0.2,1.1,0.5,0,0,7,1,1.5,0.9,1.2,1.4,0.3,1.1,1.8,1,0.9,15.2,71.3,0.3,0.9,0
641,Walter Daniel Benítez,28,Goalkeeper,Nice,3420,1710,1710,Argentina,38,19,19,0,0,0,0,0,0,0,0,9,3,6,53,30,23,3,0,0,0,0,0,0,0,1.39,65,90,1140,0,0.08,428,422,104,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Waniss Taibi,0,Forward,Angers SCO,36,24,12,France,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,21,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0.5,14.5,89.7,0,0.5,0
643,Warmed Omari,21,Defender,Rennes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Warren Tchimbembé,23,Forward,Metz,489,153,336,France,15,7,8,0,0,0,0,0,0,0,0,3,2,1,7,3,4,0,0,0,0,0,0,0,0,1.29,70,33,0,0,0,397,393,-1,20,0.5,0.1,0.2,0.1,0.1,0,0,0,0.4,0.1,0.3,0.3,0,0.3,0.5,0,0.1,16.8,82.9,0.1,0.7,0
645,Wesley Fofana,20,Midfielder,Saint-Étienne,314,224,90,France,4,3,1,0,0,0,0,0,0,0,0,3,2,1,2,2,0,1,0,0,0,0,0,0,0,0.57,157,79,314,0,0.29,403,403,-1,37,1.5,2,1.5,3.3,0.8,0,0,0,0.3,0.3,0.5,1.3,0.3,0.3,0,0,0.3,44,83,0,2.3,0
646,Wesley Lautoa,33,Defender,Dijon,1610,805,805,New Caledonia,25,13,12,0,0,0,0,0,0,0,0,2,2,0,38,16,22,4,0,0,0,0,0,0,0,2.12,42,64,403,0,0.22,358,353,165,21,1.4,1.2,1.7,1.3,0.3,1,0,0,0.4,0.2,0.1,0.6,0,0.5,0.4,0,0.2,32.2,84.7,0,1.9,0
647,Wilfried Aka Kanga,23,Forward,Angers SCO,134,66,68,France,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1.34,67,67,0,0,0,-1,-1,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Wilitty Younoussa,0,Midfielder,Dijon,76,10,66,Cameroon,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,-1,-1,-1,15,2,0.7,0,0,0,0,0,0,0.7,0.7,0.3,0.7,0,2,1,0,0.7,6.7,70,0.3,0,0
649,Willem Geubbels,19,Forward,Monaco,287,130,157,France,14,7,7,1,1,0,0,0,0,0,0,2,0,2,5,3,2,4,1,0.31,0,0.31,0.69,0,287,1.57,57,21,57,0,1.57,59,310,-1,12,0.9,0.2,0.7,0.2,0,0,1,0,0.4,0.2,0,0.1,0.1,0.2,1,0,0.2,8.5,72.3,0.1,0.4,0
650,William Mikelbrencis,17,Defender,Metz,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,William Saliba,20,Defender,Nice,1800,810,990,France,20,9,11,1,0,1,0,0,0,0,0,3,2,1,28,12,16,2,0,0.05,0,0.05,0,0.09,1800,1.4,64,90,900,0,0.1,235,260,106,11,0.8,1.3,0.8,4,0.8,0,1,0,0.3,0.1,0.5,0.5,0,0.2,0.6,0,0.1,73.2,91.3,0,5,0
652,Wissam Ben Yedder,30,Forward,Monaco,2625,1253,1372,France,37,18,19,20,14,6,7,4,3,10,2,15,7,8,35,19,16,3,0,0.93,0.24,0.69,1.01,0.39,131,1.2,75,71,875,375,0.1,4,40,-1,1,0.5,0.4,0.3,0.1,0,0,20,7,2.2,1.1,0.8,1.1,0.5,1.2,1.9,7,1.1,23.4,74.2,0.1,0.6,0.1
653,Wout Faes,23,Defender,Reims,2901,1419,1482,Belgium,33,16,17,1,1,0,0,0,0,0,0,9,5,4,37,16,21,14,2,0.03,0,0.03,0.06,0,2901,1.15,78,88,193,0,0.47,262,314,63,11,1.1,2.1,0.7,4.3,0.9,0,1,0,0.3,0.1,0.4,0.5,0,0.3,0.3,0,0.1,48.5,86.1,0,3.8,0
654,Wuilker Fariñez Aray,23,Goalkeeper,Lens,105,15,90,Venezuela,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.71,53,35,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Xavi Simons,18,Midfielder,PSG,1,0,1,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,77.8,0,1,0
656,Xavier Chavalerin,30,Midfielder,Reims,2550,1311,1239,France,30,16,14,0,0,0,3,2,1,0,0,8,5,3,31,13,18,7,0,0.11,0.11,0,0,0,0,1.09,82,85,364,850,0.25,327,133,-1,27,3.1,1.4,1.3,0.9,0.3,0,0,3,0.7,0.8,0.6,0.2,0.1,0.4,0.8,3,0.8,33.1,84.3,0.2,2.1,0.1
657,Xeka,26,Midfielder,Lille,1185,549,636,Portugal,33,17,16,1,1,0,2,1,1,0,0,18,9,9,7,4,3,6,0,0.23,0.15,0.08,0.16,0,1185,0.53,169,36,198,593,0.46,190,89,-1,11,1,0.6,0.8,0.5,0.1,0,1,2,0.5,0.6,0.2,0.8,0,0.1,0.6,2,0.6,25.9,88.9,0.3,1.5,0.1
658,Yacine Adli,21,Midfielder,Bordeaux,2418,1212,1206,France,35,17,18,2,0,2,5,2,3,0,0,12,8,4,44,16,28,6,0,0.26,0.19,0.07,0,0.15,1209,1.64,55,69,403,484,0.22,211,67,-1,6,2.1,1.1,1.1,0.5,0.1,0,2,5,0.7,1.5,1.4,1.1,0,1.2,1.2,5,1.5,44.7,83.7,0.3,3.3,0.1
659,Yanis Ammour,22,Forward,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Yanis Lhéry,18,Midfielder,Saint-Étienne,29,29,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,25,0,0,0
661,Yann Gboho,20,Midfielder,Rennes,298,170,128,France,10,6,4,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,1.81,50,30,0,0,0,320,338,-1,24,0.6,0.1,0.8,0.3,0,0,0,0,0.9,0.5,0.8,0.6,0.1,1.2,1.3,0,0.5,11.3,78.8,0,0.1,0
662,Yann Kembo Diantela,19,Midfielder,Lens,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Yann M'Vila,31,Midfielder,Saint-Étienne,19,19,0,France,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,-1,-1,-1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,86.7,0,1,0
664,Yannick Cahuzac,36,Midfielder,Lens,2256,1233,1023,France,30,16,14,1,1,0,0,0,0,0,0,7,4,3,27,14,13,9,0,0.04,0,0.04,0.07,0,2256,1.08,84,75,251,0,0.36,249,433,-1,11,0.9,1.1,1,2.3,0.2,1,1,0,0.3,0.4,0.1,0.7,0.1,0.2,0.6,0,0.4,28.8,83.3,0.1,1.1,0
665,Yannick Pandor,0,Midfielder,Lens,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Yassin Fortune,22,Forward,Angers SCO,14,14,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Yassine Benrahou,22,Midfielder,Nîmes,1242,930,312,France,23,13,10,0,0,0,0,0,0,0,0,4,3,1,22,16,6,2,0,0,0,0,0,0,0,1.59,56,54,621,0,0.14,334,321,-1,31,0.7,0.2,0.3,0.2,0,0,0,0,0.8,1.1,0.7,1.1,0,1.3,2,0,1.1,22,82.6,0.9,1.4,0.1
668,Yassine Benzia,26,Forward,Dijon,410,187,223,Algeria,7,3,4,2,1,1,0,0,0,2,0,1,1,0,7,1,6,1,0,0.44,0,0.44,0.48,0.4,205,1.54,59,59,410,0,0.22,29,278,-1,5,1.4,0.9,1.1,0.3,0,0,2,0,0.9,1.3,1.1,1.3,0,1,1.9,0,1.3,25.4,84.3,0.7,1.4,0
669,Yaya Soumaré,21,Forward,Olympique Lyonnais,1,1,0,France,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,15,0.3,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,100,0,0,0
670,Yehvann Diouf,21,Goalkeeper,Reims,134,90,44,France,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.67,134,67,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,19.5,71.8,0,3,0
671,Yoan Cardinale,27,Goalkeeper,Nice,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Yoane Wissa,24,Forward,Lorient,2683,1301,1382,France,38,19,19,10,9,1,4,2,2,4,1,5,4,1,49,21,28,2,0,0.47,0.13,0.34,0.62,0.07,268,1.64,55,71,1342,671,0.07,48,102,-1,2,0.9,0.5,0.8,0.3,0.1,0,10,4,1.5,0.8,1.4,2.2,0.3,0.8,1.9,4,0.8,18.8,76.4,0.1,0.4,0.1
673,Yoann Etienne,24,Defender,Lorient,90,90,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2,45,90,90,0,1,-1,-1,-1,27,2,1,2,1,0,0,0,0,0,1,0,1,0,0,4,0,1,22,81.8,0,1,0
674,Yohann Pelé,38,Goalkeeper,Olympique Marseille,90,90,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,93.8,0,0,0
675,Youcef Attal,25,Defender,Nice,964,510,454,Algeria,18,10,8,1,0,1,0,0,0,0,0,3,1,2,21,11,10,1,0,0.09,0,0.09,0,0.2,964,1.96,46,54,964,0,0.09,172,288,160,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Youssef Maziz,23,Midfielder,Metz,251,174,77,France,11,5,6,0,0,0,0,0,0,0,0,1,1,0,3,2,1,1,0,0,0,0,0,0,0,1.08,84,23,251,0,0.36,-1,-1,-1,16,0.2,0.5,0.2,0.1,0,0,0,0,0.5,0.6,0.4,0.5,0,0.4,0.6,0,0.6,10,79.1,0.3,0.6,0
677,Youssouf Fofana,22,Midfielder,Monaco,2883,1354,1529,France,35,16,19,0,0,0,3,1,2,0,0,15,7,8,31,14,17,10,1,0.09,0.09,0,0,0,0,0.97,93,82,288,961,0.31,323,160,-1,26,2.6,1,1.3,0.4,0.2,0,0,3,1,0.8,0.9,0.9,0,0.7,1.3,3,0.8,47.4,85.5,0.4,2.8,0
678,Youssouf Koné,26,Defender,Olympique Lyonnais,0,0,0,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Youssouf Sabaly,28,Defender,Bordeaux,2915,1428,1487,France,33,16,17,1,1,0,2,2,0,0,0,13,8,5,43,14,29,4,0,0.09,0.06,0.03,0.06,0,2915,1.33,68,88,729,1458,0.12,263,195,89,17,1.4,1.5,1,1.2,0.2,0,1,2,0.4,0.8,1.2,1.3,0.1,0.9,1.5,2,0.8,47.5,84.4,0.3,1.1,0
680,Yunis Abdelhamid,33,Defender,Reims,2890,1440,1450,Morocco,33,16,17,3,0,3,0,0,0,0,0,10,6,4,35,15,20,5,1,0.09,0,0.09,0,0.19,963,1.09,83,88,482,0,0.19,175,313,51,5,1.8,1.8,1.1,3.7,0.5,0,3,0,0.5,0.1,0.2,0.7,0,0.4,0.4,0,0.1,53.2,85.7,0,2.4,0
681,Yusuf Yazıcı,24,Midfielder,Lille,1073,577,496,Turkey,32,18,14,7,5,2,4,1,3,0,0,17,10,7,4,1,3,1,0,0.92,0.34,0.59,0.78,0.36,153,0.34,268,34,1073,268,0.08,11,11,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Yuto Nagatomo,34,Defender,Olympique Marseille,1602,871,731,Japan,25,14,11,0,0,0,1,0,1,0,0,4,1,3,17,11,6,2,0,0.06,0.06,0,0,0,0,0.96,94,64,801,1602,0.11,279,202,28,24,0.9,1.2,0.5,1.6,0.1,1,0,1,0.2,0.1,0.4,0.5,0.1,0.4,0.9,1,0.1,24.1,79.7,0.2,0.6,0
