,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
34,Jamie Vardy,0.5,0.1,0.8,0.1,0.9,0.4,0.1,0.0,15.0,9.0,2.4,0.8,0.8,0.7,1.1,0.4,1.7,9.0,0.8,12.8,67.5,0.1,0.1,0.0
35,Mat Ryan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,15.7,89.4,0.0,1.7,0.0
36,Youri Tielemans,2.3,1.2,1.0,0.0,0.4,1.7,0.2,0.0,6.0,4.0,1.3,1.3,1.1,1.4,0.0,0.9,1.1,4.0,1.3,65.2,81.7,0.6,3.0,0.2
37,Lucas Digne,2.1,1.0,1.1,0.1,2.4,0.8,0.1,0.0,0.0,7.0,0.4,1.5,0.6,0.7,0.1,0.7,1.1,7.0,1.5,42.2,77.5,1.5,1.3,0.0
38,Christian Benteke,0.5,0.1,1.2,0.0,1.3,0.2,0.2,0.0,10.0,1.0,2.4,0.5,0.5,0.7,0.5,0.9,2.0,1.0,0.5,19.2,58.6,0.0,0.3,0.0
39,Bernardo Silva,1.0,0.7,0.7,0.0,0.2,1.6,0.0,0.0,2.0,6.0,1.1,1.0,1.6,0.7,0.1,0.9,1.3,6.0,1.0,52.8,91.8,0.1,1.9,0.0
40,Kurt Zouma,0.7,1.2,0.7,0.5,3.8,0.2,0.4,0.0,5.0,0.0,1.1,0.2,0.1,0.3,0.0,0.2,0.3,0.0,0.2,74.0,90.9,0.0,3.8,0.0
41,Solly March,2.3,1.0,1.2,0.0,1.0,0.8,0.2,0.0,2.0,1.0,1.0,1.3,2.1,1.2,0.1,1.1,1.0,1.0,1.3,34.1,76.0,0.9,2.0,0.0
42,James Ward-Prowse,2.0,1.1,1.2,0.0,1.4,1.1,0.1,0.0,8.0,7.0,1.1,1.6,0.4,0.7,0.0,0.4,0.9,7.0,1.6,64.1,86.4,1.4,2.1,0.0
43,Mohamed Salah,0.5,0.0,0.6,0.0,0.3,0.2,0.0,0.0,22.0,5.0,3.4,1.5,1.0,0.6,0.4,2.2,3.1,5.0,1.5,34.1,83.7,0.2,0.6,0.1
44,Liam Cooper,2.7,2.4,0.9,0.5,2.7,0.9,1.3,0.0,1.0,0.0,0.6,0.0,0.2,1.1,0.0,0.0,0.3,0.0,0.0,65.9,85.6,0.0,3.8,0.0
45,Kiko Casilla,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,87.2,0.0,3.7,0.0
46,Serge Aurier,2.9,1.0,1.2,0.2,2.2,1.3,0.3,0.0,2.0,3.0,0.8,0.9,0.9,0.8,0.1,0.7,1.5,3.0,0.9,41.7,80.8,0.5,1.1,0.1
47,Paul Pogba,1.4,1.0,1.6,0.0,1.4,0.8,0.1,0.0,3.0,3.0,1.2,1.0,1.7,1.5,0.2,1.9,2.1,3.0,1.0,51.3,83.0,0.1,3.7,0.1
48,Harry Maguire,0.9,1.8,1.2,0.6,3.6,0.3,0.7,0.0,2.0,1.0,1.1,0.2,0.2,0.9,0.0,0.2,0.3,1.0,0.2,65.5,87.3,0.0,4.5,0.0
49,John Stones,1.0,0.8,0.3,0.7,2.5,0.2,0.7,0.0,4.0,0.0,0.7,0.1,0.5,0.4,0.0,0.1,0.2,0.0,0.1,78.5,93.3,0.0,2.8,0.0
50,James Justin,2.7,1.3,0.7,0.2,1.9,0.9,0.4,0.0,2.0,1.0,0.4,0.9,0.8,1.7,0.1,0.6,1.3,1.0,0.9,45.8,80.5,0.3,1.2,0.0
51,Luke Shaw,1.4,0.6,1.3,0.1,1.2,0.5,0.3,1.0,1.0,5.0,0.3,2.3,1.1,0.9,0.1,0.7,0.8,5.0,2.3,50.3,85.0,1.8,0.9,0.0
52,Patrick Bamford,0.6,0.3,0.9,0.0,1.0,0.5,0.1,0.0,17.0,7.0,2.8,0.8,0.5,0.6,0.5,0.6,2.2,7.0,0.8,13.3,77.3,0.0,0.1,0.1
53,Caoimhin Kelleher,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,75.0,0.0,2.0,0.0
54,James Tarkowski,1.8,1.2,0.8,0.6,4.4,0.7,1.2,0.0,1.0,0.0,0.6,0.3,0.3,0.8,0.1,0.1,0.5,0.0,0.3,35.0,70.1,0.1,3.6,0.0
55,Antonio Rüdiger,1.6,0.9,0.8,0.5,2.7,0.2,0.5,1.0,1.0,0.0,0.7,0.2,0.2,0.6,0.1,0.1,0.5,0.0,0.2,80.2,89.4,0.1,4.0,0.0
56,Trent Alexander-Arnold,1.6,1.4,0.6,0.4,1.2,0.6,0.1,0.0,2.0,7.0,1.5,2.1,0.9,0.3,0.1,0.6,0.9,7.0,2.1,66.1,79.4,1.9,4.2,0.1
57,Wesley Fofana,1.8,2.2,1.3,0.5,3.3,0.5,0.6,0.0,0.0,0.0,0.4,0.2,0.5,1.0,0.1,0.4,1.0,0.0,0.2,60.3,86.4,0.0,2.7,0.0
58,Declan Rice,1.8,1.8,0.7,0.0,1.1,0.9,0.3,0.0,2.0,1.0,0.8,0.7,0.9,0.4,0.1,0.6,1.1,1.0,0.7,47.7,88.0,0.3,2.3,0.0
59,Kalvin Phillips,2.6,1.6,1.6,0.1,1.7,1.2,0.5,0.0,1.0,2.0,0.5,1.2,0.7,1.1,0.0,0.6,1.4,2.0,1.2,48.4,84.7,1.0,4.7,0.1
60,James Maddison,1.0,0.3,0.6,0.0,0.1,0.9,0.0,0.0,8.0,5.0,2.4,1.6,0.9,1.8,0.2,1.1,1.8,5.0,1.6,32.9,83.3,0.8,1.1,0.1
61,Ben Chilwell,1.6,0.9,0.9,0.1,1.7,0.7,0.1,0.0,3.0,5.0,1.0,1.1,0.6,1.5,0.3,0.7,1.3,5.0,1.1,54.4,82.0,1.0,1.9,0.0
62,Emiliano Martínez,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,29.8,62.5,0.0,7.0,0.0
63,André-Frank Zambo Anguissa,2.2,1.6,1.2,0.0,0.4,1.1,0.2,0.0,0.0,3.0,0.9,0.8,2.7,0.8,0.0,1.4,2.0,3.0,0.8,39.3,84.2,0.1,1.1,0.1
64,Yves Bissouma,2.9,1.8,1.5,0.0,1.8,0.9,0.2,0.0,1.0,0.0,1.2,0.4,1.5,0.9,0.0,0.8,0.9,0.0,0.4,46.8,87.4,0.0,2.1,0.0
65,Richarlison,1.4,0.4,1.0,0.0,1.0,1.0,0.1,0.0,7.0,3.0,2.4,0.7,1.8,2.1,0.7,1.6,2.0,3.0,0.7,22.0,70.0,0.1,0.4,0.1
66,Harvey Barnes,0.8,0.3,0.6,0.0,0.4,0.7,0.1,0.0,9.0,4.0,2.2,1.0,1.6,1.3,0.0,1.2,2.3,4.0,1.0,24.2,75.2,0.1,0.7,0.0
67,Alex Telles,1.6,1.8,0.4,0.1,2.0,1.0,0.2,0.0,0.0,2.0,0.6,1.3,0.3,0.4,0.1,0.6,0.6,2.0,1.3,50.9,84.7,1.3,1.6,0.1
68,Okay Yokuslu,2.4,2.2,1.6,0.0,2.0,1.1,0.2,0.0,0.0,1.0,0.8,0.4,1.2,1.8,0.1,0.6,1.4,1.0,0.4,33.1,82.5,0.0,1.9,0.0
69,Jack Harrison,1.8,0.4,0.8,0.0,0.5,0.9,0.1,0.0,8.0,8.0,1.3,1.6,1.2,0.6,0.3,1.8,2.6,8.0,1.6,27.5,74.0,0.9,0.9,0.0
70,Matheus Pereira,0.8,0.9,1.0,0.0,0.4,1.3,0.0,0.0,11.0,6.0,2.0,1.8,1.2,1.6,0.4,1.4,2.2,6.0,1.8,28.5,79.6,1.1,1.5,0.2
71,Joel Matip,1.4,0.7,1.1,1.2,2.2,0.1,0.0,0.0,1.0,2.0,0.5,0.3,0.0,0.4,0.0,0.1,0.3,2.0,0.3,54.6,87.7,0.0,1.4,0.1
72,Vladimir Coufal,2.1,1.2,0.9,0.3,2.6,1.1,0.2,0.0,0.0,7.0,0.4,1.3,0.4,1.0,0.0,0.5,1.1,7.0,1.3,37.6,71.2,1.0,1.0,0.0
73,Pierre-Emile Højbjerg,2.6,1.3,1.8,0.0,1.7,2.0,0.2,0.0,2.0,4.0,0.4,0.4,0.6,1.4,0.0,0.5,1.0,4.0,0.4,72.8,88.5,0.0,2.8,0.0
74,Luke Ayling,2.8,0.9,0.8,0.4,2.0,1.0,0.9,0.0,0.0,0.0,0.6,0.7,1.1,1.4,0.1,0.6,1.4,0.0,0.7,62.7,79.0,0.4,4.6,0.1
75,Scott Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0
76,Reece James,1.7,0.5,1.0,0.1,1.3,0.7,0.2,0.0,1.0,2.0,1.1,1.3,1.1,0.5,0.0,0.7,0.8,2.0,1.3,53.0,88.4,1.1,2.3,0.0
77,Oriol Romeu,3.3,1.4,1.4,0.0,0.7,2.0,0.3,0.0,1.0,1.0,0.7,0.7,0.7,1.1,0.0,0.9,1.1,1.0,0.7,60.7,82.6,0.1,1.8,0.0
78,Matthew Cash,2.5,2.1,1.3,0.1,2.9,1.2,0.4,0.0,0.0,2.0,0.3,0.8,0.4,0.8,0.1,0.5,0.7,2.0,0.8,36.0,75.7,0.8,2.0,0.0
79,Scott McTominay,1.6,0.9,1.5,0.0,1.3,0.4,0.3,0.0,4.0,1.0,0.8,0.5,0.8,1.3,0.0,0.5,1.3,1.0,0.5,40.6,87.0,0.1,2.1,0.0
80,Ahmed Hegazi,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,56.0,67.9,0.0,4.0,0.0
81,Ben Mee,1.1,1.4,0.5,0.7,4.9,0.5,1.5,0.0,2.0,0.0,0.7,0.2,0.1,0.6,0.0,0.1,0.3,0.0,0.2,37.4,71.1,0.0,3.7,0.0
82,Anthony Elanga,2.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,1.5,2.0,0.5,1.0,4.0,0.0,0.5,26.5,75.5,0.5,1.0,0.0
83,Fred,2.7,1.5,1.5,0.0,0.7,2.0,0.3,0.0,1.0,0.0,0.8,0.8,0.8,1.0,0.0,1.0,1.0,0.0,0.8,60.2,87.7,0.0,3.3,0.1
84,Timothy Fosu-Mensah,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,66.0,90.9,1.0,1.0,0.0
85,César Azpilicueta,2.0,1.1,1.2,0.1,2.3,0.7,0.2,0.0,1.0,2.0,0.4,1.0,0.2,0.5,0.2,0.2,0.7,2.0,1.0,72.6,86.9,0.3,1.5,0.1
86,Ademola Lookman,1.0,0.6,1.4,0.0,0.2,0.9,0.0,0.0,4.0,4.0,2.0,1.8,2.4,1.7,0.4,2.1,3.1,4.0,1.8,30.9,80.9,0.9,0.6,0.1
87,Michael Keane,0.8,1.5,0.4,0.3,4.5,0.5,0.9,0.0,3.0,1.0,0.5,0.2,0.1,0.2,0.0,0.1,0.2,1.0,0.2,55.4,87.2,0.0,3.7,0.0
88,Rúben Dias,0.8,1.1,0.7,0.3,2.8,0.4,0.7,1.0,1.0,0.0,0.4,0.1,0.2,0.6,0.0,0.1,0.3,0.0,0.1,84.8,93.2,0.0,3.4,0.0
89,Thiago Silva,0.9,1.4,0.6,0.6,3.6,0.3,0.6,0.0,2.0,0.0,0.6,0.2,0.1,0.7,0.0,0.1,0.3,0.0,0.2,84.3,93.0,0.0,5.0,0.0
90,Raúl Jiménez,0.3,0.8,0.9,0.0,1.0,0.7,0.0,1.0,4.0,0.0,2.6,0.5,1.0,1.7,0.4,1.8,3.2,0.0,0.5,25.9,79.2,0.1,1.5,0.0
91,Illan Meslier,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,30.9,77.1,0.0,4.8,0.0
92,Diego Llorente,2.3,1.3,1.0,0.3,2.5,0.9,0.9,0.0,1.0,0.0,0.5,0.3,0.4,0.6,0.0,0.5,0.7,0.0,0.3,47.9,83.3,0.0,2.7,0.1
93,Matt Targett,2.2,1.4,0.7,0.2,2.3,0.8,0.4,0.0,0.0,2.0,0.2,1.0,0.4,0.6,0.0,0.2,0.6,2.0,1.0,44.3,78.0,0.7,3.1,0.0
94,Marcos Alonso,1.0,0.9,1.0,0.0,2.2,0.5,0.1,0.0,2.0,0.0,1.7,1.2,0.7,0.9,0.2,0.7,1.0,0.0,1.2,39.1,82.5,0.2,1.2,0.0
95,Nélson Semedo,2.5,1.2,1.2,0.2,2.1,0.9,0.3,1.0,1.0,1.0,0.7,0.6,1.8,1.0,0.1,0.8,1.6,1.0,0.6,46.1,81.0,0.5,1.6,0.0
96,Diogo Jota,0.6,0.3,1.3,0.0,0.2,1.4,0.0,0.0,9.0,0.0,2.4,0.6,1.1,1.1,0.1,1.1,2.1,0.0,0.6,22.4,74.9,0.1,0.4,0.1
97,Jannik Vestergaard,1.7,1.4,0.6,0.5,4.0,0.6,0.5,0.0,3.0,0.0,0.8,0.2,0.2,0.4,0.0,0.2,0.4,0.0,0.2,58.8,83.6,0.0,3.6,0.0
98,Arthur Masuaku,1.7,0.7,0.8,0.2,1.4,1.9,0.0,0.0,0.0,2.0,0.5,0.9,2.4,0.7,0.1,1.3,1.2,2.0,0.9,39.7,83.2,1.0,0.9,0.0
99,Alexandre Lacazette,0.6,0.4,1.2,0.0,0.4,0.6,0.0,0.0,13.0,2.0,1.5,0.7,0.7,1.7,0.3,1.0,1.6,2.0,0.7,16.6,78.8,0.0,0.4,0.1
100,Andros Townsend,2.3,1.2,0.8,0.0,0.4,1.4,0.1,0.0,1.0,5.0,1.1,1.2,1.3,1.6,0.1,1.6,1.4,5.0,1.2,20.7,73.7,1.6,0.5,0.0
101,John McGinn,1.6,1.2,1.2,0.1,0.6,1.5,0.2,0.0,3.0,5.0,1.2,1.1,1.4,2.1,0.0,0.9,1.8,5.0,1.1,36.9,79.4,0.3,3.3,0.1
102,Wilfried Zaha,0.9,0.3,1.1,0.0,0.0,0.6,0.0,0.0,11.0,2.0,2.0,1.0,1.8,2.9,0.7,2.6,3.6,2.0,1.0,24.5,78.3,0.2,0.3,0.1
103,Andrew Robertson,1.2,0.6,0.6,0.3,1.8,0.8,0.2,0.0,1.0,7.0,0.5,1.7,0.7,0.3,0.2,0.3,1.1,7.0,1.7,70.5,84.4,1.6,2.1,0.0
104,Bukayo Saka,0.8,0.8,0.9,0.0,0.6,0.9,0.1,1.0,5.0,3.0,1.9,1.2,1.4,2.0,0.5,1.3,2.3,3.0,1.2,30.6,81.8,1.0,0.4,0.0
105,Jorginho,2.0,1.4,1.1,0.0,0.7,1.6,0.2,0.0,7.0,1.0,0.5,0.9,0.6,1.0,0.0,0.5,0.7,1.0,0.9,63.7,89.2,0.1,2.7,0.1
106,Jonny Evans,0.9,1.6,0.6,0.6,3.4,0.2,0.1,1.0,2.0,2.0,0.3,0.4,0.3,0.4,0.0,0.1,0.1,2.0,0.4,66.1,85.9,0.0,3.9,0.0
107,Romain Saïss,1.3,1.9,1.1,0.5,4.1,0.5,0.5,0.0,3.0,0.0,1.0,0.2,0.3,0.4,0.0,0.1,0.4,0.0,0.2,52.9,81.2,0.1,4.0,0.0
108,Stuart Dallas,1.9,1.2,1.1,0.1,1.2,1.5,0.1,0.0,8.0,2.0,1.3,0.7,0.6,1.3,0.0,0.9,1.4,2.0,0.7,51.6,83.7,0.3,2.0,0.0
109,Dwight McNeil,1.3,0.9,0.3,0.0,0.5,1.1,0.2,0.0,2.0,5.0,0.7,1.3,1.8,1.1,0.1,1.7,1.6,5.0,1.3,30.7,78.9,1.4,1.8,0.0
110,Nick Pope,0.0,0.1,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,26.2,44.6,0.0,8.7,0.0
111,Tanguy Ndombele,1.2,0.6,0.8,0.0,0.3,0.8,0.1,0.0,3.0,2.0,0.5,0.4,2.2,1.8,0.0,1.0,1.7,2.0,0.4,35.5,85.6,0.1,0.6,0.1
112,Yerry Mina,0.9,1.0,0.9,0.3,4.5,0.2,1.0,0.0,2.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,52.4,90.1,0.0,2.2,0.0
113,N'Golo Kanté,2.6,2.0,1.2,0.0,0.9,1.0,0.1,0.0,0.0,2.0,0.3,0.7,0.9,0.2,0.0,0.5,1.6,2.0,0.7,51.0,86.5,0.0,2.3,0.0
114,Toby Alderweireld,1.4,0.4,0.7,0.7,4.6,0.5,1.1,1.0,1.0,0.0,0.4,0.3,0.2,0.1,0.0,0.1,0.1,0.0,0.3,57.5,82.5,0.0,4.4,0.1
115,Dani Ceballos,1.5,1.4,0.9,0.1,0.6,1.2,0.2,0.0,0.0,3.0,0.5,1.1,1.0,1.0,0.0,0.6,0.9,3.0,1.1,50.9,87.2,0.4,2.8,0.1
116,Bertrand Traoré,0.7,0.4,0.9,0.0,0.3,0.7,0.0,0.0,7.0,6.0,1.8,1.0,1.4,1.1,0.2,0.7,1.9,6.0,1.0,19.4,77.7,0.6,1.2,0.1
117,Fikayo Tomori,2.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,96.6,0.0,0.0,0.0
118,Gaetano Berardi,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,83.6,0.0,1.0,0.0
119,Mateo Kovacic,1.7,0.6,0.6,0.0,0.3,0.6,0.0,0.0,0.0,1.0,0.9,0.8,2.0,1.1,0.0,0.9,1.0,1.0,0.8,65.3,90.8,0.0,3.5,0.1
120,Tom Cairney,0.9,0.0,0.4,0.0,0.1,0.3,0.0,0.0,1.0,1.0,1.2,1.7,1.6,1.8,0.1,1.1,1.5,1.0,1.7,59.4,92.3,1.2,4.0,0.0
121,Joël Veltman,2.4,1.2,1.2,0.2,2.1,1.0,0.2,0.0,1.0,1.0,0.5,0.8,0.6,1.4,0.0,0.3,0.6,1.0,0.8,44.6,77.7,0.7,2.5,0.0
122,Martin Dúbravka,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,28.5,70.1,0.0,5.6,0.0
123,Oleksandr Zinchenko,1.3,1.2,0.5,0.2,1.3,0.5,0.2,0.0,0.0,0.0,0.8,0.8,0.3,0.2,0.1,0.3,0.8,0.0,0.8,68.4,89.8,0.3,1.5,0.0
124,Antonee Robinson,1.6,1.3,0.7,0.1,1.9,0.6,0.1,0.0,0.0,0.0,0.4,1.0,1.8,0.3,0.0,0.8,1.6,0.0,1.0,37.4,74.9,1.0,1.2,0.0
125,Kelechi Iheanacho,0.5,0.1,1.0,0.0,0.0,0.5,0.0,0.0,12.0,2.0,2.4,1.1,1.3,0.5,0.4,1.4,2.3,2.0,1.1,20.2,79.8,0.2,0.4,0.2
126,João Virgínia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.7,0.0,2.0,0.0
127,Terence Kongolo,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,81.8,1.0,0.0,0.0
