,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
35,Mat Ryan,0.0,0.3,15.7,89.4,0.0,1.7,0.0,7.1
36,Youri Tielemans,4,1.3,65.2,81.7,0.6,3.0,0.2,7.09
37,Lucas Digne,7,1.5,42.2,77.5,1.5,1.3,0.0,7.08
38,Christian Benteke,1,0.5,19.2,58.6,0.0,0.3,0.0,7.08
39,Bernardo Silva,6,1.0,52.8,91.8,0.1,1.9,0.0,7.07
40,Kurt Zouma,0.0,0.2,74.0,90.9,0.0,3.8,0.0,7.07
41,Solly March,1,1.3,34.1,76.0,0.9,2.0,0.0,7.07
42,James Ward-Prowse,7,1.6,64.1,86.4,1.4,2.1,0.0,7.07
43,Mohamed Salah,5,1.5,34.1,83.7,0.2,0.6,0.1,7.07
44,Liam Cooper,0.0,0.0,65.9,85.6,0.0,3.8,0.0,7.06
45,Kiko Casilla,0.0,0.0,26.0,87.2,0.0,3.7,0.0,7.06
46,Serge Aurier,3,0.9,41.7,80.8,0.5,1.1,0.1,7.06
47,Paul Pogba,3,1,51.3,83.0,0.1,3.7,0.1,7.06
48,Harry Maguire,1,0.2,65.5,87.3,0.0,4.5,0.0,7.04
49,John Stones,0.0,0.1,78.5,93.3,0.0,2.8,0.0,7.03
50,James Justin,1,0.9,45.8,80.5,0.3,1.2,0.0,7.03
51,Luke Shaw,5,2.3,50.3,85.0,1.8,0.9,0.0,7.03
52,Patrick Bamford,7,0.8,13.3,77.3,0.0,0.1,0.1,7.03
53,Caoimhin Kelleher,0.0,0.0,26.0,75.0,0.0,2.0,0.0,7.03
54,James Tarkowski,0.0,0.3,35.0,70.1,0.1,3.6,0.0,7.02
55,Antonio Rüdiger,0.0,0.2,80.2,89.4,0.1,4.0,0.0,7.02
56,Trent Alexander-Arnold,7,2.1,66.1,79.4,1.9,4.2,0.1,7.02
57,Wesley Fofana,0.0,0.2,60.3,86.4,0.0,2.7,0.0,7.01
58,Declan Rice,1,0.7,47.7,88.0,0.3,2.3,0.0,7.01
59,Kalvin Phillips,2,1.2,48.4,84.7,1,4.7,0.1,7.01
60,James Maddison,5,1.6,32.9,83.3,0.8,1.1,0.1,7.0
61,Ben Chilwell,5,1.1,54.4,82.0,1,1.9,0.0,7.0
62,Emiliano Martínez,0.0,0.1,29.8,62.5,0.0,7.0,0.0,7.0
63,André-Frank Zambo Anguissa,3,0.8,39.3,84.2,0.1,1.1,0.1,6.99
64,Yves Bissouma,0.0,0.4,46.8,87.4,0.0,2.1,0.0,6.98
65,Richarlison,3,0.7,22.0,70.0,0.1,0.4,0.1,6.98
66,Harvey Barnes,4,1.0,24.2,75.2,0.1,0.7,0.0,6.98
67,Alex Telles,2,1.3,50.9,84.7,1.3,1.6,0.1,6.97
68,Okay Yokuslu,1,0.4,33.1,82.5,0.0,1.9,0.0,6.96
69,Jack Harrison,8,1.6,27.5,74.0,0.9,0.9,0.0,6.96
70,Matheus Pereira,6,1.8,28.5,79.6,1.1,1.5,0.2,6.96
71,Joel Matip,2,0.3,54.6,87.7,0.0,1.4,0.1,6.96
72,Vladimir Coufal,7,1.3,37.6,71.2,1,1,0.0,6.95
73,Pierre-Emile Højbjerg,4,0.4,72.8,88.5,0.0,2.8,0.0,6.95
74,Luke Ayling,0.0,0.7,62.7,79.0,0.4,4.6,0.1,6.94
75,Scott Carson,0.0,0.0,10.0,90.0,0.0,0.0,0.0,6.94
76,Reece James,2,1.3,53.0,88.4,1.1,2.3,0.0,6.94
77,Oriol Romeu,1,0.7,60.7,82.6,0.1,1.8,0.0,6.93
78,Matthew Cash,2,0.8,36.0,75.7,0.8,2,0.0,6.93
79,Scott McTominay,1,0.5,40.6,87.0,0.1,2.1,0.0,6.93
80,Ahmed Hegazi,0.0,0.0,56.0,67.9,0.0,4.0,0.0,6.93
81,Ben Mee,0.0,0.2,37.4,71.1,0.0,3.7,0.0,6.93
82,Anthony Elanga,0.0,0.5,26.5,75.5,0.5,1.0,0.0,6.93
83,Fred,0.0,0.8,60.2,87.7,0.0,3.3,0.1,6.92
84,Timothy Fosu-Mensah,0.0,2,66.0,90.9,1,1.0,0.0,6.92
85,César Azpilicueta,2,1,72.6,86.9,0.3,1.5,0.1,6.92
86,Ademola Lookman,4,1.8,30.9,80.9,0.9,0.6,0.1,6.92
87,Michael Keane,1,0.2,55.4,87.2,0.0,3.7,0.0,6.92
88,Rúben Dias,0.0,0.1,84.8,93.2,0.0,3.4,0.0,6.91
89,Thiago Silva,0.0,0.2,84.3,93.0,0.0,5.0,0.0,6.91
90,Raúl Jiménez,0.0,0.5,25.9,79.2,0.1,1.5,0.0,6.91
91,Illan Meslier,0.0,0.0,30.9,77.1,0.0,4.8,0.0,6.91
92,Diego Llorente,0.0,0.3,47.9,83.3,0.0,2.7,0.1,6.9
93,Matt Targett,2,1,44.3,78.0,0.7,3.1,0.0,6.9
94,Marcos Alonso,0.0,1.2,39.1,82.5,0.2,1.2,0.0,6.9
95,Nélson Semedo,1,0.6,46.1,81.0,0.5,1.6,0.0,6.9
96,Diogo Jota,0.0,0.6,22.4,74.9,0.1,0.4,0.1,6.89
97,Jannik Vestergaard,0.0,0.2,58.8,83.6,0.0,3.6,0.0,6.89
98,Arthur Masuaku,2,0.9,39.7,83.2,1,0.9,0.0,6.89
99,Alexandre Lacazette,2,0.7,16.6,78.8,0.0,0.4,0.1,6.89
100,Andros Townsend,5,1.2,20.7,73.7,1.6,0.5,0.0,6.88
101,John McGinn,5,1.1,36.9,79.4,0.3,3.3,0.1,6.88
102,Wilfried Zaha,2,1.0,24.5,78.3,0.2,0.3,0.1,6.88
103,Andrew Robertson,7,1.7,70.5,84.4,1.6,2.1,0.0,6.88
104,Bukayo Saka,3,1.2,30.6,81.8,1,0.4,0.0,6.88
105,Jorginho,1,0.9,63.7,89.2,0.1,2.7,0.1,6.88
106,Jonny Evans,2,0.4,66.1,85.9,0.0,3.9,0.0,6.87
107,Romain Saïss,0.0,0.2,52.9,81.2,0.1,4.0,0.0,6.87
108,Stuart Dallas,2,0.7,51.6,83.7,0.3,2.0,0.0,6.87
109,Dwight McNeil,5,1.3,30.7,78.9,1.4,1.8,0.0,6.87
110,Nick Pope,0.0,0.1,26.2,44.6,0.0,8.7,0.0,6.86
111,Tanguy Ndombele,2,0.4,35.5,85.6,0.1,0.6,0.1,6.86
112,Yerry Mina,0.0,0.0,52.4,90.1,0.0,2.2,0.0,6.86
113,N'Golo Kanté,2,0.7,51.0,86.5,0.0,2.3,0.0,6.86
114,Toby Alderweireld,0.0,0.3,57.5,82.5,0.0,4.4,0.1,6.86
115,Dani Ceballos,3,1.1,50.9,87.2,0.4,2.8,0.1,6.85
116,Bertrand Traoré,6,1,19.4,77.7,0.6,1.2,0.1,6.85
117,Fikayo Tomori,0.0,0.0,29.0,96.6,0.0,0.0,0.0,6.85
118,Gaetano Berardi,0.0,0.0,27.5,83.6,0.0,1,0.0,6.85
119,Mateo Kovacic,1,0.8,65.3,90.8,0.0,3.5,0.1,6.84
120,Tom Cairney,1,1.7,59.4,92.3,1.2,4,0.0,6.84
121,Joël Veltman,1,0.8,44.6,77.7,0.7,2.5,0.0,6.84
122,Martin Dúbravka,0.0,0.0,28.5,70.1,0.0,5.6,0.0,6.84
123,Oleksandr Zinchenko,0.0,0.8,68.4,89.8,0.3,1.5,0.0,6.84
124,Antonee Robinson,0.0,1,37.4,74.9,1,1.2,0.0,6.84
125,Kelechi Iheanacho,2,1.1,20.2,79.8,0.2,0.4,0.2,6.84
126,João Virgínia,0.0,0.0,12.0,41.7,0.0,2,0.0,6.84
127,Terence Kongolo,0.0,0.0,44.0,81.8,1,0.0,0.0,6.84
128,Anthony Martial,3,0.8,21.9,84.4,0.0,0.2,0.0,6.84
129,James McArthur,2,0.8,42.9,81.7,0.1,1.9,0.0,6.84
130,Lewis Dunk,0.0,0.3,67.4,89.4,0.0,5.5,0.0,6.84
131,Kyle Walker-Peters,2,0.5,44.1,80.9,0.2,1.1,0.0,6.84
132,Danny Ings,4,0.8,17.3,66.3,0.1,0.4,0.0,6.84
133,Callum Wilson,5,0.7,13.1,69.5,0.0,0.1,0.0,6.84
134,Trézéguet,1,0.6,13.7,75.7,0.2,0.6,0.0,6.83
135,Timothy Castagne,3,0.8,49.0,84.3,0.3,0.9,0.0,6.82
136,Pascal Groß,8,2.1,41.9,81.6,2,2.7,0.0,6.82
137,Fabinho,0.0,0.1,70.3,90.3,0.0,3.3,0.0,6.82
138,Stuart Armstrong,5,1.1,37.5,80.7,0.2,1.0,0.1,6.82
139,Jordan Henderson,1,0.7,86.4,87.3,0.2,4.0,0.1,6.82
140,Aaron Cresswell,8,1.6,45.9,78.9,1.6,3.3,0.0,6.81
141,Chris Wood,3,0.7,19.8,65.1,0.0,0.1,0.0,6.81
142,Eberechi Eze,6,1.3,32.0,84.2,0.7,0.7,0.0,6.81
143,Rúben Neves,1,0.9,54.9,84.4,0.1,5.3,0.0,6.81
144,Fernandinho,2,0.7,48.3,87.2,0.0,2.2,0.0,6.81
145,Timo Werner,8,1.0,22.3,78.8,0.3,0.2,0.0,6.81
146,Pascal Struijk,0.0,0.1,48.0,86.0,0.0,2.3,0.0,6.81
147,Tyrone Mings,2,0.2,46.6,77.9,0.0,3.7,0.0,6.81
148,Jonjo Shelvey,3,1.2,46.7,76.4,0.7,5.8,0.0,6.8
149,Leandro Trossard,5,1.4,28.5,78.8,0.7,1.6,0.0,6.8
150,Andreas Christensen,0.0,0.4,67.1,91.3,0.0,3.1,0.1,6.8
151,Joachim Andersen,1,0.3,63.2,81.4,0.0,5.8,0.0,6.79
152,Karl Darlow,0.0,0.0,25.1,45.7,0.0,7.4,0.0,6.79
153,Calum Chambers,2,1.1,47.9,83.9,0.6,1.3,0.1,6.79
154,Rob Holding,1,0.1,60.1,87.0,0.0,3.1,0.0,6.79
155,Anwar El Ghazi,0.0,0.9,18.7,75.3,0.8,0.4,0.0,6.78
156,Conor Hourihane,1,1.3,33.3,87.2,1,1.0,0.0,6.78
157,Abdoulaye Doucouré,3,0.7,46.2,85.1,0.0,1.3,0.1,6.78
158,Amad Diallo,1,0.7,21.0,82.5,0.0,0.7,0.3,6.78
159,Pablo Fornals,4,0.9,32.1,79.4,0.2,0.8,0.0,6.78
160,Pierre-Emerick Aubameyang,3,0.8,21.5,78.0,0.3,0.4,0.0,6.78
161,Ben Godfrey,2,0.1,39.3,84.7,0.1,1.2,0.0,6.78
162,Che Adams,5,1.0,16.9,70.3,0.0,0.7,0.2,6.77
163,Adam Webster,0.0,0.2,63.4,80.9,0.0,3.4,0.0,6.77
164,Kyle Bartley,1,0.2,27.6,77.1,0.0,1.7,0.0,6.77
165,Emile Smith Rowe,4,1.4,36.3,88.7,0.1,0.6,0.1,6.77
166,Allan,0.0,0.7,44.0,85.6,0.0,2.4,0.0,6.77
167,Kyle Walker,1,0.3,72.2,90.2,0.1,3.7,0.0,6.77
168,Josh Brownhill,1,0.5,35.5,78.3,0.1,1.0,0.0,6.76
169,Aymeric Laporte,0.0,0.3,79.6,91.1,0.0,2.9,0.0,6.76
170,Ferran Torres,2,0.8,16.9,85.2,0.1,0.4,0.0,6.76
171,Nicolas Pépé,1,0.4,21.7,81.1,0.2,0.2,0.0,6.76
172,Ross Barkley,1,1.6,30.3,84.8,0.8,1.4,0.0,6.75
173,Hugo Lloris,0.0,0.0,23.6,69.3,0.0,4.8,0.0,6.75
174,Willy Boly,1,0.1,49.3,82.5,0.0,1.9,0.0,6.75
175,Dan Burn,0.0,0.4,40.7,75.6,0.3,1.1,0.0,6.75
176,Sébastien Haller,0.0,0.6,15.3,64.1,0.1,0.6,0.0,6.75
177,Ezri Konsa,0.0,0.1,35.8,84.7,0.0,2.1,0.0,6.75
178,Jarrod Bowen,5,0.8,16.3,74.4,0.8,0.8,0.0,6.75
179,Matt Doherty,2,0.6,39.8,80.5,0.5,1.2,0.0,6.75
180,Thomas Partey,2,0.5,47.5,87.2,0.0,2.7,0.1,6.75
181,Joelinton,2,0.5,18.8,73.0,0.0,0.3,0.0,6.75
182,Christian Pulisic,2,0.9,24.5,82.9,0.2,0.4,0.0,6.74
183,Marc Albrighton,5,1.2,24.2,73.3,0.7,1.3,0.0,6.74
184,Çaglar Söyüncü,0.0,0.3,60.1,88.0,0.2,2.1,0.0,6.74
185,Alphonse Areola,0.0,0.0,23.3,68.7,0.0,4.4,0.0,6.74
186,Christian Fuchs,0.0,0.1,58.2,82.1,0.1,2.7,0.0,6.74
187,Sam Johnstone,1,0.0,29.9,43.2,0.0,8.4,0.0,6.74
188,Alisson,0.0,0.0,29.9,84.6,0.0,3.2,0.0,6.73
189,Granit Xhaka,2,0.5,70.6,90.2,0.1,4.2,0.1,6.73
190,Tosin Adarabioyo,0.0,0.2,57.7,86.2,0.0,3.6,0.0,6.73
191,Angelo Ogbonna,0.0,0.1,36.4,81.3,0.0,1.8,0.0,6.73
192,Gabriel Magalhães,0.0,0.1,67.4,85.7,0.0,2.2,0.0,6.73
193,Callum Hudson-Odoi,3,1.4,25.0,86.1,0.7,1.2,0.0,6.73
194,Tariq Lamptey,1,0.9,34.0,78.1,0.9,0.4,0.0,6.73
195,David McGoldrick,1,0.5,26.0,74.7,0.1,0.7,0.0,6.72
196,Mason Greenwood,2,0.5,23.0,85.0,0.2,0.8,0.1,6.72
197,Martin Ødegaard,2,1.4,35.4,90.9,0.7,0.9,0.0,6.72
198,Sergio Reguilón,3,0.6,44.4,77.3,0.6,1.4,0.0,6.72
199,Conor Townsend,2,0.9,36.7,76.7,0.6,1.8,0.0,6.72
200,Ozan Kabak,0.0,0.1,64.9,88.7,0.0,1.7,0.0,6.72
201,Matthew Lowton,1,0.8,35.1,68.8,0.4,3.2,0.1,6.71
202,Pablo Marí,0.0,0.1,62.7,87.7,0.0,1.8,0.0,6.71
203,Robin Olsen,0.0,0.0,25.1,65.9,0.0,6.4,0.0,6.71
204,David Button,0.0,0.0,36.0,47.2,0.0,9.0,0.0,6.71
205,Fabián Balbuena,0.0,0.0,34.4,75.1,0.0,3.1,0.0,6.71
206,Rhys Williams,0.0,0.2,56.0,87.3,0.0,2.1,0.1,6.71
207,Hakim Ziyech,3,1.5,29.0,79.1,0.5,1.1,0.0,6.71
208,Jan Bednarek,1,0.1,57.4,82.4,0.0,2.3,0.0,6.7
209,Japhet Tanganga,0.0,0.2,33.2,80.9,0.2,0.5,0.2,6.7
210,Tyrick Mitchell,1,0.2,31.5,69.8,0.3,1.5,0.0,6.7
211,Ethan Ampadu,0.0,0.4,40.2,82.3,0.2,2.2,0.0,6.7
212,Tammy Abraham,1,0.4,9.3,72.7,0.0,0.1,0.0,6.7
213,Fraser Forster,0.0,0.0,30.4,51.9,0.0,4.5,0.0,6.7
214,Victor Lindelöf,1,0.2,64.3,89.8,0.0,2.1,0.0,6.69
215,Kenny Tete,1,0.8,31.4,75.5,1,1.5,0.0,6.69
216,Chris Basham,1,0.4,34.1,82.8,0.2,1.2,0.0,6.69
217,Héctor Bellerín,2,0.8,44.6,83.8,0.5,0.7,0.1,6.69
218,Daniel Podence,2,0.9,25.0,77.7,0.3,1.8,0.0,6.68
219,Kieran Tierney,3,1.1,43.7,79.6,0.9,1.6,0.0,6.68
220,Mbaye Diagne,2,0.6,14.7,62.1,0.1,0.5,0.0,6.68
221,Oliver McBurnie,0.0,0.7,19.1,57.5,0.0,0.3,0.0,6.67
222,João Moutinho,1,1.4,52.2,88.4,0.8,2.3,0.1,6.67
223,Douglas Luiz,2,0.6,42.9,85.7,0.1,3.3,0.0,6.67
224,Edinson Cavani,3,0.5,12.9,77.4,0.0,0.5,0.1,6.67
225,Rodrigo,2,1.2,21.5,76.9,0.1,1.0,0.2,6.67
226,Craig Dawson,0.0,0.1,34.7,79.7,0.0,2.7,0.0,6.67
227,Charlie Taylor,1,0.4,34.1,70.3,0.7,2.1,0.0,6.67
228,Davinson Sánchez,0.0,0.1,57.0,84.5,0.0,2.1,0.0,6.67
229,Isaac Hayden,0.0,0.3,32.8,80.7,0.1,1.2,0.0,6.67
230,Gylfi Sigurdsson,5,1.2,23.7,85.0,0.8,0.7,0.0,6.67
231,Danny Welbeck,1,0.9,10.8,81.0,0.0,0.1,0.0,6.66
232,Paul Dummett,0.0,0.3,34.5,74.1,0.3,2.1,0.0,6.66
233,Jacob Murphy,3,0.7,17.6,70.5,0.6,0.8,0.0,6.66
234,Mohammed Salisu,0.0,0.2,30.0,80.0,0.0,0.9,0.0,6.66
235,Eric Dier,0.0,0.2,63.9,83.2,0.0,4.0,0.0,6.66
236,Gabriel Martinelli,1,0.6,10.3,79.9,0.4,0.2,0.0,6.66
237,Harrison Reed,2,0.7,47.6,86.2,0.2,1.5,0.0,6.66
238,Miguel Almirón,1,0.9,25.0,82.0,0.2,1.0,0.1,6.66
239,Luke Thomas,0.0,0.5,28.9,71.6,0.2,0.7,0.0,6.65
240,Willian,5,1.3,27.1,87.5,1.1,1.4,0.0,6.65
241,Séamus Coleman,3,0.8,25.8,82.9,0.4,1.3,0.0,6.65
242,Leander Dendoncker,0.0,0.5,36.5,85.5,0.1,1.3,0.0,6.65
243,Jeffrey Schlupp,3,0.7,14.8,73.9,0.2,0.4,0.0,6.65
244,Dean Henderson,0.0,0.0,19.8,67.4,0.0,2.2,0.0,6.65
245,Jordan Pickford,0.0,0.0,32.2,61.8,0.0,8.5,0.0,6.65
246,Ahmed El Mohamady,0.0,0.9,33.6,78.1,0.7,2.1,0.0,6.64
247,Issa Diop,0.0,0.1,32.4,82.2,0.0,1.0,0.0,6.64
248,Sergio Agüero,1,0.6,14.3,80.7,0.1,0.2,0.0,6.64
249,Ciaran Clark,0.0,0.1,35.9,81.5,0.0,1.8,0.0,6.64
250,Federico Fernández,0.0,0.3,34.8,80.7,0.1,2.3,0.0,6.64
251,Matt Ritchie,2,1.4,24.3,76.0,1.8,1.4,0.0,6.64
252,Mason Holgate,0.0,0.3,39.4,79.1,0.2,3.1,0.0,6.63
253,Conor Gallagher,2,0.7,29.7,81.5,0.4,1.6,0.0,6.63
254,Ashley Westwood,3,1.4,53.8,78.7,1.2,4.2,0.0,6.63
255,Lucas Moura,4,0.5,19.0,75.2,0.2,0.2,0.0,6.63
256,Emerson,0.0,0.0,28.0,73.2,0.5,1.5,0.0,6.63
257,Benjamin Mendy,1,0.4,42.5,83.9,0.3,1.1,0.0,6.63
258,Ola Aina,1,0.5,47.2,78.9,0.3,2.1,0.0,6.63
259,Lukasz Fabianski,0.0,0.0,24.5,54.9,0.0,7.5,0.0,6.62
260,Darnell Furlong,3,0.5,23.3,59.4,0.5,1.2,0.0,6.62
261,Georginio Wijnaldum,0.0,0.6,46.2,92.7,0.0,1.2,0.0,6.62
262,Giovani Lo Celso,1,0.8,31.7,81.4,0.2,1.1,0.1,6.62
263,Ezgjan Alioski,3,0.8,38.3,79.5,0.4,0.8,0.0,6.62
264,Daniel James,1,0.7,19.2,81.3,0.1,0.1,0.0,6.61
265,Ederson,1,0.0,26.6,81.2,0.0,4.4,0.0,6.61
266,Ricardo Pereira,1,0.7,30.9,77.1,0.3,0.7,0.1,6.61
267,Jack Robinson,1,0.1,38.5,82.0,0.0,1.4,0.0,6.61
268,Fabio Carvalho,0.0,0.5,21.3,78.8,0.0,0.0,0.0,6.61
269,Kai Havertz,3,0.7,28.4,84.9,0.0,0.4,0.0,6.6
270,Ben White,0.0,0.2,48.5,83.2,0.0,2.3,0.0,6.6
271,Ayoze Pérez,1,0.9,18.8,76.8,0.3,0.2,0.0,6.6
272,Jamaal Lascelles,0.0,0.2,32.7,80.2,0.0,2.2,0.0,6.6
273,Mario Lemina,0.0,0.4,31.7,83.5,0.0,1.7,0.0,6.6
274,Robert Sánchez,0.0,0.0,36.4,70.9,0.0,6.9,0.0,6.59
275,Saïd Benrahma,6,0.9,16.1,82.0,0.3,0.3,0.0,6.59
276,Naby Keïta,0.0,0.6,35.6,87.9,0.1,0.7,0.1,6.59
277,Robin Koch,0.0,0.2,45.2,86.2,0.0,2.5,0.0,6.59
278,Maximilian Kilman,1,0.3,41.4,87.9,0.0,0.9,0.0,6.59
279,John Egan,1,0.1,36.2,81.7,0.0,3.0,0.0,6.58
280,Curtis Jones,2,0.5,40.3,92.2,0.0,0.9,0.0,6.58
281,Nemanja Matic,0.0,0.4,50.8,90.3,0.1,2.7,0.0,6.58
282,Scott Dann,0.0,0.1,42.7,80.9,0.0,2.4,0.0,6.58
283,Nathan Aké,0.0,0.1,75.1,93.1,0.0,1.4,0.0,6.57
284,Joe Rodon,0.0,0.0,35.8,88.1,0.0,1.3,0.0,6.57
285,Neal Maupay,2,1,19.7,78.5,0.2,0.4,0.1,6.57
286,Gary Cahill,1,0.4,37.3,82.4,0.0,2.4,0.0,6.57
287,Cheikhou Kouyaté,0.0,0.2,35.5,77.2,0.0,2.5,0.0,6.57
288,Theo Walcott,3,0.8,19.0,74.4,0.2,0.3,0.0,6.56
289,Bernardo,0.0,0.7,24.7,74.3,0.3,0.7,0.0,6.56
290,Ben Davies,1,0.4,32.3,79.2,0.3,1.1,0.0,6.56
291,Édouard Mendy,0.0,0.0,29.0,83.3,0.0,3.5,0.0,6.56
292,Rayan Aït-Nouri,1,0.7,29.9,86.1,0.6,0.8,0.0,6.56
293,Bernd Leno,0.0,0.0,28.5,76.8,0.0,3.2,0.0,6.56
294,Luka Milivojevic,1,0.7,41.7,83.0,0.5,2.4,0.0,6.55
295,Aaron Ramsdale,0.0,0.1,26.8,43.4,0.0,7.4,0.0,6.55
296,Nathan Redmond,3,1,24.0,76.8,0.1,0.7,0.0,6.55
297,Joel Ward,1,0.3,31.5,71.9,0.1,1.3,0.0,6.55
298,Rúnar Alex Rúnarsson,0.0,0.0,9.0,55.6,0.0,0.0,0.0,6.55
299,Kasper Schmeichel,0.0,0.0,28.1,70.4,0.0,6.4,0.0,6.55
300,Kean Bryan,0.0,0.3,34.4,70.9,0.2,2.2,0.0,6.55
301,Ivan Cavaleiro,0.0,1.2,20.1,76.2,0.8,0.7,0.0,6.54
302,Alex Iwobi,2,0.5,19.8,83.0,0.3,0.8,0.0,6.54
303,Juan Mata,2,0.9,31.8,85.7,0.4,0.7,0.1,6.54
304,Jayden Bogle,0.0,0.3,19.5,76.0,0.1,0.3,0.0,6.53
305,Conor Coady,0.0,0.1,50.2,88.0,0.0,6.7,0.0,6.53
306,Jack Stephens,0.0,0.3,57.1,81.2,0.0,3.3,0.0,6.52
307,Bobby De Cordova-Reid,2,0.4,23.0,77.5,0.2,0.8,0.0,6.52
308,Marvelous Nakamba,0.0,0.2,21.9,84.2,0.0,0.6,0.0,6.52
309,Darren Randolph,0.0,0.0,20.3,50.8,0.0,5.0,0.0,6.52
310,Olivier Giroud,0.0,0.4,12.9,70.3,0.1,0.1,0.0,6.52
311,Jordan Ayew,3,0.4,19.2,81.0,0.1,0.3,0.0,6.52
312,Mateusz Klich,5,1.3,41.9,82.3,0.3,1.5,0.0,6.51
313,John Fleck,2,1.1,36.7,82.9,0.7,1.3,0.0,6.51
314,Robbie Brady,1,0.4,18.5,69.2,0.4,1.3,0.0,6.51
315,Jack Cork,0.0,0.5,31.3,83.8,0.1,1.1,0.0,6.51
316,Robert Snodgrass,0.0,0.4,16.5,78.8,0.4,0.5,0.0,6.51
317,Dara O'Shea,0.0,0.2,28.9,63.6,0.0,3.2,0.0,6.51
318,David Luiz,0.0,0.1,50.0,83.5,0.0,3.6,0.1,6.51
319,Ruben Loftus-Cheek,0.0,0.6,23.6,80.7,0.1,0.3,0.0,6.5
320,Aleksandar Mitrovic,3,0.9,14.0,73.5,0.1,0.3,0.1,6.5
321,Rui Patrício,0.0,0.0,17.9,62.5,0.0,4.7,0.0,6.5
322,Alex McCarthy,0.0,0.0,31.3,61.0,0.0,4.8,0.0,6.49
323,Steven Bergwijn,3,0.6,19.8,83.7,0.0,0.1,0.0,6.49
324,Neco Williams,0.0,0.5,26.2,79.6,0.2,0.5,0.0,6.49
325,Dele Alli,1,0.6,22.0,81.8,0.1,0.3,0.1,6.49
326,Jóhann Gudmundsson,0.0,0.4,19.9,79.6,0.2,1.0,0.0,6.49
327,Oliver Norwood,0.0,1,43.9,83.4,1,3.5,0.0,6.48
328,Cédric Soares,1,0.6,36.4,76.4,0.8,0.9,0.0,6.48
329,Ainsley Maitland-Niles,0.0,0.3,26.5,77.6,0.1,1.1,0.0,6.48
330,Joe Gomez,0.0,0.1,79.4,89.7,0.0,5.6,0.0,6.48
331,James Milner,1,0.5,33.0,85.6,0.4,1.1,0.0,6.48
332,Emil Krafth,0.0,0.4,28.4,74.9,0.2,1.2,0.0,6.47
333,David de Gea,0.0,0.0,19.3,75.4,0.0,3.2,0.0,6.47
334,Cengiz Ünder,2,0.7,12.3,77.5,0.3,0.2,0.0,6.47
