,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
194,Charles Aránguiz,0.0,0.0,0.2,0.7,0.4,1.2,0.0,0.4,1,6.61
195,Almamy Touré,1,1,0.9,0.8,0.6,0.1,0.4,0.3,1,6.61
196,Makoto Hasebe,0.0,0.0,0.1,0.2,0.2,1.2,0.0,0.4,0.6,6.6
197,Kevin Akpoguma,1,0.0,0.1,0.1,0.4,1.0,0.0,0.1,0.6,6.6
198,Josuha Guilavogui,0.0,0.0,0.3,0.3,0.4,0.2,0.0,0.1,0.4,6.6
199,Anderson LucoquiArminia Bielefeld,0.0,0.0,0.4,0.3,0.6,1.9,0.0,0.8,1.5,6.6
200,Leonardo Bittencourt,4,1,1.6,0.6,0.5,1.3,0.3,0.4,2.2,6.6
201,Alexander Schwolow,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.6
202,Peter Pekarík,3,1,0.3,0.4,0.2,0.8,0.0,0.3,0.5,6.59
203,Aleksandar Dragovic,1,0.0,0.2,0.3,0.2,0.4,0.0,0.1,0.2,6.59
204,Sebastian Rode,1,0.0,0.1,0.7,0.2,0.7,0.0,0.2,0.6,6.59
205,Florian Kainz,1,0.0,1.1,1.3,0.6,1.8,0.0,0.8,1.3,6.59
206,Santiago Ascacibar,1,0.0,0.5,0.5,0.2,0.3,0.0,0.2,1.5,6.59
207,Mitchell Weiser,1,0.0,0.4,0.0,0.6,0.6,0.0,0.6,1.4,6.59
208,Lukas Klostermann,1,0.0,0.5,0.2,0.3,0.3,0.0,0.2,0.3,6.58
209,Philipp Lienhart,4,0.0,0.3,0.1,0.1,1.0,0.1,0.1,0.3,6.58
210,Stefan Posch,0.0,0.0,0.4,0.5,0.3,0.5,0.0,0.3,0.6,6.58
211,Jérôme Roussillon,0.0,2,0.6,0.8,0.9,0.8,0.0,0.8,1.3,6.58
212,Maximilian Philipp,6,2,1.3,0.5,0.5,0.5,0.2,0.3,1.4,6.58
213,Oliver Baumann,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.58
214,Felix Passlack,1,0.0,0.7,0.4,0.6,0.9,0.1,0.6,1,6.58
215,Philipp Pentke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.58
216,Julian Brandt,3,2,0.7,1,0.7,0.5,0.1,0.9,1.4,6.58
217,David Abraham,1,0.0,0.7,0.1,0.3,0.4,0.1,0.1,0.5,6.58
218,Reece Oxford,0.0,0.0,0.3,0.0,0.2,0.5,0.0,0.2,0.2,6.58
219,Edimilson Fernandes,0.0,1,0.9,0.9,0.2,0.4,0.1,1,0.9,6.58
220,Moussa Niakhaté,3,1,0.3,0.5,0.4,0.3,0.1,0.2,0.8,6.58
221,Suat Serdar,1,2,1.3,0.6,1.6,1.9,0.0,1.6,2.2,6.58
222,Karim Onisiwo,4,0.0,1.7,0.6,1.2,1.1,0.5,1.4,2.6,6.57
223,Milot Rashica,3,1,1.8,0.8,1.5,0.9,0.2,1.3,2.2,6.56
224,Mark Uth,3,1,1.8,1.2,0.9,1.4,0.5,1.1,2.5,6.56
225,Nemanja Radonjic,1,2,1.3,0.7,1.8,0.4,0.3,0.8,2.3,6.56
226,Niklas Stark,0.0,0.0,0.3,0.2,0.1,0.9,0.1,0.1,0.6,6.56
227,Loris Karius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56
228,Jirí Pavlenka,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.56
229,Marcel HartelArminia Bielefeld,0.0,0.0,1,0.7,0.8,0.7,0.2,0.7,1,6.56
230,Tuta,0.0,0.0,0.2,0.2,0.4,0.7,0.0,0.5,0.7,6.56
231,Thorgan Hazard,1,3,0.6,0.9,0.4,0.4,0.4,0.3,0.6,6.55
232,Kevin Trapp,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.55
233,Florian Niederlechner,5,4,1.7,0.5,0.6,1.5,0.8,0.7,1.2,6.55
234,Marco Friedl,0.0,0.0,0.3,0.3,0.4,0.9,0.0,0.2,0.5,6.55
235,Marius Wolf,2,2,1.3,0.7,1.2,1.8,0.2,1.5,1.7,6.55
236,Luka Jovic,4,0.0,1.4,0.3,0.8,0.4,0.2,1.1,1.5,6.55
237,Daniel Didavi,4,3,1,1.1,0.2,0.6,0.2,0.6,0.7,6.54
238,Péter Gulácsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54
239,Milos Veljkovic,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.2,6.54
240,Munas Dabbur,4,0.0,1.3,0.6,1,1.1,0.2,0.8,2.0,6.54
241,Florian Flick,1,0.0,0.3,0.0,0.0,0.5,0.0,0.3,0.5,6.54
242,Raphael Framberger,0.0,1,0.0,0.5,0.4,0.6,0.0,0.8,1.4,6.53
243,Ibrahima Konaté,1,0.0,0.3,0.0,0.6,1.1,0.0,0.5,0.2,6.53
244,Robin Quaison,6,2,1.3,0.4,0.6,0.4,0.1,0.6,1.1,6.53
245,Aymen Barkok,2,3,0.7,1,0.9,0.3,0.0,0.8,1.8,6.53
246,Kasim Adams,0.0,0.0,0.6,0.1,0.4,0.5,0.0,0.3,0.9,6.53
247,Noah Katterbach,0.0,0.0,0.4,0.5,0.9,0.8,0.0,0.8,0.9,6.53
248,Sven Bender,0.0,0.0,0.2,0.3,0.1,0.3,0.1,0.2,0.4,6.53
249,Sebastian Rudy,1,2,0.6,1.2,0.4,0.6,0.0,0.4,0.8,6.53
250,Andreas VoglsammerArminia Bielefeld,2,2,1.8,0.6,0.2,0.8,0.2,1,1.7,6.53
251,Taiwo Awoniyi,5,2,1.4,1,0.6,1,0.7,1.4,3.6,6.53
252,Timothy Fosu-Mensah,0.0,0.0,0.3,0.3,0.5,0.7,0.0,0.5,0.8,6.53
253,Levin Öztunali,1,2,0.4,0.5,0.6,0.3,0.2,0.4,1.2,6.53
254,Marwin Hitz,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.52
255,Marcus Ingvartsen,3,5,1.3,0.7,0.5,1,0.2,1.2,2.4,6.52
256,Denis Zakaria,1,1,0.4,0.4,0.8,0.5,0.0,0.3,0.8,6.52
257,Valentino Lazaro,2,0.0,0.7,0.8,0.6,0.6,0.1,0.4,0.7,6.52
258,Jacob LaursenArminia Bielefeld,0.0,1,0.1,0.3,0.5,0.8,0.0,0.1,0.8,6.52
259,Tin Jedvaj,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,6.52
260,Marin Pongracic,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.4,6.52
261,Roman Bürki,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.52
262,Santiago Arias,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,6.51
263,Håvard Nordtveit,0.0,0.0,0.3,0.3,0.2,0.6,0.0,0.0,0.3,6.51
264,Dominique Heintz,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.2,0.4,6.51
265,Masaya OkugawaArminia Bielefeld,1,0.0,0.7,0.3,0.6,0.7,0.2,0.4,1.7,6.51
266,Petar Musa,1,3,1.2,0.7,0.1,1,0.5,0.5,2.1,6.5
267,Mehmet Can Aydin,0.0,0.0,0.2,0.2,0.3,1,0.2,0.7,2.0,6.5
268,Kingsley Ehizibue,0.0,1,0.4,0.3,0.9,0.7,0.1,0.5,0.7,6.49
269,Tanguy Coulibaly,2,1,0.8,0.5,1.6,0.6,0.3,1.4,1.6,6.49
270,Philipp Förster,3,1,0.8,1.2,0.5,0.8,0.2,0.6,1.8,6.49
271,Luca Kilian,0.0,0.0,0.2,0.2,0.0,0.5,0.0,0.0,0.0,6.49
272,Eric Maxim Choupo-Moting,3,0.0,0.9,0.6,0.7,0.4,0.4,0.8,1.2,6.48
273,Mads Pedersen,0.0,0.0,0.1,0.8,0.9,0.9,0.0,0.7,1.3,6.48
274,Michael Langer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48
275,Mateu Morey,0.0,2,0.2,0.5,0.3,0.6,0.1,0.5,1,6.48
276,Corentin Tolisso,1,0.0,0.8,0.5,0.2,1,0.1,0.2,0.7,6.48
277,Louis Jordan Beyer,0.0,0.0,0.0,0.0,0.3,1.3,0.0,0.0,0.5,6.48
278,Márton Dárdai,0.0,1,0.2,0.3,0.0,0.3,0.0,0.2,0.5,6.47
279,Demarai Gray,1,2,1.5,0.9,0.9,0.5,0.1,1.1,1.3,6.47
280,Benjamin Stambouli,0.0,2,0.1,0.3,0.7,0.7,0.1,0.6,0.7,6.47
281,Chris Richards,0.0,1,0.0,1,0.0,0.0,0.0,0.3,0.0,6.47
282,Philipp Klement,1,2,0.4,1,0.3,0.1,0.0,0.5,0.7,6.46
283,Malick Thiaw,1,0.0,0.4,0.1,0.1,0.4,0.1,0.2,0.7,6.46
284,Justin Kluivert,3,0.0,0.9,0.6,1.2,0.7,0.4,0.7,1.2,6.46
285,Lukás Hrádecky,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.46
286,Rune Jarstein,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.46
287,Ajdin Hrustic,1,0.0,0.6,0.4,0.4,0.5,0.0,0.3,0.8,6.45
288,Lukasz Piszczek,0.0,0.0,0.1,0.3,0.2,0.3,0.0,0.0,0.1,6.45
289,Kevin Möhwald,5,1,0.9,0.4,0.3,1.2,0.0,0.8,0.7,6.45
290,Robert Skov,1,0.0,1.4,0.8,0.5,0.7,0.2,0.3,1.7,6.44
291,Krzysztof Piatek,7,1,1.3,0.3,0.2,0.7,0.6,0.7,1.4,6.44
292,Dominik Kohr,0.0,0.0,0.7,0.1,0.4,0.7,0.0,0.0,1,6.44
293,Youssoufa Moukoko,3,0.0,1.4,0.1,0.6,0.6,0.3,0.6,1.4,6.44
294,Atakan Karazor,0.0,0.0,0.2,0.1,0.4,0.8,0.0,0.2,0.8,6.44
295,Erik Thommy,0.0,2,1.5,0.6,0.4,0.9,0.0,0.9,1.8,6.44
296,Danny Latza,0.0,2,0.8,0.8,0.6,1,0.0,0.6,1.1,6.44
297,Timo Horn,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.44
298,Lukas Kübler,0.0,1,0.1,0.3,0.4,0.5,0.1,0.2,0.5,6.44
299,Admir Mehmedi,0.0,2,0.4,1,0.4,0.8,0.6,1,1.3,6.44
300,Jonathan Burkardt,2,0.0,1,0.5,0.7,1.5,0.1,1,1.6,6.44
301,Rocco Reitz,0.0,0.0,0.0,1,1,0.5,0.0,0.5,2.0,6.44
302,Rani Khedira,1,0.0,0.4,0.2,0.1,0.7,0.0,0.2,0.6,6.43
303,Roberto Massimo,0.0,0.0,0.8,0.4,1.2,0.4,0.4,0.8,1.5,6.43
304,Jorge Meré,0.0,0.0,0.1,0.2,0.1,0.4,0.0,0.2,0.2,6.43
305,Omar Mascarell,1,1,0.4,0.2,0.3,0.4,0.0,0.5,0.7,6.43
306,Mateo Klimowicz,1,1,1.4,0.6,0.9,0.7,0.0,1.2,1.1,6.43
307,Yann Sommer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.43
308,Felix Agu,1,0.0,0.3,0.2,0.3,1.7,0.1,0.5,1.4,6.42
309,Dennis Geiger,1,1,0.8,1.3,0.3,1,0.0,0.3,1.0,6.42
310,Deyovaisio Zeefuik,1,0.0,0.1,0.5,0.4,0.8,0.0,0.2,0.7,6.42
311,Dominick Drexler,2,1,0.4,0.6,0.3,0.9,0.2,0.7,0.9,6.42
312,Sami Khedira,0.0,1,0.1,0.3,0.2,0.4,0.0,0.2,0.6,6.42
313,Karim Bellarabi,0.0,0.0,1.3,0.7,1.2,0.3,0.4,0.8,1.0,6.42
314,Douglas Costa,1,1,0.4,0.5,0.8,0.2,0.3,0.6,0.9,6.41
315,Sargis Adamyan,2,3,1.3,0.6,0.2,0.4,0.2,0.3,0.8,6.41
316,Lazar Samardzic,0.0,1,0.1,0.4,0.6,0.4,0.0,0.4,0.9,6.41
317,Ismail Jakobs,1,1,1.0,0.7,0.4,0.6,0.1,0.4,2.1,6.41
318,Matthew Hoppe,6,1,0.9,0.4,0.6,0.7,0.4,0.5,1.8,6.41
319,Steven Zuber,0.0,3,0.5,0.7,0.6,0.6,0.1,0.4,0.8,6.4
320,Stefan Ilsanker,1,0.0,0.5,0.2,0.3,0.4,0.0,0.1,0.5,6.4
321,Mike van der HoornArminia Bielefeld,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.1,0.1,6.4
322,Daniel Brosinski,2,1,0.5,1.3,0.3,0.1,0.0,0.4,0.5,6.39
323,Jeong Woo-Yeong,4,0.0,0.5,0.5,0.4,0.5,0.0,0.3,1.1,6.39
324,Marco Richter,3,1,1.9,0.5,1.2,1.2,0.2,1.1,2.1,6.39
325,Ozan Kabak,0.0,0.0,0.9,0.3,1.3,0.5,0.1,0.6,0.6,6.39
326,Nils Petersen,8,0.0,1.0,0.3,0.1,0.1,0.2,0.3,1.1,6.38
327,Christian Groß,0.0,1,0.3,0.3,0.4,0.7,0.0,0.3,0.5,6.38
328,Marvin Plattenhardt,0.0,2,0.2,0.6,0.3,0.4,0.0,0.2,0.8,6.38
329,Sergio CórdovaArminia Bielefeld,2,1,0.9,0.5,0.5,1.0,0.4,1.0,1.8,6.38
330,Kevin Stöger,3,0.0,0.5,0.6,0.3,0.9,0.1,0.3,0.5,6.38
331,Tim Siersleben,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.38
332,Jordan Torunarigha,0.0,0.0,0.3,0.2,0.3,0.1,0.0,0.2,1.1,6.37
333,Javi Martínez,0.0,0.0,0.1,0.1,0.1,0.4,0.0,0.2,0.2,6.37
334,Patrick Herrmann,0.0,3,0.7,0.8,0.4,0.6,0.3,0.4,0.6,6.37
335,Javairô Dilrosun,0.0,1,0.7,0.4,0.9,0.9,0.1,0.6,1.2,6.37
336,Luca Netz,1,0.0,0.2,0.2,0.7,0.2,0.0,0.1,0.5,6.37
337,Klaas Jan Huntelaar,2,1,1.4,0.6,0.1,1.2,0.4,0.3,1.2,6.37
338,Sead Kolasinac,1,1,0.4,0.8,0.9,0.8,0.1,0.5,1.1,6.37
339,Kevin Vogt,0.0,1,0.0,0.2,0.1,0.5,0.0,0.0,0.2,6.36
340,Timo Becker,0.0,0.0,0.3,0.2,0.8,0.5,0.0,0.7,1.3,6.36
341,Georginio Rutter,1,0.0,0.7,0.2,0.6,0.9,0.2,0.4,1.3,6.36
342,Carlos Gruezo,0.0,0.0,0.6,0.3,0.4,0.4,0.0,0.4,1.0,6.35
343,László Bénes,1,1,0.7,0.8,0.2,1.4,0.0,0.5,1.2,6.35
344,Sava-Arangel Cestic,0.0,0.0,0.1,0.2,0.1,0.4,0.0,0.4,0.5,6.35
345,Jeremie Frimpong,0.0,0.0,0.3,0.4,1.5,1.2,0.0,1.6,1.3,6.35
346,Michel VlapArminia Bielefeld,1,1,0.4,1.0,0.1,0.9,0.0,0.9,1.9,6.34
347,Yannik Keitel,0.0,0.0,0.7,0.3,0.3,0.5,0.0,0.6,0.8,6.34
348,Robert Glatzel,2,0.0,1.0,0.2,0.6,0.5,0.1,0.4,1.2,6.34
349,Jean-Manuel Mbom,0.0,1,0.3,0.4,0.2,0.9,0.1,0.5,0.8,6.34
350,Marek Suchy,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.34
351,Christian Gentner,0.0,0.0,0.3,0.4,0.4,0.7,0.1,0.2,0.7,6.34
352,Davy Klaassen,0.0,0.0,1.3,0.3,0.3,1.3,0.0,1,1.3,6.34
353,Benjamin Henrichs,0.0,1,0.4,0.2,0.1,0.9,0.0,0.2,0.7,6.33
354,Davie Selke,3,0.0,1.2,0.3,0.1,1.2,0.4,0.6,1.1,6.33
355,Romano Schmid,0.0,3,0.8,0.7,0.5,1,0.3,1,1.3,6.33
356,Jannes Horn,0.0,1,0.2,0.4,0.3,0.8,0.0,0.1,0.5,6.32
357,Alexander Nübel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32
358,Fabian KunzeArminia Bielefeld,0.0,0.0,0.3,0.2,0.3,1,0.0,0.3,0.5,6.32
359,Tobias Strobl,0.0,0.0,0.2,0.5,0.3,0.9,0.0,0.6,1,6.32
360,Pascal Stenzel,0.0,1,0.2,0.2,0.3,0.2,0.0,0.1,0.5,6.32
361,Hannes Wolf,3,2,0.5,0.5,0.5,0.8,0.1,1.1,1.3,6.32
362,Pierre Kunde Malong,0.0,0.0,0.6,0.5,0.5,0.8,0.1,0.5,0.8,6.31
363,Dan-Axel Zagadou,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.1,6.31
364,Michael Gregoritsch,1,2,0.5,0.2,0.4,0.6,0.2,0.6,0.9,6.31
365,Niklas Moisander,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.2,0.3,6.31
366,William,0.0,0.0,0.5,0.1,0.6,0.8,0.0,0.6,1.4,6.31
367,Akaki Gogia,0.0,1,0.3,0.3,0.3,0.6,0.0,0.3,0.1,6.31
368,Lukas Klünter,0.0,0.0,0.0,0.3,0.6,0.8,0.0,0.2,0.6,6.31
369,Kerim Çalhanoglu,0.0,0.0,0.3,0.0,1.5,0.3,0.0,0.8,1.0,6.31
370,Jan Morávek,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.8,6.3
371,Mathew Leckie,0.0,1,0.1,0.4,0.4,0.2,0.1,0.6,1,6.3
372,Marius Bülter,1,0.0,0.7,0.5,0.4,0.6,0.1,0.4,1.1,6.3
373,Keita Endo,1,0.0,0.5,0.4,0.3,0.8,0.1,0.3,0.5,6.3
374,Tiago Dantas,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,6.3
375,Oscar Wendt,1,1,0.3,0.4,0.2,0.1,0.0,0.1,0.2,6.29
376,Cedric Teuchert,3,1,1,0.3,0.3,0.6,0.1,0.7,1,6.29
377,Robert Gumny,1,1,0.3,0.3,0.3,0.8,0.0,0.7,1,6.28
378,Salih Özcan,0.0,1,0.4,0.4,0.3,1.5,0.1,0.8,1.3,6.28
379,Julian Ryerson,0.0,1,0.3,0.3,0.5,0.5,0.0,0.5,1,6.28
380,Ridle Baku,0.0,0.0,0.0,0.0,1,2.5,0.0,0.5,1.5,6.28
381,Matija Nastasic,0.0,0.0,0.5,0.1,0.0,0.2,0.0,0.0,0.2,6.28
382,Cebio SoukouArminia Bielefeld,1,0.0,0.6,0.3,0.5,0.4,0.1,1.1,1.0,6.28
383,Arne MaierArminia Bielefeld,0.0,0.0,0.7,0.7,0.5,0.3,0.1,0.6,1.3,6.27
384,Mijat Gacinovic,0.0,2,0.6,0.5,0.2,0.3,0.0,0.2,0.6,6.27
385,Gonçalo Paciência,1,1,1.5,0.2,0.7,0.9,0.7,1.1,2.2,6.27
386,Nassim Boujellab,1,0.0,1.2,0.3,0.4,1.4,0.0,1.1,1.5,6.27
387,Yuya Osako,0.0,1,0.4,0.4,0.5,0.5,0.2,0.7,1.0,6.26
388,Kilian Ludewig,0.0,0.0,0.0,0.8,0.7,0.3,0.3,0.7,2.2,6.25
389,Benno Schmitz,0.0,1,0.3,0.4,0.0,0.5,0.0,0.1,0.4,6.25
390,Tahith Chong,0.0,1,0.7,0.5,0.8,1.1,0.0,0.7,1.2,6.25
391,Reinier,1,1,0.2,0.2,0.1,0.3,0.1,0.1,0.4,6.25
392,Felix Klaus,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,6.25
393,Joao Victor,1,1,0.5,0.5,0.5,0.3,0.2,0.5,1,6.25
394,László Bénes,0.0,1,0.3,0.6,0.0,0.7,0.0,0.3,0.0,6.24
395,Bastian Oczipka,0.0,2,0.3,0.9,0.3,0.6,0.0,0.6,1,6.24
396,Ragnar Ache,1,0.0,0.3,0.0,0.0,0.1,0.1,0.3,1,6.24
397,Ishak Belfodil,0.0,1,0.9,0.5,1,0.6,0.4,0.9,1.6,6.23
398,Melayro Bogarde,0.0,1,0.4,0.6,0.8,1.1,0.0,0.6,0.8,6.23
399,Aarón Martín,0.0,0.0,0.2,0.6,0.6,0.0,0.0,0.4,0.6,6.23
400,Bartosz Bialek,2,0.0,0.5,0.2,0.1,0.2,0.1,0.1,1,6.23
401,Jan Thielmann,2,3,0.5,0.4,0.1,0.3,0.1,0.5,1.4,6.23
402,Jóan Símun EdmundssonArminia Bielefeld,1,0.0,0.6,0.0,0.0,0.4,0.0,0.2,0.2,6.23
403,Finn Dahmen,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,6.22
404,Nils SeufertArminia Bielefeld,0.0,1,0.1,0.4,0.3,0.5,0.0,0.4,0.5,6.22
405,Emmanuel Dennis,0.0,0.0,0.6,0.2,1.2,0.6,0.8,0.4,3.1,6.21
406,Sebastian Rudy,0.0,0.0,0.5,1.5,0.5,0.5,0.0,0.5,1,6.21
407,Ádám Szalai,1,0.0,0.8,0.3,0.3,0.7,0.3,1.1,2.3,6.21
408,Benito Raman,2,0.0,1,0.6,0.5,0.5,0.2,0.6,1.4,6.21
409,Dimitris Limnios,0.0,0.0,0.5,0.4,0.4,1.0,0.1,0.3,0.7,6.21
410,Marco Höger,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.3,6.21
411,Marcin Kaminski,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,6.2
412,Niklas Tauer,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,6.2
413,Jessic Ngankam,2,0.0,0.4,0.1,0.3,0.4,0.1,0.6,0.9,6.2
414,Sven SchipplockArminia Bielefeld,1,0.0,0.5,0.3,0.3,0.9,0.1,0.2,0.7,6.19
415,Nishan Burkart,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,6.19
416,Philipp Bargfrede,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,6.19
417,Janik Haberer,0.0,0.0,0.7,0.1,0.4,0.4,0.1,0.2,0.9,6.19
418,Fredrik Jensen,0.0,1,0.4,0.5,0.5,0.2,0.1,0.8,1,6.19
419,Niko Gießelmann,0.0,0.0,0.3,0.2,0.0,0.8,0.1,0.2,0.4,6.19
420,Christopher Scott,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1,0.5,6.19
421,Nick Woltemade,0.0,0.0,0.8,0.5,0.8,0.3,0.0,0.8,1.5,6.18
422,Arne Maier,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,6.18
423,Nico Schulz,0.0,0.0,0.2,0.5,0.0,0.3,0.0,0.5,0.8,6.18
424,Darko Churlinov,0.0,1,0.1,0.2,0.4,0.2,0.1,0.4,0.4,6.18
425,Timothy Chandler,1,0.0,0.4,0.3,0.2,0.1,0.3,0.1,0.3,6.17
426,Max Meyer,0.0,0.0,1,0.3,0.2,0.4,0.0,0.4,1.0,6.17
427,Yunus Malli,0.0,0.0,0.0,2,0.0,2,0.0,3,1.0,6.17
428,Tony Jantschke,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.1,6.17
429,Christian GebauerArminia Bielefeld,1,1,0.4,0.5,0.1,0.4,0.0,0.4,0.6,6.17
430,Hee-Chan Hwang,0.0,1,0.6,0.2,0.4,0.6,0.1,0.7,0.6,6.16
431,Reinhold YaboArminia Bielefeld,1,0.0,0.6,0.2,0.2,0.5,0.3,0.5,0.5,6.16
