,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
15,Raphael Guerreiro,10,2,70.4,86.9,0.8,2.0,0.3,7.24
16,Andrej Kramaric,5,1.4,31.9,82.2,0.9,1.3,0.1,7.23
17,Ermin Bicakcic,0.0,0.0,30.5,86.9,0.0,0.5,0.0,7.2
18,Leon Goretzka,5,0.8,43.5,87.7,0.1,3.0,0.0,7.2
19,Serge Gnabry,2,1.4,28.3,83.5,0.5,0.8,0.0,7.18
20,Willi Orban,1,0.3,72.0,87.5,0.1,2.4,0.0,7.17
21,Silas,4,0.9,17.0,70.8,0.2,0.5,0.0,7.13
22,Jonas Hofmann,11,2.4,36.3,80.3,2.1,2.3,0.0,7.13
23,Kingsley Coman,10,1.6,25.5,84.9,0.9,0.9,0.0,7.11
24,Marco Reus,6,1.5,33.1,81.7,0.4,1.3,0.1,7.1
25,Angeliño,4,2.0,42.8,74.4,2,1.7,0.0,7.09
26,Bas Dost,2,0.9,25.1,64.8,0.0,0.4,0.1,7.08
27,Vincenzo Grifo,10,2.1,32.3,78.6,1.4,2.3,0.1,7.07
28,Emre Can,4,0.6,62.3,87.0,0.3,3.8,0.0,7.06
29,Daniel Caligiuri,4,1.5,29.6,71.0,1,1.9,0.0,7.05
30,Alphonso Davies,2,0.9,56.2,89.6,0.3,1.0,0.0,7.04
31,Borna Sosa,9,2.2,34.0,77.5,1.9,1.0,0.0,7.04
32,Wataru Endo,3,0.8,55.1,83.6,0.0,2.2,0.1,7.04
33,Maxence Lacroix,1,0.1,58.9,83.4,0.0,4.3,0.0,7.03
34,Christopher Trimmel,9,1.9,33.9,73.9,2,2.4,0.0,7.03
35,Sasa Kalajdzic,5,0.8,20.0,68.7,0.0,0.3,0.0,7.02
36,Lars Stindl,8,1.5,33.4,83.0,0.4,1.4,0.2,7.01
37,Marcel Sabitzer,3,1.1,47.4,79.7,0.3,2.6,0.0,7.0
38,Martin Hinteregger,1,0.3,63.9,81.7,0.0,3.4,0.0,7.0
39,Nico Elvedi,0.0,0.1,65.3,91.2,0.0,1.9,0.0,7.0
40,Kevin Mbabu,1,0.6,36.0,69.2,0.7,1.6,0.0,7.0
41,Nicolás González,2,0.8,14.7,63.8,0.1,0.5,0.1,6.99
42,Max Kruse,5,1.7,31.0,78.0,1,2.0,0.1,6.99
43,Stefan Bell,1,0.2,36.1,75.4,0.0,1.9,0.0,6.99
44,Marcus Thuram,2,0.6,19.0,71.4,0.1,0.2,0.0,6.99
45,Lucas Hernández,2,0.6,50.6,85.1,0.7,2.0,0.0,6.98
46,Ridle Baku,6,1.4,36.7,76.0,0.6,1.4,0.0,6.98
47,Xaver Schlager,4,0.8,38.9,76.8,0.0,1.9,0.1,6.97
48,Niklas Süle,0.0,0.4,62.9,90.7,0.3,2.6,0.0,6.97
49,Pavao Pervan,0.0,0.0,32.5,67.7,0.0,6.0,0.0,6.97
50,Tobias Sippel,0.0,0.0,33.5,61.2,0.0,8.3,0.0,6.97
51,Edmond Tapsoba,0.0,0.1,90.4,89.7,0.0,6.7,0.0,6.96
52,Ihlas Bebou,7,1.2,18.0,76.9,0.5,0.3,0.0,6.96
53,Dani Olmo,9,1.3,38.0,77.6,0.2,1.3,0.1,6.95
54,John Brooks,0.0,0.2,60.3,83.4,0.0,4.3,0.0,6.94
55,Florian Neuhaus,5,0.7,52.9,84.4,0.0,3.6,0.1,6.94
56,Leroy Sané,9,1,22.9,78.3,0.5,0.7,0.0,6.94
57,Moussa Diaby,10,1.4,25.1,84.0,0.8,0.7,0.0,6.93
58,Marvin Friedrich,2,0.4,53.0,79.7,0.1,4.4,0.0,6.93
59,Josip Stanisic,0.0,0.0,58.0,91.4,0.0,2.0,0.0,6.93
60,Felix Uduokhai,0.0,0.1,50.4,81.7,0.1,3.5,0.0,6.93
61,Daichi Kamada,12,1.8,28.0,78.0,0.8,1.0,0.0,6.93
62,Amos PieperArminia Bielefeld,1,0.2,50.7,82.7,0.0,4.8,0.0,6.92
63,Mark Flekken,0.0,0.0,37.7,72.6,0.0,11.3,0.0,6.92
64,Konstantinos Mavropanos,0.0,0.2,46.1,79.2,0.1,3.4,0.0,6.91
65,Christopher Lenz,3,0.7,36.1,73.4,0.7,2.1,0.0,6.91
66,Matthias Ginter,1,0.3,68.9,84.8,0.1,4.0,0.0,6.91
67,Christoph Baumgartner,3,1.1,29.4,74.9,0.2,1.1,0.0,6.91
68,Florian Hübner,0.0,0.2,41.5,74.7,0.2,1.5,0.0,6.91
69,Renato Steffen,4,1,27.5,75.4,0.4,1.3,0.0,6.91
70,Nicolas Höfler,3,0.5,44.5,84.5,0.1,2.3,0.0,6.91
71,Paulo Otávio,2,0.6,32.4,74.5,0.8,1.3,0.0,6.91
72,Orel Mangala,3,0.8,41.6,84.6,0.0,1.3,0.0,6.9
73,Blendi Idrizi,0.0,0.3,23.0,72.5,0.0,1.3,0.0,6.9
74,Marc Oliver Kempf,1,0.3,56.6,82.4,0.1,3.8,0.0,6.89
75,Benjamin Pavard,0.0,0.5,59.8,87.1,0.5,2.6,0.0,6.89
76,Florian Wirtz,5,1.6,34.6,77.7,0.2,1.2,0.1,6.89
77,Ellyes Skhiri,2,0.5,47.3,86.7,0.0,2.9,0.0,6.88
78,Robert Andrich,2,0.7,48.8,79.6,0.0,2.5,0.0,6.88
79,Ondrej Duda,4,1.3,34.5,76.6,1.2,2.4,0.1,6.88
80,Dayot Upamecano,0.0,0.3,76.0,88.4,0.0,5.4,0.0,6.87
81,Ludwig Augustinsson,4,1.8,34.2,69.1,2.3,1.1,0.0,6.87
82,Ritsu DoanArminia Bielefeld,2,1.4,20.2,70.0,0.9,0.8,0.0,6.86
83,Amine Harit,5,1.8,28.1,77.4,0.9,1.0,0.2,6.86
84,Manuel Akanji,0.0,0.1,75.6,92.0,0.0,4.5,0.0,6.86
85,Diadie Samassékou,2,0.3,44.1,82.7,0.1,2.4,0.1,6.86
86,Fabian KlosArminia Bielefeld,2,0.9,23.3,54.9,0.1,0.6,0.0,6.85
87,Exequiel Palacios,0.0,0.9,45.6,86.6,0.1,1.9,0.0,6.84
88,Marcel Halstenberg,2,1.1,62.6,86.7,0.6,2.3,0.0,6.84
89,Obite Evan Ndicka,1,0.3,55.6,84.8,0.1,1.7,0.0,6.84
90,Salif Sané,0.0,0.3,49.1,80.8,0.1,2.1,0.0,6.84
91,Josip Brekalo,3,1.3,27.4,77.0,0.7,1.1,0.0,6.83
92,Alassane Plea,1,1,22.3,75.3,0.2,0.6,0.1,6.83
93,Ramy Bensebaini,0.0,0.4,42.9,80.9,0.2,2.0,0.0,6.83
94,Djibril Sow,2,0.6,43.0,87.8,0.0,1.6,0.0,6.83
95,Rafal Gikiewicz,0.0,0.0,34.4,64.4,0.0,7.2,0.0,6.83
96,Shkodran Mustafi,0.0,0.1,44.0,78.3,0.0,4.0,0.0,6.82
97,Jonas Hector,1,0.9,28.5,78.6,0.4,1.6,0.0,6.82
98,Florian Grillitsch,1,0.6,53.9,86.6,0.2,4.9,0.0,6.81
99,Giovanni Reyna,5,1.1,27.3,83.1,0.4,0.4,0.1,6.81
100,Amadou Haidara,1,1.1,32.9,80.0,0.3,1.1,0.0,6.81
101,Patrik Schick,1,0.9,14.6,69.3,0.0,0.0,0.0,6.81
102,Joakim NilssonArminia Bielefeld,0.0,0.1,43.1,82.6,0.0,2.6,0.0,6.8
103,Julian Baumgartlinger,0.0,0.3,37.9,86.0,0.1,2.3,0.0,6.8
104,Stefan Ortega MorenoArminia Bielefeld,1,0.1,53.7,70.6,0.0,14.8,0.0,6.79
105,Nordi Mukiele,1,0.4,33.9,78.4,0.4,1.7,0.0,6.79
106,Sheraldo Becker,3,1.0,14.9,69.1,0.8,0.5,0.0,6.79
107,David Alaba,3,0.9,68.8,85.6,0.2,3.3,0.0,6.79
108,Chris Richards,1,0.4,62.6,85.5,0.0,3.5,0.0,6.79
109,André Hahn,3,0.6,14.4,56.9,0.1,0.6,0.0,6.79
110,Nico Schlotterbeck,0.0,0.2,50.6,81.1,0.0,3.4,0.0,6.79
111,Jhon Córdoba,1,1.1,13.7,76.7,0.2,0.4,0.0,6.78
112,Dominik Kohr,1,0.4,31.4,73.4,0.0,1.2,0.0,6.77
113,Ansgar Knauff,1,1.0,5.5,63.6,0.8,0.0,0.0,6.77
114,Jeremiah St. Juste,1,0.2,40.9,78.1,0.2,3.2,0.0,6.77
115,Yussuf Poulsen,4,0.5,16.0,72.7,0.0,0.3,0.0,6.77
116,Mahmoud Dahoud,1,0.5,43.6,86.4,0.0,2.8,0.1,6.77
117,Amin Younes,3,0.9,23.5,76.6,0.4,1,0.0,6.77
118,Emil Forsberg,4,1.2,19.6,79.4,0.5,0.4,0.1,6.76
119,Leandro Barreiro Martins,2,0.6,23.8,64.6,0.1,0.8,0.1,6.76
120,Maximilian Mittelstädt,2,0.9,32.9,74.6,0.7,2.7,0.0,6.76
121,Stefan Lainer,2,1.1,40.2,75.4,0.5,1.5,0.0,6.76
122,Lars Bender,2,0.5,44.3,82.7,0.3,2.8,0.0,6.76
123,Lucas Alario,2,0.6,12.2,73.9,0.0,0.2,0.0,6.75
124,Danny da Costa,1,0.8,21.9,62.1,0.8,1.3,0.0,6.75
125,Jonathan Tah,0.0,0.0,72.3,89.8,0.0,3.4,0.0,6.75
126,Kerem Demirbay,4,1.2,38.2,80.8,0.9,2.5,0.1,6.75
127,Alexander Sørloth,3,1,15.3,73.6,0.1,0.1,0.0,6.75
128,Yannick Gerhardt,4,0.9,23.3,75.6,0.3,0.7,0.0,6.75
129,Jamal Musiala,1,0.3,15.9,83.8,0.0,0.4,0.0,6.74
130,Jérôme Boateng,1,0.2,68.9,88.4,0.1,5.6,0.0,6.74
131,Axel Witsel,0.0,0.3,52.9,93.7,0.0,2.3,0.1,6.74
132,Iago,1,0.8,36.0,73.8,0.6,1.8,0.0,6.74
133,Gregor Kobel,0.0,0.0,30.7,79.6,0.0,4.6,0.0,6.74
134,Baptiste Santamaría,2,0.5,33.4,76.6,0.2,1.8,0.0,6.74
135,Alexander Hack,0.0,0.3,32.8,77.1,0.0,2.7,0.0,6.74
136,Mattéo Guendouzi,1,0.7,40.9,86.7,0.1,2.5,0.0,6.73
137,Joshua Sargent,2,1,17.8,70.8,0.1,0.2,0.0,6.73
138,Lucas Tousart,0.0,0.3,32.3,77.2,0.1,2.9,0.1,6.73
139,Ralf Fährmann,0.0,0.1,31.9,59.1,0.0,5.5,0.0,6.73
140,Christian Günter,3,2,33.0,75.5,1.9,1.8,0.0,6.73
141,Rafael Czichos,0.0,0.1,47.5,81.9,0.1,3.7,0.0,6.72
142,Cédric BrunnerArminia Bielefeld,1,0.5,35.5,75.7,0.6,1.8,0.0,6.72
143,Koen Casteels,0.0,0.0,33.9,72.4,0.0,7.7,0.0,6.72
144,Jean-Philippe Mateta,1,0.8,15.5,72.1,0.0,0.1,0.0,6.72
145,Lucas Höler,4,0.6,19.7,66.7,0.1,0.4,0.0,6.71
146,Jude Bellingham,3,0.5,35.2,84.3,0.1,1.6,0.0,6.71
147,Sebastiaan Bornauw,1,0.0,38.1,81.7,0.0,3.8,0.0,6.71
148,Omar Alderete,0.0,0.2,53.4,80.5,0.1,4.3,0.0,6.71
149,Theodor Gebre Selassie,1,0.6,34.3,73.5,0.4,1.7,0.0,6.7
150,Roland Sallai,3,0.5,15.3,75.5,0.4,0.6,0.0,6.7
151,Tyler Adams,1,0.5,47.3,86.1,0.1,1.2,0.0,6.7
152,Thomas Delaney,1,0.3,40.7,83.7,0.1,2.4,0.0,6.7
153,Andreas Luthe,0.0,0.0,33.3,68.2,0.0,6.9,0.0,6.7
154,Lennart Grill,0.0,0.0,33.8,85.2,0.0,3.0,0.0,6.7
155,Philipp Mwene,2,0.8,21.1,64.7,1.2,1.6,0.0,6.69
156,Jean-Paul Boëtius,4,1.1,24.7,71.1,0.3,1.2,0.2,6.69
157,Maximilian Eggestein,5,0.9,40.5,76.4,0.1,1.7,0.1,6.69
158,Grischa Prömel,1,0.4,29.3,78.4,0.1,1.2,0.0,6.69
159,Pavel Kaderábek,3,1.1,35.5,74.2,0.8,1.0,0.0,6.69
160,Ryan Sessegnon,3,0.7,31.2,79.4,0.8,0.8,0.0,6.68
161,Christoph Kramer,2,0.4,46.6,85.7,0.1,1.5,0.0,6.68
162,Robin Knoche,0.0,0.1,61.3,84.3,0.0,4.7,0.0,6.68
163,Sebastian Andersson,0.0,0.4,15.3,68.0,0.1,0.1,0.0,6.68
164,Vladimír Darida,6,1.3,34.1,75.9,0.6,2.9,0.1,6.68
165,Waldemar Anton,1,0.3,65.9,88.0,0.1,3.1,0.0,6.68
166,Kevin Kampl,1,0.6,51.3,89.9,0.0,1.7,0.0,6.68
167,Erik Durm,2,0.7,25.3,71.8,0.4,1.1,0.0,6.67
168,Dedryck Boyata,0.0,0.3,54.4,89.0,0.0,3.6,0.0,6.66
169,Gonzalo Castro,2,1.6,30.5,76.6,1.1,1.3,0.1,6.66
170,Jeffrey Gouweleeuw,0.0,0.4,49.7,78.9,0.1,4.1,0.0,6.66
171,Ron-Robert Zieler,0.0,0.0,19.0,73.7,0.0,6.0,0.0,6.66
172,Breel Embolo,2,0.5,14.2,73.6,0.0,0.3,0.0,6.66
173,Keven Schlotterbeck,0.0,0.0,34.3,80.8,0.0,2.7,0.0,6.66
174,Dodi Lukébakio,5,0.8,17.2,76.4,0.3,1.0,0.0,6.65
175,Jonathan Schmid,2,0.8,30.5,77.1,0.6,2.1,0.0,6.65
176,Thomas Meunier,1,0.7,50.8,82.1,0.4,2.3,0.0,6.65
177,Ruben Vargas,3,0.8,17.0,76.3,0.1,0.9,0.1,6.65
178,Joel Pohjanpalo,0.0,0.4,9.7,68.6,0.1,0.3,0.1,6.65
179,Ömer Toprak,0.0,0.0,41.2,82.2,0.0,1.5,0.0,6.64
180,Niclas Füllkrug,0.0,0.3,13.4,57.5,0.1,0.5,0.0,6.64
181,Nadiem Amiri,6,1.3,36.4,85.5,0.7,2.0,0.0,6.64
182,Frederik Rönnow,0.0,0.0,28.0,71.4,0.0,4.8,0.0,6.63
183,Elvis Rexhbecaj,2,0.9,19.2,66.3,0.6,0.8,0.0,6.63
184,Florian Müller,0.0,0.0,38.1,64.7,0.0,6.5,0.0,6.63
185,Marco John,0.0,0.7,29.0,76.8,0.7,0.6,0.0,6.63
186,Manuel Gulde,0.0,0.0,37.9,87.6,0.0,2.0,0.0,6.62
187,Wendell,0.0,0.0,48.1,86.0,0.2,2.1,0.0,6.62
188,Daley Sinkgraven,0.0,0.6,49.1,81.9,0.1,3.0,0.0,6.62
189,Robin Zentner,0.0,0.0,28.2,60.2,0.0,5.3,0.0,6.62
190,Manuel Neuer,0.0,0.0,34.2,84.2,0.0,6.2,0.0,6.61
191,Bouna Sarr,1,0.4,40.4,90.1,0.1,1.5,0.0,6.61
192,Ermedin Demirovic,6,0.5,8.2,53.0,0.1,0.1,0.0,6.61
193,Manuel PrietlArminia Bielefeld,1,0.4,34.7,79.8,0.0,1.5,0.0,6.61
194,Charles Aránguiz,0.0,0.7,54.9,85.8,0.0,2.1,0.0,6.61
195,Almamy Touré,1,0.8,15.5,67.8,1.1,0.8,0.0,6.61
196,Makoto Hasebe,0.0,0.2,57.3,88.4,0.1,3.1,0.0,6.6
197,Kevin Akpoguma,0.0,0.1,43.5,82.2,0.1,1.7,0.0,6.6
198,Josuha Guilavogui,0.0,0.3,21.5,84.1,0.0,1.4,0.0,6.6
199,Anderson LucoquiArminia Bielefeld,0.0,0.3,25.6,67.0,0.2,1.3,0.0,6.6
200,Leonardo Bittencourt,1,0.6,21.2,76.0,0.7,0.6,0.0,6.6
201,Alexander Schwolow,0.0,0.0,30.3,77.3,0.0,6.8,0.0,6.6
202,Peter Pekarík,1,0.4,31.2,82.7,0.6,1.4,0.0,6.59
203,Aleksandar Dragovic,0.0,0.3,56.1,88.9,0.2,4.3,0.1,6.59
204,Sebastian Rode,0.0,0.7,37.7,85.5,0.1,1.6,0.0,6.59
205,Florian Kainz,0.0,1.3,20.6,70.9,1,1.1,0.0,6.59
206,Santiago Ascacibar,0.0,0.5,27.0,82.3,0.0,1.7,0.0,6.59
207,Mitchell Weiser,0.0,0.0,34.6,82.7,0.0,0.6,0.0,6.59
208,Lukas Klostermann,0.0,0.2,48.3,87.0,0.1,1.8,0.0,6.58
209,Philipp Lienhart,0.0,0.1,57.0,85.0,0.0,4.2,0.0,6.58
210,Stefan Posch,0.0,0.5,51.6,79.0,0.4,3.1,0.0,6.58
211,Jérôme Roussillon,2,0.8,25.5,77.3,0.4,1.4,0.0,6.58
212,Maximilian Philipp,2,0.5,14.9,76.0,0.1,0.4,0.0,6.58
213,Oliver Baumann,0.0,0.0,37.8,74.7,0.0,5.7,0.0,6.58
214,Felix Passlack,0.0,0.4,36.4,82.7,0.3,1.3,0.0,6.58
