,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
124,Pierre-Emile Højbjerg,2.4,1.4,1.4,0.1,1.5,1.6,0.2,0.0,0.0,1.0,1.4,0.9,1.2,1.1,0.0,0.8,1.9,1.0,0.9,55.2,78.1,0.3,3.2,0.1
125,Jan Bednarek,1.9,2.3,1.0,0.6,5.7,0.9,0.7,1.0,1.0,1.0,0.2,0.1,0.1,0.4,0.0,0.0,0.3,1.0,0.1,45.2,75.3,0.0,2.5,0.0
126,Yerry Mina,1.3,1.0,0.7,1.0,3.4,0.2,0.5,1.0,2.0,1.0,1.0,0.2,0.2,0.4,0.1,0.0,0.2,1.0,0.2,46.9,83.8,0.0,3.7,0.0
127,Jannik Vestergaard,1.0,1.4,0.5,0.6,5.1,0.9,0.5,0.0,1.0,0.0,0.6,0.3,0.2,0.5,0.0,0.1,0.6,0.0,0.3,43.3,77.1,0.1,2.2,0.0
128,James Tomkins,1.6,1.2,0.8,0.3,5.5,0.4,0.8,0.0,1.0,1.0,0.5,0.1,0.1,0.6,0.1,0.1,0.3,1.0,0.1,37.3,79.4,0.0,2.6,0.0
129,Toby Alderweireld,1.2,0.9,0.5,0.2,5.2,0.4,1.0,1.0,2.0,2.0,0.5,0.3,0.0,0.1,0.0,0.2,0.3,2.0,0.3,59.9,81.7,0.1,4.3,0.1
130,Enda Stevens,2.1,0.9,1.0,0.1,1.6,1.4,0.2,0.0,2.0,4.0,0.6,0.9,1.6,0.5,0.1,1.1,1.4,4.0,0.9,38.7,74.9,0.5,1.8,0.1
131,Rúben Neves,1.6,1.5,0.8,0.0,0.8,1.4,0.2,0.0,2.0,2.0,1.6,0.8,0.6,0.4,0.0,0.3,0.4,2.0,0.8,53.2,80.1,0.2,5.8,0.1
132,Sokratis Papastathopoulos,1.3,0.9,1.0,0.2,3.5,0.6,1.3,0.0,2.0,0.0,0.4,0.1,0.3,0.6,0.1,0.3,0.2,0.0,0.1,54.2,87.9,0.0,3.7,0.0
133,Oliver Norwood,1.7,1.2,0.8,0.0,1.0,1.8,0.3,0.0,1.0,1.0,0.4,1.3,0.2,0.4,0.0,0.1,0.5,1.0,1.3,52.8,82.3,1.4,6.1,0.0
134,Christian Benteke,0.4,0.2,1.0,0.0,1.2,0.4,0.2,0.0,2.0,1.0,1.7,0.8,0.8,0.8,0.5,1.0,2.0,1.0,0.8,14.0,54.3,0.0,0.3,0.1
135,Georginio Wijnaldum,1.0,0.5,0.4,0.1,0.9,0.8,0.1,0.0,4.0,0.0,1.0,0.5,1.1,0.9,0.0,0.8,1.2,0.0,0.5,43.9,90.8,0.0,1.1,0.0
136,Sander Berge,1.6,0.7,1.3,0.0,0.9,0.4,0.1,0.0,1.0,1.0,0.4,0.1,1.1,0.4,0.1,0.5,1.1,1.0,0.1,26.3,79.9,0.1,0.9,0.0
137,James McArthur,2.4,1.6,1.5,0.0,1.3,1.9,0.5,0.0,0.0,3.0,0.8,0.9,0.8,0.9,0.1,1.1,1.5,3.0,0.9,38.6,78.5,0.2,1.7,0.0
138,Jonny,2.6,1.5,1.0,0.0,0.8,1.5,0.3,0.0,2.0,2.0,0.5,0.7,0.9,0.8,0.1,1.0,1.5,2.0,0.7,31.1,81.3,0.3,0.6,0.0
139,Matt Ritchie,1.2,0.8,1.4,0.1,1.5,0.7,0.3,0.0,2.0,1.0,1.4,1.8,0.4,0.9,0.0,0.4,1.1,1.0,1.8,29.2,74.3,1.6,1.3,0.0
140,David McGoldrick,1.5,0.1,1.1,0.0,0.8,0.5,0.1,0.0,2.0,2.0,1.6,0.6,1.1,0.6,0.4,1.0,2.2,2.0,0.6,21.8,74.9,0.1,0.6,0.0
141,Nicolás Otamendi,1.2,0.9,0.9,0.5,3.0,0.7,0.4,0.0,2.0,0.0,0.6,0.2,0.1,0.1,0.0,0.1,0.5,0.0,0.2,63.9,92.4,0.0,2.5,0.0
142,Ryan Fredericks,3.0,0.9,0.9,0.3,2.4,0.9,0.4,0.0,0.0,3.0,0.1,0.8,0.4,0.8,0.0,0.4,0.7,3.0,0.8,31.7,74.1,0.6,1.1,0.0
143,James Justin,2.8,0.8,0.6,0.3,1.8,0.8,0.5,1.0,0.0,1.0,0.5,0.9,0.6,1.5,0.1,0.9,1.4,1.0,0.9,52.5,82.6,0.5,1.5,0.0
144,Adam Webster,1.0,1.5,0.4,0.4,3.5,0.6,0.8,1.0,3.0,1.0,0.5,0.4,0.5,0.6,0.0,0.2,0.6,1.0,0.4,60.6,83.1,0.1,3.7,0.0
145,Robert Snodgrass,1.2,0.2,0.8,0.0,0.5,1.3,0.0,0.0,5.0,5.0,0.9,1.4,0.8,1.3,0.2,1.0,0.7,5.0,1.4,21.0,77.8,1.6,0.7,0.0
146,Jan Vertonghen,1.7,1.4,0.3,0.3,2.9,0.5,0.4,0.0,1.0,1.0,0.2,0.1,0.2,0.7,0.0,0.3,0.4,1.0,0.1,47.9,82.8,0.0,1.7,0.0
147,Ashley Westwood,1.5,0.9,0.9,0.0,0.7,0.9,0.3,0.0,2.0,6.0,0.4,1.5,0.2,0.9,0.0,0.3,0.8,6.0,1.5,49.7,78.7,1.1,3.3,0.1
148,George Baldock,1.6,0.9,1.2,0.1,1.8,0.5,0.1,0.0,2.0,3.0,0.3,0.6,1.1,1.2,0.3,0.6,1.1,3.0,0.6,29.4,75.9,1.0,0.6,0.0
149,Angeliño,0.8,1.5,0.3,0.2,2.5,0.3,0.0,0.0,0.0,0.0,0.8,1.5,0.7,0.3,0.0,0.5,1.0,0.0,1.5,56.3,84.3,1.5,1.2,0.0
150,Granit Xhaka,1.5,0.7,1.8,0.1,1.8,1.0,0.5,0.0,1.0,2.0,0.4,0.5,0.8,1.0,0.0,0.4,0.9,2.0,0.5,61.4,88.1,0.1,4.1,0.0
151,Pedro,1.4,0.8,0.7,0.0,0.1,1.1,0.0,0.0,1.0,1.0,2.0,1.5,1.1,1.0,0.0,0.8,1.6,1.0,1.5,28.6,83.2,0.3,0.9,0.3
152,Moussa Djenepo,1.5,0.5,1.3,0.0,0.5,0.6,0.1,0.0,2.0,2.0,1.1,0.6,2.4,1.7,0.2,1.2,2.2,2.0,0.6,13.3,74.1,0.2,0.3,0.0
153,Joe Gomez,0.8,1.4,0.8,0.6,2.1,0.4,0.3,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.1,0.5,0.0,0.2,71.0,88.0,0.1,3.7,0.0
154,Antonio Rüdiger,1.4,0.8,1.0,0.3,2.8,0.5,0.5,1.0,2.0,0.0,0.6,0.3,0.2,0.4,0.0,0.2,0.3,0.0,0.3,74.6,86.8,0.1,5.7,0.0
155,Nick Pope,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,26.5,37.6,0.0,7.3,0.0
156,Grant Hanley,1.6,2.1,0.8,0.3,5.1,0.4,1.2,1.0,0.0,0.0,0.5,0.0,0.1,1.3,0.0,0.1,0.3,0.0,0.0,43.9,82.8,0.0,2.1,0.0
157,Ayoze Pérez,1.4,0.4,0.9,0.0,0.2,1.4,0.0,0.0,8.0,4.0,1.4,0.8,1.1,0.9,0.2,1.8,1.9,4.0,0.8,22.2,79.7,0.2,0.3,0.1
158,Kortney Hause,1.2,1.1,1.3,0.2,5.2,0.4,1.1,0.0,1.0,0.0,1.1,0.1,0.5,0.5,0.1,0.4,0.7,0.0,0.1,44.4,73.5,0.0,3.4,0.0
159,Kyle Walker-Peters,2.7,1.0,0.3,1.7,1.7,1.3,0.7,0.0,0.0,0.0,0.3,0.7,1.7,1.7,0.3,1.0,1.0,0.0,0.7,61.7,87.6,0.3,1.3,0.0
160,Ben Davies,1.6,1.2,1.5,0.4,2.3,0.8,0.7,0.0,0.0,0.0,0.4,0.5,0.5,0.4,0.1,0.5,0.4,0.0,0.5,44.2,76.6,0.6,1.4,0.0
161,Sam Byram,2.4,1.5,0.9,0.0,3.6,1.1,0.5,0.0,0.0,0.0,0.9,0.4,0.4,0.5,0.1,0.3,0.8,0.0,0.4,37.4,77.8,0.1,0.9,0.0
162,Mason Holgate,1.6,1.3,0.6,0.3,3.5,0.4,0.5,0.0,0.0,3.0,0.4,0.1,0.4,0.9,0.0,0.2,0.3,3.0,0.1,39.2,84.2,0.0,4.2,0.1
163,Joshua King,0.6,0.3,1.4,0.0,0.3,0.5,0.1,0.0,6.0,4.0,1.0,1.2,2.0,1.0,0.3,2.1,3.0,4.0,1.2,19.2,72.3,0.2,0.2,0.0
164,Ben Johnson,2.7,1.0,2.7,0.0,3.3,1.0,0.7,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.3,1.0,0.0,0.3,40.3,72.7,0.7,2.0,0.0
165,Harvey Barnes,0.4,0.2,0.6,0.0,0.1,0.5,0.1,0.0,6.0,8.0,1.7,1.0,1.2,0.8,0.1,0.6,1.6,8.0,1.0,19.4,79.5,0.1,0.3,0.1
166,Diogo Jota,0.8,0.3,1.2,0.0,0.3,1.1,0.0,0.0,7.0,1.0,2.0,0.9,1.9,1.8,0.1,1.6,2.4,1.0,0.9,24.8,79.8,0.3,0.7,0.0
167,Jean-Philippe Gbamin,2.0,0.5,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,35.0,71.4,0.0,1.0,0.0
168,Wesley,0.7,0.2,2.0,0.0,1.1,0.2,0.1,0.0,5.0,1.0,1.7,0.5,0.6,0.7,0.7,0.9,2.8,1.0,0.5,17.6,71.8,0.0,0.6,0.0
169,Cédric Soares,2.8,1.2,0.6,0.2,2.8,1.0,0.3,0.0,0.0,1.0,0.6,0.7,0.3,0.2,0.0,0.6,1.1,1.0,0.7,30.9,68.8,0.9,1.4,0.0
170,Ashley Young,1.2,0.9,1.2,0.1,1.8,1.0,0.2,0.0,0.0,0.0,0.3,1.6,0.6,1.3,0.0,0.6,0.8,0.0,1.6,47.6,80.6,1.8,2.3,0.0
171,Patrick van Aanholt,1.5,1.6,0.3,0.1,1.5,0.9,0.3,1.0,3.0,2.0,0.9,1.1,0.6,0.3,0.1,0.5,1.1,2.0,1.1,41.9,81.2,1.1,1.0,0.0
172,Fabian Schär,1.8,2.1,1.3,0.3,3.3,1.0,0.8,0.0,2.0,0.0,0.9,0.2,0.7,1.1,0.1,0.2,0.6,0.0,0.2,34.6,74.8,0.0,4.3,0.0
173,Nathan Aké,1.1,1.2,0.3,0.7,5.1,0.3,1.0,0.0,2.0,2.0,0.9,0.2,0.1,0.4,0.1,0.2,0.3,2.0,0.2,41.7,87.6,0.0,1.8,0.0
174,Andreas Christensen,1.8,1.4,0.8,0.4,2.7,0.3,0.4,0.0,0.0,0.0,0.3,0.2,0.2,0.5,0.0,0.0,0.2,0.0,0.2,62.2,91.4,0.0,2.5,0.1
175,Angelo Ogbonna,1.2,0.9,0.7,0.8,4.2,0.5,1.0,1.0,2.0,0.0,0.4,0.1,0.2,0.5,0.0,0.1,0.3,0.0,0.1,31.5,76.2,0.0,2.5,0.0
176,Chris Mepham,1.7,1.4,0.9,0.5,5.2,0.3,0.9,0.0,1.0,0.0,0.6,0.1,0.3,0.4,0.1,0.3,0.4,0.0,0.1,41.7,86.6,0.1,1.6,0.0
177,Daryl Janmaat,1.8,0.9,0.6,0.4,2.4,0.9,0.3,1.0,0.0,1.0,0.5,0.8,0.6,0.1,0.0,0.3,1.1,1.0,0.8,33.4,76.4,0.9,1.0,0.0
178,Mason Greenwood,0.5,0.2,0.4,0.0,0.2,0.5,0.0,0.0,10.0,1.0,1.3,0.5,0.7,0.3,0.1,0.5,0.8,1.0,0.5,16.0,86.3,0.0,0.6,0.0
179,Moussa Sissoko,1.3,0.9,1.5,0.1,1.2,1.0,0.1,0.0,2.0,1.0,0.5,0.6,1.4,0.6,0.1,0.7,1.3,1.0,0.6,43.0,87.5,0.1,1.2,0.0
180,Federico Fernández,1.3,0.8,0.5,0.3,5.8,0.7,0.9,1.0,2.0,2.0,0.5,0.1,0.3,0.6,0.1,0.1,0.7,2.0,0.1,34.7,77.0,0.2,3.1,0.0
181,Ondrej Duda,1.8,0.6,0.9,0.0,0.7,0.9,0.2,0.0,0.0,0.0,1.0,1.6,0.6,1.3,0.2,0.3,2.2,0.0,1.6,33.8,83.1,1.3,1.4,0.2
182,Kasper Schmeichel,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,27.2,75.4,0.0,6.5,0.0
183,Chris Wood,0.2,0.1,1.1,0.0,0.6,0.3,0.1,1.0,14.0,1.0,2.0,0.7,0.2,0.9,1.1,0.9,2.4,1.0,0.7,14.4,63.0,0.0,0.1,0.0
184,Martin Dúbravka,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,25.5,50.6,0.0,7.9,0.0
185,Steve Cook,0.8,1.5,0.6,0.7,5.2,0.4,0.8,0.0,1.0,0.0,0.4,0.1,0.1,0.5,0.0,0.1,0.1,0.0,0.1,43.8,79.2,0.0,2.7,0.0
186,Dean Henderson,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,25.9,36.8,0.0,7.4,0.0
187,Isaac Hayden,1.9,1.3,0.9,0.0,1.1,1.0,0.2,0.0,1.0,2.0,0.6,0.5,0.9,0.7,0.1,0.6,1.0,2.0,0.5,27.6,79.0,0.2,0.6,0.0
188,Craig Dawson,1.0,1.2,1.1,0.6,3.8,0.5,1.1,0.0,2.0,0.0,0.9,0.2,0.1,0.4,0.0,0.1,0.5,0.0,0.2,32.3,77.5,0.0,3.0,0.0
189,Ismaila Sarr,0.4,0.6,0.8,0.0,0.2,0.6,0.0,0.0,5.0,4.0,1.6,0.9,1.7,1.7,0.5,2.0,2.7,4.0,0.9,17.6,81.5,0.6,0.3,0.0
190,Yves Bissouma,2.2,1.0,1.4,0.0,1.0,1.0,0.1,0.0,1.0,0.0,0.7,0.2,1.5,0.7,0.0,1.1,1.5,0.0,0.2,28.1,85.0,0.0,1.6,0.0
191,Alex McCarthy,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,26.6,51.5,0.0,7.2,0.0
192,Mesut Özil,0.9,0.3,0.8,0.0,0.1,1.1,0.0,0.0,1.0,2.0,0.5,2.1,0.9,1.0,0.3,1.2,1.4,2.0,2.1,46.4,88.3,1.1,1.2,0.0
193,Josh Brownhill,1.4,1.4,0.6,0.0,1.7,0.8,0.4,0.0,0.0,0.0,0.6,0.3,0.7,0.9,0.0,0.4,1.0,0.0,0.3,33.1,82.5,0.0,1.0,0.0
194,Shane Duffy,0.9,1.1,0.7,0.4,3.7,0.6,0.4,0.0,1.0,0.0,0.4,0.1,0.2,0.5,0.0,0.2,0.5,0.0,0.1,33.7,80.7,0.1,2.3,0.0
195,Eric Dier,1.1,1.1,1.0,0.2,3.2,0.5,0.5,0.0,0.0,2.0,0.4,0.4,0.2,0.2,0.1,0.2,0.3,2.0,0.4,48.1,80.7,0.0,2.5,0.1
196,Victor Lindelöf,0.8,0.7,0.6,0.6,3.5,0.1,0.5,1.0,1.0,0.0,0.2,0.1,0.1,0.2,0.0,0.1,0.4,0.0,0.1,59.8,86.5,0.0,2.1,0.0
197,Emerson,1.5,1.2,0.3,0.2,0.9,0.3,0.1,0.0,0.0,0.0,0.9,1.3,0.8,1.1,0.1,0.5,1.1,0.0,1.3,47.9,85.1,0.9,1.5,0.0
198,Brandon Williams,1.2,0.9,0.8,0.4,0.8,1.2,0.2,0.0,1.0,0.0,0.4,0.8,0.9,0.9,0.1,0.4,1.3,0.0,0.8,32.5,84.6,0.2,1.0,0.1
199,Tanguy Ndombele,1.1,0.7,0.7,0.0,0.3,0.6,0.1,0.0,2.0,2.0,0.4,0.6,1.8,1.4,0.0,1.1,1.1,2.0,0.6,30.1,85.6,0.1,0.9,0.0
200,Jefferson Lerma,1.6,1.7,1.3,0.0,1.5,0.8,0.4,0.0,1.0,2.0,0.9,0.4,0.8,1.1,0.0,0.5,0.9,2.0,0.4,42.4,78.7,0.0,2.9,0.0
201,Ilkay Gündogan,0.9,1.0,0.5,0.0,0.4,1.0,0.2,0.0,2.0,1.0,1.1,1.1,0.6,0.5,0.1,0.4,0.5,1.0,1.1,63.0,91.9,0.3,3.4,0.0
202,Oleksandr Zinchenko,1.6,0.9,0.7,0.3,1.0,0.8,0.0,0.0,0.0,0.0,0.8,1.1,0.2,0.1,0.1,0.4,0.7,0.0,1.1,63.7,90.7,0.7,1.7,0.0
203,John Lundstram,1.4,1.0,0.8,0.1,1.3,1.3,0.1,0.0,5.0,3.0,1.3,0.6,0.5,0.4,0.2,0.4,1.2,3.0,0.6,34.6,82.7,0.3,2.5,0.1
204,Christian Kabasele,1.4,1.3,0.8,0.8,4.6,0.6,0.9,0.0,0.0,2.0,0.3,0.2,0.3,0.5,0.0,0.2,0.4,2.0,0.2,24.8,72.7,0.0,2.2,0.0
205,Miguel Almirón,1.7,0.9,0.8,0.0,0.4,0.9,0.0,0.0,4.0,2.0,1.6,0.9,1.3,1.6,0.7,1.0,2.2,2.0,0.9,23.0,80.2,0.2,0.6,0.1
206,Jamaal Lascelles,0.6,1.2,0.9,0.4,4.8,0.2,0.8,0.0,1.0,0.0,0.4,0.1,0.2,0.8,0.1,0.2,0.3,0.0,0.1,35.3,79.8,0.0,2.2,0.0
207,Conor Hourihane,0.6,0.3,0.5,0.0,1.0,0.6,0.1,0.0,3.0,5.0,1.1,1.4,0.1,0.8,0.1,0.3,0.4,5.0,1.4,22.7,82.7,1.0,0.7,0.0
208,Aaron Ramsdale,0.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,0.1,25.5,52.0,0.0,5.5,0.0
209,Mattéo Guendouzi,1.3,1.2,0.7,0.0,1.4,1.2,0.3,0.0,0.0,1.0,0.5,0.5,1.0,2.0,0.0,0.9,0.8,1.0,0.5,48.0,88.4,0.0,2.9,0.1
210,Gary Cahill,0.6,0.7,0.6,0.2,4.4,0.3,1.0,0.0,0.0,1.0,0.8,0.1,0.2,0.5,0.0,0.2,0.5,1.0,0.1,40.2,84.9,0.0,2.9,0.0
211,Eric García,0.5,1.4,0.7,0.8,2.4,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.2,0.0,0.0,0.1,0.0,0.2,56.0,93.1,0.1,2.0,0.0
212,Vicente Guaita,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,25.3,49.5,0.0,6.3,0.0
213,Steven Alzate,1.7,0.7,0.9,0.1,0.6,0.5,0.2,0.0,0.0,0.0,0.7,0.7,1.8,0.9,0.2,1.5,1.3,0.0,0.7,31.7,83.9,0.2,0.7,0.1
214,Leander Dendoncker,1.8,1.0,0.8,0.1,1.6,1.0,0.3,1.0,4.0,0.0,0.5,0.2,0.4,0.2,0.0,0.3,0.8,0.0,0.2,34.8,83.3,0.1,1.7,0.0
215,John Stones,1.0,0.6,0.3,0.6,1.9,0.1,0.2,0.0,0.0,0.0,0.4,0.1,0.3,0.1,0.1,0.0,0.2,0.0,0.1,64.7,94.2,0.0,3.3,0.0
216,Luka Milivojevic,2.0,1.4,1.6,0.0,1.2,1.6,0.2,0.0,3.0,1.0,1.0,0.9,0.2,0.9,0.0,0.4,0.8,1.0,0.9,46.2,82.0,1.0,3.4,0.0
217,Scott Dann,0.5,0.9,0.3,0.2,4.0,0.4,0.4,0.0,0.0,1.0,0.5,0.3,0.3,0.0,0.0,0.1,0.3,1.0,0.3,36.4,81.3,0.1,2.3,0.0
218,Ashley Barnes,0.5,0.3,1.8,0.0,0.4,0.3,0.1,0.0,6.0,0.0,2.1,0.3,0.3,2.1,0.7,1.0,2.0,0.0,0.3,13.2,54.6,0.0,0.2,0.0
219,Joelinton,0.9,0.3,0.8,0.0,0.8,0.6,0.2,0.0,2.0,2.0,1.3,0.8,1.1,1.1,0.5,1.6,3.5,2.0,0.8,21.6,76.7,0.1,0.3,0.1
220,Matthew Lowton,2.4,1.6,0.8,0.3,3.1,0.6,0.4,0.0,0.0,1.0,0.1,0.6,0.5,0.6,0.0,0.1,0.8,1.0,0.6,32.4,68.6,0.5,2.4,0.0
221,Jeremy Ngakia,3.0,1.4,0.8,0.4,3.0,2.4,0.2,0.0,0.0,0.0,0.2,0.0,1.8,0.2,0.2,0.4,1.2,0.0,0.0,21.2,53.8,0.2,1.2,0.0
222,Mark Noble,1.6,0.6,0.8,0.0,0.3,1.3,0.2,0.0,4.0,3.0,0.5,1.3,0.8,0.9,0.0,0.9,1.3,3.0,1.3,45.6,82.8,0.4,3.4,0.1
223,Abdoulaye Doucouré,1.7,0.8,1.4,0.0,0.8,1.1,0.2,1.0,4.0,2.0,1.6,1.0,1.1,0.4,0.2,0.8,1.6,2.0,1.0,45.4,78.4,0.1,1.1,0.0
224,Cheikhou Kouyaté,1.9,1.2,0.9,0.0,1.6,0.6,0.3,0.0,1.0,1.0,0.7,0.3,0.5,0.8,0.1,0.7,1.3,1.0,0.3,24.3,73.9,0.1,0.7,0.0
225,Shane Long,0.7,0.2,1.2,0.1,0.6,0.5,0.0,0.0,2.0,2.0,1.3,0.8,0.2,1.0,0.5,0.8,2.2,2.0,0.8,14.7,54.1,0.1,0.1,0.0
226,Aaron Mooy,1.2,0.7,0.4,0.0,0.9,1.1,0.2,0.0,2.0,2.0,1.1,1.3,1.2,0.4,0.0,1.4,1.4,2.0,1.3,31.3,81.4,0.7,1.4,0.1
227,Mat Ryan,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,32.1,79.2,0.0,6.8,0.0
228,Davinson Sánchez,1.5,1.2,0.9,0.3,4.2,0.8,1.0,0.0,0.0,0.0,0.2,0.0,0.3,0.4,0.0,0.2,0.4,0.0,0.0,53.2,85.9,0.0,2.2,0.0
229,Joel Ward,2.4,1.7,0.8,0.2,2.8,0.6,0.2,0.0,0.0,0.0,0.2,0.2,0.3,1.0,0.0,0.4,0.7,0.0,0.2,33.1,71.2,0.2,1.5,0.0
230,Stuart Armstrong,1.1,0.4,0.8,0.0,0.7,1.0,0.1,0.0,5.0,3.0,1.5,0.6,1.0,0.7,0.1,0.8,1.8,3.0,0.6,19.3,77.0,0.2,0.4,0.1
231,Neal Maupay,0.5,0.1,1.0,0.0,0.2,0.5,0.0,0.0,10.0,3.0,2.6,0.7,0.6,1.2,0.4,1.5,2.1,3.0,0.7,18.1,79.6,0.1,0.4,0.0
232,Martin Kelly,1.2,0.8,0.4,0.1,3.9,0.9,0.5,0.0,0.0,1.0,0.1,0.3,0.3,0.0,0.0,0.2,0.5,1.0,0.3,30.0,70.5,0.3,1.7,0.0
233,Adam Masina,1.5,1.1,1.0,0.2,2.3,0.9,0.5,0.0,1.0,0.0,0.6,0.4,0.3,0.5,0.1,0.5,0.6,0.0,0.4,26.8,63.3,0.5,1.8,0.0
234,Kevin Long,0.9,0.5,1.1,0.5,3.8,0.6,0.9,0.0,0.0,0.0,0.3,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,25.0,74.0,0.0,1.4,0.0
235,Gylfi Sigurdsson,1.4,1.1,1.0,0.0,0.4,1.5,0.1,0.0,2.0,3.0,1.3,1.5,0.5,0.7,0.1,0.7,1.2,3.0,1.5,29.1,83.4,1.1,1.3,0.0
236,Jarrad Branthwaite,2.0,0.5,1.0,0.3,2.8,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.8,0.0,0.0,55.8,87.9,0.0,3.3,0.0
237,Pascal Groß,1.2,0.3,0.8,0.0,0.2,0.9,0.1,1.0,2.0,4.0,1.0,2.0,0.2,0.4,0.3,0.7,1.2,4.0,2.0,31.0,79.5,1.6,1.4,0.1
238,Bukayo Saka,1.4,0.5,0.8,0.3,0.4,0.7,0.1,0.0,1.0,5.0,0.5,0.8,1.2,1.1,0.4,0.8,1.6,5.0,0.8,26.0,81.5,0.3,0.7,0.1
239,Davy Pröpper,1.8,1.1,0.9,0.0,0.9,1.5,0.2,0.0,1.0,2.0,0.8,0.8,1.3,0.5,0.0,0.7,1.7,2.0,0.8,51.0,84.2,0.1,2.0,0.0
240,Dale Stephens,2.2,1.8,1.3,0.0,1.2,1.5,0.3,0.0,0.0,1.0,0.6,0.6,0.3,0.2,0.0,0.4,0.6,1.0,0.6,50.8,85.7,0.0,3.3,0.1
241,Erik Pieters,2.3,1.2,0.9,0.1,2.0,1.7,0.2,0.0,0.0,4.0,0.6,0.8,0.2,0.8,0.0,0.3,1.0,4.0,0.8,31.0,72.1,0.5,1.2,0.1
242,Paulo Gazzaniga,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,25.3,59.4,0.0,4.2,0.0
243,Kieran Tierney,1.3,0.6,0.5,0.3,2.0,0.3,0.3,0.0,1.0,1.0,0.4,0.4,0.8,0.8,0.0,0.3,0.7,1.0,0.4,29.4,78.5,0.5,1.2,0.0
244,Kenny McLean,1.2,1.0,0.6,0.1,1.7,0.8,0.2,0.0,1.0,1.0,0.8,0.6,0.8,1.6,0.0,1.0,1.4,1.0,0.6,45.4,79.4,0.3,2.2,0.1
245,Neco Williams,0.8,1.5,0.8,0.5,0.5,0.2,0.2,0.0,0.0,0.0,1.2,0.3,1.0,0.3,0.0,0.2,0.8,0.0,0.3,27.8,80.8,0.7,1.8,0.2
246,Héctor Bellerín,1.3,1.3,1.0,0.1,1.6,1.2,0.3,0.0,1.0,0.0,0.5,0.2,1.2,0.2,0.1,0.8,0.9,0.0,0.2,38.0,82.1,0.1,0.9,0.0
247,Paul Dummett,1.7,1.4,0.3,0.3,3.8,0.4,0.6,1.0,0.0,0.0,0.1,0.3,0.1,0.4,0.0,0.1,0.2,0.0,0.3,28.1,71.7,0.1,1.6,0.0
248,Erik Lamela,1.0,0.3,1.2,0.0,0.4,0.8,0.1,0.0,2.0,1.0,1.2,0.7,1.2,1.0,0.0,1.7,1.0,1.0,0.7,21.6,83.7,0.3,0.7,0.1
249,Nacho Monreal,0.3,1.0,0.3,0.0,3.3,0.7,0.3,0.0,0.0,0.0,0.3,1.0,0.7,0.3,0.7,0.3,1.0,0.0,1.0,59.0,87.6,0.0,1.3,0.0
250,Craig Cathcart,1.4,0.9,0.4,0.6,4.6,0.5,0.6,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.3,0.0,0.1,31.5,80.6,0.0,2.3,0.0
251,Ainsley Maitland-Niles,2.1,1.4,0.8,0.2,1.6,1.1,0.2,0.0,0.0,2.0,0.2,0.6,1.0,0.7,0.0,0.9,0.9,2.0,0.6,42.0,81.9,0.3,1.8,0.0
252,Kelechi Iheanacho,0.2,0.2,1.2,0.0,0.4,0.4,0.1,0.0,5.0,3.0,1.8,0.8,0.8,0.7,0.5,1.1,2.6,3.0,0.8,13.4,80.9,0.0,0.3,0.1
