,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
71,Nathan Redmond,4,1.2,31.9,73.7,0.2,1.2,0.0,6.96
72,Felipe Anderson,4,1,35.8,78.8,0.4,1.7,0.1,6.96
73,Pablo Marí,0.0,0.0,50.0,85.0,0.0,4.0,0.0,6.95
74,Mateo Kovacic,3,0.9,60.3,89.7,0.0,3.0,0.1,6.94
75,Naby Keïta,3,0.8,37.7,88.8,0.0,0.8,0.2,6.94
76,Shkodran Mustafi,1,0.2,56.3,81.9,0.1,3.2,0.0,6.94
77,John Egan,0.0,0.0,35.8,80.2,0.0,3.1,0.0,6.93
78,Jack O'Connell,1,0.5,47.2,73.5,0.3,3.8,0.0,6.93
79,Jordan Ayew,2,0.8,22.0,81.3,0.0,0.5,0.1,6.93
80,Alexandre Lacazette,4,0.8,16.8,76.4,0.2,0.4,0.0,6.92
81,Djibril Sidibé,4,0.8,37.9,78.6,0.7,2.2,0.0,6.92
82,Scott McTominay,1,0.6,37.4,80.9,0.1,2.3,0.1,6.92
83,Phil Bardsley,1,0.5,31.3,66.1,0.3,2.3,0.1,6.92
84,Mason Mount,5,1.4,33.5,85.7,0.9,0.7,0.1,6.91
85,Kurt Zouma,0.0,0.0,74.3,88.5,0.0,5.0,0.0,6.91
86,Etienne Capoue,3,0.7,47.8,81.3,0.3,3.7,0.1,6.91
87,Tammy Abraham,3,0.6,12.0,66.8,0.1,0.2,0.0,6.91
88,Kyle Walker,4,0.6,66.9,88.6,0.3,4.3,0.0,6.9
89,Reece James,2,1,42.3,85.9,1.1,1.7,0.0,6.9
90,Jonny Evans,1,0.2,65.6,86.8,0.0,3.1,0.0,6.9
91,N'Golo Kanté,0.0,1.2,51.5,84.9,0.5,1.8,0.0,6.9
92,Gerard Deulofeu,5,1.6,25.8,80.2,0.5,0.8,0.0,6.9
93,Philip Billing,1,0.4,33.9,74.8,0.0,1.3,0.0,6.9
94,Dan Burn,0.0,0.6,46.1,74.1,0.3,1.3,0.0,6.9
95,Olivier Giroud,0.0,0.4,16.6,68.2,0.0,0.0,0.1,6.89
96,Lewis Dunk,3,0.4,62.5,87.0,0.0,4.6,0.0,6.89
97,Ciaran Clark,0.0,0.1,23.0,77.3,0.0,2,0.0,6.89
98,Frédéric Guilbert,2,0.5,30.0,68.9,0.6,1.6,0.0,6.89
99,Oliver McBurnie,0.0,0.3,17.1,60.5,0.0,0.3,0.0,6.89
100,Fabinho,3,0.7,56.4,87.0,0.1,2.9,0.0,6.89
101,Romain Saïss,1,0.4,49.3,78.4,0.0,4.1,0.0,6.88
102,Charlie Taylor,1,0.5,29.7,68.7,0.8,1.4,0.0,6.88
103,Bernd Leno,0.0,0.0,26.7,72.3,0.0,2.5,0.0,6.88
104,Fikayo Tomori,0.0,0.3,76.7,87.4,0.1,2.8,0.1,6.88
105,Youri Tielemans,6,1.5,48.1,83.0,0.4,2.7,0.1,6.88
106,Ben Mee,1,0.3,39.3,71.4,0.0,3.2,0.0,6.88
107,Fred,0.0,1.2,57.5,87.5,0.5,3.8,0.0,6.87
108,Dele Alli,4,0.9,32.4,76.3,0.0,0.7,0.2,6.87
109,Dominic Calvert-Lewin,1,0.4,15.4,64.0,0.1,0.3,0.0,6.87
110,Kyle Walker-Peters,0.0,0.4,34.7,76.9,0.0,1.0,0.0,6.86
111,Calum Chambers,1,0.5,56.9,82.4,0.3,2.5,0.0,6.86
112,John Fleck,2,1.3,33.3,80.3,1.1,1.3,0.1,6.86
113,Phil Foden,2,0.8,21.5,88.5,0.3,0.7,0.0,6.86
114,Matt Targett,2,1.0,33.8,72.6,0.8,1.8,0.1,6.86
115,Fernandinho,1,0.3,74.1,89.8,0.0,4.4,0.0,6.86
116,Luke Shaw,0.0,0.8,47.6,87.4,0.4,0.5,0.0,6.85
117,Jorginho,2,0.7,72.8,88.4,0.0,4.3,0.2,6.85
118,Ross Barkley,4,1.1,29.4,89.0,0.1,1.9,0.2,6.84
119,Jetro Willems,2,0.8,22.6,76.9,0.3,0.5,0.1,6.84
120,Tariq Lamptey,1,0.8,21.4,83.6,0.4,0.3,0.0,6.84
121,Dani Ceballos,2,1.2,52.1,87.9,0.4,3.2,0.1,6.84
122,Benjamin Mendy,2,1.1,58.1,88.4,1.2,1.7,0.0,6.83
123,Michael Keane,0.0,0.2,46.7,82.8,0.0,2.9,0.0,6.83
124,Pierre-Emile Højbjerg,1,0.9,55.2,78.1,0.3,3.2,0.1,6.83
125,Jan Bednarek,1,0.1,45.2,75.3,0.0,2.5,0.0,6.83
126,Yerry Mina,1,0.2,46.9,83.8,0.0,3.7,0.0,6.83
127,Jannik Vestergaard,0.0,0.3,43.3,77.1,0.1,2.2,0.0,6.82
128,James Tomkins,1,0.1,37.3,79.4,0.0,2.6,0.0,6.82
129,Toby Alderweireld,2,0.3,59.9,81.7,0.1,4.3,0.1,6.82
130,Enda Stevens,4,0.9,38.7,74.9,0.5,1.8,0.1,6.82
131,Rúben Neves,2,0.8,53.2,80.1,0.2,5.8,0.1,6.82
132,Sokratis Papastathopoulos,0.0,0.1,54.2,87.9,0.0,3.7,0.0,6.82
133,Oliver Norwood,1,1.3,52.8,82.3,1.4,6.1,0.0,6.82
134,Christian Benteke,1,0.8,14.0,54.3,0.0,0.3,0.1,6.81
135,Georginio Wijnaldum,0.0,0.5,43.9,90.8,0.0,1.1,0.0,6.81
136,Sander Berge,1,0.1,26.3,79.9,0.1,0.9,0.0,6.81
137,James McArthur,3,0.9,38.6,78.5,0.2,1.7,0.0,6.81
138,Jonny,2,0.7,31.1,81.3,0.3,0.6,0.0,6.81
139,Matt Ritchie,1,1.8,29.2,74.3,1.6,1.3,0.0,6.81
140,David McGoldrick,2,0.6,21.8,74.9,0.1,0.6,0.0,6.81
141,Nicolás Otamendi,0.0,0.2,63.9,92.4,0.0,2.5,0.0,6.8
142,Ryan Fredericks,3,0.8,31.7,74.1,0.6,1.1,0.0,6.8
143,James Justin,1,0.9,52.5,82.6,0.5,1.5,0.0,6.8
144,Adam Webster,1,0.4,60.6,83.1,0.1,3.7,0.0,6.79
145,Robert Snodgrass,5,1.4,21.0,77.8,1.6,0.7,0.0,6.79
146,Jan Vertonghen,1,0.1,47.9,82.8,0.0,1.7,0.0,6.79
147,Ashley Westwood,6,1.5,49.7,78.7,1.1,3.3,0.1,6.79
148,George Baldock,3,0.6,29.4,75.9,1,0.6,0.0,6.79
149,Angeliño,0.0,1.5,56.3,84.3,1.5,1.2,0.0,6.78
150,Granit Xhaka,2,0.5,61.4,88.1,0.1,4.1,0.0,6.78
151,Pedro,1,1.5,28.6,83.2,0.3,0.9,0.3,6.78
152,Moussa Djenepo,2,0.6,13.3,74.1,0.2,0.3,0.0,6.78
153,Joe Gomez,0.0,0.2,71.0,88.0,0.1,3.7,0.0,6.78
154,Antonio Rüdiger,0.0,0.3,74.6,86.8,0.1,5.7,0.0,6.77
155,Nick Pope,0.0,0.1,26.5,37.6,0.0,7.3,0.0,6.77
156,Grant Hanley,0.0,0.0,43.9,82.8,0.0,2.1,0.0,6.77
157,Ayoze Pérez,4,0.8,22.2,79.7,0.2,0.3,0.1,6.77
158,Kortney Hause,0.0,0.1,44.4,73.5,0.0,3.4,0.0,6.77
159,Kyle Walker-Peters,0.0,0.7,61.7,87.6,0.3,1.3,0.0,6.77
160,Ben Davies,0.0,0.5,44.2,76.6,0.6,1.4,0.0,6.77
161,Sam Byram,0.0,0.4,37.4,77.8,0.1,0.9,0.0,6.77
162,Mason Holgate,3,0.1,39.2,84.2,0.0,4.2,0.1,6.77
163,Joshua King,4,1.2,19.2,72.3,0.2,0.2,0.0,6.76
164,Ben Johnson,0.0,0.3,40.3,72.7,0.7,2.0,0.0,6.76
165,Harvey Barnes,8,1,19.4,79.5,0.1,0.3,0.1,6.76
166,Diogo Jota,1,0.9,24.8,79.8,0.3,0.7,0.0,6.76
167,Jean-Philippe Gbamin,0.0,0.0,35.0,71.4,0.0,1.0,0.0,6.76
168,Wesley,1,0.5,17.6,71.8,0.0,0.6,0.0,6.76
169,Cédric Soares,1,0.7,30.9,68.8,0.9,1.4,0.0,6.76
170,Ashley Young,0.0,1.6,47.6,80.6,1.8,2.3,0.0,6.76
171,Patrick van Aanholt,2,1.1,41.9,81.2,1.1,1.0,0.0,6.76
172,Fabian Schär,0.0,0.2,34.6,74.8,0.0,4.3,0.0,6.75
173,Nathan Aké,2,0.2,41.7,87.6,0.0,1.8,0.0,6.75
174,Andreas Christensen,0.0,0.2,62.2,91.4,0.0,2.5,0.1,6.75
175,Angelo Ogbonna,0.0,0.1,31.5,76.2,0.0,2.5,0.0,6.74
176,Chris Mepham,0.0,0.1,41.7,86.6,0.1,1.6,0.0,6.73
177,Daryl Janmaat,1,0.8,33.4,76.4,0.9,1.0,0.0,6.73
178,Mason Greenwood,1,0.5,16.0,86.3,0.0,0.6,0.0,6.73
179,Moussa Sissoko,1,0.6,43.0,87.5,0.1,1.2,0.0,6.73
180,Federico Fernández,2,0.1,34.7,77.0,0.2,3.1,0.0,6.73
181,Ondrej Duda,0.0,1.6,33.8,83.1,1.3,1.4,0.2,6.72
182,Kasper Schmeichel,0.0,0.1,27.2,75.4,0.0,6.5,0.0,6.72
183,Chris Wood,1,0.7,14.4,63.0,0.0,0.1,0.0,6.72
184,Martin Dúbravka,0.0,0.0,25.5,50.6,0.0,7.9,0.0,6.72
185,Steve Cook,0.0,0.1,43.8,79.2,0.0,2.7,0.0,6.72
186,Dean Henderson,0.0,0.0,25.9,36.8,0.0,7.4,0.0,6.72
187,Isaac Hayden,2,0.5,27.6,79.0,0.2,0.6,0.0,6.72
188,Craig Dawson,0.0,0.2,32.3,77.5,0.0,3.0,0.0,6.72
189,Ismaila Sarr,4,0.9,17.6,81.5,0.6,0.3,0.0,6.71
190,Yves Bissouma,0.0,0.2,28.1,85.0,0.0,1.6,0.0,6.71
191,Alex McCarthy,0.0,0.0,26.6,51.5,0.0,7.2,0.0,6.71
192,Mesut Özil,2,2.1,46.4,88.3,1.1,1.2,0.0,6.71
193,Josh Brownhill,0.0,0.3,33.1,82.5,0.0,1.0,0.0,6.71
194,Shane Duffy,0.0,0.1,33.7,80.7,0.1,2.3,0.0,6.71
195,Eric Dier,2,0.4,48.1,80.7,0.0,2.5,0.1,6.71
196,Victor Lindelöf,0.0,0.1,59.8,86.5,0.0,2.1,0.0,6.71
197,Emerson,0.0,1.3,47.9,85.1,0.9,1.5,0.0,6.71
198,Brandon Williams,0.0,0.8,32.5,84.6,0.2,1.0,0.1,6.71
199,Tanguy Ndombele,2,0.6,30.1,85.6,0.1,0.9,0.0,6.71
200,Jefferson Lerma,2,0.4,42.4,78.7,0.0,2.9,0.0,6.7
201,Ilkay Gündogan,1,1.1,63.0,91.9,0.3,3.4,0.0,6.7
202,Oleksandr Zinchenko,0.0,1.1,63.7,90.7,0.7,1.7,0.0,6.7
203,John Lundstram,3,0.6,34.6,82.7,0.3,2.5,0.1,6.7
204,Christian Kabasele,2,0.2,24.8,72.7,0.0,2.2,0.0,6.7
205,Miguel Almirón,2,0.9,23.0,80.2,0.2,0.6,0.1,6.7
206,Jamaal Lascelles,0.0,0.1,35.3,79.8,0.0,2.2,0.0,6.7
207,Conor Hourihane,5,1.4,22.7,82.7,1,0.7,0.0,6.69
208,Aaron Ramsdale,1,0.1,25.5,52.0,0.0,5.5,0.0,6.69
209,Mattéo Guendouzi,1,0.5,48.0,88.4,0.0,2.9,0.1,6.69
210,Gary Cahill,1,0.1,40.2,84.9,0.0,2.9,0.0,6.69
211,Eric García,0.0,0.2,56.0,93.1,0.1,2.0,0.0,6.69
212,Vicente Guaita,0.0,0.0,25.3,49.5,0.0,6.3,0.0,6.69
213,Steven Alzate,0.0,0.7,31.7,83.9,0.2,0.7,0.1,6.69
214,Leander Dendoncker,0.0,0.2,34.8,83.3,0.1,1.7,0.0,6.68
215,John Stones,0.0,0.1,64.7,94.2,0.0,3.3,0.0,6.68
216,Luka Milivojevic,1,0.9,46.2,82.0,1,3.4,0.0,6.67
217,Scott Dann,1,0.3,36.4,81.3,0.1,2.3,0.0,6.67
218,Ashley Barnes,0.0,0.3,13.2,54.6,0.0,0.2,0.0,6.67
219,Joelinton,2,0.8,21.6,76.7,0.1,0.3,0.1,6.67
220,Matthew Lowton,1,0.6,32.4,68.6,0.5,2.4,0.0,6.67
221,Jeremy Ngakia,0.0,0.0,21.2,53.8,0.2,1.2,0.0,6.67
222,Mark Noble,3,1.3,45.6,82.8,0.4,3.4,0.1,6.67
223,Abdoulaye Doucouré,2,1,45.4,78.4,0.1,1.1,0.0,6.67
224,Cheikhou Kouyaté,1,0.3,24.3,73.9,0.1,0.7,0.0,6.67
225,Shane Long,2,0.8,14.7,54.1,0.1,0.1,0.0,6.67
226,Aaron Mooy,2,1.3,31.3,81.4,0.7,1.4,0.1,6.67
227,Mat Ryan,0.0,0.0,32.1,79.2,0.0,6.8,0.0,6.67
228,Davinson Sánchez,0.0,0.0,53.2,85.9,0.0,2.2,0.0,6.66
229,Joel Ward,0.0,0.2,33.1,71.2,0.2,1.5,0.0,6.66
230,Stuart Armstrong,3,0.6,19.3,77.0,0.2,0.4,0.1,6.66
231,Neal Maupay,3,0.7,18.1,79.6,0.1,0.4,0.0,6.66
232,Martin Kelly,1,0.3,30.0,70.5,0.3,1.7,0.0,6.66
233,Adam Masina,0.0,0.4,26.8,63.3,0.5,1.8,0.0,6.66
234,Kevin Long,0.0,0.0,25.0,74.0,0.0,1.4,0.0,6.65
235,Gylfi Sigurdsson,3,1.5,29.1,83.4,1.1,1.3,0.0,6.65
236,Jarrad Branthwaite,0.0,0.0,55.8,87.9,0.0,3.3,0.0,6.65
237,Pascal Groß,4,2,31.0,79.5,1.6,1.4,0.1,6.65
238,Bukayo Saka,5,0.8,26.0,81.5,0.3,0.7,0.1,6.65
239,Davy Pröpper,2,0.8,51.0,84.2,0.1,2.0,0.0,6.65
240,Dale Stephens,1,0.6,50.8,85.7,0.0,3.3,0.1,6.65
241,Erik Pieters,4,0.8,31.0,72.1,0.5,1.2,0.1,6.65
242,Paulo Gazzaniga,0.0,0.1,25.3,59.4,0.0,4.2,0.0,6.65
243,Kieran Tierney,1,0.4,29.4,78.5,0.5,1.2,0.0,6.64
244,Kenny McLean,1,0.6,45.4,79.4,0.3,2.2,0.1,6.64
245,Neco Williams,0.0,0.3,27.8,80.8,0.7,1.8,0.2,6.64
246,Héctor Bellerín,0.0,0.2,38.0,82.1,0.1,0.9,0.0,6.64
247,Paul Dummett,0.0,0.3,28.1,71.7,0.1,1.6,0.0,6.64
248,Erik Lamela,1,0.7,21.6,83.7,0.3,0.7,0.1,6.64
249,Nacho Monreal,0.0,1.0,59.0,87.6,0.0,1.3,0.0,6.64
250,Craig Cathcart,0.0,0.1,31.5,80.6,0.0,2.3,0.0,6.63
251,Ainsley Maitland-Niles,2,0.6,42.0,81.9,0.3,1.8,0.0,6.63
252,Kelechi Iheanacho,3,0.8,13.4,80.9,0.0,0.3,0.1,6.63
253,Alex Oxlade Chamberlain,1,0.6,23.4,83.2,0.2,1.4,0.0,6.63
254,Tyrone Mings,2,0.2,41.9,78.0,0.0,3.5,0.0,6.63
255,Douglas Luiz,2,0.5,33.6,82.6,0.2,2.6,0.0,6.63
256,Rui Patrício,0.0,0.0,19.4,59.9,0.0,7.3,0.0,6.63
257,Will Hughes,1,0.8,28.0,78.3,0.7,0.4,0.0,6.63
258,Jeffrey Schlupp,1,0.4,18.5,75.8,0.1,0.5,0.0,6.62
259,Issa Diop,1,0.2,30.4,78.0,0.0,1.5,0.0,6.62
260,Jóhann Gudmundsson,1,1.1,13.3,73.8,1.3,0.7,0.0,6.62
261,Giovani Lo Celso,2,1,34.5,85.0,0.4,1.5,0.1,6.62
262,Alisson,1,0.0,27.8,84.6,0.0,4,0.0,6.62
263,Lukasz Fabianski,0.0,0.0,22.9,50.9,0.0,8,0.0,6.62
264,Cédric Soares,0.0,0.2,19.8,79.8,0.2,1.2,0.0,6.62
265,Ederson,0.0,0.0,25.7,86.0,0.0,3.5,0.0,6.62
266,Aaron Cresswell,0.0,0.8,40.4,74.6,0.8,2.2,0.0,6.62
267,Tim Krul,0.0,0.0,38.4,64.2,0.0,6.9,0.0,6.61
268,Daniel James,6,0.8,21.2,78.7,0.5,0.4,0.1,6.61
269,Steven Bergwijn,1,0.9,17.4,86.1,0.3,0.0,0.0,6.61
270,Björn Engels,0.0,0.1,38.1,84.2,0.1,2.9,0.0,6.61
271,Jack Cork,0.0,0.4,30.8,77.9,0.0,1.6,0.0,6.61
272,Jack Robinson,0.0,0.3,41.5,78.7,0.2,2.3,0.0,6.61
273,Jack Stephens,3,0.3,45.6,72.4,0.0,3.6,0.1,6.6
274,Christoph Zimmermann,1,0.1,38.9,79.0,0.0,2.7,0.0,6.6
275,Andy Carroll,4,0.6,10.9,61.1,0.1,0.4,0.0,6.6
276,Ryan Bertrand,1,0.9,38.4,76.0,1.1,1.3,0.1,6.6
277,Arthur Masuaku,1,0.4,29.6,80.3,0.3,1,0.0,6.6
278,Sebastian Prödl,0.0,0.0,11.0,54.5,0.0,0.0,0.0,6.59
279,Tariq Lamptey,0.0,1,7.0,100.0,0.0,0.0,0.0,6.59
280,Trézéguet,1,0.6,10.7,75.2,0.3,0.3,0.0,6.59
281,Séamus Coleman,1,0.3,30.5,78.0,0.1,1.2,0.0,6.59
282,Javier Manquillo,1,0.2,22.6,75.4,0.2,0.8,0.0,6.59
283,Todd Cantwell,2,0.9,28.8,81.9,0.0,0.8,0.0,6.59
284,Solly March,1,0.7,25.9,77.6,0.7,1.3,0.1,6.59
285,Jay Rodriguez,1,0.2,12.9,69.8,0.0,0.2,0.0,6.59
286,Rúben Vinagre,0.0,0.3,15.1,76.9,0.6,0.4,0.0,6.58
287,Wayne Hennessey,0.0,0.0,32.3,44.3,0.0,11.7,0.0,6.58
288,David Luiz,1,0.1,54.5,85.1,0.1,4.9,0.1,6.58
289,Jack Stacey,2,0.5,31.6,74.0,0.2,1.5,0.0,6.58
290,Christian Fuchs,0.0,0.2,51.2,80.8,0.2,2.4,0.0,6.58
291,Tom Heaton,0.0,0.0,26.4,52.2,0.0,6.0,0.0,6.57
292,Ryan Fraser,4,1.6,27.5,79.9,1,1.0,0.1,6.57
293,David de Gea,0.0,0.0,20.7,74.4,0.0,2.5,0.0,6.57
294,Maximilian Kilman,0.0,0.0,32.7,76.5,0.0,0.3,0.0,6.57
295,Harry Winks,0.0,0.6,54.6,90.3,0.2,2.5,0.1,6.57
296,James Milner,2,0.5,34.0,87.0,0.1,2.2,0.1,6.56
297,Alex Iwobi,0.0,1,22.3,79.7,0.5,1.1,0.2,6.56
298,Bernard,2,0.9,20.0,77.0,0.2,0.6,0.1,6.56
299,Adam Smith,1,0.4,35.0,79.5,0.3,1.1,0.0,6.56
300,Roberto Jiménez,0.0,0.0,25.4,42.4,0.0,6.1,0.0,6.56
301,Callum Hudson-Odoi,5,0.9,18.7,85.9,0.8,1.3,0.0,6.56
302,Andros Townsend,1,0.5,16.4,76.6,0.7,0.5,0.0,6.56
303,Nampalys Mendy,0.0,0.4,29.9,90.9,0.3,1.4,0.0,6.55
304,Marc Albrighton,3,1,20.4,75.2,0.6,1.2,0.1,6.55
305,Oriol Romeu,0.0,0.6,35.9,80.7,0.1,1.5,0.0,6.55
306,Manuel Lanzini,2,1.3,31.5,86.9,0.6,1.0,0.0,6.55
307,Rob Holding,0.0,0.0,43.9,87.2,0.0,2.5,0.0,6.55
308,Ahmed El Mohamady,1,1.2,27.7,79.7,1.1,1.8,0.0,6.55
309,Andreas Pereira,3,1.3,28.0,78.3,0.4,1.2,0.0,6.55
310,Max Aarons,1,0.6,37.2,78.9,0.4,1.1,0.0,6.55
311,Jeff Hendrick,2,0.6,22.7,75.6,0.3,0.8,0.0,6.55
312,Leandro Trossard,3,1.4,22.9,74.5,0.6,1.3,0.0,6.54
313,Anwar El Ghazi,4,0.9,14.1,72.4,0.8,0.4,0.0,6.54
314,Simon Francis,0.0,0.3,34.7,75.6,0.2,2.0,0.0,6.54
315,Phil Jagielka,0.0,0.0,12.5,80.0,0.2,0.7,0.0,6.54
316,Teemu Pukki,3,0.8,14.7,79.8,0.0,0.1,0.0,6.53
317,Leighton Baines,0.0,0.9,19.4,86.5,1.3,0.4,0.0,6.53
318,Kiko Femenía,0.0,0.6,34.0,78.6,0.7,1.3,0.0,6.53
319,Lucas Torreira,1,0.5,31.1,87.8,0.1,1.2,0.0,6.52
320,Sofiane Boufal,2,0.8,14.4,77.4,0.2,0.3,0.0,6.52
321,Ben Foster,0.0,0.0,28.7,40.4,0.0,8.5,0.0,6.52
322,Harry Wilson,0.0,0.5,18.5,76.0,0.1,1.4,0.1,6.52
323,Martín Montoya,1,0.8,37.2,76.5,0.5,1.8,0.0,6.52
324,Fabián Balbuena,0.0,0.1,29.6,71.6,0.0,2.1,0.0,6.51
325,Tom Trybull,0.0,0.2,38.4,92.0,0.0,1.7,0.0,6.51
326,Christian Eriksen,2,1.2,33.7,80.3,0.6,1.5,0.1,6.51
327,Andriy Yarmolenko,1,0.8,17.5,80.6,0.2,1.0,0.0,6.51
328,Conor Coady,0.0,0.1,48.7,85.0,0.0,7.6,0.1,6.51
329,Junior Stanislas,0.0,0.8,17.4,76.6,0.5,0.3,0.1,6.51
330,Callum Wilson,1,0.8,14.6,64.5,0.1,0.3,0.0,6.51
331,Alexander Tettey,1,0.2,43.1,88.1,0.0,1.6,0.0,6.51
332,Florian Lejeune,0.0,0.2,32.8,69.0,0.0,2.3,0.0,6.51
333,Onel Hernández,2,0.7,12.0,77.2,0.0,0.1,0.0,6.5
334,Pepe Reina,0.0,0.1,28.8,67.0,0.0,8.4,0.0,6.5
335,Sead Kolasinac,2,0.4,34.6,85.6,0.2,0.8,0.0,6.5
336,Demarai Gray,3,0.8,13.9,87.3,0.4,0.5,0.0,6.49
