,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
127,Marcos Llorente,2.3,1.0,2.1,0.0,1.6,1.4,0.0,0.0,0.0,0.0,0.1,0.6,1.0,1.0,0.1,1.1,0.6,0.0,0.6,53.6,93.1,0.0,5.7,0.0
128,Theo Hernández,2.3,1.4,1.2,0.1,1.5,0.7,0.2,0.0,1.0,2.0,1.0,0.8,1.8,2.9,0.2,1.1,1.5,2.0,0.8,37.9,82.8,0.4,0.7,0.0
129,Mikel Oyarzabal,1.0,0.4,0.9,0.1,0.6,1.0,0.1,1.0,13.0,2.0,1.8,1.2,1.3,1.0,0.3,2.1,2.9,2.0,1.2,25.0,73.9,0.5,0.8,0.1
130,Karl Toko Ekambi,0.3,0.3,0.8,0.0,0.3,0.4,0.0,0.0,10.0,1.0,1.7,0.8,1.5,0.9,0.6,0.8,1.9,1.0,0.8,14.7,74.7,0.1,0.4,0.0
131,Javi López,2.7,1.7,1.4,0.3,3.3,1.4,0.2,0.0,0.0,0.0,0.3,0.7,0.8,1.5,0.0,0.7,0.9,0.0,0.7,37.0,78.1,0.4,1.3,0.0
132,Iker Muniain,0.9,0.4,0.8,0.0,0.2,0.7,0.1,0.0,7.0,4.0,0.7,0.9,1.9,2.3,0.0,1.6,1.5,4.0,0.9,34.9,85.9,0.2,1.0,0.2
133,Andriy Lunin,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,21.0,61.0,0.0,7.2,0.0
134,Oier Olazábal,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,22.8,54.4,0.0,7.0,0.0
135,Joel Robles,0.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,76.7,0.0,6.2,0.0
136,Djené Dakonam,1.6,2.2,1.5,0.9,4.4,0.5,0.3,0.0,0.0,0.0,0.4,0.1,0.5,0.9,0.0,0.3,0.5,0.0,0.1,28.6,71.9,0.1,3.1,0.0
137,Igor Zubeldia,1.8,1.4,1.1,0.0,1.7,1.0,0.2,0.0,0.0,1.0,0.5,0.2,1.2,0.4,0.0,0.8,0.6,1.0,0.2,36.4,85.8,0.0,2.4,0.0
138,Marcelo,1.5,0.7,0.8,0.3,0.6,1.0,0.1,0.0,2.0,2.0,1.5,1.4,1.4,0.9,0.2,0.6,1.2,2.0,1.4,57.6,83.5,0.8,3.4,0.0
139,Alejandro Catena,2.0,4.0,2.0,0.5,4.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,49.5,85.9,0.0,2.5,0.0
140,Toni Villa,2.0,0.5,1.1,0.0,0.2,1.0,0.0,0.0,2.0,2.0,1.3,0.9,2.1,1.6,0.1,2.3,1.8,2.0,0.9,21.2,78.0,0.3,0.6,0.0
141,Sergi Enrich,0.8,0.2,1.9,0.0,0.3,0.7,0.0,0.0,7.0,4.0,1.9,0.8,0.3,0.9,1.1,1.3,2.0,4.0,0.8,26.4,71.5,0.0,0.6,0.0
142,Munir El Haddadi,1.1,0.4,1.1,0.1,0.5,0.3,0.0,0.0,5.0,1.0,2.1,0.7,0.7,1.5,0.6,0.9,1.3,1.0,0.7,19.9,74.2,0.1,0.3,0.0
143,Joseba Zaldua,1.4,1.5,1.3,0.0,2.5,0.7,0.1,0.0,1.0,2.0,0.2,0.5,0.8,2.5,0.0,0.4,1.2,2.0,0.5,34.6,77.4,0.8,1.5,0.0
144,Ramiro Funes Mori,1.3,1.4,1.0,0.6,4.7,0.8,0.8,1.0,2.0,1.0,0.8,0.2,0.2,0.7,0.1,0.2,0.4,1.0,0.2,39.1,81.0,0.0,4.0,0.0
145,Manu Morlanes,2.1,0.5,1.3,0.0,0.9,1.2,0.3,0.0,0.0,3.0,0.3,0.9,0.7,0.6,0.0,0.6,0.3,3.0,0.9,32.0,84.1,0.0,2.2,0.2
146,Borja García,1.2,1.2,0.6,0.0,0.4,0.7,0.1,0.0,1.0,3.0,1.0,1.1,1.1,3.1,0.1,1.6,1.9,3.0,1.1,39.0,82.8,0.3,2.3,0.3
147,Dídac Vilá,2.4,2.0,1.4,0.1,3.0,1.0,0.4,0.0,0.0,2.0,0.9,0.7,0.3,1.1,0.0,0.6,1.0,2.0,0.7,41.1,73.2,0.4,2.5,0.0
148,William Carvalho,1.5,0.4,0.8,0.0,1.0,0.4,0.0,0.0,0.0,5.0,0.3,0.6,1.4,1.2,0.1,1.2,0.6,5.0,0.6,63.5,89.0,0.0,3.4,0.1
149,Sergi Guardiola,1.1,0.3,2.2,0.0,1.0,0.6,0.0,0.0,3.0,1.0,2.7,0.5,1.1,1.8,0.8,1.9,2.7,1.0,0.5,20.4,65.6,0.1,0.9,0.1
150,David Juncà,2.6,1.7,1.2,0.4,2.1,0.9,0.3,0.0,0.0,3.0,0.3,0.8,0.6,1.0,0.0,0.3,0.7,3.0,0.8,39.5,83.5,0.6,1.5,0.0
151,Gerard Moreno,0.6,0.3,1.1,0.0,1.1,0.5,0.3,0.0,8.0,1.0,2.0,1.1,0.9,1.1,0.6,1.4,2.1,1.0,1.1,21.1,71.8,0.1,1.3,0.1
152,Abdoulaye Ba,1.8,1.1,0.9,0.8,6.0,0.4,0.7,0.0,1.0,0.0,0.3,0.1,0.2,0.5,0.0,0.1,0.5,0.0,0.1,40.3,82.4,0.0,3.7,0.0
153,Lucas Olaza,2.9,0.8,0.7,0.1,1.3,0.4,0.6,0.0,0.0,2.0,0.0,0.7,0.5,0.5,0.0,0.2,0.5,2.0,0.7,37.2,79.3,0.8,2.2,0.0
154,Nemanja Maksimovic,2.1,2.0,0.5,0.1,0.8,1.1,0.4,0.0,1.0,0.0,0.9,0.3,0.3,0.3,0.0,0.6,0.8,0.0,0.3,21.4,75.6,0.0,0.8,0.0
155,Samuel Chukwueze,0.7,0.4,0.8,0.0,0.0,0.8,0.1,0.0,5.0,2.0,2.2,0.8,2.0,0.8,0.7,1.2,1.7,2.0,0.8,19.4,73.4,0.1,1.0,0.0
156,Mario Suárez,2.6,1.0,1.5,0.1,1.2,0.9,0.2,0.0,2.0,0.0,1.3,0.7,1.1,1.9,0.1,1.1,1.0,0.0,0.7,41.3,79.2,0.1,2.3,0.0
157,Marco Asensio,0.4,0.5,0.6,0.0,0.1,0.7,0.0,0.0,1.0,4.0,1.5,1.0,1.4,0.7,0.3,0.5,1.5,4.0,1.0,30.4,86.8,0.8,1.0,0.2
158,Kenneth Omeruo,1.8,1.3,0.6,0.4,5.6,0.3,0.4,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,0.1,0.4,0.0,0.1,34.4,80.3,0.0,3.7,0.0
159,Sergi Darder,1.8,0.6,0.9,0.1,0.7,1.3,0.1,0.0,4.0,2.0,1.6,1.1,1.0,0.9,0.0,0.7,1.3,2.0,1.1,36.3,79.8,0.6,1.9,0.2
160,Raphaël Varane,1.0,1.0,0.3,0.7,4.3,0.1,0.3,0.0,2.0,0.0,0.6,0.1,0.2,0.4,0.0,0.2,0.4,0.0,0.1,53.3,89.0,0.0,4.1,0.0
161,Adrián Embarba,1.5,0.8,1.2,0.1,0.3,1.1,0.1,0.0,5.0,6.0,1.4,1.5,1.3,1.0,0.3,1.4,2.1,6.0,1.5,16.2,71.9,1.5,0.6,0.1
162,Cristian Tello,1.1,0.6,0.2,0.0,0.3,0.6,0.0,0.0,4.0,6.0,1.2,1.0,0.9,0.4,0.2,0.5,1.0,6.0,1.0,26.8,85.5,0.3,1.1,0.0
163,Tomás Pina,2.3,1.5,2.1,0.0,1.4,1.0,0.1,0.0,2.0,0.0,0.4,0.8,0.4,1.8,0.0,0.6,1.0,0.0,0.8,37.6,82.8,0.0,1.6,0.0
164,Rubén Duarte,2.2,1.7,1.1,0.3,3.3,0.9,0.4,0.0,0.0,0.0,0.7,0.8,0.2,1.8,0.0,0.2,0.6,0.0,0.8,27.9,67.2,0.8,2.3,0.0
165,Carlos Soler,1.3,0.6,1.7,0.0,1.0,1.6,0.2,1.0,2.0,6.0,1.3,1.1,0.8,1.6,0.0,1.0,1.5,6.0,1.1,29.1,79.5,0.5,1.2,0.1
166,Mikel Vesga,1.9,1.5,1.2,0.0,1.0,2.4,0.2,0.0,1.0,1.0,0.5,0.6,0.7,0.9,0.0,1.1,1.5,1.0,0.6,30.2,80.1,0.2,1.6,0.0
167,Bernardo Espinosa,0.6,1.3,1.1,0.8,6.3,0.3,1.0,0.0,1.0,1.0,0.5,0.3,0.1,0.2,0.1,0.1,0.3,1.0,0.3,44.9,86.0,0.0,3.3,0.0
168,Vinícius Júnior,0.6,0.4,0.7,0.0,0.0,0.7,0.1,0.0,2.0,0.0,2.3,0.8,2.3,1.2,0.4,1.3,1.5,0.0,0.8,15.8,76.1,0.3,0.3,0.1
169,Víctor Laguardia,1.3,1.5,0.7,0.8,6.2,0.3,0.5,1.0,1.0,2.0,0.5,0.2,0.0,0.4,0.1,0.1,0.2,2.0,0.2,35.2,70.5,0.0,4.2,0.0
170,Raúl García,2.1,1.1,1.1,0.6,2.9,0.5,0.4,0.0,0.0,1.0,0.5,0.6,0.9,0.9,0.1,0.6,0.8,1.0,0.6,33.6,73.2,1.0,1.8,0.0
171,Dani Ceballos,1.4,0.7,0.7,0.0,0.2,0.9,0.0,0.0,3.0,0.0,1.0,1.0,0.6,1.7,0.0,1.2,1.0,0.0,1.0,44.1,92.6,0.1,2.0,0.0
172,Mauro Arambarri,1.8,0.9,2.0,0.1,1.0,1.6,0.3,1.0,1.0,2.0,0.9,0.5,1.0,1.7,0.0,0.8,1.1,2.0,0.5,22.4,69.4,0.1,3.2,0.0
173,David Soria,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,28.0,40.4,0.0,10.1,0.0
174,Keylor Navas,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,23.6,75.0,0.0,4.0,0.0
175,Jason,1.5,1.5,0.9,0.1,0.8,1.7,0.1,0.0,2.0,5.0,1.1,1.0,1.0,1.7,0.1,1.1,1.5,5.0,1.0,21.7,69.1,0.4,1.0,0.1
176,Juanpe,1.5,1.7,1.2,0.5,4.0,0.6,0.5,0.0,0.0,0.0,0.6,0.2,0.3,0.3,0.1,0.0,0.3,0.0,0.2,46.9,81.5,0.0,3.5,0.0
177,Jorge Pulido,2.0,1.5,1.6,0.5,4.7,0.6,0.6,1.0,3.0,3.0,0.6,0.4,0.2,1.0,0.2,0.3,0.5,3.0,0.4,28.8,75.4,0.2,1.8,0.0
178,Asier Illarramendi,1.7,1.3,1.5,0.0,1.9,1.3,0.4,0.0,1.0,1.0,0.6,0.5,0.3,1.5,0.0,0.6,1.0,1.0,0.5,53.8,84.9,0.2,3.0,0.2
179,Diego Llorente,1.2,1.2,1.0,0.8,3.8,0.6,0.7,1.0,0.0,0.0,0.3,0.1,0.1,0.6,0.0,0.1,0.2,0.0,0.1,52.3,84.8,0.0,4.1,0.0
180,Álvaro Odriozola,2.0,0.8,1.1,0.5,0.9,0.3,0.1,0.0,0.0,2.0,0.1,1.3,0.5,1.4,0.4,0.7,1.1,2.0,1.3,42.4,90.6,0.7,1.0,0.0
181,Willian José,0.2,0.0,1.1,0.0,0.9,0.2,0.2,0.0,11.0,5.0,1.8,1.2,0.6,1.0,0.6,1.7,1.5,5.0,1.2,24.4,74.8,0.1,2.0,0.0
182,Brahim Díaz,1.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,1.0,1.0,0.8,0.8,1.9,1.6,0.0,0.9,2.0,1.0,0.8,18.1,85.9,0.0,0.1,0.1
183,Christian Rivera,1.7,1.4,0.8,0.0,1.2,0.6,0.2,0.0,2.0,0.0,0.6,0.5,0.8,0.5,0.0,0.7,1.0,0.0,0.5,31.0,79.5,0.0,1.7,0.0
184,Denis Cheryshev,1.7,0.6,1.6,0.0,0.4,0.7,0.1,0.0,2.0,2.0,1.2,1.4,0.7,0.7,0.4,0.6,1.6,2.0,1.4,22.4,69.0,0.7,0.8,0.0
185,Unai Bustinza,1.6,2.1,1.2,0.5,4.2,0.6,0.5,0.0,0.0,1.0,0.2,0.4,0.1,1.2,0.0,0.3,0.4,1.0,0.4,34.6,71.4,0.2,3.4,0.0
186,Fernando Pacheco,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,27.3,52.4,0.0,9.3,0.0
187,Daniel Wass,1.1,1.1,0.9,0.1,1.3,0.7,0.1,1.0,1.0,3.0,0.9,1.0,0.3,1.3,0.1,0.4,0.8,3.0,1.0,35.9,78.0,0.5,1.4,0.0
188,Ibai Gómez,0.8,0.4,0.1,0.0,0.8,0.7,0.0,0.0,3.0,2.0,2.3,1.2,0.8,0.5,0.0,1.2,1.6,2.0,1.2,27.8,72.3,0.9,1.7,0.0
189,Álex Moreno,1.8,1.1,1.1,0.5,2.2,0.7,0.3,0.0,1.0,1.0,0.7,0.9,1.6,1.2,0.2,1.2,1.5,1.0,0.9,30.6,76.3,0.4,1.3,0.0
190,Néstor Araújo,1.3,1.1,0.5,0.6,4.6,0.1,0.7,0.0,3.0,0.0,0.4,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.1,46.6,86.0,0.1,2.5,0.0
191,Rodrigo Ely,1.6,1.4,1.4,0.6,5.4,0.4,1.4,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.6,0.0,0.4,32.0,71.3,0.0,3.8,0.0
192,Fernando Calero,1.4,1.5,1.0,0.5,4.6,0.4,0.9,0.0,1.0,0.0,0.3,0.1,0.3,0.3,0.0,0.1,0.3,0.0,0.1,40.3,83.6,0.0,2.8,0.0
193,Andrés Fernández,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,28.5,69.0,0.0,8.8,0.0
194,Álex Gálvez,2.2,2.6,1.3,1.1,4.1,0.8,0.1,0.0,1.0,0.0,0.4,0.2,0.1,0.8,0.1,0.2,0.2,0.0,0.2,40.5,81.1,0.0,2.8,0.1
195,Enis Bardhi,1.9,0.9,1.7,0.0,0.9,1.6,0.1,0.0,3.0,4.0,1.8,0.8,1.2,1.3,0.1,1.6,1.9,4.0,0.8,30.6,76.4,0.4,1.6,0.1
196,Yassine Bounou,0.0,0.0,0.0,0.0,0.5,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,26.5,62.7,0.0,7.1,0.0
197,Raúl Navas,1.4,1.3,0.6,0.7,3.8,0.5,0.6,0.0,0.0,0.0,0.3,0.4,0.3,0.8,0.1,0.0,0.3,0.0,0.4,54.0,86.6,0.1,4.1,0.0
198,Alfonso Pedraza,1.7,0.9,1.2,0.1,1.3,1.2,0.2,0.0,3.0,3.0,1.1,0.7,0.9,0.4,0.2,0.4,1.4,3.0,0.7,20.9,75.8,0.5,0.5,0.1
199,Gabriel Mercado,1.5,1.1,1.4,0.3,3.0,0.8,0.5,0.0,2.0,1.0,0.5,0.1,0.0,0.8,0.1,0.1,0.1,1.0,0.1,32.3,82.0,0.1,1.8,0.0
200,Aitor Fernández,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,23.4,52.9,0.0,6.4,0.0
201,Roberto Santamaría,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,27.3,50.0,0.0,11.2,0.0
202,David López,1.3,1.3,0.9,0.9,3.1,0.6,0.6,1.0,0.0,0.0,0.4,0.2,0.3,0.8,0.0,0.1,0.3,0.0,0.2,57.5,88.3,0.0,4.4,0.0
203,Diego López,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,28.1,65.9,0.0,6.9,0.0
204,Iván Ramis,1.1,0.9,0.5,1.2,3.0,0.3,0.2,0.0,0.0,0.0,0.8,0.0,0.2,0.5,0.1,0.0,0.2,0.0,0.0,38.5,79.4,0.0,5.4,0.0
205,Pablo Fornals,1.4,0.7,0.9,0.0,0.5,1.1,0.1,0.0,2.0,3.0,1.7,1.3,1.1,1.2,0.1,1.5,1.7,3.0,1.3,32.3,78.1,0.2,1.5,0.1
206,Thibaut Courtois,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,24.9,72.5,0.0,3.9,0.0
207,Santi Mina,0.6,0.1,1.3,0.0,0.6,0.7,0.1,0.0,7.0,5.0,1.4,0.5,0.4,1.4,0.4,1.6,1.8,5.0,0.5,15.4,73.0,0.1,0.5,0.1
208,Vasyl Kravets,2.7,0.7,1.8,0.0,1.3,1.2,0.2,0.0,0.0,0.0,0.7,1.0,1.2,0.5,0.0,0.8,1.2,0.0,1.0,27.5,75.8,1.0,1.0,0.0
209,Míchel,1.7,1.2,1.2,0.0,0.7,1.6,0.1,0.0,1.0,2.0,0.6,1.5,0.6,0.6,0.1,0.7,1.1,2.0,1.5,45.8,84.7,0.9,4.5,0.0
210,Mario Gaspar,2.0,1.4,1.6,0.3,2.7,0.6,0.4,0.0,1.0,2.0,0.8,0.5,0.4,0.4,0.0,0.4,0.5,2.0,0.5,34.0,77.2,0.3,1.2,0.0
211,Kiko Olivas,1.5,1.3,0.5,0.5,4.7,0.7,0.5,0.0,0.0,0.0,0.2,0.1,0.5,1.1,0.0,0.2,0.3,0.0,0.1,38.5,88.1,0.0,2.2,0.0
212,Sidnei,2.0,1.7,0.6,0.5,2.1,0.7,0.3,0.0,1.0,0.0,0.4,0.1,0.5,0.7,0.0,0.3,0.5,0.0,0.1,51.8,89.5,0.0,3.0,0.0
213,Joris Gnagnon,1.6,1.4,1.1,0.1,2.1,0.4,0.3,0.0,0.0,0.0,0.4,0.3,0.4,1.0,0.0,0.7,0.3,0.0,0.3,36.9,90.3,0.0,1.6,0.0
214,Sergi Gómez,1.5,1.3,0.9,0.5,4.0,0.3,0.6,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.1,0.1,0.1,0.0,0.2,45.5,84.6,0.1,4.4,0.0
215,Santiago Comesaña,2.2,1.2,1.1,0.1,1.6,1.6,0.2,0.0,1.0,1.0,0.3,0.5,1.0,1.1,0.0,1.2,0.7,1.0,0.5,42.7,84.9,0.1,3.4,0.0
216,Anaitz Arbilla,1.2,1.8,0.6,1.3,3.6,0.4,0.2,0.0,1.0,2.0,0.7,0.2,0.2,0.2,0.0,0.2,0.6,2.0,0.2,44.6,75.3,0.0,6.6,0.0
217,Charles,0.2,0.1,1.1,0.1,0.4,0.3,0.0,0.0,14.0,1.0,1.9,0.4,0.0,0.9,0.4,0.5,1.0,1.0,0.4,16.0,69.4,0.0,0.2,0.0
218,Yangel Herrera,3.0,0.9,2.0,0.2,1.8,1.3,0.1,0.0,0.0,0.0,0.9,0.3,0.9,1.4,0.0,1.3,1.1,0.0,0.3,27.1,75.8,0.1,0.9,0.0
219,Moi Gómez,1.2,0.8,1.3,0.0,0.7,1.0,0.1,0.0,2.0,7.0,0.7,1.4,0.9,0.7,0.0,1.0,1.2,7.0,1.4,39.4,82.8,0.8,3.5,0.0
220,Paulo Oliveira,1.8,1.3,0.7,1.5,4.1,0.6,0.4,1.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0.0,36.1,68.7,0.0,4.6,0.0
221,Neto,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20.3,48.6,0.0,5.3,0.0
222,Pablo Hervías,0.3,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.0,1.0,1.3,2.0,2.0,1.7,0.0,1.3,0.0,1.0,2.0,15.7,80.9,1.7,0.0,0.0
223,Juanfran,1.6,0.9,0.8,0.1,1.4,0.6,0.2,0.0,0.0,2.0,0.0,0.9,0.5,0.5,0.1,0.5,0.5,2.0,0.9,35.0,82.2,0.8,1.1,0.0
224,Óscar Plano,1.9,0.7,2.1,0.0,0.6,1.0,0.1,0.0,3.0,4.0,1.4,0.9,0.8,2.0,0.2,1.0,2.0,4.0,0.9,23.4,76.8,0.4,0.9,0.0
225,Xabier Etxeita,1.5,1.3,1.1,0.9,5.2,0.7,0.8,1.0,4.0,0.0,0.8,0.1,0.0,0.4,0.0,0.0,0.2,0.0,0.1,28.5,75.2,0.1,2.8,0.0
226,Marc-André ter Stegen,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,25.3,83.2,0.0,5.3,0.0
227,Manu García,2.4,0.7,1.8,0.0,1.8,1.6,0.2,1.0,1.0,1.0,0.8,0.4,0.4,1.6,0.1,0.8,0.7,1.0,0.4,27.4,74.3,0.1,1.1,0.0
228,Nélson Semedo,1.5,0.8,0.8,0.1,0.7,0.2,0.3,0.0,1.0,0.0,0.2,0.2,0.7,1.0,0.2,0.9,0.9,0.0,0.2,41.4,91.2,0.0,1.3,0.0
229,Pablo Ínsua,2.3,1.2,1.6,0.9,3.9,0.7,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.4,0.1,0.4,0.5,0.0,0.1,24.6,78.0,0.0,2.0,0.0
230,Toño,0.8,0.7,0.5,0.1,1.3,0.5,0.2,1.0,1.0,2.0,0.7,0.7,1.6,0.9,0.4,0.8,1.0,2.0,0.7,30.2,74.8,0.3,1.3,0.0
231,Beñat Etxebarria,1.7,0.9,1.1,0.0,0.4,1.5,0.0,0.0,1.0,2.0,0.6,1.2,0.3,0.6,0.0,0.9,0.4,2.0,1.2,43.2,85.0,1.2,3.4,0.0
232,Chimy Avila,0.5,0.4,1.1,0.0,0.6,0.6,0.1,0.0,10.0,2.0,2.6,0.6,0.6,1.4,0.3,0.8,1.5,2.0,0.6,15.4,54.3,0.2,1.4,0.0
233,Maximilian Wöber,1.7,1.0,1.1,0.3,2.3,0.4,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.1,0.0,0.3,0.7,0.0,0.7,37.1,81.2,0.4,2.6,0.1
234,Ángel Correa,1.1,0.5,1.1,0.0,0.5,1.2,0.1,0.0,3.0,2.0,0.9,1.1,1.8,1.0,0.3,1.7,1.8,2.0,1.1,19.8,75.6,0.1,0.6,0.2
235,Carlos Akapo,2.2,1.7,1.2,0.3,2.5,1.1,0.2,0.0,0.0,0.0,0.5,0.2,0.6,1.0,0.0,0.2,0.6,0.0,0.2,26.8,76.1,0.0,1.2,0.0
236,Martin Braithwaite,0.3,0.2,1.3,0.0,0.2,0.2,0.0,0.0,4.0,5.0,1.5,0.7,0.9,0.8,0.7,1.3,2.0,5.0,0.7,12.7,73.0,0.0,0.2,0.1
237,Dani García,1.9,1.7,1.6,0.1,1.6,1.3,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.9,0.0,0.4,0.3,0.0,0.1,48.1,82.8,0.0,3.8,0.0
238,Luis Advíncula,1.9,0.7,1.7,0.6,2.0,0.4,0.1,0.0,1.0,3.0,0.6,0.6,1.4,1.6,0.0,1.2,1.5,3.0,0.6,33.5,82.2,0.5,1.8,0.0
239,Aïssa Mandi,1.5,1.2,1.6,0.5,1.9,0.5,0.7,0.0,1.0,1.0,0.2,0.5,0.2,0.6,0.0,0.1,0.3,1.0,0.5,73.6,92.6,0.1,4.3,0.0
240,Giannelli Imbula,0.6,0.4,1.2,0.0,0.2,0.3,0.1,0.0,1.0,1.0,1.0,1.0,2.6,1.8,0.0,1.8,1.5,1.0,1.0,32.2,91.3,0.3,1.5,0.0
241,Víctor Ruiz,1.3,1.7,1.3,1.0,2.8,0.2,0.7,0.0,0.0,0.0,0.4,0.2,0.4,0.5,0.0,0.0,0.5,0.0,0.2,54.4,86.0,0.1,4.1,0.0
242,Andrés Solano,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,76.9,0.0,1.0,0.0
243,Rodrigo Tarín,1.2,1.7,0.8,0.2,4.1,0.2,0.3,0.0,0.0,0.0,0.2,0.1,0.1,0.4,0.0,0.1,0.2,0.0,0.1,26.0,76.9,0.1,2.0,0.0
244,Iñigo Córdoba,1.6,0.7,0.8,0.0,0.3,1.4,0.0,0.0,0.0,5.0,1.0,0.8,1.4,0.9,0.1,1.3,2.0,5.0,0.8,17.7,70.0,0.3,0.3,0.0
245,Cucho Hernández,0.6,0.3,1.0,0.0,0.5,0.4,0.1,0.0,4.0,3.0,2.4,0.9,1.1,1.2,0.4,1.4,2.0,3.0,0.9,16.0,70.0,0.4,0.8,0.1
246,Jaume Costa,1.6,1.0,1.0,0.1,2.1,0.6,0.1,1.0,1.0,0.0,0.6,0.4,0.5,1.1,0.0,0.2,0.4,0.0,0.4,37.0,82.4,0.4,1.7,0.1
247,Ryad Boudebouz,1.3,0.3,0.5,0.0,0.6,0.5,0.1,0.0,1.0,2.0,1.0,1.5,1.2,0.8,0.0,1.3,1.5,2.0,1.5,31.5,83.2,1.0,2.0,0.0
248,Miguelón,2.6,1.5,1.8,0.4,1.6,1.0,0.3,0.0,0.0,0.0,0.3,0.4,0.6,1.3,0.0,0.8,1.4,0.0,0.4,20.4,79.1,0.4,0.8,0.0
249,Mathías Olivera,1.7,0.7,1.1,0.3,1.3,0.6,0.1,0.0,0.0,1.0,0.4,0.5,0.7,1.6,0.1,0.9,1.3,1.0,0.5,22.5,58.7,0.4,0.5,0.1
250,Abel Ruiz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,80.0,0.0,0.0,0.0
251,Isco,1.1,0.2,0.7,0.0,0.1,0.7,0.0,0.0,3.0,2.0,0.9,1.0,1.3,1.3,0.1,1.1,0.9,2.0,1.0,34.4,88.6,0.3,1.5,0.1
252,Pere Pons,2.4,1.0,2.1,0.1,1.0,1.5,0.4,0.0,1.0,2.0,0.6,0.5,0.8,1.4,0.0,1.1,1.3,2.0,0.5,34.8,78.5,0.1,1.4,0.0
253,Rubén Pérez,2.3,1.3,1.1,0.0,1.0,1.5,0.3,0.0,0.0,0.0,0.4,0.5,0.4,1.3,0.0,0.2,0.5,0.0,0.5,43.5,80.2,0.0,4.4,0.0
254,Álvaro González,1.4,1.1,0.8,0.5,5.1,0.3,0.7,0.0,1.0,2.0,0.4,0.3,0.0,0.9,0.0,0.1,0.3,2.0,0.3,44.0,79.9,0.1,3.9,0.0
255,Wu Lei,0.8,0.4,0.5,0.0,0.4,0.7,0.0,0.0,3.0,1.0,1.9,0.6,0.6,0.8,0.8,0.7,1.6,1.0,0.6,12.4,74.2,0.2,0.2,0.0
256,Sergio Escudero,2.0,1.1,1.0,0.1,1.8,0.8,0.2,0.0,0.0,1.0,1.3,0.6,0.6,1.0,0.0,0.5,1.1,1.0,0.6,35.4,81.0,0.3,1.3,0.1
