,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
385,Mikel Rico,1.3,0.5,1.3,,0.8,1.3,0.5,,6.45
386,Carles Aleñá,0.4,0.1,0.5,0.1,,0.4,,,6.44
387,Sergio Postigo,1.2,1.0,0.6,0.7,3.7,0.2,0.6,,6.44
388,Pione Sisto,0.2,0.1,0.3,,,0.4,,,6.44
389,Marko Dmitrovic,,0.1,0.1,,0.9,,,,6.44
390,Andoni Gorosabel,2.3,0.6,0.7,,2.3,0.7,0.1,,6.44
391,Adrián Marín,2.2,1.2,1.8,0.3,1.7,0.5,,,6.44
392,Moi Delgado,2.3,1,1.3,0.3,3.0,0.3,0.3,,6.44
393,Darko Brasanac,1.3,0.5,1.4,,0.8,0.7,0.2,,6.44
394,Mikel San José,1.3,0.6,1,0.1,1.0,1.0,0.2,,6.44
395,Riqui Puig,1.5,,0.5,,0.5,0.5,,,6.44
396,Sergio García,0.6,0.3,0.6,,0.1,0.4,,,6.43
397,Asier Riesgo,0.1,,,,0.7,0.1,,,6.43
398,Munir El Haddadi,0.4,,0.3,,0.1,0.3,,,6.43
399,Kevin Gameiro,0.4,0.2,0.3,,0.1,0.2,0.1,,6.43
400,Moses Simon,0.7,0.6,0.4,,0.4,0.2,0.1,,6.43
401,Emerson Royal,1.5,1.2,0.8,0.2,1.5,1.2,,,6.41
402,Anuar Mohamed,1.7,0.6,1.5,,1.2,0.4,0.1,,6.41
403,Sergio Akieme,1.5,0.5,1.0,1,2.5,,,1,6.41
404,Antoñito,1.2,0.6,1.0,0.1,0.7,0.8,0.3,,6.41
405,Thomas Vermaelen,0.7,0.7,1.1,,2.2,0.4,0.2,,6.4
406,Sebastián Cristóforo,1.0,0.5,0.9,,0.3,0.6,,,6.4
407,Hugo Duro,0.5,0.3,0.8,,0.3,0.3,0.1,,6.4
408,Nabil El Zhar,0.3,0.1,0.6,,,0.2,,,6.4
409,Nikola Vukcevic,1.6,0.6,1.3,0.1,1,0.9,0.3,,6.39
410,Pedro León,0.8,0.4,0.6,,0.1,0.3,,,6.39
411,Pablo Piatti,1.1,0.1,0.9,,0.3,0.4,,,6.39
412,Antonio Sanabria,0.5,0.2,0.7,,0.3,0.3,0.1,,6.38
413,Jonás Ramalho,0.6,0.7,0.7,0.1,3.3,0.3,0.5,1,6.38
414,Bryan Gil,0.5,0.1,0.3,,,0.4,,,6.38
415,Carlos Bacca,0.1,0.2,0.6,0.1,0.2,0.2,,,6.38
416,Javi García,0.2,0.4,0.6,0.5,2.1,0.1,0.1,,6.38
417,Nicola Sansone,,,1.0,,,,,,6.38
418,Daniele Bonera,0.4,0.8,0.4,0.2,2,,1,1,6.38
419,Uche Agbo,1.2,1,2.0,,0.2,0.8,0.2,,6.37
420,Kike García,0.2,0.1,1,,0.2,0.1,,,6.37
421,Marc Cardona,0.4,0.1,0.5,,0.2,0.2,,,6.37
422,Valery Fernández,1.2,0.5,0.5,,0.3,0.4,0.1,,6.37
423,Jon Bautista,0.3,0.3,0.8,,0.2,0.2,0.1,,6.37
424,Tito,0.9,1.1,0.4,0.5,2.5,1,0.1,,6.36
425,Jasper Cillessen,,,,,1.3,,,,6.36
426,Diego Rolan,1,0.5,0.7,,0.5,1.2,,,6.36
427,Mariano,0.2,,0.4,,0.2,0.2,,,6.36
428,Gaël Kakuta,1,0.8,0.8,,0.7,0.7,0.1,,6.35
429,Gelson Martins,0.6,0.1,0.4,,,0.1,,,6.35
430,Takashi Inui,0.5,0.1,0.8,,0.1,0.5,,,6.35
431,Diego Lainez,0.3,0.1,0.2,,0.1,,,,6.35
432,Pere Milla,1.4,0.4,1.4,,0.2,1,0.2,,6.35
433,Erick Cabaco,1,1.4,1.6,0.5,3.1,0.8,0.7,,6.34
434,Gaku Shibasaki,1,0.4,0.9,,0.6,0.4,,,6.34
435,Álvaro García,0.6,0.5,0.4,,0.7,0.6,,,6.34
436,Rafinha,1.6,0.2,1.4,,0.4,,0.2,,6.33
437,Sandro Ramírez,0.8,0.4,0.8,,0.1,0.3,,,6.33
438,Chechu Dorado,,2.0,,,5.0,2,,,6.33
439,Rubén Sobrino,1.5,0.3,1.5,,0.3,,0.3,,6.33
440,Carlos Vigaray,1.9,0.8,1,0.3,2.5,0.8,0.1,,6.33
441,Unai López,1.0,0.1,0.1,,0.1,1.4,0.4,,6.33
442,Ander Iturraspe,0.7,2,0.3,,0.7,,,,6.33
443,Pedro Bigas,0.4,0.8,0.5,0.5,2.2,0.4,0.2,,6.32
444,Emmanuel Boateng,0.3,0.1,0.9,,0.4,0.2,,,6.32
445,Javi Fuego,1.2,0.6,1.4,,1.8,0.8,,,6.32
446,Pablo Hervías,0.3,0.7,0.3,,,0.3,,,6.32
447,Jesé,0.5,0.1,0.5,,,0.4,,,6.32
448,Javi Guerra,0.4,0.1,0.4,,,0.4,,,6.31
449,Camacho,0.3,,,,0.3,,,,6.31
450,Diego Rolan,0.8,0.1,0.7,,0.4,0.2,,,6.31
451,Borja Bastón,0.6,0.1,1.5,,0.4,0.9,0.2,,6.31
452,Lluís López,0.8,1.2,0.8,0.3,3.2,0.5,0.3,,6.31
453,Unai Simón,,0.1,0.1,,0.4,0.1,,,6.31
454,Gerard Gumbau,1.4,0.8,1.8,0.1,0.8,1.2,0.1,,6.3
455,Nikola Kalinic,0.4,0.1,0.8,,0.1,0.1,,,6.3
456,Fran Beltrán,0.8,0.6,0.4,,0.5,0.6,0.1,,6.3
457,Michael Santos,0.8,0.1,1.2,,0.1,0.3,0.1,,6.3
458,Antonio Barragán,1,0.4,1.5,0.3,1.7,0.7,0.3,,6.29
459,Roberto López,,1.0,1.0,,2.0,1.0,,,6.29
460,Mikel Balenziaga,0.9,0.2,0.9,0.1,1.5,0.3,0.2,,6.28
461,Patrick Roberts,0.4,0.2,,,0.1,0.6,,,6.28
462,Kevin Soni,0.6,0.2,1.2,,,0.4,,,6.28
463,Mathias Jensen,0.7,0.7,0.5,,0.2,1.2,,,6.28
464,Borja Fernández,0.9,0.7,0.9,0.1,1.3,0.5,0.1,,6.27
465,Emre Mor,0.7,0.3,0.7,,0.1,0.5,,,6.27
466,Jozabed,1,0.5,0.5,,0.6,0.8,0.1,,6.27
467,Daniele Verde,0.3,0.3,0.1,,0.1,0.2,,,6.27
468,Kevin Vázquez,1.5,0.5,1.3,0.8,2,0.8,0.8,,6.27
469,Luis Muriel,,,0.7,,0.2,1.0,,,6.26
470,Toni Lato,1.5,1.5,1,0.3,2.5,1,0.8,,6.26
471,Aleksandar Jovanovic,,0.1,0.1,,0.8,,,,6.25
472,Aritz Aduriz,0.2,,1.4,0.1,0.2,0.3,0.1,,6.25
473,Leonardo Suárez,0.3,0.1,0.4,,0.3,0.2,0.1,,6.25
474,Antonio Sivera,,,,,1.7,,,,6.24
475,Andrew Hjulsager,1.1,0.1,0.5,,0.1,1.1,,,6.24
476,Facundo Ferreyra,0.6,,0.9,,0.6,0.2,,,6.24
477,Samuele Longo,0.3,0.1,1.1,,0.5,0.4,,,6.24
478,Seydou Doumbia,0.3,0.2,0.6,,0.1,0.1,,,6.23
479,Burgui,0.4,,0.6,,,0.1,,,6.23
480,John Guidetti,0.2,,0.6,,0.3,0.2,,,6.23
481,Dani Raba,0.8,0.1,0.6,,,0.5,,,6.23
482,Michy Batshuayi,0.1,,1.1,,0.2,0.2,0.1,,6.23
483,Kevin-Prince Boateng,1,0.3,1,,1.3,0.3,,,6.22
484,Juan Aguilera,0.3,0.7,0.5,0.2,0.3,0.5,0.3,,6.22
485,Dani Ojeda,0.6,0.4,1,,0.4,0.4,,,6.22
486,José Arnáiz,0.2,0.3,0.2,,0.2,0.5,,,6.21
487,Moctar Sidi El Hacen,,1,,,1,,,,6.21
488,Mathieu Flamini,0.9,0.5,1.5,,0.4,0.3,0.1,,6.21
489,Javier Eraso,0.5,0.5,1.2,,0.2,0.5,0.1,,6.2
490,Duje Cop,0.3,0.2,0.3,,0.1,0.4,0.2,,6.2
491,Martín Zubimendi,1,,,,,1,,,6.2
492,Javi Montero,0.9,0.6,0.7,0.6,1.8,0.1,0.4,,6.19
493,Dennis-Yerai Eckert Ayensa,0.3,0.2,0.3,,0.3,0.2,,,6.19
494,Javier Puado,0.1,0.4,0.3,,0.2,0.5,0.1,,6.18
495,Fran Manzanara,1.8,0.3,0.3,,1.8,,0.5,,6.17
496,Javi Díaz,,,,,,,,,6.17
497,Álex López,0.8,0.8,0.3,,0.3,0.3,,,6.17
498,Miguel De la Fuente,,0.5,,,,0.5,,,6.17
499,Cristo González,1,1,1,,,,,,6.16
500,Rober Ibáñez,0.3,,0.1,,,0.1,,,6.16
501,Kenan Kodro,0.3,,0.5,,,0.2,,,6.15
502,Anthony Lozano,0.3,,2.1,,0.2,0.3,0.1,,6.15
503,Alfa Semedo,,0.7,0.3,,,1,0.3,,6.15
504,Ezequiel Muñoz,1,0.3,1,0.3,3.3,,0.3,,6.14
505,Serdar Gürler,0.4,0.1,0.4,,0.1,0.6,,,6.14
506,Seung-Ho Paik,,1,,,0.3,0.3,,,6.13
507,Sergio León,0.3,0.1,0.6,,0.2,0.4,,,6.12
508,Raphael Dwamena,,,0.7,,0.2,,0.1,,6.12
509,Álex Alegría,0.1,,0.8,,,0.3,,,6.11
510,Sabin Merino,0.1,,0.3,,0.3,,,,6.11
511,Manuel Iturra,0.7,0.7,1,,0.7,,,,6.1
512,Carles Pérez,,,,,,,,,6.1
513,Lee Kang-In,0.7,0.3,0.7,,,0.7,,,6.09
514,Nolito,0.8,,0.5,,0.3,0.3,,,6.09
515,Markel Bergara,0.7,0.3,0.3,,0.7,0.3,,,6.08
516,Johan Mojica,1,,,,,,,,6.08
517,Rajko Brezancic,1,,,,,,,,6.08
518,Lluis Sastre,1.3,0.3,0.5,,,0.3,,,6.07
519,Sergio Moreno,,,,,,,,,6.07
520,Patrick Twumasi,0.3,0.1,0.6,,0.1,0.4,,,6.06
521,Dani Torres,1,1,0.5,,,1.5,,,6.06
522,Cheick Doukouré,1.4,0.3,1.4,,0.3,1.2,0.2,,6.04
523,Miguel Marí,,0.5,0.5,,1,1,,,6.03
524,Luca Zidane,,,,,,,,,6.02
525,Bebé,,0.5,1.5,,,,,,6.02
526,Victor Mollejo,,,1,,,0.5,,,6.02
527,Gorka Guruzeta,0.2,0.3,0.7,,,0.3,,,6.01
528,Cristian Ganea,,1,2,,2,3,,,6.0
529,Joaquín Muñoz,,,,,,,,,6.0
530,Jordi Calavera,,,,,,,,,6.0
531,Leandro Chichizola,,,,,1,,,,6.0
532,Stiven Plaza,,,0.5,,,,,,5.99
533,Álex Blanco,0.5,,,0.5,,1,,,5.99
534,Martín Merquelanz,,,,,,,,,5.99
535,Sergi Guardiola,0.3,,0.3,,,,,,5.99
536,Emmanuel Apeh,,,,,,0.5,,,5.98
537,Iván Alejo,0.5,,2.5,,0.8,1,,,5.96
538,Álex Collado,1,,,,1,1,,,5.96
539,Ivi López,,,0.3,,,,,,5.94
540,Alexander Szymanowski,1,,1,,,,,,5.92
541,Franco Di Santo,0.3,,0.8,,0.3,0.2,,,5.91
542,Axel Werner,,,0.2,,0.3,,,,5.87
543,Yoel Rodríguez,,,,,0.3,,,,5.66
