,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
335,Javi Moyano,0.0,0.4,26.4,74.1,0.1,1.9,0.0,6.52
336,Guilherme Arana,0.0,0.1,24.4,84.5,0.2,0.4,0.0,6.52
337,Ibai Gómez,2,1.2,15.4,81.0,1.4,0.6,0.1,6.52
338,Federico Valverde,0.0,0.6,23.3,86.3,0.1,1.1,0.1,6.51
339,Ferran Torres,1,0.6,12.2,77.7,0.4,0.5,0.1,6.51
340,Hernán Pérez,2,0.7,11.7,72.5,0.3,0.5,0.1,6.51
341,Takashi Inui,0.0,0.3,18.8,78.3,0.2,0.8,0.2,6.51
342,Damián Musto,0.0,0.3,32.3,80.4,0.0,2.5,0.0,6.51
343,Stanislav Lobotka,1,0.6,45.3,89.2,0.1,1.8,0.0,6.51
344,Bebé,1,0.8,14.3,68.1,1,0.7,0.0,6.51
345,Manu Trigueros,0.0,0.8,41.0,86.7,0.2,2.0,0.1,6.51
346,Sergio Álvarez,0.0,0.0,31.6,62.5,0.0,7.8,0.0,6.51
347,Miguel Ángel Moyá,0.0,0.0,29.6,78.8,0.0,8.9,0.0,6.51
348,Íñigo Lekue,0.0,0.5,21.3,82.4,0.3,2.0,0.0,6.51
349,Luca Sangalli,3,0.6,20.1,74.2,0.3,0.3,0.1,6.51
350,Stole Dimitrievski,0.0,0.0,25.0,58.3,0.0,7,0.0,6.5
351,Borja Mayoral,2,0.7,13.3,80.6,0.1,0.4,0.1,6.5
352,Javi Sánchez,0.0,0.0,8.0,87.5,0.0,2,0.0,6.5
353,Óscar Duarte,0.0,0.2,30.3,87.1,0.0,3,0.0,6.5
354,David Ferreiro,3,1.5,21.1,75.8,1.6,1.2,0.0,6.5
355,Jordi Amat,0.0,0.2,41.4,82.4,0.0,3.4,0.0,6.5
356,Denis Suárez,0.0,0.5,7.5,73.3,0.5,0.0,0.0,6.5
357,Arthur,1,0.5,47.4,93.5,0.0,2.1,0.0,6.49
358,Mubarak Wakaso,1,0.3,21.9,77.3,0.2,2.1,0.0,6.49
359,Júnior Alonso,0.0,0.6,30.0,75.9,0.1,1.8,0.0,6.49
360,Ryad Boudebouz,0.0,1.1,34.9,87.9,0.6,1.0,0.1,6.49
361,Marko Rog,0.0,0.4,20.6,86.4,0.0,0.2,0.0,6.48
362,Roque Mesa,2,0.6,29.5,87.4,0.5,1.7,0.0,6.48
363,Loren Morón,0.0,0.3,10.2,75.4,0.0,0.1,0.0,6.48
364,Juanmi,2,0.3,12.0,80.2,0.1,0.3,0.1,6.48
365,Rubén Sobrino,1,0.5,11.7,68.4,0.1,0.2,0.0,6.48
366,Waldo Rubio,0.0,0.8,16.3,69.2,0.0,0.6,0.0,6.48
367,Antonio Adán,0.0,0.0,11.0,50.0,0.0,3.0,0.0,6.47
368,Ignasi Miquel,0.0,0.0,13.0,54.9,0.1,1.0,0.1,6.47
369,Francisco Portillo,4,0.7,23.4,76.5,0.2,0.9,0.2,6.47
370,Álex Gallar,1,1.2,16.3,74.7,0.6,1.0,0.0,6.47
371,Samu Sáiz,0.0,0.3,13.2,70.5,0.1,1.1,0.0,6.46
372,Sanjin Prcic,0.0,0.1,28.2,83.0,0.1,2.1,0.0,6.46
373,Jesús Vallejo,0.0,0.0,31.2,87.8,0.0,2.2,0.0,6.46
374,Iago Herrerín,1,0.1,28.6,52.2,0.0,10.8,0.0,6.46
375,Víctor Sánchez,2,0.3,22.2,81.4,0.1,0.9,0.0,6.46
376,Diego Costa,2,0.6,18.8,70.3,0.0,0.4,0.0,6.46
377,Jeison Murillo,0.0,0.0,62.5,92.8,0.0,8.5,0.0,6.46
378,Ángel Rodríguez,3,0.5,8.6,66.6,0.2,0.5,0.0,6.46
379,Luisinho,0.0,0.4,27.9,86.7,0.3,0.9,0.0,6.46
380,Xavi Quintillá,0.0,0.7,39.9,78.5,0.4,1.1,0.0,6.45
381,Gonzalo Melero,1,1,32.5,86.2,0.0,1.4,0.0,6.45
382,Pablo De Blasis,0.0,0.9,26.7,70.4,0.7,1.3,0.0,6.45
383,Antonio Luna,2,0.6,29.8,73.0,0.8,1.0,0.0,6.45
384,Pedro López,1,0.6,19.4,85.1,0.4,1.4,0.0,6.45
385,Mikel Rico,0.0,0.3,23.5,79.8,0.3,1.0,0.0,6.45
386,Carles Aleñá,0.0,0.5,33.7,92.1,0.0,1.5,0.0,6.44
387,Sergio Postigo,1,0.2,23.5,77.7,0.0,2.1,0.0,6.44
388,Pione Sisto,1,0.5,17.1,85.7,0.4,0.9,0.0,6.44
389,Marko Dmitrovic,0.0,0.0,28.8,43.5,0.0,8.8,0.0,6.44
390,Andoni Gorosabel,0.0,0.6,30.0,79.0,0.4,1,0.0,6.44
391,Adrián Marín,0.0,0.0,13.7,70.7,0.0,0.7,0.0,6.44
392,Moi Delgado,0.0,1,24.7,67.6,0.7,0.3,0.0,6.44
393,Darko Brasanac,1,0.4,25.8,79.8,0.2,0.9,0.0,6.44
394,Mikel San José,0.0,0.5,21.4,75.5,0.2,1.2,0.1,6.44
395,Riqui Puig,0.0,1,57.5,92.2,0.0,2,0.5,6.44
396,Sergio García,1,0.9,15.1,68.6,0.3,0.7,0.0,6.43
397,Asier Riesgo,0.0,0.0,24.8,51.9,0.0,9.4,0.0,6.43
398,Munir El Haddadi,1,0.4,8.3,77.6,0.1,0.0,0.1,6.43
399,Kevin Gameiro,1,0.8,12.8,77.0,0.0,0.1,0.1,6.43
400,Moses Simon,1,0.4,11.2,69.5,0.2,0.4,0.1,6.43
401,Emerson Royal,0.0,0.7,24.3,81.5,0.2,0.7,0.0,6.41
402,Anuar Mohamed,0.0,0.1,20.8,74.9,0.0,0.7,0.0,6.41
403,Sergio Akieme,1,0.5,32.5,84.6,0.5,1.5,0.0,6.41
404,Antoñito,1,0.8,21.7,76.9,0.5,0.9,0.0,6.41
405,Thomas Vermaelen,0.0,0.0,40.4,94.0,0.0,1.4,0.0,6.4
406,Sebastián Cristóforo,2,0.5,9.5,77.6,0.1,0.8,0.0,6.4
407,Hugo Duro,0.0,0.2,5.4,66.1,0.0,0.0,0.0,6.4
408,Nabil El Zhar,0.0,0.6,9.6,75.2,0.6,0.4,0.0,6.4
409,Nikola Vukcevic,1,0.1,15.3,82.4,0.0,0.5,0.1,6.39
410,Pedro León,0.0,0.6,13.6,56.6,1.3,0.4,0.0,6.39
411,Pablo Piatti,0.0,0.7,11.7,75.1,0.4,0.2,0.1,6.39
412,Antonio Sanabria,0.0,0.1,9.1,75.2,0.0,0.2,0.0,6.38
413,Jonás Ramalho,0.0,0.1,32.5,84.1,0.1,1.7,0.0,6.38
414,Bryan Gil,1,0.2,5.9,72.3,0.1,0.0,0.0,6.38
415,Carlos Bacca,1,0.7,8.2,68.1,0.0,0.3,0.0,6.38
416,Javi García,0.0,0.0,34.2,93.7,0.0,0.8,0.0,6.38
417,Nicola Sansone,1,0.3,4.3,84.6,0.0,0.0,0.0,6.38
418,Daniele Bonera,0.0,0.0,18.6,90.3,0.0,1.8,0.0,6.38
419,Uche Agbo,0.0,0.2,33.7,91.1,0.0,1.8,0.0,6.37
420,Kike García,0.0,0.5,13.1,70.3,0.0,0.2,0.0,6.37
421,Marc Cardona,1,0.3,9.7,72.1,0.1,0.1,0.0,6.37
422,Valery Fernández,1,0.2,16.4,82.4,0.3,0.5,0.0,6.37
423,Jon Bautista,0.0,0.2,7.6,61.8,0.0,0.1,0.0,6.37
424,Tito,0.0,0.4,32.7,76.4,0.1,1.3,0.0,6.36
425,Jasper Cillessen,0.0,0.0,32.3,86.6,0.0,5,0.0,6.36
426,Diego Rolan,0.0,0.5,13.3,81.3,0.2,0.0,0.0,6.36
427,Mariano,0.0,0.4,7.1,75.0,0.0,0.2,0.1,6.36
428,Gaël Kakuta,0.0,0.4,19.3,76.6,0.6,0.3,0.1,6.35
429,Gelson Martins,0.0,0.3,7.8,77.4,0.0,0.3,0.0,6.35
430,Takashi Inui,0.0,0.4,15.1,83.5,0.3,0.6,0.0,6.35
431,Diego Lainez,1,0.6,10.3,86.2,0.1,0.0,0.0,6.35
432,Pere Milla,0.0,0.6,22.8,57.0,0.8,0.2,0.0,6.35
433,Erick Cabaco,0.0,0.1,33.1,72.9,0.0,3,0.0,6.34
434,Gaku Shibasaki,0.0,0.4,16.6,66.4,0.6,0.9,0.0,6.34
435,Álvaro García,2,0.6,12.0,69.2,0.4,0.3,0.0,6.34
436,Rafinha,0.0,0.4,29.0,89.0,0.4,0.6,0.0,6.33
437,Sandro Ramírez,0.0,0.8,14.3,78.1,0.5,0.3,0.0,6.33
438,Chechu Dorado,0.0,0.0,52.0,90.4,0.0,3,0.0,6.33
439,Rubén Sobrino,0.0,0.3,11.8,76.6,0.0,0.3,0.0,6.33
440,Carlos Vigaray,0.0,0.6,19.3,72.1,0.5,1.1,0.0,6.33
441,Unai López,0.0,0.3,34.6,88.8,0.3,2.6,0.0,6.33
442,Ander Iturraspe,0.0,0.0,26.7,88.8,0.0,0.3,0.0,6.33
443,Pedro Bigas,1,0.1,29.6,82.4,0.0,4.3,0.0,6.32
444,Emmanuel Boateng,0.0,0.1,6.3,65.3,0.0,0.1,0.0,6.32
445,Javi Fuego,0.0,0.0,28.8,73.6,0.0,1.2,0.0,6.32
446,Pablo Hervías,0.0,0.7,17.3,86.5,0.3,1.3,0.0,6.32
447,Jesé,0.0,0.5,13.8,75.1,0.0,0.3,0.0,6.32
448,Javi Guerra,1,0.4,9.3,78.4,0.0,0.1,0.0,6.31
449,Camacho,0.0,0.7,7.3,54.5,0.0,0.0,0.0,6.31
450,Diego Rolan,0.0,0.2,9.6,75.6,0.2,0.2,0.0,6.31
451,Borja Bastón,1,0.3,11.6,61.8,0.1,0.1,0.0,6.31
452,Lluís López,0.0,0.0,40.7,80.7,0.0,3.2,0.0,6.31
453,Unai Simón,0.0,0.0,22.1,58.7,0.0,6,0.0,6.31
454,Gerard Gumbau,1,0.4,24.9,75.7,0.5,1.7,0.0,6.3
455,Nikola Kalinic,0.0,0.2,6.3,57.0,0.0,0.1,0.0,6.3
456,Fran Beltrán,0.0,0.3,28.6,91.2,0.0,1.4,0.0,6.3
457,Michael Santos,3,0.4,5.9,73.4,0.1,0.1,0.0,6.3
458,Antonio Barragán,0.0,0.6,37.4,86.0,0.6,1,0.0,6.29
459,Roberto López,0.0,0.0,3.0,33.3,0.0,0.0,0.0,6.29
460,Mikel Balenziaga,0.0,0.3,16.1,74.0,0.2,0.4,0.0,6.28
461,Patrick Roberts,0.0,0.4,9.2,82.2,0.1,0.3,0.1,6.28
462,Kevin Soni,0.0,0.6,4.4,81.8,0.0,0.0,0.0,6.28
463,Mathias Jensen,0.0,0.2,13.0,78.2,0.0,0.3,0.0,6.28
464,Borja Fernández,0.0,0.1,19.0,78.9,0.1,1.9,0.0,6.27
465,Emre Mor,0.0,0.2,8.3,78.3,0.0,0.3,0.0,6.27
466,Jozabed,0.0,0.4,35.2,84.9,0.0,3.5,0.0,6.27
467,Daniele Verde,0.0,0.5,10.5,79.3,0.5,0.4,0.0,6.27
468,Kevin Vázquez,0.0,0.3,23.0,77.2,0.3,0.5,0.0,6.27
469,Luis Muriel,1,0.5,7.8,76.6,0.0,0.3,0.0,6.26
470,Toni Lato,0.0,0.3,35.3,79.4,0.0,2,0.0,6.26
471,Aleksandar Jovanovic,0.0,0.0,25.8,43.7,0.0,7,0.0,6.25
472,Aritz Aduriz,0.0,0.4,11.6,62.3,0.1,0.1,0.0,6.25
473,Leonardo Suárez,0.0,0.2,12.3,80.4,0.0,0.4,0.1,6.25
474,Antonio Sivera,0.0,0.3,29.3,42.0,0.0,10.3,0.0,6.24
475,Andrew Hjulsager,3,0.4,7.3,78.9,0.3,0.1,0.0,6.24
476,Facundo Ferreyra,0.0,0.0,5.4,67.3,0.1,0.0,0.0,6.24
477,Samuele Longo,2,0.4,5.4,64.2,0.0,0.1,0.1,6.24
478,Seydou Doumbia,0.0,0.0,4.1,71.4,0.0,0.1,0.0,6.23
479,Burgui,0.0,0.8,12.3,79.7,0.2,0.8,0.0,6.23
480,John Guidetti,1,0.4,6.5,69.2,0.1,0.1,0.0,6.23
481,Dani Raba,1,0.6,11.6,78.5,0.1,0.9,0.0,6.23
482,Michy Batshuayi,0.0,0.7,8.7,76.3,0.1,0.6,0.1,6.23
483,Kevin-Prince Boateng,0.0,0.7,20.0,76.7,0.0,0.0,0.0,6.22
484,Juan Aguilera,0.0,0.0,30.7,89.1,0.3,1.7,0.0,6.22
485,Dani Ojeda,0.0,0.4,11.2,73.2,0.4,0.4,0.0,6.22
486,José Arnáiz,0.0,0.2,5.0,83.3,0.0,0.0,0.0,6.21
487,Moctar Sidi El Hacen,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.21
488,Mathieu Flamini,0.0,0.1,13.5,65.9,0.0,0.3,0.0,6.21
489,Javier Eraso,0.0,0.5,16.0,81.3,0.4,0.2,0.1,6.2
490,Duje Cop,0.0,0.6,9.4,66.9,0.2,0.1,0.0,6.2
491,Martín Zubimendi,0.0,1,4.0,25.0,0.0,0.0,1,6.2
492,Javi Montero,0.0,0.0,17.8,75.0,0.0,1.1,0.0,6.19
493,Dennis-Yerai Eckert Ayensa,0.0,0.3,4.2,73.7,0.0,0.0,0.0,6.19
494,Javier Puado,0.0,0.3,5.9,69.7,0.1,0.0,0.0,6.18
495,Fran Manzanara,0.0,0.0,16.8,89.6,0.0,0.5,0.0,6.17
496,Javi Díaz,0.0,0.0,21.0,52.4,0.0,3,0.0,6.17
497,Álex López,0.0,0.0,18.8,90.7,0.3,1,0.0,6.17
498,Miguel De la Fuente,0.0,0.0,3.0,66.7,0.0,0.0,0.0,6.17
499,Cristo González,0.0,1,10.0,100.0,0.0,1,0.0,6.16
500,Rober Ibáñez,0.0,0.0,2.7,89.5,0.0,0.0,0.0,6.16
501,Kenan Kodro,0.0,0.2,4.2,80.4,0.0,0.1,0.0,6.15
502,Anthony Lozano,0.0,0.2,9.0,67.8,0.0,0.2,0.0,6.15
503,Alfa Semedo,0.0,0.3,7.0,81.0,0.0,0.3,0.0,6.15
504,Ezequiel Muñoz,0.0,0.0,38.3,81.7,0.0,4,0.0,6.14
505,Serdar Gürler,1,0.5,11.2,67.1,0.4,0.2,0.0,6.14
506,Seung-Ho Paik,0.0,0.0,6.7,85.0,0.0,0.7,0.0,6.13
507,Sergio León,1,0.4,6.2,78.8,0.1,0.1,0.0,6.12
508,Raphael Dwamena,1,0.3,3.4,70.7,0.0,0.2,0.0,6.12
509,Álex Alegría,0.0,0.3,3.6,68.8,0.0,0.1,0.0,6.11
510,Sabin Merino,0.0,0.2,7.3,76.1,0.0,0.2,0.0,6.11
511,Manuel Iturra,0.0,0.0,18.0,83.3,0.0,1,0.0,6.1
512,Carles Pérez,0.0,0.0,7.0,85.7,0.0,0.0,0.0,6.1
513,Lee Kang-In,0.0,0.3,4.3,84.6,0.3,0.3,0.0,6.09
514,Nolito,0.0,0.0,6.8,63.0,0.0,0.5,0.0,6.09
515,Markel Bergara,0.0,0.0,5.7,76.5,0.0,0.3,0.0,6.08
516,Johan Mojica,0.0,0.0,6.0,83.3,0.0,2,0.0,6.08
517,Rajko Brezancic,0.0,0.0,15.0,66.7,0.0,1,0.0,6.08
518,Lluis Sastre,0.0,0.3,22.3,79.8,0.0,0.8,0.0,6.07
519,Sergio Moreno,0.0,0.0,2.0,100.0,0.0,0.0,0.0,6.07
520,Patrick Twumasi,0.0,0.2,5.0,70.9,0.4,0.3,0.0,6.06
521,Dani Torres,0.0,0.0,7.5,86.7,0.0,0.0,0.0,6.06
522,Cheick Doukouré,0.0,0.1,12.1,74.3,0.0,0.4,0.0,6.04
523,Miguel Marí,0.0,0.0,20.0,90,0.0,1,0.0,6.03
524,Luca Zidane,0.0,0.0,38.0,84.2,0.0,7,0.0,6.02
525,Bebé,0.0,0.5,11.5,87,0.5,0.5,0.0,6.02
526,Victor Mollejo,0.0,0.3,5.8,82.6,0.0,0.0,0.0,6.02
527,Gorka Guruzeta,0.0,0.3,1.5,77.8,0.0,0.0,0.0,6.01
528,Cristian Ganea,0.0,0.0,9.0,100,0.0,2,0.0,6.0
529,Joaquín Muñoz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
530,Jordi Calavera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
531,Leandro Chichizola,0.0,0.0,24,41.7,0.0,7,0.0,6.0
532,Stiven Plaza,0.0,0.0,3,66.7,0.0,0.0,0.0,5.99
533,Álex Blanco,0.0,0.0,3,66.7,0.0,0.0,0.0,5.99
534,Martín Merquelanz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
535,Sergi Guardiola,0.0,0.0,3.7,54.5,0.0,0.0,0.0,5.99
536,Emmanuel Apeh,0.0,0.5,2,75,0.0,0.0,0.0,5.98
537,Iván Alejo,0.0,0.3,8,46.9,0.3,0.8,0.0,5.96
538,Álex Collado,0.0,0.0,30,83.3,0.0,1,0.0,5.96
539,Ivi López,0.0,0.0,3.7,90.9,0.0,0.0,0.0,5.94
540,Alexander Szymanowski,0.0,0.0,5.0,80.0,0.0,0.0,0.0,5.92
541,Franco Di Santo,0.0,0.0,6.0,63.9,0.0,0.2,0.0,5.91
542,Axel Werner,0.0,0.0,27.0,43.2,0.0,7.3,0.0,5.87
543,Yoel Rodríguez,0.0,0.0,30.7,45.7,0.0,9,0.0,5.66
