,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
141,Nacho Vidal,1.5,1.5,0.9,0.2,1.7,0.6,0.2,,6.74
142,Álvaro Tejero,1.7,1.6,1.3,0.6,1.7,0.5,0.2,,6.73
143,Mauro Arambarri,2.1,1.2,2.3,0.1,0.9,1.1,0.1,,6.73
144,Ansu Fati,0.7,0.3,0.8,,0.1,0.4,,,6.73
145,Martin Braithwaite,0.5,0.2,1.3,,0.3,0.3,0.1,,6.73
146,Federico Valverde,1.2,0.6,0.8,,0.4,0.7,0.1,,6.73
147,Enric Gallego,0.6,0.3,2.5,,0.5,0.3,0.1,,6.73
148,Ferran Torres,0.7,0.4,0.6,,0.2,0.6,0.1,,6.72
149,Enes Ünal,0.6,0.2,1.2,,0.3,0.6,0.1,,6.72
150,Leandro Cabrera,1.6,1.2,0.6,0.5,4.5,0.6,0.7,,6.72
151,Nolito,1.4,0.1,1.5,,0.1,0.9,,,6.72
152,Paulo Oliveira,1.2,1.6,0.8,0.6,3.8,0.5,0.5,1,6.72
153,Jasper Cillessen,,0.1,,,0.6,,,,6.72
154,Rodrygo,0.3,0.5,0.4,,0.2,1,,,6.72
155,Nacho Monreal,1.3,1.5,1.2,0.1,1.8,0.7,0.1,,6.71
156,Karl Toko Ekambi,0.3,0.2,0.4,,0.1,0.2,,,6.71
157,Nemanja Maksimovic,1.4,1.6,0.6,,0.8,1,0.2,,6.71
158,Germán Sánchez,0.6,1.2,1.1,0.4,4.0,0.4,0.8,,6.71
159,Moi Gómez,0.8,0.7,0.6,0.1,0.4,0.6,0.1,,6.71
160,Leandro Cabrera,0.6,1.2,0.9,1.7,3.6,0.4,0.2,,6.71
161,Lucas Pérez,0.4,0.1,0.8,,,0.3,0.1,,6.71
162,Guido Rodríguez,1.7,0.7,1.1,,1.4,0.7,0.3,,6.71
163,Gabriel Paulista,0.7,1.5,0.5,0.5,4.5,0.3,0.9,,6.71
164,Samuel Umtiti,0.8,1.7,1.5,0.4,2.5,0.2,0.2,,6.71
165,Rui Silva,0.1,0.1,,,1,,,,6.7
166,Unai García,1.1,1.0,0.5,1,3.5,0.5,1.1,,6.7
167,Isco,0.6,0.3,0.7,,0.1,0.4,,,6.7
168,Hugo Mallo,2.3,0.8,1.1,0.3,2.9,0.8,0.3,,6.7
169,Maximiliano Gómez,0.3,0.2,1.4,,0.4,0.1,,,6.7
170,Unai Bustinza,2.0,2,1.5,0.5,2.3,0.6,0.3,,6.7
171,Ousmane Dembélé,0.4,,0.2,,,0.6,,,6.7
172,Míchel,1.7,1.1,1.2,,1.2,1.8,0.1,,6.7
173,Óliver Torres,1.6,0.5,1.1,,0.3,1.3,,,6.69
174,Aleix Vidal,0.7,0.8,0.6,0.1,0.4,1.0,,,6.69
175,Jonathan Calleri,0.4,0.3,1.7,,0.8,0.8,0.1,,6.69
176,Guido Carrillo,0.5,0.1,1.2,,0.9,0.5,,,6.69
177,Iñaki Williams,0.4,0.1,0.8,,0.8,0.3,0.1,,6.69
178,Gonçalo Guedes,0.9,0.3,0.8,,,1.1,,,6.69
179,Lucas Olaza,1.6,0.9,0.8,0.3,1.3,0.6,0.3,,6.68
180,Dimitrios Siovas,1.7,1.8,1,0.3,2.7,0.4,,,6.68
181,Kenneth Omeruo,1.2,1.5,0.7,0.6,4.7,0.3,0.5,,6.68
182,Rodrigo Ely,0.9,1.3,1.4,0.6,4.5,0.6,0.8,,6.68
183,Domingos Duarte,0.8,0.9,1.1,0.6,4.2,0.3,0.7,,6.68
184,Nacho,1.9,1.1,1.2,,2.2,1.3,0.3,,6.68
185,Salva ,0.8,0.8,1,,0.5,0.6,0.1,,6.67
186,Miguel Ángel Moyá,,0.1,,,0.8,0.1,,,6.67
187,Ángel Correa,0.8,0.4,0.8,,0.5,0.8,0.2,,6.67
188,Edu Expósito,1.5,0.9,0.8,,0.5,0.9,0.2,,6.67
189,Paco Alcácer,0.2,0.2,0.3,,0.7,0.5,0.1,,6.67
190,Pau Torres,1.0,0.8,0.9,0.6,4.4,0.2,0.7,1,6.67
191,Óscar Plano,1.3,1,1.3,,0.6,1.1,0.1,,6.67
192,Robin Le Normand,1.5,0.6,0.9,0.9,3.1,0.3,0.2,,6.67
193,Tomás Pina,1.9,0.8,2.2,0.1,1.6,0.6,0.3,,6.67
194,Juan Pérez,0.5,,,,,0.5,,,6.67
195,Manu Trigueros,1.2,0.1,1.1,,0.7,1.1,0.4,,6.66
196,Javi López,2.8,1.2,1.6,0.2,1.9,1.2,0.4,,6.66
197,Kevin Vázquez,1.5,1.5,1.3,0.1,1.2,0.8,0.1,,6.66
198,Vinícius Júnior,0.9,0.1,0.7,,,0.8,,,6.66
199,Aritz Elustondo,1.3,0.7,0.5,0.4,3,0.5,0.4,,6.66
200,Marc-André ter Stegen,0.1,0.1,,,0.7,,,,6.66
201,Lucas Vázquez,1.3,0.6,1.4,0.1,0.3,0.8,,,6.66
202,Portu,0.9,0.4,0.9,,0.1,0.6,0.1,,6.66
203,Manolo Reina,,0.1,,,0.4,,,,6.66
204,Sergio Postigo,1.1,1.2,0.8,0.6,4.4,0.3,0.5,,6.66
205,Nemanja Radoja,1.7,0.9,1,,0.8,1.2,0.2,,6.65
206,Diego Costa,0.4,0.1,0.9,,0.4,0.4,0.1,1,6.65
207,Junior Firpo,1.4,1.0,2.1,0.2,0.5,0.4,0.2,,6.65
208,Mubarak Wakaso,3.4,1.1,2.5,,0.9,1.1,0.3,,6.65
209,Dimitri Foulquier,1.5,0.9,1.2,0.5,1.5,0.5,0.2,,6.65
210,Djené Dakonam,1.2,1,1.2,1.4,3.1,0.4,0.2,1,6.64
211,João Félix,0.3,0.4,1.2,,0.1,0.4,,,6.64
212,Zouhair Feddal,1.1,1.2,1.2,0.7,3.9,0.2,0.5,,6.64
213,Aïssa Mandi,1.1,1.3,1.0,0.9,3.0,0.3,0.5,,6.64
214,Unai Simón,,,0.1,,0.5,,,,6.64
215,Rubén Pérez,1.9,1.5,1.3,0.1,1.0,1.2,0.2,,6.64
216,Mario Gaspar,1.4,1,1.4,0.2,2.4,0.6,0.4,,6.64
217,José Gayà,1.8,0.8,0.6,0.1,1.8,0.5,0.4,,6.64
218,Fran Gámez,2.8,1.3,1.1,0.3,1.4,1.8,0.5,,6.63
219,Samuel Chukwueze,0.6,0.3,0.4,,0.4,0.5,,,6.63
220,Suso,0.5,0.1,0.3,,,0.5,,,6.63
221,Alberto Moreno,1.5,1.4,1.1,0.3,1.7,0.9,0.2,,6.63
222,Quini,2.5,1,0.8,0.4,1.1,0.9,0.1,,6.63
223,Bernardo Espinosa,0.9,0.9,1.3,0.5,4,0.5,0.4,,6.63
224,Erick Cabaco,1.1,1.1,0.6,0.7,4.5,0.2,0.6,,6.63
225,Facundo Roncaglia,1.5,1.4,1.1,0.7,2.5,0.6,0.2,,6.63
226,Asier Illarramendi,0.7,1.7,0.7,,2,1.3,0.3,,6.62
227,Toni Lato,2.8,1,1.6,0.3,1.3,0.1,0.1,,6.62
228,Rubén Blanco,,,,,1.1,,,,6.61
229,Igor Zubeldia,1.3,0.8,1.5,0.3,2.4,0.5,0.6,,6.61
230,Toño,1.3,0.7,0.8,0.2,1.4,0.7,0.2,,6.61
231,Rober Correa,1.1,1.3,1.3,0.8,2.1,0.3,0.3,,6.61
232,Roberto Soldado,0.5,0.1,1.3,,0.5,0.5,0.1,,6.61
233,Álex Remiro,,,,,1.3,,,,6.61
234,Ximo Navarro,1.5,2.3,1.3,0.4,3.0,0.5,0.3,,6.61
235,Mario Hermoso,0.9,0.7,1.1,0.1,3.5,0.5,0.3,,6.61
236,Loren Morón,0.5,0.3,0.7,,0.3,0.4,0.2,,6.61
237,Raúl García,1.7,0.7,0.6,0.3,1.8,1.1,0.2,,6.61
238,Borja Mayoral,0.4,0.1,0.5,,0.2,0.3,,,6.61
239,Gonzalo Escalante,1.8,1.3,1.3,,0.6,0.7,0.2,,6.6
240,Adnan Januzaj,0.3,0.3,1,,,0.5,,,6.6
241,Dani García,1.6,1.4,1.7,,1.5,1.6,0.2,,6.6
242,Ezequiel Garay,0.7,0.8,0.6,0.2,4.2,0.2,1,,6.6
243,Jan Oblak,,,,,0.3,,,,6.6
244,Javi Moyano,0.7,1,0.8,0.2,2,0.5,0.2,,6.6
245,Kiko Olivas,0.9,1.7,0.4,0.2,3.1,0.6,0.5,,6.6
246,Tomás Vaclik,,,,,0.6,,,,6.6
247,Kike García,0.5,,1.7,,0.3,0.3,,,6.6
248,Roberto Rosales,1.7,1.2,1.3,0.1,1.6,1,0.2,,6.6
249,Jorge Miramón,1.6,1.4,0.6,0.2,1.5,0.6,0.3,,6.6
250,Alejandro Pozo,2,1.2,1.1,0.2,1.2,1,0.1,,6.6
251,Joseph Aidoo,1.3,1.4,0.5,0.4,3.8,0.4,0.4,,6.59
252,Marcos Llorente,1,0.5,0.8,,0.3,0.5,0.1,,6.59
253,Roque Mesa,1.4,0.4,1.2,,0.1,1.1,0.1,,6.59
254,Pedro León,0.9,0.6,0.7,,0.2,0.4,,,6.59
255,Alphonse Areola,,,0.3,,1.0,,,,6.59
256,David López,1.2,1.1,1.0,0.2,1.8,0.9,0.4,,6.59
257,Iddrisu Baba,1.6,1.1,1.2,0.1,1.1,1.4,0.2,1,6.59
258,Sergi Guardiola,0.4,0.2,1.5,,0.5,0.6,,,6.59
259,Vitolo,0.5,0.4,0.9,,0.2,0.4,,,6.58
260,Ibrahim Amadou,1.6,1.2,1.5,,0.6,0.7,,,6.58
261,Álex Moreno,1.2,0.7,1.0,0.3,1.3,0.6,0.3,,6.58
262,Xabier Etxeita,1.2,1.0,0.9,0.6,4.0,0.6,0.3,,6.58
263,Martín Zubimendi,1.8,1.0,1.0,,0.2,0.7,,,6.58
264,Carles Pérez,0.7,0.1,0.4,,0.1,1.2,0.2,,6.58
265,Anaitz Arbilla,1.4,1.2,0.9,1,3.1,0.8,0.2,,6.58
266,Daniel Wass,1.3,0.9,0.8,0.3,2.2,0.9,0.1,,6.58
267,Carlos Clerc,1.2,1.0,1.0,0.5,1.8,0.3,0.4,,6.58
268,Jaume Costa,1.4,1.2,1.0,0.2,2.0,0.7,0.3,,6.58
269,Ivan Rakitic,0.9,0.5,0.6,,0.5,0.6,0.2,,6.57
270,Rubén Duarte,2.0,1.5,1.5,0.3,1.9,0.8,0.3,,6.57
271,Dídac Vilá,2.4,1.3,1.3,0.2,1.9,1.2,0.2,,6.57
272,Yannick Carrasco,0.7,0.3,0.5,,0.1,0.9,,,6.57
273,Marc Roca,2.3,0.9,2.3,0.1,1.4,1.5,0.3,,6.57
274,Roberto López,1.3,,,,,,,,6.57
275,Francis Coquelin,1.4,1.5,1.3,,1,0.8,0.3,,6.56
276,Esteban Burgos,0.7,1.1,0.5,0.7,4.3,0.3,0.4,,6.56
277,Santi Mina,0.4,0.3,1.3,,0.8,1,0.1,,6.55
278,Unai Núñez,0.7,1.2,0.9,0.6,3.5,0.5,0.9,1,6.55
279,Sergio Herrera,0.1,0.1,0.1,,0.9,0.2,,,6.55
280,Jorge Molina,0.2,0.1,1,,0.5,0.4,0.1,,6.55
281,Toni Villa,1.3,0.3,0.6,,0.1,1.6,,,6.54
282,Diego López,0.1,0.1,,,0.6,,,,6.54
283,Iñigo Córdoba,1.4,0.7,1.2,,0.2,1.6,0.1,,6.54
284,Xavi Quintillá,1.2,0.6,1.4,0.4,1.6,0.5,0.2,,6.54
285,Erick Cabaco,0.8,0.8,1.8,0.3,2.8,0.8,0.3,,6.54
286,Thierry Correia,2.0,0.5,0.8,0.3,2.3,0.3,,,6.54
287,Alfonso Pedraza,1.4,0.8,0.9,0.3,1.0,0.7,0.3,,6.54
288,Ángel Rodríguez,0.4,0.1,1.6,,0.3,0.5,,,6.53
289,Kenedy,0.5,0.6,0.8,,0.2,0.2,,,6.53
290,Álvaro Vadillo,0.7,0.3,0.4,,,0.3,,,6.53
291,Jean-Clair Todibo,0.5,,0.5,0.5,3,0.5,,,6.53
292,Víctor Camarasa,1.1,0.9,0.8,,0.7,0.6,0.2,,6.53
293,Javier Ontiveros,1,0.2,0.7,,0.2,0.9,,,6.53
294,Mouctar Diakhaby,0.5,0.5,0.8,0.4,3.5,0.1,0.7,,6.53
295,Deyverson,,,1.4,,1,0.2,0.2,,6.53
296,Fernando Pacheco,,,,,0.7,0.1,,,6.52
297,Lumor Agbenyenu,1.3,0.9,0.6,,2.3,0.8,0.1,,6.52
298,Kike Pérez,1,1.7,1.3,,0.7,0.7,,,6.52
299,Iván Cuéllar,,,,,1.7,0.1,,,6.52
300,David Timor,0.4,0.8,1.0,0.4,1,0.5,0.1,,6.52
301,Youssef En-Nesyri,0.4,0.3,0.9,,0.4,0.4,0.2,,6.51
302,Coke,1.5,0.8,1.0,0.1,1.1,0.9,0.1,,6.51
303,Diego Llorente,1.0,1,0.7,0.8,3.2,0.4,0.2,,6.51
304,Hugo Guillamón,1.3,0.8,1.3,0.2,4.8,0.8,0.3,,6.51
305,Willian José,0.1,,0.7,,0.4,0.2,0.1,,6.51
306,Pablo Hervías,1.0,0.2,0.4,,,0.4,,,6.51
307,Jonathan Silva,1.8,1,1.4,0.2,1.3,0.8,0.1,1,6.51
308,Raúl Navas,1.1,2,1.0,1,3.1,1.0,0.4,,6.5
309,Edgar González,0.8,1,0.8,0.2,1.6,1.2,0.2,,6.5
310,Bruno González,1.7,0.3,0.5,1,5.3,0.3,0.7,1,6.5
311,Víctor Sánchez,2.5,1.0,1.8,,0.8,1.6,0.3,,6.49
312,Víctor Laguardia,0.7,1.2,1.2,0.7,4.0,0.5,0.6,,6.49
313,Aleix Febas,1.2,0.6,0.7,,0.2,0.8,,,6.49
314,David Soria,0.1,0.1,0.1,,0.7,0.1,,1,6.49
315,Álvaro Odriozola,1.3,0.5,1.8,0.3,1.5,0.8,,,6.49
316,Fedor Smolov,0.1,0.5,1.0,0.1,0.5,0.6,,,6.49
317,Pape Diop,1.3,1.1,1.8,,1.1,0.8,0.2,,6.49
318,Javier Avilés,1.0,0.3,0.6,,0.1,0.2,,,6.49
319,Roger Martí,0.5,0.2,1.6,,0.4,0.6,,1,6.48
320,Andrés Guardado,1.1,0.6,1.3,,0.8,0.9,0.1,,6.48
321,Gil Dias,1.6,0.3,0.7,,0.5,0.8,0.1,,6.48
322,Antoñito,1.7,1,1.2,0.1,0.9,0.5,,,6.48
323,Jon Moncayola,1.9,0.6,1.1,0.1,0.7,1,0.2,,6.48
324,Jordi Masip,,,,,0.4,0.1,,,6.48
325,Sandro Ramírez,0.5,0.3,0.6,,0.1,0.8,,,6.48
326,Mikel Vesga,1.3,1.6,1.4,0.1,1.2,1.8,0.4,,6.48
327,Iker Losada,,,,,,,,,6.48
328,Neto,,,,,1,,,,6.48
329,Fede Vico,0.3,0.3,0.4,,0.1,0.5,0.1,,6.47
330,Pablo De Blasis,1.4,0.8,0.6,0.1,0.6,1.1,,,6.47
331,Marko Dmitrovic,0.1,0.1,,,1.1,0.1,,,6.47
332,Sergi Enrich,0.6,0.3,2,0.1,0.4,0.6,0.1,,6.46
333,Carlos Neva,0.6,1.1,0.5,0.2,1.5,0.5,0.1,,6.46
334,Ander Guevara,1.9,0.6,1.9,0.1,1.0,1.3,0.2,,6.46
335,Peter Etebo,1.2,1.1,0.8,,0.3,0.5,0.1,,6.46
336,Franco Vázquez,0.8,0.3,1,,0.3,1.0,,,6.46
337,Takashi Inui,0.7,0.6,1.1,,0.3,0.8,0.1,,6.46
338,José Antonio Martínez,1.1,0.9,0.2,0.4,2.2,0.6,0.2,,6.46
339,Sergi Darder,1.3,0.7,0.9,,0.5,1.1,,,6.46
340,Chidozie Awaziem,1.3,1.1,0.8,0.4,2.7,0.4,0.6,,6.45
341,Kike Barja,0.1,,0.5,,0.1,,0.1,,6.45
342,Adrián López,0.3,0.2,0.3,,0.3,0.7,0.1,,6.45
343,Pipa,1.3,0.9,0.9,0.1,2.1,0.3,,,6.45
344,Pione Sisto,0.8,0.3,0.4,,0.1,0.7,,,6.44
345,Óscar Duarte,1.5,0.8,1.3,0.1,3.5,0.1,0.8,,6.44
346,Roger Assalé,0.2,,0.6,,0.1,0.6,,,6.43
347,Bryan Gil,0.7,0.3,0.8,,,0.6,,,6.43
348,Darko Brasanac,1.5,0.6,1.8,0.1,0.6,0.8,0.1,,6.43
349,José Luis Morales,0.4,0.2,0.5,,0.1,0.7,,,6.43
350,Daniel Carriço,0.7,0.7,0.7,0.3,1.9,0.5,0.3,,6.43
351,Oihan Sancet,0.6,0.1,0.9,,0.1,0.4,,,6.43
352,Nicolás Melamed,0.5,0.2,0.8,,,0.7,,,6.43
