,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
139,Raúl Albiol,1.2,1.2,0.8,4.8,0.6,0.0,1.0,0.0,0.4,0.1,0.1,0.7,0.1,0.1,0.3,0.0,0.1,54.0,84.0,0.0,5.4,0.0
140,Oier Sanjurjo,2.2,1.2,1.4,1.3,0.3,0.0,2.0,1.0,0.6,0.5,0.3,1.4,0.1,0.4,0.7,1.0,0.5,33.9,70.5,0.1,1.8,0.0
141,Nacho Vidal,1.5,1.5,0.9,1.7,0.2,0.0,0.0,0.0,0.6,0.7,0.9,1.2,0.0,0.2,1.0,0.0,0.7,32.0,69.9,0.4,2.6,0.1
142,Álvaro Tejero,1.7,1.6,1.3,1.7,0.2,0.0,0.0,0.0,0.3,0.9,0.3,1.0,0.1,0.1,0.9,0.0,0.9,29.9,73.2,1.1,2.2,0.0
143,Mauro Arambarri,2.1,1.2,2.3,0.9,0.1,0.0,1.0,1.0,1.3,0.5,0.9,1.8,0.0,1.0,1.3,1.0,0.5,25.6,67.9,0.4,2.5,0.0
144,Ansu Fati,0.7,0.3,0.8,0.1,0.0,0.0,7.0,1.0,1.4,0.8,1.0,0.8,0.2,1.0,1.5,1.0,0.8,20.9,85.7,0.2,0.2,0.0
145,Martin Braithwaite,0.5,0.2,1.3,0.3,0.1,0.0,6.0,2.0,1.8,0.6,1.5,1.3,0.4,1.1,2.0,2.0,0.6,15.0,68.1,0.0,0.3,0.0
146,Federico Valverde,1.2,0.6,0.8,0.4,0.1,0.0,2.0,5.0,0.7,0.6,0.6,0.3,0.0,0.6,0.9,5.0,0.6,32.7,88.2,0.1,1.5,0.1
147,Enric Gallego,0.6,0.3,2.5,0.5,0.1,0.0,3.0,0.0,1.5,0.6,0.4,0.6,0.7,0.6,2.8,0.0,0.6,16.8,54.0,0.1,0.1,0.0
148,Ferran Torres,0.7,0.4,0.6,0.2,0.1,0.0,4.0,5.0,1.0,0.7,1.6,1.1,0.5,0.7,1.9,5.0,0.7,19.2,78.4,0.3,0.6,0.0
149,Enes Ünal,0.6,0.2,1.2,0.3,0.1,0.0,6.0,2.0,1.7,0.7,0.7,1.6,0.5,1.6,2.3,2.0,0.7,17.5,64.3,0.1,0.6,0.1
150,Leandro Cabrera,1.6,1.2,0.6,4.5,0.7,0.0,0.0,1.0,0.1,0.4,0.3,0.4,0.1,0.1,0.5,1.0,0.4,45.7,70.1,0.1,4.6,0.0
151,Nolito,1.4,0.1,1.5,0.1,0.0,0.0,3.0,0.0,2.0,0.7,0.7,0.6,0.7,0.5,1.4,0.0,0.7,21.3,78.7,0.1,0.9,0.0
152,Paulo Oliveira,1.2,1.6,0.8,3.8,0.5,1.0,1.0,0.0,0.5,0.1,0.1,0.6,0.0,0.0,0.1,0.0,0.1,32.2,66.2,0.0,4.0,0.0
153,Jasper Cillessen,0.0,0.1,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,25.9,56.8,0.0,5.6,0.0
154,Rodrygo,0.3,0.5,0.4,0.2,0.0,0.0,2.0,0.0,0.8,0.8,1.4,1.0,0.3,0.4,1.8,0.0,0.8,23.9,87.9,0.5,0.3,0.0
155,Nacho Monreal,1.3,1.5,1.2,1.8,0.1,0.0,2.0,0.0,0.7,0.4,0.3,0.6,0.1,0.2,0.8,0.0,0.4,37.2,83.5,0.5,1.0,0.0
156,Karl Toko Ekambi,0.3,0.2,0.4,0.1,0.0,0.0,6.0,2.0,2.2,0.5,1.1,0.4,0.4,0.7,1.6,2.0,0.5,12.3,78.7,0.1,0.2,0.0
157,Nemanja Maksimovic,1.4,1.6,0.6,0.8,0.2,0.0,2.0,0.0,1.0,0.4,0.3,0.3,0.0,0.2,0.7,0.0,0.4,20.7,70.4,0.1,0.9,0.0
158,Germán Sánchez,0.6,1.2,1.1,4.0,0.8,0.0,2.0,0.0,0.4,0.2,0.0,0.8,0.0,0.0,0.1,0.0,0.2,33.9,78.3,0.0,3.2,0.0
159,Moi Gómez,0.8,0.7,0.6,0.4,0.1,0.0,5.0,4.0,1.0,0.8,0.5,0.7,0.2,0.6,1.3,4.0,0.8,28.4,84.3,0.6,1.6,0.0
160,Leandro Cabrera,0.6,1.2,0.9,3.6,0.2,0.0,2.0,0.0,0.6,0.1,0.2,0.5,0.1,0.2,0.4,0.0,0.1,30.6,51.0,0.1,6.0,0.1
161,Lucas Pérez,0.4,0.1,0.8,0.0,0.1,0.0,11.0,5.0,1.4,1.9,0.7,0.6,0.7,1.5,1.5,5.0,1.9,16.8,71.1,1.3,0.4,0.1
162,Guido Rodríguez,1.7,0.7,1.1,1.4,0.3,0.0,1.0,0.0,0.9,0.2,0.9,1.4,0.1,0.6,0.7,0.0,0.2,36.6,85.4,0.0,2.7,0.0
163,Gabriel Paulista,0.7,1.5,0.5,4.5,0.9,0.0,1.0,1.0,0.2,0.0,0.2,0.8,0.0,0.1,0.4,1.0,0.0,53.2,88.1,0.0,3.7,0.0
164,Samuel Umtiti,0.8,1.7,1.5,2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.1,0.1,0.2,0.0,0.0,61.8,92.2,0.0,2.0,0.0
165,Rui Silva,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,33.1,52.2,0.0,9.7,0.0
166,Unai García,1.1,1.0,0.5,3.5,1.1,0.0,1.0,0.0,0.3,0.1,0.4,0.4,0.0,0.0,0.8,0.0,0.1,24.1,72.0,0.0,2.6,0.0
167,Isco,0.6,0.3,0.7,0.1,0.0,0.0,1.0,2.0,1.0,1.0,1.4,1.3,0.3,0.9,1.3,2.0,1.0,35.2,88.0,0.3,1.3,0.1
168,Hugo Mallo,2.3,0.8,1.1,2.9,0.3,0.0,0.0,1.0,0.2,0.4,0.2,1.0,0.1,0.3,0.9,1.0,0.4,36.5,79.3,0.3,2.3,0.0
169,Maximiliano Gómez,0.3,0.2,1.4,0.4,0.0,0.0,10.0,2.0,1.2,0.5,0.2,1.8,1.0,0.5,1.3,2.0,0.5,11.5,61.7,0.0,0.5,0.1
170,Unai Bustinza,2.0,2.0,1.5,2.3,0.3,0.0,0.0,1.0,0.2,0.5,0.2,1.7,0.1,0.2,0.5,1.0,0.5,34.7,69.1,0.2,2.6,0.0
171,Ousmane Dembélé,0.4,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,1.6,2.8,1.0,0.8,1.0,2.2,0.0,1.6,47.2,78.0,1.0,2.6,0.2
172,Míchel,1.7,1.1,1.2,1.2,0.1,0.0,1.0,2.0,0.4,1.0,0.7,0.6,0.1,0.8,1.1,2.0,1.0,45.4,81.6,0.8,4.6,0.0
173,Óliver Torres,1.6,0.5,1.1,0.3,0.0,0.0,3.0,3.0,0.6,0.8,0.8,0.7,0.0,1.3,1.0,3.0,0.8,33.9,82.6,0.3,3.1,0.1
174,Aleix Vidal,0.7,0.8,0.6,0.4,0.0,0.0,2.0,4.0,0.8,1.5,0.8,1.7,0.1,0.8,1.9,4.0,1.5,24.7,77.0,1.4,1.2,0.0
175,Jonathan Calleri,0.4,0.3,1.7,0.8,0.1,0.0,1.0,3.0,1.7,0.7,0.7,1.9,0.3,1.1,2.1,3.0,0.7,12.6,52.9,0.2,0.4,0.0
176,Guido Carrillo,0.5,0.1,1.2,0.9,0.0,0.0,1.0,2.0,1.5,0.5,0.2,1.0,0.2,0.6,1.1,2.0,0.5,14.8,63.4,0.0,0.1,0.0
177,Iñaki Williams,0.4,0.1,0.8,0.8,0.1,0.0,6.0,1.0,1.3,0.7,1.2,1.2,0.8,1.2,2.6,1.0,0.7,17.0,74.5,0.3,0.4,0.0
178,Gonçalo Guedes,0.9,0.3,0.8,0.0,0.0,0.0,2.0,2.0,1.1,0.8,1.9,2.0,0.3,1.0,1.7,2.0,0.8,20.9,79.7,0.2,0.7,0.1
179,Lucas Olaza,1.6,0.9,0.8,1.3,0.3,0.0,1.0,3.0,0.5,1.0,0.4,0.7,0.0,0.5,0.7,3.0,1.0,44.3,77.6,1.3,1.9,0.0
180,Dimitrios Siovas,1.7,1.8,1.0,2.7,0.0,0.0,0.0,0.0,0.5,0.1,0.3,0.4,0.1,0.1,0.6,0.0,0.1,31.4,69.7,0.1,2.5,0.0
181,Kenneth Omeruo,1.2,1.5,0.7,4.7,0.5,0.0,1.0,0.0,0.2,0.2,0.2,0.3,0.0,0.0,0.3,0.0,0.2,28.9,70.5,0.1,3.4,0.0
182,Rodrigo Ely,0.9,1.3,1.4,4.5,0.8,0.0,2.0,0.0,0.2,0.1,0.1,0.5,0.1,0.2,0.3,0.0,0.1,35.6,75.5,0.0,3.6,0.0
183,Domingos Duarte,0.8,0.9,1.1,4.2,0.7,0.0,3.0,1.0,0.4,0.0,0.1,0.6,0.1,0.0,0.1,1.0,0.0,34.8,77.8,0.0,2.9,0.0
184,Nacho,1.9,1.1,1.2,2.2,0.3,0.0,0.0,2.0,0.4,1.1,0.5,0.5,0.1,0.3,0.8,2.0,1.1,36.6,71.9,0.6,3.0,0.0
185,Salva ,0.8,0.8,1.0,0.5,0.1,0.0,5.0,3.0,1.0,1.7,0.3,0.6,0.0,0.5,0.7,3.0,1.7,45.5,87.0,0.9,2.6,0.1
186,Miguel Ángel Moyá,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,31.1,77.5,0.0,8.5,0.0
187,Ángel Correa,0.8,0.4,0.8,0.5,0.2,0.0,5.0,6.0,1.3,0.8,1.1,1.2,0.3,1.7,2.5,6.0,0.8,16.6,76.9,0.3,0.3,0.1
188,Edu Expósito,1.5,0.9,0.8,0.5,0.2,0.0,4.0,1.0,1.0,0.6,0.6,0.5,0.0,0.6,1.0,1.0,0.6,25.9,81.5,0.1,1.9,0.0
189,Paco Alcácer,0.2,0.2,0.3,0.7,0.1,0.0,4.0,1.0,2.0,0.7,0.2,0.8,1.0,0.6,1.2,1.0,0.7,17.3,79.1,0.0,0.3,0.2
190,Pau Torres,1.0,0.8,0.9,4.4,0.7,1.0,2.0,1.0,0.3,0.3,0.3,0.3,0.0,0.3,0.4,1.0,0.3,59.5,85.4,0.0,6.3,0.0
191,Óscar Plano,1.3,1.0,1.3,0.6,0.1,0.0,4.0,2.0,1.1,0.7,0.5,1.7,0.1,0.7,1.3,2.0,0.7,19.4,72.7,0.3,0.9,0.1
192,Robin Le Normand,1.5,0.6,0.9,3.1,0.2,0.0,1.0,0.0,0.4,0.2,0.1,0.7,0.0,0.1,0.2,0.0,0.2,55.7,87.8,0.0,2.7,0.0
193,Tomás Pina,1.9,0.8,2.2,1.6,0.3,0.0,1.0,0.0,0.1,0.3,0.5,1.0,0.0,0.5,0.6,0.0,0.3,26.3,80.0,0.0,0.8,0.0
194,Juan Pérez,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.7,0.0,6.5,0.0
195,Manu Trigueros,1.2,0.1,1.1,0.7,0.4,0.0,2.0,4.0,0.9,1.1,0.6,1.1,0.0,0.6,0.8,4.0,1.1,30.3,88.0,0.2,1.4,0.1
196,Javi López,2.8,1.2,1.6,1.9,0.4,0.0,0.0,0.0,0.2,0.6,1.0,1.4,0.0,0.5,0.8,0.0,0.6,31.6,71.0,0.6,1.9,0.0
197,Kevin Vázquez,1.5,1.5,1.3,1.2,0.1,0.0,0.0,0.0,0.1,0.4,0.9,1.7,0.1,0.4,0.8,0.0,0.4,36.4,78.2,0.2,1.2,0.0
198,Vinícius Júnior,0.9,0.1,0.7,0.0,0.0,0.0,3.0,1.0,1.3,0.8,1.7,0.9,0.3,0.4,1.3,1.0,0.8,17.3,80.7,0.2,0.2,0.0
199,Aritz Elustondo,1.3,0.7,0.5,3.0,0.4,0.0,0.0,1.0,0.4,0.2,0.1,0.4,0.0,0.2,0.2,1.0,0.2,43.8,82.0,0.2,2.9,0.0
200,Marc-André ter Stegen,0.1,0.1,0.0,0.7,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,2.0,0.1,34.8,86.4,0.0,6.2,0.0
201,Lucas Vázquez,1.3,0.6,1.4,0.3,0.0,0.0,2.0,1.0,0.6,0.9,0.9,0.7,0.1,0.9,1.8,1.0,0.9,27.3,83.5,0.7,0.8,0.1
202,Portu,0.9,0.4,0.9,0.1,0.1,0.0,7.0,8.0,1.2,1.0,0.3,0.7,0.6,0.9,1.6,8.0,1.0,16.0,72.6,0.7,0.1,0.0
203,Manolo Reina,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,28.3,56.9,0.0,7.5,0.0
204,Sergio Postigo,1.1,1.2,0.8,4.4,0.5,0.0,1.0,1.0,0.2,0.4,0.3,0.5,0.1,0.0,0.3,1.0,0.4,36.6,81.7,0.0,3.0,0.0
205,Nemanja Radoja,1.7,0.9,1.0,0.8,0.2,0.0,1.0,0.0,0.0,0.2,1.1,0.7,0.1,0.9,0.7,0.0,0.2,37.5,85.5,0.1,2.3,0.0
206,Diego Costa,0.4,0.1,0.9,0.4,0.1,1.0,5.0,4.0,1.5,0.7,0.4,0.9,0.8,0.9,1.8,4.0,0.7,15.7,69.0,0.0,0.4,0.0
207,Junior Firpo,1.4,1.0,2.1,0.5,0.2,0.0,1.0,1.0,0.2,0.6,0.5,0.9,0.1,0.2,0.6,1.0,0.6,43.5,88.8,0.2,0.7,0.0
208,Mubarak Wakaso,3.4,1.1,2.5,0.9,0.3,0.0,0.0,0.0,0.9,0.3,1.6,1.5,0.0,0.8,1.4,0.0,0.3,28.5,75.0,0.1,3.6,0.0
209,Dimitri Foulquier,1.5,0.9,1.2,1.5,0.2,0.0,1.0,0.0,0.3,0.4,0.9,1.0,0.0,0.4,1.1,0.0,0.4,17.5,64.0,0.4,0.5,0.0
210,Djené Dakonam,1.2,1.0,1.2,3.1,0.2,1.0,0.0,0.0,0.1,0.2,0.4,0.7,0.0,0.2,0.5,0.0,0.2,29.8,69.4,0.1,3.5,0.0
211,João Félix,0.3,0.4,1.2,0.1,0.0,0.0,6.0,1.0,2.4,0.6,0.7,1.4,0.2,0.9,1.5,1.0,0.6,18.7,78.9,0.1,0.2,0.1
212,Zouhair Feddal,1.1,1.2,1.2,3.9,0.5,0.0,1.0,2.0,0.5,0.3,0.2,0.5,0.0,0.1,0.5,2.0,0.3,56.8,84.6,0.0,4.6,0.1
213,Aïssa Mandi,1.1,1.3,1.0,3.0,0.5,0.0,0.0,0.0,0.4,0.2,0.2,0.6,0.2,0.2,0.3,0.0,0.2,62.0,89.7,0.0,4.7,0.0
214,Unai Simón,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,28.3,55.2,0.0,9.9,0.0
215,Rubén Pérez,1.9,1.5,1.3,1.0,0.2,0.0,1.0,1.0,0.8,0.3,0.6,1.6,0.0,0.2,0.7,1.0,0.3,43.2,77.8,0.0,3.4,0.0
216,Mario Gaspar,1.4,1.0,1.4,2.4,0.4,0.0,0.0,2.0,0.6,0.8,0.2,0.4,0.0,0.2,0.6,2.0,0.8,34.6,75.0,0.4,1.1,0.0
217,José Gayà,1.8,0.8,0.6,1.8,0.4,0.0,0.0,1.0,0.4,0.5,1.2,1.2,0.1,0.6,0.8,1.0,0.5,33.0,80.1,0.5,1.9,0.0
218,Fran Gámez,2.8,1.3,1.1,1.4,0.5,0.0,0.0,1.0,0.6,0.6,0.7,0.3,0.1,0.5,1.1,1.0,0.6,27.2,75.2,0.5,1.7,0.0
219,Samuel Chukwueze,0.6,0.3,0.4,0.4,0.0,0.0,3.0,2.0,1.3,1.1,1.7,1.4,0.3,0.8,2.1,2.0,1.1,19.4,74.1,0.2,0.9,0.1
220,Suso,0.5,0.1,0.3,0.0,0.0,0.0,1.0,1.0,0.8,1.1,1.1,0.5,0.2,0.9,0.6,1.0,1.1,20.6,78.6,0.8,0.9,0.2
221,Alberto Moreno,1.5,1.4,1.1,1.7,0.2,0.0,0.0,0.0,0.5,0.6,0.8,0.4,0.0,0.6,1.5,0.0,0.6,42.2,86.7,0.4,1.4,0.0
222,Quini,2.5,1.0,0.8,1.1,0.1,0.0,0.0,0.0,1.0,0.7,0.6,0.6,0.0,0.5,0.6,0.0,0.7,21.0,75.2,0.2,1.4,0.0
223,Bernardo Espinosa,0.9,0.9,1.3,4.0,0.4,0.0,3.0,0.0,0.8,0.2,0.1,0.7,0.1,0.1,0.3,0.0,0.2,42.8,74.2,0.0,2.8,0.0
224,Erick Cabaco,1.1,1.1,0.6,4.5,0.6,0.0,0.0,0.0,0.4,0.2,0.4,0.6,0.0,0.0,0.2,0.0,0.2,33.9,75.9,0.0,4.5,0.0
225,Facundo Roncaglia,1.5,1.4,1.1,2.5,0.2,0.0,1.0,0.0,0.2,0.3,1.1,0.8,0.0,0.3,0.6,0.0,0.3,32.1,76.1,0.1,3.1,0.0
226,Asier Illarramendi,0.7,1.7,0.7,2.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,0.0,0.7,0.0,0.3,60.0,91.7,0.0,3.3,0.0
227,Toni Lato,2.8,1.0,1.6,1.3,0.1,0.0,1.0,0.0,0.5,0.5,0.4,0.4,0.0,0.1,0.6,0.0,0.5,22.0,67.6,0.1,1.1,0.0
228,Rubén Blanco,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.1,58.5,0.0,6.4,0.0
229,Igor Zubeldia,1.3,0.8,1.5,2.4,0.6,0.0,0.0,1.0,0.4,0.2,0.6,0.7,0.0,0.5,0.6,1.0,0.2,51.2,87.4,0.0,2.5,0.0
230,Toño,1.3,0.7,0.8,1.4,0.2,0.0,0.0,2.0,0.1,0.9,1.1,1.0,0.3,0.6,1.1,2.0,0.9,35.7,79.4,0.9,1.7,0.0
231,Rober Correa,1.1,1.3,1.3,2.1,0.3,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.0,0.3,1.0,0.0,0.4,29.8,73.5,0.7,1.7,0.0
232,Roberto Soldado,0.5,0.1,1.3,0.5,0.1,0.0,7.0,4.0,1.0,0.8,0.3,1.3,0.6,0.5,1.6,4.0,0.8,16.2,70.0,0.1,0.4,0.0
233,Álex Remiro,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,33.5,72.6,0.0,7.2,0.0
234,Ximo Navarro,1.5,2.3,1.3,3.0,0.3,0.0,0.0,0.0,0.3,0.1,0.3,1.4,0.0,0.5,1.1,0.0,0.1,29.3,75.4,0.1,1.5,0.0
235,Mario Hermoso,0.9,0.7,1.1,3.5,0.3,0.0,0.0,0.0,0.2,0.1,0.4,0.5,0.1,0.1,0.2,0.0,0.1,36.8,79.4,0.0,3.4,0.0
236,Loren Morón,0.5,0.3,0.7,0.3,0.2,0.0,10.0,3.0,1.4,0.5,0.4,1.3,0.7,0.7,1.8,3.0,0.5,7.6,66.2,0.1,0.3,0.0
237,Raúl García,1.7,0.7,0.6,1.8,0.2,0.0,0.0,1.0,0.7,0.7,0.3,0.6,0.1,0.3,0.8,1.0,0.7,26.4,70.3,0.9,1.8,0.0
238,Borja Mayoral,0.4,0.1,0.5,0.2,0.0,0.0,8.0,2.0,1.4,0.7,0.8,0.8,0.4,1.2,1.1,2.0,0.7,16.2,79.3,0.1,0.7,0.0
239,Gonzalo Escalante,1.8,1.3,1.3,0.6,0.2,0.0,0.0,1.0,0.9,0.4,0.7,1.3,0.1,0.7,0.9,1.0,0.4,27.5,68.7,0.1,1.3,0.0
240,Adnan Januzaj,0.3,0.3,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.5,1.6,0.1,1.3,2.1,3.0,1.0,17.6,70.4,0.6,1.3,0.1
241,Dani García,1.6,1.4,1.7,1.5,0.2,0.0,0.0,1.0,0.4,0.4,0.3,1.0,0.0,0.5,0.7,1.0,0.4,42.1,81.4,0.1,4.2,0.0
242,Ezequiel Garay,0.7,0.8,0.6,4.2,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.2,51.5,87.6,0.0,2.6,0.0
243,Jan Oblak,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,22.1,54.9,0.0,6.8,0.0
244,Javi Moyano,0.7,1.0,0.8,2.0,0.2,0.0,0.0,0.0,0.2,0.5,0.7,0.9,0.0,0.5,0.8,0.0,0.5,31.2,70.5,0.3,1.4,0.0
245,Kiko Olivas,0.9,1.7,0.4,3.1,0.5,0.0,2.0,0.0,0.3,0.1,0.3,0.8,0.1,0.2,0.4,0.0,0.1,36.3,86.9,0.0,2.3,0.0
246,Tomás Vaclik,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,23.4,66.5,0.0,5.0,0.0
247,Kike García,0.5,0.0,1.7,0.3,0.0,0.0,5.0,1.0,2.2,0.4,0.3,1.1,0.5,1.3,2.4,1.0,0.4,17.9,64.8,0.0,0.2,0.0
248,Roberto Rosales,1.7,1.2,1.3,1.6,0.2,0.0,0.0,1.0,0.4,1.0,0.4,0.3,0.1,0.4,0.8,1.0,1.0,25.7,71.1,0.7,1.5,0.0
249,Jorge Miramón,1.6,1.4,0.6,1.5,0.3,0.0,0.0,3.0,0.3,0.8,0.6,0.7,0.0,0.3,0.7,3.0,0.8,29.9,78.4,0.6,1.8,0.0
250,Alejandro Pozo,2.0,1.2,1.1,1.2,0.1,0.0,1.0,2.0,0.4,0.9,0.9,0.9,0.1,0.3,1.0,2.0,0.9,34.1,78.4,0.7,1.7,0.0
251,Joseph Aidoo,1.3,1.4,0.5,3.8,0.4,0.0,0.0,1.0,0.3,0.1,0.3,0.5,0.0,0.3,0.4,1.0,0.1,38.7,86.3,0.0,2.3,0.0
252,Marcos Llorente,1.0,0.5,0.8,0.3,0.1,0.0,3.0,3.0,0.5,0.6,0.9,0.4,0.1,0.9,1.0,3.0,0.6,16.6,78.8,0.1,0.4,0.0
253,Roque Mesa,1.4,0.4,1.2,0.1,0.1,0.0,1.0,3.0,0.9,1.0,1.4,1.8,0.0,1.1,1.7,3.0,1.0,28.3,84.2,0.5,1.7,0.0
254,Pedro León,0.9,0.6,0.7,0.2,0.0,0.0,1.0,2.0,1.2,1.3,0.6,0.6,0.3,1.0,1.5,2.0,1.3,16.2,67.1,1.5,0.6,0.0
255,Alphonse Areola,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,26.8,80.4,0.0,4.8,0.0
256,David López,1.2,1.1,1.0,1.8,0.4,0.0,4.0,2.0,0.5,0.4,0.1,0.8,0.0,0.4,0.8,2.0,0.4,43.2,80.0,0.1,2.9,0.0
257,Iddrisu Baba,1.6,1.1,1.2,1.1,0.2,1.0,0.0,0.0,0.4,0.2,1.5,1.6,0.0,1.1,1.1,0.0,0.2,35.3,80.9,0.0,1.7,0.0
258,Sergi Guardiola,0.4,0.2,1.5,0.5,0.0,0.0,8.0,2.0,1.6,0.5,1.2,1.9,0.6,1.3,2.5,2.0,0.5,18.3,71.1,0.1,0.6,0.0
259,Vitolo,0.5,0.4,0.9,0.2,0.0,0.0,3.0,2.0,0.6,0.5,1.2,1.5,0.3,0.7,1.5,2.0,0.5,18.3,81.9,0.1,0.4,0.1
260,Ibrahim Amadou,1.6,1.2,1.5,0.6,0.0,0.0,0.0,0.0,0.5,0.2,0.4,0.6,0.0,0.3,0.5,0.0,0.2,27.4,80.7,0.0,0.8,0.0
261,Álex Moreno,1.2,0.7,1.0,1.3,0.3,0.0,0.0,4.0,0.8,0.8,1.5,1.0,0.1,0.9,1.3,4.0,0.8,31.5,78.5,0.6,0.9,0.0
262,Xabier Etxeita,1.2,1.0,0.9,4.0,0.3,0.0,0.0,0.0,0.4,0.1,0.0,0.7,0.0,0.0,0.2,0.0,0.1,25.8,54.1,0.0,3.2,0.0
263,Martín Zubimendi,1.8,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.3,0.7,0.0,0.6,0.3,0.0,0.6,46.3,86.6,0.0,2.2,0.0
264,Carles Pérez,0.7,0.1,0.4,0.1,0.2,0.0,1.0,2.0,1.4,0.7,0.8,0.4,0.2,1.0,1.3,2.0,0.7,26.7,83.5,0.3,0.2,0.0
265,Anaitz Arbilla,1.4,1.2,0.9,3.1,0.2,0.0,1.0,0.0,0.6,0.3,0.4,0.5,0.0,0.3,0.6,0.0,0.3,45.3,72.7,0.2,5.9,0.0
266,Daniel Wass,1.3,0.9,0.8,2.2,0.1,0.0,1.0,6.0,0.5,0.6,0.3,0.9,0.1,0.5,0.9,6.0,0.6,37.3,80.6,0.2,1.1,0.0
267,Carlos Clerc,1.2,1.0,1.0,1.8,0.4,0.0,0.0,2.0,0.2,0.4,0.8,0.9,0.1,0.2,1.1,2.0,0.4,31.3,72.1,0.3,1.4,0.0
268,Jaume Costa,1.4,1.2,1.0,2.0,0.3,0.0,0.0,1.0,0.2,0.4,0.6,1.0,0.1,0.3,0.7,1.0,0.4,34.4,83.3,0.2,1.2,0.0
269,Ivan Rakitic,0.9,0.5,0.6,0.5,0.2,0.0,1.0,3.0,0.8,0.6,0.3,1.2,0.0,0.5,0.4,3.0,0.6,46.8,90.0,0.3,1.7,0.0
270,Rubén Duarte,2.0,1.5,1.5,1.9,0.3,0.0,0.0,1.0,0.6,0.4,0.1,1.3,0.0,0.4,0.7,1.0,0.4,31.7,67.7,0.4,2.0,0.0
271,Dídac Vilá,2.4,1.3,1.3,1.9,0.2,0.0,0.0,0.0,0.5,0.6,0.3,0.9,0.1,0.4,1.0,0.0,0.6,33.3,69.2,0.3,2.0,0.0
272,Yannick Carrasco,0.7,0.3,0.5,0.1,0.0,0.0,1.0,2.0,1.1,0.7,1.1,0.9,0.1,1.9,1.3,2.0,0.7,13.1,80.7,0.3,0.5,0.0
273,Marc Roca,2.3,0.9,2.3,1.4,0.3,0.0,2.0,1.0,0.9,0.8,0.4,0.7,0.0,0.7,1.1,1.0,0.8,47.7,81.1,0.5,4.3,0.0
274,Roberto López,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.7,1.0,0.3,0.3,0.3,1.0,0.3,13.3,80.0,0.3,0.7,0.0
275,Francis Coquelin,1.4,1.5,1.3,1.0,0.3,0.0,0.0,0.0,0.3,0.2,0.8,1.1,0.1,1.0,1.3,0.0,0.2,38.2,89.7,0.0,2.8,0.0
276,Esteban Burgos,0.7,1.1,0.5,4.3,0.4,0.0,1.0,0.0,0.2,0.1,0.3,0.3,0.0,0.0,0.2,0.0,0.1,26.0,62.6,0.0,3.8,0.0
277,Santi Mina,0.4,0.3,1.3,0.8,0.1,0.0,6.0,3.0,1.4,0.6,0.4,1.2,0.3,1.1,1.7,3.0,0.6,19.3,70.9,0.1,0.4,0.1
278,Unai Núñez,0.7,1.2,0.9,3.5,0.9,1.0,0.0,0.0,0.4,0.2,0.4,0.5,0.0,0.1,0.5,0.0,0.2,36.2,82.4,0.0,4.0,0.0
