,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
153,Karol Linetty,4,3,1.1,1,1.3,1.2,0.0,0.9,1.8,6.77
154,Bruno Peres,2,2,0.9,0.8,0.5,0.9,0.1,0.4,1.1,6.77
155,Cristiano Biraghi,2,6,0.3,1.2,0.4,0.8,0.1,0.1,0.7,6.77
156,Ernesto Torregrossa,7,3,2.5,0.8,1.2,3.3,0.6,1.7,3.2,6.77
157,Mattia Bani,4,0.0,0.6,0.1,0.0,1.3,0.0,0.1,0.5,6.77
158,Alessandro Bastoni,2,0.0,0.3,0.5,0.4,1.1,0.0,0.3,0.5,6.76
159,Giorgio Chiellini,1,0.0,0.3,0.0,0.3,0.5,0.0,0.0,0.3,6.76
160,Luiz Felipe,1,1,0.3,0.2,0.2,0.6,0.1,0.2,0.4,6.76
161,Adama Soumaoro,1,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.3,6.76
162,Luca Ceppitelli,2,0.0,0.3,0.1,0.0,0.6,0.0,0.1,0.3,6.76
163,Jasmin Kurtic ,2,1,1.2,1.2,0.4,0.9,0.1,0.5,1.0,6.76
164,Joseph Alfred Duncan,1,1,1.2,0.4,1.6,0.8,0.0,1.6,1.4,6.75
165,Douglas Costa,1,4,0.8,1.3,1.9,0.4,0.1,0.7,1.1,6.75
166,Rogerio,1,1,0.7,0.8,0.8,1.1,0.0,0.3,0.7,6.75
167,Armando Izzo,1,0.0,0.4,0.5,0.3,1.1,0.0,0.2,0.4,6.75
168,José Callejón,4,7,1.3,1.9,0.3,1.3,0.3,0.2,0.6,6.75
169,Franck Kessié,4,1,1.1,0.9,0.7,0.6,0.0,1,1.5,6.75
170,Stefano Sabelli,0.0,3,0.4,1.1,0.7,2.2,0.0,0.4,1.3,6.75
171,Koray Günter,0.0,0.0,0.2,0.1,0.2,0.4,0.0,0.1,0.4,6.75
172,Nikola Milenkovic,5,0.0,0.8,0.2,0.2,0.5,0.0,0.2,0.5,6.75
173,Samir Handanovic,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,6.74
174,Jordan Veretout,6,0.0,0.9,1.2,0.9,0.5,0.0,0.4,0.8,6.74
175,Matteo Pessina,7,0.0,0.9,0.6,0.7,1.5,0.2,0.9,1.7,6.74
176,Omar Colley,0.0,1,0.8,0.3,0.1,0.5,0.1,0.1,0.4,6.73
177,Mattia Caldara,0.0,1,0.4,0.1,0.1,0.5,0.1,0.1,0.6,6.73
178,Luca Cigarini,0.0,4,0.3,2.0,0.3,1.3,0.0,0.4,0.8,6.73
179,Justin Kluivert,4,1,1.5,1.0,1.5,1.3,0.0,0.8,1.6,6.73
180,Mattia De Sciglio,0.0,0.0,0.1,0.2,1.1,0.3,0.0,0.6,0.8,6.73
181,Gabriel,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.73
182,Mattia Valoti ,3,1,1.1,0.9,1.2,1.7,0.1,0.9,1.6,6.73
183,Carles Pérez,1,3,1.5,0.7,1,0.6,0.0,0.8,1.3,6.72
184,Stefano Okaka,8,2,1.7,0.8,1.3,2.0,0.6,2.1,2.6,6.72
185,Andrea Consigli,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,6.72
186,Maya Yoshida,0.0,1,0.4,0.4,0.1,0.4,0.0,0.1,0.1,6.72
187,Kalidou Koulibaly,0.0,0.0,0.6,0.4,0.4,0.6,0.0,0.2,0.4,6.72
188,Giovanni Simeone,12,3,2.4,0.5,0.9,1.4,0.6,1.4,3,6.72
189,Antonio Sanabria,6,2,1.7,0.6,0.9,1.1,0.2,0.7,2,6.72
190,Rafael Leão,6,1,1.4,1.0,1.3,0.5,0.2,0.7,1.4,6.72
191,Timothy Castagne,1,2,0.7,0.8,0.5,0.3,0.2,0.4,0.9,6.72
192,Fabio Borini,3,0.0,2.8,0.5,0.7,1.9,0.3,1.2,0.9,6.71
193,Mario Balotelli,5,0.0,3.8,0.5,0.5,2.7,0.4,0.5,1.8,6.71
194,Giacomo Bonaventura,3,5,1.5,0.9,0.8,1.1,0.1,0.6,1.2,6.71
195,Kostas Manolas,4,0.0,0.7,0.1,0.0,0.6,0.0,0.1,0.3,6.71
196,Amadou Diawara,1,1,0.5,0.7,0.5,0.8,0.0,0.1,0.2,6.71
197,Dimitri Bisoli,1,1,1.0,0.8,0.8,1.8,0.2,1.4,1.6,6.7
198,Nicola Sansone,4,3,2.4,1.4,1.3,2.3,0.2,1.4,1.6,6.7
199,Ibañez,0.0,0.0,0.3,0.3,0.2,1.4,0.0,0.4,0.7,6.7
200,Victor Moses,0.0,3,0.4,0.8,1.1,0.8,0.0,0.2,0.8,6.7
201,Leonardo Bonucci,3,0.0,0.6,0.3,0.1,0.5,0.0,0.1,0.2,6.7
202,Kevin Agudelo,1,1,1,1.2,2.5,1.1,0.1,1.5,1.5,6.7
203,Adam Marusic,2,1,0.7,0.5,0.5,0.7,0.0,0.4,0.2,6.69
204,Elseid Hysaj,1,2,0.3,1.1,0.7,0.9,0.0,0.3,0.4,6.69
205,Bartlomiej Dragowski,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,6.69
206,Bram Nuytinck,0.0,0.0,0.2,0.3,0.1,0.3,0.0,0.0,0.2,6.69
207,Paolo Faragò,1,1,0.6,0.7,0.6,0.7,0.0,0.5,0.9,6.69
208,Albin Ekdal,0.0,2,0.5,0.7,0.8,1.8,0.0,0.8,1.1,6.68
209,Riccardo Calafiori,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.68
210,Diego Perotti,5,3,0.7,1.0,1.4,1.1,0.0,0.7,0.3,6.68
211,Felipe Caicedo,9,2,1.0,0.8,0.4,0.7,0.3,0.7,1.1,6.68
212,Matías Vecino,2,2,1.4,0.8,0.3,0.6,0.2,0.6,0.6,6.68
213,Leonardo Spinazzola,1,2,0.6,0.9,1.0,0.1,0.0,0.4,1.1,6.67
214,Soualiho Meité,0.0,2,0.7,0.7,1.9,1.1,0.0,1.1,1.4,6.67
215,Gervinho ,7,4,1.8,0.8,1.6,0.4,0.6,1.3,2.4,6.67
