,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
61,Francesco Acerbi,2,0.2,56.2,89.9,0.2,5.9,0.1,6.98
62,Alex Sandro,3,1.1,58.3,87.0,0.6,2.4,0.1,6.97
63,Gastón Ramírez,2,1.3,21.0,80.2,0.9,1.0,0.1,6.96
64,José Luis Palomino,1,0.2,44.8,84.5,0.1,2.7,0.0,6.96
65,Dries Mertens,7,1.7,20.3,81.9,0.7,0.8,0.1,6.96
66,Wojciech Szczesny,0.0,0.0,20.7,83.8,0.0,3.9,0.0,6.96
67,Alessio Cragno,0.0,0.1,24.8,58.3,0.0,5.1,0.0,6.96
68,Ashley Young,4,1.2,27.3,82.1,0.4,1.0,0.1,6.96
69,Luis Muriel,1,1.1,14.1,72.1,0.3,0.4,0.0,6.95
70,Pietro Terracciano,0.0,0.1,24.6,64.0,0.0,4.3,0.0,6.95
71,Suso,2,2.6,40.5,83.2,1.4,2.3,0.2,6.94
72,Gaetano Castrovilli,2,1.1,32.5,81.2,0.2,1.3,0.1,6.94
73,Mario Pasalic,5,1.2,40.1,88.2,0.1,2.9,0.0,6.94
74,Kwadwo Asamoah,1,1.4,38.9,83.0,0.1,1.1,0.0,6.94
75,Alexis Sánchez,8,1.5,16.3,75.5,0.7,1.3,0.0,6.94
76,Robin Olsen,0.0,0.0,25.0,61.6,0.0,6.0,0.0,6.93
77,Juan Musso,0.0,0.1,26.3,72.9,0.0,6.1,0.0,6.93
78,Roberto Gagliardini,2,0.8,38.4,85.0,0.2,1.9,0.0,6.92
79,Stefan de Vrij,3,0.3,48.9,91.8,0.0,2.9,0.0,6.92
80,Giuseppe Pezzella,0.0,1.0,35.0,71.4,1,1.0,0.0,6.92
81,Bremer,1,0.2,42.0,80.3,0.0,3.3,0.0,6.92
82,Roberto Soriano,5,1.9,39.4,87.0,0.2,1.0,0.1,6.91
83,Berat Djimsiti,1,0.4,53.4,86.0,0.0,2.6,0.0,6.91
84,Marten de Roon,5,1.0,57.1,86.8,0.2,2.7,0.0,6.9
85,Seko Fofana,7,1.5,32.4,87.7,0.2,1.7,0.1,6.89
86,Riccardo Orsolini,6,1.5,24.1,70.0,1,1.1,0.0,6.89
87,Alex Berenguer,2,1.2,23.4,79.2,0.5,0.9,0.1,6.88
88,Arkadiusz Milik,0.0,0.8,17.8,82.3,0.0,0.2,0.0,6.88
89,Kingsley Michael,0.0,1.0,56.0,91.1,0.0,2.0,1,6.88
90,Nicolò Zaniolo,2,0.9,15.7,82.1,0.2,1.0,0.1,6.87
91,Cengiz Ünder,0.0,1.5,16.6,77.6,0.7,1.2,0.1,6.87
92,Luigi Sepe ,0.0,0.1,29.8,73.5,0.0,8.5,0.0,6.87
93,Daniele Baselli,2,1.1,41.4,83.1,1.3,2.3,0.0,6.87
94,Senad Lulic,2,1.1,34.8,82.5,1.1,2.2,0.0,6.87
95,Lucas Leiva,1,0.8,45.2,86.4,0.0,2.6,0.1,6.87
96,Giovanni Di Lorenzo,3,0.9,60.5,87.8,0.4,2.0,0.0,6.86
97,Marko Rog,1,1.0,37.8,86.4,0.3,1.6,0.0,6.86
98,Sandro Tonali,7,1.9,39.0,76.1,2,3.1,0.1,6.86
99,Simone Pinna,0.0,2.0,60.0,85.0,2,8.0,0.0,6.86
100,Alessio gnoli,0.0,0.3,56.7,90.7,0.0,3.8,0.0,6.86
101,Hernani ,4,0.9,29.5,77.1,0.9,2.7,0.0,6.86
102,Riccardo Gagliolo ,2,0.7,34.8,77.3,0.4,2.3,0.0,6.85
103,Etrit Berisha ,0.0,0.0,28.2,66.0,0.0,7.2,0.0,6.85
104,Simon Kjaer,0.0,0.0,46.5,88.5,0.0,3.5,0.0,6.85
105,Matteo Scozzarella ,3,0.9,27.4,81.3,0.9,2.4,0.0,6.85
106,Ante Rebic,3,1.2,13.8,65.7,0.3,0.3,0.0,6.85
107,Salvatore Sirigu,0.0,0.1,29.0,68.6,0.0,8.6,0.0,6.85
108,Stefano Sturaro,2,0.7,28.5,73.2,0.4,1.8,0.1,6.84
109,Domenico Criscito,0.0,0.8,40.3,79.6,0.5,3.2,0.0,6.84
110,Gonzalo Higuaín,4,1.2,19.7,82.4,0.1,1.3,0.1,6.84
111,Luca Gagliano,1,0.5,4.5,77.8,0.0,0.5,0.0,6.84
112,Mário Rui,2,1.5,71.3,84.6,1.1,2.5,0.0,6.83
113,Fabio Quagliarella,3,1.3,18.5,67.2,0.2,0.8,0.1,6.83
114,Samu Castillejo,3,1.9,20.3,81.0,0.7,0.9,0.0,6.83
115,Rodrigo Palacio,3,1.5,26.5,77.3,0.5,0.6,0.0,6.83
116,Gianluca Lapadula,0.0,0.9,12.6,76.3,0.0,0.3,0.0,6.83
117,Adrien Rabiot,1,0.5,39.0,90.0,0.1,0.9,0.0,6.82
118,Jasmin Kurtic ,0.0,1.6,37.2,80.2,1.3,1.9,0.1,6.82
119,Manolo Gabbiadini,1,1.2,15.2,68.5,0.5,0.2,0.0,6.82
120,Stefan Radu,0.0,0.4,45.4,88.4,0.4,3.0,0.0,6.82
121,Takehiro Tomiyasu,3,0.6,48.5,82.7,0.2,2.0,0.0,6.81
122,Filip Djuricic,5,1.3,23.0,80.5,0.3,0.6,0.1,6.81
123,Thomas Strakosha,0.0,0.1,28.6,75.6,0.0,5.7,0.0,6.81
124,Matteo Politano,2,1.3,21.1,84.5,0.3,0.3,0.1,6.81
125,Antonio Candreva,7,1.5,31.4,82.7,1.3,2.3,0.0,6.81
126,Gianluigi Donnarumma,0.0,0.0,26.6,73.5,0.0,6.3,0.0,6.81
127,Ken Sema,1,1.2,22.7,78.1,1.3,0.7,0.0,6.8
128,Cristian Romero,1,0.3,50.7,88.4,0.0,2.7,0.0,6.8
129,Rafael Tolói,6,0.5,50.0,81.4,0.0,2.8,0.0,6.8
130,Remo Freuler,2,0.8,52.0,88.5,0.2,1.4,0.0,6.8
131,Darko Lazovic,7,1.4,32.4,77.3,0.8,0.8,0.0,6.8
132,Nicolò Barella,4,0.9,44.0,83.7,0.3,2.9,0.0,6.8
133,Amir Rrahmani,1,0.4,41.4,80.4,0.0,2.5,0.0,6.8
134,Tomás Rincón,3,0.9,38.5,82.6,0.2,3.3,0.0,6.8
135,Piotr Zielinski,4,1.4,52.5,87.9,0.2,2.5,0.1,6.79
136,Marash Kumbulla,0.0,0.1,36.4,84.9,0.0,1.6,0.0,6.79
137,Marco Silvestri,0.0,0.0,25.9,41.7,0.0,5.9,0.0,6.79
138,Nikola Maksimovic,1,0.3,59.5,93.1,0.3,2.6,0.0,6.79
139,Stefano Turati,0.0,0.0,22.5,84.4,0.0,4.0,0.0,6.79
140,Matthijs de Ligt,0.0,0.1,53.7,90.2,0.0,3.4,0.0,6.79
141,Cristian Ansaldi,4,1.2,20.2,77.1,1.7,2.3,0.0,6.78
142,Lasse Schöne,3,1.3,46.9,88.3,1,1.5,0.0,6.78
143,Mattia Zaccagni,5,1,21.2,75.3,0.1,0.6,0.0,6.78
144,Simone Verdi,6,1.4,22.6,78.4,1.2,2.0,0.0,6.78
145,Kevin Malcuit,0.0,0.5,31.8,85.0,0.5,1.8,0.0,6.78
146,Gianluca Mancini,0.0,0.4,52.0,88.2,0.0,2.7,0.1,6.78
147,Andrea Petagna ,1,1,23.5,75.6,0.1,1.4,0.1,6.78
148,Germán Pezzella,1,0.2,36.8,82.7,0.1,2.5,0.0,6.78
149,Lorenzo Andrenacci,0.0,0.0,19.5,67.5,0.0,5.8,0.0,6.77
150,Ola Aina,2,0.7,27.9,78.6,0.5,1.1,0.0,6.77
151,Danilo D'Ambrosio,0.0,0.3,36.1,85.0,0.1,1.4,0.0,6.77
152,Sofyan Amrabat,1,0.9,49.9,88.0,0.3,3.5,0.1,6.77
153,Karol Linetty,3,1,25.9,79.7,0.3,1.0,0.0,6.77
154,Bruno Peres,2,0.8,30.5,85.5,0.9,1.4,0.0,6.77
155,Cristiano Biraghi,6,1.2,23.5,77.0,1.5,1.0,0.0,6.77
156,Ernesto Torregrossa,3,0.8,19.0,65.4,0.0,0.9,0.1,6.77
157,Mattia Bani,0.0,0.1,42.8,80.5,0.1,3.2,0.0,6.77
158,Alessandro Bastoni,0.0,0.5,56.4,88.9,0.1,4.2,0.0,6.76
159,Giorgio Chiellini,0.0,0.0,27.8,87.4,0.0,0.8,0.0,6.76
160,Luiz Felipe,1,0.2,44.2,88.8,0.1,2.5,0.0,6.76
161,Adama Soumaoro,0.0,0.3,40.8,92.3,0.0,1.8,0.0,6.76
162,Luca Ceppitelli,0.0,0.1,32.6,77.2,0.0,3.0,0.0,6.76
163,Jasmin Kurtic ,1,1.2,37.1,87.7,0.9,3.0,0.0,6.76
164,Joseph Alfred Duncan,1,0.4,29.5,87.0,0.2,1.5,0.0,6.75
165,Douglas Costa,4,1.3,18.7,83.8,0.3,1.2,0.0,6.75
166,Rogerio,1,0.8,38.0,88.1,0.5,1.1,0.0,6.75
167,Armando Izzo,0.0,0.5,44.8,79.2,0.3,3.5,0.0,6.75
168,José Callejón,7,1.9,31.5,87.8,1.5,1.2,0.1,6.75
169,Franck Kessié,1,0.9,48.2,89.2,0.2,1.9,0.1,6.75
170,Stefano Sabelli,3,1.1,41.5,71.5,0.6,2.4,0.0,6.75
171,Koray Günter,0.0,0.1,42.7,85.7,0.0,2.7,0.0,6.75
172,Nikola Milenkovic,0.0,0.2,46.1,87.3,0.0,2.7,0.0,6.75
173,Samir Handanovic,0.0,0.1,26.6,86.0,0.0,4.7,0.0,6.74
174,Jordan Veretout,0.0,1.2,47.7,89.7,0.7,3.3,0.0,6.74
175,Matteo Pessina,0.0,0.6,37.1,78.8,0.3,1.1,0.0,6.74
176,Omar Colley,1,0.3,44.0,81.4,0.1,3.9,0.0,6.73
177,Mattia Caldara,1,0.1,31.9,88.1,0.0,1.9,0.0,6.73
178,Luca Cigarini,4,2.0,52.4,84.0,1,3.7,0.0,6.73
179,Justin Kluivert,1,1.0,20.3,83.4,0.3,0.8,0.0,6.73
180,Mattia De Sciglio,0.0,0.2,32.2,82.8,0.1,1.8,0.0,6.73
181,Gabriel,0.0,0.0,22.9,72.4,0.0,4.6,0.0,6.73
182,Mattia Valoti ,1,0.9,20.6,79.5,0.1,0.8,0.0,6.73
183,Carles Pérez,3,0.7,15.4,86.5,0.2,0.6,0.1,6.72
184,Stefano Okaka,2,0.8,18.1,76.7,0.0,0.5,0.1,6.72
185,Andrea Consigli,0.0,0.1,27.2,75.5,0.0,3.9,0.0,6.72
186,Maya Yoshida,1,0.4,40.6,85.6,0.0,3.6,0.0,6.72
187,Kalidou Koulibaly,0.0,0.4,67.4,91.4,0.0,4.6,0.0,6.72
188,Giovanni Simeone,3,0.5,12.6,68.8,0.1,0.2,0.1,6.72
189,Antonio Sanabria,2,0.6,14.8,76.9,0.0,0.7,0.0,6.72
190,Rafael Leão,1,1.0,13.7,78.5,0.4,0.4,0.0,6.72
191,Timothy Castagne,2,0.8,34.9,85.4,0.6,0.5,0.0,6.72
192,Fabio Borini,0.0,0.5,16.8,71.1,0.4,0.6,0.0,6.71
193,Mario Balotelli,0.0,0.5,18.3,66.0,0.1,1.6,0.0,6.71
194,Giacomo Bonaventura,5,0.9,22.8,85.6,0.1,0.7,0.1,6.71
195,Kostas Manolas,0.0,0.1,57.8,91.8,0.0,2.3,0.0,6.71
196,Amadou Diawara,1,0.7,45.4,88.9,0.0,3.2,0.0,6.71
197,Dimitri Bisoli,1,0.8,27.7,67.3,0.5,0.6,0.0,6.7
198,Nicola Sansone,3,1.4,25.8,78.8,1,0.6,0.1,6.7
199,Ibañez,0.0,0.3,36.6,88.8,0.0,2.2,0.0,6.7
200,Victor Moses,3,0.8,17.9,83.7,0.6,0.9,0.0,6.7
201,Leonardo Bonucci,0.0,0.3,58.7,86.9,0.1,5.4,0.0,6.7
202,Kevin Agudelo,1,1.2,28.1,84.3,0.1,0.9,0.0,6.7
203,Adam Marusic,1,0.5,20.3,85.6,0.3,0.7,0.0,6.69
204,Elseid Hysaj,2,1.1,57.0,84.2,0.3,1.9,0.1,6.69
205,Bartlomiej Dragowski,0.0,0.0,22.6,64.1,0.0,4.5,0.0,6.69
206,Bram Nuytinck,0.0,0.3,49.4,85.1,0.0,3.4,0.0,6.69
207,Paolo Faragò,1,0.7,33.4,79.6,0.6,1.9,0.0,6.69
208,Albin Ekdal,2,0.7,35.8,85.9,0.1,1.4,0.0,6.68
209,Riccardo Calafiori,0.0,0.0,13.0,69.2,0.0,0.0,0.0,6.68
210,Diego Perotti,3,1.0,16.6,85.7,0.3,0.7,0.1,6.68
211,Felipe Caicedo,2,0.8,13.5,77.2,0.0,0.2,0.0,6.68
212,Matías Vecino,2,0.8,26.3,78.5,0.1,0.8,0.0,6.68
213,Leonardo Spinazzola,2,0.9,32.9,82.2,0.7,2.0,0.0,6.67
214,Soualiho Meité,2,0.7,27.1,83.1,0.2,1.3,0.0,6.67
215,Gervinho ,4,0.8,15.7,80.3,0.1,0.2,0.0,6.67
216,Joseph Alfred Duncan,5,0.9,35.4,80.4,0.1,0.8,0.0,6.67
217,Nicolas Nkoulou,0.0,0.1,38.1,89.4,0.0,2.6,0.0,6.67
218,Davide Biraschi,1,0.3,41.8,77.5,0.3,1.8,0.0,6.67
219,Rolando Mandragora,2,1.3,34.9,85.0,0.4,2.0,0.0,6.67
220,Dalbert,5,1.2,30.9,78.5,1,1.4,0.0,6.66
221,Simone Zaza,1,0.5,13.1,65.0,0.0,0.5,0.0,6.66
222,Hans Hateboer,4,1.4,36.4,85.7,0.7,0.5,0.0,6.66
223,Federico Mattiello,1,0.4,18.6,81.7,0.4,0.6,0.0,6.66
224,Allan,1,0.7,35.2,87.4,0.1,2.1,0.0,6.66
225,Christian Kouamé,1,0.7,14.0,72.4,0.1,0.4,0.0,6.66
226,Gregoire Defrel,3,0.6,19.7,88.4,0.1,0.1,0.0,6.66
227,Nehuén Paz,1,0.3,14.3,81.4,0.0,1.7,0.0,6.66
228,Danilo,0.0,0.7,49.7,87.4,0.1,2.1,0.0,6.66
229,Morten Thorsby,1,0.8,31.0,77.4,0.2,0.9,0.0,6.66
230,Rodrigo Becão,1,0.1,35.3,85.2,0.0,2.2,0.0,6.66
231,Simone Missiroli ,0.0,0.5,42.1,84.3,0.0,1.3,0.0,6.65
232,Lukasz Skorupski,0.0,0.0,24.9,73.8,0.0,5.6,0.0,6.65
233,Nahitan Nández,3,1,33.5,79.0,0.7,1.5,0.0,6.65
234,Simon Kjaer,0.0,0.0,29.8,88.6,0.0,1.8,0.0,6.65
235,Matteo Gabbia,0.0,0.1,49.8,88.2,0.0,3.3,0.0,6.65
236,Nikola Kalinic,1,0.5,8.1,76.9,0.0,0.2,0.0,6.65
237,Federico Fazio,0.0,0.1,41.7,87.7,0.0,3.3,0.0,6.65
238,Cristián Zapata,0.0,0.3,44.3,91.3,0.1,1.8,0.0,6.64
239,Mert Müldür,1,0.4,28.1,85.8,0.1,0.8,0.0,6.64
240,Milan Badelj,0.0,1,42.5,82.1,0.0,2.7,0.1,6.64
241,Aaron Ramsey,1,0.8,29.6,88.0,0.0,0.5,0.0,6.63
242,Tommaso Augello,2,1.1,36.5,82.0,0.9,1.1,0.0,6.63
243,Vlad Chiriches,0.0,0.0,53.7,92.5,0.0,1.8,0.0,6.63
244,Marco Mancosu,2,0.9,25.1,77.5,0.3,1.0,0.0,6.63
245,Federico Bonazzoli,0.0,0.6,10.4,72.7,0.1,0.8,0.0,6.63
246,Sebastian Walukiewicz,0.0,0.2,41.4,87.2,0.0,2.4,0.0,6.63
247,Giulio Donati,0.0,1.3,40.5,86.9,1.1,1.9,0.0,6.63
248,Iago Falque,1,1,26.6,85.7,0.5,1.5,0.0,6.62
249,Davide Calabria,1,0.5,38.1,81.1,0.6,2.5,0.0,6.62
250,Jhon Chancellor,0.0,0.0,33.6,86.0,0.0,2.3,0.0,6.62
251,Marco Sportiello,0.0,0.0,19.7,81.4,0.0,2.8,0.0,6.62
252,Marlon Santos,0.0,0.4,60.9,94.3,0.0,2.7,0.0,6.61
253,Emiliano Rigoni,1,1.9,18.1,75.2,1.6,0.3,0.0,6.61
254,Gonzalo Maroni,1,2,16.0,80.0,1.4,0.4,0.0,6.61
255,Ricardo Rodríguez,0.0,0.2,47.2,89.0,0.2,3.8,0.0,6.61
256,Milan Skriniar,0.0,0.3,62.4,92.1,0.0,3.7,0.0,6.61
257,Christian Eriksen,2,1.3,24.2,82.0,0.8,1.1,0.0,6.6
258,Antonin Barak,1,1.1,40.8,83.7,0.1,1.4,0.1,6.6
259,Sebastien De Maio,0.0,0.0,30.8,79.4,0.0,1.6,0.0,6.6
260,Thiago Cionek ,1,0.6,40.0,76.4,0.4,1.8,0.0,6.59
261,Andrea Poli,0.0,0.6,36.5,89.9,0.0,0.7,0.0,6.59
262,Alex Ferrari,0.0,0.2,37.4,76.4,0.0,2.8,0.0,6.59
263,Julian Chabot,0.0,0.0,31.9,83.9,0.0,2.3,0.0,6.59
264,Pol Lirola,2,1,29.7,76.5,0.3,1.5,0.0,6.59
265,Kevin Lasagna,1,0.6,12.7,70.8,0.0,0.2,0.0,6.59
266,Hamed Traore,1,1,22.8,83.0,0.6,0.5,0.1,6.59
267,Pau López,0.0,0.0,27.2,76.3,0.0,5.9,0.0,6.59
268,Pedro Obiang,1,0.6,43.4,88.7,0.0,1.2,0.0,6.59
269,Gastón Brugman ,2,0.5,28.7,83.3,0.3,2.4,0.0,6.59
270,David Ospina,0.0,0.0,24.3,86.0,0.0,3.1,0.0,6.59
271,Wilfried Stephane Singo,0.0,0.8,14.0,85.7,0.0,1.3,0.0,6.59
272,Gianluca Caprari ,0.0,1.3,15.7,85.6,0.3,0.9,0.0,6.58
273,Samir,0.0,0.3,34.7,87.5,0.0,1.6,0.0,6.58
274,Andrea Conti,2,0.5,38.2,83.6,0.3,1.2,0.0,6.58
275,Matteo Darmian ,1,0.4,36.3,78.3,0.2,2.3,0.0,6.58
276,Alessandro Florenzi,1,0.9,41.6,82.0,0.5,3.2,0.1,6.58
277,Emil Audero,0.0,0.0,25.0,60.2,0.0,6.0,0.0,6.57
278,Martín Cáceres,0.0,0.6,46.3,84.2,0.1,3.8,0.0,6.57
279,Kevin Bonifazi ,0.0,0.1,43.4,86.2,0.0,2.5,0.0,6.57
280,Stanislav Lobotka,0.0,0.4,45.6,94.7,0.1,2.8,0.0,6.57
281,Javier Pastore,1,0.5,25.8,82.0,0.1,1.9,0.1,6.57
282,Manuel Lazzari,3,1.1,24.1,84.8,0.9,0.5,0.1,6.57
283,Bruno Alves ,0.0,0.2,40.2,83.1,0.0,7.2,0.0,6.57
284,Walace,0.0,0.5,33.8,88.6,0.0,1.7,0.0,6.56
285,Andrea Pinamonti,1,0.5,18.0,71.5,0.1,0.4,0.0,6.56
286,Gary Medel,0.0,0.4,47.7,89.9,0.0,2.0,0.0,6.56
287,Mirko Valdifiori ,3,1.7,38.3,85.9,1.3,2.9,0.0,6.56
288,Charalampos Lykogiannis,1,0.4,22.9,71.4,0.5,1.2,0.0,6.56
289,Andrea Masiello,1,0.2,51.6,86.2,0.1,3.8,0.0,6.56
290,Danilo,0.0,0.2,43.9,77.3,0.0,3.9,0.0,6.56
291,Marco Parolo,0.0,0.3,26.4,86.8,0.0,1.1,0.0,6.56
292,Jens Stryger Larsen,3,0.7,37.9,77.3,1.1,1.1,0.0,6.56
293,Rachid Ghezzal,0.0,0.9,23.2,85.9,0.7,1.3,0.0,6.56
294,Patric,0.0,0.2,56.9,88.6,0.1,5.3,0.0,6.56
295,Pierluigi Gollini,0.0,0.0,24.6,71.0,0.0,7.1,0.0,6.56
296,Borja Valero,0.0,0.5,27.9,90.0,0.0,1.6,0.0,6.55
297,Mateo Musacchio,0.0,0.6,55.7,88.9,0.0,2.9,0.0,6.55
298,Kastriot Dermaku ,0.0,0.1,24.0,83.9,0.0,2.2,0.0,6.55
299,Jacopo Petriccione,5,1.3,39.2,88.9,0.5,3.8,0.0,6.55
300,Luca Pellegrini,5,0.9,32.8,76.1,0.9,1.5,0.0,6.55
301,Andrea Tabanelli,0.0,0.4,25.5,81.3,0.2,0.9,0.0,6.55
302,Blerim Dzemaili,1,1.4,24.7,82.9,0.0,1.6,0.1,6.55
303,Bartosz Bereszynski,0.0,0.3,37.8,78.3,0.5,1.2,0.0,6.54
304,Alan Empereur,0.0,0.1,35.3,84.7,0.0,2.2,0.0,6.54
305,Fabio Depaoli,1,1.0,18.7,71.4,0.8,0.6,0.0,6.54
306,Andrea Cistana,0.0,0.1,39.0,84.4,0.0,2.7,0.0,6.54
307,Ionut Radu,1,0.1,33.3,78.6,0.0,5.2,0.0,6.54
308,Gian Marco Ferrari,1,0.3,64.5,93.0,0.0,2.3,0.0,6.54
309,Simone Iacoponi ,0.0,0.1,38.5,84.8,0.0,4.9,0.0,6.53
310,Alessandro Deiola,1,0.8,28.4,77.5,0.2,2.6,0.1,6.53
311,Lucas Paquetá,1,0.8,22.8,78.9,0.1,0.8,0.0,6.53
312,Jeremy Toljan,2,1.0,41.2,85.9,0.3,1.0,0.0,6.53
313,Valentino Lazaro,1,1.5,25.0,78.0,1.2,0.8,0.0,6.53
314,Blaise Matuidi,2,0.5,29.5,89.1,0.2,0.6,0.0,6.53
315,William Troost-Ekong,0.0,0.1,35.2,81.5,0.0,2.7,0.0,6.53
316,Bryan Cristante,3,0.8,40.7,85.2,0.0,3.6,0.0,6.53
317,Igor Julio ,1,0.4,36.5,83.1,0.0,1.9,0.1,6.53
318,Cristian Dell'Orco,1,0.6,34.2,79.7,0.8,1.9,0.0,6.53
319,Alberto Cerri ,0.0,1.0,17.0,61.8,0.0,0.4,0.0,6.52
320,Jakub Jankto,4,1.5,22.5,74.7,0.7,0.7,0.0,6.52
321,Panagiotis Tachtsidis,2,0.9,41.0,79.8,0.2,4.1,0.0,6.52
322,Federico Bernardeschi,1,1.2,21.6,85.9,0.6,1,0.0,6.52
323,Hirving Lozano,1,0.8,11.4,80.1,0.2,0.1,0.0,6.52
324,Samuel Di Carmine,0.0,0.3,10.7,70.3,0.0,0.0,0.0,6.52
325,Marco Calderoni,2,0.8,32.6,74.0,1.1,1.8,0.0,6.52
326,Christian Oliva,1,0.2,22.1,87.2,0.0,1.6,0.1,6.51
327,Marco D'Alessandro ,0.0,0.9,14.9,76.7,0.5,0.5,0.0,6.51
328,Antonino Barillà ,2,0.6,19.0,78.6,0.4,0.8,0.0,6.51
329,Mato Jajalo,0.0,0.5,38.2,83.9,0.2,2.1,0.0,6.51
