,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
41,Kevin Volland,7,1.3,20.2,70.8,0.3,0.3,0.2,7.1
42,Sebastian Andersson,1,0.7,23.2,59.9,0.2,0.2,0.0,7.07
43,Nordi Mukiele,1,0.6,44.4,76.9,0.2,1.2,0.0,7.07
44,Mark Uth,5,2,26.9,72.0,1.1,1.9,0.2,7.07
45,Bas Dost,2,0.8,19.1,59.2,0.0,0.5,0.0,7.06
46,Wout Weghorst,3,1.2,24.5,63.1,0.1,0.3,0.0,7.06
47,Niclas Thiede,0.0,0.0,30.0,70.0,0.0,3.0,0.0,7.06
48,Dayot Upamecano,1,0.3,70.1,89.1,0.0,5.8,0.0,7.06
49,Patrik Schick,2,0.9,13.5,72.0,0.0,0.1,0.0,7.06
50,Dedryck Boyata,1,0.1,48.9,89.4,0.0,3.9,0.0,7.04
51,Julian Brandt,7,1.2,49.1,83.8,0.2,3.0,0.2,7.04
52,Florian Niederlechner,6,0.9,14.4,73.4,0.1,0.5,0.1,7.03
53,Jordan Torunarigha,1,0.4,44.2,85.3,0.1,4.3,0.1,7.03
54,William,1,0.9,39.8,70.4,0.7,2.3,0.0,7.03
55,Salif Sané,1,0.1,45.7,85.0,0.0,2.8,0.0,7.02
56,Sebastian Schonlau,0.0,0.2,63.7,87.9,0.0,3.9,0.0,7.01
57,Dani Olmo,1,0.8,28.2,75.4,0.4,0.9,0.3,7.01
58,Maximilian Arnold,8,2.1,40.8,81.1,1.4,4.2,0.1,7.01
59,David Alaba,1,0.7,86.7,90.7,0.4,5.0,0.1,6.99
60,Milot Rashica,5,1.4,19.9,75.9,1,1.1,0.0,6.99
61,Toni Leistner,0.0,0.2,49.2,81.1,0.2,5.3,0.0,6.99
62,Omar Mascarell,1,0.4,57.2,85.0,0.0,4.0,0.0,6.99
63,Florian Neuhaus,2,1.0,40.8,83.8,0.1,1.9,0.1,6.98
64,Axel Witsel,5,0.5,63.8,94.1,0.1,1.5,0.0,6.98
65,Dan-Axel Zagadou,1,0.4,55.3,91.1,0.1,4.1,0.0,6.98
66,Sven Bender,1,0.1,77.4,91.3,0.0,3.1,0.0,6.98
67,Thomas Delaney,0.0,0.1,52.7,84.3,0.0,2.5,0.0,6.98
68,Lars Bender,1,1.0,50.4,86.2,0.1,2.0,0.0,6.97
69,Maximilian Mittelstädt,3,0.8,33.6,72.5,0.8,3.3,0.0,6.97
70,Willi Orban,0.0,0.3,48.8,87.5,0.0,2.4,0.0,6.97
71,Lasse Sobiech,0.0,1,41.0,53.7,0.0,1.0,0.0,6.96
72,Jhon Córdoba,2,0.9,14.2,76.4,0.1,0.3,0.0,6.96
73,Konrad Laimer,6,0.5,43.9,81.1,0.1,2.2,0.1,6.96
74,Daniel Caligiuri,2,1.4,30.0,67.6,1.1,1.4,0.0,6.95
75,Stefanos Kapino,0.0,0.0,27.0,63.0,0.0,8.0,0.0,6.94
76,Christopher Lenz,3,0.9,30.8,72.5,0.5,1.9,0.0,6.94
77,Marko Grujic,1,0.4,37.6,78.7,0.1,2.0,0.0,6.94
78,Pavel Kaderábek,7,1.2,35.5,69.6,1.3,1.0,0.0,6.94
79,Moussa Diaby,5,1.3,21.1,79.2,0.7,0.5,0.0,6.93
80,Nicolas Höfler,0.0,0.5,47.0,84.6,0.0,2.0,0.0,6.93
81,Martin Hinteregger,1,0.3,49.7,75.3,0.1,4.1,0.0,6.92
82,Frederik Rönnow,0.0,0.0,33.9,66.9,0.0,10.4,0.0,6.92
83,Karim Bellarabi,6,1,20.8,76.4,0.6,0.7,0.0,6.92
84,Danny da Costa,4,1.2,23.2,67.5,1.2,1.0,0.1,6.92
85,Vincenzo Grifo,8,1.6,25.1,79.2,1.3,1.5,0.1,6.92
86,Philipp Max,6,1.9,31.2,68.9,2.1,1.9,0.0,6.91
87,Amine Harit,4,1.8,34.9,83.8,0.3,1.4,0.0,6.91
88,Kerem Demirbay,5,1.6,42.9,82.9,1.6,2.6,0.1,6.91
89,Almamy Touré,3,1.2,29.4,71.7,1,1.0,0.0,6.9
90,Jonathan Tah,1,0.2,82.4,90.0,0.0,3.8,0.0,6.9
91,Lukas Klostermann,1,0.5,54.8,85.5,0.2,1.5,0.0,6.89
92,Jonas Hofmann,3,1.4,32.8,82.3,1.2,2.4,0.0,6.89
93,Ihlas Bebou,1,1,18.2,70.1,0.3,0.3,0.1,6.89
94,Nico Elvedi,0.0,0.0,54.3,92.0,0.0,1.7,0.0,6.88
95,André Silva,3,1.2,18.8,68.7,0.0,0.2,0.0,6.87
96,Yussuf Poulsen,6,0.8,14.6,68.2,0.1,0.1,0.0,6.87
97,Jérôme Gondorf,0.0,0.5,21.0,73.8,0.0,0.0,0.0,6.87
98,Niklas Süle,1,0.3,76.9,91.7,0.0,6.1,0.1,6.86
99,Jonas Hector,2,0.9,41.5,79.9,0.3,2.9,0.1,6.86
100,Manuel Gulde,0.0,0.4,46.9,86.4,0.2,3.6,0.0,6.86
101,Robin Quaison,2,0.9,16.9,70.8,0.1,0.3,0.1,6.86
102,Jean-Clair Todibo,0.0,0.1,33.0,84.8,0.0,1.6,0.0,6.86
103,Nuri Sahin,3,1.8,44.4,79.2,1.4,2.3,0.1,6.86
104,Lars Stindl,3,1.1,29.1,82.5,0.2,1.2,0.1,6.85
105,Jonathan Schmid,1,0.8,33.9,75.0,0.8,1.9,0.0,6.85
106,Jérôme Boateng,2,0.2,70.9,89.7,0.0,4.9,0.1,6.85
107,Ozan Kabak,1,0.1,39.8,81.5,0.0,3.3,0.0,6.85
108,Erik Thommy,4,1.1,21.1,77.7,1.1,0.8,0.0,6.85
109,Keven Schlotterbeck,0.0,0.0,36.5,79.0,0.0,3.1,0.0,6.85
110,Breel Embolo,5,0.8,13.4,76.7,0.0,0.2,0.1,6.85
111,Louis Schaub,1,1.2,27.2,79.6,0.4,0.3,0.1,6.85
112,Wendell,2,0.6,69.1,86.3,0.1,2.4,0.0,6.85
113,Exequiel Palacios,0.0,1.0,48.7,87.0,0.0,1.7,0.3,6.85
114,Matthias Ginter,1,0.3,70.5,85.1,0.0,4.8,0.1,6.84
115,Sebastian Rudy,3,1.7,43.1,81.0,0.9,2.2,0.1,6.84
116,Nils Petersen,2,1.0,15.3,62.5,0.1,0.5,0.0,6.84
117,Mitchell Weiser,0.0,0.3,47.6,78.9,0.3,1.3,0.0,6.84
118,Peter Pekarík,0.0,0.8,35.9,77.4,0.9,2.3,0.0,6.84
119,Munas Dabbur,0.0,0.6,17.6,71.5,0.1,0.7,0.1,6.83
120,Christian Gentner,2,0.9,32.7,72.1,0.3,1.2,0.1,6.83
121,Kenan Karaman,1,1.1,16.0,66.6,0.1,0.3,0.0,6.83
122,Lukasz Piszczek,3,0.5,64.2,88.6,0.2,2.3,0.1,6.83
123,Dodi Lukébakio,6,1.2,18.4,79.7,0.5,0.7,0.0,6.83
124,Kevin Stöger,4,1.5,53.1,83.8,0.6,4.2,0.1,6.83
125,Gonçalo Paciência,3,1,12.0,66.9,0.2,0.7,0.0,6.82
126,Marvin Plattenhardt,5,1.5,30.1,77.0,1.5,2.5,0.0,6.82
127,Lucas Höler,2,0.9,18.2,66.8,0.2,0.4,0.0,6.82
128,Pavao Pervan,0.0,0.0,28.4,63.9,0.0,7.6,0.0,6.82
129,Theodor Gebre Selassie,2,0.6,39.1,81.4,0.4,1.3,0.0,6.82
130,Kai Pröger,6,1.4,12.8,61.7,1.5,0.4,0.0,6.82
131,Bastian Oczipka,5,1.2,40.4,79.4,1.3,2.1,0.0,6.81
132,Ibrahima Konaté,0.0,0.1,42.8,88.6,0.3,1.1,0.0,6.81
133,Daniel Brosinski,4,2.1,25.9,67.6,2.2,2.0,0.0,6.81
134,John Brooks,1,0.2,49.2,81.7,0.0,3.8,0.0,6.81
135,Ridle Baku,3,0.9,30.8,74.9,0.7,1.7,0.1,6.8
136,Daley Sinkgraven,1,0.7,49.6,86.0,0.2,2.9,0.1,6.8
137,Benjamin Stambouli,0.0,0.0,50.4,77.5,0.0,3.7,0.0,6.8
138,Florian Kainz,6,1.6,19.0,70.1,1.4,1.3,0.0,6.8
139,Nadiem Amiri,2,1.8,32.9,84.4,0.9,1.5,0.1,6.8
140,Stefan Posch,0.0,0.2,49.6,79.8,0.1,2.4,0.0,6.8
141,Florian Grillitsch,3,0.6,56.2,88.8,0.1,3.6,0.1,6.8
142,Yann Sommer,0.0,0.0,40.5,80.7,0.0,7.2,0.0,6.79
143,Jean-Paul Boëtius,5,1.3,31.9,76.0,0.1,1.8,0.1,6.79
144,Yuya Osako,2,1,22.3,75.5,0.1,1.0,0.1,6.79
145,Karim Onisiwo,6,1,9.8,64.1,0.1,0.1,0.0,6.79
146,Michael Parensen,0.0,0.1,34.1,79.8,0.2,1.9,0.0,6.79
147,Robin Zentner,0.0,0.0,29.3,57.2,0.0,6.0,0.0,6.79
148,Renato Steffen,3,0.9,22.8,76.3,0.1,1.2,0.0,6.79
149,Stefan Lainer,3,1.2,37.9,71.4,0.8,2.2,0.0,6.79
150,Vladimír Darida,4,1.8,37.3,75.9,1.2,2.5,0.1,6.79
151,Dominique Heintz,1,0.1,47.6,82.9,0.1,4.3,0.1,6.79
152,Florian Wirtz,0.0,0.4,26.7,81.8,0.0,0.4,0.1,6.78
153,Ivan Perisic,3,0.9,24.3,77.0,0.6,0.7,0.1,6.78
154,Ellyes Skhiri,3,0.6,42.9,85.6,0.1,2.7,0.0,6.78
155,Christian Günter,8,2.4,30.5,72.5,2.6,1.4,0.1,6.78
156,Weston McKennie,0.0,0.6,36.7,80.9,0.0,2.2,0.0,6.78
157,Ondrej Duda,1,0.7,25.0,80.0,0.3,1.1,0.1,6.77
158,Davy Klaassen,5,1.2,37.4,76.5,0.1,1.6,0.0,6.77
159,Patrick Herrmann,6,1.0,16.5,76.5,0.4,0.5,0.0,6.77
160,Alexander Schwolow,0.0,0.0,35.6,65.1,0.0,7.6,0.0,6.77
161,Manuel Neuer,0.0,0.0,37.7,86.4,0.0,6.0,0.0,6.77
162,Marco Friedl,3,0.8,38.2,77.7,0.8,2.5,0.0,6.77
163,Oliver Baumann,0.0,0.0,36.9,75.2,0.0,5.5,0.0,6.76
164,Christoph Baumgartner,2,0.7,18.0,71.6,0.1,0.3,0.0,6.75
165,Felix Uduokhai,0.0,0.2,35.4,80.8,0.0,2.7,0.0,6.75
166,Charles Aránguiz,3,0.9,59.4,86.0,0.1,2.9,0.0,6.75
167,Jeremiah St. Juste,2,0.2,40.0,86.2,0.0,2.4,0.0,6.75
168,Marcelo Saracchi,0.0,1,25.5,74.5,0.3,0.8,0.0,6.75
169,Jeffrey Bruma,0.0,0.0,35.9,83.3,0.0,2.3,0.0,6.74
170,Josuha Guilavogui,1,0.4,39.7,81.5,0.0,3.3,0.1,6.74
171,Stefan Ilsanker,1,0.5,44.4,80.3,0.2,2.4,0.1,6.74
172,Jérôme Roussillon,1,0.8,26.5,72.6,0.4,0.8,0.0,6.73
173,Lukás Hrádecky,0.0,0.0,41.0,74.3,0.0,8.1,0.0,6.73
174,Robin Knoche,0.0,0.2,46.2,82.4,0.0,3.4,0.0,6.73
175,Xaver Schlager,2,0.7,28.3,76.5,0.1,1.2,0.0,6.73
176,Robin Koch,0.0,0.4,47.1,83.7,0.1,4.3,0.1,6.73
177,Philipp Mwene,0.0,0.5,23.8,58.9,0.5,2.0,0.0,6.73
178,Josip Brekalo,4,1.7,23.9,72.8,0.7,1.3,0.1,6.73
179,Tony Jantschke,0.0,0.4,37.4,80.3,0.2,2.2,0.1,6.73
180,Tin Jedvaj,0.0,0.2,34.2,73.7,0.1,2.5,0.0,6.73
181,Florian Hübner,0.0,0.5,25.9,80.0,0.0,1.6,0.1,6.72
182,Benjamin Hübner,4,0.3,62.8,86.4,0.0,4.0,0.1,6.71
183,Jamilu Collins,2,0.6,47.2,74.7,0.2,2.2,0.0,6.71
184,Santiago Ascacibar,1,0.3,38.5,84.1,0.1,2.0,0.0,6.71
185,Julian Weigl,0.0,0.3,63.5,90.9,0.0,5.5,0.0,6.71
186,Emil Forsberg,2,1.2,22.7,80.4,0.5,0.7,0.1,6.71
187,Timothy Chandler,1,0.5,15.5,63.3,0.7,0.6,0.0,6.71
188,Daichi Kamada,4,1.3,24.1,79.7,0.9,1.0,0.0,6.71
189,Noah Katterbach,0.0,0.5,32.6,66.4,0.2,2.7,0.0,6.7
190,Leon Bailey,3,1.0,17.7,73.3,1,0.6,0.0,6.7
191,Robert Andrich,2,1.1,38.9,72.0,0.5,2.3,0.1,6.7
192,Kingsley Ehizibue,1,0.5,27.1,76.5,0.4,1.2,0.0,6.7
193,Michaël Cuisance,0.0,0.6,19.6,84.1,0.6,0.7,0.0,6.7
194,Diego Demme,0.0,0.6,63.9,86.6,0.1,2.3,0.1,6.7
195,Rouwen Hennings,0.0,0.7,18.9,70.7,0.2,0.5,0.0,6.7
196,Ruben Vargas,1,0.7,17.7,63.5,0.2,0.5,0.1,6.69
197,Ismail Jakobs,2,0.6,23.6,66.7,0.8,0.6,0.1,6.69
198,Sebastian Rode,3,0.8,40.1,84.9,0.4,2.2,0.0,6.69
199,Péter Gulácsi,1,0.1,33.5,77.2,0.0,5.8,0.0,6.69
200,Rune Jarstein,0.0,0.0,30.8,62.5,0.0,10,0.0,6.69
201,Marius Bülter,1,0.8,16.8,64.9,0.4,0.5,0.0,6.68
202,Álvaro Odriozola,0.0,1,27.3,89.0,2,0.0,0.0,6.68
203,Corentin Tolisso,2,1,41.9,89.9,0.1,3.2,0.2,6.68
204,Sebastiaan Bornauw,0.0,0.2,44.0,81.4,0.1,4,0.0,6.68
205,Marwin Hitz,0.0,0.0,21.5,81.4,0.0,3,0.0,6.68
206,Daniel Baier,0.0,0.4,38.3,75.1,0.0,2.3,0.0,6.68
207,Christoph Kramer,0.0,0.4,41.8,85.4,0.0,2.2,0.0,6.68
208,Matija Nastasic,0.0,0.1,57.8,85.7,0.0,3.9,0.1,6.67
209,Rafal Gikiewicz,0.0,0.1,37.2,60.8,0.0,12.5,0.0,6.67
210,Pierre Kunde Malong,0.0,0.4,34.9,79.3,0.3,2.6,0.0,6.67
211,Marcel Tisserand,1,0.3,49.4,76.2,0.1,4.3,0.0,6.67
212,Levin Öztunali,3,1.0,17.7,66.0,0.4,0.6,0.1,6.66
213,Stefan Ilsanker,0.0,0.2,61.8,88.9,0.2,3.2,0.0,6.66
214,Javairô Dilrosun,2,0.5,15.6,75.1,0.3,1.0,0.0,6.66
215,Niklas Moisander,0.0,0.2,71.0,86.7,0.0,4.7,0.0,6.66
216,Diadie Samassékou,1,0.4,27.6,81.9,0.0,1.1,0.0,6.66
217,Manuel Akanji,1,0.1,65.9,90.7,0.0,2.8,0.1,6.66
218,Philipp Lienhart,1,0.1,46.8,86.0,0.0,3.0,0.0,6.66
219,László Bénes,4,1.3,20.5,81.1,0.8,1.3,0.2,6.66
220,Dennis Smarsch,0.0,0.0,30.5,67.2,0.0,7.0,0.0,6.65
221,Raphael Framberger,2,0.3,19.1,57.6,0.3,0.9,0.0,6.65
222,Dominik Kohr,3,0.7,30.0,80.9,0.1,1.3,0.0,6.65
223,Marvin Friedrich,0.0,0.1,38.7,76.2,0.1,3.4,0.0,6.65
224,David Abraham,0.0,0.1,43.5,81.6,0.2,3.6,0.0,6.65
225,Paco Alcácer,1,0.5,10.0,73.6,0.0,0.2,0.0,6.65
226,Rafael Czichos,1,0.3,46.7,81.9,0.0,3.6,0.0,6.65
227,Kevin Vogt,0.0,0.3,55.9,86.0,0.0,5.2,0.0,6.64
228,Ludwig Augustinsson,1,1.5,32.8,72.8,1.3,0.9,0.0,6.64
229,Andreas Luthe,0.0,0.0,36.4,67.3,0.0,6.2,0.0,6.64
230,Lucas Alario,1,0.5,12.5,72.0,0.0,0.4,0.0,6.64
231,Dominick Drexler,4,1,21.7,74.6,0.7,0.9,0.0,6.63
232,Florian Müller,0.0,0.0,30.7,66.9,0.0,5.8,0.0,6.63
233,Christian Strohdiek,2,0.7,41.3,73.8,0.0,5.5,0.1,6.62
234,Sebastian Vasiliadis,1,0.8,32.7,76.0,0.1,2.1,0.0,6.62
235,Kevin Trapp,0.0,0.0,38.5,72.6,0.0,9.0,0.0,6.62
236,Marin Pongracic,0.0,0.0,54.0,83.5,0.0,4.5,0.1,6.62
237,André Hoffmann,1,0.1,47.1,88.9,0.0,3.5,0.0,6.62
238,Djibril Sow,3,0.9,28.8,83.3,0.4,1.9,0.0,6.62
239,Edmond Tapsoba,0.0,0.1,79.4,91.4,0.0,4.8,0.0,6.62
240,Konstantinos Stafylidis,0.0,0.6,20.1,80.9,0.4,0.7,0.0,6.62
241,Oscar Wendt,2,0.9,31.5,78.9,0.7,0.8,0.0,6.62
242,Marco Richter,3,0.7,15.8,64.1,0.4,1.1,0.1,6.61
243,Roland Sallai,0.0,0.6,14.1,76.1,0.0,0.2,0.1,6.61
244,Julian Baumgartlinger,2,0.6,41.2,90.7,0.0,1.9,0.1,6.61
245,Jeffrey Bruma,0.0,0.0,39.3,85.7,0.0,3.0,0.0,6.61
246,Niko Gießelmann,1,1,35.8,77.7,0.9,3.0,0.0,6.6
247,Gian-Luca Waldschmidt,1,0.5,16.4,75.3,0.1,0.3,0.1,6.6
248,Jeffrey Gouweleeuw,1,0.2,35.7,76.4,0.0,3.2,0.0,6.6
249,Maximilian Eggestein,3,1,43.0,78.2,0.1,1.3,0.1,6.6
250,Moussa Niakhaté,2,0.4,44.7,79.5,0.1,3.3,0.0,6.6
251,Kasim Adams,0.0,0.2,39.8,80.5,0.0,3.8,0.0,6.6
252,Javi Martínez,0.0,0.1,37.4,91.0,0.0,1.9,0.0,6.6
253,Joshua Sargent,2,0.4,12.0,70.5,0.1,0.1,0.0,6.59
254,Sargis Adamyan,1,0.4,10.7,74.5,0.1,0.1,0.0,6.59
255,Dennis Srbeny,1,0.4,14.1,63.3,0.1,0.6,0.0,6.59
256,Elvis Rexhbecaj,3,0.7,16.8,70.2,0.4,1.2,0.2,6.59
257,Leopold Zingerle,0.0,0.0,36.5,80.6,0.0,6.4,0.0,6.59
258,Zack Steffen,0.0,0.1,30.2,65.0,0.0,9.2,0.0,6.58
259,Lucas Ribeiro,0.0,0.0,8.5,88.2,0.0,0.5,0.0,6.58
260,Krzysztof Piatek,1,0.7,14.3,73.0,0.0,0.7,0.0,6.58
261,Aarón Martín,0.0,1.5,27.3,79.7,1.5,0.9,0.0,6.58
262,Klaus Gjasula,1,1.0,39.9,77.0,0.0,3.6,0.0,6.58
263,Oliver Fink,1,0.8,18.8,57.8,0.2,0.3,0.0,6.58
264,Ermin Bicakcic,0.0,0.1,38.1,86.1,0.0,1.8,0.0,6.57
265,Joshua Zirkzee,0.0,0.1,8.3,77.3,0.0,0.0,0.1,6.57
266,Mahmoud Dahoud,1,0.7,40.2,90.9,0.0,1.8,0.0,6.57
267,Per Ciljan Skjelbred,0.0,0.1,29.9,82.7,0.0,2,0.0,6.57
268,Kaan Ayhan,3,0.6,54.9,83.5,0.1,6.2,0.1,6.57
269,Iago,1,0.4,20.9,64.1,0.2,1,0.0,6.57
270,Lukas Klünter,2,0.5,26.7,70.1,0.3,1.1,0.0,6.56
271,Rani Khedira,2,0.4,27.3,70.1,0.0,1.2,0.0,6.56
272,Leonardo Bittencourt,2,1.2,26.8,76.8,0.9,0.6,0.0,6.56
273,Marcus Ingvartsen,2,0.4,17.0,67.2,0.2,0.1,0.0,6.56
274,Danny Latza,2,0.9,26.6,80.0,0.1,1.8,0.0,6.56
275,Jürgen Locadia,0.0,0.3,11.7,72.9,0.1,0.2,0.0,6.55
276,Amadou Haidara,1,0.6,28.8,85.2,0.2,0.8,0.1,6.55
277,Alexander Hack,0.0,0.3,30.0,77.4,0.0,3.1,0.0,6.55
278,Abdelhamid Sabiri,1,0.3,18.0,79.6,0.0,1.5,0.0,6.55
279,Marius Wolf,3,1.0,26.8,65.9,0.5,1.7,0.0,6.54
280,Neven Subotic,0.0,0.2,33.7,71.5,0.1,3.2,0.0,6.54
281,Obite Evan Ndicka,1,0.4,42.5,81.3,0.1,1.4,0.0,6.54
282,Koen Casteels,0.0,0.0,32.6,70.8,0.0,8.5,0.0,6.54
283,Mads Pedersen,1,1,9.5,78.9,0.5,0.0,0.0,6.54
284,Yannik Keitel,0.0,0.3,19.3,81.0,0.0,1.7,0.0,6.54
285,Admir Mehmedi,2,0.9,24.6,74.9,0.6,0.9,0.0,6.54
286,Luca Kilian,0.0,0.1,47.5,89.5,0.0,1.9,0.1,6.53
287,Janik Haberer,2,0.7,33.9,82.4,0.1,2.6,0.0,6.53
288,Matthias Zimmermann,2,0.7,37.2,75.2,0.7,1.7,0.0,6.53
289,Tyler Adams,0.0,0.5,45.5,83.5,0.2,1.2,0.0,6.52
290,Benito Raman,3,0.6,12.5,66.8,0.1,0.5,0.0,6.52
291,Vedad Ibisevic,2,0.5,9.3,70.8,0.0,0.5,0.0,6.52
292,Ante Rebic,0.0,3.0,17.0,47.1,0.0,0.0,0.0,6.52
293,Mateu Morey,1,0.2,28.8,85.4,0.4,1.8,0.0,6.52
294,Kevin Vogt,0.0,0.1,76.8,92.4,0.0,5.7,0.0,6.52
295,Lucas Hernández,1,0.2,40.2,88.1,0.1,1.5,0.0,6.51
296,Uwe Hünemeier,0.0,0.4,50.8,86.5,0.0,5.4,0.0,6.51
297,Eduard Löwen,1,0.8,13.3,62.3,0.7,0.7,0.0,6.51
298,Florian Kastenmeier,0.0,0.1,33.2,67.6,0.0,8.8,0.0,6.51
299,Yannick Gerhardt,0.0,0.3,20.4,78.2,0.1,1.2,0.1,6.51
300,Jonjoe Kenny,3,0.5,37.6,73.5,0.5,2.7,0.0,6.51
301,Alfredo Morales,2,0.4,21.4,70.4,0.1,1.0,0.0,6.5
302,Karim Rekik,0.0,0.2,50.6,88.0,0.0,4.1,0.0,6.5
303,Jan Morávek,1,0.5,16.4,76.7,0.0,0.5,0.1,6.5
304,Tobias Strobl,0.0,0.4,38.6,87.0,0.0,2.4,0.1,6.5
305,Nico Schulz,0.0,0.3,35.6,86.5,0.2,0.6,0.0,6.5
306,Håvard Nordtveit,1,0.1,44.4,86.9,0.1,3.9,0.0,6.5
307,Paulinho,2,0.5,10.4,83.7,0.1,0.3,0.0,6.5
308,Makoto Hasebe,0.0,0.4,60.6,87.3,0.0,5.0,0.1,6.49
309,Jirí Pavlenka,0.0,0.0,31.5,68.1,0.0,7.5,0.0,6.49
310,Akaki Gogia,0.0,1.3,13.7,70.7,0.3,0.0,0.0,6.49
311,Timo Horn,0.0,0.0,32.2,71.7,0.0,9.9,0.0,6.49
312,Ömer Toprak,0.0,0.1,46.9,89.1,0.2,2,0.0,6.49
313,Mohamed Dräger,3,0.8,34.2,77.6,0.3,2.2,0.0,6.49
314,Ethan Ampadu,0.0,0.0,27.7,90.4,0.0,0.7,0.0,6.49
315,Leandro Barreiro Martins,2,0.3,19.8,76.8,0.1,1.2,0.0,6.48
316,Ken Reichel,0.0,0.3,25.6,67.0,0.4,1.7,0.0,6.47
317,Ronaël Pierre-Gabriel,1,0.4,26.4,71.1,0.4,1.4,0.0,6.47
318,Eduard Löwen,0.0,0.0,20.9,78.8,0.3,1.4,0.0,6.47
319,Streli Mamba,2,0.4,11.0,76.0,0.0,0.1,0.0,6.46
320,Jean-Philippe Mateta,1,0.3,11.1,64.8,0.0,0.1,0.0,6.46
321,Niklas Stark,0.0,0.2,42.0,82.4,0.0,3.1,0.0,6.46
322,Marcel Risse,2,1.0,8.5,41.2,1,0.2,0.0,6.46
323,Cauly,0.0,0.8,15.5,78.1,0.5,0.3,0.0,6.46
324,Joao Victor,2,0.4,12.6,76.0,0.2,0.1,0.0,6.46
325,Daniel Ginczek,1,0.5,10.9,66.3,0.1,0.3,0.1,6.45
326,Birger Danny Verstraete,1,1.1,24.2,79.4,0.9,1.6,0.0,6.45
327,Markus Suttner,1,0.7,31.8,75.7,0.5,3.3,0.0,6.45
328,Anthony Ujah,2,0.5,11.0,57.8,0.0,0.2,0.0,6.45
329,Kwon Chang-Hoon,0.0,0.6,10.8,74.3,0.2,0.7,0.0,6.44
330,Aleksandar Dragovic,0.0,0.1,61.2,88.9,0.0,5.1,0.0,6.44
331,Edimilson Fernandes,0.0,0.3,28.5,87.0,0.1,1.5,0.0,6.43
