,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
48,William,2.6,2.7,1.2,0.2,3.5,1.3,0.1,0.0,7.09
49,Andrej Kramaric,0.3,0.3,0.2,0.0,0.4,0.7,0.1,0.0,7.09
50,Florian Grillitsch,2.6,2.4,1.4,0.1,1.7,1.5,0.3,0.0,7.06
51,Salif Sané,1.8,2.3,0.9,0.4,4.8,0.6,1,0.0,7.06
52,Theodor Gebre Selassie,1.7,2.2,1.0,0.6,2.8,0.9,0.3,0.0,7.03
53,Almamy Touré,2.6,1.3,0.7,0.9,3.4,0.4,0.1,0.0,7.03
54,Jérôme Roussillon,1.5,1.1,0.7,0.0,1.5,0.4,0.3,0.0,7.03
55,Emil Forsberg,0.6,0.2,0.4,0.0,0.3,0.6,0.1,0.0,7.02
56,Raphael Guerreiro,1.1,0.8,0.4,0.0,0.4,0.5,0.0,0.0,7.02
57,Ondrej Duda,1.7,0.5,2.4,0.0,0.4,1.3,0.1,0.0,7.02
58,Marc Oliver Kempf,1.4,2.0,1.0,0.6,5.7,0.5,0.9,0.0,7.01
59,David Alaba,1.1,1.0,0.4,0.3,1.0,0.3,0.1,0.0,7.01
60,Samuel Sahin-Radlinger,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.01
61,Lukas Klostermann,1.9,1.1,0.7,0.5,2.4,0.6,0.2,0.0,7.01
62,Charles Aránguiz,2,1,1.1,0.0,1.0,1.9,0.1,0.0,7.0
63,Mario Götze,1,0.3,0.8,0.0,0.2,0.8,0.0,0.0,7.0
64,Luka Jovic,0.3,0.1,0.9,0.0,0.9,0.3,0.0,0.0,7.0
65,Nadiem Amiri,1.1,0.5,1.1,0.0,0.3,0.8,0.0,0.0,7.0
66,Bastian Oczipka,2,1.1,0.8,0.0,1.0,0.2,0.2,0.0,7.0
67,Valentino Lazaro,1.5,1.4,0.7,0.2,1.7,1,0.4,0.0,7.0
68,Nordi Mukiele,2,1.3,1,0.4,1.8,0.2,0.2,0.0,6.99
69,Lukas Kübler,2.2,1.9,1,0.1,2.8,0.6,0.3,0.0,6.98
70,Milot Rashica,0.9,0.2,1.3,0.0,0.2,0.6,0.1,0.0,6.98
71,Michael Esser,0.1,0.0,0.0,0.0,0.9,0.1,0.0,0.0,6.98
72,Maximilian Eggestein,2.0,0.9,1.1,0.1,1.9,0.9,0.3,0.0,6.98
73,Aarón Martín,1.7,1.2,0.9,0.1,1.8,0.5,0.3,0.0,6.98
74,Josuha Guilavogui,1.6,2.3,1.3,0.1,2.9,0.6,0.4,0.0,6.97
75,Lucas Torró,1.8,1.8,1.4,0.0,1.5,0.8,0.1,0.0,6.97
76,Leon Goretzka,1.4,0.9,0.9,0.0,0.5,0.8,0.1,1,6.96
77,Niklas Süle,0.9,1.3,0.5,0.4,2.6,0.2,0.4,0.0,6.96
78,Julian Baumgartlinger,2.5,1.2,0.9,0.0,1.0,1.2,0.3,0.0,6.96
79,Maximilian Mittelstädt,2.4,1.8,0.6,0.0,2.1,1.0,0.2,0.0,6.96
80,Admir Mehmedi,1.8,0.5,1.1,0.0,0.2,1,0.0,0.0,6.96
81,Lars Bender,2.2,1.1,1.4,0.0,1.2,0.9,0.2,0.0,6.95
82,Jonathan Tah,1.3,1.4,0.5,1,4.1,0.5,0.8,0.0,6.95
83,Ozan Kabak,2.2,1.5,1.4,0.9,3.5,0.7,0.5,0.0,6.95
84,Marcel Sabitzer,1.5,1.1,0.9,0.0,1.0,0.9,0.1,1,6.94
85,Lars Stindl,1,0.6,0.9,0.0,0.6,0.6,0.1,0.0,6.93
86,Jean-Philippe Mateta,0.4,0.1,0.9,0.0,0.6,0.3,0.1,0.0,6.93
87,Péter Gulácsi,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.93
88,Jonathan Schmid,1.6,1.5,0.8,0.1,2.1,0.4,0.3,1,6.93
89,Paco Alcácer,0.1,0.2,0.2,0.0,0.3,0.2,0.0,0.0,6.93
90,Dan-Axel Zagadou,0.8,1.5,0.8,0.6,4.1,0.1,0.6,0.0,6.92
91,Diego Demme,2.9,1.0,1.4,0.0,0.5,1.3,0.1,0.0,6.92
92,Pavel Kaderábek,1.0,1.2,1.2,0.1,2.1,0.4,0.3,0.0,6.92
93,Niklas Stark,1.5,1.7,0.9,0.4,6.0,0.7,1.2,1,6.92
94,Martin Hinteregger,2.4,0.9,0.7,0.6,3.5,1.1,0.5,1,6.91
95,Alexander Hack,2.1,2.9,0.9,0.5,4.1,0.6,1.1,0.0,6.91
96,Nuri Sahin,3.0,1.9,1.4,0.2,2.0,1.8,0.2,0.0,6.91
97,Nico Elvedi,1.4,1.6,0.6,0.8,4.3,0.3,0.4,0.0,6.91
98,Marcel Tisserand,1.4,2.0,1.2,0.2,4.0,0.3,0.5,0.0,6.9
99,Wendell,2.7,1.0,1.3,0.3,2.0,0.8,0.5,0.0,6.9
100,Jean-Paul Boëtius,1.7,1.2,1.7,0.0,0.3,0.9,0.1,0.0,6.9
101,Leon Bailey,0.5,0.5,0.6,0.0,0.3,0.5,0.0,0.0,6.9
102,Nico Schulz,1.1,0.8,1.0,0.0,1.0,0.7,0.1,0.0,6.9
103,Karim Bellarabi,0.7,0.5,0.8,0.0,0.3,0.8,0.0,0.0,6.9
104,Markus Suttner,1.7,1.3,1.0,0.5,1.5,0.7,0.5,0.0,6.89
105,Ante Rebic,0.8,0.3,1.7,0.0,0.1,0.3,0.0,0.0,6.89
106,Janik Haberer,2.6,1.3,1.7,0.0,1.8,1.7,0.1,0.0,6.89
107,Davy Klaassen,1.9,1.4,1.4,0.1,1.2,1.1,0.3,0.0,6.89
108,Rani Khedira,1.9,2.7,1.5,0.2,3.1,0.6,0.7,0.0,6.89
109,Abdou Diallo,1.3,0.9,0.8,0.5,3.1,0.1,0.5,0.0,6.88
110,Javi Martínez,1.2,1.5,0.6,0.3,0.6,0.5,0.2,0.0,6.88
111,Yann Sommer,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.88
112,Tony Jantschke,1.1,1.9,0.4,0.5,3.4,0.1,0.5,0.0,6.87
113,André Hahn,2.3,1,2.4,0.0,1.0,1.1,0.1,0.0,6.87
114,Edgar Prib,2.5,0.5,1.8,0.0,0.3,0.5,0.0,0.0,6.87
115,Sven Bender,1.5,1.9,0.8,0.4,3.5,0.4,0.5,1,6.87
116,Robin Zentner,0.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,6.87
117,Jérôme Boateng,1.1,1.3,0.8,0.7,2.5,0.6,0.2,0.0,6.87
118,Martin Hinteregger,2.7,1.2,0.9,0.6,3.6,0.6,0.7,0.0,6.87
119,Stefan Bell,1.2,2.2,1.6,0.6,4.8,0.8,0.4,0.0,6.87
120,Makoto Hasebe,1.9,1.4,0.6,1,3.5,0.6,0.8,0.0,6.87
121,Christian Pulisic,0.5,0.3,0.5,0.0,0.5,0.2,0.1,0.0,6.86
122,Dayot Upamecano,1.5,2.2,1.1,0.7,2.9,0.2,0.3,0.0,6.86
123,Robin Knoche,0.8,1.4,0.4,0.5,4.3,0.4,0.9,0.0,6.86
124,Philipp Bargfrede,1.5,2.3,1.7,0.5,3.0,1.3,0.7,0.0,6.85
125,Giulio Donati,1.0,1.8,0.7,0.0,2.3,0.2,0.3,0.0,6.85
126,Alfred Finnbogason,0.4,0.2,1.9,0.0,0.6,0.4,0.1,0.0,6.85
127,Enrico Valentini,2.9,0.9,0.7,0.1,3.2,1.2,0.2,0.0,6.85
128,Danny da Costa,1.8,0.9,1.0,0.1,1.6,0.7,0.3,0.0,6.85
129,Ewerton,1.3,1.4,0.9,0.3,5.9,0.3,0.9,1,6.85
130,Matthias Zimmermann,2.9,2,1.5,0.1,2.3,1.3,0.5,0.0,6.84
131,Kevin Trapp,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,6.84
132,Salomon Kalou,0.7,0.2,1,0.0,0.7,0.6,0.0,0.0,6.83
133,Koen Casteels,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,6.83
134,Naldo,1.4,2,0.7,0.4,3.1,0.4,0.4,0.0,6.83
135,Weston McKennie,1.2,1.5,1.4,0.0,1.8,1,0.4,0.0,6.82
136,Stefan Posch,2.6,1.2,1.8,0.5,3.2,0.6,0.6,0.0,6.82
137,Dennis Geiger,0.5,0.8,1.3,0.3,0.3,1.3,0.0,0.0,6.82
138,Dodi Lukébakio,0.8,0.3,0.9,0.0,0.6,0.2,0.0,0.0,6.82
139,Kaan Ayhan,1.9,2.1,0.9,0.3,4.1,0.9,0.6,0.0,6.81
140,Karim Onisiwo,0.9,0.3,0.8,0.0,0.3,0.3,0.1,0.0,6.81
141,Pirmin Schwegler,2.3,1.5,1.7,0.0,1.9,1,0.2,0.0,6.8
142,Manuel Akanji,1.2,1.1,0.5,0.9,3.5,0.4,0.5,0.0,6.79
143,Caiuby,0.9,0.4,1.4,0.0,0.6,0.6,0.1,0.0,6.79
144,Jonathan de Guzmán,1.2,0.4,0.6,0.0,0.4,0.5,0.1,0.0,6.79
145,Philipp Max,1.2,0.7,0.4,0.0,1.4,0.6,0.1,0.0,6.78
146,John Brooks,1,1.3,0.5,0.4,4.6,0.5,0.4,0.0,6.78
147,Timo Baumgartl,1.8,1.4,0.7,0.6,5.2,0.4,1.2,0.0,6.78
148,Marcelo Saracchi,1.9,1.2,1.6,0.6,1.4,0.6,0.1,0.0,6.77
149,Andreas Luthe,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.77
150,Matheus Pereira,0.8,0.7,1.5,0.0,0.4,0.6,0.1,0.0,6.77
151,Ji Dong-Won,0.7,0.6,1.1,0.0,0.6,0.7,0.1,0.0,6.77
152,Franck Ribéry,0.6,0.3,0.7,0.0,0.0,0.2,0.0,0.0,6.77
153,Alassane Plea,0.4,0.1,1,0.0,0.4,0.5,0.1,0.0,6.77
154,Ludwig Augustinsson,1.6,1.1,1.2,0.1,2.1,0.5,0.3,0.0,6.76
155,Mitchell Weiser,2.1,0.9,1.1,0.2,1.3,0.8,0.1,1,6.76
156,Ermin Bicakcic,1.3,2.2,0.7,0.2,3,0.4,0.6,1,6.76
157,Stefanos Kapino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76
158,Gian-Luca Waldschmidt,0.7,0.4,1.1,0.0,0.2,0.6,0.1,0.0,6.75
159,Leandro Barreiro Martins,4,2,1,0.0,1,1,0.0,0.0,6.75
160,Jonas Hofmann,1.4,0.6,0.7,0.0,0.5,1.0,0.1,0.0,6.75
161,David Abraham,1.3,1.4,0.6,0.7,3.6,0.8,0.7,0.0,6.75
162,Niko Gießelmann,1.9,1.2,0.9,0.4,2.2,1.1,0.2,0.0,6.75
163,Obite Evan Ndicka,1.6,1.1,1.0,0.9,4.2,0.8,0.4,0.0,6.74
164,Breel Embolo,1.1,0.2,1.5,0.0,0.3,0.4,0.0,0.0,6.74
165,Nicolás González,0.6,0.4,0.9,0.0,0.9,0.3,0.1,0.0,6.74
166,Oliver Fink,2.1,0.7,1.4,0.0,1.1,1.4,0.2,0.0,6.74
167,Niclas Füllkrug,0.2,0.1,1.4,0.0,1.1,0.3,0.3,0.0,6.74
168,Benito Raman,1.2,0.5,0.9,0.0,0.3,1.4,0.1,0.0,6.74
169,Benjamin Pavard,1.0,1.7,0.7,0.6,6.4,0.2,0.7,1,6.73
170,Dawid Kownacki,1.3,0.2,0.4,0.0,0.8,0.9,0.0,0.0,6.73
171,Oliver Baumann,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,6.73
172,Hendrik Weydandt,0.6,0.2,1.3,0.0,1.5,0.8,0.1,0.0,6.73
173,Walace,2,1.7,1.2,0.0,1.3,1.3,0.2,0.0,6.73
174,Corentin Tolisso,0.0,0.0,0.0,0.0,0.0,1,0.5,0.0,6.73
175,Joshua Brenet,1.4,0.6,1.4,0.1,1.3,0.4,0.1,0.0,6.73
176,Matthias Ginter,0.9,0.6,0.4,0.7,3.6,0.3,0.7,0.0,6.73
177,Nabil Bentaleb,1.3,1.4,1.2,0.0,0.7,0.6,0.3,0.0,6.73
178,Steven Zuber,1.3,0.6,0.9,0.0,0.4,0.8,0.1,0.0,6.72
179,Amadou Haidara,1.4,0.4,0.9,0.0,0.8,0.7,0.1,0.0,6.72
180,Konrad Laimer,2.5,1.1,1.4,0.0,0.7,1.8,0.1,0.0,6.72
181,Jeffrey Gouweleeuw,1.7,2.2,0.8,0.6,2.6,0.6,0.8,0.0,6.72
182,Emiliano Insúa,1.9,1.1,0.7,0.2,1.7,0.6,0.1,0.0,6.72
183,Lucas Alario,0.6,0.0,0.9,0.0,0.5,0.4,0.0,0.0,6.72
184,Rune Jarstein,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.72
185,Waldemar Anton,1.4,2,0.7,0.6,4.9,0.8,1,1,6.72
186,Michael Rensing,0.1,0.1,0.0,0.0,1.2,0.1,0.0,0.0,6.71
187,Christoph Kramer,2.3,1.2,1.3,0.1,1.2,1.4,0.2,0.0,6.71
188,Oscar Wendt,1.4,0.6,0.8,0.2,2.0,0.7,0.3,0.0,6.71
189,Christian Mathenia,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,6.71
190,Julian Weigl,1.8,0.9,0.8,0.7,2.9,0.9,0.6,0.0,6.71
191,Ralf Fährmann,0.0,0.1,0.0,0.0,1.1,0.0,0.0,0.0,6.71
192,Jean-Philippe Gbamin,1.6,1,1.2,0.1,0.9,0.9,0.2,0.0,6.7
193,Jirí Pavlenka,0.1,0.1,0.0,0.0,0.8,0.1,0.0,0.0,6.7
194,Michael Gregoritsch,0.7,0.5,0.8,0.0,1.8,0.8,0.3,0.0,6.7
195,Aleksandar Dragovic,1,1.4,0.6,0.3,3.4,0.3,0.4,0.0,6.7
196,Marco Richter,0.5,0.5,0.9,0.0,0.4,0.5,0.0,0.0,6.7
197,Genki Haraguchi,1.6,0.8,1.1,0.0,0.9,1.8,0.2,0.0,6.7
198,Pavao Pervan,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,6.7
199,Dominique Heintz,1.2,1.3,0.9,0.3,6.3,0.4,0.6,0.0,6.69
200,Pierre Kunde Malong,1.7,0.8,0.8,0.0,1.6,0.4,0.5,0.0,6.69
201,Ádám Szalai,0.6,0.1,1.1,0.0,0.2,0.2,0.0,0.0,6.69
202,Tobias Strobl,1.1,1,0.9,0.1,1.1,0.7,0.5,0.0,6.69
203,Davie Selke,0.2,0.0,0.9,0.0,0.2,0.2,0.0,0.0,6.69
204,Yannick Gerhardt,1.7,1,0.9,0.0,1.1,0.9,0.2,0.0,6.69
205,Danny Latza,1.7,0.8,1.0,0.0,1.1,1.7,0.4,0.0,6.69
206,Mathew Leckie,1.1,0.7,1.0,0.0,0.7,0.5,0.1,0.0,6.68
207,Vedad Ibisevic,0.4,0.1,1.3,0.0,0.7,0.3,0.1,1,6.68
208,Kevin Danso,1.4,1.1,0.9,0.8,4.0,0.2,0.9,1,6.68
209,Daniel Ginczek,0.4,0.1,0.6,0.0,0.8,0.6,0.1,0.0,6.68
210,Amine Harit,0.8,0.5,0.5,0.0,0.1,0.9,0.1,0.0,6.68
211,Benjamin Stambouli,2.4,1.5,1.1,0.1,2.9,1,0.4,0.0,6.68
212,Rouwen Hennings,0.5,0.1,0.8,0.0,0.7,0.4,0.0,0.0,6.68
213,Nicolas Höfler,2.5,1.8,1.4,0.1,2.2,1.2,0.2,0.0,6.67
214,Rafinha,0.9,1.2,0.4,0.2,0.6,0.5,0.2,0.0,6.67
215,Gonçalo Paciência,0.3,0.0,1.5,0.0,0.1,0.1,0.1,0.0,6.67
216,Niklas Moisander,1.1,1.3,1.1,0.9,4.6,1,0.6,0.0,6.67
217,Alexander Schwolow,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.66
218,Moussa Niakhaté,1.5,1.3,1.1,0.7,4.1,0.4,0.7,0.0,6.66
219,Yuya Osako,1.1,0.3,1,0.1,0.3,0.7,0.1,0.0,6.65
220,Florian Neuhaus,0.7,0.3,0.8,0.0,0.6,0.8,0.0,0.0,6.65
221,Robin Quaison,0.7,0.3,1.1,0.0,0.1,0.3,0.0,0.0,6.65
222,Arne Maier,1.3,1.2,0.7,0.0,1.4,0.8,0.4,0.0,6.65
223,Marcel Schmelzer,1.0,0.9,0.4,0.7,1.2,0.4,0.1,0.0,6.65
224,Fabian Lustenberger,1.6,1.3,0.6,0.7,3.6,0.6,0.6,0.0,6.65
225,Marvin Plattenhardt,1.2,0.3,1.1,0.0,2.1,0.3,0.1,0.0,6.64
226,Raphael Framberger,1.1,1.6,0.9,0.0,1.6,0.4,0.4,0.0,6.64
227,Gelson Fernandes,2.6,1.9,2.0,0.0,0.6,1.5,0.3,0.0,6.64
228,Michael Lang,0.8,0.9,0.6,0.1,2.2,0.6,0.2,0.0,6.64
229,Vincenzo Grifo,0.9,0.3,0.7,0.0,0.7,0.7,0.1,0.0,6.64
230,Denis Zakaria,1.3,0.8,1,0.0,0.6,0.6,0.3,0.0,6.63
231,Georg Margreitter,1.4,1.0,0.4,0.3,5.1,0.3,1,0.0,6.63
232,Daniel Brosinski,1,1.0,0.5,0.1,1.9,0.6,0.3,0.0,6.63
233,Gian-Luca Itter,2,0.5,0.5,0.0,1,0.5,0.0,0.0,6.63
234,Roland Sallai,1.2,0.3,1.7,0.0,0.7,0.8,0.0,0.0,6.62
235,Karim Rekik,1.5,1.4,0.7,0.8,3.6,0.3,0.7,0.0,6.62
236,Eduard Löwen,1.4,0.4,0.8,0.0,0.8,1,0.1,0.0,6.62
237,Ibrahima Traoré,0.8,0.2,0.4,0.0,0.1,0.5,0.1,0.0,6.62
238,Roman Bürki,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,6.62
239,Josip Drmic,0.4,0.2,0.8,0.0,0.0,0.2,0.0,0.0,6.62
240,Sebastian Langkamp,1.1,1,0.5,0.7,3.7,0.3,0.5,0.0,6.62
241,Arjen Robben,0.3,0.3,0.4,0.0,0.0,0.1,0.1,0.0,6.61
242,Marco Russ,1.4,1.4,0.6,0.2,1.6,0.4,0.4,0.0,6.61
243,Konstantinos Stafylidis,1.8,1.3,0.6,0.2,2.2,0.8,0.2,0.0,6.61
244,Lukás Hrádecky,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.61
245,Daniel Baier,1.9,1.8,1.5,0.1,1.5,1.3,0.2,0.0,6.61
246,Reiss Nelson,0.7,0.2,0.3,0.0,0.1,0.5,0.0,0.0,6.61
247,Robin Koch,1,1.3,0.8,0.1,3.1,0.7,0.8,0.0,6.61
248,Niko Bungert,1,0.6,0.3,0.1,2.3,0.0,0.9,0.0,6.61
249,Koo Ja-Cheol,1.4,1,1,0.0,0.7,0.7,0.2,0.0,6.61
250,Omar Mascarell,1.4,1.6,0.9,0.1,0.5,1.0,0.5,0.0,6.6
251,Manuel Gulde,1.1,1.2,0.5,0.7,4.2,0.2,0.6,0.0,6.6
252,Hanno Behrens,1.5,1.1,1.3,0.0,1.5,0.9,0.4,0.0,6.6
253,Simon Falette,1.3,2.0,0.7,0.7,4.6,0.6,0.7,0.0,6.6
254,Kasim Adams,1.5,1.8,1.7,0.7,3.2,1.0,0.4,0.0,6.6
255,Mario Gomez,0.6,0.2,1.0,0.0,1.1,0.3,0.2,0.0,6.6
256,Milos Veljkovic,1.6,1.2,0.9,0.5,4.6,0.7,0.6,0.0,6.6
257,Felipe,1.4,2.1,1.1,0.4,4.1,0.5,0.5,0.0,6.6
258,Leonardo Bittencourt,1.8,0.6,0.8,0.0,0.3,1.1,0.0,0.0,6.6
259,Kenan Karaman,0.6,0.1,0.7,0.0,0.4,0.2,0.0,0.0,6.59
260,Jacob Bruun Larsen,0.6,0.5,0.1,0.0,0.5,0.4,0.0,0.0,6.59
261,Christian Günter,1.2,0.4,0.9,0.1,1.2,0.7,0.2,0.0,6.59
262,Josip Brekalo,0.6,0.5,0.6,0.0,0.2,0.5,0.0,0.0,6.59
263,Javairô Dilrosun,0.8,0.4,0.5,0.1,0.4,0.2,0.1,0.0,6.59
264,Pascal Stenzel,2.0,1.4,1.0,0.2,2.1,0.9,0.1,0.0,6.59
265,Marcel Sobottka,2.1,1.7,1.9,0.0,1.1,0.6,0.4,0.0,6.59
266,Carlos Salcedo,1.2,1.5,1.5,1,3.3,0.5,0.5,0.0,6.58
267,Martin Harnik,0.7,0.2,0.9,0.1,0.4,0.6,0.0,0.0,6.58
268,Keven Schlotterbeck,2.4,1.4,0.6,0.4,2.8,0.4,1.2,0.0,6.58
269,Alfredo Morales,1.4,1.0,1.9,0.0,1.2,0.8,0.4,0.0,6.58
270,Suat Serdar,2,0.9,1.5,0.0,0.2,1.3,0.2,0.0,6.58
271,Mahmoud Dahoud,1.1,1.2,0.9,0.0,0.6,0.9,0.0,0.0,6.57
272,Adam Bodzek,2.1,1.2,1.5,0.2,1.9,1.2,0.3,0.0,6.57
273,Jaroslav Drobny,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.57
274,Jérôme Gondorf,1.3,0.8,1.2,0.1,0.8,0.6,0.2,0.0,6.57
275,Daniel Didavi,1.1,0.2,0.6,0.0,0.3,0.7,0.1,0.0,6.57
276,Renato Steffen,0.8,0.5,0.6,0.0,0.4,0.3,0.1,0.0,6.57
277,Matija Nastasic,1.3,1.4,0.6,0.5,4.0,0.3,0.7,0.0,6.57
278,Patrick Herrmann,0.8,0.3,0.7,0.0,0.5,0.5,0.1,0.0,6.56
279,Borna Sosa,1.1,0.5,1.2,0.3,2.3,0.4,0.1,0.0,6.56
280,Per Ciljan Skjelbred,1.6,1.3,0.9,0.0,0.8,1.1,0.1,0.0,6.56
281,Ramazan Özcan,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1,6.56
282,Tim Leibold,1.9,1.2,1,0.1,1.6,1.2,0.1,0.0,6.55
283,Christian Gentner,2.1,1.1,1,0.0,1.2,1.2,0.1,1,6.55
284,Gaëtan Bussmann,2,1.0,4,1,2.0,3,0.0,0.0,6.55
285,André Hoffmann,1.7,1.6,1.2,0.3,3.2,1.2,0.9,0.0,6.55
286,Alexander Nübel,0.0,0.1,0.1,0.0,0.6,0.1,0.0,0.0,6.55
287,Gonzalo Castro,2,1.2,1.2,0.0,0.8,1,0.2,0.0,6.55
288,Mike Frantz,1.1,0.7,0.6,0.0,0.9,0.5,0.1,0.0,6.54
289,Santiago Ascacibar,2.9,1.6,0.9,0.0,1.1,1.5,0.4,1,6.54
290,Ondrej Petrák,1.6,1.8,1.3,0.0,1,0.5,0.2,0.0,6.54
291,Linton Maina,1.4,0.7,0.5,0.0,0.2,0.6,0.0,0.0,6.54
292,Kevin Vogt,0.9,1.2,0.8,0.4,3.6,0.7,0.4,0.0,6.54
293,Alessandro Schöpf,1.7,0.6,1.9,0.1,0.7,1.1,0.0,0.0,6.53
294,Pablo Maffeo,1.8,1.6,0.5,0.0,1,0.9,0.5,0.0,6.53
295,Pablo De Blasis,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.53
296,Elvis Rexhbecaj,1.2,0.6,0.5,0.0,0.7,0.5,0.1,0.0,6.53
