,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
127,Enrico Valentini,2.9,0.9,0.7,0.1,3.2,1.2,0.2,0.0,0.0,2.0,0.5,1.6,0.6,0.8,0.0,0.6,1.0,2.0,1.6,35.3,67.9,1.8,2.8,0.0
128,Danny da Costa,1.8,0.9,1.0,0.1,1.6,0.7,0.3,0.0,2.0,4.0,0.6,1.0,0.8,0.6,0.4,0.7,1.3,4.0,1.0,26.9,62.9,0.6,1.2,0.0
129,Ewerton,1.3,1.4,0.9,0.3,5.9,0.3,0.9,1.0,0.0,0.0,0.4,0.1,0.6,0.1,0.1,0.2,0.2,0.0,0.1,33.4,84.1,0.0,2.2,0.0
130,Matthias Zimmermann,2.9,2.0,1.5,0.1,2.3,1.3,0.5,0.0,1.0,3.0,0.4,0.6,0.6,0.9,0.0,0.4,1.2,3.0,0.6,37.7,78.5,0.4,2.0,0.0
131,Kevin Trapp,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,33.3,63.6,0.0,11.3,0.0
132,Salomon Kalou,0.7,0.2,1.0,0.0,0.7,0.6,0.0,0.0,8.0,2.0,1.6,1.0,1.8,0.8,0.5,2.0,2.5,2.0,1.0,22.7,73.5,0.2,0.7,0.2
133,Koen Casteels,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,39.7,76.9,0.0,9.6,0.0
134,Naldo,1.4,2.0,0.7,0.4,3.1,0.4,0.4,0.0,0.0,0.0,1.3,0.3,0.1,0.4,0.1,0.1,0.3,0.0,0.3,46.4,80.3,0.0,6.1,0.0
135,Weston McKennie,1.2,1.5,1.4,0.0,1.8,1.0,0.4,0.0,1.0,4.0,1.0,0.8,0.7,0.7,0.1,1.0,1.5,4.0,0.8,25.8,72.0,0.1,1.3,0.0
136,Stefan Posch,2.6,1.2,1.8,0.5,3.2,0.6,0.6,0.0,0.0,0.0,0.3,0.1,0.1,0.6,0.0,0.2,0.3,0.0,0.1,58.1,88.0,0.1,2.5,0.0
137,Dennis Geiger,0.5,0.8,1.3,0.3,0.3,1.3,0.0,0.0,0.0,1.0,1.0,1.8,0.3,1.5,0.0,1.0,0.5,1.0,1.8,34.0,89.7,1.0,0.8,0.0
138,Dodi Lukébakio,0.8,0.3,0.9,0.0,0.6,0.2,0.0,0.0,10.0,3.0,1.8,0.6,1.6,1.6,0.5,1.5,2.4,3.0,0.6,17.6,75.8,0.3,0.9,0.0
139,Kaan Ayhan,1.9,2.1,0.9,0.3,4.1,0.9,0.6,0.0,4.0,1.0,0.8,0.2,0.4,0.6,0.1,0.2,0.3,1.0,0.2,50.8,88.1,0.1,5.4,0.1
140,Karim Onisiwo,0.9,0.3,0.8,0.0,0.3,0.3,0.1,0.0,7.0,3.0,1.5,0.8,0.6,1.3,0.1,0.7,1.6,3.0,0.8,8.8,62.6,0.2,0.0,0.0
141,Pirmin Schwegler,2.3,1.5,1.7,0.0,1.9,1.0,0.2,0.0,0.0,1.0,0.4,1.5,0.6,1.3,0.0,0.6,0.5,1.0,1.5,40.4,82.0,1.0,2.1,0.0
142,Manuel Akanji,1.2,1.1,0.5,0.9,3.5,0.4,0.5,0.0,1.0,0.0,0.3,0.2,0.3,0.7,0.0,0.2,0.4,0.0,0.2,73.4,92.9,0.1,5.0,0.0
143,Caiuby,0.9,0.4,1.4,0.0,0.6,0.6,0.1,0.0,1.0,1.0,2.3,1.0,0.8,1.3,0.2,0.9,2.2,1.0,1.0,26.2,69.8,0.4,1.0,0.0
144,Jonathan de Guzmán,1.2,0.4,0.6,0.0,0.4,0.5,0.1,0.0,3.0,6.0,0.8,1.3,0.5,0.6,0.1,0.6,1.0,6.0,1.3,29.7,79.1,1.0,1.5,0.1
145,Philipp Max,1.2,0.7,0.4,0.0,1.4,0.6,0.1,0.0,4.0,2.0,0.8,2.0,0.4,0.7,0.0,0.5,0.9,2.0,2.0,27.6,71.8,1.9,1.5,0.0
146,John Brooks,1.0,1.3,0.5,0.4,4.6,0.5,0.4,0.0,3.0,2.0,0.7,0.1,0.1,0.4,0.0,0.3,0.2,2.0,0.1,60.1,85.9,0.0,7.0,0.0
147,Timo Baumgartl,1.8,1.4,0.7,0.6,5.2,0.4,1.2,0.0,1.0,0.0,0.3,0.3,0.2,0.7,0.1,0.1,0.3,0.0,0.3,46.7,81.9,0.1,3.3,0.0
148,Marcelo Saracchi,1.9,1.2,1.6,0.6,1.4,0.6,0.1,0.0,0.0,1.0,0.1,1.1,0.8,0.4,0.1,0.9,1.1,1.0,1.1,39.3,71.5,1.8,1.6,0.0
149,Andreas Luthe,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,28.3,64.7,0.0,6.2,0.0
150,Matheus Pereira,0.8,0.7,1.5,0.0,0.4,0.6,0.1,0.0,3.0,2.0,1.5,0.7,2.1,2.5,0.1,1.2,1.8,2.0,0.7,23.3,74.3,0.2,1.6,0.1
151,Ji Dong-Won,0.7,0.6,1.1,0.0,0.6,0.7,0.1,0.0,4.0,1.0,1.6,0.7,1.4,0.6,0.1,1.4,1.7,1.0,0.7,25.9,72.5,0.2,0.8,0.1
152,Franck Ribéry,0.6,0.3,0.7,0.0,0.0,0.2,0.0,0.0,6.0,3.0,1.0,0.8,1.4,0.8,0.4,1.8,1.4,3.0,0.8,28.1,82.5,0.3,1.0,0.0
153,Alassane Plea,0.4,0.1,1.0,0.0,0.4,0.5,0.1,0.0,12.0,4.0,2.4,1.0,0.7,0.9,0.6,1.6,2.3,4.0,1.0,18.1,72.0,0.1,0.6,0.0
154,Ludwig Augustinsson,1.6,1.1,1.2,0.1,2.1,0.5,0.3,0.0,1.0,4.0,0.6,0.8,0.4,0.8,0.1,0.4,1.1,4.0,0.8,45.3,79.9,1.1,1.8,0.0
155,Mitchell Weiser,2.1,0.9,1.1,0.2,1.3,0.8,0.1,1.0,1.0,3.0,0.4,1.0,1.0,1.3,0.1,1.0,1.4,3.0,1.0,42.9,82.1,0.5,1.4,0.1
156,Ermin Bicakcic,1.3,2.2,0.7,0.2,3.0,0.4,0.6,1.0,1.0,2.0,0.4,0.2,0.0,0.6,0.1,0.3,0.2,2.0,0.2,45.9,88.6,0.0,1.8,0.0
157,Stefanos Kapino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,55.6,0.0,1.0,0.0
158,Gian-Luca Waldschmidt,0.7,0.4,1.1,0.0,0.2,0.6,0.1,0.0,9.0,1.0,2.1,0.8,0.7,0.9,0.1,0.7,1.2,1.0,0.8,19.3,81.0,0.3,1.2,0.1
159,Leandro Barreiro Martins,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,56.0,0.0,2.0,0.0
160,Jonas Hofmann,1.4,0.6,0.7,0.0,0.5,1.0,0.1,0.0,5.0,5.0,1.3,1.3,0.4,0.9,0.2,1.0,1.4,5.0,1.3,38.6,84.0,0.6,2.2,0.1
161,David Abraham,1.3,1.4,0.6,0.7,3.6,0.8,0.7,0.0,0.0,0.0,0.3,0.3,0.4,0.5,0.0,0.1,0.3,0.0,0.3,38.7,77.4,0.2,4.2,0.0
162,Niko Gießelmann,1.9,1.2,0.9,0.4,2.2,1.1,0.2,0.0,0.0,3.0,0.9,0.9,0.4,1.1,0.1,0.3,1.1,3.0,0.9,35.9,74.4,0.6,3.2,0.0
163,Obite Evan Ndicka,1.6,1.1,1.0,0.9,4.2,0.8,0.4,0.0,1.0,1.0,0.5,0.1,0.2,0.3,0.0,0.4,1.1,1.0,0.1,40.9,79.3,0.0,3.1,0.0
164,Breel Embolo,1.1,0.2,1.5,0.0,0.3,0.4,0.0,0.0,5.0,1.0,1.3,1.0,1.3,1.6,0.4,1.8,2.8,1.0,1.0,12.6,64.9,0.1,0.3,0.2
165,Nicolás González,0.6,0.4,0.9,0.0,0.9,0.3,0.1,0.0,2.0,3.0,2.0,1.0,1.5,1.6,0.3,1.4,2.5,3.0,1.0,18.8,62.1,0.2,0.4,0.0
166,Oliver Fink,2.1,0.7,1.4,0.0,1.1,1.4,0.2,0.0,3.0,0.0,0.7,0.3,0.5,1.1,0.2,1.3,1.6,0.0,0.3,21.3,58.6,0.1,0.4,0.0
167,Niclas Füllkrug,0.2,0.1,1.4,0.0,1.1,0.3,0.3,0.0,2.0,1.0,2.6,0.9,0.4,1.0,0.4,1.3,2.1,1.0,0.9,26.9,68.4,0.1,0.9,0.0
168,Benito Raman,1.2,0.5,0.9,0.0,0.3,1.4,0.1,0.0,10.0,4.0,1.8,0.7,1.2,0.6,0.0,0.9,1.9,4.0,0.7,13.6,70.3,0.3,1.0,0.0
169,Benjamin Pavard,1.0,1.7,0.7,0.6,6.4,0.2,0.7,1.0,0.0,0.0,0.4,0.4,0.2,0.5,0.0,0.1,0.4,0.0,0.4,49.8,84.6,0.2,3.4,0.0
170,Dawid Kownacki,1.3,0.2,0.4,0.0,0.8,0.9,0.0,0.0,4.0,0.0,1.3,0.5,0.5,0.9,0.2,0.8,0.4,0.0,0.5,14.3,67.8,0.3,0.8,0.0
171,Oliver Baumann,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,1.0,0.1,33.1,76.4,0.0,6.0,0.0
172,Hendrik Weydandt,0.6,0.2,1.3,0.0,1.5,0.8,0.1,0.0,6.0,1.0,2.2,1.0,0.4,1.0,0.3,1.3,3.4,1.0,1.0,15.1,58.3,0.1,0.1,0.0
173,Walace,2.0,1.7,1.2,0.0,1.3,1.3,0.2,0.0,1.0,1.0,0.7,0.6,1.0,1.0,0.1,1.2,1.3,1.0,0.6,41.2,84.9,0.0,1.9,0.0
174,Corentin Tolisso,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,21.5,79.1,0.0,1.0,0.0
175,Joshua Brenet,1.4,0.6,1.4,0.1,1.3,0.4,0.1,0.0,2.0,1.0,0.7,0.6,1.0,0.4,0.0,0.6,1.5,1.0,0.6,28.4,82.6,0.5,0.9,0.0
176,Matthias Ginter,0.9,0.6,0.4,0.7,3.6,0.3,0.7,0.0,2.0,0.0,0.9,0.3,0.0,0.6,0.1,0.2,0.3,0.0,0.3,65.3,86.4,0.1,4.1,0.0
177,Nabil Bentaleb,1.3,1.4,1.2,0.0,0.7,0.6,0.3,0.0,3.0,0.0,0.8,0.7,0.8,0.6,0.0,0.5,0.4,0.0,0.7,36.0,79.3,0.6,2.0,0.0
178,Steven Zuber,1.3,0.6,0.9,0.0,0.4,0.8,0.1,0.0,0.0,1.0,1.8,1.1,0.4,0.8,0.0,1.4,1.2,1.0,1.1,29.8,79.1,0.1,0.6,0.2
179,Amadou Haidara,1.4,0.4,0.9,0.0,0.8,0.7,0.1,0.0,1.0,0.0,1.3,0.7,1.1,0.4,0.1,0.8,0.9,0.0,0.7,21.0,78.3,0.1,0.9,0.0
180,Konrad Laimer,2.5,1.1,1.4,0.0,0.7,1.8,0.1,0.0,1.0,1.0,0.5,0.7,1.1,0.5,0.0,1.4,1.5,1.0,0.7,25.2,70.1,0.2,0.8,0.0
181,Jeffrey Gouweleeuw,1.7,2.2,0.8,0.6,2.6,0.6,0.8,0.0,0.0,2.0,0.3,0.3,0.4,0.4,0.0,0.5,0.4,2.0,0.3,48.2,77.1,0.0,5.2,0.0
182,Emiliano Insúa,1.9,1.1,0.7,0.2,1.7,0.6,0.1,0.0,2.0,2.0,0.3,1.0,1.2,0.4,0.0,0.7,1.0,2.0,1.0,36.3,76.8,1.1,1.7,0.0
183,Lucas Alario,0.6,0.0,0.9,0.0,0.5,0.4,0.0,0.0,9.0,3.0,1.6,0.6,0.2,0.9,0.5,0.9,1.5,3.0,0.6,15.0,75.5,0.0,0.3,0.0
184,Rune Jarstein,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,34.1,57.2,0.0,11.8,0.0
185,Waldemar Anton,1.4,2.0,0.7,0.6,4.9,0.8,1.0,1.0,1.0,0.0,0.7,0.1,0.5,0.6,0.0,0.4,0.6,0.0,0.1,50.4,83.6,0.0,3.8,0.0
186,Michael Rensing,0.1,0.1,0.0,0.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.8,59.0,0.0,7.8,0.0
187,Christoph Kramer,2.3,1.2,1.3,0.1,1.2,1.4,0.2,0.0,2.0,1.0,0.4,0.5,0.5,0.8,0.0,0.9,1.3,1.0,0.5,40.7,88.9,0.0,1.4,0.1
188,Oscar Wendt,1.4,0.6,0.8,0.2,2.0,0.7,0.3,0.0,1.0,1.0,0.3,0.9,0.2,0.6,0.0,0.2,0.6,1.0,0.9,47.3,82.0,0.7,1.8,0.0
189,Christian Mathenia,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,36.0,59.9,0.0,9.0,0.0
190,Julian Weigl,1.8,0.9,0.8,0.7,2.9,0.9,0.6,0.0,1.0,0.0,0.2,0.1,0.3,0.9,0.0,0.2,0.5,0.0,0.1,66.9,93.2,0.0,4.7,0.1
191,Ralf Fährmann,0.0,0.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,69.3,0.0,7.7,0.0
192,Jean-Philippe Gbamin,1.6,1.0,1.2,0.1,0.9,0.9,0.2,0.0,2.0,1.0,1.2,0.7,1.1,0.9,0.0,1.6,1.5,1.0,0.7,43.0,80.4,0.1,2.6,0.0
193,Jirí Pavlenka,0.1,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,31.4,70.1,0.0,8.9,0.0
194,Michael Gregoritsch,0.7,0.5,0.8,0.0,1.8,0.8,0.3,0.0,6.0,2.0,2.7,0.9,0.4,0.9,0.5,0.8,2.2,2.0,0.9,28.4,71.1,0.1,1.2,0.1
195,Aleksandar Dragovic,1.0,1.4,0.6,0.3,3.4,0.3,0.4,0.0,2.0,0.0,0.2,0.2,0.0,0.3,0.1,0.1,0.4,0.0,0.2,60.5,89.8,0.0,5.8,0.0
196,Marco Richter,0.5,0.5,0.9,0.0,0.4,0.5,0.0,0.0,4.0,6.0,2.2,0.6,1.4,1.0,0.3,1.7,2.2,6.0,0.6,17.3,70.0,0.2,1.2,0.2
197,Genki Haraguchi,1.6,0.8,1.1,0.0,0.9,1.8,0.2,0.0,0.0,3.0,1.1,1.0,1.6,1.3,0.0,1.0,0.9,3.0,1.0,26.3,78.1,0.4,0.9,0.0
198,Pavao Pervan,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,30.7,74.6,0.0,9.4,0.0
199,Dominique Heintz,1.2,1.3,0.9,0.3,6.3,0.4,0.6,0.0,1.0,1.0,0.3,0.2,0.6,0.3,0.1,0.3,0.6,1.0,0.2,48.5,82.1,0.1,4.3,0.1
200,Pierre Kunde Malong,1.7,0.8,0.8,0.0,1.6,0.4,0.5,0.0,0.0,0.0,1.0,0.5,0.8,0.9,0.0,0.8,0.6,0.0,0.5,38.9,82.5,0.4,4.6,0.0
201,Ádám Szalai,0.6,0.1,1.1,0.0,0.2,0.2,0.0,0.0,6.0,3.0,2.2,0.9,0.3,0.8,0.3,0.7,1.8,3.0,0.9,14.0,71.1,0.0,0.4,0.0
202,Tobias Strobl,1.1,1.0,0.9,0.1,1.1,0.7,0.5,0.0,0.0,4.0,0.3,0.6,0.2,0.8,0.0,0.3,0.7,4.0,0.6,51.3,89.9,0.0,5.0,0.1
203,Davie Selke,0.2,0.0,0.9,0.0,0.2,0.2,0.0,0.0,3.0,5.0,1.5,0.6,0.7,0.9,0.4,1.0,1.4,5.0,0.6,15.1,59.7,0.1,0.2,0.0
204,Yannick Gerhardt,1.7,1.0,0.9,0.0,1.1,0.9,0.2,0.0,2.0,2.0,1.2,0.9,0.3,1.4,0.2,1.2,1.2,2.0,0.9,32.1,77.8,0.3,1.2,0.0
205,Danny Latza,1.7,0.8,1.0,0.0,1.1,1.7,0.4,0.0,0.0,3.0,1.6,1.0,0.7,1.7,0.1,1.0,1.6,3.0,1.0,42.3,80.7,0.1,2.3,0.2
206,Mathew Leckie,1.1,0.7,1.0,0.0,0.7,0.5,0.1,0.0,2.0,0.0,1.2,0.7,0.6,1.0,0.2,1.0,1.9,0.0,0.7,18.6,68.7,0.3,0.3,0.1
207,Vedad Ibisevic,0.4,0.1,1.3,0.0,0.7,0.3,0.1,1.0,10.0,2.0,1.8,0.6,0.5,0.5,0.9,0.9,2.4,2.0,0.6,14.9,72.2,0.0,0.6,0.1
208,Kevin Danso,1.4,1.1,0.9,0.8,4.0,0.2,0.9,1.0,1.0,1.0,0.6,0.1,0.1,0.8,0.0,0.3,0.2,1.0,0.1,33.2,74.4,0.0,3.3,0.0
209,Daniel Ginczek,0.4,0.1,0.6,0.0,0.8,0.6,0.1,0.0,6.0,2.0,1.5,0.5,0.6,0.6,0.2,1.0,1.8,2.0,0.5,13.9,58.7,0.3,0.7,0.0
210,Amine Harit,0.8,0.5,0.5,0.0,0.1,0.9,0.1,0.0,1.0,1.0,0.7,1.2,2.0,2.8,0.1,2.2,1.4,1.0,1.2,23.6,80.0,0.1,1.0,0.0
211,Benjamin Stambouli,2.4,1.5,1.1,0.1,2.9,1.0,0.4,0.0,0.0,2.0,0.1,0.4,0.4,0.7,0.0,0.4,0.3,2.0,0.4,46.3,76.7,0.1,2.0,0.0
212,Rouwen Hennings,0.5,0.1,0.8,0.0,0.7,0.4,0.0,0.0,7.0,4.0,2.0,1.0,0.1,0.8,0.2,0.4,1.2,4.0,1.0,15.3,66.4,0.0,0.5,0.1
213,Nicolas Höfler,2.5,1.8,1.4,0.1,2.2,1.2,0.2,0.0,0.0,0.0,0.7,0.7,0.6,1.3,0.0,0.7,1.3,0.0,0.7,48.8,86.2,0.0,1.4,0.0
214,Rafinha,0.9,1.2,0.4,0.2,0.6,0.5,0.2,0.0,1.0,1.0,0.3,0.3,0.3,0.4,0.1,0.4,0.5,1.0,0.3,49.5,93.3,0.3,2.6,0.0
215,Gonçalo Paciência,0.3,0.0,1.5,0.0,0.1,0.1,0.1,0.0,3.0,1.0,1.7,0.4,0.5,1.0,0.2,1.1,1.4,1.0,0.4,8.5,61.3,0.1,0.3,0.1
216,Niklas Moisander,1.1,1.3,1.1,0.9,4.6,1.0,0.6,0.0,0.0,0.0,0.3,0.4,0.4,0.4,0.0,0.2,0.5,0.0,0.4,64.1,86.4,0.2,5.1,0.0
217,Alexander Schwolow,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,1.0,0.1,34.2,62.8,0.0,9.6,0.0
218,Moussa Niakhaté,1.5,1.3,1.1,0.7,4.1,0.4,0.7,0.0,1.0,1.0,0.3,0.3,0.2,0.6,0.0,0.2,0.6,1.0,0.3,45.3,82.5,0.0,4.3,0.0
219,Yuya Osako,1.1,0.3,1.0,0.1,0.3,0.7,0.1,0.0,3.0,2.0,1.3,0.8,0.9,1.0,0.1,2.1,2.0,2.0,0.8,23.0,73.3,0.1,0.5,0.1
220,Florian Neuhaus,0.7,0.3,0.8,0.0,0.6,0.8,0.0,0.0,3.0,8.0,1.6,0.9,0.9,1.3,0.0,1.1,1.2,8.0,0.9,27.1,83.6,0.2,1.5,0.1
221,Robin Quaison,0.7,0.3,1.1,0.0,0.1,0.3,0.0,0.0,7.0,3.0,1.8,0.8,0.8,0.8,0.4,2.1,1.4,3.0,0.8,15.7,72.9,0.1,0.4,0.0
222,Arne Maier,1.3,1.2,0.7,0.0,1.4,0.8,0.4,0.0,0.0,0.0,0.8,0.8,0.9,0.6,0.0,0.5,1.8,0.0,0.8,49.0,86.7,0.1,1.8,0.0
223,Marcel Schmelzer,1.0,0.9,0.4,0.7,1.2,0.4,0.1,0.0,0.0,1.0,0.4,0.3,0.4,1.2,0.1,0.4,0.8,1.0,0.3,37.8,84.9,0.3,0.8,0.0
224,Fabian Lustenberger,1.6,1.3,0.6,0.7,3.6,0.6,0.6,0.0,0.0,1.0,0.1,0.1,0.1,1.2,0.0,0.2,0.3,1.0,0.1,45.8,86.3,0.0,3.7,0.0
225,Marvin Plattenhardt,1.2,0.3,1.1,0.0,2.1,0.3,0.1,0.0,1.0,2.0,0.5,1.5,0.5,1.0,0.1,0.6,0.6,2.0,1.5,36.5,79.3,1.5,1.9,0.0
226,Raphael Framberger,1.1,1.6,0.9,0.0,1.6,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.4,1.1,0.0,0.9,1.1,0.0,1.0,26.4,63.2,0.7,1.4,0.0
227,Gelson Fernandes,2.6,1.9,2.0,0.0,0.6,1.5,0.3,0.0,1.0,0.0,0.1,0.1,0.2,0.2,0.0,0.5,0.5,0.0,0.1,30.1,83.4,0.0,0.4,0.0
228,Michael Lang,0.8,0.9,0.6,0.1,2.2,0.6,0.2,0.0,1.0,0.0,0.6,0.2,0.1,0.4,0.1,0.1,0.2,0.0,0.2,38.5,83.6,0.3,1.5,0.0
229,Vincenzo Grifo,0.9,0.3,0.7,0.0,0.7,0.7,0.1,0.0,1.0,2.0,2.1,1.4,0.4,0.3,0.1,0.4,0.6,2.0,1.4,22.1,75.5,0.3,0.6,0.0
230,Denis Zakaria,1.3,0.8,1.0,0.0,0.6,0.6,0.3,0.0,4.0,0.0,1.2,0.5,0.9,0.6,0.0,0.7,1.2,0.0,0.5,24.0,83.2,0.1,1.2,0.0
231,Georg Margreitter,1.4,1.0,0.4,0.3,5.1,0.3,1.0,0.0,2.0,0.0,0.6,0.1,0.2,0.5,0.0,0.3,0.3,0.0,0.1,44.8,81.7,0.0,4.1,0.0
232,Daniel Brosinski,1.0,1.0,0.5,0.1,1.9,0.6,0.3,0.0,3.0,5.0,0.7,1.5,0.2,0.5,0.0,0.4,1.0,5.0,1.5,36.2,74.2,1.3,3.0,0.0
233,Gian-Luca Itter,2.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,1.5,0.0,0.0,21.5,88.4,0.0,1.5,0.0
234,Roland Sallai,1.2,0.3,1.7,0.0,0.7,0.8,0.0,0.0,2.0,0.0,1.4,0.5,0.5,1.9,0.1,0.9,1.4,0.0,0.5,13.4,78.4,0.3,0.0,0.0
235,Karim Rekik,1.5,1.4,0.7,0.8,3.6,0.3,0.7,0.0,0.0,0.0,0.3,0.1,0.2,1.0,0.0,0.3,0.5,0.0,0.1,48.5,88.6,0.0,3.1,0.0
236,Eduard Löwen,1.4,0.4,0.8,0.0,0.8,1.0,0.1,0.0,3.0,2.0,1.7,0.7,1.3,1.2,0.0,1.6,1.6,2.0,0.7,31.7,75.3,0.2,2.1,0.0
237,Ibrahima Traoré,0.8,0.2,0.4,0.0,0.1,0.5,0.1,0.0,0.0,2.0,0.9,0.9,1.3,0.4,0.2,0.2,0.8,2.0,0.9,14.7,80.0,0.7,1.0,0.0
238,Roman Bürki,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,28.2,65.8,0.0,5.4,0.0
239,Josip Drmic,0.4,0.2,0.8,0.0,0.0,0.2,0.0,0.0,2.0,0.0,1.4,0.2,0.4,0.0,0.0,0.8,1.0,0.0,0.2,11.8,89.8,0.4,0.2,0.0
240,Sebastian Langkamp,1.1,1.0,0.5,0.7,3.7,0.3,0.5,0.0,0.0,0.0,0.5,0.2,0.1,0.7,0.0,0.0,0.2,0.0,0.2,46.0,88.5,0.0,2.5,0.0
241,Arjen Robben,0.3,0.3,0.4,0.0,0.0,0.1,0.1,0.0,4.0,0.0,1.8,1.3,0.5,0.4,0.4,0.8,0.9,0.0,1.3,24.3,79.4,0.4,0.5,0.1
242,Marco Russ,1.4,1.4,0.6,0.2,1.6,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.2,22.0,71.8,0.0,0.8,0.2
243,Konstantinos Stafylidis,1.8,1.3,0.6,0.2,2.2,0.8,0.2,0.0,0.0,0.0,0.8,0.8,0.3,0.8,0.0,0.2,0.4,0.0,0.8,36.8,80.3,0.6,3.9,0.0
244,Lukás Hrádecky,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,37.2,76.6,0.0,8.2,0.0
245,Daniel Baier,1.9,1.8,1.5,0.1,1.5,1.3,0.2,0.0,0.0,1.0,0.8,0.7,0.5,1.5,0.0,0.8,1.0,1.0,0.7,47.7,76.4,0.1,3.6,0.0
246,Reiss Nelson,0.7,0.2,0.3,0.0,0.1,0.5,0.0,0.0,7.0,0.0,0.9,0.7,0.7,0.2,0.1,0.5,0.6,0.0,0.7,9.8,86.2,0.1,0.3,0.0
247,Robin Koch,1.0,1.3,0.8,0.1,3.1,0.7,0.8,0.0,1.0,0.0,0.5,0.2,0.3,0.8,0.1,0.6,0.5,0.0,0.2,36.8,82.4,0.0,2.6,0.0
248,Niko Bungert,1.0,0.6,0.3,0.1,2.3,0.0,0.9,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.3,0.0,0.1,15.7,87.3,0.0,1.3,0.0
249,Koo Ja-Cheol,1.4,1.0,1.0,0.0,0.7,0.7,0.2,0.0,2.0,1.0,1.0,0.9,0.5,1.4,0.1,1.6,1.5,1.0,0.9,24.0,80.8,0.0,1.0,0.0
250,Omar Mascarell,1.4,1.6,0.9,0.1,0.5,1.0,0.5,0.0,0.0,2.0,0.4,0.4,0.4,0.3,0.0,0.6,0.7,2.0,0.4,33.7,84.1,0.0,2.8,0.0
251,Manuel Gulde,1.1,1.2,0.5,0.7,4.2,0.2,0.6,0.0,1.0,0.0,0.3,0.1,0.0,1.0,0.0,0.0,0.2,0.0,0.1,41.6,82.1,0.0,3.4,0.0
252,Hanno Behrens,1.5,1.1,1.3,0.0,1.5,0.9,0.4,0.0,4.0,1.0,1.3,0.7,0.3,0.8,0.1,0.5,1.4,1.0,0.7,30.2,67.6,0.0,1.1,0.1
253,Simon Falette,1.3,2.0,0.7,0.7,4.6,0.6,0.7,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.1,0.6,0.6,0.0,0.0,41.4,73.8,0.0,2.4,0.0
254,Kasim Adams,1.5,1.8,1.7,0.7,3.2,1.0,0.4,0.0,0.0,1.0,0.2,0.1,0.5,0.2,0.0,0.3,0.8,1.0,0.1,40.9,80.3,0.0,3.2,0.0
255,Mario Gomez,0.6,0.2,1.0,0.0,1.1,0.3,0.2,0.0,7.0,2.0,1.7,0.8,0.3,0.7,0.4,0.7,1.3,2.0,0.8,15.7,65.7,0.0,0.3,0.0
