,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
163,Obite Evan Ndicka,1,0.1,40.9,79.3,0.0,3.1,0.0,6.74
164,Breel Embolo,1,1.0,12.6,64.9,0.1,0.3,0.2,6.74
165,Nicolás González,3,1.0,18.8,62.1,0.2,0.4,0.0,6.74
166,Oliver Fink,0.0,0.3,21.3,58.6,0.1,0.4,0.0,6.74
167,Niclas Füllkrug,1,0.9,26.9,68.4,0.1,0.9,0.0,6.74
168,Benito Raman,4,0.7,13.6,70.3,0.3,1.0,0.0,6.74
169,Benjamin Pavard,0.0,0.4,49.8,84.6,0.2,3.4,0.0,6.73
170,Dawid Kownacki,0.0,0.5,14.3,67.8,0.3,0.8,0.0,6.73
171,Oliver Baumann,1,0.1,33.1,76.4,0.0,6.0,0.0,6.73
172,Hendrik Weydandt,1,1.0,15.1,58.3,0.1,0.1,0.0,6.73
173,Walace,1,0.6,41.2,84.9,0.0,1.9,0.0,6.73
174,Corentin Tolisso,0.0,1.0,21.5,79.1,0.0,1.0,0.0,6.73
175,Joshua Brenet,1,0.6,28.4,82.6,0.5,0.9,0.0,6.73
176,Matthias Ginter,0.0,0.3,65.3,86.4,0.1,4.1,0.0,6.73
177,Nabil Bentaleb,0.0,0.7,36.0,79.3,0.6,2.0,0.0,6.73
178,Steven Zuber,1,1.1,29.8,79.1,0.1,0.6,0.2,6.72
179,Amadou Haidara,0.0,0.7,21.0,78.3,0.1,0.9,0.0,6.72
180,Konrad Laimer,1,0.7,25.2,70.1,0.2,0.8,0.0,6.72
181,Jeffrey Gouweleeuw,2,0.3,48.2,77.1,0.0,5.2,0.0,6.72
182,Emiliano Insúa,2,1,36.3,76.8,1.1,1.7,0.0,6.72
183,Lucas Alario,3,0.6,15.0,75.5,0.0,0.3,0.0,6.72
184,Rune Jarstein,0.0,0.0,34.1,57.2,0.0,11.8,0.0,6.72
185,Waldemar Anton,0.0,0.1,50.4,83.6,0.0,3.8,0.0,6.72
186,Michael Rensing,0.0,0.0,26.8,59.0,0.0,7.8,0.0,6.71
187,Christoph Kramer,1,0.5,40.7,88.9,0.0,1.4,0.1,6.71
188,Oscar Wendt,1,0.9,47.3,82.0,0.7,1.8,0.0,6.71
189,Christian Mathenia,0.0,0.0,36.0,59.9,0.0,9.0,0.0,6.71
190,Julian Weigl,0.0,0.1,66.9,93.2,0.0,4.7,0.1,6.71
191,Ralf Fährmann,0.0,0.0,26.1,69.3,0.0,7.7,0.0,6.71
192,Jean-Philippe Gbamin,1,0.7,43.0,80.4,0.1,2.6,0.0,6.7
193,Jirí Pavlenka,0.0,0.0,31.4,70.1,0.0,8.9,0.0,6.7
194,Michael Gregoritsch,2,0.9,28.4,71.1,0.1,1.2,0.1,6.7
195,Aleksandar Dragovic,0.0,0.2,60.5,89.8,0.0,5.8,0.0,6.7
196,Marco Richter,6,0.6,17.3,70.0,0.2,1.2,0.2,6.7
197,Genki Haraguchi,3,1,26.3,78.1,0.4,0.9,0.0,6.7
198,Pavao Pervan,0.0,0.1,30.7,74.6,0.0,9.4,0.0,6.7
199,Dominique Heintz,1,0.2,48.5,82.1,0.1,4.3,0.1,6.69
200,Pierre Kunde Malong,0.0,0.5,38.9,82.5,0.4,4.6,0.0,6.69
201,Ádám Szalai,3,0.9,14.0,71.1,0.0,0.4,0.0,6.69
202,Tobias Strobl,4,0.6,51.3,89.9,0.0,5.0,0.1,6.69
203,Davie Selke,5,0.6,15.1,59.7,0.1,0.2,0.0,6.69
204,Yannick Gerhardt,2,0.9,32.1,77.8,0.3,1.2,0.0,6.69
205,Danny Latza,3,1.0,42.3,80.7,0.1,2.3,0.2,6.69
206,Mathew Leckie,0.0,0.7,18.6,68.7,0.3,0.3,0.1,6.68
207,Vedad Ibisevic,2,0.6,14.9,72.2,0.0,0.6,0.1,6.68
208,Kevin Danso,1,0.1,33.2,74.4,0.0,3.3,0.0,6.68
209,Daniel Ginczek,2,0.5,13.9,58.7,0.3,0.7,0.0,6.68
210,Amine Harit,1,1.2,23.6,80.0,0.1,1.0,0.0,6.68
211,Benjamin Stambouli,2,0.4,46.3,76.7,0.1,2.0,0.0,6.68
212,Rouwen Hennings,4,1.0,15.3,66.4,0.0,0.5,0.1,6.68
213,Nicolas Höfler,0.0,0.7,48.8,86.2,0.0,1.4,0.0,6.67
214,Rafinha,1,0.3,49.5,93.3,0.3,2.6,0.0,6.67
215,Gonçalo Paciência,1,0.4,8.5,61.3,0.1,0.3,0.1,6.67
216,Niklas Moisander,0.0,0.4,64.1,86.4,0.2,5.1,0.0,6.67
217,Alexander Schwolow,1,0.1,34.2,62.8,0.0,9.6,0.0,6.66
218,Moussa Niakhaté,1,0.3,45.3,82.5,0.0,4.3,0.0,6.66
219,Yuya Osako,2,0.8,23.0,73.3,0.1,0.5,0.1,6.65
220,Florian Neuhaus,8,0.9,27.1,83.6,0.2,1.5,0.1,6.65
221,Robin Quaison,3,0.8,15.7,72.9,0.1,0.4,0.0,6.65
222,Arne Maier,0.0,0.8,49.0,86.7,0.1,1.8,0.0,6.65
223,Marcel Schmelzer,1,0.3,37.8,84.9,0.3,0.8,0.0,6.65
224,Fabian Lustenberger,1,0.1,45.8,86.3,0.0,3.7,0.0,6.65
225,Marvin Plattenhardt,2,1.5,36.5,79.3,1.5,1.9,0.0,6.64
226,Raphael Framberger,0.0,1.0,26.4,63.2,0.7,1.4,0.0,6.64
227,Gelson Fernandes,0.0,0.1,30.1,83.4,0.0,0.4,0.0,6.64
228,Michael Lang,0.0,0.2,38.5,83.6,0.3,1.5,0.0,6.64
229,Vincenzo Grifo,2,1.4,22.1,75.5,0.3,0.6,0.0,6.64
230,Denis Zakaria,0.0,0.5,24.0,83.2,0.1,1.2,0.0,6.63
231,Georg Margreitter,0.0,0.1,44.8,81.7,0.0,4.1,0.0,6.63
232,Daniel Brosinski,5,1.5,36.2,74.2,1.3,3,0.0,6.63
233,Gian-Luca Itter,0.0,0.0,21.5,88.4,0.0,1.5,0.0,6.63
234,Roland Sallai,0.0,0.5,13.4,78.4,0.3,0.0,0.0,6.62
235,Karim Rekik,0.0,0.1,48.5,88.6,0.0,3.1,0.0,6.62
236,Eduard Löwen,2,0.7,31.7,75.3,0.2,2.1,0.0,6.62
237,Ibrahima Traoré,2,0.9,14.7,80.0,0.7,1,0.0,6.62
238,Roman Bürki,0.0,0.0,28.2,65.8,0.0,5.4,0.0,6.62
239,Josip Drmic,0.0,0.2,11.8,89.8,0.4,0.2,0.0,6.62
240,Sebastian Langkamp,0.0,0.2,46.0,88.5,0.0,2.5,0.0,6.62
241,Arjen Robben,0.0,1.3,24.3,79.4,0.4,0.5,0.1,6.61
242,Marco Russ,0.0,0.2,22.0,71.8,0.0,0.8,0.2,6.61
243,Konstantinos Stafylidis,0.0,0.8,36.8,80.3,0.6,3.9,0.0,6.61
244,Lukás Hrádecky,0.0,0.0,37.2,76.6,0.0,8.2,0.0,6.61
245,Daniel Baier,1,0.7,47.7,76.4,0.1,3.6,0.0,6.61
246,Reiss Nelson,0.0,0.7,9.8,86.2,0.1,0.3,0.0,6.61
247,Robin Koch,0.0,0.2,36.8,82.4,0.0,2.6,0.0,6.61
248,Niko Bungert,0.0,0.1,15.7,87.3,0.0,1.3,0.0,6.61
249,Koo Ja-Cheol,1,0.9,24.0,80.8,0.0,1.0,0.0,6.61
250,Omar Mascarell,2,0.4,33.7,84.1,0.0,2.8,0.0,6.6
251,Manuel Gulde,0.0,0.1,41.6,82.1,0.0,3.4,0.0,6.6
252,Hanno Behrens,1,0.7,30.2,67.6,0.0,1.1,0.1,6.6
253,Simon Falette,0.0,0.0,41.4,73.8,0.0,2.4,0.0,6.6
254,Kasim Adams,1,0.1,40.9,80.3,0.0,3.2,0.0,6.6
255,Mario Gomez,2,0.8,15.7,65.7,0.0,0.3,0.0,6.6
256,Milos Veljkovic,0.0,0.2,53.7,84.7,0.1,5.3,0.0,6.6
257,Felipe,0.0,0.0,29.1,74.7,0.0,2.4,0.0,6.6
258,Leonardo Bittencourt,3,1,20.2,80.2,0.5,0.4,0.0,6.6
259,Kenan Karaman,1,0.7,13.0,71.0,0.2,0.3,0.0,6.59
260,Jacob Bruun Larsen,2,0.8,21.3,78.1,0.3,0.7,0.1,6.59
261,Christian Günter,5,1.5,30.2,76.6,1.6,1.2,0.0,6.59
262,Josip Brekalo,3,0.8,22.0,73.0,0.4,1.8,0.0,6.59
263,Javairô Dilrosun,3,0.7,12.2,81.6,0.3,0.4,0.0,6.59
264,Pascal Stenzel,2,0.8,35.0,81.9,0.5,5.5,0.0,6.59
265,Marcel Sobottka,0.0,0.1,24.1,79.2,0.0,0.6,0.0,6.59
266,Carlos Salcedo,0.0,0.0,44.2,80.0,0.0,4.2,0.0,6.58
267,Martin Harnik,2,0.7,14.3,63.0,0.1,0.4,0.0,6.58
268,Keven Schlotterbeck,0.0,0.0,49.7,86.8,0.0,3.1,0.0,6.58
269,Alfredo Morales,1,0.3,29.1,74.2,0.0,1.8,0.0,6.58
270,Suat Serdar,1,0.6,16.8,71.6,0.0,0.7,0.0,6.58
271,Mahmoud Dahoud,0.0,0.6,32.1,83.1,0.0,2.2,0.3,6.57
272,Adam Bodzek,1,0.4,32.8,84.0,0.0,3.2,0.0,6.57
273,Jaroslav Drobny,0.0,0.0,16.0,71.9,0.0,7.0,0.0,6.57
274,Jérôme Gondorf,2,0.8,18.4,72.9,0.5,1.0,0.0,6.57
275,Daniel Didavi,2,1.4,19.1,78.5,1,0.5,0.2,6.57
276,Renato Steffen,1,0.5,16.7,76.0,0.3,1.0,0.0,6.57
277,Matija Nastasic,0.0,0.2,44.2,82.2,0.0,3.9,0.0,6.57
278,Patrick Herrmann,2,1,16.9,80.5,0.8,0.7,0.0,6.56
279,Borna Sosa,1,1.3,23.5,73.8,0.9,0.9,0.0,6.56
280,Per Ciljan Skjelbred,1,0.5,35.3,86.7,0.1,0.9,0.0,6.56
281,Ramazan Özcan,0.0,0.0,30.5,57.4,0.0,8,0.0,6.56
282,Tim Leibold,2,1.2,38.8,78.0,0.7,2.7,0.0,6.55
283,Christian Gentner,5,0.6,33.7,71.6,0.4,2.3,0.1,6.55
284,Gaëtan Bussmann,0.0,0.0,46.0,73.9,0.0,0.0,0.0,6.55
285,André Hoffmann,0.0,0.1,37.9,87.4,0.0,2.7,0.0,6.55
286,Alexander Nübel,0.0,0.0,25.7,63.7,0.0,6.7,0.0,6.55
287,Gonzalo Castro,4,1.2,32.0,77.0,1.1,1.8,0.0,6.55
288,Mike Frantz,1,0.5,19.2,78.2,0.4,0.9,0.0,6.54
289,Santiago Ascacibar,0.0,0.5,40.4,80.7,0.1,1.8,0.0,6.54
290,Ondrej Petrák,0.0,0.3,32.2,85.5,0.0,1.2,0.0,6.54
291,Linton Maina,3,0.8,21.0,76.4,0.3,0.4,0.1,6.54
292,Kevin Vogt,0.0,0.2,66.1,89.3,0.0,5.8,0.0,6.54
293,Alessandro Schöpf,0.0,0.9,28.7,80.7,0.2,0.9,0.1,6.53
294,Pablo Maffeo,0.0,0.5,26.5,76.4,0.8,1.9,0.0,6.53
295,Pablo De Blasis,0.0,1.0,28.0,60.7,1,1.0,0.0,6.53
296,Elvis Rexhbecaj,2,0.3,16.1,70.7,0.2,0.9,0.0,6.53
297,Tin Jedvaj,0.0,0.2,38.9,79.6,0.0,2.2,0.1,6.52
298,Raffael,1,1.2,16.2,83.4,0.1,0.5,0.0,6.52
299,Steven Skrzybski,1,0.7,10.9,70.2,0.1,0.3,0.1,6.52
300,Marco Fabián,0.0,0.0,12.0,66.7,0.0,0.0,0.0,6.52
301,Oliver Sorg,0.0,0.3,38.3,75.5,0.3,3.5,0.0,6.52
302,Ron-Robert Zieler,0.0,0.0,32.0,56.0,0.0,8.9,0.0,6.52
303,Dennis Aogo,0.0,1,34.5,87.0,1.1,2.4,0.0,6.52
304,Florent Muslija,0.0,0.9,16.8,79.0,0.3,0.9,0.0,6.51
305,Lukas Mühl,0.0,0.1,46.8,84.3,0.0,3.9,0.0,6.51
306,Kevin Möhwald,1,0.4,21.2,81.7,0.0,0.9,0.0,6.5
307,Jean Zimmer,2,1.9,25.5,71.0,1.4,1.4,0.1,6.5
308,Nassim Boujellab,1,0.1,14.9,76.9,0.0,0.9,0.1,6.5
309,Franco Di Santo,0.0,1,15.0,53.3,0.8,0.0,0.0,6.5
310,Claudio Pizarro,2,0.4,10.0,69.9,0.1,0.3,0.0,6.49
311,Amir Abrashi,0.0,0.2,36.8,85.9,0.1,1.0,0.0,6.49
312,Takashi Usami,2,0.7,11.5,76.1,0.7,0.8,0.0,6.49
313,Jan Morávek,2,0.6,30.6,78.6,0.0,1.5,0.0,6.49
314,Mark Uth,1,0.7,18.4,72.5,0.1,1.2,0.1,6.49
315,Dominik Kohr,2,0.5,27.9,80.1,0.1,1.1,0.1,6.49
316,Philipp Mwene,0.0,0.5,16.2,72.2,0.7,0.8,0.0,6.49
317,Andreas Beck,2,0.7,27.1,69.7,0.4,1.4,0.0,6.48
318,Florian Müller,0.0,0.1,30.4,60.8,0.0,7.8,0.0,6.48
319,Marius Wolf,0.0,0.4,35.1,84.5,0.2,0.7,0.0,6.48
320,Marco Friedl,0.0,0.0,34.1,85.4,0.0,2.3,0.0,6.48
321,Bruma,1,0.7,23.5,86.9,0.0,0.4,0.1,6.47
322,Steven Zuber,1,0.7,28.6,76.3,0.4,1.2,0.2,6.47
323,Florian Kainz,1,0.8,21.1,72.2,0.4,0.8,0.0,6.47
324,Mijat Gacinovic,1,0.7,20.1,72.0,0.2,0.9,0.1,6.47
325,Nico Schlotterbeck,0.0,0.0,22.5,77.8,0.0,2.8,0.0,6.47
326,Nicolai Müller,0.0,0.9,17.2,71.8,0.3,0.4,0.0,6.47
327,Jonathan Burkardt,0.0,1.3,11.0,61.4,0.5,0.3,0.0,6.46
328,Ahmet Gürleyen,0.0,0.0,2.0,100.0,0.0,0.0,0.0,6.45
329,John Yeboah,0.0,1,10.5,76.2,0.5,1.5,0.0,6.45
330,Baba Rahman,0.0,1.5,36.0,77.8,1,2.0,0.0,6.45
331,Anastasios Donis,2,0.3,6.7,80.1,0.1,0.2,0.0,6.45
332,Stefan Ilsanker,0.0,0.2,24.1,78.6,0.0,2.1,0.0,6.44
